|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.75/ALH/ALH_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             ilm            San(TH)        q             
  1237.25        500.000        97.6107                 NaN            NaN  0.796648                 NaN            NaN            NaN  0.301413       0.549273E-001   1.23628                 NaN
  1235.93        500.000        97.6811                 NaN            NaN  0.773264                 NaN            NaN            NaN  0.291213       0.529921E-001   1.20144                 NaN
  1234.60        500.000        97.7471                 NaN            NaN  0.752937                 NaN            NaN            NaN  0.283289       0.502879E-001   1.16643                 NaN
  1233.28        500.000        97.8100                 NaN            NaN  0.732607                 NaN            NaN            NaN  0.273631       0.486164E-001   1.13515                 NaN
  1231.95        500.000        97.8713                 NaN            NaN  0.713188                 NaN            NaN            NaN  0.265659       0.463689E-001   1.10349                 NaN
  1230.63        500.000        97.9307                 NaN            NaN  0.693930                 NaN            NaN            NaN  0.257895       0.442709E-001   1.07316                 NaN
  1229.30        500.000        97.9852                 NaN            NaN  0.677121                 NaN            NaN            NaN  0.251163       0.421217E-001   1.04444                 NaN
  1227.98        500.000        98.0418                 NaN            NaN  0.657410                 NaN            NaN            NaN  0.241907       0.409678E-001   1.01787                 NaN
  1226.65        500.000        98.0955       0.656349E-004            NaN  0.639406                 NaN            NaN            NaN  0.234270       0.394807E-001  0.991291                 NaN
  1225.32        500.000        98.1440                 NaN            NaN  0.624365                 NaN            NaN            NaN  0.228527       0.373535E-001  0.965728                 NaN
  1224.00        500.000        97.3288       0.216672                 NaN  0.534843                 NaN            NaN            NaN  0.364866       0.613702E-001   1.49348                 NaN
  1222.67        500.000        98.0678                 NaN            NaN  0.686889                 NaN            NaN            NaN  0.235126       0.208066E-001  0.989392                 NaN
  1221.35        500.000        99.0386       0.138140                 NaN  0.291693                 NaN            NaN            NaN  0.113042       0.226526E-001  0.395849                 NaN
  1220.02        500.000        98.4115                 NaN            NaN  0.472349                 NaN            NaN            NaN  0.181745       0.392017E-001  0.895198                 NaN
  1218.70        500.000        98.7633                 NaN            NaN  0.100743       0.278695                 NaN            NaN  0.139055       0.329236E-001  0.685238                 NaN
  1217.37        500.000        98.3205                 NaN            NaN  0.599905                 NaN            NaN            NaN  0.203772       0.263039E-001  0.849526                 NaN
  1216.05        500.000        96.4867                 NaN            NaN  0.214854       0.631857                 NaN            NaN  0.510816       0.105851        2.04988                 NaN
  1214.72        500.000        97.8572                 NaN            NaN  0.445178       0.395178                 NaN            NaN  0.257044       0.315678E-001   1.01383                 NaN
  1213.40        500.000        99.0571                 NaN            NaN            NaN            NaN            NaN            NaN  0.537032       0.523417E-001  0.353514                 NaN
  1212.07        500.000        98.4815                 NaN            NaN  0.774910                 NaN            NaN            NaN            NaN  0.106735E-001  0.658175       0.747683E-001
  1210.74        500.000        94.9602       0.498976                 NaN  0.538156E-001            NaN            NaN            NaN  0.584668E-001  0.637623E-002   2.44494        1.97724     
  1209.42        500.000        97.9291                 NaN            NaN  0.524315                 NaN            NaN            NaN  0.209811       0.527939E-002  0.647624       0.683885     
  1208.09        500.000        92.3565                 NaN            NaN   1.16714                 NaN            NaN            NaN  0.549856       0.751965E-001   2.76542        3.08593     
  1206.77        500.000        88.5118                 NaN            NaN   1.92354                 NaN            NaN            NaN  0.953488       0.752659E-001   4.21392        4.32195     
  1205.44        500.000        89.6084                 NaN            NaN   1.58203                 NaN            NaN            NaN  0.857526       0.725315E-001   3.87221        4.00728     
  1204.12        500.000        79.1068                 NaN            NaN   3.11357                 NaN            NaN            NaN   1.72344       0.136596        7.90955        8.01003     
  1202.79        500.000        99.4442                 NaN            NaN  0.344888                 NaN            NaN            NaN  0.186631E-001  0.539621E-002            NaN  0.186853     
  1201.47        500.000        89.9316       0.473699E-001            NaN   1.33874                 NaN            NaN            NaN  0.799087       0.694165E-001   3.82206        3.99172     
  1200.14        500.000        91.9885       0.111961                 NaN   1.12418                 NaN            NaN            NaN  0.638891       0.573551E-001   2.98935        3.08979     
  1198.82        500.000        92.4509                 NaN            NaN  0.594303       0.550103                 NaN            NaN  0.623528       0.446239E-001   2.82868        2.90789     
  1197.49        500.000        89.3428                 NaN            NaN   1.15013       0.629406                 NaN            NaN  0.913540       0.407648E-001   3.91550        4.00782     
  1196.16        500.000        90.4517                 NaN            NaN   1.42153                 NaN            NaN            NaN  0.782807       0.522612E-001   3.60612        3.68558     
  1194.84        500.000        89.7755                 NaN            NaN   1.50177                 NaN            NaN            NaN  0.819804       0.586304E-001   3.89767        3.94658     
  1193.51        500.000        89.1275                 NaN            NaN  0.933278       0.556484                 NaN            NaN  0.846363       0.691751E-001   4.22503        4.24216     
  1192.19        500.000        85.8216                 NaN            NaN   1.06663       0.809620                 NaN            NaN   1.10336       0.807268E-001   5.58452        5.53354     
  1190.86        500.000        63.3985                 NaN            NaN   4.47930                 NaN            NaN            NaN   2.73611       0.210627        14.7761        14.3993     
  1189.54        500.000                 NaN            NaN            NaN   10.6485       0.784966                 NaN            NaN   7.26970       0.591790        41.0044        39.7007     
  1188.21        500.000                 NaN            NaN            NaN   10.4426       0.993409                 NaN            NaN   7.27184       0.590805        41.0003        39.7011     
  1186.89        500.000                 NaN            NaN            NaN   9.94623        1.49866                 NaN            NaN   7.27697       0.587511        40.9879        39.7027     
  1185.56        500.000                 NaN            NaN            NaN   10.0273        1.41349                 NaN            NaN   7.27605       0.588952        40.9923        39.7020     
  1184.24        500.000                 NaN            NaN            NaN   9.56724        1.88215                 NaN            NaN   7.28091       0.585756        40.9805        39.7035     
  1182.91        500.000                 NaN            NaN            NaN   9.37146        2.08026                 NaN            NaN   7.28301       0.584875        40.9765        39.7039     
  1181.59        500.000                 NaN            NaN            NaN   8.95236        2.50311                 NaN            NaN   7.28435       0.583426        40.9716        39.7051     
  1180.26        500.000                 NaN            NaN            NaN   8.97967        2.47640                 NaN            NaN   7.28713       0.583115        40.9690        39.7046     
  1178.93        500.000                 NaN            NaN            NaN   8.75761        2.70083                 NaN            NaN   7.28923       0.582242        40.9650        39.7051     
  1177.61        500.000                 NaN            NaN            NaN   8.56076        2.89976                 NaN            NaN   7.29116       0.581400        40.9615        39.7054     
  1176.28        500.000                 NaN            NaN            NaN   8.35404        3.10854                 NaN            NaN   7.29353       0.580544        40.9576        39.7057     
  1174.96        500.000                 NaN            NaN            NaN   8.14292        3.32204                 NaN            NaN   7.29553       0.579607        40.9538        39.7062     
  1173.63        500.000                 NaN            NaN            NaN   7.93682        3.53060                 NaN            NaN   7.29736       0.578671        40.9500        39.7066     
  1172.31        500.000                 NaN            NaN            NaN   7.72479        3.74485                 NaN            NaN   7.29945       0.577866        40.9460        39.7070     
  1170.98        500.000                 NaN            NaN            NaN   7.49394        3.97830                 NaN            NaN   7.30198       0.576747        40.9416        39.7074     
  1169.66        500.000                 NaN            NaN            NaN   7.28706        4.18748                 NaN            NaN   7.30416       0.575838        40.9376        39.7078     
  1168.33        500.000                 NaN            NaN            NaN   7.07666        4.40029                 NaN            NaN   7.30569       0.574955        40.9342        39.7082     
  1167.01        500.000                 NaN            NaN            NaN   7.50439        3.96312                 NaN            NaN   7.30229       0.578384        40.9452        39.7066     
  1165.68        500.000                 NaN            NaN            NaN   6.62154        4.85997                 NaN            NaN   7.31067       0.573020        40.9258        39.7090     
  1164.35        500.000                 NaN            NaN            NaN   6.39621        5.08797                 NaN            NaN   7.31298       0.572019        40.9214        39.7095     
  1163.03        500.000                 NaN            NaN            NaN   8.19531        3.28098                 NaN            NaN   7.29883       0.574806        40.9428        39.7073     
  1161.70        500.000                 NaN            NaN            NaN   5.91206        5.57687                 NaN            NaN   7.31762       0.570091        40.9131        39.7102     
  1160.38        500.000                 NaN            NaN            NaN   11.5046                 NaN            NaN            NaN   7.32921       0.564022        40.8884        39.7138     
  1159.05        500.000                 NaN            NaN            NaN   6.02716        5.46459                 NaN            NaN   7.32054       0.569034        40.9079        39.7107     
  1157.73        500.000                 NaN            NaN            NaN   5.82612        5.66850                 NaN            NaN   7.32303       0.567898        40.9032        39.7112     
  1156.40        500.000                 NaN            NaN            NaN   7.28444        4.20415                 NaN            NaN   7.32404       0.568796        40.9106        39.7080     
  1155.08        500.000                 NaN            NaN            NaN   7.13191        4.35937                 NaN            NaN   7.32600       0.567714        40.9066        39.7084     
  1153.75        500.000                 NaN            NaN            NaN   4.51156        6.99303                 NaN            NaN   7.33179       0.563873        40.8869        39.7129     
  1152.43        500.000                 NaN            NaN            NaN   4.64684        6.85981                 NaN            NaN   7.33360       0.563130        40.8834        39.7132     
  1151.10        500.000                 NaN            NaN            NaN   4.42331        7.08597                 NaN            NaN   7.33602       0.562076        40.8790        39.7136     
  1149.77        500.000                 NaN            NaN            NaN   4.19942        7.31251                 NaN            NaN   7.33844       0.561014        40.8746        39.7141     
  1148.45        500.000                 NaN            NaN            NaN   3.97445        7.54016                 NaN            NaN   7.34088       0.559941        40.8701        39.7145     
  1147.12        500.000                 NaN            NaN            NaN  0.127755        2.60734        8.77874                 NaN   7.34265       0.559372        40.8698        39.7144     
  1145.80        500.000                 NaN            NaN            NaN   3.52330        7.99674                 NaN            NaN   7.34582       0.557762        40.8610        39.7154     
  1144.47        500.000                 NaN            NaN            NaN   11.5179                 NaN            NaN            NaN   7.34502       0.558658        40.8645        39.7140     
  1143.15        500.000                 NaN            NaN            NaN   3.06875        8.45684                 NaN            NaN   7.35083       0.555536        40.8518        39.7163     
  1141.82        500.000                 NaN            NaN            NaN   2.84065        8.68776                 NaN            NaN   7.35337       0.554407        40.8471        39.7167     
  1140.50        500.000                 NaN            NaN            NaN   2.61113        8.92013                 NaN            NaN   7.35592       0.553259        40.8424        39.7172     
  1139.17        500.000                 NaN            NaN            NaN   2.38094        9.15321                 NaN            NaN   7.35849       0.552101        40.8376        39.7176     
  1137.85        500.000                 NaN            NaN            NaN   2.29495        9.23832                 NaN            NaN   7.35888       0.552381        40.8380        39.7175     
  1136.52        500.000                 NaN            NaN            NaN   11.5293                 NaN            NaN            NaN   7.35822       0.552449        40.8449        39.7151     
  1135.19        500.000                 NaN            NaN            NaN   3.94374        7.59231                 NaN            NaN   7.35944       0.551641        40.8362        39.7166     
  1133.87        500.000                 NaN            NaN            NaN   4.05951        7.44739                 NaN            NaN   7.33672       0.560822        40.8854        39.7101     
  1132.54        500.000                 NaN            NaN            NaN   4.09940        7.41639       0.225716E-002            NaN   7.34692       0.556424        40.8668        39.7118     
  1131.22        500.000                 NaN            NaN            NaN   4.09428        7.42528                 NaN            NaN   7.34263       0.560224        40.8630        39.7146     
  1129.89        500.000                 NaN            NaN            NaN   7.23762        4.29418                 NaN            NaN   7.35481       0.553344        40.8443        39.7158     
  1128.57        500.000                 NaN            NaN            NaN   7.23490        4.29950                 NaN            NaN   7.35664       0.552695        40.8398        39.7164     
  1127.24        500.000                 NaN            NaN            NaN   4.29825        7.23428       0.220798E-002            NaN   7.35914       0.551868        40.8387        39.7156     
  1125.92        500.000                 NaN            NaN            NaN   2.99980        8.55681                 NaN            NaN   7.37844       0.542918        40.8021        39.7200     
  1124.59        500.000                 NaN            NaN            NaN   2.70652        8.85320                 NaN            NaN   7.38116       0.541625        40.7970        39.7205     
  1123.27        500.000                 NaN            NaN            NaN  0.474448        11.0953                 NaN            NaN   7.38883       0.538038        40.7802        39.7233     
  1121.94        500.000                 NaN            NaN            NaN   6.77444        4.76871       0.417266E-005            NaN   7.36644       0.548111        40.8258        39.7165     
  1120.61        500.000                 NaN            NaN            NaN   5.18152        6.35264       0.200841E-004            NaN   7.36464       0.551680        40.8300        39.7195     
  1119.29        500.000                 NaN            NaN            NaN   4.99747        6.53903       0.141602E-004            NaN   7.36729       0.550545        40.8261        39.7196     
  1117.96        500.000                 NaN            NaN            NaN   4.61334       0.613290        6.31378                 NaN   7.37079       0.548702        40.8200        39.7201     
  1116.64        500.000                 NaN            NaN            NaN   4.82525        6.71770       0.144194E-003            NaN   7.37232       0.547926        40.8160        39.7207     
  1115.31        500.000                 NaN  0.400375E-005            NaN   2.22626        9.35330                 NaN            NaN   7.39937       0.533494        40.7626        39.7250     
  1113.99        500.000                 NaN  0.164566E-003            NaN   2.52855        9.05269                 NaN            NaN   7.40110       0.532691        40.7595        39.7253     
  1112.66        500.000                 NaN  0.189852E-005            NaN   4.52023        7.04049       0.604165E-005            NaN   7.38038       0.542822        40.7929        39.7232     
  1111.34        500.000                 NaN            NaN            NaN   3.13224        8.45288                 NaN            NaN   7.40476       0.531094        40.7531        39.7260     
  1110.01        500.000                 NaN  0.395112E-005            NaN   3.42967        8.15738                 NaN            NaN   7.40663       0.530257        40.7497        39.7263     
  1108.69        500.000                 NaN            NaN            NaN   3.70365        7.88534                 NaN            NaN   7.40832       0.529501        40.7465        39.7267     
  1107.36        500.000                 NaN            NaN            NaN   3.88644        7.67936       0.424281E-005            NaN   7.39484       0.537261        40.7783        39.7238     
  1106.04        500.000                 NaN            NaN            NaN   4.29452        7.29853                 NaN            NaN   7.41240       0.527673        40.7395        39.7273     
  1104.71        500.000                 NaN            NaN            NaN   4.58606        7.00913                 NaN            NaN   7.41446       0.526740        40.7359        39.7277     
  1103.38        500.000                 NaN            NaN            NaN   4.88032        6.71694                 NaN            NaN   7.41644       0.525850        40.7324        39.7281     
  1102.06        500.000                 NaN            NaN            NaN   3.81090        7.76269       0.348219E-005            NaN   7.40176       0.534788        40.7647        39.7251     
  1100.73        500.000                 NaN            NaN            NaN   3.69907        7.87737                 NaN            NaN   7.40603       0.533511        40.7585        39.7256     
  1099.41        500.000                 NaN  0.316268E-005            NaN   5.69159        5.91235                 NaN            NaN   7.42275       0.522973        40.7211        39.7292     
  1098.08        500.000                 NaN            NaN            NaN   5.95756        5.64872                 NaN            NaN   7.42493       0.521971        40.7172        39.7296     
  1096.76        500.000                 NaN            NaN            NaN   6.22239        5.38629                 NaN            NaN   7.42715       0.520946        40.7133        39.7300     
  1095.43        500.000                 NaN            NaN            NaN   6.48972        5.12139                 NaN            NaN   7.42941       0.519899        40.7092        39.7304     
  1094.11        500.000                 NaN            NaN            NaN   6.74918        4.86445                 NaN            NaN   7.43172       0.518822        40.7051        39.7308     
  1092.78        500.000                 NaN            NaN            NaN   4.07507        7.54296                 NaN            NaN   7.42908       0.517942        40.7070        39.7280     
  1091.46        500.000                 NaN            NaN            NaN   7.26625        4.35264                 NaN            NaN   7.43651       0.516568        40.6964        39.7316     
  1090.13        500.000                 NaN  0.171936E-005            NaN   7.52621        4.09543                 NaN            NaN   7.43899       0.515393        40.6919        39.7321     
  1088.80        500.000                 NaN  0.172439E-005            NaN   11.6346       0.527813E-004            NaN            NaN   7.43814       0.512749        40.6835        39.7310     
  1087.48        500.000                 NaN            NaN            NaN   8.05475        3.57267                 NaN            NaN   7.44413       0.512930        40.6826        39.7330     
  1086.15        500.000                 NaN            NaN            NaN   2.01114        9.60882       0.406972E-005            NaN   7.44139       0.515006        40.6916        39.7321     
  1084.83        500.000                 NaN            NaN            NaN   8.61836        3.01525                 NaN            NaN   7.44955       0.510293        40.6727        39.7339     
  1083.50        500.000                 NaN            NaN            NaN   8.92284        2.71404                 NaN            NaN   7.45239       0.508894        40.6674        39.7344     
  1082.18        500.000                 NaN            NaN            NaN   9.25615        2.38418                 NaN            NaN   7.45534       0.507429        40.6620        39.7349     
  1080.85        500.000                 NaN            NaN            NaN   9.62754        2.01641                 NaN            NaN   7.45840       0.505886        40.6564        39.7354     
  1079.53        500.000                 NaN            NaN            NaN   9.31633        2.32822                 NaN            NaN   7.45872       0.506126        40.6551        39.7355     
  1078.20        500.000                 NaN            NaN            NaN   7.83733        3.81792                 NaN            NaN   7.47151       0.500355        40.6367        39.7362     
  1076.88        500.000                 NaN            NaN            NaN   1.50312        10.1443       0.700770E-003            NaN   7.46288       0.504693        40.6480        39.7363     
  1075.55        500.000                 NaN            NaN            NaN   10.0017        1.66005                 NaN            NaN   7.47142       0.499583        40.6292        39.7381     
  1074.22        500.000                 NaN            NaN            NaN  0.733931        10.9291                 NaN            NaN   7.47382       0.498479        40.6267        39.7381     
  1072.90        500.000                 NaN            NaN            NaN   11.1192       0.551645                 NaN            NaN   7.47822       0.495886        40.6158        39.7393     
  1071.57        500.000                 NaN  0.118144                 NaN   11.4995                 NaN            NaN            NaN   7.46654       0.503304        40.6414        39.7712     
  1070.25        500.000                 NaN  0.734573                 NaN   10.5753                 NaN            NaN            NaN   7.38338       0.554149        40.8190        39.9336     
  1068.92        500.000                 NaN   1.05734                 NaN   10.0887                 NaN            NaN            NaN   7.33809       0.581921        40.9154        40.0186     
  1067.60        500.000                 NaN   1.22377                 NaN   9.83796                 NaN            NaN            NaN   7.31494       0.596209        40.9646        40.0625     
  1066.27        500.000                 NaN   1.88746                 NaN   4.50327        4.30783                 NaN            NaN   7.20860       0.661890        41.1970        40.2340     
  1064.95        500.000                 NaN   2.13555                 NaN   6.26639        2.16130                 NaN            NaN   7.16939       0.686267        41.2829        40.2983     
  1063.62        500.000                 NaN   1.51208                 NaN   9.40513                 NaN            NaN            NaN   7.27595       0.620490        41.0472        40.1391     
  1062.30        500.000                 NaN   2.36031                 NaN   7.96607       0.115386                 NaN            NaN   7.13481       0.707945        41.3587        40.3568     
  1060.97        500.000                 NaN   1.64372                 NaN   9.20746                 NaN            NaN            NaN   7.25859       0.631521        41.0845        40.1742     
  1059.64        500.000                 NaN   1.69860                 NaN   9.12542                 NaN            NaN            NaN   7.25151       0.636020        41.0996        40.1889     
  1058.32        500.000                 NaN   2.41084                 NaN   8.00439       0.440537E-002            NaN            NaN   7.13051       0.711089        41.3677        40.3711     
  1056.99        500.000                 NaN   2.42457                 NaN   7.98681       0.263806E-002            NaN            NaN   7.12958       0.711812        41.3696        40.3750     
  1055.67        500.000                 NaN   2.43806                 NaN   7.96930       0.115862E-002            NaN            NaN   7.12870       0.712520        41.3714        40.3789     
  1054.34        500.000                 NaN   2.45114                 NaN   7.95209                 NaN            NaN            NaN   7.12787       0.713189        41.3730        40.3827     
  1053.02        500.000                 NaN   1.91467                 NaN   8.80364                 NaN            NaN            NaN   7.22457       0.653341        41.1566        40.2472     
  1051.69        500.000                 NaN   1.94988                 NaN   8.75144                 NaN            NaN            NaN   7.22035       0.656089        41.1655        40.2567     
  1050.37        500.000                 NaN   2.48099                 NaN   7.91183                 NaN            NaN            NaN   7.12702       0.714187        41.3743        40.3917     
  1049.04        500.000                 NaN   2.49358                 NaN   7.89421                 NaN            NaN            NaN   7.12624       0.714822        41.3758        40.3954     
  1047.72        500.000                 NaN   2.50606                 NaN   7.87676                 NaN            NaN            NaN   7.12549       0.715448        41.3772        40.3990     
  1046.39        500.000                 NaN   3.02702                 NaN   4.92351        1.92017                 NaN            NaN   6.94256       0.821734        41.8783        40.4867     
  1045.06        500.000                 NaN   3.11706                 NaN   5.79922       0.864924                 NaN            NaN   6.91048       0.840351        41.9664        40.5016     
  1043.74        500.000                 NaN   2.52944                 NaN   7.84018                 NaN            NaN            NaN   7.12057       0.718305        41.3860        40.4055     
  1042.41        500.000                 NaN   2.52424                 NaN   7.83797                 NaN            NaN            NaN   7.11542       0.721896        41.3977        40.4028     
  1041.09        500.000                 NaN   2.57382                 NaN   7.77999                 NaN            NaN            NaN   7.11903       0.719490        41.3892        40.4185     
  1039.76        500.000                 NaN   2.19629                 NaN   8.38836                 NaN            NaN            NaN   7.19293       0.674665        41.2234        40.3243     
  1038.44        500.000                 NaN   2.22320                 NaN   8.34876                 NaN            NaN            NaN   7.18975       0.676697        41.2299        40.3317     
  1037.11        500.000                 NaN   2.58725                 NaN   7.75980                 NaN            NaN            NaN   7.11715       0.721102        41.3922        40.4225     
  1035.79        500.000                 NaN   2.59857                 NaN   7.74585                 NaN            NaN            NaN   7.11922       0.720904        41.3891        40.4264     
  1034.46        500.000                 NaN   2.60863                 NaN   7.73189                 NaN            NaN            NaN   7.11862       0.721431        41.3901        40.4294     
  1033.14        500.000                 NaN   2.61800                 NaN   7.71849                 NaN            NaN            NaN   7.11817       0.721872        41.3914        40.4320     
  1031.81        500.000                 NaN   2.33359                 NaN   8.18807                 NaN            NaN            NaN   7.17736       0.684506        41.2540        40.3625     
  1030.49        500.000                 NaN   2.35192                 NaN   8.16158                 NaN            NaN            NaN   7.17559       0.685735        41.2575        40.3677     
  1029.16        500.000                 NaN   2.36962                 NaN   8.13612                 NaN            NaN            NaN   7.17401       0.686853        41.2607        40.3727     
  1027.83        500.000                 NaN   2.38872                 NaN   8.10961                 NaN            NaN            NaN   7.17178       0.688724        41.2625        40.3786     
  1026.51        500.000                 NaN   2.64323                 NaN   7.69593                 NaN            NaN            NaN   7.12389       0.718884        41.3767        40.4414     
  1025.18        500.000                 NaN   2.41071                 NaN   8.07867                 NaN            NaN            NaN   7.17168       0.688916        41.2652        40.3848     
  1023.86        500.000                 NaN   2.71669                 NaN   7.58125                 NaN            NaN            NaN   7.11234       0.726410        41.4027        40.4606     
  1022.53        500.000                 NaN   3.18851                 NaN   6.51684       0.345463E-002            NaN            NaN   6.88434       0.855490        42.0382        40.5132     
  1021.21        500.000                 NaN   3.18872                 NaN   6.51980       0.218742E-004            NaN            NaN   6.88424       0.855547        42.0385        40.5132     
  1019.88        500.000                 NaN   3.18872                 NaN   6.51979       0.382418E-004            NaN            NaN   6.88424       0.855547        42.0385        40.5132     
  1018.56        500.000                 NaN   3.18689                 NaN   6.49403       0.298530E-001            NaN            NaN   6.88509       0.855091        42.0361        40.5130     
  1017.23        500.000                 NaN   3.18691                 NaN   6.49377       0.301003E-001            NaN            NaN   6.88509       0.855088        42.0360        40.5130     
  1015.91        500.000                 NaN   3.18692                 NaN   6.49351       0.303593E-001            NaN            NaN   6.88510       0.855084        42.0360        40.5130     
  1014.58        500.000                 NaN   3.18621                 NaN   6.48239       0.431207E-001            NaN            NaN   6.88546       0.854890        42.0350        40.5129     
  1013.25        500.000                 NaN   2.78585                 NaN   7.48868                 NaN            NaN            NaN   7.10894       0.729208        41.4049        40.4824     
  1011.93        500.000                 NaN   2.79604                 NaN   7.47798                 NaN            NaN            NaN   7.10950       0.729530        41.4004        40.4866     
  1010.60        500.000                 NaN   3.18627                 NaN   6.48110       0.444195E-001            NaN            NaN   6.88550       0.854872        42.0349        40.5130     
  1009.28        500.000                 NaN   3.18629                 NaN   6.48062       0.449044E-001            NaN            NaN   6.88552       0.854865        42.0348        40.5130     
  1007.95        500.000                 NaN   2.60428                 NaN   7.80244                 NaN            NaN            NaN   7.15603       0.700992        41.2959        40.4404     
  1006.63        500.000                 NaN   2.61673                 NaN   7.78501                 NaN            NaN            NaN   7.15519       0.701669        41.2973        40.4441     
  1005.30        500.000                 NaN   2.62921                 NaN   7.76767                 NaN            NaN            NaN   7.15447       0.702329        41.2985        40.4478     
  1003.98        500.000                 NaN   2.64156                 NaN   7.75114                 NaN            NaN            NaN   7.15411       0.702839        41.2987        40.4516     
  1002.65        500.000                 NaN   2.65335                 NaN   7.73382                 NaN            NaN            NaN   7.15284       0.703653        41.3015        40.4549     
  1001.33        500.000                 NaN   2.66508                 NaN   7.71750                 NaN            NaN            NaN   7.15213       0.704271        41.3026        40.4584     
  1000.00        500.000                 NaN   2.67692                 NaN   7.70177                 NaN            NaN            NaN   7.15187       0.704710        41.3026        40.4621     
