|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.5/WD94/WD94_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         Sp(TH)         ilm            q             
  1291.35        2500.00        75.5232                 NaN            NaN   2.81291        3.74085                 NaN   2.98541        12.8681        2.06946                 NaN            NaN            NaN
  1289.86        2500.00        79.1391                 NaN            NaN   3.12511        2.50468                 NaN   2.56050        10.9455        1.72506                 NaN            NaN            NaN
  1288.36        2500.00        81.7990                 NaN            NaN   2.67111        2.27457                 NaN   2.24711        9.53557        1.47268                 NaN            NaN            NaN
  1286.87        2500.00        83.6426                 NaN            NaN   2.35423        2.12518                 NaN   2.03176        8.55197        1.29425                 NaN            NaN            NaN
  1285.38        2500.00        85.5074                 NaN            NaN   2.04102        1.94408                 NaN   1.80675        7.57559        1.12518                 NaN            NaN            NaN
  1283.88        2500.00        86.5740                 NaN            NaN   1.83969        1.86851                 NaN   1.68400        7.01674        1.01701                 NaN            NaN            NaN
  1282.39        2500.00        86.8907                 NaN            NaN   1.80062        1.81867                 NaN   1.65467        6.86016       0.975140                 NaN            NaN            NaN
  1280.89        2500.00        89.5610                 NaN            NaN   1.59304        1.34136                 NaN   1.31485        5.44143       0.748295                 NaN            NaN            NaN
  1279.40        2500.00        89.1273                 NaN            NaN   1.38494        1.63342                 NaN   1.37660        5.68709       0.790687                 NaN            NaN            NaN
  1277.90        2500.00        89.9927                 NaN            NaN   1.24176        1.54714                 NaN   1.26943        5.24171       0.707298                 NaN            NaN            NaN
  1276.41        2500.00        90.0957                 NaN            NaN   1.52790        1.22671                 NaN   1.26025        5.19759       0.691847                 NaN            NaN            NaN
  1274.92        2500.00        90.4549                 NaN            NaN   1.14324        1.49869                 NaN   1.21855        5.01693       0.581431       0.862781E-001            NaN            NaN
  1273.42        2500.00        91.0119                 NaN            NaN   1.49348        1.01341                 NaN   1.14516        4.74301       0.593088                 NaN            NaN            NaN
  1271.93        2500.00        92.3780                 NaN            NaN   1.02038        1.01584                 NaN  0.965876        4.06330       0.556576                 NaN            NaN            NaN
  1270.43        2500.00        91.9285                 NaN            NaN  0.718807        1.68616                 NaN   1.03955        4.33970       0.287327                 NaN            NaN            NaN
  1268.94        2500.00        91.6922                 NaN            NaN  0.860948        1.41191                 NaN   1.06749        4.25801       0.709434                 NaN            NaN            NaN
  1267.45        2500.00        93.7932                 NaN            NaN   1.30333                 NaN            NaN  0.761924        3.52888       0.612713                 NaN            NaN            NaN
  1265.95        2500.00        91.6054                 NaN            NaN   2.60937                 NaN            NaN   1.09779        4.32916       0.358292                 NaN            NaN            NaN
  1264.46        2500.00        92.2176                 NaN            NaN  0.570915        1.69624                 NaN  0.995365        4.08249       0.437345                 NaN            NaN            NaN
  1262.96        2500.00        93.3233                 NaN            NaN   1.21086       0.609262                 NaN  0.853612        3.57692       0.426016                 NaN            NaN            NaN
  1261.47        2500.00        93.7947                 NaN            NaN  0.555514        1.12992                 NaN  0.789909        3.33243       0.397523                 NaN            NaN            NaN
  1259.98        2500.00        90.1371                 NaN            NaN  0.916023        1.66713       0.131990E-005   1.24900        5.31126       0.719505                 NaN            NaN            NaN
  1258.48        2500.00        99.8449                 NaN            NaN  0.929721E-002  0.456073E-001  0.115638E-005  0.197882E-001  0.804378E-001            NaN            NaN            NaN            NaN
  1256.99        2500.00        92.4972                 NaN            NaN   2.21928                 NaN            NaN  0.986694        3.95517       0.341661                 NaN            NaN            NaN
  1255.49        2500.00        94.9878                 NaN            NaN  0.579755       0.744780                 NaN  0.637575        2.69708       0.352980                 NaN            NaN            NaN
  1254.00        2500.00        95.1324                 NaN            NaN  0.759174       0.568392                 NaN  0.610966        2.66011       0.139018                 NaN  0.129895                 NaN
  1252.50        2500.00        94.9042                 NaN            NaN  0.986962E-001   1.43065                 NaN  0.646480        2.74347                 NaN            NaN  0.176511                 NaN
  1251.01        2500.00        96.4751                 NaN            NaN  0.158549       0.775327                 NaN  0.522408        1.81322       0.150574                 NaN  0.104846                 NaN
  1249.52        2500.00        96.4012                 NaN            NaN  0.486744       0.582461                 NaN  0.532289        1.66282       0.269288                 NaN  0.651905E-001            NaN
  1248.02        2500.00        94.6173                 NaN            NaN  0.987473       0.412409E-001            NaN  0.510616        3.42850       0.414819                 NaN            NaN            NaN
  1246.53        2500.00        95.8570                 NaN            NaN  0.485432       0.849972                 NaN  0.484038        2.16725                 NaN            NaN  0.156329                 NaN
  1245.03        2500.00        99.6327                 NaN            NaN  0.386590E-001  0.898591E-001            NaN  0.495122E-001  0.171322                 NaN            NaN  0.179319E-001            NaN
  1243.54        2500.00        86.2204                 NaN            NaN   4.12463                 NaN            NaN   1.76578        7.45339                 NaN            NaN  0.435757                 NaN
  1242.05        2500.00        99.8964                 NaN            NaN  0.282629E-001            NaN            NaN  0.116865E-001  0.599911E-001            NaN            NaN  0.368623E-002            NaN
  1240.55        2500.00        99.9793                 NaN            NaN  0.430998E-002  0.294217E-002            NaN  0.465052E-002  0.855086E-002            NaN            NaN  0.269623E-003            NaN
  1239.06        2500.00        99.9454                 NaN            NaN  0.583905E-002  0.988054E-002            NaN  0.633776E-002  0.305657E-001            NaN            NaN  0.198987E-002            NaN
  1237.56        2500.00        99.9615                 NaN            NaN  0.885130E-002            NaN            NaN  0.238556E-002  0.251590E-001            NaN            NaN  0.208151E-002            NaN
  1236.07        2500.00        99.8873                 NaN            NaN  0.155321E-001  0.171156E-001            NaN  0.164415E-001  0.624152E-001            NaN            NaN  0.120658E-002            NaN
  1234.58        2500.00        87.4946                 NaN            NaN   3.77109                 NaN            NaN   1.60298        6.74642                 NaN            NaN  0.384901                 NaN
  1233.08        2500.00        97.1624                 NaN            NaN  0.819102                 NaN            NaN  0.363422        1.56830                 NaN            NaN  0.867461E-001            NaN
  1231.59        2500.00        97.3602                 NaN            NaN  0.505208E-001  0.822882                 NaN  0.362130        1.31741                 NaN            NaN  0.868421E-001            NaN
  1230.09        2500.00        97.3642                 NaN            NaN  0.581801       0.134551                 NaN  0.295339        1.54787                 NaN            NaN  0.762603E-001            NaN
  1228.60        2500.00        96.9485                 NaN            NaN  0.231480       0.596575                 NaN  0.378992        1.74695                 NaN            NaN  0.974921E-001            NaN
  1227.10        2500.00        97.3541                 NaN            NaN  0.853457                 NaN            NaN  0.255634        1.43818                 NaN            NaN  0.986565E-001            NaN
  1225.61        2500.00        97.5878                 NaN            NaN  0.679062                 NaN            NaN  0.376461       0.973767                 NaN            NaN  0.959562E-001  0.286946     
  1224.12        2500.00        84.6163                 NaN            NaN  0.791463        1.81722                 NaN   1.34345        7.12616                 NaN            NaN  0.172592        4.13285     
  1222.62        2500.00                 NaN            NaN            NaN   16.8721       0.539339E-001            NaN   8.75475        43.4060                 NaN            NaN   1.19652        29.7167     
  1221.13        2500.00                 NaN            NaN            NaN   16.5647       0.357181                 NaN   8.75360        43.4090                 NaN            NaN   1.19796        29.7176     
  1219.63        2500.00                 NaN            NaN            NaN   1.86913        14.9430                 NaN   8.70851        43.4391       0.783665E-001            NaN   1.19332        29.7685     
  1218.14        2500.00                 NaN            NaN            NaN   16.0746       0.839035                 NaN   8.74544        43.4201                 NaN            NaN   1.20145        29.7194     
  1216.65        2500.00                 NaN            NaN            NaN   16.0654       0.848136                 NaN   8.74669        43.4191                 NaN            NaN   1.20132        29.7193     
  1215.15        2500.00                 NaN            NaN            NaN   16.0557       0.857826                 NaN   8.74798        43.4181                 NaN            NaN   1.20119        29.7192     
  1213.66        2500.00                 NaN            NaN            NaN   16.1856       0.731551                 NaN   8.75917        43.4067                 NaN            NaN   1.19886        29.7181     
  1212.16        2500.00                 NaN            NaN            NaN   16.0645       0.848529                 NaN   8.75260        43.4146                 NaN            NaN   1.20111        29.7187     
  1210.67        2500.00                 NaN            NaN            NaN   16.4835       0.494712                 NaN   8.71847        43.4092                 NaN            NaN   1.17082        29.7232     
  1209.18        2500.00                 NaN            NaN            NaN   16.0101       0.903368                 NaN   8.75372        43.4134                 NaN            NaN   1.20062        29.7189     
  1207.68        2500.00                 NaN            NaN            NaN   16.1586       0.758174                 NaN   8.75729        43.4092                 NaN            NaN   1.19885        29.7179     
  1206.19        2500.00                 NaN            NaN            NaN   15.9816       0.931701                 NaN   8.75705        43.4107                 NaN            NaN   1.20030        29.7187     
  1204.69        2500.00                 NaN            NaN            NaN   16.4408       0.480225                 NaN   8.77333        43.3924                 NaN            NaN   1.19614        29.7171     
  1203.20        2500.00                 NaN            NaN            NaN   15.9208       0.997358                 NaN   8.78702        43.3817                 NaN            NaN   1.19595        29.7172     
  1201.70        2500.00                 NaN            NaN            NaN   16.0592       0.861149                 NaN   8.76537        43.3973                 NaN            NaN   1.19803        29.7190     
  1200.21        2500.00                 NaN            NaN            NaN   15.0632        1.86509                 NaN   8.77768        43.3570                 NaN            NaN   1.20542        29.7316     
  1198.72        2500.00                 NaN            NaN            NaN   16.1024       0.812039                 NaN   8.77280        43.3989                 NaN            NaN   1.19809        29.7158     
  1197.22        2500.00                 NaN            NaN            NaN   15.5448        1.37330                 NaN   8.83594        43.3399                 NaN            NaN   1.19099        29.7151     
  1195.73        2500.00                 NaN            NaN            NaN   16.0586       0.858810                 NaN   8.77469        43.3949                 NaN            NaN   1.19691        29.7161     
  1194.23        2500.00                 NaN            NaN            NaN   15.3006        1.59604                 NaN   8.84260        43.3512                 NaN            NaN   1.19720        29.7123     
  1192.74        2500.00                 NaN            NaN            NaN   15.9018        1.01746                 NaN   8.79017        43.3802                 NaN            NaN   1.19598        29.7144     
  1191.25        2500.00                 NaN            NaN            NaN   15.3869        1.53020                 NaN   8.85533        43.3236                 NaN            NaN   1.18932        29.7147     
  1189.75        2500.00                 NaN            NaN            NaN   15.3529        1.56444                 NaN   8.86035        43.3188                 NaN            NaN   1.18878        29.7147     
  1188.26        2500.00                 NaN            NaN            NaN   15.3178        1.59960                 NaN   8.86520        43.3144                 NaN            NaN   1.18829        29.7147     
  1186.76        2500.00                 NaN            NaN            NaN   15.4875        1.43933                 NaN   8.87325        43.2946                 NaN            NaN   1.18594        29.7194     
  1185.27        2500.00                 NaN            NaN            NaN   15.1636        1.75150                 NaN   8.87264        43.3089                 NaN            NaN   1.18837        29.7150     
  1183.78        2500.00                 NaN            NaN            NaN   1.78146        15.1325                 NaN   8.87188        43.3164                 NaN            NaN   1.18694        29.7108     
  1182.28        2500.00                 NaN            NaN            NaN   15.0299        1.88318                 NaN   8.88025        43.3030                 NaN            NaN   1.18833        29.7153     
  1180.79        2500.00                 NaN            NaN            NaN   14.9431        1.96806                 NaN   8.88309        43.3018                 NaN            NaN   1.18866        29.7153     
  1179.29        2500.00                 NaN            NaN            NaN   2.04045        14.8673                 NaN   8.88776        43.2999                 NaN            NaN   1.18944        29.7151     
  1177.80        2500.00                 NaN            NaN            NaN   2.07318        14.8344                 NaN   8.89235        43.2958                 NaN            NaN   1.18908        29.7152     
  1176.31        2500.00                 NaN            NaN            NaN   14.8025        2.10478                 NaN   8.89691        43.2918                 NaN            NaN   1.18874        29.7152     
  1174.81        2500.00                 NaN            NaN            NaN   14.7719        2.13513                 NaN   8.90152        43.2878                 NaN            NaN   1.18840        29.7153     
  1173.32        2500.00                 NaN            NaN            NaN   14.7418        2.16493                 NaN   8.90614        43.2837                 NaN            NaN   1.18806        29.7153     
  1171.82        2500.00                 NaN            NaN            NaN   14.7121        2.19436                 NaN   8.91074        43.2797                 NaN            NaN   1.18773        29.7153     
  1170.33        2500.00                 NaN            NaN            NaN   14.6828        2.22332                 NaN   8.91532        43.2757                 NaN            NaN   1.18742        29.7154     
  1168.83        2500.00                 NaN            NaN            NaN   2.19723        14.7152                 NaN   8.92181        43.2651                 NaN            NaN   1.18471        29.7160     
  1167.34        2500.00                 NaN            NaN            NaN   14.6640        2.24690                 NaN   8.92479        43.2633                 NaN            NaN   1.18490        29.7161     
  1165.85        2500.00                 NaN            NaN            NaN   14.6646        2.24739                 NaN   8.93057        43.2572                 NaN            NaN   1.18402        29.7162     
  1164.35        2500.00                 NaN            NaN            NaN   14.6356        2.27636                 NaN   8.93506        43.2530                 NaN            NaN   1.18361        29.7164     
  1162.86        2500.00                 NaN            NaN            NaN   14.5884        2.32284                 NaN   8.93870        43.2501                 NaN            NaN   1.18353        29.7165     
  1161.36        2500.00                 NaN            NaN            NaN   14.5643        2.34703                 NaN   8.94334        43.2457                 NaN            NaN   1.18307        29.7166     
  1159.87        2500.00                 NaN            NaN            NaN   14.6117        2.30344                 NaN   8.94931        43.2375                 NaN            NaN   1.18354        29.7145     
  1158.38        2500.00                 NaN            NaN            NaN   14.4448        2.46681                 NaN   8.96157        43.2283                 NaN            NaN   1.18158        29.7169     
  1156.88        2500.00                 NaN            NaN            NaN   14.4164        2.49513                 NaN   8.96525        43.2251                 NaN            NaN   1.18123        29.7169     
  1155.39        2500.00                 NaN            NaN            NaN   14.3884        2.52304                 NaN   8.96892        43.2219                 NaN            NaN   1.18087        29.7168     
  1153.89        2500.00                 NaN            NaN            NaN   14.3608        2.55058                 NaN   8.97257        43.2187                 NaN            NaN   1.18052        29.7168     
  1152.40        2500.00                 NaN            NaN            NaN   14.3336        2.57777                 NaN   8.97621        43.2155                 NaN            NaN   1.18017        29.7168     
  1150.91        2500.00                 NaN            NaN            NaN   14.3600        2.55162                 NaN   8.97888        43.2119                 NaN            NaN   1.17980        29.7178     
  1149.41        2500.00                 NaN            NaN            NaN   14.3458        2.56594                 NaN   8.98260        43.2082                 NaN            NaN   1.17942        29.7180     
  1147.92        2500.00                 NaN            NaN            NaN   14.3303        2.58159                 NaN   8.98623        43.2046                 NaN            NaN   1.17906        29.7182     
  1146.42        2500.00                 NaN            NaN            NaN   14.3152        2.59685                 NaN   8.98986        43.2009                 NaN            NaN   1.17870        29.7184     
  1144.93        2500.00                 NaN            NaN            NaN   14.3005        2.61174                 NaN   8.99349        43.1973                 NaN            NaN   1.17834        29.7186     
  1143.43        2500.00                 NaN            NaN            NaN   14.2862        2.62626                 NaN   8.99711        43.1936                 NaN            NaN   1.17798        29.7188     
  1141.94        2500.00                 NaN            NaN            NaN   14.2725        2.64024                 NaN   9.00076        43.1899                 NaN            NaN   1.17760        29.7191     
  1140.45        2500.00                 NaN            NaN            NaN   14.2593        2.65371                 NaN   9.00465        43.1859                 NaN            NaN   1.17717        29.7193     
  1138.95        2500.00                 NaN            NaN            NaN   14.2453        2.66807                 NaN   9.00871        43.1818                 NaN            NaN   1.17672        29.7195     
  1137.46        2500.00                 NaN            NaN            NaN   14.2214        2.69304                 NaN   9.01619        43.1739                 NaN            NaN   1.17579        29.7198     
  1135.96        2500.00                 NaN            NaN            NaN   2.70511        14.2104                 NaN   9.02099        43.1686                 NaN            NaN   1.17496        29.7200     
  1134.47        2500.00                 NaN            NaN            NaN   14.1897        2.72509                 NaN   9.02559        43.1649                 NaN            NaN   1.17455        29.7201     
  1132.98        2500.00                 NaN            NaN            NaN   2.73356        14.1818                 NaN   9.02995        43.1606                 NaN            NaN   1.17404        29.7201     
  1131.48        2500.00                 NaN            NaN            NaN   2.75627        14.1602                 NaN   9.03455        43.1549                 NaN            NaN   1.17348        29.7207     
  1129.99        2500.00                 NaN            NaN            NaN   2.83267        14.0795                 NaN   9.03469        43.1576                 NaN            NaN   1.17460        29.7210     
  1128.49        2500.00                 NaN            NaN            NaN   14.1098        2.80611                 NaN   9.04254        43.1473                 NaN            NaN   1.17300        29.7212     
  1127.00        2500.00                 NaN            NaN            NaN   2.82356        14.0928                 NaN   9.04713        43.1424                 NaN            NaN   1.17250        29.7216     
  1125.51        2500.00                 NaN            NaN            NaN   2.84141        14.0754                 NaN   9.05167        43.1375                 NaN            NaN   1.17200        29.7220     
  1124.01        2500.00                 NaN            NaN            NaN   14.0388        2.87204                 NaN   9.05352        43.1420                 NaN            NaN   1.17298        29.7206     
  1122.52        2500.00                 NaN            NaN            NaN   14.0385        2.87907                 NaN   9.06041        43.1282                 NaN            NaN   1.17110        29.7227     
  1121.02        2500.00                 NaN            NaN            NaN   2.89496        14.0228                 NaN   9.06423        43.1246                 NaN            NaN   1.17067        29.7228     
  1119.53        2500.00                 NaN            NaN            NaN   2.91289        14.0052                 NaN   9.06851        43.1201                 NaN            NaN   1.17021        29.7231     
  1118.03        2500.00                 NaN            NaN            NaN   14.0077        2.91212                 NaN   9.07391        43.1138                 NaN            NaN   1.16917        29.7233     
  1116.54        2500.00                 NaN            NaN            NaN   2.92070        13.9999                 NaN   9.07874        43.1084                 NaN            NaN   1.16853        29.7238     
  1115.05        2500.00                 NaN            NaN            NaN   2.95611        13.9638                 NaN   9.08178        43.1057                 NaN            NaN   1.16856        29.7240     
  1113.55        2500.00                 NaN            NaN            NaN   2.96394        13.9570                 NaN   9.08655        43.1004                 NaN            NaN   1.16782        29.7243     
  1112.06        2500.00                 NaN            NaN            NaN   13.9513        2.97058                 NaN   9.09164        43.0946                 NaN            NaN   1.16713        29.7248     
  1110.56        2500.00                 NaN            NaN            NaN   13.4137        3.44504                 NaN   9.08007        43.1597                 NaN            NaN   1.18538        29.7161     
  1109.07        2500.00                 NaN            NaN            NaN   13.9236        2.99917                 NaN   9.10025        43.0853                 NaN            NaN   1.16613        29.7255     
  1107.58        2500.00                 NaN            NaN            NaN   13.8910        3.03145                 NaN   9.10314        43.0825                 NaN            NaN   1.16606        29.7258     
  1106.08        2500.00                 NaN            NaN            NaN   3.09377        13.8293                 NaN   9.10163        43.0828                 NaN            NaN   1.16521        29.7273     
  1104.59        2500.00                 NaN            NaN            NaN   13.8846        3.03997                 NaN   9.11332        43.0710                 NaN            NaN   1.16454        29.7266     
  1103.09        2500.00                 NaN            NaN            NaN   13.4852        3.38373                 NaN   9.09206        43.1377                 NaN            NaN   1.18195        29.7194     
  1101.60        2500.00                 NaN            NaN            NaN   13.8686        3.05764                 NaN   9.12274        43.0604                 NaN            NaN   1.16285        29.7277     
  1100.11        2500.00                 NaN            NaN            NaN   3.07246        13.8524                 NaN   9.12459        43.0591                 NaN            NaN   1.16383        29.7277     
  1098.61        2500.00                 NaN            NaN            NaN   13.8290        3.09817                 NaN   9.13105        43.0509                 NaN            NaN   1.16245        29.7285     
  1097.12        2500.00                 NaN            NaN            NaN   13.8210        3.10710                 NaN   9.13582        43.0454                 NaN            NaN   1.16176        29.7289     
  1095.62        2500.00                 NaN            NaN            NaN   13.8162        3.11308                 NaN   9.14084        43.0396                 NaN            NaN   1.16098        29.7293     
  1094.13        2500.00                 NaN            NaN            NaN   13.8147        3.11603                 NaN   9.14613        43.0334                 NaN            NaN   1.16010        29.7297     
  1092.63        2500.00                 NaN            NaN            NaN   3.11486        13.8171                 NaN   9.15068        43.0283                 NaN            NaN   1.15923        29.7298     
  1091.14        2500.00                 NaN            NaN            NaN   3.12623        13.8046                 NaN   9.15499        43.0258                 NaN            NaN   1.15899        29.7293     
  1089.65        2500.00                 NaN            NaN            NaN   3.15049        13.7790                 NaN   9.15873        43.0244                 NaN            NaN   1.15881        29.7285     
  1088.15        2500.00                 NaN            NaN            NaN   3.16781        13.7604                 NaN   9.15813        43.0245                 NaN            NaN   1.15895        29.7302     
  1086.66        2500.00                 NaN            NaN            NaN   13.3251        3.51682                 NaN   9.09151        43.1605                 NaN            NaN   1.18972        29.7163     
  1085.16        2500.00                 NaN            NaN            NaN   13.3251        3.51682                 NaN   9.09151        43.1605                 NaN            NaN   1.18973        29.7163     
  1083.67        2500.00                 NaN            NaN            NaN   13.3251        3.51682                 NaN   9.09152        43.1605                 NaN            NaN   1.18972        29.7163     
  1082.18        2500.00                 NaN            NaN            NaN   3.57480        13.2793                 NaN   9.13454        43.1092                 NaN            NaN   1.18226        29.7199     
  1080.68        2500.00                 NaN            NaN            NaN   3.57239        13.2818                 NaN   9.13487        43.1086                 NaN            NaN   1.18225        29.7200     
  1079.19        2500.00                 NaN            NaN            NaN   3.63977        13.2247                 NaN   9.17539        43.0705                 NaN            NaN   1.17138        29.7182     
  1077.69        2500.00                 NaN            NaN            NaN   3.63963        13.2247                 NaN   9.17548        43.0705                 NaN            NaN   1.17141        29.7182     
  1076.20        2500.00                 NaN            NaN            NaN   13.7020        3.23990                 NaN   9.19882        42.9714                 NaN            NaN   1.15259        29.7353     
  1074.71        2500.00                 NaN            NaN            NaN   3.59060        13.2774                 NaN   9.17990        43.0603                 NaN            NaN   1.17074        29.7211     
  1073.21        2500.00                 NaN            NaN            NaN   3.58797        13.2802                 NaN   9.18019        43.0597                 NaN            NaN   1.17069        29.7212     
  1071.72        2500.00                 NaN            NaN            NaN   13.6448        3.28459                 NaN   9.20945        42.9711                 NaN            NaN   1.15586        29.7342     
  1070.22        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1068.73        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1067.23        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1065.74        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1064.25        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1062.75        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1061.26        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1059.76        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1058.27        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1056.78        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1055.28        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1053.79        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1052.29        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1050.80        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1049.31        2500.00                 NaN            NaN            NaN   3.42604        13.4474                 NaN   9.19451        43.0317                 NaN            NaN   1.17027        29.7301     
  1047.81        2500.00                 NaN            NaN            NaN   3.41423        13.4767                 NaN   9.20831        42.9955                 NaN            NaN   1.16696        29.7383     
  1046.32        2500.00                 NaN            NaN            NaN   13.4619        3.43878                 NaN   9.21618        42.9875                 NaN            NaN   1.16144        29.7342     
  1044.82        2500.00                 NaN            NaN            NaN   13.5542        3.41516                 NaN   9.29276        42.8525                 NaN            NaN   1.13751        29.7479     
  1043.33        2500.00                 NaN            NaN            NaN   13.4473        3.44210                 NaN   9.20407        43.0083                 NaN            NaN   1.16562        29.7326     
  1041.84        2500.00                 NaN            NaN            NaN   13.5426        3.42967                 NaN   9.30150        42.8411                 NaN            NaN   1.13603        29.7491     
  1040.34        2500.00                 NaN            NaN            NaN   13.5394        3.43472                 NaN   9.30614        42.8348                 NaN            NaN   1.13508        29.7498     
  1038.85        2500.00                 NaN            NaN            NaN   3.43981        13.5361                 NaN   9.31091        42.8284                 NaN            NaN   1.13422        29.7505     
  1037.35        2500.00                 NaN            NaN            NaN   3.47084        13.5014                 NaN   9.31103        42.8301                 NaN            NaN   1.13599        29.7506     
  1035.86        2500.00                 NaN            NaN            NaN   13.5188        3.45878                 NaN   9.31845        42.8193                 NaN            NaN   1.13316        29.7515     
  1034.36        2500.00                 NaN            NaN            NaN   13.5129        3.46707                 NaN   9.32410        42.8109                 NaN            NaN   1.13217        29.7528     
  1032.87        2500.00                 NaN            NaN            NaN   13.5089        3.47288                 NaN   9.32867        42.8047                 NaN            NaN   1.13131        29.7535     
  1031.38        2500.00                 NaN            NaN            NaN   13.5051        3.47856                 NaN   9.33324        42.7985                 NaN            NaN   1.13044        29.7542     
  1029.88        2500.00                 NaN            NaN            NaN   13.5014        3.48413                 NaN   9.33784        42.7922                 NaN            NaN   1.12955        29.7549     
  1028.39        2500.00                 NaN            NaN            NaN   13.4978        3.48960                 NaN   9.34244        42.7858                 NaN            NaN   1.12866        29.7557     
  1026.89        2500.00                 NaN            NaN            NaN   13.4942        3.49512                 NaN   9.34707        42.7794                 NaN            NaN   1.12777        29.7564     
  1025.40        2500.00                 NaN            NaN            NaN   13.4905        3.50071                 NaN   9.35170        42.7730                 NaN            NaN   1.12687        29.7572     
  1023.91        2500.00                 NaN            NaN            NaN   13.4881        3.50484                 NaN   9.35556        42.7680                 NaN            NaN   1.12600        29.7575     
  1022.41        2500.00                 NaN            NaN            NaN   13.4865        3.50736                 NaN   9.36095        42.7616                 NaN            NaN   1.12531        29.7583     
  1020.92        2500.00                 NaN            NaN            NaN   13.4850        3.51078                 NaN   9.36584        42.7550                 NaN            NaN   1.12436        29.7589     
  1019.42        2500.00                 NaN            NaN            NaN   13.4659        3.53105                 NaN   9.36933        42.7497                 NaN            NaN   1.12378        29.7601     
  1017.93        2500.00                 NaN            NaN            NaN   13.4735        3.52747                 NaN   9.37425        42.7417                 NaN            NaN   1.12235        29.7608     
  1016.44        2500.00                 NaN            NaN            NaN   13.4548        3.53388                 NaN   9.37980        42.7475                 NaN            NaN   1.12552        29.7585     
  1014.94        2500.00                 NaN            NaN            NaN   13.4556        3.53569                 NaN   9.38302        42.7416                 NaN            NaN   1.12459        29.7595     
  1013.45        2500.00                 NaN            NaN            NaN   13.4561        3.53810                 NaN   9.38649        42.7353                 NaN            NaN   1.12357        29.7605     
  1011.95        2500.00                 NaN            NaN            NaN   13.4560        3.54117                 NaN   9.39022        42.7285                 NaN            NaN   1.12247        29.7616     
  1010.46        2500.00                 NaN            NaN            NaN   13.4555        3.54498                 NaN   9.39425        42.7213                 NaN            NaN   1.12127        29.7627     
  1008.96        2500.00                 NaN            NaN            NaN   13.4544        3.54960                 NaN   9.39862        42.7136                 NaN            NaN   1.11996        29.7638     
  1007.47        2500.00                 NaN            NaN            NaN   13.4527        3.55515                 NaN   9.40337        42.7052                 NaN            NaN   1.11851        29.7651     
  1005.98        2500.00                 NaN            NaN            NaN   3.56483        13.4534                 NaN   9.41256        42.6872                 NaN            NaN   1.11444        29.7675     
  1004.48        2500.00                 NaN            NaN            NaN   3.56835        13.4531                 NaN   9.41745        42.6792                 NaN            NaN   1.11332        29.7686     
  1002.99        2500.00                 NaN            NaN            NaN   13.4506        3.57310                 NaN   9.42215        42.6723                 NaN            NaN   1.11232        29.7695     
  1001.49        2500.00                 NaN            NaN            NaN   13.4411        3.58395                 NaN   9.42683        42.6661                 NaN            NaN   1.11172        29.7704     
  1000.00        2500.00                 NaN            NaN            NaN   13.4389        3.58778                 NaN   9.43126        42.6602                 NaN            NaN   1.11091        29.7710     
