|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.75/WD94/WD94_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1221.15        500.000                 NaN            NaN   56.5318       0.656437        25.8550        6.75277        5.46833        4.08172       0.654007                 NaN
  1217.95        500.000                 NaN            NaN   56.5315       0.656453        25.8550        6.75276        5.46835        4.08195       0.654018                 NaN
  1214.74        500.000                 NaN            NaN   56.5313       0.656469        25.8550        6.75274        5.46837        4.08218       0.654029                 NaN
  1211.54        500.000                 NaN            NaN   56.5310       0.656485        25.8550        6.75272        5.46839        4.08242       0.654040                 NaN
  1208.33        500.000                 NaN            NaN   56.5307       0.656501        25.8550        6.75270        5.46841        4.08265       0.654051                 NaN
  1205.13        500.000                 NaN            NaN   56.5310       0.683291        25.9543        6.79408        5.22711        4.14148       0.668762                 NaN
  1201.92        500.000                 NaN            NaN   56.5307       0.683308        25.9543        6.79406        5.22713        4.14172       0.668774                 NaN
  1198.72        500.000                 NaN            NaN   56.5304       0.683324        25.9543        6.79404        5.22715        4.14195       0.668785                 NaN
  1195.51        500.000                 NaN            NaN   56.5302       0.683341        25.9543        6.79402        5.22717        4.14219       0.668796                 NaN
  1192.31        500.000                 NaN            NaN   56.5299       0.683358        25.9543        6.79400        5.22719        4.14242       0.668808                 NaN
  1189.10        500.000                 NaN            NaN   56.5296       0.683374        25.9543        6.79398        5.22721        4.14266       0.668819                 NaN
  1185.90        500.000                 NaN            NaN   56.5293       0.683391        25.9543        6.79397        5.22723        4.14290       0.668830                 NaN
  1182.69        500.000                 NaN            NaN   56.5291       0.683407        25.9543        6.79395        5.22725        4.14313       0.668841                 NaN
  1179.49        500.000                 NaN            NaN   56.5316       0.709883        26.0479        4.99908        6.82851        4.19969       0.683271                 NaN
  1176.28        500.000                 NaN            NaN   56.5313       0.709900        26.0480        4.99910        6.82849        4.19993       0.683283                 NaN
  1173.08        500.000                 NaN            NaN   56.5311       0.709917        26.0480        4.99912        6.82847        4.20017       0.683294                 NaN
  1169.87        500.000                 NaN            NaN   56.5308       0.709934        26.0480        4.99914        6.82845        4.20041       0.683306                 NaN
  1166.67        500.000                 NaN            NaN   56.5305       0.709951        26.0480        4.99917        6.82843        4.20065       0.683317                 NaN
  1163.46        500.000                 NaN            NaN   56.5302       0.709968        26.0480        4.99919        6.82841        4.20089       0.683328                 NaN
  1160.26        500.000                 NaN            NaN   56.5300       0.709985        26.0480        4.99921        6.82839        4.20113       0.683340                 NaN
  1157.05        500.000                 NaN            NaN   56.5297       0.710002        26.0480        4.99923        6.82837        4.20136       0.683351                 NaN
  1153.85        500.000                 NaN            NaN   56.5242       0.739628        26.1293        6.86103        4.79681        4.25337       0.695700                 NaN
  1150.64        500.000                 NaN            NaN   56.5239       0.739645        26.1293        6.86101        4.79683        4.25361       0.695712                 NaN
  1147.44        500.000                 NaN            NaN   56.5236       0.739662        26.1293        6.86099        4.79685        4.25385       0.695723                 NaN
  1144.23        500.000                 NaN            NaN   56.5233       0.739680        26.1293        6.86097        4.79687        4.25409       0.695735                 NaN
  1141.03        500.000                 NaN            NaN   56.5230       0.739697        26.1294        6.86095        4.79690        4.25433       0.695746                 NaN
  1137.82        500.000                 NaN            NaN   56.5227       0.739715        26.1294        6.86093        4.79692        4.25457       0.695758                 NaN
  1134.62        500.000                 NaN            NaN   56.5224       0.739732        26.1294        6.86091        4.79694        4.25481       0.695769                 NaN
  1131.41        500.000                 NaN            NaN   56.5222       0.739749        26.1294        6.86089        4.79696        4.25505       0.695781                 NaN
  1128.21        500.000                 NaN            NaN   56.5142       0.770531        26.2072        6.88750        4.60860        4.30543       0.706519                 NaN
  1125.00        500.000                 NaN            NaN   56.5139       0.770549        26.2072        6.88748        4.60862        4.30567       0.706530                 NaN
  1121.79        500.000                 NaN            NaN   56.5136       0.770567        26.2073        6.88745        4.60864        4.30591       0.706542                 NaN
  1118.59        500.000                 NaN            NaN   56.5133       0.770585        26.2073        6.88743        4.60866        4.30616       0.706553                 NaN
  1115.38        500.000                 NaN            NaN   56.5130       0.770603        26.2073        6.88741        4.60869        4.30640       0.706565                 NaN
  1112.18        500.000                 NaN            NaN   56.5128       0.770621        26.2073        6.88739        4.60871        4.30664       0.706576                 NaN
  1108.97        500.000                 NaN            NaN   56.5125       0.770639        26.2073        6.88737        4.60873        4.30689       0.706588                 NaN
  1105.77        500.000                 NaN            NaN   56.5122       0.770657        26.2073        6.88735        4.60876        4.30713       0.706599                 NaN
  1102.56        500.000                 NaN            NaN   56.5005       0.803129        26.2831        6.91183        4.43160        4.35373       0.716099                 NaN
  1099.36        500.000                 NaN            NaN   56.5002       0.803147        26.2832        6.91181        4.43162        4.35398       0.716110                 NaN
  1096.15        500.000                 NaN            NaN   56.4999       0.803166        26.2832        6.91179        4.43165        4.35423       0.716122                 NaN
  1092.95        500.000                 NaN            NaN   56.4996       0.803184        26.2832        6.91176        4.43167        4.35447       0.716133                 NaN
  1089.74        500.000                 NaN            NaN   56.4993       0.803202        26.2832        6.91174        4.43169        4.35472       0.716145                 NaN
  1086.54        500.000                 NaN            NaN   56.4990       0.803221        26.2833        6.91172        4.43172        4.35496       0.716156                 NaN
  1083.33        500.000                 NaN            NaN   56.4987       0.803239        26.2833        6.91170        4.43174        4.35521       0.716168                 NaN
  1080.13        500.000                 NaN            NaN   56.4984       0.803257        26.2833        6.91168        4.43177        4.35545       0.716179                 NaN
  1076.92        500.000                 NaN            NaN   56.4790       0.838637        26.3607        6.93403        4.26591        4.39820       0.723540                 NaN
  1073.72        500.000                 NaN            NaN   56.4787       0.838656        26.3607        6.93401        4.26594        4.39845       0.723552                 NaN
  1070.51        500.000                 NaN            NaN   56.4784       0.838676        26.3607        6.93398        4.26596        4.39870       0.723564                 NaN
  1067.31        500.000                 NaN            NaN   56.4781       0.838695        26.3607        6.93396        4.26598        4.39894       0.723575                 NaN
  1064.10        500.000                 NaN            NaN   56.4729       0.855282        26.3975        4.18467        6.94118        4.42077       0.727656                 NaN
  1060.90        500.000                 NaN            NaN   56.4592       0.862919        26.4145        4.16548        6.94707        4.42456       0.726275                 NaN
  1057.69        500.000                 NaN            NaN   56.4682       0.864140        26.4160        4.14625        6.94554        4.43145       0.553378       0.175100     
  1054.49        500.000                 NaN            NaN   56.4641       0.868919        26.4245        6.94880        4.13051        4.43715                 NaN  0.726041     
  1051.28        500.000                 NaN            NaN   56.4574       0.874642        26.4370        4.11003        6.95293        4.44136                 NaN  0.726701     
  1048.08        500.000                 NaN            NaN   56.4571       0.874661        26.4370        4.11006        6.95290        4.44161                 NaN  0.726688     
  1044.87        500.000                 NaN            NaN   56.4568       0.874681        26.4371        4.11008        6.95288        4.44186                 NaN  0.726675     
  1041.67        500.000                 NaN            NaN   56.4565       0.874701        26.4371        4.11011        6.95286        4.44211                 NaN  0.726662     
  1038.46        500.000                 NaN            NaN   56.4562       0.874721        26.4371        4.11014        6.95284        4.44236                 NaN  0.726649     
  1035.26        500.000                 NaN            NaN   56.4559       0.874741        26.4372        4.11016        6.95282        4.44261                 NaN  0.726636     
  1032.05        500.000                 NaN            NaN   56.4556       0.874760        26.4372        4.11019        6.95280        4.44286                 NaN  0.726622     
  1028.85        500.000                 NaN            NaN   56.4553       0.874780        26.4373        4.11021        6.95277        4.44310                 NaN  0.726609     
  1025.64        500.000                 NaN            NaN   56.4369       0.912119        26.5142        6.96727        3.95197        4.47540                 NaN  0.742117     
  1022.44        500.000                 NaN            NaN   56.4366       0.912140        26.5143        6.96724        3.95199        4.47565                 NaN  0.742103     
  1019.23        500.000                 NaN            NaN   56.4363       0.912160        26.5143        6.96722        3.95202        4.47590                 NaN  0.742089     
  1016.03        500.000                 NaN            NaN   56.4360       0.912181        26.5144        6.96720        3.95205        4.47615                 NaN  0.742076     
  1012.82        500.000                 NaN            NaN   56.4357       0.912201        26.5144        6.96718        3.95207        4.47640                 NaN  0.742062     
  1009.62        500.000                 NaN            NaN   56.4354       0.912222        26.5144        6.96715        3.95210        4.47665                 NaN  0.742049     
  1006.41        500.000                 NaN            NaN   56.4351       0.912242        26.5145        6.96713        3.95213        4.47690                 NaN  0.742036     
  1003.21        500.000                 NaN            NaN   56.4348       0.912262        26.5145        6.96711        3.95216        4.47716                 NaN  0.742023     
  1000.00        500.000                 NaN            NaN   56.4074       0.953253        26.5981        6.98113        3.79877        4.50352                 NaN  0.757896     
