|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.75/WD94/WD94_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1221.15        500.000                 NaN            NaN   57.8627       0.843741        25.5945        6.55265        5.33550        3.31688       0.493969                 NaN
  1217.95        500.000                 NaN            NaN   57.8627       0.843741        25.5945        6.55265        5.33550        3.31688       0.493969                 NaN
  1214.74        500.000                 NaN            NaN   57.8627       0.843741        25.5945        6.55265        5.33550        3.31688       0.493969                 NaN
  1211.54        500.000                 NaN            NaN   57.8627       0.843741        25.5945        6.55265        5.33550        3.31688       0.493969                 NaN
  1208.33        500.000                 NaN            NaN   57.8627       0.843741        25.5945        6.55265        5.33550        3.31688       0.493969                 NaN
  1205.13        500.000                 NaN            NaN   57.8659       0.878722        25.6973        6.58964        5.09843        3.36481       0.505131                 NaN
  1201.92        500.000                 NaN            NaN   57.8659       0.878722        25.6973        6.58964        5.09843        3.36481       0.505131                 NaN
  1198.72        500.000                 NaN            NaN   57.8659       0.878722        25.6973        6.58964        5.09843        3.36481       0.505131                 NaN
  1195.51        500.000                 NaN            NaN   57.8659       0.878722        25.6973        6.58964        5.09843        3.36481       0.505131                 NaN
  1192.31        500.000                 NaN            NaN   57.8659       0.878722        25.6973        6.58964        5.09843        3.36481       0.505131                 NaN
  1189.10        500.000                 NaN            NaN   57.8659       0.878722        25.6973        6.58964        5.09843        3.36481       0.505131                 NaN
  1185.90        500.000                 NaN            NaN   57.8659       0.878722        25.6973        6.58964        5.09843        3.36481       0.505131                 NaN
  1182.69        500.000                 NaN            NaN   57.8659       0.878722        25.6973        6.58964        5.09843        3.36481       0.505131                 NaN
  1179.49        500.000                 NaN            NaN   57.8845       0.912911        25.7849        4.87226        6.61855        3.41083       0.516075                 NaN
  1176.28        500.000                 NaN            NaN   57.8845       0.912911        25.7849        4.87226        6.61855        3.41083       0.516075                 NaN
  1173.08        500.000                 NaN            NaN   57.8845       0.912911        25.7849        4.87226        6.61855        3.41083       0.516075                 NaN
  1169.87        500.000                 NaN            NaN   57.8845       0.912911        25.7849        4.87226        6.61855        3.41083       0.516075                 NaN
  1166.67        500.000                 NaN            NaN   57.8845       0.912911        25.7849        4.87226        6.61855        3.41083       0.516075                 NaN
  1163.46        500.000                 NaN            NaN   57.8845       0.912911        25.7849        4.87226        6.61855        3.41083       0.516075                 NaN
  1160.26        500.000                 NaN            NaN   57.8845       0.912911        25.7849        4.87226        6.61855        3.41083       0.516075                 NaN
  1157.05        500.000                 NaN            NaN   57.8845       0.912911        25.7849        4.87226        6.61855        3.41083       0.516075                 NaN
  1153.85        500.000                 NaN            NaN   57.8836       0.951366        25.8673        6.64667        4.67253        3.45312       0.525438                 NaN
  1150.64        500.000                 NaN            NaN   57.8836       0.951366        25.8673        6.64667        4.67253        3.45312       0.525438                 NaN
  1147.44        500.000                 NaN            NaN   57.8836       0.951366        25.8673        6.64667        4.67253        3.45312       0.525438                 NaN
  1144.23        500.000                 NaN            NaN   57.8836       0.951366        25.8673        6.64667        4.67253        3.45312       0.525438                 NaN
  1141.03        500.000                 NaN            NaN   57.8836       0.951366        25.8673        6.64667        4.67253        3.45312       0.525438                 NaN
  1137.82        500.000                 NaN            NaN   57.8836       0.951366        25.8673        6.64667        4.67253        3.45312       0.525438                 NaN
  1134.62        500.000                 NaN            NaN   57.8836       0.951366        25.8673        6.64667        4.67253        3.45312       0.525438                 NaN
  1131.41        500.000                 NaN            NaN   57.8836       0.951366        25.8673        6.64667        4.67253        3.45312       0.525438                 NaN
  1128.21        500.000                 NaN            NaN   57.8800       0.991263        25.9455        6.66892        4.48672        3.49405       0.533596                 NaN
  1125.00        500.000                 NaN            NaN   57.8800       0.991263        25.9455        6.66892        4.48672        3.49405       0.533596                 NaN
  1121.79        500.000                 NaN            NaN   57.8800       0.991263        25.9455        6.66892        4.48672        3.49405       0.533596                 NaN
  1118.59        500.000                 NaN            NaN   57.8800       0.991263        25.9455        6.66892        4.48672        3.49405       0.533596                 NaN
  1115.38        500.000                 NaN            NaN   57.8800       0.991263        25.9455        6.66892        4.48672        3.49405       0.533596                 NaN
  1112.18        500.000                 NaN            NaN   57.8800       0.991263        25.9455        6.66892        4.48672        3.49405       0.533596                 NaN
  1108.97        500.000                 NaN            NaN   57.8800       0.991263        25.9455        6.66892        4.48672        3.49405       0.533596                 NaN
  1105.77        500.000                 NaN            NaN   57.8800       0.991263        25.9455        6.66892        4.48672        3.49405       0.533596                 NaN
  1102.56        500.000                 NaN            NaN   57.8714        1.03327        26.0216        6.68910        4.31193        3.53187       0.540803                 NaN
  1099.36        500.000                 NaN            NaN   57.8714        1.03327        26.0216        6.68910        4.31193        3.53187       0.540803                 NaN
  1096.15        500.000                 NaN            NaN   57.8714        1.03327        26.0216        6.68910        4.31193        3.53187       0.540803                 NaN
  1092.95        500.000                 NaN            NaN   57.8714        1.03327        26.0216        6.68910        4.31193        3.53187       0.540803                 NaN
  1089.74        500.000                 NaN            NaN   57.8714        1.03327        26.0216        6.68910        4.31193        3.53187       0.540803                 NaN
  1086.54        500.000                 NaN            NaN   57.8714        1.03327        26.0216        6.68910        4.31193        3.53187       0.540803                 NaN
  1083.33        500.000                 NaN            NaN   57.8714        1.03327        26.0216        6.68910        4.31193        3.53187       0.540803                 NaN
  1080.13        500.000                 NaN            NaN   57.8714        1.03327        26.0216        6.68910        4.31193        3.53187       0.540803                 NaN
  1076.92        500.000                 NaN            NaN   57.8433        1.07930        26.1072        6.70801        4.14925        3.56654       0.546395                 NaN
  1073.72        500.000                 NaN            NaN   57.8433        1.07930        26.1072        6.70801        4.14925        3.56654       0.546395                 NaN
  1070.51        500.000                 NaN            NaN   57.8433        1.07930        26.1072        6.70801        4.14925        3.56654       0.546395                 NaN
  1067.31        500.000                 NaN            NaN   57.8433        1.07930        26.1072        6.70801        4.14925        3.56654       0.546395                 NaN
  1064.10        500.000                 NaN            NaN   57.8488        1.10039        26.1372        4.06769        6.71228        3.58412       0.549496                 NaN
  1060.90        500.000                 NaN            NaN   57.8050        1.11120        26.1759        4.05223        6.72016        3.58704       0.548450                 NaN
  1057.69        500.000                 NaN            NaN   57.8474        1.11164        26.1540        4.02914        6.71519        3.59240       0.417875       0.132338     
  1054.49        500.000                 NaN            NaN   57.8424        1.11780        26.1639        6.71736        4.01296        3.59684                 NaN  0.548745     
  1051.28        500.000                 NaN            NaN   57.8248        1.12556        26.1839        3.99433        6.72210        3.60008                 NaN  0.549259     
  1048.08        500.000                 NaN            NaN   57.8248        1.12556        26.1839        3.99433        6.72210        3.60008                 NaN  0.549259     
  1044.87        500.000                 NaN            NaN   57.8248        1.12556        26.1839        3.99433        6.72210        3.60008                 NaN  0.549259     
  1041.67        500.000                 NaN            NaN   57.8248        1.12556        26.1839        3.99433        6.72210        3.60008                 NaN  0.549259     
  1038.46        500.000                 NaN            NaN   57.8248        1.12556        26.1839        3.99433        6.72210        3.60008                 NaN  0.549259     
  1035.26        500.000                 NaN            NaN   57.8248        1.12556        26.1839        3.99433        6.72210        3.60008                 NaN  0.549259     
  1032.05        500.000                 NaN            NaN   57.8248        1.12556        26.1839        3.99433        6.72210        3.60008                 NaN  0.549259     
  1028.85        500.000                 NaN            NaN   57.8248        1.12556        26.1839        3.99433        6.72210        3.60008                 NaN  0.549259     
  1025.64        500.000                 NaN            NaN   57.8159        1.17333        26.2553        6.73140        3.83684        3.62620                 NaN  0.561015     
  1022.44        500.000                 NaN            NaN   57.8159        1.17333        26.2553        6.73140        3.83684        3.62620                 NaN  0.561015     
  1019.23        500.000                 NaN            NaN   57.8159        1.17333        26.2553        6.73140        3.83684        3.62620                 NaN  0.561015     
  1016.03        500.000                 NaN            NaN   57.8159        1.17333        26.2553        6.73140        3.83684        3.62620                 NaN  0.561015     
  1012.82        500.000                 NaN            NaN   57.8159        1.17333        26.2553        6.73140        3.83684        3.62620                 NaN  0.561015     
  1009.62        500.000                 NaN            NaN   57.8159        1.17333        26.2553        6.73140        3.83684        3.62620                 NaN  0.561015     
  1006.41        500.000                 NaN            NaN   57.8159        1.17333        26.2553        6.73140        3.83684        3.62620                 NaN  0.561015     
  1003.21        500.000                 NaN            NaN   57.8159        1.17333        26.2553        6.73140        3.83684        3.62620                 NaN  0.561015     
  1000.00        500.000                 NaN            NaN   57.7824        1.22621        26.3443        6.74103        3.68548        3.64750                 NaN  0.573050     
