|6.6.6
Archiving\03_Data\fracLP/QFM_m1.25/ALH/ALH_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1428.57        500.000        98.4274                 NaN            NaN  0.291079E-002            NaN   1.06550       0.504165                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.4457                 NaN            NaN  0.269500E-002            NaN   1.05244       0.499176                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.4658                 NaN            NaN  0.249526E-002            NaN   1.03759       0.494107                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.4838                 NaN            NaN  0.228717E-002            NaN  0.489750        1.02418                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.4995                 NaN            NaN  0.210178E-002            NaN  0.485661        1.01271                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5190                 NaN            NaN  0.190576E-002            NaN  0.481345       0.997714                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.5362                 NaN            NaN  0.170908E-002            NaN  0.984744       0.477344                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.5517                 NaN            NaN  0.154078E-002            NaN  0.973614       0.473154                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.5671                 NaN            NaN  0.135861E-002            NaN  0.469867       0.961641                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.5816                 NaN            NaN  0.119052E-002            NaN  0.951069       0.466140                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.5962                 NaN            NaN  0.102425E-002            NaN  0.940015       0.462785                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6109                 NaN            NaN  0.870820E-003            NaN  0.928839       0.459383                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.6231                 NaN            NaN  0.697369E-003            NaN  0.456084       0.920077                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.6392                 NaN            NaN  0.557651E-003            NaN  0.907973       0.452295                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.6500                 NaN            NaN  0.403767E-003            NaN  0.449309       0.900313                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.6627                 NaN            NaN  0.253234E-003            NaN  0.890824       0.446180                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.2856                 NaN            NaN  0.534960E-004            NaN  0.627475       0.906535       0.180382                 NaN            NaN            NaN
  1385.96        500.000        96.9622                 NaN            NaN            NaN            NaN   1.26170       0.970384       0.805701                 NaN            NaN            NaN
  1383.46        500.000        97.0272                 NaN            NaN            NaN            NaN   1.23745       0.948846       0.786535                 NaN            NaN            NaN
  1380.95        500.000        97.0881                 NaN            NaN            NaN            NaN  0.929911        1.21368       0.768298                 NaN            NaN            NaN
  1378.45        500.000        97.1498                 NaN            NaN            NaN            NaN  0.909068        1.19035       0.750749                 NaN            NaN            NaN
  1375.94        500.000        97.2078                 NaN            NaN            NaN            NaN   1.16829       0.890701       0.733223                 NaN            NaN            NaN
  1373.43        500.000        97.2579                 NaN            NaN            NaN            NaN  0.875413        1.14855       0.718185                 NaN            NaN            NaN
  1370.93        500.000        97.3114                 NaN            NaN            NaN            NaN   1.12982       0.856421       0.702332                 NaN            NaN            NaN
  1368.42        500.000        97.3589                 NaN            NaN            NaN            NaN  0.840146        1.11308       0.687859                 NaN            NaN            NaN
  1365.91        500.000        97.4042                 NaN            NaN            NaN            NaN  0.825727        1.09577       0.674279                 NaN            NaN            NaN
  1363.41        500.000        97.4488                 NaN            NaN            NaN            NaN  0.809660        1.08137       0.660209                 NaN            NaN            NaN
  1360.90        500.000        97.4905                 NaN            NaN            NaN            NaN   1.06654       0.795327       0.647609                 NaN            NaN            NaN
  1358.40        500.000        97.5298                 NaN            NaN            NaN            NaN   1.05373       0.781189       0.635314                 NaN            NaN            NaN
  1355.89        500.000        97.5670                 NaN            NaN            NaN            NaN   1.04118       0.768189       0.623621                 NaN            NaN            NaN
  1353.38        500.000        97.6016                 NaN            NaN            NaN            NaN  0.756074        1.02972       0.612647                 NaN            NaN            NaN
  1350.88        500.000        97.6347                 NaN  0.649833E-001            NaN            NaN  0.779861       0.910119       0.610374                 NaN            NaN            NaN
  1348.37        500.000        97.6357                 NaN  0.597906                 NaN            NaN   1.06767       0.227217E-001  0.676022                 NaN            NaN            NaN
  1345.86        500.000        97.6795                 NaN  0.592109                 NaN            NaN  0.140784E-001   1.05239       0.661949                 NaN            NaN            NaN
  1343.36        500.000        97.7193                 NaN  0.591794                 NaN            NaN   1.03891                 NaN  0.649988                 NaN            NaN            NaN
  1340.85        500.000        97.7561                 NaN  0.585248                 NaN            NaN   1.02105                 NaN  0.637551                 NaN            NaN            NaN
  1338.35        500.000        97.7915                 NaN  0.574155                 NaN            NaN   1.00921                 NaN  0.625090                 NaN            NaN            NaN
  1335.84        500.000        97.8288                 NaN  0.562554                 NaN            NaN  0.995956                 NaN  0.612661                 NaN            NaN            NaN
  1333.33        500.000        97.8617                 NaN  0.559146                 NaN            NaN  0.976756                 NaN  0.602393                 NaN            NaN            NaN
  1330.83        500.000        97.8951                 NaN  0.545640                 NaN            NaN  0.969395                 NaN  0.589884                 NaN            NaN            NaN
  1328.32        500.000        97.9351                 NaN  0.535479                 NaN            NaN  0.952862                 NaN  0.576534                 NaN            NaN            NaN
  1325.81        500.000        97.9607                 NaN  0.529809                 NaN            NaN  0.941640                 NaN  0.567869                 NaN            NaN            NaN
  1323.31        500.000        97.9931                 NaN  0.519933                 NaN            NaN  0.930288                 NaN  0.556680                 NaN            NaN            NaN
  1320.80        500.000        98.0257                 NaN  0.511710                 NaN            NaN  0.916564                 NaN  0.546069                 NaN            NaN            NaN
  1318.30        500.000        98.0572                 NaN  0.498247                 NaN            NaN  0.907664                 NaN  0.536859                 NaN            NaN            NaN
  1315.79        500.000        98.0901                 NaN  0.491144                 NaN            NaN  0.895297                 NaN  0.523452                 NaN            NaN            NaN
  1313.28        500.000        97.8415                 NaN  0.381716       0.185968                 NaN   1.02523                 NaN  0.565576                 NaN            NaN            NaN
  1310.78        500.000        97.8535                 NaN  0.361164       0.203750                 NaN   1.02222                 NaN  0.559336                 NaN            NaN            NaN
  1308.27        500.000        97.8609                 NaN  0.448584       0.317605E-001            NaN  0.985330                 NaN  0.560568       0.112895                 NaN            NaN
  1305.76        500.000        97.8985                 NaN  0.456000                 NaN            NaN  0.962925                 NaN  0.550732       0.131854                 NaN            NaN
  1303.26        500.000        97.9431                 NaN  0.448223                 NaN            NaN  0.942355                 NaN  0.538525       0.127795                 NaN            NaN
  1300.75        500.000        97.9865                 NaN  0.443014                 NaN            NaN  0.919807                 NaN  0.526699       0.123979                 NaN            NaN
  1298.25        500.000        98.0312                 NaN  0.434702                 NaN            NaN  0.899241                 NaN  0.514683       0.120179                 NaN            NaN
  1295.74        500.000        98.0740                 NaN  0.426621                 NaN            NaN  0.879906                 NaN  0.502963       0.116495                 NaN            NaN
  1293.23        500.000        98.1139                 NaN  0.418938                 NaN            NaN  0.862502                 NaN  0.491808       0.112888                 NaN            NaN
  1290.73        500.000        98.1556                 NaN  0.410832                 NaN            NaN  0.843609                 NaN  0.480496       0.109421                 NaN            NaN
  1288.22        500.000        98.1964                 NaN  0.400908                 NaN            NaN  0.827423                 NaN  0.469233       0.105987                 NaN            NaN
  1285.71        500.000        98.2355                 NaN  0.394127                 NaN            NaN  0.808996                 NaN  0.458629       0.102700                 NaN            NaN
  1283.21        500.000        98.2741                 NaN  0.384807                 NaN            NaN  0.793723                 NaN  0.447860       0.994637E-001            NaN            NaN
  1280.70        500.000        98.3125                 NaN  0.376801                 NaN            NaN  0.776956                 NaN  0.437408       0.963387E-001            NaN            NaN
  1278.20        500.000        98.3526                 NaN  0.367533                 NaN            NaN  0.759878                 NaN  0.426749       0.932886E-001            NaN            NaN
  1275.69        500.000        98.3880                 NaN  0.359526                 NaN            NaN  0.745259                 NaN  0.416915       0.903311E-001            NaN            NaN
  1273.18        500.000        98.4242                 NaN  0.350811                 NaN            NaN  0.730664                 NaN  0.406890       0.874261E-001            NaN            NaN
  1270.68        500.000        98.4622                 NaN  0.341050                 NaN            NaN  0.715406                 NaN  0.396735       0.845957E-001            NaN            NaN
  1268.17        500.000        98.4976                 NaN  0.332507                 NaN            NaN  0.700941                 NaN  0.387115       0.818549E-001            NaN            NaN
  1265.66        500.000        98.5328                 NaN  0.324077                 NaN            NaN  0.686398                 NaN  0.377606       0.791607E-001            NaN            NaN
  1263.16        500.000        98.5671                 NaN  0.315070                 NaN            NaN  0.672959                 NaN  0.368301       0.765614E-001            NaN            NaN
  1260.65        500.000        98.6021                 NaN  0.306255                 NaN            NaN  0.658620                 NaN  0.358971       0.740119E-001            NaN            NaN
  1258.15        500.000        94.1430                 NaN  0.634628                 NaN            NaN   1.47158                 NaN  0.840997       0.217423        2.69235                 NaN
  1255.64        500.000        90.8987                 NaN  0.854675                 NaN            NaN   2.05504                 NaN   1.17960       0.316836        4.69511                 NaN
  1253.13        500.000        91.7332                 NaN  0.794701                 NaN            NaN   1.84910                 NaN   1.07319       0.287166        4.26263                 NaN
  1250.63        500.000        92.4152                 NaN  0.701724                 NaN            NaN   1.74847                 NaN  0.985924       0.258078        3.89056                 NaN
  1248.12        500.000        92.9911                 NaN  0.645629                 NaN            NaN   1.62456                 NaN  0.911774       0.235535        3.59135                 NaN
  1245.61        500.000        93.5034                 NaN  0.595275                 NaN            NaN   1.51472                 NaN  0.844729       0.215329        3.32659                 NaN
  1243.11        500.000        93.9515                 NaN  0.549406                 NaN            NaN   1.42073                 NaN  0.785199       0.197361        3.09579                 NaN
  1240.60        500.000        94.3577                 NaN  0.508358                 NaN            NaN   1.33174                 NaN  0.730924       0.181161        2.89016                 NaN
  1238.10        500.000        94.7097                 NaN  0.473949                 NaN            NaN   1.25502                 NaN  0.683179       0.166829        2.71133                 NaN
  1235.59        500.000        95.0313                 NaN  0.443040                 NaN            NaN   1.18282                 NaN  0.639194       0.153783        2.54990                 NaN
  1233.08        500.000        95.3312                 NaN  0.411968                 NaN            NaN   1.11608                 NaN  0.597953       0.141672        2.40110                 NaN
  1230.58        500.000        95.6032                 NaN  0.382985                 NaN            NaN   1.05631                 NaN  0.560279       0.130620        2.26657                 NaN
  1228.07        500.000        95.8545                 NaN  0.356578                 NaN            NaN  0.999915                 NaN  0.525297       0.120485        2.14323                 NaN
  1225.56        500.000        96.0853                 NaN  0.332010                 NaN            NaN  0.948228                 NaN  0.492902       0.111189        2.03036                 NaN
  1223.06        500.000        96.2965                 NaN  0.308842                 NaN            NaN  0.901763                 NaN  0.463236       0.102569        1.92706                 NaN
  1220.55        500.000        96.4910                 NaN  0.287971                 NaN            NaN  0.858743                 NaN  0.435744       0.947713E-001   1.83175                 NaN
  1218.05        500.000        96.6726                 NaN  0.266626                 NaN            NaN  0.820131                 NaN  0.410006       0.874321E-001   1.74325                 NaN
  1215.54        500.000        96.8361                 NaN  0.253501                 NaN            NaN  0.776802                 NaN  0.387285       0.811077E-001   1.66521                 NaN
  1213.03        500.000        96.8958                 NaN  0.222763E-001            NaN            NaN  0.701835       0.348894       0.377290       0.631144E-001   1.59077                 NaN
  1210.53        500.000        79.6575                 NaN  0.892130                 NaN            NaN   2.46995                 NaN   1.79101       0.225464        7.78767        7.17628     
  1208.02        500.000        68.4057                 NaN   1.34778                 NaN            NaN   3.52365                 NaN   2.69645       0.313115        11.7183        11.9951     
  1205.51        500.000        73.2457                 NaN   1.12641                 NaN            NaN   3.00711                 NaN   2.27642       0.259611        9.92063        10.1641     
  1203.01        500.000        75.8430                 NaN   1.06027                 NaN            NaN   2.55843                 NaN   2.05842       0.229727        8.99442        9.25572     
  1200.50        500.000        80.1423                 NaN  0.753758                 NaN            NaN   2.41753                 NaN   1.67139       0.184516        7.36041        7.47012     
  1197.99        500.000        81.4426                 NaN  0.744987                 NaN            NaN   2.03160                 NaN   1.56116       0.171426        6.95645        7.09178     
  1195.49        500.000        82.6926                 NaN  0.680317                 NaN            NaN   1.90524                 NaN   1.44619       0.155104        6.51320        6.60736     
  1192.98        500.000        81.0230                 NaN  0.686388                 NaN            NaN   2.05721                 NaN   1.56909       0.163034        7.19141        7.30986     
  1190.48        500.000        83.2631                 NaN  0.921955E-001            NaN            NaN   1.93088       0.568093        1.39763       0.106891        6.37567        6.26560     
  1187.97        500.000        71.9859                 NaN            NaN            NaN            NaN   3.46660       0.614204        2.25999       0.165286        10.9129        10.5952     
  1185.46        500.000                 NaN            NaN   3.65084                 NaN            NaN   7.31573                 NaN   7.36991       0.862037        41.3035        39.4980     
  1182.96        500.000                 NaN            NaN   3.67538                 NaN            NaN   7.28029                 NaN   7.36993       0.863420        41.3057        39.5053     
  1180.45        500.000                 NaN            NaN   3.58716                 NaN            NaN   7.42245                 NaN   7.38006       0.854359        41.2739        39.4821     
  1177.94        500.000                 NaN            NaN   3.66556                 NaN            NaN   7.29343                 NaN   7.36690       0.864010        41.3079        39.5022     
  1175.44        500.000                 NaN            NaN   3.67354                 NaN            NaN   7.30110       0.370228E-003   7.37803       0.859365        41.2701        39.5175     
  1172.93        500.000                 NaN            NaN   3.67633                 NaN            NaN   7.28919                 NaN   7.37602       0.859258        41.2846        39.5146     
  1170.43        500.000                 NaN            NaN   3.78730                 NaN            NaN   7.11921                 NaN   7.37046       0.869614        41.3142        39.5393     
  1167.92        500.000                 NaN            NaN   3.81008                 NaN            NaN   7.08626                 NaN   7.37048       0.870934        41.3161        39.5462     
  1165.41        500.000                 NaN            NaN   3.77445                 NaN            NaN   7.12882                 NaN   7.37046       0.872260        41.3181        39.5359     
  1162.91        500.000                 NaN            NaN   3.79157                 NaN            NaN   7.10469                 NaN   7.37100       0.873061        41.3184        39.5413     
  1160.40        500.000                 NaN            NaN   3.46258                 NaN            NaN   7.64536                 NaN   7.41055       0.834835        41.1928        39.4539     
  1157.89        500.000                 NaN            NaN   3.50867                 NaN            NaN   7.57685                 NaN   7.40859       0.838148        41.2004        39.4673     
  1155.39        500.000                 NaN            NaN   3.53091                 NaN            NaN   7.54567                 NaN   7.40891       0.839217        41.2011        39.4742     
  1152.88        500.000                 NaN            NaN   3.59101                 NaN            NaN   7.45462                 NaN   7.40546       0.843999        41.2135        39.4915     
  1150.38        500.000                 NaN            NaN   3.62663                 NaN            NaN   7.40225                 NaN   7.40449       0.846428        41.2181        39.5021     
  1147.87        500.000                 NaN            NaN   3.66113                 NaN            NaN   7.35128                 NaN   7.40325       0.848816        41.2232        39.5123     
  1145.36        500.000                 NaN            NaN   3.69323                 NaN            NaN   7.30403                 NaN   7.40240       0.851008        41.2274        39.5219     
  1142.86        500.000                 NaN            NaN   3.72406                 NaN            NaN   7.25856                 NaN   7.40151       0.853141        41.2315        39.5312     
  1140.35        500.000                 NaN            NaN   3.75297                 NaN            NaN   7.21627                 NaN   7.40093       0.855009        41.2349        39.5399     
  1137.84        500.000                 NaN            NaN   3.78049                 NaN            NaN   7.17597                 NaN   7.40040       0.856821        41.2380        39.5483     
  1135.34        500.000                 NaN            NaN   4.03139                 NaN            NaN   6.77299                 NaN   7.37562       0.882133        41.3216        39.6163     
  1132.83        500.000                 NaN            NaN   4.00152                 NaN            NaN   6.80678                 NaN   7.37580       0.884185        41.3239        39.6078     
  1130.33        500.000                 NaN            NaN   3.91408                 NaN            NaN   6.97009                 NaN   7.39723       0.868765        41.2632        39.5867     
  1127.82        500.000                 NaN            NaN   4.72387                 NaN            NaN  0.124097E-004   5.54961        7.27645       0.963025        41.7164        39.7706     
  1125.31        500.000                 NaN            NaN   4.06735                 NaN            NaN   6.71295                 NaN   7.37849       0.887193        41.3266        39.6275     
  1122.81        500.000                 NaN            NaN   4.07609                 NaN            NaN   6.70294                 NaN   7.37946       0.886889        41.3243        39.6303     
  1120.30        500.000                 NaN            NaN   4.08481                 NaN            NaN   6.69167                 NaN   7.37963       0.887311        41.3231        39.6335     
  1117.79        500.000                 NaN            NaN   4.12650                 NaN            NaN   6.64093                 NaN   7.37994       0.886470        41.3182        39.6480     
  1115.29        500.000                 NaN            NaN   4.13900                 NaN            NaN   6.62374                 NaN   7.38064       0.887010        41.3174        39.6522     
  1112.78        500.000                 NaN            NaN   4.15129                 NaN            NaN   6.60687                 NaN   7.38136       0.887535        41.3165        39.6564     
  1110.28        500.000                 NaN            NaN   4.16338                 NaN            NaN   6.59029                 NaN   7.38210       0.888048        41.3156        39.6606     
  1107.77        500.000                 NaN            NaN   4.17520                 NaN            NaN   6.57416                 NaN   7.38287       0.888538        41.3146        39.6647     
  1105.26        500.000                 NaN            NaN   4.15241                 NaN            NaN   6.59451                 NaN   7.38356       0.891300        41.3209        39.6573     
  1102.76        500.000                 NaN            NaN   4.19743                 NaN            NaN   6.54394                 NaN   7.38444       0.889416        41.3123        39.6724     
  1100.25        500.000                 NaN            NaN   4.20866                 NaN            NaN   6.52871                 NaN   7.38526       0.889863        41.3111        39.6764     
  1097.74        500.000                 NaN            NaN   4.21983                 NaN            NaN   6.51355                 NaN   7.38608       0.890311        41.3099        39.6803     
  1095.24        500.000                 NaN            NaN   4.74908                 NaN            NaN  0.400269E-004   5.52440        7.27922       0.962534        41.7038        39.7809     
  1092.73        500.000                 NaN            NaN   4.75226                 NaN            NaN  0.399202E-004   5.51974        7.27870       0.962710        41.7049        39.7816     
  1090.23        500.000                 NaN            NaN   4.25210                 NaN            NaN   6.47004                 NaN   7.38869       0.891559        41.3057        39.6919     
  1087.72        500.000                 NaN            NaN   4.26245                 NaN            NaN   6.45618                 NaN   7.38961       0.891942        41.3042        39.6956     
  1085.21        500.000                 NaN            NaN   4.27254                 NaN            NaN   6.44275                 NaN   7.39056       0.892300        41.3026        39.6993     
  1082.71        500.000                 NaN            NaN   4.76216                 NaN            NaN  0.752885E-005   5.50981        7.28141       0.961952        41.6989        39.7858     
  1080.20        500.000                 NaN            NaN   4.28947                 NaN            NaN   6.42143                 NaN   7.39291       0.892631        41.2977        39.7059     
  1077.69        500.000                 NaN            NaN   4.25977                 NaN            NaN   6.45303                 NaN   7.39199       0.894572        41.3042        39.6965     
  1075.19        500.000                 NaN            NaN   4.30970                 NaN            NaN   6.39438                 NaN   7.39482       0.893394        41.2944        39.7133     
  1072.68        500.000                 NaN            NaN   4.31857                 NaN            NaN   6.38295                 NaN   7.39594       0.893633        41.2922        39.7168     
  1070.18        500.000                 NaN            NaN   4.32730                 NaN            NaN   6.37175                 NaN   7.39708       0.893860        41.2899        39.7201     
  1067.67        500.000                 NaN            NaN   4.33602                 NaN            NaN   6.36055                 NaN   7.39822       0.894092        41.2876        39.7235     
  1065.16        500.000                 NaN            NaN   4.34660                 NaN            NaN   6.32556                 NaN   7.39138       0.900438        41.3116        39.7245     
  1062.66        500.000                 NaN            NaN   4.35660                 NaN            NaN   6.33248                 NaN   7.40000       0.895001        41.2849        39.7311     
  1060.15        500.000                 NaN            NaN   4.36219                 NaN            NaN   6.32685                 NaN   7.40166       0.894823        41.2808        39.7337     
  1057.64        500.000                 NaN            NaN   4.37038                 NaN            NaN   6.31651                 NaN   7.40290       0.895009        41.2782        39.7370     
  1055.14        500.000                 NaN            NaN   4.36367                 NaN            NaN   6.30814                 NaN   7.39745       0.900573        41.2964        39.7337     
  1052.63        500.000                 NaN            NaN   4.34008                 NaN            NaN   6.35353                 NaN   7.40426       0.896066        41.2766        39.7295     
  1050.13        500.000                 NaN            NaN   4.39848                 NaN            NaN   6.27899                 NaN   7.40600       0.896099        41.2727        39.7477     
  1047.62        500.000                 NaN            NaN   4.41357                 NaN            NaN   6.23017                 NaN   7.40128       0.902609        41.3029        39.7495     
  1045.11        500.000                 NaN            NaN   4.36414                 NaN            NaN   6.32351                 NaN   7.40795       0.896575        41.2685        39.7394     
  1042.61        500.000                 NaN            NaN   4.40292                 NaN            NaN   6.25449                 NaN   7.40226       0.902213        41.2890        39.7491     
  1040.10        500.000                 NaN            NaN   4.42526                 NaN            NaN   6.24813                 NaN   7.41202       0.896120        41.2589        39.7596     
  1037.59        500.000                 NaN            NaN   4.43317                 NaN            NaN   6.23816                 NaN   7.41333       0.896313        41.2562        39.7629     
  1035.09        500.000                 NaN            NaN   4.44484                 NaN            NaN   6.22121                 NaN   7.41394       0.897070        41.2560        39.7670     
  1032.58        500.000                 NaN            NaN   4.45219                 NaN            NaN   6.21220                 NaN   7.41534       0.897198        41.2530        39.7701     
  1030.08        500.000                 NaN            NaN   4.45870                 NaN            NaN   6.20432                 NaN   7.41660       0.897282        41.2500        39.7731     
  1027.57        500.000                 NaN            NaN   4.41631                 NaN            NaN   6.26006                 NaN   7.41754       0.897440        41.2469        39.7618     
  1025.06        500.000                 NaN            NaN   4.42314                 NaN            NaN   6.25129                 NaN   7.41966       0.897624        41.2437        39.7645     
  1022.56        500.000                 NaN            NaN   4.43730                 NaN            NaN   6.23024                 NaN   7.41910       0.898666        41.2452        39.7695     
  1020.05        500.000                 NaN            NaN   4.43879                 NaN            NaN   6.26020                 NaN   7.43343       0.890220        41.2028        39.7746     
  1017.54        500.000                 NaN            NaN   4.82930                 NaN            NaN   5.43192       0.149798E-004   7.31563       0.961470        41.6377        39.8240     
  1015.04        500.000                 NaN            NaN   4.87605                 NaN            NaN   5.41849       0.250039E-003   7.31688       0.961374        41.5753        39.8516     
  1012.53        500.000                 NaN            NaN   4.87817                 NaN            NaN   5.41731       0.275713E-003   7.31810       0.961279        41.5719        39.8530     
  1010.03        500.000                 NaN            NaN   4.50744                 NaN            NaN   6.15455                 NaN   7.42990       0.896945        41.2137        39.7975     
  1007.52        500.000                 NaN            NaN   4.47288                 NaN            NaN   6.19093                 NaN   7.42876       0.898811        41.2220        39.7866     
  1005.01        500.000                 NaN            NaN   4.83995                 NaN            NaN   5.42094       0.860274E-003   7.32194       0.961001        41.6245        39.8308     
  1002.51        500.000                 NaN            NaN   4.48773                 NaN            NaN   6.17216                 NaN   7.43156       0.899269        41.2162        39.7931     
  1000.00        500.000                 NaN            NaN   4.84411                 NaN            NaN   5.41752       0.398167E-003   7.32454       0.960806        41.6191        39.8335     
