|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.75/LAR/LAR_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1219.02        2500.00                 NaN            NaN            NaN   9.69714        2.26013       0.143734E-005            NaN            NaN   8.38695        46.1668       0.561950        32.9270     
  1217.95        2500.00                 NaN            NaN            NaN   8.91403        3.02997                 NaN            NaN            NaN   8.40180        46.1821       0.551737        32.9204     
  1216.88        2500.00                 NaN            NaN            NaN   8.78496        3.15554                 NaN            NaN            NaN   8.41723        46.1777       0.549126        32.9155     
  1215.81        2500.00                 NaN            NaN            NaN   9.53070        2.44128                 NaN            NaN            NaN   8.39719        46.1370       0.559675        32.9341     
  1214.74        2500.00                 NaN            NaN            NaN   8.81681        3.12475                 NaN            NaN            NaN   8.41764        46.1681       0.551196        32.9215     
  1213.67        2500.00                 NaN            NaN            NaN   9.56297        2.39536       0.142830E-005            NaN            NaN   8.39096        46.1554       0.563048        32.9322     
  1212.61        2500.00                 NaN            NaN            NaN   5.32202        6.66410                 NaN            NaN            NaN   8.47066        46.0749       0.539860        32.9285     
  1211.54        2500.00                 NaN            NaN            NaN   9.59614        2.36721       0.140744E-005            NaN            NaN   8.39482        46.1450       0.562051        32.9348     
  1210.47        2500.00                 NaN            NaN            NaN   9.68211        2.29921                 NaN            NaN            NaN   8.39713        46.1224       0.557911        32.9412     
  1209.40        2500.00                 NaN            NaN            NaN   9.52098        2.43966                 NaN            NaN            NaN   8.40397        46.1416       0.559442        32.9343     
  1208.33        2500.00                 NaN            NaN            NaN   9.72421        2.26586                 NaN            NaN            NaN   8.40086        46.1072       0.556475        32.9454     
  1207.26        2500.00                 NaN            NaN            NaN   9.77896        2.21199                 NaN            NaN            NaN   8.40284        46.1049       0.555523        32.9458     
  1206.20        2500.00                 NaN            NaN            NaN   9.58921        2.37644                 NaN            NaN            NaN   8.40942        46.1302       0.557789        32.9369     
  1205.13        2500.00                 NaN            NaN            NaN   9.78543        2.19689                 NaN            NaN            NaN   8.42534        46.0962       0.555031        32.9411     
  1204.06        2500.00                 NaN            NaN            NaN   9.15665        2.79002       0.195778E-003            NaN            NaN   8.45515        46.1292       0.545527        32.9233     
  1202.99        2500.00                 NaN            NaN            NaN   9.17928        2.76861       0.385166E-005            NaN            NaN   8.45848        46.1244       0.545117        32.9241     
  1201.92        2500.00                 NaN            NaN            NaN   9.20491        2.74403       0.390736E-005            NaN            NaN   8.46185        46.1197       0.544695        32.9248     
  1200.85        2500.00                 NaN            NaN            NaN   9.23145        2.71853       0.390808E-005            NaN            NaN   8.46520        46.1149       0.544275        32.9256     
  1199.79        2500.00                 NaN            NaN            NaN   9.23687        2.71419       0.468583E-005            NaN            NaN   8.46831        46.1103       0.543876        32.9264     
  1198.72        2500.00                 NaN            NaN            NaN   9.25790        2.69426       0.488720E-005            NaN            NaN   8.47165        46.1055       0.543453        32.9272     
  1197.65        2500.00                 NaN            NaN            NaN   9.29337        2.65981       0.447829E-005            NaN            NaN   8.47517        46.1006       0.543027        32.9280     
  1196.58        2500.00                 NaN            NaN            NaN   9.30915        2.64514       0.483247E-005            NaN            NaN   8.47837        46.0959       0.542574        32.9288     
  1195.51        2500.00                 NaN            NaN            NaN   9.32586        2.62974       0.515914E-005            NaN            NaN   8.48158        46.0910       0.542151        32.9297     
  1194.44        2500.00                 NaN            NaN            NaN   9.33920        2.61752       0.566064E-005            NaN            NaN   8.48471        46.0861       0.541866        32.9306     
  1193.38        2500.00                 NaN            NaN            NaN   9.35720        2.60069       0.600236E-005            NaN            NaN   8.48789        46.0816       0.541285        32.9313     
  1192.31        2500.00                 NaN            NaN            NaN   9.38596        2.57313       0.571869E-005            NaN            NaN   8.49130        46.0766       0.540836        32.9321     
  1191.24        2500.00                 NaN            NaN            NaN   9.40801        2.55224       0.575600E-005            NaN            NaN   8.49460        46.0718       0.540394        32.9330     
  1190.17        2500.00                 NaN            NaN            NaN   9.19549        2.76631       0.135671E-005            NaN            NaN   8.49479        46.0688       0.540201        32.9344     
  1189.10        2500.00                 NaN            NaN            NaN   9.21722        2.74567       0.134559E-005            NaN            NaN   8.49395        46.0678       0.539793        32.9355     
  1188.03        2500.00                 NaN            NaN            NaN   9.25280        2.71288       0.132838E-005            NaN            NaN   8.51008        46.0480       0.539515        32.9367     
  1186.96        2500.00                 NaN            NaN            NaN   9.25644        2.70949       0.132224E-005            NaN            NaN   8.50068        46.0573       0.538875        32.9372     
  1185.90        2500.00                 NaN            NaN            NaN   9.50088        2.46558       0.645088E-005            NaN            NaN   8.51146        46.0468       0.538100        32.9371     
  1184.83        2500.00                 NaN            NaN            NaN   8.74080        2.23924        1.00766                 NaN            NaN   8.51049        46.0207       0.535386        32.9457     
  1183.76        2500.00                 NaN            NaN            NaN   9.53476        2.43467       0.684689E-005            NaN            NaN   8.51786        46.0365       0.537205        32.9390     
  1182.69        2500.00                 NaN            NaN            NaN   9.55256        2.41781       0.697847E-005            NaN            NaN   8.52070        46.0324       0.536765        32.9398     
  1181.62        2500.00                 NaN            NaN            NaN   9.58705        2.38485       0.624070E-005            NaN            NaN   8.52701        46.0240       0.536372        32.9408     
  1180.55        2500.00                 NaN            NaN            NaN   9.58673        2.38600       0.735949E-005            NaN            NaN   8.52708        46.0229       0.535845        32.9414     
  1179.49        2500.00                 NaN            NaN            NaN   9.60430        2.36953       0.754958E-005            NaN            NaN   8.53080        46.0178       0.535440        32.9422     
  1178.42        2500.00                 NaN            NaN            NaN   9.63131        2.34387       0.675958E-005            NaN            NaN   8.53323        46.0135       0.535028        32.9430     
  1177.35        2500.00                 NaN            NaN            NaN   9.64212        2.33414       0.731206E-005            NaN            NaN   8.53728        46.0081       0.534563        32.9438     
  1176.28        2500.00                 NaN            NaN            NaN   9.65854        2.31974       0.714974E-005            NaN            NaN   8.54101        46.0018       0.533954        32.9450     
  1175.21        2500.00                 NaN            NaN            NaN   9.67543        2.30353       0.730583E-005            NaN            NaN   8.54421        45.9978       0.533493        32.9456     
  1174.14        2500.00                 NaN            NaN            NaN   9.69629        2.28440       0.700805E-005            NaN            NaN   8.54717        45.9925       0.533032        32.9466     
  1173.08        2500.00                 NaN            NaN            NaN   9.70690        2.27517       0.736100E-005            NaN            NaN   8.54992        45.9880       0.532507        32.9475     
  1172.01        2500.00                 NaN            NaN            NaN   9.53900        2.44909                 NaN            NaN            NaN   8.55067        45.9797       0.531333        32.9502     
  1170.94        2500.00                 NaN            NaN            NaN   9.73914        2.24705       0.108334E-005            NaN            NaN   8.55703        45.9760       0.531267        32.9495     
  1169.87        2500.00                 NaN            NaN            NaN   9.75690        2.23001       0.708113E-005            NaN            NaN   8.56031        45.9716       0.530994        32.9502     
  1168.80        2500.00                 NaN            NaN            NaN   9.76931        2.21916       0.692528E-005            NaN            NaN   8.56393        45.9658       0.530493        32.9513     
  1167.73        2500.00                 NaN            NaN            NaN   9.57768        2.41259       0.720506E-005            NaN            NaN   8.56275        45.9640       0.530276        32.9527     
  1166.67        2500.00                 NaN            NaN            NaN   9.80750        2.18251       0.662926E-005            NaN            NaN   8.57021        45.9580       0.529435        32.9523     
  1165.60        2500.00                 NaN            NaN            NaN   9.82764        2.16531       0.604655E-005            NaN            NaN   8.57577        45.9479       0.529450        32.9539     
  1164.53        2500.00                 NaN            NaN            NaN   9.84487        2.14952       0.582512E-005            NaN            NaN   8.57899        45.9428       0.528954        32.9548     
  1163.46        2500.00                 NaN            NaN            NaN   9.86330        2.13244       0.552987E-005            NaN            NaN   8.58227        45.9378       0.528481        32.9557     
  1162.39        2500.00                 NaN            NaN            NaN   9.86474        2.13184       0.608457E-005            NaN            NaN   8.58221        45.9374       0.527490        32.9564     
  1161.32        2500.00                 NaN            NaN            NaN   9.87200        2.12630       0.638857E-005            NaN            NaN   8.58525        45.9320       0.527075        32.9574     
  1160.26        2500.00                 NaN            NaN            NaN   9.87988        2.12129       0.641559E-005            NaN            NaN   8.58699        45.9269       0.526254        32.9587     
  1159.19        2500.00                 NaN            NaN            NaN   9.69408        2.30685       0.633371E-005            NaN            NaN   8.58832        45.9242       0.526785        32.9597     
  1158.12        2500.00                 NaN            NaN            NaN   9.70879        2.29411       0.600732E-005            NaN            NaN   8.59076        45.9198       0.525911        32.9606     
  1157.05        2500.00                 NaN            NaN            NaN   9.73305        2.27092       0.532226E-005            NaN            NaN   8.59393        45.9152       0.525402        32.9615     
  1155.98        2500.00                 NaN            NaN            NaN   9.75058        2.25575       0.487029E-005            NaN            NaN   8.59729        45.9091       0.524777        32.9625     
  1154.91        2500.00                 NaN            NaN            NaN   9.72518        2.28186                 NaN            NaN            NaN   8.60015        45.9050       0.524315        32.9635     
  1153.85        2500.00                 NaN            NaN            NaN   9.77942        2.22967       0.442551E-005            NaN            NaN   8.60349        45.8993       0.523815        32.9643     
  1152.78        2500.00                 NaN            NaN            NaN   9.98510        2.02567       0.451519E-005            NaN            NaN   8.61073        45.8907       0.522951        32.9648     
  1151.71        2500.00                 NaN            NaN            NaN   9.99516        2.01734       0.443555E-005            NaN            NaN   8.61384        45.8854       0.522391        32.9659     
  1150.64        2500.00                 NaN            NaN            NaN   9.82032        2.19353       0.383175E-005            NaN            NaN   8.61326        45.8836       0.522195        32.9671     
  1149.57        2500.00                 NaN            NaN            NaN   9.78830        2.22704                 NaN            NaN            NaN   8.61576        45.8786       0.521898        32.9684     
  1148.50        2500.00                 NaN            NaN            NaN   9.80073        2.21551                 NaN            NaN            NaN   8.61785        45.8754       0.521372        32.9692     
  1147.44        2500.00                 NaN            NaN            NaN   11.1687       0.912119                 NaN            NaN            NaN   8.60157        45.8005       0.524664        32.9924     
  1146.37        2500.00                 NaN            NaN            NaN   11.2028       0.880524                 NaN            NaN            NaN   8.60376        45.7953       0.523873        32.9938     
  1145.30        2500.00                 NaN            NaN            NaN   9.88613        2.13623                 NaN            NaN            NaN   8.62899        45.8571       0.519584        32.9720     
  1144.23        2500.00                 NaN            NaN            NaN   9.89843        2.12592                 NaN            NaN            NaN   8.63530        45.8486       0.518984        32.9727     
  1143.16        2500.00                 NaN            NaN            NaN   9.89851        2.12678                 NaN            NaN            NaN   8.63457        45.8479       0.518525        32.9737     
  1142.09        2500.00                 NaN            NaN            NaN   11.0563        1.03567       0.891744E-006            NaN            NaN   8.60604        45.7777       0.522881        33.0014     
  1141.02        2500.00                 NaN            NaN            NaN   10.1171        1.91018                 NaN            NaN            NaN   8.64752        45.8335       0.517129        32.9746     
  1139.96        2500.00                 NaN            NaN            NaN   10.1334        1.89636                 NaN            NaN            NaN   8.65336        45.8246       0.516522        32.9758     
  1138.89        2500.00                 NaN            NaN            NaN   11.0956        1.00929                 NaN            NaN            NaN   8.60370        45.7658       0.521854        33.0037     
  1137.82        2500.00                 NaN            NaN            NaN   10.1512        1.88097                 NaN            NaN            NaN   8.65757        45.8173       0.515465        32.9775     
  1136.75        2500.00                 NaN            NaN            NaN   9.91873        2.11696                 NaN            NaN            NaN   8.65228        45.8169       0.515325        32.9798     
  1135.68        2500.00                 NaN            NaN            NaN   11.0900        1.01185                 NaN            NaN            NaN   8.62081        45.7539       0.518715        33.0048     
  1134.61        2500.00                 NaN            NaN            NaN   11.0964        1.00787                 NaN            NaN            NaN   8.62280        45.7488       0.518042        33.0061     
  1133.55        2500.00                 NaN            NaN            NaN   11.1040        1.00207                 NaN            NaN            NaN   8.62461        45.7447       0.517428        33.0072     
  1132.48        2500.00                 NaN            NaN            NaN   11.1053        1.00301                 NaN            NaN            NaN   8.62659        45.7398       0.516781        33.0085     
  1131.41        2500.00                 NaN            NaN            NaN   11.0969        1.01441                 NaN            NaN            NaN   8.62881        45.7340       0.516079        33.0098     
  1130.34        2500.00                 NaN            NaN            NaN   11.1002        1.01338                 NaN            NaN            NaN   8.63080        45.7291       0.515421        33.0111     
  1129.27        2500.00                 NaN            NaN            NaN   11.1035        1.01250                 NaN            NaN            NaN   8.63285        45.7241       0.514747        33.0123     
  1128.20        2500.00                 NaN            NaN            NaN   11.1039        1.01432                 NaN            NaN            NaN   8.63483        45.7193       0.514107        33.0135     
  1127.14        2500.00                 NaN            NaN            NaN   11.1116        1.00847       0.859412E-006            NaN            NaN   8.62468        45.7234       0.516686        33.0151     
  1126.07        2500.00                 NaN            NaN            NaN   11.1047        1.01789                 NaN            NaN            NaN   8.63878        45.7099       0.512830        33.0159     
  1125.00        2500.00                 NaN            NaN            NaN   11.1018        1.02291                 NaN            NaN            NaN   8.64079        45.7052       0.512198        33.0171     
  1123.93        2500.00                 NaN            NaN            NaN   11.1022        1.02461                 NaN            NaN            NaN   8.64268        45.7007       0.511584        33.0183     
  1122.86        2500.00                 NaN            NaN            NaN   11.1034        1.02590                 NaN            NaN            NaN   8.64461        45.6956       0.510942        33.0196     
  1121.79        2500.00                 NaN            NaN            NaN   11.0785        1.05772                 NaN            NaN            NaN   8.63561        45.6923       0.513304        33.0225     
  1120.73        2500.00                 NaN            NaN            NaN   11.1002        1.03377                 NaN            NaN            NaN   8.64871        45.6857       0.509632        33.0220     
  1119.66        2500.00                 NaN            NaN            NaN   10.1062        1.95699                 NaN            NaN            NaN   8.70434        45.7310       0.506362        32.9951     
  1118.59        2500.00                 NaN            NaN            NaN   11.0736        1.06866                 NaN            NaN            NaN   8.66195        45.6624       0.505816        33.0276     
  1117.52        2500.00                 NaN            NaN            NaN   11.0899        1.05221                 NaN            NaN            NaN   8.65613        45.6687       0.507356        33.0258     
  1116.45        2500.00                 NaN            NaN            NaN   11.1083        1.04046                 NaN            NaN            NaN   8.65873        45.6579       0.506371        33.0282     
  1115.38        2500.00                 NaN            NaN            NaN   10.8889        1.25433                 NaN            NaN            NaN   8.65132        45.6674       0.509655        33.0284     
  1114.32        2500.00                 NaN            NaN            NaN   10.1231        1.95203                 NaN            NaN            NaN   8.71923        45.7019       0.502873        33.0009     
  1113.25        2500.00                 NaN            NaN            NaN   11.1103        1.04262                 NaN            NaN            NaN   8.66366        45.6475       0.504791        33.0311     
  1112.18        2500.00                 NaN            NaN            NaN   11.0635        1.09157                 NaN            NaN            NaN   8.66627        45.6421       0.504185        33.0324     
  1111.11        2500.00                 NaN            NaN            NaN   11.2146       0.944548                 NaN            NaN            NaN   8.65649        45.6462       0.505173        33.0330     
  1110.04        2500.00                 NaN            NaN            NaN   11.0593        1.09908                 NaN            NaN            NaN   8.66977        45.6344       0.503097        33.0344     
  1108.97        2500.00                 NaN            NaN            NaN   11.0457        1.11460                 NaN            NaN            NaN   8.67180        45.6299       0.502517        33.0355     
  1107.91        2500.00                 NaN            NaN            NaN   11.0349        1.12918                 NaN            NaN            NaN   8.66636        45.6296       0.503108        33.0368     
  1106.84        2500.00                 NaN            NaN            NaN   11.0549        1.10943                 NaN            NaN            NaN   8.67588        45.6209       0.501157        33.0377     
  1105.77        2500.00                 NaN            NaN            NaN   11.0618        1.09565                 NaN            NaN            NaN   8.66166        45.6383       0.504680        33.0379     
  1104.70        2500.00                 NaN            NaN            NaN   11.0745        1.10199                 NaN            NaN            NaN   8.67724        45.6035       0.500041        33.0427     
  1103.63        2500.00                 NaN            NaN            NaN   11.0890        1.07359                 NaN            NaN            NaN   8.67212        45.6238       0.500821        33.0407     
  1102.56        2500.00                 NaN            NaN            NaN   11.0965        1.08370       0.133583E-005            NaN            NaN   8.68117        45.5948       0.498750        33.0450     
  1101.50        2500.00                 NaN            NaN            NaN   10.1561        1.94128       0.116925E-005            NaN            NaN   8.75664        45.6368       0.496092        33.0131     
  1100.43        2500.00                 NaN            NaN            NaN   11.1809        1.00572                 NaN            NaN            NaN   8.67874        45.5890       0.498539        33.0471     
  1099.36        2500.00                 NaN            NaN            NaN   11.0392        1.16300                 NaN            NaN            NaN   8.69246        45.5577       0.495683        33.0520     
  1098.29        2500.00                 NaN            NaN            NaN   11.0778        1.11389                 NaN            NaN            NaN   8.68884        45.5718       0.496391        33.0513     
  1097.22        2500.00                 NaN            NaN            NaN   11.0058        1.18251                 NaN            NaN            NaN   8.68697        45.5758       0.497832        33.0511     
  1096.15        2500.00                 NaN            NaN            NaN   10.9825        1.20085                 NaN            NaN            NaN   8.68964        45.5808       0.496434        33.0498     
  1095.09        2500.00                 NaN            NaN            NaN   11.0265        1.18116                 NaN            NaN            NaN   8.70388        45.5409       0.492319        33.0552     
  1094.02        2500.00                 NaN            NaN            NaN   11.0255        1.18426                 NaN            NaN            NaN   8.70664        45.5357       0.491541        33.0563     
  1092.95        2500.00                 NaN            NaN            NaN   11.0666        1.15472                 NaN            NaN            NaN   8.71300        45.5167       0.489144        33.0598     
  1091.88        2500.00                 NaN            NaN            NaN   10.9985        1.19846                 NaN            NaN            NaN   8.70499        45.5504       0.492439        33.0552     
  1090.81        2500.00                 NaN            NaN            NaN   10.9599        1.25366                 NaN            NaN            NaN   8.71368        45.5204       0.490052        33.0623     
  1089.74        2500.00                 NaN            NaN            NaN   11.1069        1.12099                 NaN            NaN            NaN   8.73449        45.4916       0.482451        33.0635     
  1088.67        2500.00                 NaN            NaN            NaN   11.0270        1.18227                 NaN            NaN            NaN   8.71100        45.5288       0.489895        33.0610     
  1087.61        2500.00                 NaN            NaN            NaN   11.2560       0.987888                 NaN            NaN            NaN   8.73453        45.4712       0.481425        33.0689     
  1086.54        2500.00                 NaN            NaN            NaN   11.2662       0.980664                 NaN            NaN            NaN   8.73704        45.4655       0.480479        33.0701     
  1085.47        2500.00                 NaN            NaN            NaN   11.2668       0.980950                 NaN            NaN            NaN   8.74126        45.4611       0.479083        33.0709     
  1084.40        2500.00                 NaN            NaN            NaN   9.87029        2.23990       0.256243E-004            NaN            NaN   8.77431        45.5951       0.491979        33.0284     
  1083.33        2500.00                 NaN            NaN            NaN   9.86697        2.24531       0.256997E-004            NaN            NaN   8.77702        45.5898       0.491390        33.0295     
  1082.26        2500.00                 NaN            NaN            NaN   9.85839        2.25624       0.255993E-004            NaN            NaN   8.77997        45.5840       0.490768        33.0306     
  1081.20        2500.00                 NaN            NaN            NaN   9.85132        2.26564       0.252981E-004            NaN            NaN   8.78286        45.5783       0.490142        33.0317     
  1080.13        2500.00                 NaN            NaN            NaN   9.85030        2.26916       0.255287E-004            NaN            NaN   8.78552        45.5726       0.489507        33.0329     
  1079.06        2500.00                 NaN            NaN            NaN   9.90767        2.21178       0.254876E-004            NaN            NaN   8.78657        45.5712       0.489338        33.0334     
  1077.99        2500.00                 NaN            NaN            NaN   9.85234        2.27065       0.252392E-004            NaN            NaN   8.79090        45.5626       0.488442        33.0351     
  1076.92        2500.00                 NaN            NaN            NaN   9.90496        2.21790       0.254742E-004            NaN            NaN   8.79278        45.5609       0.487992        33.0354     
  1075.85        2500.00                 NaN            NaN            NaN   9.83709        2.29070       0.252907E-004            NaN            NaN   8.79669        45.5510       0.487164        33.0374     
  1074.79        2500.00                 NaN            NaN            NaN   9.85768        2.27109       0.250389E-004            NaN            NaN   8.79901        45.5473       0.486688        33.0382     
  1073.72        2500.00                 NaN            NaN            NaN   9.82391        2.30896       0.249453E-004            NaN            NaN   8.80257        45.5390       0.485794        33.0397     
  1072.65        2500.00                 NaN            NaN            NaN   9.85884        2.27395       0.251263E-004            NaN            NaN   8.80440        45.5369       0.485526        33.0404     
  1071.58        2500.00                 NaN            NaN            NaN   1.81055        10.2036       0.140868E-001            NaN            NaN   8.76086        45.7006       0.499036        33.0112     
  1070.51        2500.00                 NaN            NaN            NaN   1.81528        10.2003       0.140222E-001            NaN            NaN   8.76330        45.6964       0.498539        33.0121     
  1069.44        2500.00                 NaN            NaN            NaN   1.82009        10.1970       0.139374E-001            NaN            NaN   8.76571        45.6922       0.498043        33.0130     
  1068.38        2500.00                 NaN            NaN            NaN   9.84551        2.29620       0.183744E-005            NaN            NaN   8.81557        45.5147       0.483065        33.0449     
  1067.31        2500.00                 NaN            NaN            NaN   9.89078        2.25092       0.130096E-005            NaN            NaN   8.81680        45.5134       0.482779        33.0453     
  1066.24        2500.00                 NaN            NaN            NaN   9.88859        2.25529       0.952884E-006            NaN            NaN   8.81953        45.5080       0.482179        33.0464     
  1065.17        2500.00                 NaN            NaN            NaN   9.88647        2.25957                 NaN            NaN            NaN   8.82226        45.5025       0.481576        33.0476     
  1064.10        2500.00                 NaN            NaN            NaN   9.88067        2.26705                 NaN            NaN            NaN   8.82508        45.4972       0.481078        33.0489     
  1063.03        2500.00                 NaN            NaN            NaN   9.87477        2.27506                 NaN            NaN            NaN   8.82760        45.4927       0.480300        33.0496     
  1061.97        2500.00                 NaN            NaN            NaN   9.87407        2.27782                 NaN            NaN            NaN   8.83016        45.4875       0.479741        33.0507     
  1060.90        2500.00                 NaN            NaN            NaN   9.87559        2.27854                 NaN            NaN            NaN   8.83320        45.4812       0.479270        33.0522     
  1059.83        2500.00                 NaN            NaN            NaN   9.87373        2.28251       0.257063E-005            NaN            NaN   8.83592        45.4759       0.478672        33.0533     
  1058.76        2500.00                 NaN            NaN            NaN   9.86160        2.29647                 NaN            NaN            NaN   8.83715        45.4719       0.478471        33.0544     
  1057.69        2500.00                 NaN            NaN            NaN   9.87678        2.28351       0.567154E-004            NaN            NaN   8.84085        45.4660       0.477518        33.0553     
  1056.62        2500.00                 NaN            NaN            NaN   9.87516        2.28742                 NaN            NaN            NaN   8.84363        45.4604       0.476893        33.0565     
  1055.56        2500.00                 NaN            NaN            NaN   8.65337        3.57113       0.657573E-004            NaN            NaN   8.88509        45.3573       0.463536        33.0696     
  1054.49        2500.00                 NaN            NaN            NaN   1.29953        11.0218                 NaN            NaN            NaN   8.97349        45.1783       0.438231        33.0887     
  1053.42        2500.00                 NaN            NaN            NaN   9.86384        2.30583                 NaN            NaN            NaN   8.85208        45.4433       0.474957        33.0600     
  1052.35        2500.00                 NaN            NaN            NaN   8.60347        3.62124       0.220140E-004            NaN            NaN   8.88856        45.3518       0.463353        33.0716     
  1051.28        2500.00                 NaN            NaN            NaN   9.86043        2.31290                 NaN            NaN            NaN   8.85724        45.4335       0.473789        33.0621     
  1050.21        2500.00                 NaN            NaN            NaN   9.85897        2.31646       0.123455E-004            NaN            NaN   8.85990        45.4282       0.473188        33.0633     
  1049.15        2500.00                 NaN            NaN            NaN   1.75003        10.4124                 NaN            NaN            NaN   8.84018        45.4500       0.484055        33.0633     
  1048.08        2500.00                 NaN            NaN            NaN   1.75658        10.4073                 NaN            NaN            NaN   8.84245        45.4459       0.483547        33.0643     
  1047.01        2500.00                 NaN            NaN            NaN   1.73272        10.4383                 NaN            NaN            NaN   8.84737        45.4327       0.482204        33.0667     
  1045.94        2500.00                 NaN            NaN            NaN   1.76313        10.4048                 NaN            NaN            NaN   8.84758        45.4357       0.482351        33.0664     
  1044.87        2500.00                 NaN            NaN            NaN   1.76217        10.4085                 NaN            NaN            NaN   8.85048        45.4294       0.481648        33.0677     
  1043.80        2500.00                 NaN            NaN            NaN   1.77129        10.4004                 NaN            NaN            NaN   8.85258        45.4260       0.481197        33.0686     
  1042.73        2500.00                 NaN            NaN            NaN   1.78053        10.3919                 NaN            NaN            NaN   8.85472        45.4228       0.480776        33.0693     
  1041.67        2500.00                 NaN            NaN            NaN   5.54278       0.192063E-005            NaN            NaN   3.62630        7.99214        47.5810       0.778183        34.4796     
  1040.60        2500.00                 NaN            NaN            NaN   9.86645        2.41018       0.355024E-005            NaN            NaN   8.91205        45.2467       0.464042        33.1006     
  1039.53        2500.00                 NaN            NaN            NaN   1.82174        10.3509                 NaN            NaN            NaN   8.85970        45.4168       0.479849        33.0710     
  1038.46        2500.00                 NaN            NaN            NaN   1.81467        10.3622                 NaN            NaN            NaN   8.86312        45.4084       0.478983        33.0727     
  1037.39        2500.00                 NaN            NaN            NaN   1.82347        10.3544                 NaN            NaN            NaN   8.86524        45.4048       0.478531        33.0735     
  1036.32        2500.00                 NaN            NaN            NaN   6.70553        5.63905                 NaN            NaN            NaN   8.98569        45.1160       0.440854        33.1129     
  1035.26        2500.00                 NaN            NaN            NaN   9.86546        2.42282       0.609720E-005  0.265879E-005            NaN   8.92555        45.2186       0.460914        33.1066     
  1034.19        2500.00                 NaN            NaN            NaN   9.85789        2.43215       0.581957E-005  0.266908E-005            NaN   8.92806        45.2139       0.460355        33.1077     
  1033.12        2500.00                 NaN            NaN            NaN   9.84731        2.44401       0.535874E-005  0.285540E-005            NaN   8.93047        45.2098       0.459845        33.1085     
  1032.05        2500.00                 NaN            NaN            NaN   9.83931        2.45445       0.506926E-005  0.285136E-005            NaN   8.93276        45.2044       0.459263        33.1098     
  1030.98        2500.00                 NaN            NaN            NaN   9.82917        2.46632       0.119137E-004            NaN            NaN   8.93515        45.1997       0.458725        33.1109     
  1029.91        2500.00                 NaN            NaN            NaN   1.90064        10.2817                 NaN            NaN            NaN   8.87845        45.3847       0.475913        33.0786     
  1028.85        2500.00                 NaN            NaN            NaN   9.96278       0.499058E-001   2.27073       0.122711E-005            NaN   8.93020        45.2185       0.460224        33.1077     
  1027.78        2500.00                 NaN            NaN            NaN   1.60276        10.6273       0.100364E-003            NaN            NaN   8.90906        45.3014       0.466897        33.0924     
  1026.71        2500.00                 NaN            NaN            NaN   9.98153        2.30677       0.356541E-005            NaN            NaN   8.93549        45.2072       0.458903        33.1101     
  1025.64        2500.00                 NaN            NaN            NaN   12.4083                 NaN            NaN            NaN            NaN   9.06854        44.9869       0.413332        33.1230     
  1024.57        2500.00                 NaN            NaN            NaN   12.2433       0.160672                 NaN            NaN            NaN   9.06242        44.9943       0.415274        33.1240     
  1023.50        2500.00                 NaN            NaN            NaN   9.79211        2.44169                 NaN            NaN            NaN   8.92798        45.2883       0.457223        33.0927     
  1022.44        2500.00                 NaN            NaN            NaN   12.4209       0.111674E-001            NaN            NaN            NaN   9.08859        44.9418       0.406998        33.1305     
  1021.37        2500.00                 NaN            NaN            NaN   12.4302                 NaN            NaN            NaN            NaN   9.08216        44.9464       0.408461        33.1328     
  1020.30        2500.00                 NaN            NaN            NaN   12.3803                 NaN            NaN            NaN            NaN   9.05775        45.0257       0.416349        33.1199     
  1019.23        2500.00                 NaN            NaN            NaN   9.74396        2.50232       0.101033E-005            NaN            NaN   8.94008        45.2612       0.454195        33.0982     
  1018.16        2500.00                 NaN            NaN            NaN   9.74255        2.50592       0.103133E-005            NaN            NaN   8.94220        45.2561       0.453742        33.0994     
  1017.09        2500.00                 NaN            NaN            NaN   9.74087        2.51017       0.104940E-005            NaN            NaN   8.94536        45.2501       0.452903        33.1006     
  1016.03        2500.00                 NaN            NaN            NaN   9.77013        2.48076                 NaN            NaN            NaN   8.94701        45.2485       0.452562        33.1010     
  1014.96        2500.00                 NaN            NaN            NaN   2.11721        10.1441                 NaN            NaN            NaN   8.90712        45.2491       0.470139        33.1122     
  1013.89        2500.00                 NaN            NaN            NaN   2.22115        10.0918                 NaN            NaN            NaN   8.98148        45.1312       0.448248        33.1261     
  1012.82        2500.00                 NaN            NaN            NaN   9.65565        2.61833       0.214244E-002            NaN            NaN   8.96432        45.2035       0.447331        33.1087     
  1011.75        2500.00                 NaN            NaN            NaN   2.13691        9.96811       0.311995E-003            NaN            NaN   8.88922        45.4734       0.470886        33.0612     
  1010.68        2500.00                 NaN            NaN            NaN   2.14306        9.96340       0.311258E-003            NaN            NaN   8.89142        45.4694       0.470369        33.0621     
  1009.62        2500.00                 NaN            NaN            NaN   2.14921        9.95867       0.310530E-003            NaN            NaN   8.89361        45.4654       0.469852        33.0630     
  1008.55        2500.00                 NaN            NaN            NaN   2.15538        9.95436                 NaN            NaN            NaN   8.89581        45.4613       0.469329        33.0639     
