|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3/EETA/EETA_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1160.11        500.000                 NaN   12.0498                 NaN            NaN            NaN   7.48577        40.5219       0.563500        39.3790     
  1159.05        500.000                 NaN   12.0504                 NaN            NaN            NaN   7.48634        40.5209       0.563273        39.3791     
  1157.99        500.000                 NaN   12.0509                 NaN            NaN            NaN   7.48691        40.5200       0.563044        39.3791     
  1156.93        500.000                 NaN   12.0514                 NaN            NaN            NaN   7.48748        40.5190       0.562816        39.3792     
  1155.87        500.000                 NaN   12.0555                 NaN            NaN            NaN   7.49176        40.5118       0.561150        39.3798     
  1154.81        500.000                 NaN   12.0558                 NaN            NaN            NaN   7.49215        40.5111       0.560991        39.3799     
  1153.75        500.000                 NaN   12.0562                 NaN            NaN            NaN   7.49254        40.5105       0.560832        39.3799     
  1152.69        500.000                 NaN   12.0582                 NaN            NaN            NaN   7.49419        40.5072       0.560246        39.3801     
  1151.63        500.000                 NaN   12.0577                 NaN            NaN            NaN   7.49370        40.5081       0.560331        39.3802     
  1150.57        500.000                 NaN   12.0581                 NaN            NaN            NaN   7.49408        40.5074       0.560177        39.3802     
  1149.51        500.000                 NaN   12.0591                 NaN            NaN            NaN   7.49479        40.5059       0.559864        39.3804     
  1148.45        500.000                 NaN   12.0595                 NaN            NaN            NaN   7.49512        40.5053       0.559734        39.3804     
  1147.39        500.000                 NaN   12.0593                 NaN            NaN            NaN   7.49669        40.5040       0.559630        39.3804     
  1146.33        500.000                 NaN   12.0619                 NaN            NaN            NaN   7.49777        40.5009       0.558688        39.3808     
  1145.27        500.000                 NaN   12.0598                 NaN            NaN            NaN   7.49723        40.5031       0.559407        39.3804     
  1144.21        500.000                 NaN   12.0605                 NaN            NaN            NaN   7.49808        40.5018       0.559073        39.3805     
  1143.15        500.000                 NaN   12.0609                 NaN            NaN            NaN   7.49843        40.5012       0.558928        39.3806     
  1142.09        500.000                 NaN   12.0628                 NaN            NaN            NaN   7.49871        40.4993       0.558286        39.3809     
  1141.03        500.000                 NaN   11.4237       0.635337                 NaN            NaN   7.49534        40.5053       0.559852        39.3804     
  1139.97        500.000                 NaN   11.4248       0.634354                 NaN            NaN   7.49542        40.5052       0.559816        39.3805     
  1138.91        500.000                 NaN   12.0624                 NaN            NaN            NaN   7.49846        40.4997       0.558486        39.3810     
  1137.85        500.000                 NaN   12.0624                 NaN            NaN            NaN   7.49849        40.4997       0.558471        39.3810     
  1136.79        500.000                 NaN   12.0625                 NaN            NaN            NaN   7.49852        40.4996       0.558455        39.3810     
  1135.72        500.000                 NaN   12.0625                 NaN            NaN            NaN   7.49856        40.4995       0.558440        39.3810     
  1134.66        500.000                 NaN   12.0625                 NaN            NaN            NaN   7.49859        40.4995       0.558425        39.3810     
  1133.60        500.000                 NaN   12.0626                 NaN            NaN            NaN   7.49862        40.4994       0.558409        39.3810     
  1132.54        500.000                 NaN   12.0626                 NaN            NaN            NaN   7.49865        40.4993       0.558394        39.3810     
  1131.48        500.000                 NaN   12.0626                 NaN            NaN            NaN   7.49869        40.4993       0.558379        39.3810     
  1130.42        500.000                 NaN   12.0627                 NaN            NaN            NaN   7.49872        40.4992       0.558364        39.3810     
  1129.36        500.000                 NaN   12.0627                 NaN            NaN            NaN   7.49875        40.4992       0.558349        39.3810     
  1128.30        500.000                 NaN   12.0628                 NaN            NaN            NaN   7.49878        40.4991       0.558334        39.3810     
  1127.24        500.000                 NaN   12.0625       0.322889E-003            NaN            NaN   7.49881        40.4990       0.558319        39.3810     
  1126.18        500.000                 NaN   12.0628                 NaN            NaN            NaN   7.49884        40.4990       0.558305        39.3810     
  1125.12        500.000                 NaN   12.0620       0.867283E-003            NaN            NaN   7.49888        40.4989       0.558290        39.3810     
  1124.06        500.000                 NaN   12.0617       0.123936E-002            NaN            NaN   7.49891        40.4988       0.558275        39.3811     
  1123.00        500.000                 NaN   12.0607       0.230427E-002            NaN            NaN   7.49894        40.4988       0.558258        39.3811     
  1121.94        500.000                 NaN   12.0582       0.483899E-002            NaN            NaN   7.49898        40.4987       0.558238        39.3811     
  1120.88        500.000                 NaN   12.1248                 NaN            NaN            NaN   7.56149        40.3919       0.531803        39.3900     
  1119.82        500.000                 NaN   4.38709        7.72262                 NaN            NaN   7.54713        40.4174       0.537975        39.3878     
  1118.76        500.000                 NaN   3.51366        8.60631                 NaN            NaN   7.55659        40.4017       0.532763        39.3890     
  1117.70        500.000                 NaN   3.28892        8.83580                 NaN            NaN   7.56107        40.3932       0.531083        39.3899     
  1116.64        500.000                 NaN   12.1349                 NaN            NaN            NaN   7.57073        40.3756       0.527526        39.3913     
  1115.58        500.000                 NaN   3.84444        8.28320                 NaN            NaN   7.56517        40.3858       0.530520        39.3909     
  1114.52        500.000                 NaN   3.80502        8.32562                 NaN            NaN   7.56982        40.3790       0.529140        39.3914     
  1113.46        500.000                 NaN   5.00104        7.11829                 NaN            NaN   7.55764        40.3996       0.533875        39.3895     
  1112.40        500.000                 NaN   5.04741        7.07396                 NaN            NaN   7.55969        40.3960       0.533016        39.3899     
  1111.34        500.000                 NaN   5.07950        7.04406                 NaN            NaN   7.56187        40.3922       0.532102        39.3903     
  1110.28        500.000                 NaN   12.0634       0.450907E-004            NaN            NaN   7.49936        40.4980       0.558057        39.3811     
  1109.22        500.000                 NaN   5.26307        6.87028                 NaN            NaN   7.57134        40.3753       0.528049        39.3920     
  1108.16        500.000                 NaN   5.24830        6.88908                 NaN            NaN   7.57524        40.3683       0.526379        39.3927     
  1107.10        500.000                 NaN   5.81456        6.17725                 NaN  0.944363E-001   7.56273        40.3985       0.535441        39.4170     
  1106.04        500.000                 NaN   6.48962        5.27831                 NaN  0.245811        7.54684        40.4356       0.546352        39.4575     
  1104.97        500.000                 NaN   7.07561        4.50192                 NaN  0.374692        7.53345        40.4668       0.555567        39.4919     
  1103.91        500.000                 NaN   7.96311        3.43950                 NaN  0.493337        7.52138        40.4951       0.563894        39.5236     
  1102.85        500.000                 NaN   8.42223        2.86964                 NaN  0.568872        7.51422        40.5121       0.568951        39.5440     
  1101.79        500.000                 NaN   12.0346       0.790862E-001            NaN            NaN   7.55207        40.4101       0.535974        39.3882     
  1100.73        500.000                 NaN   12.1404       0.345601E-005            NaN            NaN   7.57722        40.3657       0.524564        39.3921     
  1099.67        500.000                 NaN   12.0981       0.668646E-001            NaN            NaN   7.60019        40.3248       0.514279        39.3957     
  1098.61        500.000                 NaN   12.0521                 NaN            NaN  0.776286E-001   7.59301        40.3412       0.519228        39.4168     
  1097.55        500.000                 NaN   11.1144                 NaN            NaN  0.707600        7.51885        40.5067       0.567727        39.5847     
  1096.49        500.000                 NaN   10.5100       0.560878                 NaN  0.738948        7.51705        40.5101       0.569303        39.5937     
  1095.43        500.000                 NaN   10.2941       0.692726E-004            NaN   1.25656        7.45164        40.6544       0.611881        39.7314     
  1094.37        500.000                 NaN   9.57089       0.631999                 NaN   1.31658        7.44352        40.6722       0.617352        39.7474     
  1093.31        500.000                 NaN   9.65974                 NaN            NaN   1.67395        7.39511        40.7808       0.648685        39.8417     
  1092.25        500.000                 NaN   9.57468                 NaN            NaN   1.73166        7.38889        40.7943       0.653028        39.8575     
  1091.19        500.000                 NaN   9.50008                 NaN            NaN   1.78238        7.38354        40.8058       0.656795        39.8714     
  1090.13        500.000                 NaN   9.43150                 NaN            NaN   1.82904        7.37866        40.8164       0.660245        39.8842     
  1089.07        500.000                 NaN   9.37158                 NaN            NaN   1.87040        7.37478        40.8244       0.663099        39.8958     
  1088.01        500.000                 NaN   9.27025                 NaN            NaN   1.93521        7.36452        40.8478       0.669716        39.9125     
  1086.95        500.000                 NaN   9.16931                 NaN            NaN   2.00015        7.35455        40.8704       0.676200        39.9294     
  1085.89        500.000                 NaN   9.08771                 NaN            NaN   2.05385        7.34756        40.8863       0.680936        39.9437     
  1084.83        500.000                 NaN   9.03601                 NaN            NaN   2.08904        7.34401        40.8940       0.683491        39.9534     
  1083.77        500.000                 NaN   8.98836                 NaN            NaN   2.12168        7.34091        40.9008       0.685767        39.9625     
  1082.71        500.000                 NaN   8.95210                 NaN            NaN   2.14922        7.34089        40.9005       0.686304        39.9710     
  1081.65        500.000                 NaN   8.90160                 NaN            NaN   2.18311        7.33710        40.9090       0.688989        39.9802     
  1080.59        500.000                 NaN   8.85484                 NaN            NaN   2.21456        7.33365        40.9166       0.691449        39.9889     
  1079.53        500.000                 NaN   8.80977                 NaN            NaN   2.24487        7.33033        40.9240       0.693820        39.9972     
  1078.47        500.000                 NaN   8.71930                 NaN            NaN   2.30018        7.31939        40.9496       0.700717        40.0108     
  1077.41        500.000                 NaN   8.72529                 NaN            NaN   2.30174        7.32419        40.9377       0.698242        40.0129     
  1076.35        500.000                 NaN   8.68555                 NaN            NaN   2.32852        7.32133        40.9440       0.700314        40.0202     
  1075.28        500.000                 NaN   8.60316                 NaN            NaN   2.37911        7.31165        40.9668       0.706485        40.0328     
  1074.22        500.000                 NaN   8.57034                 NaN            NaN   2.40130        7.30937        40.9719       0.708167        40.0389     
  1073.16        500.000                 NaN   8.53945                 NaN            NaN   2.42231        7.30731        40.9764       0.709704        40.0448     
  1072.10        500.000                 NaN   8.51024                 NaN            NaN   2.44230        7.30547        40.9804       0.711110        40.0504     
  1071.04        500.000                 NaN   8.47494                 NaN            NaN   2.46623        7.30312        40.9857       0.712885        40.0571     
  1069.98        500.000                 NaN   8.44760                 NaN            NaN   2.48495        7.30141        40.9895       0.714200        40.0624     
  1068.92        500.000                 NaN   8.42163                 NaN            NaN   2.50286        7.29989        40.9928       0.715401        40.0675     
  1067.86        500.000                 NaN   8.38999                 NaN            NaN   2.52442        7.29788        40.9972       0.716951        40.0735     
  1066.80        500.000                 NaN   8.36438                 NaN            NaN   2.54192        7.29627        41.0008       0.718197        40.0785     
  1065.74        500.000                 NaN   8.34046                 NaN            NaN   2.55845        7.29490        41.0037       0.719294        40.0832     
  1064.68        500.000                 NaN   8.31187                 NaN            NaN   2.57805        7.29319        41.0075       0.720654        40.0887     
  1063.62        500.000                 NaN   8.28857                 NaN            NaN   2.59406        7.29180        41.0105       0.721756        40.0933     
  1062.56        500.000                 NaN   8.26632                 NaN            NaN   2.60946        7.29056        41.0132       0.722767        40.0977     
  1061.50        500.000                 NaN   8.24506                 NaN            NaN   2.62430        7.28948        41.0155       0.723688        40.1020     
  1060.44        500.000                 NaN   8.22554                 NaN            NaN   2.63824        7.28872        41.0170       0.724418        40.1061     
  1059.38        500.000                 NaN   8.19495                 NaN            NaN   2.65886        7.28666        41.0217       0.726001        40.1119     
  1058.32        500.000                 NaN   8.17335                 NaN            NaN   2.67363        7.28533        41.0246       0.727054        40.1160     
  1057.26        500.000                 NaN   8.15270                 NaN            NaN   2.68783        7.28413        41.0272       0.728030        40.1201     
  1056.20        500.000                 NaN   8.13300                 NaN            NaN   2.70149        7.28306        41.0295       0.728924        40.1240     
  1055.14        500.000                 NaN   8.11409                 NaN            NaN   2.71470        7.28212        41.0315       0.729745        40.1279     
  1054.08        500.000                 NaN   8.09589                 NaN            NaN   2.72752        7.28130        41.0332       0.730495        40.1316     
  1053.02        500.000                 NaN   8.07822                 NaN            NaN   2.74006        7.28057        41.0346       0.731190        40.1353     
  1051.96        500.000                 NaN   8.06149                 NaN            NaN   2.75216        7.28005        41.0355       0.731767        40.1390     
  1050.90        500.000                 NaN   8.04439                 NaN            NaN   2.76444        7.27946        41.0367       0.732390        40.1427     
  1049.84        500.000                 NaN   8.01557                 NaN            NaN   2.78383        7.27755        41.0410       0.733896        40.1481     
  1048.78        500.000                 NaN   7.99323                 NaN            NaN   2.79865        7.27587        41.0449       0.735153        40.1522     
  1047.72        500.000                 NaN   7.97225                 NaN            NaN   2.81262        7.27435        41.0484       0.736313        40.1561     
  1046.66        500.000                 NaN   7.95251                 NaN            NaN   2.82583        7.27296        41.0516       0.737384        40.1598     
  1045.60        500.000                 NaN   7.93374                 NaN            NaN   2.83843        7.27167        41.0545       0.738387        40.1633     
  1044.53        500.000                 NaN   7.91611                 NaN            NaN   2.85035        7.27053        41.0570       0.739300        40.1667     
  1043.47        500.000                 NaN   7.89915                 NaN            NaN   2.86185        7.26945        41.0594       0.740167        40.1699     
  1042.41        500.000                 NaN   7.88308                 NaN            NaN   2.87283        7.26850        41.0615       0.740960        40.1731     
  1041.35        500.000                 NaN   7.86768                 NaN            NaN   2.88341        7.26763        41.0634       0.741699        40.1761     
  1040.29        500.000                 NaN   7.85293                 NaN            NaN   2.89362        7.26685        41.0651       0.742380        40.1791     
  1039.23        500.000                 NaN   7.82640                 NaN            NaN   2.91185        7.26543        41.0683       0.743630        40.1844     
  1038.17        500.000                 NaN   7.81013                 NaN            NaN   2.92275        7.26432        41.0708       0.744513        40.1874     
  1037.11        500.000                 NaN   7.79467                 NaN            NaN   2.93314        7.26329        41.0732       0.745336        40.1904     
  1036.05        500.000                 NaN   7.77996                 NaN            NaN   2.94308        7.26235        41.0753       0.746103        40.1932     
  1034.99        500.000                 NaN   7.76595                 NaN            NaN   2.95260        7.26149        41.0772       0.746816        40.1959     
  1033.93        500.000                 NaN   7.75254                 NaN            NaN   2.96175        7.26071        41.0789       0.747481        40.1986     
  1032.87        500.000                 NaN   7.73977                 NaN            NaN   2.97055        7.26002        41.0804       0.748092        40.2011     
  1031.81        500.000                 NaN   7.71146                 NaN            NaN   2.99017        7.25868        41.0834       0.749366        40.2069     
  1030.75        500.000                 NaN   7.69739                 NaN            NaN   2.99955        7.25770        41.0857       0.750145        40.2095     
  1029.69        500.000                 NaN   7.68404                 NaN            NaN   3.00848        7.25680        41.0878       0.750873        40.2120     
  1028.63        500.000                 NaN   7.67136                 NaN            NaN   3.01701        7.25597        41.0897       0.751552        40.2145     
  1027.57        500.000                 NaN   7.67960                 NaN            NaN   3.01581        7.25890        41.0805       0.749703        40.2155     
  1026.51        500.000                 NaN   7.70880                 NaN            NaN   3.00293        7.26606        41.0613       0.746311        40.2146     
  1025.45        500.000                 NaN   7.64925                 NaN            NaN   3.03560        7.25654        41.0855       0.751801        40.2213     
  1024.39        500.000                 NaN   7.62225                 NaN            NaN   3.05440        7.25565        41.0888       0.752500        40.2264     
  1023.33        500.000                 NaN   7.61649                 NaN            NaN   3.05920        7.25587        41.0879       0.752500        40.2280     
  1022.27        500.000                 NaN   7.66146                 NaN            NaN   3.03848        7.26602        41.0616       0.747045        40.2254     
  1021.21        500.000                 NaN   7.60222                 NaN            NaN   3.07048        7.25595        41.0864       0.752918        40.2320     
  1020.15        500.000                 NaN   7.56841                 NaN            NaN   3.08915        7.25137        41.0978       0.756538        40.2368     
  1019.09        500.000                 NaN   7.55699                 NaN            NaN   3.09679        7.25026        41.0996       0.757390        40.2390     
  1018.03        500.000                 NaN   7.52600                 NaN            NaN   3.11862        7.24958        41.1029       0.758008        40.2449     
  1016.97        500.000                 NaN   7.51476                 NaN            NaN   3.12625        7.24907        41.1041       0.758618        40.2472     
  1015.91        500.000                 NaN   7.50572                 NaN            NaN   3.13270        7.24886        41.1044       0.759033        40.2492     
  1014.84        500.000                 NaN   7.49597                 NaN            NaN   3.13806        7.24721        41.1089       0.759843        40.2500     
  1013.78        500.000                 NaN   7.49052                 NaN            NaN   3.14413        7.24851        41.1039       0.759811        40.2531     
  1012.72        500.000                 NaN   7.39122                 NaN            NaN   3.18955        7.22711        41.1616       0.771818        40.2587     
  1011.66        500.000                 NaN   7.47210                 NaN            NaN   3.15662        7.24609        41.1079       0.760962        40.2563     
  1010.60        500.000                 NaN   7.47386                 NaN            NaN   3.16041        7.25114        41.0970       0.758439        40.2592     
  1009.54        500.000                 NaN   7.46653                 NaN            NaN   3.16581        7.25064        41.0973       0.758826        40.2609     
  1008.48        500.000                 NaN   7.41896                 NaN            NaN   3.19127        7.24360        41.1169       0.763454        40.2658     
  1007.42        500.000                 NaN   7.41074                 NaN            NaN   3.19668        7.24301        41.1183       0.763938        40.2673     
  1006.36        500.000                 NaN   7.40293                 NaN            NaN   3.20181        7.24245        41.1196       0.764395        40.2688     
  1005.30        500.000                 NaN   7.39549                 NaN            NaN   3.20672        7.24193        41.1209       0.764830        40.2701     
  1004.24        500.000                 NaN   7.38842                 NaN            NaN   3.21139        7.24143        41.1221       0.765240        40.2715     
  1003.18        500.000                 NaN   7.35471                 NaN            NaN   3.23654        7.24134        41.1217       0.766180        40.2796     
  1002.12        500.000                 NaN   7.34710                 NaN            NaN   3.24151        7.24077        41.1230       0.766640        40.2810     
  1001.06        500.000                 NaN   7.33990                 NaN            NaN   3.24621        7.24024        41.1243       0.767075        40.2823     
