|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2/GRV/GRV_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1253.04        500.000                 NaN   96.0023                 NaN  0.227990        1.05590                 NaN            NaN  0.514824       0.126021        2.07301                 NaN
  1251.63        500.000                 NaN   96.1721                 NaN  0.215956        1.01713                 NaN            NaN  0.492892       0.119439        1.98246                 NaN
  1250.23        500.000                 NaN   96.3352                 NaN  0.201565       0.981558                 NaN            NaN  0.471746       0.113139        1.89678                 NaN
  1248.82        500.000                 NaN   96.4734                 NaN  0.194987       0.947331                 NaN            NaN  0.453776       0.107622        1.82288                 NaN
  1247.41        500.000                 NaN   96.6137                 NaN  0.181035       0.918443                 NaN            NaN  0.435366       0.102038        1.74940                 NaN
  1246.01        500.000                 NaN   96.7410                 NaN  0.172056       0.888359                 NaN            NaN  0.418577       0.970586E-001   1.68292                 NaN
  1244.60        500.000                 NaN   96.8574                 NaN  0.165278       0.860117                 NaN            NaN  0.402898       0.925214E-001   1.62178                 NaN
  1243.20        500.000                 NaN   96.9764                 NaN  0.153382       0.834039                 NaN            NaN  0.387349       0.877247E-001   1.56110                 NaN
  1241.79        500.000                 NaN   97.0742                 NaN  0.147805       0.811662                 NaN            NaN  0.373759       0.838458E-001   1.50868                 NaN
  1240.39        500.000                 NaN   97.1776                 NaN  0.139209       0.787290                 NaN            NaN  0.359944       0.797212E-001   1.45622                 NaN
  1238.98        500.000                 NaN   97.2722                 NaN  0.130532       0.766781                 NaN            NaN  0.347174       0.758847E-001   1.40744                 NaN
  1237.57        500.000                 NaN   97.3601                 NaN  0.124401       0.745764                 NaN            NaN  0.335124       0.724035E-001   1.36218                 NaN
  1236.17        500.000                 NaN   97.4454                 NaN  0.116686       0.727041                 NaN            NaN  0.323454       0.689181E-001   1.31850                 NaN
  1234.76        500.000                 NaN   97.5275                 NaN  0.987337E-001  0.720661                 NaN            NaN  0.312385       0.649864E-001   1.27578                 NaN
  1233.36        500.000                 NaN   97.6007                 NaN  0.100804       0.695463                 NaN            NaN  0.302083       0.624411E-001   1.23847                 NaN
  1231.95        500.000                 NaN   97.6732                 NaN  0.943898E-001  0.679240                 NaN            NaN  0.291986       0.595239E-001   1.20162                 NaN
  1230.55        500.000                 NaN   97.7415                 NaN  0.826988E-001  0.670723                 NaN            NaN  0.282584       0.564243E-001   1.16607                 NaN
  1229.14        500.000                 NaN   97.8056                 NaN  0.708079E-001  0.664103                 NaN            NaN  0.273741       0.533820E-001   1.13235                 NaN
  1227.73        500.000                 NaN   97.8659                 NaN  0.593256E-001  0.658053                 NaN            NaN  0.265329       0.505379E-001   1.10085                 NaN
  1226.33        500.000                 NaN   97.9234                 NaN  0.485864E-001  0.653008                 NaN            NaN  0.257249       0.478019E-001   1.06997                 NaN
  1224.92        500.000                 NaN   97.9756                 NaN  0.371141E-001  0.649546                 NaN            NaN  0.249619       0.453912E-001   1.04273                 NaN
  1223.52        500.000                 NaN   98.0150                 NaN  0.516688E-002  0.678007                 NaN            NaN  0.244650       0.414089E-001   1.01576                 NaN
  1222.11        500.000                 NaN   98.0683                 NaN  0.131344E-005  0.666547                 NaN            NaN  0.238042       0.389311E-001  0.988174                 NaN
  1220.71        500.000                 NaN   98.1230                 NaN            NaN  0.647444                 NaN            NaN  0.230180       0.372865E-001  0.962119                 NaN
  1219.30        500.000                 NaN   98.1733                 NaN            NaN  0.630641                 NaN            NaN  0.223183       0.355222E-001  0.937385                 NaN
  1217.89        500.000                 NaN   98.2212                 NaN            NaN  0.614963                 NaN            NaN  0.216696       0.337639E-001  0.913403                 NaN
  1216.49        500.000                 NaN   98.2676                 NaN            NaN  0.599133                 NaN            NaN  0.210625       0.320470E-001  0.890575                 NaN
  1215.08        500.000                 NaN   78.1192                 NaN  0.411955        3.14434                 NaN            NaN   1.87583       0.194334        8.14204        8.11229     
  1213.68        500.000                 NaN   56.5124                 NaN   1.86156        4.47967                 NaN            NaN   3.69917       0.425772        16.3344        16.6871     
  1212.27        500.000                 NaN   94.4673                 NaN  0.159244       0.827821                 NaN            NaN  0.388281       0.483863E-001   1.75967        2.34930     
  1210.86        500.000                 NaN   78.5064                 NaN  0.665549        2.78276                 NaN            NaN   1.81296       0.186780        7.88652        8.15904     
  1209.46        500.000                 NaN   73.4034                 NaN  0.612333        3.83412                 NaN            NaN   2.22891       0.217183        9.65398        10.0501     
  1208.05        500.000                 NaN   95.7355                 NaN  0.157600       0.612573                 NaN            NaN  0.366849       0.403982E-001   1.63206        1.45501     
  1206.65        500.000                 NaN   78.9602                 NaN  0.475889        2.86780                 NaN            NaN   1.77428       0.165032        7.69177        8.06501     
  1205.24        500.000                 NaN   67.9057                 NaN  0.669250        4.23508                 NaN            NaN   2.70162       0.242777        11.7286        12.5169     
  1203.84        500.000                 NaN   94.0399                 NaN  0.111919       0.934180                 NaN            NaN  0.507103       0.470172E-001   2.23360        2.12629     
  1202.43        500.000                 NaN   99.8746                 NaN  0.525225E-001  0.993255E-002            NaN            NaN  0.687277E-003            NaN  0.622801E-001            NaN
  1201.02        500.000                 NaN   55.5830                 NaN            NaN   1.94830        5.60353                 NaN   3.80562       0.267491        16.4890        16.3031     
  1199.62        500.000                 NaN  100.0000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.219675E-005  0.233152E-005
  1198.21        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1196.81        500.000                 NaN  100.0000                 NaN  0.154126E-004            NaN            NaN            NaN  0.486155E-005            NaN            NaN  0.212048E-004
  1195.40        500.000                 NaN   99.9997                 NaN            NaN  0.263635E-004            NaN            NaN  0.226176E-004  0.314417E-005  0.149270E-003  0.124358E-003
  1194.00        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1192.59        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1191.18        500.000                 NaN  100.0000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.160969E-005  0.154609E-005
  1189.78        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1188.37        500.000                 NaN            NaN            NaN            NaN   11.8874       0.894080                 NaN   7.64229       0.581133        40.1465        38.8485     
  1186.97        500.000                 NaN            NaN            NaN            NaN   11.6555        1.12761                 NaN   7.64472       0.580389        40.1430        38.8488     
  1185.56        500.000                 NaN            NaN            NaN            NaN   11.3144        1.46787                 NaN   7.64612       0.580489        40.1424        38.8487     
  1184.16        500.000                 NaN            NaN            NaN            NaN   11.1125        1.67105                 NaN   7.64836       0.579887        40.1393        38.8490     
  1182.75        500.000                 NaN            NaN            NaN            NaN   9.77282        2.10077       0.827391        7.58527       0.607275        40.2654        38.8411     
  1181.34        500.000                 NaN            NaN            NaN            NaN   9.39431        3.30280                 NaN   7.58232       0.608598        40.2728        38.8392     
  1179.94        500.000                 NaN            NaN            NaN            NaN   9.39801        3.29904                 NaN   7.58217       0.608551        40.2731        38.8391     
  1178.53        500.000                 NaN            NaN            NaN            NaN   9.39431        3.30280                 NaN   7.58232       0.608598        40.2728        38.8392     
  1177.13        500.000                 NaN            NaN            NaN            NaN   9.39802        3.29902                 NaN   7.58217       0.608551        40.2732        38.8391     
  1175.72        500.000                 NaN            NaN            NaN            NaN   9.39431        3.30280                 NaN   7.58232       0.608598        40.2728        38.8392     
  1174.31        500.000                 NaN            NaN            NaN            NaN   9.39431        3.30280                 NaN   7.58232       0.608598        40.2728        38.8392     
  1172.91        500.000                 NaN            NaN            NaN            NaN   9.39431        3.30280                 NaN   7.58232       0.608598        40.2728        38.8392     
  1171.50        500.000                 NaN            NaN            NaN            NaN   9.39431        3.30280                 NaN   7.58232       0.608598        40.2728        38.8392     
  1170.10        500.000                 NaN            NaN            NaN            NaN   9.39431        3.30280                 NaN   7.58232       0.608598        40.2728        38.8392     
  1168.69        500.000                 NaN            NaN            NaN            NaN   9.39431        3.30280                 NaN   7.58232       0.608598        40.2728        38.8392     
  1167.29        500.000                 NaN            NaN            NaN            NaN   9.39431        3.30280                 NaN   7.58232       0.608598        40.2728        38.8392     
  1165.88        500.000                 NaN            NaN            NaN            NaN   9.39431        3.30280                 NaN   7.58232       0.608598        40.2728        38.8392     
  1164.47        500.000                 NaN            NaN            NaN            NaN   9.39431        3.30280                 NaN   7.58232       0.608598        40.2728        38.8392     
  1163.07        500.000                 NaN            NaN            NaN            NaN   9.77282        2.10077       0.827397        7.58527       0.607275        40.2654        38.8411     
  1161.66        500.000                 NaN            NaN            NaN            NaN   9.39431        3.30280                 NaN   7.58232       0.608598        40.2728        38.8392     
  1160.26        500.000                 NaN            NaN            NaN            NaN   9.77283        2.10074       0.827412        7.58527       0.607275        40.2654        38.8411     
  1158.85        500.000                 NaN            NaN            NaN            NaN   2.88695        9.89253                 NaN   7.67201       0.577664        40.1209        38.8499     
  1157.45        500.000                 NaN            NaN            NaN            NaN   2.63919        10.1476                 NaN   7.67702       0.574715        40.1107        38.8508     
  1156.04        500.000                 NaN            NaN            NaN   2.63544        8.82145       0.442676E-003            NaN   7.40984       0.782865        40.7951        39.5549     
  1154.63        500.000                 NaN            NaN            NaN   2.63454        8.82281       0.379890E-003            NaN   7.40989       0.782818        40.7949        39.5546     
  1153.23        500.000                 NaN            NaN            NaN            NaN   12.8402                 NaN            NaN   7.69943       0.560581        40.0398        38.8600     
  1151.82        500.000                 NaN            NaN            NaN            NaN   9.98261        2.84126                 NaN   7.70462       0.561490        40.0550        38.8550     
  1150.42        500.000                 NaN            NaN            NaN   2.53941        8.95974                 NaN            NaN   7.41472       0.777921        40.7804        39.5278     
  1149.01        500.000                 NaN            NaN            NaN            NaN   1.83602        10.9772                 NaN   7.70301       0.563740        40.0668        38.8533     
  1147.61        500.000                 NaN            NaN            NaN   2.53941        8.95974                 NaN            NaN   7.41472       0.777921        40.7804        39.5278     
  1146.20        500.000                 NaN            NaN            NaN   2.53941        8.95974                 NaN            NaN   7.41472       0.777921        40.7804        39.5278     
  1144.79        500.000                 NaN            NaN            NaN   2.53941        8.95974                 NaN            NaN   7.41472       0.777921        40.7804        39.5278     
  1143.39        500.000                 NaN            NaN            NaN            NaN   11.1227        1.71780                 NaN   7.72411       0.553421        40.0260        38.8560     
  1141.98        500.000                 NaN            NaN            NaN   2.79552       0.221794E-004   8.59206                 NaN   7.40171       0.791114        40.8196        39.6000     
  1140.58        500.000                 NaN            NaN            NaN   2.79553        8.59205       0.214748E-004            NaN   7.40171       0.791114        40.8196        39.6000     
  1139.17        500.000                 NaN            NaN            NaN   2.79553        8.59207       0.372992E-005            NaN   7.40171       0.791114        40.8196        39.6000     
  1137.76        500.000                 NaN            NaN            NaN   2.88145        8.46767       0.330378E-005            NaN   7.39828       0.796131        40.8319        39.6246     
  1136.36        500.000                 NaN            NaN            NaN   2.88145        8.46768                 NaN            NaN   7.39828       0.796131        40.8319        39.6246     
  1134.95        500.000                 NaN            NaN            NaN   2.87860        8.47266                 NaN            NaN   7.39900       0.795686        40.8301        39.6239     
  1133.55        500.000                 NaN            NaN            NaN   2.45666        9.19130                 NaN            NaN   7.49365       0.735526        40.6000        39.5229     
  1132.14        500.000                 NaN            NaN            NaN   2.96065        8.35320                 NaN            NaN   7.39524       0.800719        40.8428        39.6474     
  1130.74        500.000                 NaN            NaN            NaN   3.03382        8.24772                 NaN            NaN   7.39260       0.804901        40.8524        39.6686     
  1129.33        500.000                 NaN            NaN            NaN   3.03382        8.24772                 NaN            NaN   7.39260       0.804901        40.8524        39.6686     
  1127.92        500.000                 NaN            NaN            NaN   3.03382        8.24772                 NaN            NaN   7.39260       0.804900        40.8524        39.6686     
  1126.52        500.000                 NaN            NaN            NaN   3.10171        8.15010                 NaN            NaN   7.39032       0.808730        40.8608        39.6884     
  1125.11        500.000                 NaN            NaN            NaN   3.10171        8.15010                 NaN            NaN   7.39032       0.808729        40.8607        39.6884     
  1123.71        500.000                 NaN            NaN            NaN   3.10171        8.15010                 NaN            NaN   7.39032       0.808729        40.8607        39.6884     
  1122.30        500.000                 NaN            NaN            NaN   3.16498        8.05937                 NaN            NaN   7.38835       0.812245        40.8681        39.7070     
  1120.90        500.000                 NaN            NaN            NaN   3.16498        8.05937                 NaN            NaN   7.38835       0.812245        40.8681        39.7070     
  1119.49        500.000                 NaN            NaN            NaN   3.16498        8.05937                 NaN            NaN   7.38835       0.812245        40.8681        39.7070     
  1118.08        500.000                 NaN            NaN            NaN   3.22448        7.97422                 NaN            NaN   7.38662       0.815520        40.8746        39.7246     
  1116.68        500.000                 NaN            NaN            NaN   3.22448        7.97421                 NaN            NaN   7.38662       0.815521        40.8746        39.7246     
  1115.27        500.000                 NaN            NaN            NaN   3.22449        7.97421                 NaN            NaN   7.38662       0.815521        40.8746        39.7246     
  1113.87        500.000                 NaN            NaN            NaN   3.27992        7.89519                 NaN            NaN   7.38521       0.818502        40.8801        39.7411     
  1112.46        500.000                 NaN            NaN            NaN   3.27992        7.89518                 NaN            NaN   7.38521       0.818503        40.8801        39.7411     
  1111.06        500.000                 NaN            NaN            NaN   3.27992        7.89518                 NaN            NaN   7.38521       0.818503        40.8801        39.7411     
  1109.65        500.000                 NaN            NaN            NaN   3.33212        7.82100                 NaN            NaN   7.38404       0.821269        40.8848        39.7568     
  1108.24        500.000                 NaN            NaN            NaN   3.33212        7.82099                 NaN            NaN   7.38404       0.821270        40.8848        39.7568     
  1106.84        500.000                 NaN            NaN            NaN   3.33212        7.82098                 NaN            NaN   7.38404       0.821270        40.8848        39.7568     
  1105.43        500.000                 NaN            NaN            NaN   3.38136        7.75124                 NaN            NaN   7.38310       0.823827        40.8888        39.7717     
  1104.03        500.000                 NaN            NaN            NaN   3.38136        7.75124                 NaN            NaN   7.38310       0.823828        40.8888        39.7717     
  1102.62        500.000                 NaN            NaN            NaN   3.38137        7.75122                 NaN            NaN   7.38309       0.823829        40.8888        39.7717     
  1101.22        500.000                 NaN            NaN            NaN   3.38137        7.75122                 NaN            NaN   7.38310       0.823829        40.8888        39.7717     
  1099.81        500.000                 NaN            NaN            NaN   3.42835        7.68483                 NaN            NaN   7.38234       0.826242        40.8922        39.7860     
  1098.40        500.000                 NaN            NaN            NaN   3.42836        7.68481                 NaN            NaN   7.38233       0.826243        40.8922        39.7860     
  1097.00        500.000                 NaN            NaN            NaN   3.42836        7.68482                 NaN            NaN   7.38233       0.826243        40.8922        39.7860     
  1095.59        500.000                 NaN            NaN            NaN   3.33733        7.88147                 NaN            NaN   7.42378       0.802404        40.7820        39.7731     
  1094.19        500.000                 NaN            NaN            NaN   3.35348        7.85805                 NaN            NaN   7.42316       0.803444        40.7840        39.7779     
  1092.78        500.000                 NaN            NaN            NaN   3.36994        7.83416                 NaN            NaN   7.42235       0.804546        40.7862        39.7828     
  1091.37        500.000                 NaN            NaN            NaN   3.38493        7.81243                 NaN            NaN   7.42168       0.805514        40.7881        39.7873     
  1089.97        500.000                 NaN            NaN            NaN   3.47297        7.62234                 NaN            NaN   7.38204       0.828480        40.8942        39.8000     
  1088.56        500.000                 NaN            NaN            NaN   3.41157        7.77518                 NaN            NaN   7.42124       0.806830        40.7895        39.7957     
  1087.16        500.000                 NaN            NaN            NaN   3.43659        7.73439                 NaN            NaN   7.42364       0.809532        40.7938        39.8020     
  1085.75        500.000                 NaN            NaN            NaN   3.44374        7.72769                 NaN            NaN   7.41923       0.809247        40.7950        39.8051     
  1084.35        500.000                 NaN            NaN            NaN   3.45784        7.70728                 NaN            NaN   7.41880       0.810153        40.7965        39.8094     
  1082.94        500.000                 NaN            NaN            NaN   3.60872        7.42769                 NaN            NaN   7.38240       0.837858        40.8993        39.8440     
  1081.53        500.000                 NaN            NaN            NaN   3.48248        7.67289                 NaN            NaN   7.41838       0.811497        40.7975        39.8172     
  1080.13        500.000                 NaN            NaN            NaN   3.49606        7.65279                 NaN            NaN   7.41783       0.812422        40.7997        39.8213     
  1078.72        500.000                 NaN            NaN            NaN   3.51109        7.63097                 NaN            NaN   7.41692       0.813375        40.8020        39.8256     
  1077.32        500.000                 NaN            NaN            NaN   3.52433        7.61246                 NaN            NaN   7.41694       0.814040        40.8023        39.8299     
  1075.91        500.000                 NaN            NaN            NaN   3.53205        7.60113                 NaN            NaN   7.41761       0.814503        40.8025        39.8322     
  1074.51        500.000                 NaN            NaN            NaN   3.51856        7.62017                 NaN            NaN   7.41668       0.813936        40.8026        39.8281     
  1073.10        500.000                 NaN            NaN            NaN   3.50689        7.63664                 NaN            NaN   7.41690       0.813295        40.8018        39.8244     
  1071.69        500.000                 NaN            NaN            NaN   3.64219        7.38192                 NaN            NaN   7.38253       0.839295        40.8991        39.8549     
  1070.29        500.000                 NaN            NaN            NaN   3.64364        7.37952                 NaN            NaN   7.38234       0.839517        40.8996        39.8554     
  1068.88        500.000                 NaN            NaN            NaN   3.64364        7.37952                 NaN            NaN   7.38234       0.839517        40.8996        39.8554     
  1067.48        500.000                 NaN            NaN            NaN   3.67272        7.35427                 NaN            NaN   7.39122       0.838031        40.8736        39.8702     
  1066.07        500.000                 NaN            NaN            NaN   3.67272        7.35427                 NaN            NaN   7.39122       0.838031        40.8736        39.8702     
  1064.67        500.000                 NaN            NaN            NaN   3.71214        7.28203                 NaN            NaN   7.38034       0.844378        40.9035        39.8776     
  1063.26        500.000                 NaN            NaN            NaN   3.71214        7.28203                 NaN            NaN   7.38034       0.844378        40.9035        39.8776     
  1061.85        500.000                 NaN            NaN            NaN   3.71214        7.28203                 NaN            NaN   7.38034       0.844378        40.9035        39.8776     
  1060.45        500.000                 NaN            NaN            NaN   3.76343        7.21541                 NaN            NaN   7.38350       0.845330        40.8970        39.8953     
  1059.04        500.000                 NaN            NaN            NaN   3.76343        7.21541                 NaN            NaN   7.38350       0.845330        40.8970        39.8953     
  1057.64        500.000                 NaN            NaN            NaN   3.76480        7.21340                 NaN            NaN   7.38343       0.845369        40.8973        39.8957     
  1056.23        500.000                 NaN            NaN            NaN   3.76480        7.21340                 NaN            NaN   7.38343       0.845369        40.8973        39.8957     
  1054.82        500.000                 NaN            NaN            NaN   3.76480        7.21340                 NaN            NaN   7.38343       0.845369        40.8973        39.8957     
  1053.42        500.000                 NaN            NaN            NaN   3.76480        7.21340                 NaN            NaN   7.38343       0.845369        40.8973        39.8957     
  1052.01        500.000                 NaN            NaN            NaN   3.76785        7.20998                 NaN            NaN   7.38396       0.845261        40.8961        39.8968     
  1050.61        500.000                 NaN            NaN            NaN   3.81600        7.14695                 NaN            NaN   7.38697       0.846478        40.8898        39.9138     
  1049.20        500.000                 NaN            NaN            NaN   3.81600        7.14695                 NaN            NaN   7.38697       0.846478        40.8898        39.9138     
  1047.80        500.000                 NaN            NaN            NaN   3.81600        7.14695                 NaN            NaN   7.38697       0.846478        40.8898        39.9138     
  1046.39        500.000                 NaN            NaN            NaN   3.81600        7.14695                 NaN            NaN   7.38697       0.846478        40.8898        39.9138     
  1044.98        500.000                 NaN            NaN            NaN   3.81600        7.14695                 NaN            NaN   7.38697       0.846478        40.8898        39.9138     
  1043.58        500.000                 NaN            NaN            NaN   3.81600        7.14695                 NaN            NaN   7.38697       0.846478        40.8898        39.9138     
  1042.17        500.000                 NaN            NaN            NaN   3.81600        7.14695                 NaN            NaN   7.38697       0.846478        40.8898        39.9138     
  1040.77        500.000                 NaN            NaN            NaN   3.81600        7.14695                 NaN            NaN   7.38697       0.846478        40.8898        39.9138     
  1039.36        500.000                 NaN            NaN            NaN   3.84570        7.10561                 NaN            NaN   7.38650       0.848603        40.8896        39.9240     
  1037.96        500.000                 NaN            NaN            NaN   3.84570        7.10561                 NaN            NaN   7.38650       0.848603        40.8896        39.9240     
  1036.55        500.000                 NaN            NaN            NaN   3.84570        7.10561                 NaN            NaN   7.38650       0.848603        40.8896        39.9240     
  1035.14        500.000                 NaN            NaN            NaN   3.84570        7.10561                 NaN            NaN   7.38650       0.848603        40.8896        39.9240     
  1033.74        500.000                 NaN            NaN            NaN   3.84570        7.10561                 NaN            NaN   7.38650       0.848603        40.8896        39.9240     
  1032.33        500.000                 NaN            NaN            NaN   3.84570        7.10561                 NaN            NaN   7.38650       0.848603        40.8896        39.9240     
  1030.93        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1029.52        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1028.12        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1026.71        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1025.30        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1023.90        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1022.49        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1021.09        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1019.68        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1018.27        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1016.87        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1015.46        500.000                 NaN            NaN            NaN   3.84654        7.10424                 NaN            NaN   7.38637       0.848731        40.8899        39.9243     
  1014.06        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1012.65        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1011.25        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1009.84        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1008.43        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1007.03        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1005.62        500.000                 NaN            NaN            NaN   3.84654        7.10424                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1004.22        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1002.81        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1001.41        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
  1000.00        500.000                 NaN            NaN            NaN   3.84654        7.10425                 NaN            NaN   7.38637       0.848732        40.8899        39.9243     
