|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/TIS/TIS_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         Sp(TH)         an             San(TH)        ilm            q             
  1195.06        2500.00                 NaN   8.19800                 NaN            NaN   6.28089                 NaN   8.36413        44.1904                 NaN   32.9666     
  1193.92        2500.00                 NaN   8.19354                 NaN            NaN   6.28366                 NaN   8.36553        44.1882                 NaN   32.9691     
  1192.77        2500.00                 NaN   8.09039                 NaN            NaN   6.33777                 NaN   8.35771        44.2121                 NaN   33.0020     
  1191.63        2500.00                 NaN   8.18472                 NaN            NaN   6.28921                 NaN   8.36830        44.1836                 NaN   32.9742     
  1190.49        2500.00                 NaN   8.08299                 NaN            NaN   6.34417                 NaN   8.35829        44.2073                 NaN   33.0073     
  1189.35        2500.00                 NaN   8.06038                 NaN            NaN   6.35917                 NaN   8.35163        44.2115                 NaN   33.0173     
  1188.21        2500.00                 NaN   8.15509                 NaN            NaN   6.30806                 NaN   8.37143        44.1753                 NaN   32.9901     
  1187.07        2500.00                 NaN   8.15134                 NaN            NaN   6.31034                 NaN   8.37309        44.1729                 NaN   32.9923     
  1185.93        2500.00                 NaN   8.16025                 NaN            NaN   6.30484                 NaN   8.37517        44.1713                 NaN   32.9885     
  1184.79        2500.00                 NaN   8.15931                 NaN            NaN   6.30534                 NaN   8.37689        44.1692                 NaN   32.9892     
  1183.65        2500.00                 NaN   8.14736                 NaN            NaN   6.31187                 NaN   8.37920        44.1670                 NaN   32.9945     
  1182.51        2500.00                 NaN   8.13236                 NaN            NaN   6.32064                 NaN   8.38055        44.1647                 NaN   33.0018     
  1181.37        2500.00                 NaN   8.13819                 NaN            NaN   6.31702                 NaN   8.38274        44.1627                 NaN   32.9994     
  1180.23        2500.00                 NaN   8.14017                 NaN            NaN   6.31573                 NaN   8.38461        44.1607                 NaN   32.9988     
  1179.09        2500.00                 NaN   8.13516                 NaN            NaN   6.31840                 NaN   8.38666        44.1586                 NaN   33.0012     
  1177.95        2500.00                 NaN   8.04614                 NaN            NaN   6.36422                 NaN   8.38012        44.1810                 NaN   33.0285     
  1176.80        2500.00                 NaN   8.04244                 NaN            NaN   6.36712                 NaN   8.38105        44.1775                 NaN   33.0318     
  1175.66        2500.00                 NaN   8.04046                 NaN            NaN   6.36778                 NaN   8.38368        44.1756                 NaN   33.0324     
  1174.52        2500.00                 NaN   8.04379                 NaN            NaN   6.36612                 NaN   8.38562        44.1720                 NaN   33.0324     
  1173.38        2500.00                 NaN   8.13582                 NaN            NaN   6.31724                 NaN   8.39574        44.1490                 NaN   33.0022     
  1172.24        2500.00                 NaN   8.10628                 NaN            NaN   6.33390                 NaN   8.39847        44.1458                 NaN   33.0155     
  1171.10        2500.00                 NaN   8.11311                 NaN            NaN   6.33072                 NaN   8.39925        44.1431                 NaN   33.0139     
  1169.96        2500.00                 NaN   8.11118                 NaN            NaN   6.33131                 NaN   8.40162        44.1413                 NaN   33.0146     
  1168.82        2500.00                 NaN   8.10624                 NaN            NaN   6.33419                 NaN   8.40331        44.1390                 NaN   33.0173     
  1167.68        2500.00                 NaN   8.09477                 NaN            NaN   6.34128                 NaN   8.40416        44.1363                 NaN   33.0235     
  1166.54        2500.00                 NaN   7.98754                 NaN            NaN   6.39474                 NaN   8.40170        44.1603                 NaN   33.0557     
  1165.40        2500.00                 NaN   8.09691                 NaN            NaN   6.33938                 NaN   8.40884        44.1321                 NaN   33.0227     
  1164.26        2500.00                 NaN   8.06874                 NaN            NaN   6.35158                 NaN   8.41598        44.1314                 NaN   33.0323     
  1163.12        2500.00                 NaN   8.07958                 NaN            NaN   6.34553                 NaN   8.41696        44.1298                 NaN   33.0281     
  1161.98        2500.00                 NaN   8.08380                 NaN            NaN   6.34682                 NaN   8.41445        44.1249                 NaN   33.0300     
  1160.84        2500.00                 NaN   8.07984                 NaN            NaN   6.34905                 NaN   8.41633        44.1225                 NaN   33.0323     
  1159.69        2500.00                 NaN   8.06996                 NaN            NaN   6.35456                 NaN   8.41855        44.1199                 NaN   33.0371     
  1158.55        2500.00                 NaN   8.06419                 NaN            NaN   6.35776                 NaN   8.42054        44.1175                 NaN   33.0400     
  1157.41        2500.00                 NaN   8.06189                 NaN            NaN   6.35902                 NaN   8.42230        44.1153                 NaN   33.0415     
  1156.27        2500.00                 NaN   7.94732                 NaN            NaN   6.40615                 NaN   8.41436        44.1461       0.110046E-001   33.0751     
  1155.13        2500.00                 NaN   8.05764                 NaN            NaN   6.36132                 NaN   8.42574        44.1111                 NaN   33.0442     
  1153.99        2500.00                 NaN   7.94105                 NaN            NaN   6.41424                 NaN   8.41840        44.1410       0.627641E-002   33.0790     
  1152.85        2500.00                 NaN   7.93795                 NaN            NaN   6.41827                 NaN   8.42043        44.1384       0.390711E-002   33.0810     
  1151.71        2500.00                 NaN   7.93485                 NaN            NaN   6.42230                 NaN   8.42247        44.1358       0.153001E-002   33.0830     
  1150.57        2500.00                 NaN   7.93184                 NaN            NaN   6.42550                 NaN   8.42446        44.1332                 NaN   33.0850     
  1149.43        2500.00                 NaN   7.92895                 NaN            NaN   6.42720                 NaN   8.42639        44.1305                 NaN   33.0870     
  1148.29        2500.00                 NaN   7.99357                 NaN            NaN   6.37497                 NaN   8.43163        44.1093       0.213500E-001   33.0692     
  1147.15        2500.00                 NaN   8.00242                 NaN            NaN   6.36007                 NaN   8.43387        44.1045       0.321891E-001   33.0670     
  1146.01        2500.00                 NaN   8.01086                 NaN            NaN   6.34532                 NaN   8.43601        44.0999       0.430665E-001   33.0648     
  1144.87        2500.00                 NaN   8.01897                 NaN            NaN   6.33079                 NaN   8.43814        44.0955       0.538758E-001   33.0627     
  1143.73        2500.00                 NaN   7.98124                 NaN            NaN   6.35130                 NaN   8.46210        44.0479       0.622945E-001   33.0951     
  1142.58        2500.00                 NaN   8.04108                 NaN            NaN   6.29839                 NaN   8.44294        44.0852       0.757574E-001   33.0567     
  1141.44        2500.00                 NaN   8.04912                 NaN            NaN   6.27898                 NaN   8.44593        44.0817       0.908240E-001   33.0534     
  1140.30        2500.00                 NaN   8.05149                 NaN            NaN   6.26504                 NaN   8.44802        44.0794       0.103596        33.0525     
  1139.16        2500.00                 NaN   8.05146                 NaN            NaN   6.25658                 NaN   8.44923        44.0767       0.112672        33.0534     
  1138.02        2500.00                 NaN   8.05128                 NaN            NaN   6.24823                 NaN   8.45043        44.0741       0.121707        33.0543     
  1136.88        2500.00                 NaN   8.02480                 NaN            NaN   6.25546                 NaN   8.44930        44.0776       0.128900        33.0639     
  1135.74        2500.00                 NaN   8.04792                 NaN            NaN   6.23554                 NaN   8.45649        44.0612       0.138710        33.0601     
  1134.60        2500.00                 NaN   8.04713                 NaN            NaN   6.22673                 NaN   8.45748        44.0598       0.148264        33.0606     
  1133.46        2500.00                 NaN   8.04635                 NaN            NaN   6.21795                 NaN   8.45850        44.0583       0.157792        33.0612     
  1132.32        2500.00                 NaN   8.04556                 NaN            NaN   6.20920                 NaN   8.45955        44.0567       0.167289        33.0617     
  1131.18        2500.00                 NaN   8.04476                 NaN            NaN   6.20050                 NaN   8.46062        44.0551       0.176759        33.0623     
  1130.04        2500.00                 NaN   8.04395                 NaN            NaN   6.19184                 NaN   8.46172        44.0534       0.186198        33.0629     
  1128.90        2500.00                 NaN   8.04313                 NaN            NaN   6.18322                 NaN   8.46286        44.0516       0.195604        33.0635     
  1127.76        2500.00                 NaN   8.04231                 NaN            NaN   6.17464                 NaN   8.46402        44.0498       0.204979        33.0642     
  1126.62        2500.00                 NaN   8.04148                 NaN            NaN   6.16612                 NaN   8.46522        44.0480       0.214319        33.0649     
  1125.47        2500.00                 NaN   8.04034                 NaN            NaN   6.15806                 NaN   8.46594        44.0463       0.223630        33.0657     
  1124.33        2500.00                 NaN   8.03805                 NaN            NaN   6.15473                 NaN   8.47211        44.0317       0.231167        33.0722     
  1123.19        2500.00                 NaN   8.03636                 NaN            NaN   6.14723                 NaN   8.47388        44.0285       0.240205        33.0738     
  1122.05        2500.00                 NaN   8.03376                 NaN            NaN   6.14018                 NaN   8.47542        44.0259       0.249204        33.0756     
  1120.91        2500.00                 NaN   8.03372                 NaN            NaN   6.13099                 NaN   8.47682        44.0233       0.258949        33.0762     
  1119.77        2500.00                 NaN   8.04051                 NaN            NaN   6.11395                 NaN   8.47412        44.0327       0.270067        33.0686     
  1118.63        2500.00                 NaN   8.03058                 NaN            NaN   6.11595                 NaN   8.47980        44.0185       0.276525        33.0787     
  1117.49        2500.00                 NaN   8.02926                 NaN            NaN   6.10798                 NaN   8.48109        44.0164       0.285598        33.0797     
  1116.35        2500.00                 NaN   8.02798                 NaN            NaN   6.09998                 NaN   8.48232        44.0145       0.294645        33.0806     
  1115.21        2500.00                 NaN   8.02686                 NaN            NaN   6.09172                 NaN   8.48323        44.0133       0.303780        33.0811     
  1114.07        2500.00                 NaN   8.03366                 NaN            NaN   6.07529                 NaN   8.48150        44.0201       0.314903        33.0746     
  1112.93        2500.00                 NaN   8.01009                 NaN            NaN   6.08516                 NaN   8.49048        44.0077       0.318240        33.0883     
  1111.79        2500.00                 NaN   8.03134                 NaN            NaN   6.05985                 NaN   8.48452        44.0149       0.332554        33.0768     
  1110.65        2500.00                 NaN   8.02200                 NaN            NaN   6.05941                 NaN   8.48770        44.0070       0.339780        33.0841     
  1109.50        2500.00                 NaN   8.02119                 NaN            NaN   6.05118                 NaN   8.48874        44.0056       0.348688        33.0846     
  1108.36        2500.00                 NaN   8.02015                 NaN            NaN   6.04301                 NaN   8.48970        44.0044       0.357613        33.0852     
  1107.22        2500.00                 NaN   8.02619                 NaN            NaN   6.02962                 NaN   8.49068        44.0047       0.367393        33.0814     
  1106.08        2500.00                 NaN   8.02477                 NaN            NaN   6.02223                 NaN   8.49223        44.0022       0.375990        33.0826     
  1104.94        2500.00                 NaN   8.02344                 NaN            NaN   6.01532                 NaN   8.49360        43.9995       0.384192        33.0839     
  1103.80        2500.00                 NaN   8.01586                 NaN            NaN   6.01065                 NaN   8.49334        44.0002       0.392919        33.0870     
  1102.66        2500.00                 NaN   8.01425                 NaN            NaN   6.00299                 NaN   8.49414        43.9994       0.401577        33.0876     
  1101.52        2500.00                 NaN   8.01313                 NaN            NaN   5.99507                 NaN   8.49498        43.9985       0.410205        33.0881     
  1100.38        2500.00                 NaN   8.01259                 NaN            NaN   5.98683                 NaN   8.49585        43.9976       0.418858        33.0883     
  1099.24        2500.00                 NaN   8.01544                 NaN            NaN   5.97924                 NaN   8.50170        43.9870       0.426572        33.0901     
  1098.10        2500.00                 NaN   8.00996                 NaN            NaN   5.97163                 NaN   8.49749        43.9962       0.435590        33.0891     
  1096.96        2500.00                 NaN   8.00863                 NaN            NaN   5.96403                 NaN   8.49833        43.9955       0.443935        33.0895     
  1095.82        2500.00                 NaN   8.00751                 NaN            NaN   5.95646                 NaN   8.49902        43.9949       0.452218        33.0899     
  1094.68        2500.00                 NaN   8.00623                 NaN            NaN   5.94894                 NaN   8.49982        43.9942       0.460462        33.0903     
  1093.54        2500.00                 NaN   8.00499                 NaN            NaN   5.94140                 NaN   8.50058        43.9937       0.468707        33.0907     
  1092.39        2500.00                 NaN   8.00538                 NaN            NaN   5.92881                 NaN   8.50493        43.9896       0.480778        33.0905     
  1091.25        2500.00                 NaN   7.99955                 NaN            NaN   5.93522                 NaN   8.50957        43.9729       0.481990        33.1008     
  1090.11        2500.00                 NaN   7.99822                 NaN            NaN   5.92795                 NaN   8.51037        43.9722       0.490056        33.1012     
  1088.97        2500.00                 NaN   7.99689                 NaN            NaN   5.92072                 NaN   8.51114        43.9715       0.498055        33.1017     
  1087.83        2500.00                 NaN   7.99556                 NaN            NaN   5.91352                 NaN   8.51189        43.9709       0.506004        33.1021     
  1086.69        2500.00                 NaN   7.99426                 NaN            NaN   5.90630                 NaN   8.51263        43.9704       0.513937        33.1025     
  1085.55        2500.00                 NaN   7.96512                 NaN            NaN   5.94292                 NaN   8.53127        43.9226       0.503899        33.1342     
  1084.41        2500.00                 NaN   7.96512                 NaN            NaN   5.94292                 NaN   8.53127        43.9226       0.503900        33.1342     
  1083.27        2500.00                 NaN   7.96511                 NaN            NaN   5.94290                 NaN   8.53127        43.9226       0.503914        33.1342     
  1082.13        2500.00                 NaN   7.96511                 NaN            NaN   5.94292                 NaN   8.53127        43.9226       0.503897        33.1342     
  1080.99        2500.00                 NaN   7.95722                 NaN            NaN   5.89968                 NaN   8.53663        43.9238       0.549064        33.1336     
  1079.85        2500.00                 NaN   7.95485                 NaN            NaN   5.89343                 NaN   8.53795        43.9222       0.556785        33.1348     
  1078.71        2500.00                 NaN   7.95336                 NaN            NaN   5.88644                 NaN   8.53893        43.9216       0.564533        33.1352     
  1077.57        2500.00                 NaN   7.97542                 NaN            NaN   5.86118                 NaN   8.53212        43.9386       0.574029        33.1187     
  1076.43        2500.00                 NaN   7.94929                 NaN            NaN   5.87359                 NaN   8.54148        43.9222       0.578264        33.1352     
  1075.28        2500.00                 NaN   7.94990                 NaN            NaN   5.86405                 NaN   8.54106        43.9219       0.588074        33.1350     
  1074.14        2500.00                 NaN   7.94950                 NaN            NaN   5.85773                 NaN   8.54127        43.9219       0.594647        33.1350     
  1073.00        2500.00                 NaN   7.94608                 NaN            NaN   5.83531                 NaN   8.54324        43.9225       0.618128        33.1347     
  1071.86        2500.00                 NaN   7.94566                 NaN            NaN   5.83186                 NaN   8.54348        43.9226       0.621734        33.1347     
  1070.72        2500.00                 NaN   7.94526                 NaN            NaN   5.82906                 NaN   8.54371        43.9227       0.624665        33.1347     
  1069.58        2500.00                 NaN   7.94494                 NaN            NaN   5.82681                 NaN   8.54389        43.9227       0.627021        33.1346     
  1068.44        2500.00                 NaN   7.94389                 NaN            NaN   5.82887                 NaN   8.54709        43.9143       0.627091        33.1388     
  1067.30        2500.00                 NaN   7.94389                 NaN            NaN   5.82887                 NaN   8.54709        43.9143       0.627091        33.1388     
  1066.16        2500.00                 NaN   7.94035                 NaN            NaN   5.80027                 NaN   8.54808        43.9184       0.656133        33.1368     
  1065.02        2500.00                 NaN   7.94035                 NaN            NaN   5.80027                 NaN   8.54808        43.9184       0.656133        33.1368     
  1063.88        2500.00                 NaN   7.94035                 NaN            NaN   5.80027                 NaN   8.54808        43.9184       0.656133        33.1368     
  1062.74        2500.00                 NaN   7.94035                 NaN            NaN   5.80027                 NaN   8.54808        43.9184       0.656133        33.1368     
  1061.60        2500.00                 NaN   7.93578                 NaN            NaN   5.77471                 NaN   8.54925        43.9244       0.681747        33.1341     
  1060.46        2500.00                 NaN   7.93578                 NaN            NaN   5.77471                 NaN   8.54925        43.9244       0.681747        33.1341     
  1059.32        2500.00                 NaN   7.93578                 NaN            NaN   5.77471                 NaN   8.54925        43.9244       0.681747        33.1341     
  1058.17        2500.00                 NaN   7.93578                 NaN            NaN   5.77471                 NaN   8.54925        43.9244       0.681747        33.1341     
  1057.03        2500.00                 NaN   7.93418                 NaN            NaN   5.75095                 NaN   8.55005        43.9246       0.706401        33.1338     
  1055.89        2500.00                 NaN   7.91015                 NaN            NaN   5.77968                 NaN   8.56674        43.8773       0.701054        33.1651     
  1054.75        2500.00                 NaN   7.90984                 NaN            NaN   5.77768                 NaN   8.56692        43.8774       0.703144        33.1650     
  1053.61        2500.00                 NaN   7.90950                 NaN            NaN   5.77558                 NaN   8.56711        43.8774       0.705342        33.1650     
  1052.47        2500.00                 NaN   7.90633                 NaN            NaN   5.75360                 NaN   8.56892        43.8780       0.728339        33.1648     
  1051.33        2500.00                 NaN   7.90601                 NaN            NaN   5.75163                 NaN   8.56911        43.8781       0.730406        33.1647     
  1050.19        2500.00                 NaN   7.90734                 NaN            NaN   5.74873                 NaN   8.56966        43.8781       0.732362        33.1638     
  1049.05        2500.00                 NaN   7.90528                 NaN            NaN   5.74734                 NaN   8.56953        43.8783       0.734902        33.1647     
  1047.91        2500.00                 NaN   7.90209                 NaN            NaN   5.72985                 NaN   8.57138        43.8789       0.753264        33.1645     
  1046.77        2500.00                 NaN   7.89850                 NaN  0.296886E-001   5.69964                 NaN   8.57373        43.8806       0.761727        33.1561     
  1045.63        2500.00                 NaN   7.89839                 NaN  0.310864E-001   5.69840                 NaN   8.57381        43.8807       0.761929        33.1557     
  1044.49        2500.00                 NaN   7.89831                 NaN  0.320564E-001   5.69757                 NaN   8.57386        43.8807       0.762033        33.1554     
  1043.35        2500.00                 NaN   7.89836                 NaN  0.314646E-001   5.69808                 NaN   8.57383        43.8807       0.761969        33.1556     
  1042.21        2500.00                 NaN   7.84818                 NaN  0.134622        5.61457                 NaN   8.59097        43.8658       0.795298        33.1506     
  1041.06        2500.00                 NaN   7.84775                 NaN  0.140657        5.60945                 NaN   8.59127        43.8660       0.795923        33.1489     
  1039.92        2500.00                 NaN   7.84730                 NaN  0.147012        5.60406                 NaN   8.59158        43.8663       0.796583        33.1471     
  1038.78        2500.00                 NaN   7.77699                 NaN  0.782254        5.06841                 NaN   8.62842        43.8858       0.874249        32.9839     
  1037.64        2500.00                 NaN   7.73446                 NaN   1.10880        4.79774                 NaN   8.64646        43.8981       0.912645        32.9018     
  1036.50        2500.00                 NaN   7.69543                 NaN   1.40819        4.54970                 NaN   8.66309        43.9093       0.947709        32.8266     
  1035.36        2500.00                 NaN   7.66399                 NaN   1.67995        4.32312                 NaN   8.67858        43.9175       0.979288        32.7576     
  1034.22        2500.00                 NaN   7.63094                 NaN   1.94349        4.10477                 NaN   8.69342        43.9264        1.00965        32.6913     
  1033.08        2500.00                 NaN   7.60039                 NaN   2.19021        3.90047                 NaN   8.70742        43.9344        1.03785        32.6293     
  1031.94        2500.00                 NaN   7.57183                 NaN   2.42209        3.70864                 NaN   8.72066        43.9416        1.06415        32.5711     
  1030.80        2500.00                 NaN   7.53422                 NaN   2.66461        3.51188                 NaN   8.73378        43.9521        1.09134        32.5121     
  1029.66        2500.00                 NaN   7.50807                 NaN   2.87215        3.34090                 NaN   8.74568        43.9584        1.11451        32.4603     
  1028.52        2500.00                 NaN   7.48318                 NaN   3.06923        3.17882                 NaN   8.75708        43.9641        1.13630        32.4113     
  1027.38        2500.00                 NaN   7.46087                 NaN   3.24984        3.03040                 NaN   8.76758        43.9689        1.15600        32.3664     
  1026.24        2500.00                 NaN   7.45299                 NaN   3.39800        2.90376                 NaN   8.77731        43.9686        1.17231        32.3271     
  1025.09        2500.00                 NaN   7.43301                 NaN   3.56390        2.76749                 NaN   8.78706        43.9725        1.19019        32.2858     
  1023.95        2500.00                 NaN   7.25905                 NaN   5.95401       0.774872                 NaN   8.90315        44.0738        1.40885        31.6262     
  1022.81        2500.00                 NaN   7.38429                 NaN   3.91893        2.47900                 NaN   8.80714        43.9845        1.22757        32.1985     
  1021.67        2500.00                 NaN   7.36780                 NaN   4.06082        2.36267                 NaN   8.81573        43.9872        1.24244        32.1633     
  1020.53        2500.00                 NaN   7.35192                 NaN   4.19690        2.25132                 NaN   8.82401        43.9896        1.25656        32.1297     
  1019.39        2500.00                 NaN   7.33661                 NaN   4.32744        2.14470                 NaN   8.83199        43.9918        1.26996        32.0975     
  1018.25        2500.00                 NaN   7.32185                 NaN   4.45271        2.04258                 NaN   8.83968        43.9938        1.28269        32.0667     
  1017.11        2500.00                 NaN   7.30762                 NaN   4.57295        1.94476                 NaN   8.84711        43.9955        1.29479        32.0372     
  1015.97        2500.00                 NaN   7.29386                 NaN   4.68861        1.85085                 NaN   8.85428        43.9971        1.30630        32.0090     
  1014.83        2500.00                 NaN   7.28061                 NaN   4.79920        1.76124                 NaN   8.86119        43.9985        1.31720        31.9821     
  1013.69        2500.00                 NaN   7.26779                 NaN   4.90565        1.67517                 NaN   8.86788        43.9997        1.32757        31.9563     
  1012.55        2500.00                 NaN   7.10126                 NaN   6.94617                 NaN            NaN   8.95261        44.1127        1.49702        31.3902     
  1011.41        2500.00                 NaN   7.09113                 NaN   6.95298                 NaN            NaN   8.95279        44.1134        1.49748        31.3922     
  1010.27        2500.00                 NaN   7.06712                 NaN   6.96627                 NaN            NaN   8.95088        44.1219        1.49903        31.3948     
  1009.13        2500.00                 NaN   7.07444                 NaN   6.96461                 NaN            NaN   8.95417        44.1120        1.49824        31.3965     
  1007.98        2500.00                 NaN   7.06927                 NaN   6.96870                 NaN            NaN   8.95581        44.1088        1.49848        31.3990     
  1006.84        2500.00                 NaN   7.06418                 NaN   6.97272                 NaN            NaN   8.95744        44.1055        1.49871        31.4014     
  1005.70        2500.00                 NaN   7.05919                 NaN   6.97669                 NaN            NaN   8.95907        44.1023        1.49893        31.4038     
  1004.56        2500.00                 NaN   7.17920                 NaN   5.62035        1.10270                 NaN   8.91405        44.0036        1.39407        31.7861     
  1003.42        2500.00                 NaN   7.04946                 NaN   6.98445                 NaN            NaN   8.96230        44.0958        1.49936        31.4086     
  1002.28        2500.00                 NaN   7.04471                 NaN   6.98826                 NaN            NaN   8.96391        44.0926        1.49957        31.4109     
  1001.14        2500.00                 NaN   7.15132                 NaN   5.83549       0.932694                 NaN   8.92857        44.0028        1.41283        31.7363     
  1000.00        2500.00                 NaN   7.14620                 NaN   5.84197       0.930066                 NaN   8.93015        44.0002        1.41376        31.7377     
