|6.6.6
Archiving\03_Data\frac/QFM_m2/GRV/GRV_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1446.12        2500.00        98.6587                 NaN  0.411890E-003  0.133839                 NaN   1.20710                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6593                 NaN  0.430225E-003  0.108107                 NaN  0.881578E-001   1.14400                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6676                 NaN  0.356870E-003  0.990529E-001            NaN  0.113326        1.11962                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6878                 NaN  0.207228E-003  0.105870                 NaN  0.838517E-001   1.12229                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6870                 NaN  0.206808E-003  0.845536E-001            NaN  0.158159        1.07007                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7029                 NaN  0.734754E-004  0.898388E-001            NaN  0.134558        1.07266                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7185                 NaN  0.481580E-002  0.859232E-001            NaN  0.152009        1.03873                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7192                 NaN            NaN  0.839245E-001            NaN   1.04774       0.149095                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7344                 NaN            NaN  0.814222E-001            NaN  0.146624        1.03758                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7416                 NaN            NaN  0.795126E-001            NaN  0.150377        1.02848                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.7493                 NaN            NaN  0.761176E-001            NaN   1.01933       0.155215                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.7560                 NaN            NaN  0.736671E-001            NaN   1.01187       0.158488                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.7637                 NaN            NaN  0.710456E-001            NaN  0.161178        1.00412                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.7700                 NaN            NaN  0.677678E-001            NaN  0.996350       0.165875                 NaN            NaN            NaN            NaN
  1411.03        2500.00        97.6284                 NaN            NaN  0.368051                 NaN  0.155285        1.18460       0.663674                 NaN            NaN            NaN
  1408.52        2500.00        96.8440                 NaN            NaN  0.588946                 NaN   1.31976       0.115191        1.13208                 NaN            NaN            NaN
  1406.02        2500.00        96.9151                 NaN            NaN  0.588146                 NaN   1.31225       0.770507E-001   1.10749                 NaN            NaN            NaN
  1403.51        2500.00        96.9865                 NaN            NaN  0.586421                 NaN   1.30750       0.366207E-001   1.08298                 NaN            NaN            NaN
  1401.00        2500.00        97.0339                 NaN            NaN  0.589137                 NaN   1.30290       0.753739E-002   1.06656                 NaN            NaN            NaN
  1398.50        2500.00        97.1321                 NaN            NaN  0.574237                 NaN   1.26350                 NaN   1.03012                 NaN            NaN            NaN
  1395.99        2500.00        97.1704                 NaN            NaN  0.560688                 NaN   1.25472                 NaN   1.01416                 NaN            NaN            NaN
  1393.48        2500.00        97.2314                 NaN            NaN  0.549190                 NaN   1.22833                 NaN  0.991032                 NaN            NaN            NaN
  1390.98        2500.00        97.2879                 NaN            NaN  0.543652                 NaN   1.19774                 NaN  0.970670                 NaN            NaN            NaN
  1388.47        2500.00        97.3395                 NaN            NaN  0.536131                 NaN   1.17383                 NaN  0.950518                 NaN            NaN            NaN
  1385.96        2500.00        97.3957                 NaN            NaN  0.526647                 NaN   1.14836                 NaN  0.929277                 NaN            NaN            NaN
  1383.46        2500.00        97.4472                 NaN            NaN  0.519755                 NaN   1.12325                 NaN  0.909833                 NaN            NaN            NaN
  1380.95        2500.00        97.4947                 NaN            NaN  0.511302                 NaN   1.10236                 NaN  0.891641                 NaN            NaN            NaN
  1378.45        2500.00        97.5486                 NaN            NaN  0.507130                 NaN   1.07223                 NaN  0.872025                 NaN            NaN            NaN
  1375.94        2500.00        97.5865                 NaN            NaN  0.499204                 NaN   1.05647                 NaN  0.857775                 NaN            NaN            NaN
  1373.43        2500.00        97.6404                 NaN            NaN  0.487884                 NaN   1.03802                 NaN  0.833668                 NaN            NaN            NaN
  1370.93        2500.00        97.6763                 NaN            NaN  0.486233                 NaN   1.01629                 NaN  0.821147                 NaN            NaN            NaN
  1368.42        2500.00        97.7197                 NaN            NaN  0.474749                 NaN   1.00207                 NaN  0.803525                 NaN            NaN            NaN
  1365.91        2500.00        97.7576                 NaN            NaN  0.469129                 NaN  0.984940                 NaN  0.788365                 NaN            NaN            NaN
  1363.41        2500.00        97.7996                 NaN            NaN  0.457516                 NaN  0.971989                 NaN  0.770910                 NaN            NaN            NaN
  1360.90        2500.00        97.7993                 NaN            NaN  0.457256                 NaN  0.973212                 NaN  0.770272                 NaN            NaN            NaN
  1358.40        2500.00        97.8917                 NaN            NaN  0.432179                 NaN  0.945191                 NaN  0.730917                 NaN            NaN            NaN
  1355.89        2500.00        97.9119                 NaN            NaN  0.431742                 NaN  0.931123                 NaN  0.725199                 NaN            NaN            NaN
  1353.38        2500.00        97.9436                 NaN            NaN  0.425015                 NaN  0.919104                 NaN  0.712302                 NaN            NaN            NaN
  1350.88        2500.00        97.9761                 NaN            NaN  0.416422                 NaN  0.908861                 NaN  0.698656                 NaN            NaN            NaN
  1348.37        2500.00        98.0113                 NaN            NaN  0.405442                 NaN  0.899389                 NaN  0.683889                 NaN            NaN            NaN
  1345.86        2500.00        98.0396                 NaN            NaN  0.400654                 NaN  0.887071                 NaN  0.672694                 NaN            NaN            NaN
  1343.36        2500.00        98.0728                 NaN            NaN  0.390002                 NaN  0.878376                 NaN  0.658843                 NaN            NaN            NaN
  1340.85        2500.00        98.1024                 NaN            NaN  0.382054                 NaN  0.869117                 NaN  0.646449                 NaN            NaN            NaN
  1338.35        2500.00        98.1325                 NaN            NaN  0.374221                 NaN  0.859096                 NaN  0.634206                 NaN            NaN            NaN
  1335.84        2500.00        98.0517                 NaN            NaN  0.367196                 NaN  0.892684                 NaN  0.654983       0.334305E-001            NaN            NaN
  1333.33        2500.00        97.9468                 NaN            NaN  0.350104                 NaN  0.942844                 NaN  0.675858       0.843880E-001            NaN            NaN
  1330.83        2500.00        97.9825                 NaN            NaN  0.346347                 NaN  0.923321                 NaN  0.665561       0.822867E-001            NaN            NaN
  1328.32        2500.00        98.0198                 NaN            NaN  0.365893                 NaN  0.871277                 NaN  0.661371       0.816758E-001            NaN            NaN
  1325.81        2500.00        98.0944                 NaN            NaN  0.325638                 NaN  0.879603                 NaN  0.624923       0.754483E-001            NaN            NaN
  1323.31        2500.00        98.1160                 NaN            NaN  0.321269                 NaN  0.869113                 NaN  0.619678       0.739775E-001            NaN            NaN
  1320.80        2500.00        98.1591                 NaN            NaN  0.313404                 NaN  0.850889                 NaN  0.605203       0.713732E-001            NaN            NaN
  1318.30        2500.00        98.2006                 NaN            NaN  0.306169                 NaN  0.833297                 NaN  0.591052       0.689134E-001            NaN            NaN
  1315.79        2500.00        98.2401                 NaN            NaN  0.299238                 NaN  0.816497                 NaN  0.577628       0.665244E-001            NaN            NaN
  1313.28        2500.00        98.2826                 NaN            NaN  0.288881                 NaN  0.801507                 NaN  0.563026       0.639918E-001            NaN            NaN
  1310.78        2500.00        98.3220                 NaN            NaN  0.280520                 NaN  0.786202                 NaN  0.549643       0.616771E-001            NaN            NaN
  1308.27        2500.00        98.3613                 NaN            NaN  0.270670                 NaN  0.772269                 NaN  0.536324       0.594467E-001            NaN            NaN
  1305.76        2500.00        98.3982                 NaN            NaN  0.264386                 NaN  0.756749                 NaN  0.523528       0.571388E-001            NaN            NaN
  1303.26        2500.00        98.4344                 NaN            NaN  0.255533                 NaN  0.743779                 NaN  0.511239       0.550533E-001            NaN            NaN
  1300.75        2500.00        98.4711                 NaN            NaN  0.246451                 NaN  0.730811                 NaN  0.498729       0.529190E-001            NaN            NaN
  1298.25        2500.00        98.5062                 NaN            NaN  0.238388                 NaN  0.717738                 NaN  0.486765       0.509102E-001            NaN            NaN
  1295.74        2500.00        98.5414                 NaN            NaN  0.230295                 NaN  0.704571                 NaN  0.474817       0.489390E-001            NaN            NaN
  1293.23        2500.00        84.0641                 NaN            NaN   1.03847                 NaN   3.29349                 NaN   2.45199       0.336777        8.81519                 NaN
  1290.73        2500.00        75.6460                 NaN            NaN   1.41431                 NaN   4.94266                 NaN   3.57790       0.487296        13.9318                 NaN
  1288.22        2500.00        80.3575                 NaN            NaN   1.06549                 NaN   4.18377                 NaN   2.90948       0.383622        11.1001                 NaN
  1285.71        2500.00        83.5261                 NaN            NaN  0.759211                 NaN   3.76135                 NaN   2.45288       0.310581        9.18991                 NaN
  1283.21        2500.00        85.7148                 NaN            NaN  0.546993                 NaN   3.47869                 NaN   2.13760       0.258412        7.86350                 NaN
  1280.70        2500.00        86.3668                 NaN            NaN  0.303277                 NaN   3.63436                 NaN   2.04527       0.233116        7.41717                 NaN
  1278.20        2500.00        89.2209                 NaN            NaN            NaN            NaN   3.31638                 NaN   1.59511       0.164246        5.70340                 NaN
  1275.69        2500.00        81.2962                 NaN            NaN  0.113751E-005            NaN   5.32059                 NaN   2.87522       0.298328        10.2097                 NaN
  1273.18        2500.00        97.0224                 NaN            NaN            NaN            NaN   1.55561                 NaN  0.433380                 NaN  0.988654                 NaN
  1270.68        2500.00        91.6268                 NaN            NaN            NaN            NaN   2.57460                 NaN   1.25552       0.119957        4.42314                 NaN
  1268.17        2500.00        89.5638                 NaN            NaN            NaN            NaN   2.97331                 NaN   1.48364       0.207294        5.77190                 NaN
  1265.66        2500.00        93.9179                 NaN            NaN            NaN            NaN   1.28470       0.731209       0.818256       0.774223E-001   3.17048                 NaN
  1263.16        2500.00        87.1422                 NaN            NaN  0.764219                 NaN   2.07417                 NaN   1.94391       0.111302        5.94959        2.01461     
  1260.65        2500.00       100.0000                 NaN            NaN  0.169326E-005            NaN  0.210910E-005            NaN  0.136812E-005            NaN  0.524404E-005            NaN
  1258.15        2500.00       100.0000                 NaN            NaN            NaN            NaN  0.802746E-006            NaN  0.143576E-005            NaN  0.551566E-005  0.309101E-005
  1255.64        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1253.13        2500.00        81.3599                 NaN            NaN            NaN            NaN   3.44043        2.02933        2.64783       0.301042        10.2215                 NaN
  1250.63        2500.00        95.7980                 NaN            NaN            NaN            NaN   1.53775                 NaN  0.817749       0.102773E-001   1.83625                 NaN
  1248.12        2500.00        93.1834                 NaN            NaN            NaN            NaN  0.244671        1.21223       0.849169       0.762690E-001   3.35512        1.07910     
  1245.61        2500.00        72.8827                 NaN            NaN            NaN            NaN   4.35945                 NaN   2.77356       0.183452        11.3937        8.40708     
  1243.11        2500.00        74.4294                 NaN            NaN            NaN            NaN   4.11051                 NaN   2.59040       0.172099        10.7241        7.97349     
  1240.60        2500.00        80.5992                 NaN            NaN            NaN            NaN  0.412524        2.51570        1.95868       0.130961        8.25592        6.12701     
  1238.10        2500.00        76.4089                 NaN            NaN            NaN            NaN   2.91977       0.909917        2.31105       0.159784        9.90124        7.38932     
  1235.59        2500.00        80.2570                 NaN            NaN            NaN            NaN   3.08791                 NaN   1.95939       0.122859        8.38520        6.18766     
  1233.08        2500.00        77.6887                 NaN            NaN            NaN            NaN   1.25500        1.58019        1.85357       0.194608        10.0387        7.38916     
  1230.58        2500.00        78.1031                 NaN            NaN            NaN            NaN   3.73649                 NaN   2.44562       0.646369E-001   9.08848        6.56167     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2376                 NaN   8.62202       0.610613        46.0363        32.4935     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2404                 NaN   8.63018       0.609611        46.0245        32.4953     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2425                 NaN   8.63837       0.608687        46.0136        32.4968     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2382                 NaN   8.64534       0.609216        46.0105        32.4967     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2407                 NaN   8.65348       0.608206        45.9993        32.4983     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2492                 NaN   8.66283       0.605853        45.9808        32.5014     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2460                 NaN   8.66980       0.606125        45.9765        32.5016     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2539                 NaN   8.67905       0.603898        45.9587        32.5045     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2563                 NaN   8.68714       0.602907        45.9476        32.5061     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2587                 NaN   8.69519       0.601920        45.9365        32.5077     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2602                 NaN   8.70255       0.601065        45.9268        32.5094     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2627                 NaN   8.71034       0.600066        45.9159        32.5110     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   5.14257        7.13527        8.71525       0.603134        45.8872        32.5165     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   5.14233        7.13492        8.71523       0.603113        45.8863        32.5181     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   5.14208        7.13457        8.71521       0.603092        45.8853        32.5197     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   5.14183        7.13423        8.71519       0.603071        45.8844        32.5213     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   5.14158        7.13388        8.71517       0.603050        45.8834        32.5229     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   5.14133        7.13354        8.71515       0.603029        45.8824        32.5245     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   5.14109        7.13319        8.71513       0.603008        45.8815        32.5261     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   5.14084        7.13285        8.71511       0.602987        45.8805        32.5277     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   5.14059        7.13250        8.71509       0.602966        45.8795        32.5293     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   5.14034        7.13215        8.71507       0.602945        45.8786        32.5309     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   5.14010        7.13181        8.71505       0.602925        45.8776        32.5325     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN   5.13985        7.13146        8.71503       0.602904        45.8767        32.5341     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   5.13960        7.13112        8.71502       0.602883        45.8757        32.5357     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   5.13936        7.13077        8.71500       0.602862        45.8747        32.5373     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   5.13911        7.13043        8.71498       0.602842        45.8738        32.5388     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   5.13886        7.13009        8.71496       0.602821        45.8728        32.5404     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN   5.13862        7.12974        8.71494       0.602800        45.8719        32.5420     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   5.13837        7.12940        8.71493       0.602780        45.8709        32.5436     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   5.13812        7.12905        8.71491       0.602759        45.8700        32.5452     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4151                 NaN   8.98861       0.554469        45.4827        32.5591     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4145                 NaN   8.98855       0.554458        45.4818        32.5607     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4139                 NaN   8.98857       0.554431        45.4808        32.5623     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4175                 NaN   9.02516       0.549540        45.4462        32.5617     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4169                 NaN   9.02515       0.549521        45.4452        32.5632     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4163                 NaN   9.02513       0.549502        45.4442        32.5648     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4157                 NaN   9.02511       0.549484        45.4433        32.5664     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4151                 NaN   9.02509       0.549465        45.4423        32.5680     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4145                 NaN   9.02508       0.549446        45.4414        32.5695     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4140                 NaN   9.02506       0.549428        45.4404        32.5711     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4134                 NaN   9.02504       0.549409        45.4395        32.5727     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4128                 NaN   9.02502       0.549390        45.4385        32.5743     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4122                 NaN   9.02501       0.549372        45.4376        32.5758     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4116                 NaN   9.02502       0.549348        45.4366        32.5774     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4187                 NaN   9.02606       0.548122        45.4261        32.5810     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4193                 NaN   9.02799       0.547761        45.4223        32.5827     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4198                 NaN   9.02975       0.547431        45.4187        32.5844     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4202                 NaN   9.03137       0.547126        45.4153        32.5860     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4197                 NaN   9.03461       0.547037        45.4113        32.5873     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4215                 NaN   9.03437       0.546509        45.4083        32.5894     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4218       0.302926E-005   9.03577       0.546219        45.4051        32.5911     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4223                 NaN   9.03719       0.545921        45.4019        32.5927     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4227                 NaN   9.03864       0.545614        45.3986        32.5944     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4232                 NaN   9.04010       0.545301        45.3953        32.5961     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4237                 NaN   9.04158       0.544980        45.3920        32.5978     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   1.75382        10.6629        9.02639       0.549295        45.4038        32.6038     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6813        1.74037        9.03392       0.547704        45.3907        32.6060     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4295        1.01800        9.06112       0.540107        45.3419        32.6093     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8690        1.57089        9.05518       0.542708        45.3504        32.6118     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN   1.74853        10.6970        9.06105       0.541484        45.3375        32.6144     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7629        1.68770        9.06871       0.539917        45.3238        32.6169     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8198        1.63612        9.07647       0.538291        45.3098        32.6194     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7548        1.70426        9.08161       0.537428        45.2999        32.6220     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6888        1.77327        9.08665       0.536594        45.2901        32.6246     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6267        1.83835        9.09169       0.535757        45.2802        32.6272     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5688        1.89938        9.09676       0.534910        45.2703        32.6299     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN   1.95686        10.5144        9.10184       0.534056        45.2603        32.6325     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN   2.01110        10.4634        9.10696       0.533193        45.2502        32.6351     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4153        2.06239        9.11209       0.532322        45.2401        32.6378     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN   2.11094        10.3700        9.11726       0.531442        45.2299        32.6404     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3273        2.15702        9.12243       0.530555        45.2196        32.6431     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN   10.2869        2.20075        9.12764       0.529658        45.2092        32.6458     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN   10.2412        2.24964        9.13262       0.528825        45.1992        32.6485     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN   10.1830        2.31063        9.13713       0.528136        45.1898        32.6512     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   10.1287        2.36787        9.14168       0.527429        45.1804        32.6540     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN   9.72082        2.83296        9.12991       0.525258        45.1111        32.6799     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN   10.0290        2.47362        9.15088       0.525981        45.1611        32.6595     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN   10.0668        2.44218        9.15910       0.524817        45.1425        32.6645     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN   9.93960        2.56678        9.15952       0.524722        45.1444        32.6650     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN   2.61384        9.89579        9.16413       0.523973        45.1345        32.6678     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   9.88252        2.46954        9.00592       0.562270        45.4373        32.6425     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN   9.85363        2.66203        9.17415       0.522501        45.1138        32.6738     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN   9.88158        2.46932        9.00588       0.562236        45.4354        32.6456     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN   9.88112        2.46922        9.00587       0.562217        45.4345        32.6471     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN   9.88066        2.46910        9.00586       0.562200        45.4335        32.6486     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN   9.69297        2.83775        9.19334       0.519075        45.0720        32.6848     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN   2.86909        9.66547        9.19837       0.518212        45.0611        32.6877     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN   9.87927        2.46879        9.00585       0.562142        45.4307        32.6533     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN   9.87881        2.46868        9.00584       0.562124        45.4298        32.6548     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN   9.87835        2.46857        9.00583       0.562106        45.4288        32.6563     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN   9.87788        2.46847        9.00582       0.562088        45.4279        32.6579     
