|6.6.6
Archiving\03_Data\frac/QFM_m2/GRV/GRV_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1446.12        2500.00        98.4531                 NaN  0.624912E-003  0.168230                 NaN   1.37805                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4539                 NaN  0.652170E-003  0.136143                 NaN  0.102044        1.30729                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4623                 NaN  0.540645E-003  0.124994                 NaN  0.131320        1.28088                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4836                 NaN  0.313618E-003  0.133827                 NaN  0.972636E-001   1.28498                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4826                 NaN  0.312698E-003  0.107077                 NaN  0.183709        1.22631                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.4988                 NaN  0.110984E-003  0.114015                 NaN  0.156490        1.23062                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.5133                 NaN  0.726877E-002  0.109294                 NaN  0.177073        1.19306                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.5151                 NaN            NaN  0.106864                 NaN   1.20421       0.173804                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.5307                 NaN            NaN  0.103976                 NaN  0.171145        1.19413                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.5377                 NaN            NaN  0.101715                 NaN  0.175746        1.18487                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.5451                 NaN            NaN  0.975840E-001            NaN   1.17567       0.181635                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.5513                 NaN            NaN  0.946232E-001            NaN   1.16840       0.185710                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.5589                 NaN            NaN  0.914459E-001            NaN  0.189090        1.16056                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.5647                 NaN            NaN  0.874288E-001            NaN   1.15302       0.194869                 NaN            NaN            NaN            NaN
  1411.03        2500.00        97.3534                 NaN            NaN  0.475806                 NaN  0.182582        1.37207       0.616121                 NaN            NaN            NaN
  1408.52        2500.00        96.5182                 NaN            NaN  0.763912                 NaN   1.53105       0.135649        1.05122                 NaN            NaN            NaN
  1406.02        2500.00        96.5885                 NaN            NaN  0.765889                 NaN   1.52542       0.909315E-001   1.02926                 NaN            NaN            NaN
  1403.51        2500.00        96.6597                 NaN            NaN  0.766508                 NaN   1.52311       0.433098E-001   1.00740                 NaN            NaN            NaN
  1401.00        2500.00        96.7035                 NaN            NaN  0.773257                 NaN   1.52126       0.893562E-002  0.993076                 NaN            NaN            NaN
  1398.50        2500.00        96.8054                 NaN            NaN  0.756472                 NaN   1.47801                 NaN  0.960165                 NaN            NaN            NaN
  1395.99        2500.00        96.8408                 NaN            NaN  0.741543                 NaN   1.47136                 NaN  0.946265                 NaN            NaN            NaN
  1393.48        2500.00        96.9018                 NaN            NaN  0.728932                 NaN   1.44360                 NaN  0.925717                 NaN            NaN            NaN
  1390.98        2500.00        96.9573                 NaN            NaN  0.724388                 NaN   1.41052                 NaN  0.907742                 NaN            NaN            NaN
  1388.47        2500.00        97.0075                 NaN            NaN  0.717133                 NaN   1.38538                 NaN  0.889960                 NaN            NaN            NaN
  1385.96        2500.00        97.0634                 NaN            NaN  0.707115                 NaN   1.35833                 NaN  0.871158                 NaN            NaN            NaN
  1383.46        2500.00        97.1139                 NaN            NaN  0.700577                 NaN   1.33147                 NaN  0.854028                 NaN            NaN            NaN
  1380.95        2500.00        97.1605                 NaN            NaN  0.691799                 NaN   1.30968                 NaN  0.838062                 NaN            NaN            NaN
  1378.45        2500.00        97.2141                 NaN            NaN  0.688728                 NaN   1.27639                 NaN  0.820752                 NaN            NaN            NaN
  1375.94        2500.00        97.2500                 NaN            NaN  0.680452                 NaN   1.26105                 NaN  0.808473                 NaN            NaN            NaN
  1373.43        2500.00        97.3036                 NaN            NaN  0.667836                 NaN   1.24163                 NaN  0.786894                 NaN            NaN            NaN
  1370.93        2500.00        97.3373                 NaN            NaN  0.668151                 NaN   1.21831                 NaN  0.776224                 NaN            NaN            NaN
  1368.42        2500.00        97.3802                 NaN            NaN  0.654764                 NaN   1.20428                 NaN  0.760728                 NaN            NaN            NaN
  1365.91        2500.00        97.4165                 NaN            NaN  0.649501                 NaN   1.18647                 NaN  0.747538                 NaN            NaN            NaN
  1363.41        2500.00        97.4581                 NaN            NaN  0.635798                 NaN   1.17391                 NaN  0.732155                 NaN            NaN            NaN
  1360.90        2500.00        97.4494                 NaN            NaN  0.638608                 NaN   1.17932                 NaN  0.732714                 NaN            NaN            NaN
  1358.40        2500.00        97.5511                 NaN            NaN  0.605067                 NaN   1.14735                 NaN  0.696489                 NaN            NaN            NaN
  1355.89        2500.00        97.5682                 NaN            NaN  0.606645                 NaN   1.13301                 NaN  0.692186                 NaN            NaN            NaN
  1353.38        2500.00        97.5983                 NaN            NaN  0.599542                 NaN   1.12115                 NaN  0.681037                 NaN            NaN            NaN
  1350.88        2500.00        97.6297                 NaN            NaN  0.589672                 NaN   1.11151                 NaN  0.669154                 NaN            NaN            NaN
  1348.37        2500.00        97.6648                 NaN            NaN  0.576166                 NaN   1.10286                 NaN  0.656170                 NaN            NaN            NaN
  1345.86        2500.00        97.6914                 NaN            NaN  0.571443                 NaN   1.09057                 NaN  0.646583                 NaN            NaN            NaN
  1343.36        2500.00        97.7246                 NaN            NaN  0.558205                 NaN   1.08277                 NaN  0.634424                 NaN            NaN            NaN
  1340.85        2500.00        97.7535                 NaN            NaN  0.548842                 NaN   1.07406                 NaN  0.623633                 NaN            NaN            NaN
  1338.35        2500.00        97.7831                 NaN            NaN  0.539566                 NaN   1.06442                 NaN  0.612961                 NaN            NaN            NaN
  1335.84        2500.00        97.6706                 NaN            NaN  0.531107                 NaN   1.10877                 NaN  0.634189       0.553780E-001            NaN            NaN
  1333.33        2500.00        97.5214                 NaN            NaN  0.508449                 NaN   1.17430                 NaN  0.655753       0.140083                 NaN            NaN
  1330.83        2500.00        97.5571                 NaN            NaN  0.505086                 NaN   1.15347                 NaN  0.647411       0.136948                 NaN            NaN
  1328.32        2500.00        97.5926                 NaN            NaN  0.535754                 NaN   1.09029                 NaN  0.645012       0.136290                 NaN            NaN
  1325.81        2500.00        97.6780                 NaN            NaN  0.478864                 NaN   1.10579                 NaN  0.611077       0.126236                 NaN            NaN
  1323.31        2500.00        97.6979                 NaN            NaN  0.474319                 NaN   1.09615                 NaN  0.607492       0.124095                 NaN            NaN
  1320.80        2500.00        97.7440                 NaN            NaN  0.464555                 NaN   1.07657                 NaN  0.594842       0.120041                 NaN            NaN
  1318.30        2500.00        97.7882                 NaN            NaN  0.455624                 NaN   1.05754                 NaN  0.582439       0.116208                 NaN            NaN
  1315.79        2500.00        97.8303                 NaN            NaN  0.447146                 NaN   1.03937                 NaN  0.570686       0.112474                 NaN            NaN
  1313.28        2500.00        97.8769                 NaN            NaN  0.433262                 NaN   1.02365                 NaN  0.557702       0.108476                 NaN            NaN
  1310.78        2500.00        97.9198                 NaN            NaN  0.422335                 NaN   1.00722                 NaN  0.545850       0.104826                 NaN            NaN
  1308.27        2500.00        97.9632                 NaN            NaN  0.409008                 NaN  0.992458                 NaN  0.533991       0.101298                 NaN            NaN
  1305.76        2500.00        98.0033                 NaN            NaN  0.401032                 NaN  0.975511                 NaN  0.522581       0.976167E-001            NaN            NaN
  1303.26        2500.00        98.0433                 NaN            NaN  0.389070                 NaN  0.961762                 NaN  0.511612       0.942962E-001            NaN            NaN
  1300.75        2500.00        98.0842                 NaN            NaN  0.376597                 NaN  0.947959                 NaN  0.500356       0.908728E-001            NaN            NaN
  1298.25        2500.00        98.1234                 NaN            NaN  0.365528                 NaN  0.933859                 NaN  0.489579       0.876457E-001            NaN            NaN
  1295.74        2500.00        98.1630                 NaN            NaN  0.354357                 NaN  0.919444                 NaN  0.478752       0.844649E-001            NaN            NaN
  1293.23        2500.00        82.9014                 NaN            NaN   1.59057                 NaN   4.27337                 NaN   2.45236       0.576580        8.20571                 NaN
  1290.73        2500.00        74.1138                 NaN            NaN   2.16677                 NaN   6.41181                 NaN   3.56332       0.830777        12.9135                 NaN
  1288.22        2500.00        78.9550                 NaN            NaN   1.64729                 NaN   5.47905                 NaN   2.91403       0.657753        10.3469                 NaN
  1285.71        2500.00        82.2300                 NaN            NaN   1.18313                 NaN   4.97369                 NaN   2.46903       0.535203        8.60897                 NaN
  1283.21        2500.00        84.4921                 NaN            NaN  0.858249                 NaN   4.64091                 NaN   2.16149       0.447352        7.39990                 NaN
  1280.70        2500.00        85.1429                 NaN            NaN  0.478330                 NaN   4.89294                 NaN   2.07562       0.405035        7.00521                 NaN
  1278.20        2500.00        88.1562                 NaN            NaN            NaN            NaN   4.51365                 NaN   1.62758       0.286934        5.41564                 NaN
  1275.69        2500.00        79.6190                 NaN            NaN  0.180831E-005            NaN   7.26757                 NaN   2.92572       0.519767        9.66790                 NaN
  1273.18        2500.00        96.4421                 NaN            NaN            NaN            NaN   2.15590                 NaN  0.448957                 NaN  0.953085                 NaN
  1270.68        2500.00        90.6621                 NaN            NaN            NaN            NaN   3.56533                 NaN   1.29958       0.212611        4.26043                 NaN
  1268.17        2500.00        88.4261                 NaN            NaN            NaN            NaN   4.09571                 NaN   1.53899       0.368205        5.57105                 NaN
  1265.66        2500.00        93.0672                 NaN            NaN            NaN            NaN   1.81917        1.03588       0.855429       0.138602        3.08373                 NaN
  1263.16        2500.00        85.8870                 NaN            NaN   1.25267                 NaN   2.87449                 NaN   2.03081       0.199123        5.78756        1.96838     
  1260.65        2500.00       100.0000                 NaN            NaN  0.281151E-005            NaN  0.292660E-005            NaN  0.145011E-005            NaN  0.517058E-005            NaN
  1258.15        2500.00       100.0000                 NaN            NaN            NaN            NaN  0.109252E-005            NaN  0.152175E-005            NaN  0.544175E-005  0.306367E-005
  1255.64        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1253.13        2500.00        79.1044                 NaN            NaN            NaN            NaN   4.82519        2.83310        2.76559       0.538524        9.93321                 NaN
  1250.63        2500.00        95.0525                 NaN            NaN            NaN            NaN   2.22392                 NaN  0.875509       0.188458E-001   1.82921                 NaN
  1248.12        2500.00        92.4136                 NaN            NaN            NaN            NaN  0.348562        1.75441       0.911161       0.140171        3.34956        1.08255     
  1245.61        2500.00        71.0521                 NaN            NaN            NaN            NaN   6.18459                 NaN   2.93046       0.332006        11.1965        8.30441     
  1243.11        2500.00        72.6408                 NaN            NaN            NaN            NaN   5.83565                 NaN   2.74527       0.312417        10.5662        7.89968     
  1240.60        2500.00        79.1668                 NaN            NaN            NaN            NaN  0.598622        3.59626        2.09141       0.239535        8.19166        6.11567     
  1238.10        2500.00        74.6984                 NaN            NaN            NaN            NaN   4.12496        1.27669        2.46110       0.291486        9.79172        7.35566     
  1235.59        2500.00        78.7372                 NaN            NaN            NaN            NaN   4.41292                 NaN   2.09831       0.225391        8.33250        6.19370     
  1233.08        2500.00        76.2940                 NaN            NaN            NaN            NaN   1.75314        2.24843        1.98518       0.357065        9.96549        7.39669     
  1230.58        2500.00        76.3303                 NaN            NaN            NaN            NaN   5.36103                 NaN   2.61866       0.118571        9.00491        6.56650     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4584                 NaN   8.73344        1.05966        42.9890        30.7595     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4616                 NaN   8.74174        1.05796        42.9790        30.7597     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4640                 NaN   8.75007        1.05639        42.9698        30.7597     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4588                 NaN   8.75724        1.05736        42.9683        30.7583     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4617                 NaN   8.76551        1.05564        42.9588        30.7584     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4716                 NaN   8.77497        1.05159        42.9422        30.7596     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4678                 NaN   8.78212        1.05211        42.9395        30.7585     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4770                 NaN   8.79148        1.04827        42.9236        30.7597     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4797                 NaN   8.79971        1.04659        42.9142        30.7597     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4825                 NaN   8.80790        1.04492        42.9049        30.7598     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4846                 NaN   8.81537        1.04347        42.8967        30.7598     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4875                 NaN   8.82330        1.04177        42.8875        30.7599     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62781        8.82810        1.04711        42.8609        30.7629     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62781        8.82810        1.04711        42.8609        30.7629     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62782        8.82810        1.04711        42.8609        30.7629     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62782        8.82810        1.04711        42.8609        30.7629     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62782        8.82810        1.04711        42.8609        30.7629     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62782        8.82810        1.04711        42.8609        30.7629     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62782        8.82810        1.04711        42.8609        30.7629     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62782        8.82810        1.04711        42.8609        30.7629     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62782        8.82810        1.04711        42.8609        30.7629     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62782        8.82810        1.04711        42.8609        30.7629     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62781        8.82810        1.04711        42.8609        30.7629     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62781        8.82810        1.04711        42.8609        30.7629     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62781        8.82810        1.04711        42.8609        30.7629     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62781        8.82810        1.04711        42.8609        30.7629     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62782        8.82810        1.04711        42.8609        30.7629     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62782        8.82810        1.04711        42.8609        30.7629     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62782        8.82810        1.04711        42.8609        30.7629     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62781        8.82810        1.04711        42.8609        30.7629     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   6.87309        9.62781        8.82810        1.04711        42.8609        30.7629     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6520                 NaN   9.10578       0.963300        42.5029        30.7760     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6520                 NaN   9.10573       0.963314        42.5030        30.7760     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6520                 NaN   9.10578       0.963300        42.5029        30.7760     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6552                 NaN   9.14305       0.954854        42.4724        30.7745     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6552                 NaN   9.14305       0.954854        42.4724        30.7745     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6552                 NaN   9.14305       0.954854        42.4724        30.7745     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6552                 NaN   9.14305       0.954854        42.4724        30.7745     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6552                 NaN   9.14305       0.954854        42.4724        30.7745     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6552                 NaN   9.14305       0.954854        42.4724        30.7745     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6552                 NaN   9.14305       0.954854        42.4724        30.7745     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6552                 NaN   9.14305       0.954854        42.4724        30.7745     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6552                 NaN   9.14305       0.954854        42.4724        30.7745     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6552                 NaN   9.14305       0.954854        42.4724        30.7745     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6552                 NaN   9.14308       0.954844        42.4723        30.7745     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6637                 NaN   9.14410       0.952740        42.4633        30.7762     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6649                 NaN   9.14608       0.952146        42.4605        30.7763     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6660                 NaN   9.14788       0.951604        42.4581        30.7765     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6670                 NaN   9.14954       0.951107        42.4558        30.7766     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6666                 NaN   9.15286       0.950986        42.4532        30.7764     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6692                 NaN   9.15263       0.950099        42.4512        30.7769     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6702       0.397039E-005   9.15406       0.949627        42.4491        30.7770     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6712                 NaN   9.15552       0.949142        42.4470        30.7771     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6723                 NaN   9.15701       0.948640        42.4449        30.7772     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6733                 NaN   9.15850       0.948128        42.4427        30.7773     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6744                 NaN   9.16002       0.947602        42.4405        30.7775     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   2.29903        14.3633        9.14503       0.955175        42.4546        30.7829     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3866        2.28149        9.15268       0.952441        42.4432        30.7836     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN   15.3645        1.33359        9.18009       0.939246        42.3979        30.7847     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN   14.6314        2.05712        9.17422       0.943814        42.4074        30.7860     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN   2.29115        14.4032        9.18023       0.941722        42.3966        30.7871     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4904        2.20966        9.18802       0.939029        42.3848        30.7881     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN   14.5655        2.14059        9.19591       0.936234        42.3727        30.7890     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4807        2.22880        9.20116       0.934766        42.3645        30.7901     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3947        2.31814        9.20630       0.933350        42.3564        30.7912     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3139        2.40229        9.21145       0.931927        42.3482        30.7922     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN   14.2385        2.48110        9.21663       0.930487        42.3400        30.7933     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN   2.55522        14.1678        9.22182       0.929035        42.3317        30.7944     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN   2.62508        14.1014        9.22705       0.927566        42.3233        30.7956     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN   14.0390        2.69104        9.23228       0.926085        42.3149        30.7967     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN   2.75340        13.9802        9.23756       0.924587        42.3064        30.7978     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   13.9247        2.81251        9.24284       0.923077        42.2979        30.7990     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN   13.8724        2.86852        9.24816       0.921549        42.2892        30.8001     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN   13.8131        2.93127        9.25325       0.920134        42.2809        30.8013     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN   13.7376        3.00986        9.25785       0.918968        42.2732        30.8025     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6670        3.08352        9.26251       0.917770        42.2654        30.8037     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN   13.1256        3.68779        9.24987       0.913951        42.1984        30.8243     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN   13.5376        3.21936        9.27191       0.915317        42.2495        30.8062     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN   13.5913        3.17244        9.28026       0.913322        42.2331        30.8096     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN   13.4230        3.33900        9.28068       0.913185        42.2356        30.8085     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN   3.39920        13.3662        9.28539       0.911915        42.2275        30.8097     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3928        3.20824        9.12515       0.978603        42.5106        30.7846     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3135        3.45846        9.29562       0.909417        42.2102        30.8127     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3928        3.20824        9.12514       0.978608        42.5106        30.7846     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3928        3.20824        9.12514       0.978607        42.5106        30.7846     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3928        3.20824        9.12514       0.978608        42.5106        30.7846     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN   13.1039        3.68400        9.31524       0.903584        42.1755        30.8177     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN   3.72358        13.0683        9.32039       0.902114        42.1665        30.8191     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3928        3.20825        9.12515       0.978603        42.5105        30.7846     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3928        3.20825        9.12515       0.978603        42.5105        30.7846     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3928        3.20825        9.12515       0.978603        42.5105        30.7846     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3928        3.20825        9.12515       0.978603        42.5105        30.7846     
