|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.75/K22/K22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1237.18        500.000                 NaN            NaN            NaN   54.3964       0.781641        25.0167        7.62143        7.37277        3.75715        1.05392     
  1233.97        500.000                 NaN            NaN            NaN   54.3961       0.781660        25.0167        7.62143        7.37282        3.75736        1.05394     
  1230.77        500.000                 NaN            NaN            NaN   54.3986       0.805984        25.1769        7.07126        7.66202        3.81703        1.06817     
  1227.56        500.000                 NaN            NaN            NaN   54.3983       0.806003        25.1769        7.07131        7.66202        3.81725        1.06820     
  1224.36        500.000                 NaN            NaN            NaN   54.3980       0.806022        25.1769        7.07136        7.66202        3.81747        1.06822     
  1221.15        500.000                 NaN            NaN            NaN   54.3976       0.806041        25.1770        7.07141        7.66202        3.81768        1.06825     
  1217.95        500.000                 NaN            NaN            NaN   54.3973       0.806061        25.1770        7.07146        7.66203        3.81790        1.06827     
  1214.74        500.000                 NaN            NaN            NaN   54.3970       0.806080        25.1770        7.07151        7.66203        3.81812        1.06829     
  1211.54        500.000                 NaN            NaN            NaN   54.3967       0.806099        25.1770        7.07155        7.66203        3.81833        1.06832     
  1208.33        500.000                 NaN            NaN            NaN   54.3963       0.806118        25.1770        7.07160        7.66203        3.81855        1.06834     
  1205.13        500.000                 NaN            NaN            NaN   54.3948       0.832465        25.3236        6.79571        7.69897        3.87346        1.08105     
  1201.92        500.000                 NaN            NaN            NaN   54.3945       0.832485        25.3236        6.79576        7.69897        3.87368        1.08107     
  1198.72        500.000                 NaN            NaN            NaN   54.3941       0.832505        25.3236        6.79581        7.69897        3.87390        1.08110     
  1195.51        500.000                 NaN            NaN            NaN   54.3938       0.832524        25.3236        6.79586        7.69897        3.87411        1.08112     
  1192.31        500.000                 NaN            NaN            NaN   54.3935       0.832544        25.3236        6.79591        7.69897        3.87433        1.08114     
  1189.10        500.000                 NaN            NaN            NaN   54.3931       0.832563        25.3237        6.79596        7.69897        3.87455        1.08117     
  1185.90        500.000                 NaN            NaN            NaN   54.3928       0.832582        25.3237        6.79601        7.69897        3.87477        1.08119     
  1182.69        500.000                 NaN            NaN            NaN   54.3925       0.832602        25.3237        6.79606        7.69897        3.87499        1.08121     
  1179.49        500.000                 NaN            NaN            NaN   54.3882       0.860316        25.4592        7.72817        6.54341        3.92819        1.09248     
  1176.28        500.000                 NaN            NaN            NaN   54.3879       0.860336        25.4592        7.72817        6.54346        3.92842        1.09250     
  1173.08        500.000                 NaN            NaN            NaN   54.3875       0.860356        25.4593        7.72817        6.54351        3.92864        1.09253     
  1169.87        500.000                 NaN            NaN            NaN   54.3872       0.860375        25.4593        7.72817        6.54356        3.92886        1.09255     
  1166.67        500.000                 NaN            NaN            NaN   54.3869       0.860395        25.4593        7.72817        6.54361        3.92908        1.09257     
  1163.46        500.000                 NaN            NaN            NaN   54.3865       0.860415        25.4593        7.72817        6.54366        3.92930        1.09260     
  1160.26        500.000                 NaN            NaN            NaN   54.3862       0.860435        25.4594        7.72817        6.54372        3.92952        1.09262     
  1157.05        500.000                 NaN            NaN            NaN   54.3858       0.860455        25.4594        7.72816        6.54377        3.92974        1.09264     
  1153.85        500.000                 NaN            NaN            NaN   54.3775       0.890110        25.5884        7.75390        6.30816        3.97915        1.10278     
  1150.64        500.000                 NaN            NaN            NaN   54.3771       0.890130        25.5884        7.75390        6.30822        3.97937        1.10281     
  1147.44        500.000                 NaN            NaN            NaN   54.3768       0.890150        25.5885        7.75390        6.30827        3.97960        1.10283     
  1144.23        500.000                 NaN            NaN            NaN   54.3764       0.890171        25.5885        7.75390        6.30832        3.97982        1.10285     
  1141.03        500.000                 NaN            NaN            NaN   54.3761       0.890191        25.5885        7.75389        6.30837        3.98004        1.10287     
  1137.82        500.000                 NaN            NaN            NaN   54.3757       0.890211        25.5886        7.75389        6.30842        3.98027        1.10290     
  1134.62        500.000                 NaN            NaN            NaN   54.3754       0.890231        25.5886        7.75389        6.30847        3.98049        1.10292     
  1131.41        500.000                 NaN            NaN            NaN   54.3750       0.890251        25.5886        7.75389        6.30853        3.98071        1.10294     
  1128.21        500.000                 NaN            NaN            NaN   54.3625       0.921800        25.7129        6.08694        7.77773        4.02611        1.11198     
  1125.00        500.000                 NaN            NaN            NaN   54.3622       0.921820        25.7129        6.08699        7.77773        4.02634        1.11200     
  1121.79        500.000                 NaN            NaN            NaN   54.3618       0.921841        25.7130        6.08704        7.77773        4.02656        1.11203     
  1118.59        500.000                 NaN            NaN            NaN   54.3615       0.921862        25.7130        6.08709        7.77773        4.02679        1.11205     
  1115.38        500.000                 NaN            NaN            NaN   54.3611       0.921883        25.7130        6.08715        7.77772        4.02702        1.11207     
  1112.18        500.000                 NaN            NaN            NaN   54.3608       0.921903        25.7131        6.08720        7.77772        4.02724        1.11209     
  1108.97        500.000                 NaN            NaN            NaN   54.3604       0.921924        25.7131        6.08725        7.77772        4.02747        1.11212     
  1105.77        500.000                 NaN            NaN            NaN   54.3600       0.921944        25.7132        6.08731        7.77771        4.02769        1.11214     
  1102.56        500.000                 NaN            NaN            NaN   54.3439       0.955642        25.8343        5.87900        7.79793        4.06869        1.12055     
  1099.36        500.000                 NaN            NaN            NaN   54.3435       0.955664        25.8344        5.87905        7.79792        4.06892        1.12057     
  1096.15        500.000                 NaN            NaN            NaN   54.3431       0.955685        25.8344        5.87910        7.79792        4.06915        1.12059     
  1092.95        500.000                 NaN            NaN            NaN   54.3428       0.955706        25.8345        5.87916        7.79792        4.06938        1.12062     
  1089.74        500.000                 NaN            NaN            NaN   54.3424       0.955727        25.8345        5.87921        7.79791        4.06960        1.12064     
  1086.54        500.000                 NaN            NaN            NaN   54.3420       0.955748        25.8345        5.87926        7.79791        4.06983        1.12066     
  1083.33        500.000                 NaN            NaN            NaN   54.3417       0.955769        25.8346        5.87932        7.79790        4.07006        1.12068     
  1080.13        500.000                 NaN            NaN            NaN   54.3413       0.955791        25.8346        5.87937        7.79790        4.07028        1.12070     
  1076.92        500.000                 NaN            NaN            NaN   54.3219       0.991078        25.9552        5.67975        7.81581        4.10802        1.12828     
  1073.72        500.000                 NaN            NaN            NaN   54.3215       0.991100        25.9552        5.67980        7.81580        4.10825        1.12830     
  1070.51        500.000                 NaN            NaN            NaN   54.3211       0.991122        25.9553        5.67986        7.81580        4.10847        1.12832     
  1067.31        500.000                 NaN            NaN            NaN   54.3208       0.991143        25.9553        5.67991        7.81579        4.10870        1.12835     
  1064.10        500.000                 NaN            NaN            NaN   54.3204       0.991165        25.9554        5.67996        7.81579        4.10893        1.12837     
  1060.90        500.000                 NaN            NaN            NaN   54.3200       0.991187        25.9554        5.68002        7.81578        4.10916        1.12839     
  1057.69        500.000                 NaN            NaN            NaN   54.3197       0.991208        25.9555        5.68007        7.81578        4.10939        1.12841     
  1054.49        500.000                 NaN            NaN            NaN   54.3193       0.991230        25.9555        5.68013        7.81577        4.10962        1.12843     
  1051.28        500.000                 NaN            NaN            NaN   54.2944        1.02917        26.0769        5.48923        7.83316        4.14181        1.13528     
  1048.08        500.000                 NaN            NaN            NaN   54.2941        1.02919        26.0770        5.48928        7.83316        4.14204        1.13530     
  1044.87        500.000                 NaN            NaN            NaN   54.2937        1.02921        26.0770        5.48934        7.83315        4.14227        1.13532     
  1041.67        500.000                 NaN            NaN            NaN   54.2933        1.02923        26.0771        5.48939        7.83314        4.14250        1.13534     
  1038.46        500.000                 NaN            NaN            NaN   54.2929        1.02926        26.0771        5.48945        7.83314        4.14273        1.13536     
  1035.26        500.000                 NaN            NaN            NaN   54.2926        1.02928        26.0772        5.48950        7.83313        4.14296        1.13538     
  1032.05        500.000                 NaN            NaN            NaN   54.2922        1.02930        26.0772        5.48956        7.83313        4.14319        1.13540     
  1028.85        500.000                 NaN            NaN            NaN   54.2918        1.02932        26.0773        5.48961        7.83312        4.14342        1.13542     
  1025.64        500.000                 NaN            NaN            NaN   54.2622        1.06964        26.2007        5.30541        7.84990        4.17072        1.14149     
  1022.44        500.000                 NaN            NaN            NaN   54.2618        1.06966        26.2007        5.30547        7.84989        4.17095        1.14151     
  1019.23        500.000                 NaN            NaN            NaN   54.2614        1.06969        26.2008        5.30552        7.84988        4.17118        1.14153     
  1016.03        500.000                 NaN            NaN            NaN   54.2610        1.06971        26.2008        5.30558        7.84988        4.17141        1.14155     
  1012.82        500.000                 NaN            NaN            NaN   54.2607        1.06973        26.2009        5.30564        7.84987        4.17164        1.14158     
  1009.62        500.000                 NaN            NaN            NaN   54.2603        1.06975        26.2009        5.30569        7.84986        4.17187        1.14160     
  1006.41        500.000                 NaN            NaN            NaN   54.2599        1.06978        26.2010        5.30575        7.84986        4.17211        1.14162     
  1003.21        500.000                 NaN            NaN            NaN   54.2595        1.06980        26.2011        5.30580        7.84985        4.17234        1.14164     
  1000.00        500.000                 NaN            NaN            NaN   54.2248        1.11279        26.3275        5.12714        7.86675        4.19382        1.14727     
