|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/Y98/Y98_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.843285                 NaN   7.17467       0.155049E-005            NaN   6.98130       0.367820        43.1089        41.5240     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.869852                 NaN   7.13151       0.152589E-005            NaN   6.97823       0.368997        43.1141        41.5373     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.895752                 NaN   7.08946       0.148971E-005            NaN   6.97524       0.370140        43.1190        41.5504     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.920559                 NaN   7.04928       0.144055E-005            NaN   6.97241       0.371217        43.1236        41.5630     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.945874                 NaN   7.00784       0.298509E-003            NaN   6.96939       0.372355        43.1285        41.5758     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.968721                 NaN   6.97132       0.129034E-005            NaN   6.96689       0.373310        43.1322        41.5875     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.70706        4.94868       0.468570E-005   7.16845       0.302796        42.6796        41.1934     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.01675                 NaN   6.89312       0.208079E-003            NaN   6.96111       0.375466        43.1413        41.6120     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.47993        5.18550       0.351812E-005   7.17783       0.300218        42.6577        41.1988     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.36645        5.30398                 NaN   7.18261       0.298892        42.6465        41.2015     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.25349        5.42201                 NaN   7.18746       0.297543        42.6352        41.2043     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.10172                 NaN   6.75644       0.269491E-004            NaN   6.95150       0.379055        43.1548        41.6565     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.12286                 NaN   6.72229       0.658265E-005            NaN   6.94897       0.379986        43.1583        41.6676     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.14203                 NaN   6.69158       0.282477E-004            NaN   6.94689       0.380760        43.1609        41.6778     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.16133                 NaN   6.66065       0.127779E-004            NaN   6.94473       0.381559        43.1636        41.6881     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.18047                 NaN   6.62993       0.100844E-004            NaN   6.94255       0.382360        43.1663        41.6984     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.19966                 NaN   6.59906       0.802542E-005            NaN   6.94031       0.383181        43.1692        41.7086     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.21741                 NaN   6.57076       0.637626E-005            NaN   6.93840       0.383886        43.1712        41.7183     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.23477                 NaN   6.54314       0.509094E-005            NaN   6.93656       0.384567        43.1731        41.7278     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.25203                 NaN   6.51564       0.408842E-005            NaN   6.93470       0.385254        43.1751        41.7373     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.26888                 NaN   6.48885       0.222631E-005            NaN   6.93290       0.385915        43.1769        41.7466     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.28537                 NaN   6.46268       0.105151E-005            NaN   6.93117       0.386555        43.1785        41.7557     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.30147                 NaN   6.43717       0.831337E-006            NaN   6.92950       0.387171        43.1799        41.7647     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.31722                 NaN   6.41227                 NaN            NaN   6.92789       0.387767        43.1812        41.7736     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.33294                 NaN   6.38741                 NaN            NaN   6.92625       0.388368        43.1826        41.7824     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.34766                 NaN   6.36434                 NaN            NaN   6.92486       0.388886        43.1834        41.7909     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.36238                 NaN   6.34123                 NaN            NaN   6.92344       0.389415        43.1842        41.7993     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.37678                 NaN   6.31867                 NaN            NaN   6.92208       0.389923        43.1849        41.8076     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.39088                 NaN   6.29666                 NaN            NaN   6.92077       0.390411        43.1855        41.8158     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.40467                 NaN   6.27516                 NaN            NaN   6.91952       0.390879        43.1859        41.8239     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.41818                 NaN   6.25417                 NaN            NaN   6.91832       0.391329        43.1861        41.8318     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.43142                 NaN   6.23366                 NaN            NaN   6.91718       0.391759        43.1863        41.8397     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.44429                 NaN   6.21381                 NaN            NaN   6.91612       0.392162        43.1862        41.8474     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.45697                 NaN   6.19429                 NaN            NaN   6.91510       0.392553        43.1861        41.8550     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.46939                 NaN   6.17523                 NaN            NaN   6.91413       0.392927        43.1858        41.8625     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.48156                 NaN   6.15661                 NaN            NaN   6.91321       0.393282        43.1854        41.8700     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.49348                 NaN   6.13845                 NaN            NaN   6.91234       0.393619        43.1848        41.8773     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.50519                 NaN   6.12064                 NaN            NaN   6.91152       0.393942        43.1842        41.8845     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.51666                 NaN   6.10330                 NaN            NaN   6.91075       0.394246        43.1834        41.8917     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.52790                 NaN   6.08635                 NaN            NaN   6.91004       0.394533        43.1825        41.8987     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.53892                 NaN   6.06980                 NaN            NaN   6.90937       0.394803        43.1814        41.9057     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.54972                 NaN   6.05367                 NaN            NaN   6.90876       0.395055        43.1802        41.9126     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.56033                 NaN   6.03787                 NaN            NaN   6.90820       0.395293        43.1789        41.9194     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.57017                 NaN   6.02353                 NaN            NaN   6.90787       0.395451        43.1770        41.9259     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.58096                 NaN   6.00735                 NaN            NaN   6.90720       0.395722        43.1760        41.9328     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.59085                 NaN   5.99290                 NaN            NaN   6.90683       0.395897        43.1742        41.9393     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.60032                 NaN   5.97926                 NaN            NaN   6.90658       0.396027        43.1721        41.9457     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.61048                 NaN   5.96424                 NaN            NaN   6.90608       0.396246        43.1706        41.9524     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.61943                 NaN   5.95159                 NaN            NaN   6.90599       0.396326        43.1681        41.9586     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.62968                 NaN   5.93634                 NaN            NaN   6.90542       0.396569        43.1668        41.9652     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.63860                 NaN   5.92373                 NaN            NaN   6.90531       0.396657        43.1643        41.9714     
