|6.6.6
Archiving\03_Data\frac/QFM_m2/TAY13/TAY13_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1536.34        2500.00        99.0630                 NaN            NaN            NaN  0.119560                 NaN  0.817395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0771                 NaN            NaN            NaN  0.117721                 NaN  0.805176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.9452                 NaN            NaN            NaN  0.151028                 NaN  0.903733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.2479                 NaN            NaN            NaN  0.876117E-001            NaN  0.664497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9863                 NaN            NaN            NaN  0.120752                 NaN  0.892989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2373                 NaN            NaN            NaN  0.944442E-001            NaN  0.668300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1239                 NaN            NaN            NaN  0.103715                 NaN  0.772408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1375                 NaN            NaN            NaN  0.106881                 NaN  0.755658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1485                 NaN            NaN            NaN  0.103503                 NaN  0.748025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1541                 NaN            NaN            NaN  0.101901                 NaN  0.743985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1595                 NaN            NaN            NaN  0.997864E-001            NaN  0.740710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1755                 NaN            NaN            NaN  0.958338E-001            NaN  0.728632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1783                 NaN            NaN            NaN  0.910285E-001            NaN  0.730716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1858                 NaN            NaN            NaN  0.917057E-001            NaN  0.722526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.2013                 NaN            NaN            NaN  0.955716E-001            NaN  0.703128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.2033                 NaN            NaN            NaN  0.859727E-001            NaN  0.710760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.2096                 NaN            NaN            NaN  0.832297E-001            NaN  0.707190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.2155                 NaN            NaN            NaN  0.795850E-001            NaN  0.704930                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.2237                 NaN            NaN            NaN  0.782762E-001            NaN  0.698072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.2159                 NaN            NaN            NaN  0.666811E-001            NaN  0.639465       0.779593E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0586                 NaN            NaN            NaN            NaN            NaN            NaN  0.941354                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0707                 NaN            NaN            NaN            NaN            NaN            NaN  0.929333                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0485                 NaN            NaN            NaN            NaN            NaN            NaN  0.951462                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.0644                 NaN            NaN            NaN  0.116203E-001            NaN            NaN  0.923986                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.0668                 NaN            NaN            NaN            NaN            NaN            NaN  0.933156                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.0656                 NaN            NaN            NaN            NaN            NaN            NaN  0.934385                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.0628                 NaN            NaN            NaN            NaN            NaN            NaN  0.937188                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.0598                 NaN            NaN            NaN            NaN            NaN            NaN  0.940159                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.0587                 NaN            NaN            NaN            NaN            NaN            NaN  0.941252                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.0547                 NaN            NaN            NaN            NaN            NaN            NaN  0.945280                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        99.0488                 NaN            NaN            NaN            NaN            NaN            NaN  0.951157                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        99.0339                 NaN            NaN            NaN            NaN            NaN            NaN  0.966081                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        99.0286                 NaN            NaN            NaN            NaN            NaN            NaN  0.971383                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        99.0140                 NaN            NaN            NaN            NaN            NaN            NaN  0.985961                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.9943                 NaN            NaN            NaN            NaN            NaN            NaN   1.00574                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.9617                 NaN            NaN            NaN            NaN            NaN            NaN   1.03831                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.7696                 NaN            NaN            NaN            NaN            NaN            NaN  0.677877       0.552559                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6270                 NaN            NaN            NaN            NaN            NaN            NaN   1.05188       0.321108                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6402                 NaN            NaN            NaN            NaN            NaN            NaN  0.313720        1.04608                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6535                 NaN            NaN            NaN            NaN            NaN            NaN  0.316016        1.03050                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6668                 NaN            NaN            NaN            NaN            NaN            NaN  0.316447        1.01677                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6788                 NaN            NaN            NaN            NaN            NaN            NaN   1.00777       0.313414                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.6895                 NaN            NaN            NaN            NaN            NaN            NaN  0.310203        1.00033                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7011                 NaN            NaN            NaN            NaN            NaN            NaN  0.307352       0.991590                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7123                 NaN            NaN            NaN            NaN            NaN            NaN  0.980942       0.306733                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7225                 NaN            NaN            NaN            NaN            NaN            NaN  0.972180       0.305280                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.7309                 NaN            NaN            NaN            NaN            NaN            NaN  0.967195       0.301941                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.7403                 NaN            NaN            NaN            NaN            NaN            NaN  0.298630       0.961102                 NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.7488                 NaN            NaN            NaN            NaN            NaN            NaN  0.296715       0.954514                 NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.7581                 NaN            NaN            NaN            NaN            NaN            NaN  0.294684       0.947216                 NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        97.1551                 NaN            NaN            NaN  0.806063E-001            NaN            NaN   1.11132       0.854539                 NaN  0.798457                 NaN            NaN            NaN
  1408.52        2500.00        97.0100                 NaN            NaN            NaN  0.556938                 NaN            NaN   1.13662       0.370707                 NaN  0.925733                 NaN            NaN            NaN
  1406.02        2500.00        97.0807                 NaN            NaN            NaN  0.556704                 NaN            NaN   1.12379       0.334787                 NaN  0.903988                 NaN            NaN            NaN
  1403.51        2500.00        97.1517                 NaN            NaN            NaN  0.556578                 NaN            NaN   1.10962       0.300031                 NaN  0.882075                 NaN            NaN            NaN
  1401.00        2500.00        97.2143                 NaN            NaN            NaN  0.556038                 NaN            NaN  0.265084        1.10174                 NaN  0.862860                 NaN            NaN            NaN
  1398.50        2500.00        97.2829                 NaN            NaN            NaN  0.552885                 NaN            NaN   1.08631       0.236901                 NaN  0.841023                 NaN            NaN            NaN
  1395.99        2500.00        97.3425                 NaN            NaN            NaN  0.553363                 NaN            NaN   1.07696       0.204281                 NaN  0.822929                 NaN            NaN            NaN
  1393.48        2500.00        97.4039                 NaN            NaN            NaN  0.551967                 NaN            NaN  0.174362        1.06602                 NaN  0.803776                 NaN            NaN            NaN
  1390.98        2500.00        97.4588                 NaN            NaN            NaN  0.550589                 NaN            NaN   1.05903       0.145201                 NaN  0.786348                 NaN            NaN            NaN
  1388.47        2500.00        97.5147                 NaN            NaN            NaN  0.549308                 NaN            NaN   1.04814       0.119009                 NaN  0.768884                 NaN            NaN            NaN
  1385.96        2500.00        97.5686                 NaN            NaN            NaN  0.547910                 NaN            NaN  0.947502E-001   1.03654                 NaN  0.752155                 NaN            NaN            NaN
  1383.46        2500.00        97.6095                 NaN            NaN            NaN  0.550039                 NaN            NaN  0.612065E-001   1.03993                 NaN  0.739321                 NaN            NaN            NaN
  1380.95        2500.00        97.6759                 NaN            NaN            NaN  0.537985                 NaN            NaN  0.547524E-001   1.01438                 NaN  0.716969                 NaN            NaN            NaN
  1378.45        2500.00        97.7146                 NaN            NaN            NaN  0.542430                 NaN            NaN   1.01881       0.182596E-001            NaN  0.705896                 NaN            NaN            NaN
  1375.94        2500.00        97.7645                 NaN            NaN            NaN  0.535640                 NaN            NaN   1.00083       0.996677E-002            NaN  0.689065                 NaN            NaN            NaN
  1373.43        2500.00        97.8078                 NaN            NaN            NaN  0.529229                 NaN            NaN  0.987942                 NaN            NaN  0.674979                 NaN            NaN            NaN
  1370.93        2500.00        97.8374                 NaN            NaN            NaN  0.489018                 NaN            NaN  0.915164       0.974657E-001            NaN  0.660906                 NaN            NaN            NaN
  1368.42        2500.00        97.8868                 NaN            NaN            NaN  0.512215                 NaN            NaN  0.120340E-001  0.940879                 NaN  0.648105                 NaN            NaN            NaN
  1365.91        2500.00        97.9233                 NaN            NaN            NaN  0.494153                 NaN            NaN  0.924621       0.239941E-001            NaN  0.633980                 NaN            NaN            NaN
  1363.41        2500.00        97.9693                 NaN            NaN            NaN  0.500063                 NaN            NaN  0.909905                 NaN            NaN  0.620687                 NaN            NaN            NaN
  1360.90        2500.00        98.0050                 NaN            NaN            NaN  0.491917                 NaN            NaN  0.894753                 NaN            NaN  0.608291                 NaN            NaN            NaN
  1358.40        2500.00        98.0415                 NaN            NaN            NaN  0.483440                 NaN            NaN  0.879335                 NaN            NaN  0.595753                 NaN            NaN            NaN
  1355.89        2500.00        98.0763                 NaN            NaN            NaN  0.475612                 NaN            NaN  0.864346                 NaN            NaN  0.583707                 NaN            NaN            NaN
  1353.38        2500.00        98.1112                 NaN            NaN            NaN  0.468086                 NaN            NaN  0.848955                 NaN            NaN  0.571791                 NaN            NaN            NaN
  1350.88        2500.00        98.1459                 NaN            NaN            NaN  0.461024                 NaN            NaN  0.832888                 NaN            NaN  0.560200                 NaN            NaN            NaN
  1348.37        2500.00        98.1781                 NaN            NaN            NaN  0.452396                 NaN            NaN  0.820812                 NaN            NaN  0.548727                 NaN            NaN            NaN
  1345.86        2500.00        98.2119                 NaN            NaN            NaN  0.444697                 NaN            NaN  0.805707                 NaN            NaN  0.537729                 NaN            NaN            NaN
  1343.36        2500.00        98.2434                 NaN            NaN            NaN  0.439407                 NaN            NaN  0.790682                 NaN            NaN  0.526535                 NaN            NaN            NaN
  1340.85        2500.00        98.2726                 NaN            NaN            NaN  0.428385                 NaN            NaN  0.782837                 NaN            NaN  0.516185                 NaN            NaN            NaN
  1338.35        2500.00        98.3019                 NaN            NaN            NaN  0.421992                 NaN            NaN  0.770014                 NaN            NaN  0.506076                 NaN            NaN            NaN
  1335.84        2500.00        98.3284                 NaN            NaN            NaN  0.424593                 NaN            NaN  0.749498                 NaN            NaN  0.497552                 NaN            NaN            NaN
  1333.33        2500.00        98.3576                 NaN            NaN            NaN  0.397002                 NaN            NaN  0.759358                 NaN            NaN  0.486039                 NaN            NaN            NaN
  1330.83        2500.00        98.3903                 NaN            NaN            NaN  0.398532                 NaN            NaN  0.735846                 NaN            NaN  0.475321                 NaN            NaN            NaN
  1328.32        2500.00        98.4146                 NaN            NaN            NaN  0.390253                 NaN            NaN  0.728142                 NaN            NaN  0.466963                 NaN            NaN            NaN
  1325.81        2500.00        98.4415                 NaN            NaN            NaN  0.383238                 NaN            NaN  0.717542                 NaN            NaN  0.457675                 NaN            NaN            NaN
  1323.31        2500.00        98.4662                 NaN            NaN            NaN  0.374617                 NaN            NaN  0.710276                 NaN            NaN  0.448882                 NaN            NaN            NaN
  1320.80        2500.00        98.4926                 NaN            NaN            NaN  0.370085                 NaN            NaN  0.697086                 NaN            NaN  0.440258                 NaN            NaN            NaN
  1318.30        2500.00        98.5174                 NaN            NaN            NaN  0.358474                 NaN            NaN  0.692942                 NaN            NaN  0.431167                 NaN            NaN            NaN
  1315.79        2500.00        98.5392                 NaN            NaN            NaN  0.348353                 NaN            NaN  0.688729                 NaN            NaN  0.423729                 NaN            NaN            NaN
  1313.28        2500.00        98.5658                 NaN            NaN            NaN  0.341179                 NaN            NaN  0.679051                 NaN            NaN  0.413969                 NaN            NaN            NaN
  1310.78        2500.00        98.5872                 NaN            NaN            NaN  0.331330                 NaN            NaN  0.674773                 NaN            NaN  0.406670                 NaN            NaN            NaN
  1308.27        2500.00        98.6111                 NaN            NaN            NaN  0.328246                 NaN            NaN  0.661690                 NaN            NaN  0.398971                 NaN            NaN            NaN
  1305.76        2500.00        98.6323                 NaN            NaN            NaN  0.315722                 NaN            NaN  0.659327                 NaN            NaN  0.392618                 NaN            NaN            NaN
  1303.26        2500.00        94.1337                 NaN            NaN            NaN  0.685329                 NaN            NaN   1.59496                 NaN            NaN  0.942520        2.64350                 NaN            NaN
  1300.75        2500.00        80.2965                 NaN            NaN            NaN   1.37021                 NaN            NaN  0.502531        4.59545                 NaN   2.64271        10.5926                 NaN            NaN
  1298.25        2500.00        81.8121                 NaN            NaN            NaN  0.816779                 NaN            NaN   5.34762                 NaN            NaN   2.44684        9.57663                 NaN            NaN
  1295.74        2500.00        83.3721                 NaN            NaN            NaN  0.613590                 NaN            NaN   5.13795                 NaN            NaN   2.24884        8.62750                 NaN            NaN
  1293.23        2500.00        84.7418                 NaN            NaN            NaN  0.530307                 NaN            NaN   4.83884                 NaN            NaN   2.07462        7.81439                 NaN            NaN
  1290.73        2500.00        85.8289                 NaN            NaN            NaN  0.385032                 NaN            NaN   4.69846                 NaN            NaN   1.93432        7.15331                 NaN            NaN
  1288.22        2500.00        86.7535                 NaN            NaN            NaN  0.212223                 NaN            NaN   4.63588                 NaN            NaN   1.81263        6.58580                 NaN            NaN
  1285.71        2500.00        87.5091                 NaN            NaN            NaN  0.120046                 NaN            NaN   4.53953                 NaN            NaN   1.71435        6.11695                 NaN            NaN
  1283.21        2500.00        85.7866                 NaN            NaN            NaN  0.103098                 NaN            NaN   4.96485                 NaN            NaN   1.94911        6.93025       0.266122                 NaN
  1280.70        2500.00        85.6717                 NaN            NaN            NaN  0.140229                 NaN            NaN   4.90225                 NaN            NaN   1.96738        6.94287       0.375617                 NaN
  1278.20        2500.00        86.8557                 NaN            NaN            NaN  0.632033E-001            NaN            NaN   4.63505                 NaN            NaN   1.80583        6.30581       0.334434                 NaN
  1275.69        2500.00        87.8582                 NaN            NaN            NaN  0.128014E-005            NaN            NaN   4.40199                 NaN            NaN   1.67025        5.77131       0.298285                 NaN
  1273.18        2500.00        81.0691                 NaN            NaN            NaN            NaN            NaN            NaN   4.37660        2.16886                 NaN   2.59881        9.26017       0.526480                 NaN
  1270.68        2500.00        95.0451                 NaN            NaN            NaN            NaN            NaN            NaN  0.194623E-001   1.91592                 NaN  0.643473        2.29338       0.826515E-001            NaN
  1268.17        2500.00        92.5925                 NaN            NaN            NaN            NaN            NaN            NaN   2.75352                 NaN            NaN   1.01911        3.45537       0.179519                 NaN
  1265.66        2500.00        91.8638                 NaN            NaN            NaN            NaN            NaN            NaN  0.292537E-002   3.21477                 NaN   1.21619        3.54728       0.155019                 NaN
  1263.16        2500.00        91.0857                 NaN            NaN            NaN            NaN            NaN            NaN   3.46583                 NaN            NaN   1.23316        4.04713       0.168132                 NaN
  1260.65        2500.00        91.6088                 NaN            NaN            NaN            NaN            NaN            NaN  0.625365        1.29947                 NaN   1.41394        4.77052       0.281934                 NaN
  1258.15        2500.00        92.7245                 NaN            NaN            NaN            NaN            NaN            NaN   3.63624                 NaN            NaN  0.728340        2.83107       0.798458E-001            NaN
  1255.64        2500.00        91.4421                 NaN            NaN            NaN            NaN            NaN            NaN   3.54248                 NaN            NaN   1.28482        3.58853       0.142063                 NaN
  1253.13        2500.00        95.5398                 NaN            NaN            NaN            NaN            NaN            NaN  0.675974E-001   1.37996                 NaN  0.546863        2.36438       0.101360                 NaN
  1250.63        2500.00        95.7345                 NaN            NaN            NaN            NaN            NaN            NaN   1.70862                 NaN            NaN  0.568859        1.87547       0.112507                 NaN
  1248.12        2500.00        20.1033        70.1862                 NaN            NaN  0.855729                 NaN            NaN   1.35484                 NaN            NaN   1.26719        5.88682       0.345871                 NaN
  1245.61        2500.00        98.3282                 NaN            NaN            NaN            NaN            NaN            NaN  0.455552       0.607835       0.314413       0.260759                 NaN  0.331953E-001            NaN
  1243.11        2500.00        97.4157                 NaN            NaN            NaN            NaN            NaN            NaN   1.32263                 NaN            NaN  0.462664       0.798963                 NaN            NaN
  1240.60        2500.00        95.8367                 NaN            NaN            NaN            NaN            NaN            NaN   1.50580                 NaN            NaN  0.558825        2.04070       0.579330E-001            NaN
  1238.10        2500.00        95.7559                 NaN            NaN            NaN            NaN            NaN            NaN  0.629485       0.608999                 NaN  0.559084        2.33012       0.116443                 NaN
  1235.59        2500.00        95.4592                 NaN            NaN            NaN            NaN            NaN            NaN  0.863371       0.168582                 NaN  0.433115        2.86614       0.209582                 NaN
  1233.08        2500.00        94.9973                 NaN            NaN            NaN            NaN            NaN            NaN   1.56792       0.238289                 NaN  0.773831        1.38640                 NaN   1.03626     
  1230.58        2500.00        82.6731                 NaN            NaN            NaN            NaN            NaN            NaN   3.85706                 NaN            NaN   1.62643        7.25466       0.146988        4.44181     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.70670        4.40664        5.30720        8.67166        43.0272        1.10032        30.7803     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2028        5.15259       0.182800E-005   8.62521        43.1212        1.12177        30.7764     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9202        5.43968       0.206978E-005   8.62713        43.1118        1.12198        30.7792     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.0117        5.35162       0.779033E-005   8.62903        43.1084        1.12010        30.7791     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3846        4.97545       0.695024E-004   8.64860        43.0967        1.11822        30.7763     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.77940        11.6666                 NaN   8.72496        42.9597        1.08858        30.7808     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.04649        11.4008                 NaN   8.73152        42.9530        1.08751        30.7807     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.23135        11.2177                 NaN   8.73830        42.9456        1.08627        30.7807     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.11082        9.37791                 NaN   8.78143        42.8818        1.06478        30.7832     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.04280        10.4070                 NaN   8.74948        42.9354        1.08480        30.7805     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.47567        8.97853                 NaN   8.76173        42.9226        1.07998        30.7815     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.56343        9.89009                 NaN   8.76139        42.9220        1.08238        30.7807     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.80894        9.64619                 NaN   8.76825        42.9147        1.08116        30.7807     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.80081        9.65747                 NaN   8.77797        42.9039        1.07922        30.7807     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.78837        9.67361                 NaN   8.78591        42.8939        1.07734        30.7809     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9391        4.44380                 NaN   8.74734        42.9916        1.10227        30.7759     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.8791        3.60554       0.163023E-005   8.72273        42.9054        1.08672        30.8006     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.0330        4.36318                 NaN   8.75227        42.9756        1.09760        30.7783     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.0792        4.32025                 NaN   8.75991        42.9659        1.09593        30.7788     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.1107        4.29195                 NaN   8.76762        42.9566        1.09421        30.7789     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.1344        4.27184                 NaN   8.77502        42.9470        1.09245        30.7793     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.1815        4.22773                 NaN   8.78256        42.9378        1.09083        30.7796     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.03159        11.4136                 NaN   8.81531        42.8901        1.07557        30.7738     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.2970        4.12045                 NaN   8.80054        42.9153        1.08639        30.7804     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.3234        4.09712                 NaN   8.80768        42.9059        1.08507        30.7809     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.6740        3.75040                 NaN   8.82210        42.8918        1.08166        30.7801     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.42162        15.1440       0.203447E-005   8.94356        42.6908        1.01837        30.7816     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.1069        4.32564       0.187150E-005   8.82274        42.8785        1.08206        30.7841     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.1387        4.30333       0.174443E-005   8.82244        42.8719        1.07844        30.7853     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.9541        2.49619                 NaN   8.86611        42.8376        1.06841        30.7776     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7086        3.73249                 NaN   8.85779        42.8446        1.07417        30.7823     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7647        3.68307                 NaN   8.86523        42.8335        1.07062        30.7829     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.7281        2.76274                 NaN   8.85771        42.7939        1.07056        30.7870     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.7351        2.76089                 NaN   8.86395        42.7835        1.06876        30.7879     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.5303        3.92798                 NaN   8.88401        42.8049        1.06717        30.7856     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.6354        2.86724                 NaN   8.88078        42.7630        1.06403        30.7895     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.5265        3.94089                 NaN   8.89535        42.7883        1.06248        30.7865     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.5090        3.96082       0.227276E-005   8.90573        42.7749        1.06179        30.7878     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9361        3.53729                 NaN   8.92404        42.7577        1.05866        30.7862     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.0552        3.42905                 NaN   8.93955        42.7365        1.05241        30.7873     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.4718        4.01217                 NaN   8.92167        42.7494        1.05538        30.7896     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9172       0.828350        2.81078        8.96571        42.6605        1.02870        30.7889     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7214        3.76950                 NaN   8.94337        42.7248        1.05075        30.7902     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.5754        3.92220                 NaN   8.94470        42.7173        1.04888        30.7915     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9970        3.50484                 NaN   8.96433        42.6984        1.04474        30.7906     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7075        3.80034                 NaN   8.96195        42.6938        1.04383        30.7926     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.6574        3.86078                 NaN   8.97250        42.6772        1.03937        30.7928     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3655       0.174121        5.01947        8.99556        42.6273        1.02438        30.7936     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9012        3.61977                 NaN   8.98479        42.6622        1.03724        30.7948     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9770        3.54973                 NaN   8.99324        42.6501        1.03442        30.7955     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9782        3.55359                 NaN   8.99941        42.6403        1.03226        30.7963     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7905        3.74339                 NaN   9.00203        42.6342        1.03205        30.7978     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7612        3.77668                 NaN   9.00765        42.6253        1.03043        30.7988     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9645        3.58359                 NaN   9.01935        42.6070        1.02581        30.7998     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.50024        15.2184                 NaN   9.12247        42.3808       0.964952        30.8132     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.0518        1.67001                 NaN   9.12732        42.3728       0.963721        30.8144     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.182181E-005   14.9098        1.81527        9.13254        42.3647       0.962268        30.8154     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.7371        1.99050                 NaN   9.13708        42.3578       0.961194        30.8164     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   5.89853                 NaN            NaN  0.452665        7.00888                 NaN   8.39716        44.3684        1.52609        32.3483     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4478        3.25949                 NaN   9.12804        42.3793       0.969015        30.8164     
