|6.6.6
Archiving\03_Data\frac/QFM_m2/TAY13/TAY13_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1536.34        2500.00        99.1923                 NaN            NaN            NaN  0.985839E-001            NaN  0.709162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2050                 NaN            NaN            NaN  0.969605E-001            NaN  0.698009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0925                 NaN            NaN            NaN  0.124368                 NaN  0.783149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.3529                 NaN            NaN            NaN  0.719925E-001            NaN  0.575127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1282                 NaN            NaN            NaN  0.991582E-001            NaN  0.772626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.3449                 NaN            NaN            NaN  0.774503E-001            NaN  0.577685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.2478                 NaN            NaN            NaN  0.849317E-001            NaN  0.667281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.2602                 NaN            NaN            NaN  0.874645E-001            NaN  0.652357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.2701                 NaN            NaN            NaN  0.846027E-001            NaN  0.645267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2757                 NaN            NaN            NaN  0.831639E-001            NaN  0.641174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.2806                 NaN            NaN            NaN  0.813815E-001            NaN  0.637997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.2948                 NaN            NaN            NaN  0.780398E-001            NaN  0.627115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.2973                 NaN            NaN            NaN  0.740593E-001            NaN  0.628606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.3044                 NaN            NaN            NaN  0.745265E-001            NaN  0.621088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.3185                 NaN            NaN            NaN  0.775888E-001            NaN  0.603941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.3201                 NaN            NaN            NaN  0.697105E-001            NaN  0.610144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.3259                 NaN            NaN            NaN  0.674176E-001            NaN  0.606673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.3314                 NaN            NaN            NaN  0.643860E-001            NaN  0.604262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.3387                 NaN            NaN            NaN  0.632549E-001            NaN  0.598019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.3317                 NaN            NaN            NaN  0.538369E-001            NaN  0.547447       0.670597E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.1907                 NaN            NaN            NaN            NaN            NaN            NaN  0.809302                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.2019                 NaN            NaN            NaN            NaN            NaN            NaN  0.798133                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.1834                 NaN            NaN            NaN            NaN            NaN            NaN  0.816626                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.1983                 NaN            NaN            NaN  0.933815E-002            NaN            NaN  0.792382                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.2002                 NaN            NaN            NaN            NaN            NaN            NaN  0.799773                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.1999                 NaN            NaN            NaN            NaN            NaN            NaN  0.800094                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.1982                 NaN            NaN            NaN            NaN            NaN            NaN  0.801759                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.1962                 NaN            NaN            NaN            NaN            NaN            NaN  0.803832                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.1961                 NaN            NaN            NaN            NaN            NaN            NaN  0.803900                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.1929                 NaN            NaN            NaN            NaN            NaN            NaN  0.807080                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        99.1889                 NaN            NaN            NaN            NaN            NaN            NaN  0.811106                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        99.1766                 NaN            NaN            NaN            NaN            NaN            NaN  0.823409                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        99.1729                 NaN            NaN            NaN            NaN            NaN            NaN  0.827133                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        99.1610                 NaN            NaN            NaN            NaN            NaN            NaN  0.838981                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        99.1447                 NaN            NaN            NaN            NaN            NaN            NaN  0.855298                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        99.1174                 NaN            NaN            NaN            NaN            NaN            NaN  0.882625                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.9495                 NaN            NaN            NaN            NaN            NaN            NaN  0.575881       0.474652                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.8247                 NaN            NaN            NaN            NaN            NaN            NaN  0.902798       0.272538                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.8371                 NaN            NaN            NaN            NaN            NaN            NaN  0.265977       0.896891                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.8497                 NaN            NaN            NaN            NaN            NaN            NaN  0.267591       0.882723                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.8622                 NaN            NaN            NaN            NaN            NaN            NaN  0.267656       0.870137                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.8737                 NaN            NaN            NaN            NaN            NaN            NaN  0.861552       0.264763                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.8839                 NaN            NaN            NaN            NaN            NaN            NaN  0.261760       0.854339                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.8950                 NaN            NaN            NaN            NaN            NaN            NaN  0.259016       0.845977                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.9056                 NaN            NaN            NaN            NaN            NaN            NaN  0.836176       0.258219                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.9154                 NaN            NaN            NaN            NaN            NaN            NaN  0.827859       0.256694                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.9239                 NaN            NaN            NaN            NaN            NaN            NaN  0.822572       0.253526                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.9330                 NaN            NaN            NaN            NaN            NaN            NaN  0.250454       0.816541                 NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.9414                 NaN            NaN            NaN            NaN            NaN            NaN  0.248539       0.810085                 NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.9506                 NaN            NaN            NaN            NaN            NaN            NaN  0.246505       0.802886                 NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        97.4495                 NaN            NaN            NaN  0.620611E-001            NaN            NaN  0.929116       0.723967                 NaN  0.835335                 NaN            NaN            NaN
  1408.52        2500.00        97.3345                 NaN            NaN            NaN  0.427321                 NaN            NaN  0.961189       0.309299                 NaN  0.967644                 NaN            NaN            NaN
  1406.02        2500.00        97.4039                 NaN            NaN            NaN  0.425380                 NaN            NaN  0.948328       0.278693                 NaN  0.943741                 NaN            NaN            NaN
  1403.51        2500.00        97.4731                 NaN            NaN            NaN  0.423725                 NaN            NaN  0.934340       0.249168                 NaN  0.919682                 NaN            NaN            NaN
  1401.00        2500.00        97.5349                 NaN            NaN            NaN  0.421614                 NaN            NaN  0.219597       0.925409                 NaN  0.898465                 NaN            NaN            NaN
  1398.50        2500.00        97.6016                 NaN            NaN            NaN  0.417581                 NaN            NaN  0.910459       0.195790                 NaN  0.874538                 NaN            NaN            NaN
  1395.99        2500.00        97.6602                 NaN            NaN            NaN  0.416360                 NaN            NaN  0.900542       0.168409                 NaN  0.854537                 NaN            NaN            NaN
  1393.48        2500.00        97.7201                 NaN            NaN            NaN  0.413752                 NaN            NaN  0.143404       0.889316                 NaN  0.833462                 NaN            NaN            NaN
  1390.98        2500.00        97.7742                 NaN            NaN            NaN  0.411099                 NaN            NaN  0.881338       0.119121                 NaN  0.814209                 NaN            NaN            NaN
  1388.47        2500.00        97.8288                 NaN            NaN            NaN  0.408558                 NaN            NaN  0.870271       0.973987E-001            NaN  0.794945                 NaN            NaN            NaN
  1385.96        2500.00        97.8816                 NaN            NaN            NaN  0.405947                 NaN            NaN  0.773452E-001  0.858639                 NaN  0.776473                 NaN            NaN            NaN
  1383.46        2500.00        97.9230                 NaN            NaN            NaN  0.405866                 NaN            NaN  0.498357E-001  0.859253                 NaN  0.762054                 NaN            NaN            NaN
  1380.95        2500.00        97.9860                 NaN            NaN            NaN  0.395560                 NaN            NaN  0.444709E-001  0.836159                 NaN  0.737845                 NaN            NaN            NaN
  1378.45        2500.00        98.0249                 NaN            NaN            NaN  0.397352                 NaN            NaN  0.837666       0.147956E-001            NaN  0.725301                 NaN            NaN            NaN
  1375.94        2500.00        98.0734                 NaN            NaN            NaN  0.390791                 NaN            NaN  0.820933       0.805431E-002            NaN  0.706863                 NaN            NaN            NaN
  1373.43        2500.00        98.1156                 NaN            NaN            NaN  0.384719                 NaN            NaN  0.808369                 NaN            NaN  0.691282                 NaN            NaN            NaN
  1370.93        2500.00        98.1447                 NaN            NaN            NaN  0.354137                 NaN            NaN  0.746990       0.783722E-001            NaN  0.675771                 NaN            NaN            NaN
  1368.42        2500.00        98.1929                 NaN            NaN            NaN  0.369482                 NaN            NaN  0.965451E-002  0.766352                 NaN  0.661576                 NaN            NaN            NaN
  1365.91        2500.00        98.2287                 NaN            NaN            NaN  0.355130                 NaN            NaN  0.750878       0.191953E-001            NaN  0.646073                 NaN            NaN            NaN
  1363.41        2500.00        98.2730                 NaN            NaN            NaN  0.358077                 NaN            NaN  0.737496                 NaN            NaN  0.631447                 NaN            NaN            NaN
  1360.90        2500.00        98.3079                 NaN            NaN            NaN  0.350937                 NaN            NaN  0.723379                 NaN            NaN  0.617777                 NaN            NaN            NaN
  1358.40        2500.00        98.3432                 NaN            NaN            NaN  0.343565                 NaN            NaN  0.709229                 NaN            NaN  0.604000                 NaN            NaN            NaN
  1355.89        2500.00        98.3771                 NaN            NaN            NaN  0.336777                 NaN            NaN  0.695333                 NaN            NaN  0.590759                 NaN            NaN            NaN
  1353.38        2500.00        98.4107                 NaN            NaN            NaN  0.330213                 NaN            NaN  0.681356                 NaN            NaN  0.577686                 NaN            NaN            NaN
  1350.88        2500.00        98.4441                 NaN            NaN            NaN  0.324068                 NaN            NaN  0.666899                 NaN            NaN  0.564979                 NaN            NaN            NaN
  1348.37        2500.00        98.4752                 NaN            NaN            NaN  0.316847                 NaN            NaN  0.655564                 NaN            NaN  0.552432                 NaN            NaN            NaN
  1345.86        2500.00        98.5072                 NaN            NaN            NaN  0.310414                 NaN            NaN  0.641979                 NaN            NaN  0.540398                 NaN            NaN            NaN
  1343.36        2500.00        98.5377                 NaN            NaN            NaN  0.305581                 NaN            NaN  0.628556                 NaN            NaN  0.528207                 NaN            NaN            NaN
  1340.85        2500.00        98.5656                 NaN            NaN            NaN  0.296862                 NaN            NaN  0.620680                 NaN            NaN  0.516900                 NaN            NaN            NaN
  1338.35        2500.00        98.5937                 NaN            NaN            NaN  0.291409                 NaN            NaN  0.609041                 NaN            NaN  0.505872                 NaN            NaN            NaN
  1335.84        2500.00        98.6199                 NaN            NaN            NaN  0.292068                 NaN            NaN  0.591606                 NaN            NaN  0.496457                 NaN            NaN            NaN
  1333.33        2500.00        98.6463                 NaN            NaN            NaN  0.272284                 NaN            NaN  0.597283                 NaN            NaN  0.484095                 NaN            NaN            NaN
  1330.83        2500.00        98.6772                 NaN            NaN            NaN  0.272390                 NaN            NaN  0.577884                 NaN            NaN  0.472568                 NaN            NaN            NaN
  1328.32        2500.00        98.7004                 NaN            NaN            NaN  0.265804                 NaN            NaN  0.570337                 NaN            NaN  0.463427                 NaN            NaN            NaN
  1325.81        2500.00        98.7257                 NaN            NaN            NaN  0.260139                 NaN            NaN  0.560743                 NaN            NaN  0.453392                 NaN            NaN            NaN
  1323.31        2500.00        98.7490                 NaN            NaN            NaN  0.253398                 NaN            NaN  0.553683                 NaN            NaN  0.443883                 NaN            NaN            NaN
  1320.80        2500.00        98.7737                 NaN            NaN            NaN  0.249521                 NaN            NaN  0.542179                 NaN            NaN  0.434571                 NaN            NaN            NaN
  1318.30        2500.00        98.7967                 NaN            NaN            NaN  0.240937                 NaN            NaN  0.537533                 NaN            NaN  0.424835                 NaN            NaN            NaN
  1315.79        2500.00        98.8171                 NaN            NaN            NaN  0.233318                 NaN            NaN  0.532838                 NaN            NaN  0.416760                 NaN            NaN            NaN
  1313.28        2500.00        98.8415                 NaN            NaN            NaN  0.227823                 NaN            NaN  0.524248                 NaN            NaN  0.406434                 NaN            NaN            NaN
  1310.78        2500.00        98.8613                 NaN            NaN            NaN  0.220513                 NaN            NaN  0.519587                 NaN            NaN  0.398559                 NaN            NaN            NaN
  1308.27        2500.00        98.8835                 NaN            NaN            NaN  0.217763                 NaN            NaN  0.508409                 NaN            NaN  0.390319                 NaN            NaN            NaN
  1305.76        2500.00        98.9026                 NaN            NaN            NaN  0.208910                 NaN            NaN  0.505098                 NaN            NaN  0.383425                 NaN            NaN            NaN
  1303.26        2500.00        94.6256                 NaN            NaN            NaN  0.452688                 NaN            NaN   1.22148                 NaN            NaN  0.921677        2.77854                 NaN            NaN
  1300.75        2500.00        81.3486                 NaN            NaN            NaN  0.907007                 NaN            NaN  0.382274        3.52427                 NaN   2.60673        11.2311                 NaN            NaN
  1298.25        2500.00        82.8239                 NaN            NaN            NaN  0.537325                 NaN            NaN   4.06955                 NaN            NaN   2.41375        10.1555                 NaN            NaN
  1295.74        2500.00        84.3385                 NaN            NaN            NaN  0.401299                 NaN            NaN   3.89425                 NaN            NaN   2.21803        9.14794                 NaN            NaN
  1293.23        2500.00        85.6692                 NaN            NaN            NaN  0.344980                 NaN            NaN   3.65675                 NaN            NaN   2.04550        8.28356                 NaN            NaN
  1290.73        2500.00        86.7264                 NaN            NaN            NaN  0.249216                 NaN            NaN   3.53774                 NaN            NaN   1.90641        7.58028                 NaN            NaN
  1288.22        2500.00        87.6248                 NaN            NaN            NaN  0.136756                 NaN            NaN   3.47688                 NaN            NaN   1.78558        6.97599                 NaN            NaN
  1285.71        2500.00        88.3648                 NaN            NaN            NaN  0.770146E-001            NaN            NaN   3.39429                 NaN            NaN   1.68778        6.47610                 NaN            NaN
  1283.21        2500.00        86.8097                 NaN            NaN            NaN  0.659661E-001            NaN            NaN   3.70792                 NaN            NaN   1.92022        7.34308       0.153139                 NaN
  1280.70        2500.00        86.7606                 NaN            NaN            NaN  0.893146E-001            NaN            NaN   3.65244                 NaN            NaN   1.93532        7.34649       0.215818                 NaN
  1278.20        2500.00        87.9088                 NaN            NaN            NaN  0.400276E-001            NaN            NaN   3.43601                 NaN            NaN   1.77090        6.65270       0.191553                 NaN
  1275.69        2500.00        88.8810                 NaN            NaN            NaN  0.806328E-006            NaN            NaN   3.24597                 NaN            NaN   1.63264        6.07005       0.170290                 NaN
  1273.18        2500.00        82.5341                 NaN            NaN            NaN            NaN            NaN            NaN   3.23491        1.62178                 NaN   2.54527        9.76281       0.301144                 NaN
  1270.68        2500.00        95.5492                 NaN            NaN            NaN            NaN            NaN            NaN  0.144677E-001   1.38525                 NaN  0.621243        2.38327       0.466016E-001            NaN
  1268.17        2500.00        93.3330                 NaN            NaN            NaN            NaN            NaN            NaN   1.99088                 NaN            NaN  0.983904        3.59098       0.101215                 NaN
  1265.66        2500.00        92.7410                 NaN            NaN            NaN            NaN            NaN            NaN  0.214792E-002   2.31809                 NaN   1.17162        3.67989       0.872086E-001            NaN
  1263.16        2500.00        92.0442                 NaN            NaN            NaN            NaN            NaN            NaN   2.49230                 NaN            NaN   1.18419        4.18500       0.942818E-001            NaN
  1260.65        2500.00        92.2219                 NaN            NaN            NaN            NaN            NaN            NaN  0.448880       0.913793                 NaN   1.35057        4.90763       0.157252                 NaN
  1258.15        2500.00        93.7466                 NaN            NaN            NaN            NaN            NaN            NaN   2.60436                 NaN            NaN  0.694980        2.90957       0.444875E-001            NaN
  1255.64        2500.00        92.5272                 NaN            NaN            NaN            NaN            NaN            NaN   2.50398                 NaN            NaN   1.21974        3.67037       0.787474E-001            NaN
  1253.13        2500.00        95.9979                 NaN            NaN            NaN            NaN            NaN            NaN  0.490638E-001  0.985262                 NaN  0.514613        2.39744       0.556914E-001            NaN
  1250.63        2500.00        96.2946                 NaN            NaN            NaN            NaN            NaN            NaN   1.21066                 NaN            NaN  0.534365        1.89869       0.617049E-001            NaN
  1248.12        2500.00        20.1528        71.0493                 NaN            NaN  0.512035                 NaN            NaN  0.955844                 NaN            NaN   1.18996        5.95046       0.189625                 NaN
  1245.61        2500.00        98.7634                 NaN            NaN            NaN            NaN            NaN            NaN  0.318628       0.439559       0.217555       0.242772                 NaN  0.180431E-001            NaN
  1243.11        2500.00        97.8423                 NaN            NaN            NaN            NaN            NaN            NaN  0.928007                 NaN            NaN  0.429633       0.800072                 NaN            NaN
  1240.60        2500.00        96.3620                 NaN            NaN            NaN            NaN            NaN            NaN   1.04780                 NaN            NaN  0.518105        2.04076       0.313556E-001            NaN
  1238.10        2500.00        96.2318                 NaN            NaN            NaN            NaN            NaN            NaN  0.442378       0.422427                 NaN  0.516907        2.32368       0.628465E-001            NaN
  1235.59        2500.00        95.9162                 NaN            NaN            NaN            NaN            NaN            NaN  0.598269       0.119408                 NaN  0.399574        2.85368       0.112867                 NaN
  1233.08        2500.00        95.6567                 NaN            NaN            NaN            NaN            NaN            NaN   1.06209       0.167217                 NaN  0.713211        1.37892                 NaN   1.02185     
  1230.58        2500.00        84.0290                 NaN            NaN            NaN            NaN            NaN            NaN   2.70194                 NaN            NaN   1.50868        7.27225       0.795859E-001   4.40852     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.93275        3.28825        3.99325        8.56117        46.0745       0.634054        32.5160     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.24387        3.91519       0.136724E-005   8.51450        46.1696       0.646334        32.5105     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.03060        4.13276       0.154699E-005   8.51640        46.1587       0.646433        32.5151     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.09930        4.06618       0.582259E-005   8.51827        46.1542       0.645330        32.5168     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.38041        3.78274       0.520356E-004   8.53747        46.1401       0.644213        32.5150     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.51685        8.72199                 NaN   8.61356        45.9963       0.627169        32.5241     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.71406        8.52582                 NaN   8.61999        45.9880       0.626529        32.5256     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.85077        8.39069                 NaN   8.62665        45.9790       0.625793        32.5271     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.32291        6.95060                 NaN   8.66946        45.9113       0.613410        32.5323     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.44971        7.79230                 NaN   8.63758        45.9657       0.624896        32.5298     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.51356        6.73209                 NaN   8.64956        45.9505       0.622093        32.5322     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.83463        7.41044                 NaN   8.64925        45.9491       0.623455        32.5331     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.01647        7.22985                 NaN   8.65599        45.9403       0.622730        32.5346     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.01157        7.23758                 NaN   8.66555        45.9276       0.621593        32.5361     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.00290        7.24953                 NaN   8.67336        45.9158       0.620483        32.5379     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.79951        3.38469                 NaN   8.63448        46.0153       0.634766        32.5313     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.52380        2.74792       0.122236E-005   8.61129        45.9278       0.625871        32.5633     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.87002        3.32486                 NaN   8.63937        45.9964       0.632038        32.5373     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.90488        3.29291                 NaN   8.64688        45.9850       0.631054        32.5393     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.92885        3.27160                 NaN   8.65446        45.9741       0.630041        32.5410     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.94682        3.25673                 NaN   8.66174        45.9627       0.629005        32.5430     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.98224        3.22395                 NaN   8.66915        45.9517       0.628046        32.5449     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.71148        8.52469                 NaN   8.70177        45.9013       0.619262        32.5415     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.06994        3.14339                 NaN   8.68685        45.9256       0.625450        32.5488     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.09011        3.12603                 NaN   8.69386        45.9144       0.624667        32.5509     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.35302        2.86628                 NaN   8.70806        45.8983       0.622677        32.5516     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.08496        11.2482       0.152521E-005   8.82942        45.6908       0.586324        32.5603     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.92726        3.30019       0.140575E-005   8.70865        45.8820       0.622869        32.5591     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.95112        3.28289       0.131276E-005   8.70844        45.8746       0.620772        32.5622     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3337        1.90805                 NaN   8.75146        45.8364       0.614968        32.5554     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.38274        2.85176                 NaN   8.74314        45.8425       0.618260        32.5616     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.42537        2.81457                 NaN   8.75046        45.8295       0.616190        32.5639     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1619        2.11255                 NaN   8.74401        45.7918       0.616208        32.5735     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1673        2.11149                 NaN   8.75018        45.7798       0.615154        32.5761     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.24781        3.00152                 NaN   8.76896        45.7960       0.614147        32.5715     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0917        2.19356                 NaN   8.76664        45.7552       0.612378        32.5805     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.24550        3.01164                 NaN   8.78006        45.7760       0.611402        32.5754     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.23251        3.02672       0.171881E-005   8.79034        45.7609       0.610988        32.5785     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.55694        2.70654                 NaN   8.80831        45.7410       0.609156        32.5781     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.64801        2.62448                 NaN   8.82362        45.7174       0.605543        32.5809     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.20417        3.06745                 NaN   8.80597        45.7302       0.607230        32.5850     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.58047       0.634534        2.11995        8.84984        45.6360       0.591890        32.5873     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.39280        2.88533                 NaN   8.82728        45.7015       0.604523        32.5885     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.28317        3.00049                 NaN   8.82861        45.6927       0.603426        32.5916     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.60312        2.68475                 NaN   8.84791        45.6712       0.601020        32.5920     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.38384        2.90870                 NaN   8.84560        45.6655       0.600480        32.5959     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.34979        2.95144                 NaN   8.85604        45.6470       0.597901        32.5978     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.39717       0.129729        3.80948        8.87906        45.5940       0.589278        32.6013     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.52988        2.77449                 NaN   8.86802        45.6283       0.596624        32.6027     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.58784        2.72157                 NaN   8.87634        45.6144       0.594984        32.6049     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.58874        2.72493                 NaN   8.88241        45.6028       0.593720        32.6074     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.44562        2.87014                 NaN   8.88497        45.5952       0.593581        32.6105     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.42320        2.89616                 NaN   8.89048        45.5846       0.592625        32.6130     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.57875        2.74946                 NaN   8.90204        45.5641       0.589952        32.6157     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.14259        11.3336                 NaN   9.00510        45.3275       0.555012        32.6361     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2058        1.27316                 NaN   9.00986        45.3180       0.554285        32.6389     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.139968E-005   11.0975        1.38455        9.01496        45.3081       0.553429        32.6414     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9655        1.51884                 NaN   9.01940        45.2996       0.552791        32.6440     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   3.68753                 NaN            NaN  0.333498        5.40797                 NaN   8.26028        47.2865       0.874600        34.1496     
