|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.75/KHA22/KHA22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ne             lc             ilm           
  1290.93        2500.00                 NaN            NaN   94.8207                 NaN  0.547681       0.643299                 NaN  0.707059        3.28127                 NaN            NaN            NaN
  1289.47        2500.00       0.735365                 NaN   86.8378                 NaN  0.525207        1.94068                 NaN   1.60920        8.35171                 NaN            NaN            NaN
  1288.01        2500.00       0.779280                 NaN   87.1186                 NaN  0.449866        1.91973                 NaN   1.55218        8.18036                 NaN            NaN            NaN
  1286.55        2500.00       0.686130                 NaN   88.7715                 NaN  0.389054        1.67507                 NaN   1.34497        7.13323                 NaN            NaN            NaN
  1285.09        2500.00       0.612418                 NaN   90.0748                 NaN  0.340146        1.48477                 NaN   1.18115        6.30677                 NaN            NaN            NaN
  1283.62        2500.00       0.551568                 NaN   91.1331                 NaN  0.301306        1.33068                 NaN   1.04877        5.63456                 NaN            NaN            NaN
  1282.16        2500.00       0.658285                 NaN   89.4326                 NaN  0.358929        1.58725                 NaN   1.26394        6.69904                 NaN            NaN            NaN
  1280.70        2500.00       0.744974                 NaN   88.6554                 NaN  0.378439        1.72503                 NaN   1.36441        7.13172                 NaN            NaN            NaN
  1279.24        2500.00       0.559864E-001            NaN   96.5900                 NaN  0.226996       0.565084                 NaN  0.378188        2.18374                 NaN            NaN            NaN
  1277.78        2500.00       0.267572                 NaN   97.3232                 NaN  0.327478E-001  0.358719                 NaN  0.282845        1.73494                 NaN            NaN            NaN
  1276.31        2500.00       0.361892                 NaN   94.6442                 NaN  0.113297       0.870461                 NaN  0.600506        3.40967                 NaN            NaN            NaN
  1274.85        2500.00       0.367875                 NaN   94.4599                 NaN  0.155757       0.884534                 NaN  0.635148        3.49676                 NaN            NaN            NaN
  1273.39        2500.00       0.343620                 NaN   94.8536                 NaN  0.110644       0.827041                 NaN  0.558392        3.30666                 NaN            NaN            NaN
  1271.93        2500.00       0.271849                 NaN   95.5688                 NaN  0.183380       0.679065                 NaN  0.503996        2.79296                 NaN            NaN            NaN
  1270.47        2500.00       0.320384                 NaN   94.8883                 NaN  0.137790       0.864403                 NaN  0.563286        3.22579                 NaN            NaN            NaN
  1269.00        2500.00       0.246858                 NaN   96.2796                 NaN  0.156184       0.525662                 NaN  0.420407        2.37126                 NaN            NaN            NaN
  1267.54        2500.00       0.226075                 NaN   96.5669                 NaN  0.958493E-001  0.574653                 NaN  0.367718        2.16881                 NaN            NaN            NaN
  1266.08        2500.00       0.248877                 NaN   96.2204                 NaN  0.106864       0.623915                 NaN  0.403607        2.39636                 NaN            NaN            NaN
  1264.62        2500.00       0.240858                 NaN   96.3612                 NaN  0.998103E-001  0.609450                 NaN  0.380971        2.30769                 NaN            NaN            NaN
  1263.16        2500.00       0.177344                 NaN   97.1386                 NaN            NaN  0.543426                 NaN  0.286064        1.85455                 NaN            NaN            NaN
  1261.69        2500.00       0.301070                 NaN   94.9042                 NaN  0.225421       0.796165                 NaN  0.504803        2.97472       0.293617                 NaN            NaN
  1260.23        2500.00       0.359748                 NaN   91.1634                 NaN  0.263139        1.46312                 NaN  0.766514        4.63174        1.35235                 NaN            NaN
  1258.77        2500.00       0.325652                 NaN   91.8370                 NaN  0.178483        1.38608                 NaN  0.691204        4.29893        1.28260                 NaN            NaN
  1257.31        2500.00       0.383457                 NaN   90.8926                 NaN  0.286234        1.45572                 NaN  0.779679        4.84477        1.35751                 NaN            NaN
  1255.85        2500.00       0.306576                 NaN   90.7116                 NaN  0.360051        1.42698                 NaN  0.804122        4.94079        1.44991                 NaN            NaN
  1254.38        2500.00       0.315127       0.374754        89.1055                 NaN            NaN   2.43385                 NaN  0.241880        6.13835        1.39049                 NaN            NaN
  1252.92        2500.00       0.287144       0.540744        86.3148                 NaN            NaN   3.10250                 NaN  0.168188        7.81729        1.76929                 NaN            NaN
  1251.46        2500.00       0.844459       0.462288        76.7289       0.754012                 NaN   4.29261                 NaN            NaN   13.9260        2.99170                 NaN            NaN
  1250.00        2500.00        1.91891        1.17543                 NaN   11.6487        3.20664        3.78960                 NaN            NaN   62.2213        12.9169        3.12257                 NaN
  1248.54        2500.00        1.91892        1.17547                 NaN   11.6489        3.20669        3.78969                 NaN            NaN   62.2655        12.9368        3.05807                 NaN
  1247.07        2500.00        1.91893        1.17550                 NaN   11.6491        3.20675        3.78979                 NaN            NaN   62.3100        12.9568        2.99318                 NaN
  1245.61        2500.00        1.96725        1.24165                 NaN   11.3525        3.04456        4.25914                 NaN            NaN   62.2951        12.9552        2.88459                 NaN
  1244.15        2500.00        1.96726        1.24169                 NaN   11.3527        3.04461        4.25925                 NaN            NaN   62.3401        12.9755        2.81896                 NaN
  1242.69        2500.00        1.96727        1.24172                 NaN   11.3529        3.04466        4.25935                 NaN            NaN   62.3853        12.9959        2.75293                 NaN
  1241.23        2500.00        1.96728        1.24176                 NaN   11.3531        3.04471        4.25946                 NaN            NaN   62.4309        13.0164        2.68643                 NaN
  1239.76        2500.00        1.96729        1.24179                 NaN   11.3533        3.04477        4.25956                 NaN            NaN   62.4769        13.0372        2.61924                 NaN
  1238.30        2500.00        1.96730        1.24183                 NaN   11.3534        3.04482        4.25967                 NaN            NaN   62.5232        13.0580        2.55165                 NaN
  1236.84        2500.00        1.96731        1.24186                 NaN   11.3536        3.04487        4.25978                 NaN            NaN   62.5699        13.0791        2.48362                 NaN
  1235.38        2500.00        1.96732        1.24190                 NaN   11.3538        3.04493        4.25989                 NaN            NaN   62.6167        13.1002        2.41518                 NaN
  1233.92        2500.00        1.96733        1.24194                 NaN   11.3540        3.04498        4.25999                 NaN            NaN   62.6639        13.1215        2.34631                 NaN
  1232.45        2500.00        1.96734        1.24197                 NaN   11.3542        3.04503        4.26010                 NaN            NaN   62.7114        13.1429        2.27700                 NaN
  1230.99        2500.00        1.94679        1.31582                 NaN   11.2773        2.98607        4.48211                 NaN            NaN   62.7117        13.1287        2.15148                 NaN
  1229.53        2500.00        1.95026        1.45932                 NaN   10.6464        2.79647        5.45050                 NaN            NaN   62.5746        13.1151        2.00727                 NaN
  1228.07        2500.00        1.95028        1.45936                 NaN   10.6466        2.79652        5.45064                 NaN            NaN   62.6229        13.1370        1.93665                 NaN
  1226.61        2500.00        2.01124        1.43457                 NaN   10.5306        2.74736        5.63978                 NaN            NaN   62.6250        13.1566        1.85483                 NaN
  1225.14        2500.00        2.01125        1.43461                 NaN   10.5308        2.74741        5.63993                 NaN            NaN   62.6739        13.1787        1.78338                 NaN
  1223.68        2500.00        2.01126        1.43466                 NaN   10.5310        2.74745        5.64008                 NaN            NaN   62.7231        13.2010        1.71147                 NaN
  1222.22        2500.00        2.01128        1.43470                 NaN   10.5312        2.74750        5.64022                 NaN            NaN   62.7726        13.2234        1.63912                 NaN
  1220.76        2500.00        2.01129        1.43474                 NaN   10.5313        2.74755        5.64037                 NaN            NaN   62.8225        13.2459        1.56628                 NaN
  1219.30        2500.00        2.01130        1.43479                 NaN   10.5315        2.74760        5.64052                 NaN            NaN   62.8726        13.2686        1.49299                 NaN
  1217.84        2500.00        2.01131        1.43483                 NaN   10.5317        2.74765        5.64067                 NaN            NaN   62.9231        13.2915        1.41923                 NaN
  1216.37        2500.00        3.68392                 NaN            NaN   3.31984       0.703133        17.4072                 NaN            NaN   58.6884        13.6478        1.21914        1.33054     
  1214.91        2500.00        3.68402                 NaN            NaN   3.31990       0.703144        17.4076                 NaN            NaN   58.7370        13.6698        1.14787        1.33057     
  1213.45        2500.00        3.68413                 NaN            NaN   3.31995       0.703156        17.4080                 NaN            NaN   58.7851        13.6916        1.07738        1.33060     
  1211.99        2500.00        3.68423                 NaN            NaN   3.32000       0.703167        17.4085                 NaN            NaN   58.8335        13.7136        1.00638        1.33063     
  1210.53        2500.00        3.75015                 NaN            NaN   2.89904       0.552340        18.0947                 NaN            NaN   58.6746        13.7397       0.912384        1.37718     
  1209.06        2500.00        3.95505                 NaN            NaN   2.21546       0.265435        19.1532                 NaN            NaN   58.5148        13.7354       0.737534        1.42317     
  1207.60        2500.00        3.96450                 NaN            NaN   2.18003       0.249188        19.2113                 NaN            NaN   58.5511        13.7563       0.661798        1.42573     
  1206.14        2500.00        3.96461                 NaN            NaN   2.18006       0.249192        19.2118                 NaN            NaN   58.5996        13.7783       0.590741        1.42576     
  1204.68        2500.00        4.02616                 NaN            NaN   1.78471       0.108709        19.8561                 NaN            NaN   58.4528        13.8047       0.496708        1.47012     
  1203.22        2500.00        4.02628                 NaN            NaN   1.78474       0.108711        19.8566                 NaN            NaN   58.5030        13.8275       0.423079        1.47016     
  1201.75        2500.00        4.10117                 NaN            NaN   1.57384                 NaN   20.3048                 NaN            NaN   58.5300        13.8447       0.177907        1.46754     
  1200.29        2500.00        4.10168                 NaN            NaN   1.58207                 NaN   20.2966                 NaN            NaN   58.5754        13.8695       0.104289        1.47055     
  1198.83        2500.00        4.10285                 NaN            NaN   1.57116                 NaN   20.2876                 NaN            NaN   58.6165        13.8909       0.565512E-001   1.47438     
  1197.37        2500.00        4.11681                 NaN            NaN   1.55483                 NaN   20.3167                 NaN            NaN   58.6529        13.8837                 NaN   1.47513     
  1195.91        2500.00        4.11755                 NaN            NaN   1.42505                 NaN   20.4448                 NaN            NaN   58.6181        13.8882                 NaN   1.50634     
  1194.44        2500.00        4.12144                 NaN            NaN   1.40953                 NaN   20.4706                 NaN            NaN   58.6206        13.8712                 NaN   1.50670     
  1192.98        2500.00        4.12096                 NaN            NaN   1.38199                 NaN   20.4792                 NaN            NaN   58.6221        13.8799                 NaN   1.51588     
  1191.52        2500.00        4.12871                 NaN            NaN   1.34586                 NaN   20.5311                 NaN            NaN   58.6104        13.8619                 NaN   1.52211     
  1190.06        2500.00        4.13289                 NaN            NaN   1.31735                 NaN   20.5580                 NaN            NaN   58.6063        13.8564                 NaN   1.52906     
  1188.60        2500.00        4.13654                 NaN            NaN   1.29313                 NaN   20.5817                 NaN            NaN   58.6020        13.8515                 NaN   1.53506     
  1187.13        2500.00        4.13376                 NaN            NaN   1.26583                 NaN   20.6143                 NaN            NaN   58.5813        13.8596                 NaN   1.54521     
  1185.67        2500.00        4.14814                 NaN            NaN   1.26476                 NaN   20.6002                 NaN            NaN   58.6097        13.8355                 NaN   1.54168     
  1184.21        2500.00        4.14879                 NaN            NaN   1.21930                 NaN   20.6560                 NaN            NaN   58.5888        13.8342                 NaN   1.55291     
  1182.75        2500.00        4.15265                 NaN            NaN   1.15961                 NaN   20.7117                 NaN            NaN   58.5807        13.8292                 NaN   1.56621     
  1181.29        2500.00        4.15596                 NaN            NaN   1.16346                 NaN   20.7063                 NaN            NaN   58.5818        13.8261                 NaN   1.56634     
  1179.82        2500.00        4.13676                 NaN            NaN   1.24831                 NaN   20.5530                 NaN            NaN   58.6343        13.8778                 NaN   1.54984     
  1178.36        2500.00        4.16157                 NaN            NaN   1.02159                 NaN   20.8559                 NaN            NaN   58.5438        13.8200                 NaN   1.59709     
  1176.90        2500.00        4.16611                 NaN            NaN   1.09560                 NaN   20.7429                 NaN            NaN   58.5867        13.8236                 NaN   1.58511     
  1175.44        2500.00        4.16942                 NaN            NaN   1.01123                 NaN   20.8427                 NaN            NaN   58.5604        13.8141                 NaN   1.60217     
  1173.98        2500.00        4.17708                 NaN            NaN  0.943158                 NaN   20.8810                 NaN            NaN   58.5714        13.8087                 NaN   1.61867     
  1172.51        2500.00        4.18446                 NaN            NaN  0.890139                 NaN   20.9040                 NaN            NaN   58.5803        13.8103                 NaN   1.63081     
  1171.05        2500.00        4.18367                 NaN            NaN  0.922648                 NaN   20.9305                 NaN            NaN   58.5513        13.7885                 NaN   1.62333     
  1169.59        2500.00        4.18767                 NaN            NaN  0.880536                 NaN   20.9680                 NaN            NaN   58.5468        13.7842                 NaN   1.63279     
  1168.13        2500.00        4.17941                 NaN            NaN  0.766135                 NaN   21.0727                 NaN  0.698540E-001   58.4510        13.8157                 NaN   1.64518     
  1166.67        2500.00        4.11007                 NaN            NaN  0.173463E-002            NaN   21.6597                 NaN  0.606654        57.8878        14.0039                 NaN   1.73018     
  1165.20        2500.00        4.10924                 NaN            NaN            NaN            NaN   21.6347                 NaN  0.655297        57.8525        14.0085                 NaN   1.73975     
  1163.74        2500.00        4.11386                 NaN            NaN            NaN            NaN   21.6414                 NaN  0.649452        57.8573        13.9985                 NaN   1.73950     
  1162.28        2500.00        4.12826                 NaN            NaN            NaN            NaN   21.6762                 NaN  0.609266        57.8891        13.9624                 NaN   1.73476     
  1160.82        2500.00        4.13257                 NaN            NaN            NaN            NaN   21.6875                 NaN  0.606001        57.8861        13.9502                 NaN   1.73759     
  1159.36        2500.00        4.13632                 NaN            NaN            NaN            NaN   21.6949                 NaN  0.607180        57.8810        13.9411                 NaN   1.73951     
  1157.89        2500.00        4.14702                 NaN            NaN            NaN            NaN   21.6310                 NaN  0.713171        57.8122        13.9545                 NaN   1.74207     
  1156.43        2500.00        4.14405                 NaN            NaN            NaN            NaN   21.7088                 NaN  0.609283        57.8716        13.9227                 NaN   1.74354     
  1154.97        2500.00        4.14882                 NaN            NaN            NaN            NaN   21.7153                 NaN  0.610614        57.8676        13.9131                 NaN   1.74453     
  1153.51        2500.00        4.15237                 NaN            NaN            NaN            NaN   21.7216                 NaN  0.613782        57.8612        13.9050                 NaN   1.74602     
  1152.05        2500.00        4.15544                 NaN            NaN            NaN            NaN   21.7274                 NaN  0.617302        57.8556        13.8962                 NaN   1.74814     
  1150.58        2500.00        4.14576                 NaN            NaN            NaN            NaN   21.6728                 NaN  0.682431        57.8147        13.9342                 NaN   1.75013     
  1149.12        2500.00        4.14694                 NaN            NaN            NaN            NaN   21.6705                 NaN  0.688010        57.8112        13.9330                 NaN   1.75036     
  1147.66        2500.00        4.15014                 NaN            NaN            NaN            NaN   21.6751                 NaN  0.687479        57.8113        13.9259                 NaN   1.75012     
  1146.20        2500.00        4.13803                 NaN            NaN            NaN            NaN   21.6615                 NaN  0.698626        57.7977        13.9477                 NaN   1.75646     
  1144.74        2500.00        4.17395                 NaN            NaN            NaN            NaN   21.7542                 NaN  0.636627        57.8224        13.8600                 NaN   1.75281     
  1143.27        2500.00        4.17797                 NaN            NaN            NaN            NaN   21.7617                 NaN  0.638545        57.8202        13.8458                 NaN   1.75583     
  1141.81        2500.00        4.18143                 NaN            NaN            NaN            NaN   21.7619                 NaN  0.646870        57.8117        13.8428                 NaN   1.75526     
  1140.35        2500.00        4.18656                 NaN            NaN            NaN            NaN   21.7928                 NaN  0.630639        57.8086        13.8209                 NaN   1.76050     
  1138.89        2500.00        4.19057                 NaN            NaN            NaN            NaN   21.7998                 NaN  0.633832        57.8022        13.8122                 NaN   1.76140     
  1137.43        2500.00        4.19177                 NaN            NaN            NaN            NaN   21.7919                 NaN  0.650125        57.7897        13.8162                 NaN   1.76033     
  1135.96        2500.00        4.19639                 NaN            NaN            NaN            NaN   21.8074                 NaN  0.646937        57.7852        13.8013                 NaN   1.76285     
  1134.50        2500.00        4.19615                 NaN            NaN            NaN            NaN   21.7989                 NaN  0.675893        57.7508        13.8107                 NaN   1.76762     
  1133.04        2500.00        4.20385                 NaN            NaN            NaN            NaN   21.8264                 NaN  0.650970        57.7718        13.7811                 NaN   1.76594     
  1131.58        2500.00        4.20768                 NaN            NaN            NaN            NaN   21.8343                 NaN  0.654446        57.7646        13.7722                 NaN   1.76681     
  1130.12        2500.00        4.21201                 NaN            NaN            NaN            NaN   21.8434                 NaN  0.656534        57.7584        13.7619                 NaN   1.76774     
  1128.65        2500.00        4.21560                 NaN            NaN            NaN            NaN   21.8488                 NaN  0.662144        57.7503        13.7551                 NaN   1.76806     
  1127.19        2500.00        4.18965                 NaN            NaN            NaN            NaN   21.7948                 NaN  0.691881        57.7357        13.8106                 NaN   1.77738     
  1125.73        2500.00        4.19049                 NaN            NaN            NaN            NaN   21.7963                 NaN  0.691951        57.7357        13.8083                 NaN   1.77729     
  1124.27        2500.00        4.22655                 NaN            NaN            NaN            NaN   21.8775                 NaN  0.671053        57.7280        13.7251                 NaN   1.77184     
  1122.81        2500.00        4.22787                 NaN            NaN            NaN            NaN   21.8449                 NaN  0.726286        57.6906        13.7363                 NaN   1.77404     
  1121.34        2500.00        4.23388                 NaN            NaN            NaN            NaN   21.8949                 NaN  0.679061        57.7113        13.7077                 NaN   1.77315     
  1119.88        2500.00        4.23040                 NaN            NaN            NaN            NaN   21.8480                 NaN  0.729554        57.6878        13.7304                 NaN   1.77385     
  1118.42        2500.00        4.23919                 NaN            NaN            NaN            NaN   21.8773                 NaN  0.712637        57.6934        13.7056                 NaN   1.77189     
  1116.96        2500.00        4.23328                 NaN            NaN            NaN            NaN   21.8518                 NaN  0.733170        57.6844        13.7238                 NaN   1.77361     
  1115.50        2500.00        4.24862                 NaN            NaN            NaN            NaN   21.9420                 NaN  0.685905        57.6756        13.6721                 NaN   1.77585     
  1114.03        2500.00        4.23025                 NaN            NaN            NaN            NaN   21.8544                 NaN  0.727460        57.6853        13.7260                 NaN   1.77655     
  1112.57        2500.00        4.23028                 NaN            NaN            NaN            NaN   21.8544                 NaN  0.727474        57.6859        13.7254                 NaN   1.77655     
  1111.11        2500.00        4.25946                 NaN            NaN            NaN            NaN   21.9668                 NaN  0.705079        57.6509        13.6391                 NaN   1.77867     
  1109.65        2500.00        4.26298                 NaN            NaN            NaN            NaN   21.9746                 NaN  0.710943        57.6419        13.6306                 NaN   1.77905     
  1108.19        2500.00        4.26227                 NaN            NaN            NaN            NaN   21.9870                 NaN  0.711874        57.6293        13.6273                 NaN   1.78224     
  1106.72        2500.00        4.27024                 NaN            NaN            NaN            NaN   21.9929                 NaN  0.721359        57.6230        13.6130                 NaN   1.77944     
  1105.26        2500.00        4.27411                 NaN            NaN            NaN            NaN   22.0085                 NaN  0.723160        57.6139        13.5996                 NaN   1.78072     
  1103.80        2500.00        4.27786                 NaN            NaN            NaN            NaN   22.0239                 NaN  0.725542        57.6044        13.5863                 NaN   1.78204     
  1102.34        2500.00        4.28062                 NaN            NaN            NaN            NaN   22.0233                 NaN  0.736324        57.5939        13.5851                 NaN   1.78074     
  1100.88        2500.00        4.28486                 NaN            NaN            NaN            NaN   22.0448                 NaN  0.736103        57.5841        13.5676                 NaN   1.78257     
  1099.41        2500.00        4.28807                 NaN            NaN            NaN            NaN   22.0493                 NaN  0.744654        57.5733        13.5630                 NaN   1.78164     
  1097.95        2500.00        4.29119                 NaN            NaN            NaN            NaN   22.0578                 NaN  0.751169        57.5628        13.5552                 NaN   1.78178     
  1096.49        2500.00        4.29532                 NaN            NaN            NaN            NaN   22.0738                 NaN  0.753874        57.5528        13.5418                 NaN   1.78244     
  1095.03        2500.00        4.29981                 NaN            NaN            NaN            NaN   22.0953                 NaN  0.753323        57.5422        13.5259                 NaN   1.78344     
  1093.57        2500.00        4.30301                 NaN            NaN            NaN            NaN   22.0999                 NaN  0.762895        57.5318        13.5197                 NaN   1.78277     
  1092.10        2500.00        4.30576                 NaN            NaN            NaN            NaN   22.1046                 NaN  0.772852        57.5205        13.5135                 NaN   1.78275     
  1090.64        2500.00        4.30964                 NaN            NaN            NaN            NaN   22.1251                 NaN  0.773969        57.5089        13.4990                 NaN   1.78333     
  1089.18        2500.00        4.31299                 NaN            NaN            NaN            NaN   22.1363                 NaN  0.780136        57.4975        13.4900                 NaN   1.78308     
  1087.72        2500.00        4.31688                 NaN            NaN            NaN            NaN   22.1508                 NaN  0.784712        57.4864        13.4778                 NaN   1.78338     
  1086.26        2500.00        4.32055                 NaN            NaN            NaN            NaN   22.1662                 NaN  0.789478        57.4745        13.4656                 NaN   1.78362     
  1084.79        2500.00        4.32414                 NaN            NaN            NaN            NaN   22.1862                 NaN  0.792840        57.4623        13.4498                 NaN   1.78477     
  1083.33        2500.00        4.33433                 NaN            NaN            NaN            NaN   22.2061                 NaN  0.847230        57.4043        13.4206                 NaN   1.78747     
  1081.87        2500.00        4.33483                 NaN            NaN            NaN            NaN   22.2225                 NaN  0.838156        57.3994        13.4165                 NaN   1.78859     
  1080.41        2500.00        4.33297                 NaN            NaN            NaN            NaN   22.2174                 NaN  0.836163        57.4038        13.4206                 NaN   1.78903     
  1078.95        2500.00        4.33424                 NaN            NaN            NaN            NaN   22.2313                 NaN  0.830820        57.3982        13.4161                 NaN   1.78933     
  1077.48        2500.00        4.34180                 NaN            NaN            NaN            NaN   22.2412                 NaN  0.855294        57.3773        13.3977                 NaN   1.78665     
  1076.02        2500.00        4.34182                 NaN            NaN            NaN            NaN   22.2412                 NaN  0.855311        57.3779        13.3971                 NaN   1.78665     
  1074.56        2500.00        4.36505                 NaN            NaN            NaN            NaN   22.3006                 NaN  0.915669        57.2972        13.3425                 NaN   1.77895     
  1073.10        2500.00        4.36508                 NaN            NaN            NaN            NaN   22.3006                 NaN  0.915687        57.2977        13.3419                 NaN   1.77895     
  1071.64        2500.00        4.36511                 NaN            NaN            NaN            NaN   22.3007                 NaN  0.915705        57.2983        13.3413                 NaN   1.77895     
  1070.18        2500.00        4.36514                 NaN            NaN            NaN            NaN   22.3007                 NaN  0.915723        57.2988        13.3407                 NaN   1.77895     
  1068.71        2500.00        4.36517                 NaN            NaN            NaN            NaN   22.3007                 NaN  0.915741        57.2993        13.3401                 NaN   1.77896     
  1067.25        2500.00        4.36292                 NaN            NaN            NaN            NaN   22.3207                 NaN  0.900521        57.2954        13.3382                 NaN   1.78226     
  1065.79        2500.00        4.35955                 NaN            NaN            NaN            NaN   22.3421                 NaN  0.884156        57.2912        13.3363                 NaN   1.78674     
  1064.33        2500.00        4.35958                 NaN            NaN            NaN            NaN   22.3421                 NaN  0.884173        57.2917        13.3357                 NaN   1.78674     
  1062.87        2500.00        4.35961                 NaN            NaN            NaN            NaN   22.3422                 NaN  0.884190        57.2922        13.3351                 NaN   1.78674     
  1061.40        2500.00        4.36670                 NaN            NaN            NaN            NaN   22.3919                 NaN  0.892316        57.2610        13.3008                 NaN   1.78729     
  1059.94        2500.00        4.36673                 NaN            NaN            NaN            NaN   22.3919                 NaN  0.892334        57.2615        13.3002                 NaN   1.78729     
  1058.48        2500.00        4.36676                 NaN            NaN            NaN            NaN   22.3920                 NaN  0.892351        57.2620        13.2996                 NaN   1.78729     
  1057.02        2500.00        4.36679                 NaN            NaN            NaN            NaN   22.3920                 NaN  0.892368        57.2625        13.2990                 NaN   1.78729     
  1055.56        2500.00        4.36682                 NaN            NaN            NaN            NaN   22.3920                 NaN  0.892386        57.2630        13.2984                 NaN   1.78729     
  1054.09        2500.00        4.40378                 NaN            NaN            NaN            NaN   22.5959                 NaN  0.967391        57.0901        13.1648                 NaN   1.77808     
  1052.63        2500.00        4.40381                 NaN            NaN            NaN            NaN   22.5959                 NaN  0.967409        57.0906        13.1642                 NaN   1.77808     
  1051.17        2500.00        4.40384                 NaN            NaN            NaN            NaN   22.5960                 NaN  0.967428        57.0911        13.1636                 NaN   1.77809     
  1049.71        2500.00        4.40387                 NaN            NaN            NaN            NaN   22.5960                 NaN  0.967447        57.0916        13.1630                 NaN   1.77809     
  1048.25        2500.00        4.40390                 NaN            NaN            NaN            NaN   22.5960                 NaN  0.967466        57.0921        13.1624                 NaN   1.77809     
  1046.78        2500.00        4.40393                 NaN            NaN            NaN            NaN   22.5961                 NaN  0.967484        57.0926        13.1618                 NaN   1.77809     
  1045.32        2500.00        4.40396                 NaN            NaN            NaN            NaN   22.5961                 NaN  0.967503        57.0931        13.1612                 NaN   1.77809     
  1043.86        2500.00        4.42193                 NaN            NaN            NaN            NaN   22.6683                 NaN  0.986601        57.0396        13.1184                 NaN   1.76512     
  1042.40        2500.00        4.42473                 NaN            NaN            NaN            NaN   22.6852                 NaN   1.00452        57.0217        13.0990                 NaN   1.76480     
  1040.94        2500.00        4.42808                 NaN            NaN            NaN            NaN   22.7071                 NaN   1.01391        57.0027        13.0846                 NaN   1.76363     
  1039.47        2500.00        4.43028                 NaN            NaN            NaN            NaN   22.7375                 NaN   1.01786        56.9815        13.0687                 NaN   1.76417     
  1038.01        2500.00        4.44296                 NaN            NaN            NaN            NaN   22.7854                 NaN   1.07882        56.9056        13.0301                 NaN   1.75712     
  1036.55        2500.00        4.44596                 NaN            NaN            NaN            NaN   22.8063                 NaN   1.08890        56.8846        13.0181                 NaN   1.75616     
  1035.09        2500.00        4.44637                 NaN            NaN            NaN            NaN   22.8084                 NaN   1.08981        56.8833        13.0161                 NaN   1.75594     
  1033.63        2500.00        4.44656                 NaN            NaN            NaN            NaN   22.8115                 NaN   1.08741        56.8846        13.0142                 NaN   1.75578     
  1032.16        2500.00        4.44748                 NaN            NaN            NaN            NaN   22.8156                 NaN   1.09119        56.8797        13.0107                 NaN   1.75522     
  1030.70        2500.00        4.44783                 NaN            NaN            NaN            NaN   22.8170                 NaN   1.09470        56.8762        13.0093                 NaN   1.75496     
  1029.24        2500.00        4.44544                 NaN            NaN            NaN            NaN   22.8582                 NaN   1.07353        56.8667        12.9948                 NaN   1.76132     
  1027.78        2500.00        4.45725                 NaN            NaN            NaN            NaN   22.9659                 NaN   1.12596        56.7648        12.9339                 NaN   1.75219     
  1026.32        2500.00        4.45728                 NaN            NaN            NaN            NaN   22.9660                 NaN   1.12598        56.7652        12.9333                 NaN   1.75219     
  1024.85        2500.00        4.45731                 NaN            NaN            NaN            NaN   22.9660                 NaN   1.12600        56.7657        12.9328                 NaN   1.75219     
  1023.39        2500.00        4.45734                 NaN            NaN            NaN            NaN   22.9661                 NaN   1.12602        56.7662        12.9322                 NaN   1.75219     
  1021.93        2500.00        4.47272                 NaN            NaN            NaN            NaN   23.0710                 NaN   1.17081        56.6732        12.8691                 NaN   1.74320     
  1020.47        2500.00        4.47275                 NaN            NaN            NaN            NaN   23.0710                 NaN   1.17083        56.6737        12.8685                 NaN   1.74320     
  1019.01        2500.00        4.47278                 NaN            NaN            NaN            NaN   23.0711                 NaN   1.17085        56.6742        12.8679                 NaN   1.74320     
  1017.54        2500.00        4.47281                 NaN            NaN            NaN            NaN   23.0711                 NaN   1.17088        56.6747        12.8673                 NaN   1.74320     
  1016.08        2500.00        4.47483                 NaN            NaN            NaN            NaN   23.0898                 NaN   1.17897        56.6582        12.8564                 NaN   1.74172     
  1014.62        2500.00        4.47486                 NaN            NaN            NaN            NaN   23.0899                 NaN   1.17899        56.6587        12.8559                 NaN   1.74172     
  1013.16        2500.00        4.47489                 NaN            NaN            NaN            NaN   23.0899                 NaN   1.17902        56.6592        12.8553                 NaN   1.74172     
  1011.70        2500.00        4.47492                 NaN            NaN            NaN            NaN   23.0900                 NaN   1.17904        56.6596        12.8547                 NaN   1.74172     
  1010.23        2500.00        4.47496                 NaN            NaN            NaN            NaN   23.0901                 NaN   1.17911        56.6600        12.8541                 NaN   1.74171     
  1008.77        2500.00        4.48800                 NaN            NaN            NaN            NaN   23.1849                 NaN   1.23332        56.5637        12.7999                 NaN   1.73011     
  1007.31        2500.00        4.48818                 NaN            NaN            NaN            NaN   23.1861                 NaN   1.23433        56.5627        12.7986                 NaN   1.72996     
  1005.85        2500.00        4.48757                 NaN            NaN            NaN            NaN   23.1816                 NaN   1.23320        56.5666        12.8007                 NaN   1.73043     
  1004.39        2500.00        4.48862                 NaN            NaN            NaN            NaN   23.1891                 NaN   1.23638        56.5604        12.7959                 NaN   1.72957     
  1002.92        2500.00        4.48876                 NaN            NaN            NaN            NaN   23.1901                 NaN   1.23710        56.5598        12.7948                 NaN   1.72944     
  1001.46        2500.00        4.48698                 NaN            NaN            NaN            NaN   23.1886                 NaN   1.23061        56.5688        12.7927                 NaN   1.73232     
