|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.75/KHA22/KHA22_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ne             lc             ilm           
  1289.47        2500.00        1.26004                 NaN   85.9991                 NaN  0.748483        2.44101                 NaN   1.63947        7.91187                 NaN            NaN            NaN
  1288.01        2500.00        1.33682                 NaN   86.2650                 NaN  0.640735        2.41448                 NaN   1.58358        7.75935                 NaN            NaN            NaN
  1286.55        2500.00        1.17979                 NaN   87.9976                 NaN  0.554510        2.10946                 NaN   1.37575        6.78291                 NaN            NaN            NaN
  1285.09        2500.00        1.05519                 NaN   89.3664                 NaN  0.485045        1.87183                 NaN   1.21103        6.01046                 NaN            NaN            NaN
  1283.62        2500.00       0.952091                 NaN   90.4802                 NaN  0.429833        1.67928                 NaN   1.07764        5.38092                 NaN            NaN            NaN
  1282.16        2500.00        1.13507                 NaN   88.6514                 NaN  0.513809        2.00057                 NaN   1.29926        6.39987                 NaN            NaN            NaN
  1280.70        2500.00        1.28658                 NaN   87.7685                 NaN  0.542539        2.17722                 NaN   1.40458        6.82061                 NaN            NaN            NaN
  1279.24        2500.00       0.977076E-001            NaN   96.3599                 NaN  0.327967       0.717026                 NaN  0.392351        2.10504                 NaN            NaN            NaN
  1277.78        2500.00       0.465956                 NaN   97.0644                 NaN  0.473498E-001  0.455393                 NaN  0.293649        1.67325                 NaN            NaN            NaN
  1276.31        2500.00       0.629992                 NaN   94.1969                 NaN  0.161493        1.10325                 NaN  0.622912        3.28546                 NaN            NaN            NaN
  1274.85        2500.00       0.641039                 NaN   93.9848                 NaN  0.220407        1.12153                 NaN  0.659592        3.37263                 NaN            NaN            NaN
  1273.39        2500.00       0.598952                 NaN   94.4187                 NaN  0.158058        1.04922                 NaN  0.580851        3.19420                 NaN            NaN            NaN
  1271.93        2500.00       0.474638                 NaN   95.1732                 NaN  0.261597       0.862679                 NaN  0.525168        2.70268                 NaN            NaN            NaN
  1270.47        2500.00       0.558252                 NaN   94.4378                 NaN  0.196046        1.09693                 NaN  0.587398        3.12356                 NaN            NaN            NaN
  1269.00        2500.00       0.430982                 NaN   95.9368                 NaN  0.222486       0.668500                 NaN  0.439453        2.30177                 NaN            NaN            NaN
  1267.54        2500.00       0.395137                 NaN   96.2443                 NaN  0.136683       0.731473                 NaN  0.384870        2.10750                 NaN            NaN            NaN
  1266.08        2500.00       0.435088                 NaN   95.8653                 NaN  0.152287       0.794226                 NaN  0.422788        2.33034                 NaN            NaN            NaN
  1264.62        2500.00       0.421326                 NaN   96.0135                 NaN  0.142310       0.776564                 NaN  0.399583        2.24675                 NaN            NaN            NaN
  1263.16        2500.00       0.310430                 NaN   96.8883                 NaN            NaN  0.692722                 NaN  0.300522        1.80806                 NaN            NaN            NaN
  1261.69        2500.00       0.525851                 NaN   94.4322                 NaN  0.320493        1.01359                 NaN  0.529943        2.89814       0.279748                 NaN            NaN
  1260.23        2500.00       0.627061                 NaN   90.5419                 NaN  0.373174        1.85885                 NaN  0.804085        4.50731        1.28760                 NaN            NaN
  1258.77        2500.00       0.567538                 NaN   91.2805                 NaN  0.252811        1.76206                 NaN  0.726190        4.18777        1.22314                 NaN            NaN
  1257.31        2500.00       0.668298                 NaN   90.2455                 NaN  0.405796        1.84794                 NaN  0.819370        4.71803        1.29502                 NaN            NaN
  1255.85        2500.00       0.534297                 NaN   90.1010                 NaN  0.508629        1.81048                 NaN  0.846156        4.81437        1.38506                 NaN            NaN
  1254.38        2500.00       0.547078       0.587186        88.2402                 NaN            NaN   3.07817                 NaN  0.254135        5.96690        1.32636                 NaN            NaN
  1252.92        2500.00       0.497029       0.843957        85.2993                 NaN            NaN   3.91282                 NaN  0.176575        7.58383        1.68652                 NaN            NaN
  1251.46        2500.00        1.30470       0.793269        75.3014       0.981525                 NaN   5.36926                 NaN            NaN   13.4136        2.83623                 NaN            NaN
  1250.00        2500.00        3.14148        1.72896                 NaN   14.5148        4.26014        4.52572                 NaN            NaN   57.3574        11.7342        2.73732                 NaN
  1248.54        2500.00        3.14148        1.72896                 NaN   14.5148        4.26014        4.52572                 NaN            NaN   57.3955        11.7525        2.68091                 NaN
  1247.07        2500.00        3.14148        1.72896                 NaN   14.5148        4.26014        4.52572                 NaN            NaN   57.4338        11.7710        2.62414                 NaN
  1245.61        2500.00        3.21977        1.82577                 NaN   14.1416        4.02932        5.08485                 NaN            NaN   57.4033        11.7670        2.52844                 NaN
  1244.15        2500.00        3.21977        1.82577                 NaN   14.1416        4.02932        5.08485                 NaN            NaN   57.4420        11.7857        2.47103                 NaN
  1242.69        2500.00        3.21977        1.82577                 NaN   14.1416        4.02932        5.08485                 NaN            NaN   57.4810        11.8045        2.41326                 NaN
  1241.23        2500.00        3.21977        1.82577                 NaN   14.1416        4.02932        5.08485                 NaN            NaN   57.5203        11.8234        2.35507                 NaN
  1239.76        2500.00        3.21977        1.82577                 NaN   14.1416        4.02932        5.08485                 NaN            NaN   57.5599        11.8425        2.29627                 NaN
  1238.30        2500.00        3.21977        1.82577                 NaN   14.1416        4.02932        5.08485                 NaN            NaN   57.5998        11.8618        2.23711                 NaN
  1236.84        2500.00        3.21977        1.82577                 NaN   14.1416        4.02932        5.08485                 NaN            NaN   57.6400        11.8812        2.17757                 NaN
  1235.38        2500.00        3.21977        1.82577                 NaN   14.1416        4.02932        5.08485                 NaN            NaN   57.6804        11.9007        2.11765                 NaN
  1233.92        2500.00        3.21977        1.82577                 NaN   14.1416        4.02932        5.08485                 NaN            NaN   57.7211        11.9203        2.05736                 NaN
  1232.45        2500.00        3.21977        1.82577                 NaN   14.1416        4.02932        5.08485                 NaN            NaN   57.7620        11.9400        1.99667                 NaN
  1230.99        2500.00        3.18528        1.93376                 NaN   14.0418        3.95019        5.33418                 NaN            NaN   57.7443        11.9242        1.88619                 NaN
  1229.53        2500.00        3.18914        2.14338                 NaN   13.2405        3.69721        6.48282                 NaN            NaN   57.5826        11.9054        1.75884                 NaN
  1228.07        2500.00        3.18914        2.14338                 NaN   13.2405        3.69721        6.48282                 NaN            NaN   57.6243        11.9256        1.69704                 NaN
  1226.61        2500.00        3.28845        2.09366                 NaN   13.0946        3.63175        6.70687                 NaN            NaN   57.6172        11.9423        1.62523                 NaN
  1225.14        2500.00        3.28845        2.09366                 NaN   13.0946        3.63175        6.70688                 NaN            NaN   57.6593        11.9627        1.56269                 NaN
  1223.68        2500.00        3.28845        2.09366                 NaN   13.0946        3.63175        6.70687                 NaN            NaN   57.7018        11.9832        1.49974                 NaN
  1222.22        2500.00        3.28845        2.09366                 NaN   13.0946        3.63175        6.70687                 NaN            NaN   57.7445        12.0038        1.43641                 NaN
  1220.76        2500.00        3.28845        2.09366                 NaN   13.0946        3.63175        6.70687                 NaN            NaN   57.7876        12.0245        1.37263                 NaN
  1219.30        2500.00        3.28845        2.09366                 NaN   13.0946        3.63175        6.70687                 NaN            NaN   57.8308        12.0454        1.30845                 NaN
  1217.84        2500.00        3.28845        2.09366                 NaN   13.0946        3.63175        6.70687                 NaN            NaN   57.8744        12.0664        1.24386                 NaN
  1216.37        2500.00        5.33048                 NaN            NaN   4.09322       0.921611        20.5245                 NaN            NaN   53.5269        12.2869        1.05963        2.25682     
  1214.91        2500.00        5.33048                 NaN            NaN   4.09322       0.921611        20.5245                 NaN            NaN   53.5686        12.3070       0.997729        2.25682     
  1213.45        2500.00        5.33048                 NaN            NaN   4.09322       0.921611        20.5245                 NaN            NaN   53.6099        12.3270       0.936495        2.25682     
  1211.99        2500.00        5.33048                 NaN            NaN   4.09322       0.921611        20.5245                 NaN            NaN   53.6515        12.3470       0.874819        2.25682     
  1210.53        2500.00        5.40727                 NaN            NaN   3.57257       0.723596        21.3235                 NaN            NaN   53.4803        12.3653       0.792791        2.33467     
  1209.06        2500.00        5.69864                 NaN            NaN   2.72643       0.347490        22.5273                 NaN            NaN   53.2956        12.3533       0.640447        2.41093     
  1207.60        2500.00        5.71190                 NaN            NaN   2.68269       0.325124        22.5943                 NaN            NaN   53.3242        12.3720       0.574684        2.41511     
  1206.14        2500.00        5.71190                 NaN            NaN   2.68269       0.325124        22.5943                 NaN            NaN   53.3659        12.3921       0.513002        2.41511     
  1204.68        2500.00        5.78271                 NaN            NaN   2.19523       0.141772        23.3417                 NaN            NaN   53.2074        12.4109       0.431180        2.48916     
  1203.22        2500.00        5.78271                 NaN            NaN   2.19523       0.141772        23.3417                 NaN            NaN   53.2505        12.4317       0.367279        2.48916     
  1201.75        2500.00        5.88593                 NaN            NaN   1.93551                 NaN   23.8358                 NaN            NaN   53.2598        12.4445       0.154412        2.48407     
  1200.29        2500.00        5.88918                 NaN            NaN   1.94539                 NaN   23.8211                 NaN            NaN   53.2978        12.4669       0.905186E-001   2.48907     
  1198.83        2500.00        5.89067                 NaN            NaN   1.93194                 NaN   23.8138                 NaN            NaN   53.3326        12.4864       0.490861E-001   2.49549     
  1197.37        2500.00        5.91059                 NaN            NaN   1.91184                 NaN   23.8363                 NaN            NaN   53.3643        12.4803                 NaN   2.49670     
  1195.91        2500.00        5.90125                 NaN            NaN   1.75207                 NaN   23.9885                 NaN            NaN   53.3255        12.4834                 NaN   2.54922     
  1194.44        2500.00        5.90476                 NaN            NaN   1.73310                 NaN   24.0150                 NaN            NaN   53.3284        12.4689                 NaN   2.54986     
  1192.98        2500.00        5.90277                 NaN            NaN   1.69904                 NaN   24.0292                 NaN            NaN   53.3268        12.4769                 NaN   2.56530     
  1191.52        2500.00        5.91142                 NaN            NaN   1.65468                 NaN   24.0818                 NaN            NaN   53.3153        12.4611                 NaN   2.57580     
  1190.06        2500.00        5.91590                 NaN            NaN   1.61956                 NaN   24.1107                 NaN            NaN   53.3099        12.4564                 NaN   2.58750     
  1188.60        2500.00        5.92032                 NaN            NaN   1.58981                 NaN   24.1355                 NaN            NaN   53.3044        12.4524                 NaN   2.59760     
  1187.13        2500.00        5.91464                 NaN            NaN   1.55617                 NaN   24.1727                 NaN            NaN   53.2822        12.4596                 NaN   2.61463     
  1185.67        2500.00        5.93620                 NaN            NaN   1.55537                 NaN   24.1508                 NaN            NaN   53.3099        12.4390                 NaN   2.60876     
  1184.21        2500.00        5.93504                 NaN            NaN   1.49906                 NaN   24.2127                 NaN            NaN   53.2877        12.4378                 NaN   2.62763     
  1182.75        2500.00        5.93442                 NaN            NaN   1.42542                 NaN   24.2794                 NaN            NaN   53.2774        12.4333                 NaN   2.65001     
  1181.29        2500.00        5.94241                 NaN            NaN   1.43035                 NaN   24.2681                 NaN            NaN   53.2778        12.4311                 NaN   2.65022     
  1179.82        2500.00        5.91951                 NaN            NaN   1.53362                 NaN   24.1194                 NaN            NaN   53.3262        12.4788                 NaN   2.62244     
  1178.36        2500.00        5.93661                 NaN            NaN   1.25504                 NaN   24.4451                 NaN            NaN   53.2360        12.4253                 NaN   2.70192     
  1176.90        2500.00        5.95642                 NaN            NaN   1.34629                 NaN   24.3079                 NaN            NaN   53.2777        12.4299                 NaN   2.68182     
  1175.44        2500.00        5.95074                 NaN            NaN   1.24274                 NaN   24.4255                 NaN            NaN   53.2495        12.4210                 NaN   2.71049     
  1173.98        2500.00        5.95613                 NaN            NaN   1.15921                 NaN   24.4707                 NaN            NaN   53.2588        12.4167                 NaN   2.73838     
  1172.51        2500.00        5.96593                 NaN            NaN   1.09408                 NaN   24.4957                 NaN            NaN   53.2666        12.4188                 NaN   2.75892     
  1171.05        2500.00        5.96370                 NaN            NaN   1.13400                 NaN   24.5205                 NaN            NaN   53.2367        12.3990                 NaN   2.74611     
  1169.59        2500.00        5.96599                 NaN            NaN   1.08212                 NaN   24.5641                 NaN            NaN   53.2304        12.3954                 NaN   2.76201     
  1168.13        2500.00        5.95810                 NaN            NaN  0.941354                 NaN   24.6812                 NaN  0.689175E-001   53.1431        12.4244                 NaN   2.78299     
  1166.67        2500.00        5.85530                 NaN            NaN  0.213167E-002            NaN   25.3702                 NaN  0.598715        52.6473        12.5985                 NaN   2.92779     
  1165.20        2500.00        5.85081                 NaN            NaN            NaN            NaN   25.3448                 NaN  0.646676        52.6113        12.6026                 NaN   2.94382     
  1163.74        2500.00        5.85735                 NaN            NaN            NaN            NaN   25.3488                 NaN  0.640894        52.6153        12.5942                 NaN   2.94339     
  1162.28        2500.00        5.87733                 NaN            NaN            NaN            NaN   25.3771                 NaN  0.601241        52.6462        12.5627                 NaN   2.93545     
  1160.82        2500.00        5.88058                 NaN            NaN            NaN            NaN   25.3880                 NaN  0.597988        52.6415        12.5519                 NaN   2.94014     
  1159.36        2500.00        5.88439                 NaN            NaN            NaN            NaN   25.3940                 NaN  0.599127        52.6352        12.5439                 NaN   2.94331     
  1157.89        2500.00        5.90408                 NaN            NaN            NaN            NaN   25.3191                 NaN  0.703675        52.5694        12.5562                 NaN   2.94756     
  1156.43        2500.00        5.89223                 NaN            NaN            NaN            NaN   25.4053                 NaN  0.601149        52.6234        12.5280                 NaN   2.94999     
  1154.97        2500.00        5.89918                 NaN            NaN            NaN            NaN   25.4082                 NaN  0.602443        52.6187        12.5198                 NaN   2.95163     
  1153.51        2500.00        5.90322                 NaN            NaN            NaN            NaN   25.4129                 NaN  0.605545        52.6114        12.5128                 NaN   2.95409     
  1152.05        2500.00        5.90564                 NaN            NaN            NaN            NaN   25.4179                 NaN  0.608992        52.6047        12.5052                 NaN   2.95760     
  1150.58        2500.00        5.90110                 NaN            NaN            NaN            NaN   25.3577                 NaN  0.673242        52.5668        12.5402                 NaN   2.96101     
  1149.12        2500.00        5.90271                 NaN            NaN            NaN            NaN   25.3547                 NaN  0.678729        52.5628        12.5396                 NaN   2.96140     
  1147.66        2500.00        5.90721                 NaN            NaN            NaN            NaN   25.3574                 NaN  0.678191        52.5624        12.5338                 NaN   2.96097     
  1146.20        2500.00        5.88562                 NaN            NaN            NaN            NaN   25.3541                 NaN  0.689139        52.5461        12.5535                 NaN   2.97156     
  1144.74        2500.00        5.93256                 NaN            NaN            NaN            NaN   25.4311                 NaN  0.627948        52.5685        12.4746                 NaN   2.96527     
  1143.27        2500.00        5.93431                 NaN            NaN            NaN            NaN   25.4385                 NaN  0.629812        52.5649        12.4622                 NaN   2.97030     
  1141.81        2500.00        5.94230                 NaN            NaN            NaN            NaN   25.4336                 NaN  0.638010        52.5568        12.4600                 NaN   2.96934     
  1140.35        2500.00        5.93939                 NaN            NaN            NaN            NaN   25.4716                 NaN  0.621939        52.5493        12.4398                 NaN   2.97796     
  1138.89        2500.00        5.94480                 NaN            NaN            NaN            NaN   25.4761                 NaN  0.625066        52.5422        12.4324                 NaN   2.97942     
  1137.43        2500.00        5.95113                 NaN            NaN            NaN            NaN   25.4629                 NaN  0.641124        52.5306        12.4366                 NaN   2.97764     
  1135.96        2500.00        5.95358                 NaN            NaN            NaN            NaN   25.4792                 NaN  0.637944        52.5242        12.4233                 NaN   2.98178     
  1134.50        2500.00        5.95085                 NaN            NaN            NaN            NaN   25.4747                 NaN  0.666428        52.4871        12.4313                 NaN   2.98959     
  1133.04        2500.00        5.96040                 NaN            NaN            NaN            NaN   25.4967                 NaN  0.641863        52.5085        12.4057                 NaN   2.98686     
  1131.58        2500.00        5.96529                 NaN            NaN            NaN            NaN   25.5025                 NaN  0.645266        52.5006        12.3980                 NaN   2.98826     
  1130.12        2500.00        5.97068                 NaN            NaN            NaN            NaN   25.5094                 NaN  0.647300        52.4937        12.3891                 NaN   2.98977     
  1128.65        2500.00        5.97644                 NaN            NaN            NaN            NaN   25.5117                 NaN  0.652811        52.4853        12.3834                 NaN   2.99028     
  1127.19        2500.00        5.93529                 NaN            NaN            NaN            NaN   25.4766                 NaN  0.682079        52.4668        12.4333                 NaN   3.00589     
  1125.73        2500.00        5.93644                 NaN            NaN            NaN            NaN   25.4776                 NaN  0.682134        52.4663        12.4318                 NaN   3.00573     
  1124.27        2500.00        5.98737                 NaN            NaN            NaN            NaN   25.5372                 NaN  0.661508        52.4602        12.3572                 NaN   2.99645     
  1122.81        2500.00        5.98888                 NaN            NaN            NaN            NaN   25.5062                 NaN  0.715902        52.4218        12.3672                 NaN   3.00000     
  1121.34        2500.00        5.99638                 NaN            NaN            NaN            NaN   25.5515                 NaN  0.669348        52.4420        12.3422                 NaN   2.99853     
  1119.88        2500.00        5.99236                 NaN            NaN            NaN            NaN   25.5078                 NaN  0.719091        52.4180        12.3630                 NaN   2.99967     
  1118.42        2500.00        6.00483                 NaN            NaN            NaN            NaN   25.5310                 NaN  0.702410        52.4240        12.3414                 NaN   2.99637     
  1116.96        2500.00        5.99633                 NaN            NaN            NaN            NaN   25.5100                 NaN  0.722623        52.4138        12.3581                 NaN   2.99923     
  1115.50        2500.00        6.01532                 NaN            NaN            NaN            NaN   25.5916                 NaN  0.675976        52.4030        12.3113                 NaN   3.00279     
  1114.03        2500.00        5.98425                 NaN            NaN            NaN            NaN   25.5240                 NaN  0.716927        52.4102        12.3606                 NaN   3.00403     
  1112.57        2500.00        5.98425                 NaN            NaN            NaN            NaN   25.5240                 NaN  0.716926        52.4102        12.3606                 NaN   3.00403     
  1111.11        2500.00        6.02424                 NaN            NaN            NaN            NaN   25.6150                 NaN  0.694788        52.3762        12.2825                 NaN   3.00737     
  1109.65        2500.00        6.02915                 NaN            NaN            NaN            NaN   25.6204                 NaN  0.700541        52.3667        12.2752                 NaN   3.00796     
  1108.19        2500.00        6.03029                 NaN            NaN            NaN            NaN   25.6290                 NaN  0.701426        52.3536        12.2725                 NaN   3.01327     
  1106.72        2500.00        6.03918                 NaN            NaN            NaN            NaN   25.6344                 NaN  0.710753        52.3471        12.2601                 NaN   3.00851     
  1105.26        2500.00        6.04152                 NaN            NaN            NaN            NaN   25.6505                 NaN  0.712490        52.3367        12.2481                 NaN   3.01058     
  1103.80        2500.00        6.04355                 NaN            NaN            NaN            NaN   25.6666                 NaN  0.714799        52.3260        12.2363                 NaN   3.01271     
  1102.34        2500.00        6.05136                 NaN            NaN            NaN            NaN   25.6610                 NaN  0.725406        52.3160        12.2358                 NaN   3.01050     
  1100.88        2500.00        6.05213                 NaN            NaN            NaN            NaN   25.6846                 NaN  0.725144        52.3046        12.2201                 NaN   3.01346     
  1099.41        2500.00        6.05904                 NaN            NaN            NaN            NaN   25.6851                 NaN  0.733548        52.2940        12.2164                 NaN   3.01187     
  1097.95        2500.00        6.06322                 NaN            NaN            NaN            NaN   25.6920                 NaN  0.739937        52.2830        12.2097                 NaN   3.01204     
  1096.49        2500.00        6.06681                 NaN            NaN            NaN            NaN   25.7076                 NaN  0.742567        52.2722        12.1978                 NaN   3.01307     
  1095.03        2500.00        6.06979                 NaN            NaN            NaN            NaN   25.7294                 NaN  0.741982        52.2605        12.1837                 NaN   3.01465     
  1093.57        2500.00        6.07573                 NaN            NaN            NaN            NaN   25.7307                 NaN  0.751389        52.2502        12.1785                 NaN   3.01349     
  1092.10        2500.00        6.08030                 NaN            NaN            NaN            NaN   25.7331                 NaN  0.761171        52.2387        12.1734                 NaN   3.01342     
  1090.64        2500.00        6.08240                 NaN            NaN            NaN            NaN   25.7547                 NaN  0.762227        52.2260        12.1604                 NaN   3.01428     
  1089.18        2500.00        6.08704                 NaN            NaN            NaN            NaN   25.7640                 NaN  0.768272        52.2143        12.1526                 NaN   3.01380     
  1087.72        2500.00        6.09092                 NaN            NaN            NaN            NaN   25.7777                 NaN  0.772743        52.2025        12.1419                 NaN   3.01422     
  1086.26        2500.00        6.09430                 NaN            NaN            NaN            NaN   25.7926                 NaN  0.777400        52.1900        12.1311                 NaN   3.01455     
  1084.79        2500.00        6.09505                 NaN            NaN            NaN            NaN   25.8144                 NaN  0.780666        52.1766        12.1169                 NaN   3.01637     
  1083.33        2500.00        6.09935                 NaN            NaN            NaN            NaN   25.8416                 NaN  0.834080        52.1151        12.0894                 NaN   3.02048     
  1081.87        2500.00        6.09813                 NaN            NaN            NaN            NaN   25.8605                 NaN  0.825099        52.1082        12.0858                 NaN   3.02225     
  1080.41        2500.00        6.09550                 NaN            NaN            NaN            NaN   25.8564                 NaN  0.823125        52.1119        12.0901                 NaN   3.02301     
  1078.95        2500.00        6.09821                 NaN            NaN            NaN            NaN   25.8686                 NaN  0.817835        52.1055        12.0864                 NaN   3.02346     
  1077.48        2500.00        6.10762                 NaN            NaN            NaN            NaN   25.8760                 NaN  0.841896        52.0855        12.0702                 NaN   3.01887     
  1076.02        2500.00        6.10762                 NaN            NaN            NaN            NaN   25.8760                 NaN  0.841897        52.0855        12.0702                 NaN   3.01887     
  1074.56        2500.00        6.14410                 NaN            NaN            NaN            NaN   25.9199                 NaN  0.901221        52.0086        12.0206                 NaN   3.00562     
  1073.10        2500.00        6.14410                 NaN            NaN            NaN            NaN   25.9199                 NaN  0.901221        52.0086        12.0206                 NaN   3.00562     
  1071.64        2500.00        6.14410                 NaN            NaN            NaN            NaN   25.9199                 NaN  0.901221        52.0086        12.0206                 NaN   3.00562     
  1070.18        2500.00        6.14410                 NaN            NaN            NaN            NaN   25.9199                 NaN  0.901221        52.0086        12.0206                 NaN   3.00562     
  1068.71        2500.00        6.14410                 NaN            NaN            NaN            NaN   25.9199                 NaN  0.901221        52.0086        12.0206                 NaN   3.00562     
  1067.25        2500.00        6.13954                 NaN            NaN            NaN            NaN   25.9419                 NaN  0.886187        52.0024        12.0190                 NaN   3.01107     
  1065.79        2500.00        6.13311                 NaN            NaN            NaN            NaN   25.9655                 NaN  0.870025        51.9957        12.0172                 NaN   3.01850     
  1064.33        2500.00        6.13311                 NaN            NaN            NaN            NaN   25.9655                 NaN  0.870025        51.9957        12.0172                 NaN   3.01850     
  1062.87        2500.00        6.13311                 NaN            NaN            NaN            NaN   25.9655                 NaN  0.870025        51.9957        12.0172                 NaN   3.01850     
  1061.40        2500.00        6.13517                 NaN            NaN            NaN            NaN   26.0184                 NaN  0.877936        51.9633        11.9860                 NaN   3.01918     
  1059.94        2500.00        6.13517                 NaN            NaN            NaN            NaN   26.0184                 NaN  0.877936        51.9633        11.9860                 NaN   3.01918     
  1058.48        2500.00        6.13517                 NaN            NaN            NaN            NaN   26.0184                 NaN  0.877936        51.9633        11.9860                 NaN   3.01918     
  1057.02        2500.00        6.13517                 NaN            NaN            NaN            NaN   26.0184                 NaN  0.877936        51.9633        11.9860                 NaN   3.01918     
  1055.56        2500.00        6.13517                 NaN            NaN            NaN            NaN   26.0184                 NaN  0.877936        51.9633        11.9860                 NaN   3.01918     
  1054.09        2500.00        6.17353                 NaN            NaN            NaN            NaN   26.2166                 NaN  0.951433        51.7930        11.8626                 NaN   3.00275     
  1052.63        2500.00        6.17353                 NaN            NaN            NaN            NaN   26.2166                 NaN  0.951433        51.7930        11.8626                 NaN   3.00275     
  1051.17        2500.00        6.17353                 NaN            NaN            NaN            NaN   26.2166                 NaN  0.951433        51.7930        11.8626                 NaN   3.00275     
  1049.71        2500.00        6.17353                 NaN            NaN            NaN            NaN   26.2166                 NaN  0.951433        51.7930        11.8626                 NaN   3.00275     
  1048.25        2500.00        6.17353                 NaN            NaN            NaN            NaN   26.2166                 NaN  0.951433        51.7930        11.8626                 NaN   3.00275     
  1046.78        2500.00        6.17353                 NaN            NaN            NaN            NaN   26.2166                 NaN  0.951433        51.7930        11.8626                 NaN   3.00275     
  1045.32        2500.00        6.17353                 NaN            NaN            NaN            NaN   26.2166                 NaN  0.951433        51.7930        11.8626                 NaN   3.00275     
  1043.86        2500.00        6.20847                 NaN            NaN            NaN            NaN   26.2682                 NaN  0.970220        51.7472        11.8249                 NaN   2.98093     
  1042.40        2500.00        6.20814                 NaN            NaN            NaN            NaN   26.2860                 NaN  0.987809        51.7299        11.8078                 NaN   2.98033     
  1040.94        2500.00        6.21129                 NaN            NaN            NaN            NaN   26.3075                 NaN  0.996992        51.7110        11.7950                 NaN   2.97826     
  1039.47        2500.00        6.20981                 NaN            NaN            NaN            NaN   26.3418                 NaN   1.00079        51.6882        11.7804                 NaN   2.97899     
  1038.01        2500.00        6.22649                 NaN            NaN            NaN            NaN   26.3878                 NaN   1.06060        51.6134        11.7449                 NaN   2.96677     
  1036.55        2500.00        6.22903                 NaN            NaN            NaN            NaN   26.4099                 NaN   1.07044        51.5916        11.7340                 NaN   2.96501     
  1035.09        2500.00        6.22956                 NaN            NaN            NaN            NaN   26.4118                 NaN   1.07132        51.5899        11.7328                 NaN   2.96463     
  1033.63        2500.00        6.22981                 NaN            NaN            NaN            NaN   26.4142                 NaN   1.06893        51.5910        11.7317                 NaN   2.96437     
  1032.16        2500.00        6.23101                 NaN            NaN            NaN            NaN   26.4181                 NaN   1.07263        51.5858        11.7290                 NaN   2.96339     
  1030.70        2500.00        6.23144                 NaN            NaN            NaN            NaN   26.4194                 NaN   1.07605        51.5820        11.7281                 NaN   2.96295     
  1029.24        2500.00        6.21842                 NaN            NaN            NaN            NaN   26.4706                 NaN   1.05512        51.5680        11.7145                 NaN   2.97339     
  1027.78        2500.00        6.23119                 NaN            NaN            NaN            NaN   26.5764                 NaN   1.10649        51.4697        11.6587                 NaN   2.95761     
  1026.32        2500.00        6.23119                 NaN            NaN            NaN            NaN   26.5764                 NaN   1.10649        51.4697        11.6587                 NaN   2.95761     
  1024.85        2500.00        6.23119                 NaN            NaN            NaN            NaN   26.5764                 NaN   1.10649        51.4697        11.6587                 NaN   2.95761     
  1023.39        2500.00        6.23119                 NaN            NaN            NaN            NaN   26.5764                 NaN   1.10649        51.4697        11.6587                 NaN   2.95761     
  1021.93        2500.00        6.24969                 NaN            NaN            NaN            NaN   26.6777                 NaN   1.15033        51.3794        11.6008                 NaN   2.94204     
  1020.47        2500.00        6.24969                 NaN            NaN            NaN            NaN   26.6777                 NaN   1.15033        51.3794        11.6008                 NaN   2.94204     
  1019.01        2500.00        6.24969                 NaN            NaN            NaN            NaN   26.6777                 NaN   1.15033        51.3794        11.6008                 NaN   2.94204     
  1017.54        2500.00        6.24969                 NaN            NaN            NaN            NaN   26.6777                 NaN   1.15033        51.3794        11.6008                 NaN   2.94204     
  1016.08        2500.00        6.25144                 NaN            NaN            NaN            NaN   26.6965                 NaN   1.15823        51.3631        11.5913                 NaN   2.93947     
  1014.62        2500.00        6.25144                 NaN            NaN            NaN            NaN   26.6965                 NaN   1.15823        51.3631        11.5913                 NaN   2.93947     
  1013.16        2500.00        6.25144                 NaN            NaN            NaN            NaN   26.6965                 NaN   1.15823        51.3631        11.5913                 NaN   2.93947     
  1011.70        2500.00        6.25144                 NaN            NaN            NaN            NaN   26.6965                 NaN   1.15823        51.3631        11.5913                 NaN   2.93947     
  1010.23        2500.00        6.25146                 NaN            NaN            NaN            NaN   26.6966                 NaN   1.15829        51.3630        11.5912                 NaN   2.93945     
  1008.77        2500.00        6.26906                 NaN            NaN            NaN            NaN   26.7863                 NaN   1.21141        51.2718        11.5419                 NaN   2.91961     
  1007.31        2500.00        6.26924                 NaN            NaN            NaN            NaN   26.7875                 NaN   1.21237        51.2703        11.5412                 NaN   2.91935     
  1005.85        2500.00        6.26838                 NaN            NaN            NaN            NaN   26.7833                 NaN   1.21123        51.2734        11.5436                 NaN   2.92013     
  1004.39        2500.00        6.26976                 NaN            NaN            NaN            NaN   26.7903                 NaN   1.21433        51.2672        11.5397                 NaN   2.91867     
  1002.92        2500.00        6.26991                 NaN            NaN            NaN            NaN   26.7912                 NaN   1.21501        51.2661        11.5393                 NaN   2.91845     
  1001.46        2500.00        6.26266                 NaN            NaN            NaN            NaN   26.7943                 NaN   1.20860        51.2734        11.5378                 NaN   2.92327     
  1000.00        2500.00        6.29278                 NaN            NaN            NaN            NaN   27.0193                 NaN   1.33127        51.0592        11.4166                 NaN   2.88079     
