|6.6.6
Archiving\03_Data\eqLP/QFM_m1.75/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1445.51        500.000        8.35902       0.751203       0.292413        30.3827        42.4143        11.8419        5.95845                 NaN
  1442.31        500.000        8.35860       0.751216       0.292421        30.3829        42.4145        11.8419        5.95848                 NaN
  1439.10        500.000        8.35818       0.751229       0.292429        30.3830        42.4147        11.8420        5.95852                 NaN
  1435.90        500.000        5.33944       0.754501       0.261949        30.2474        42.4978        13.7967        7.10219                 NaN
  1432.69        500.000        5.33921       0.754512       0.261956        30.2474        42.4979        13.7967        7.10222                 NaN
  1429.49        500.000        5.33898       0.754523       0.261963        30.2475        42.4980        13.7968        7.10225                 NaN
  1426.28        500.000        5.33875       0.754534       0.261971        30.2476        42.4981        13.7968        7.10228                 NaN
  1423.08        500.000        5.33852       0.754545       0.261978        30.2476        42.4982        13.7968        7.10231                 NaN
  1419.87        500.000        5.33829       0.754556       0.261985        30.2477        42.4984        13.7968        7.10234                 NaN
  1416.67        500.000        5.33806       0.754567       0.261992        30.2477        42.4985        13.7968        7.10237                 NaN
  1413.46        500.000        5.33783       0.754578       0.261999        30.2478        42.4986        13.7968        7.10240                 NaN
  1410.26        500.000        3.41286       0.756879       0.250107        30.0812        42.8683        15.2293        7.40132                 NaN
  1407.05        500.000        3.41274       0.756889       0.250114        30.0812        42.8684        15.2293        7.40134                 NaN
  1403.85        500.000        3.41261       0.756899       0.250121        30.0812        42.8684        15.2293        7.40137                 NaN
  1400.64        500.000        3.41249       0.756908       0.250127        30.0812        42.8685        15.2293        7.40140                 NaN
  1397.44        500.000        3.41237       0.756918       0.250134        30.0812        42.8686        15.2293        7.40142                 NaN
  1394.23        500.000        3.41225       0.756928       0.250140        30.0812        42.8686        15.2293        7.40145                 NaN
  1391.03        500.000        3.41213       0.756938       0.250147        30.0812        42.8687        15.2293        7.40148                 NaN
  1387.82        500.000        3.41201       0.756947       0.250154        30.0813        42.8688        15.2293        7.40151                 NaN
  1384.62        500.000        2.06048       0.758739       0.256412        29.8903        43.2771        16.3301        7.42690                 NaN
  1381.41        500.000        2.06042       0.758748       0.256419        29.8903        43.2771        16.3301        7.42693                 NaN
  1378.21        500.000        2.06036       0.758757       0.256425        29.8903        43.2772        16.3300        7.42695                 NaN
  1375.00        500.000        2.06030       0.758766       0.256432        29.8903        43.2772        16.3300        7.42698                 NaN
  1371.79        500.000        2.06024       0.758775       0.256439        29.8902        43.2773        16.3300        7.42700                 NaN
  1368.59        500.000        2.06018       0.758784       0.256446        29.8902        43.2773        16.3300        7.42703                 NaN
  1365.38        500.000        2.06012       0.758793       0.256452        29.8902        43.2774        16.3300        7.42705                 NaN
  1362.18        500.000        2.06006       0.758802       0.256459        29.8902        43.2774        16.3300        7.42708                 NaN
  1358.97        500.000        1.00433       0.760350       0.275927        29.6810        43.6856        17.2219        7.37090                 NaN
  1355.77        500.000        1.00431       0.760359       0.275934        29.6809        43.6857        17.2219        7.37092                 NaN
  1352.56        500.000        1.00428       0.760367       0.275941        29.6809        43.6857        17.2219        7.37095                 NaN
  1349.36        500.000        1.00426       0.760376       0.275948        29.6808        43.6857        17.2219        7.37097                 NaN
  1346.15        500.000        1.00424       0.760384       0.275956        29.6808        43.6858        17.2219        7.37099                 NaN
  1342.95        500.000        1.00422       0.760393       0.275963        29.6808        43.6858        17.2218        7.37102                 NaN
  1339.74        500.000        1.00419       0.760401       0.275970        29.6807        43.6858        17.2218        7.37104                 NaN
  1336.54        500.000        1.00417       0.760409       0.275977        29.6807        43.6859        17.2218        7.37107                 NaN
  1333.33        500.000       0.113329       0.761829       0.308197        29.4497        44.0910        17.9846        7.29135                 NaN
  1330.13        500.000       0.788394E-002  0.762010       0.313044        29.4185        44.1416        18.0775        7.27935                 NaN
  1326.92        500.000                 NaN  0.762038       0.318173        29.4122        44.1869        18.0970        7.22364                 NaN
  1323.72        500.000                 NaN  0.762046       0.318182        29.4122        44.1870        18.0969        7.22367                 NaN
  1320.51        500.000                 NaN  0.762073       0.328818        29.4056        44.2609        7.12040        18.1222                 NaN
  1317.31        500.000                 NaN  0.762081       0.328826        29.4056        44.2609        7.12043        18.1222                 NaN
  1314.10        500.000                 NaN  0.762088       0.328835        29.4055        44.2609        7.12045        18.1222                 NaN
  1310.90        500.000                 NaN  0.762096       0.328843        29.4055        44.2610        7.12047        18.1222                 NaN
  1307.69        500.000                 NaN  0.762139       0.350917        29.3898        44.4025        6.91850        18.1760                 NaN
  1304.49        500.000                 NaN  0.762147       0.350926        29.3898        44.4026        6.91852        18.1760                 NaN
  1301.28        500.000                 NaN  0.762154       0.350936        29.3897        44.4026        6.91855        18.1760                 NaN
  1298.08        500.000                 NaN  0.762162       0.350945        29.3897        44.4027        6.91858        18.1760                 NaN
  1294.87        500.000                 NaN  0.762170       0.350954        29.3896        44.4027        6.91860        18.1760                 NaN
  1291.67        500.000                 NaN  0.762177       0.350963        29.3895        44.4027        6.91863        18.1759                 NaN
  1288.46        500.000                 NaN  0.762185       0.350972        29.3895        44.4028        6.91865        18.1759                 NaN
  1285.26        500.000                 NaN  0.762192       0.350981        29.3894        44.4028        6.91868        18.1759                 NaN
  1282.05        500.000                 NaN  0.762269       0.398314        29.3548        44.6542        18.2700        6.56048                 NaN
  1278.85        500.000                 NaN  0.762277       0.398324        29.3547        44.6542        18.2699        6.56050                 NaN
  1275.64        500.000                 NaN  0.762284       0.398335        29.3547        44.6543        18.2699        6.56053                 NaN
  1272.44        500.000                 NaN  0.762292       0.398345        29.3546        44.6543        18.2699        6.56055                 NaN
  1269.23        500.000                 NaN  0.762299       0.398355        29.3545        44.6544        18.2699        6.56058                 NaN
  1266.03        500.000                 NaN  0.762306       0.398365        29.3545        44.6544        18.2699        6.56061                 NaN
  1262.82        500.000                 NaN  0.762314       0.398375        29.3544        44.6544        18.2698        6.56063                 NaN
  1259.62        500.000                 NaN  0.762321       0.398385        29.3543        44.6545        18.2698        6.56066                 NaN
  1256.41        500.000                 NaN  0.762400       0.449438        29.3168        44.8709        18.3569        6.24357                 NaN
  1253.21        500.000                 NaN  0.762407       0.449449        29.3167        44.8709        18.3569        6.24360                 NaN
  1250.00        500.000                 NaN  0.762414       0.449461        29.3167        44.8710        18.3569        6.24362                 NaN
  1246.79        500.000                 NaN  0.762422       0.449472        29.3166        44.8710        18.3568        6.24365                 NaN
  1243.59        500.000                 NaN  0.762429       0.449483        29.3165        44.8711        18.3568        6.24368                 NaN
  1240.38        500.000                 NaN  0.762436       0.449495        29.3165        44.8711        18.3568        6.24370                 NaN
  1237.18        500.000                 NaN  0.762443       0.449506        29.3164        44.8712        18.3568        6.24373                 NaN
  1233.97        500.000                 NaN  0.762450       0.449517        29.3163        44.8712        18.3567        6.24376                 NaN
  1230.77        500.000                 NaN  0.762528       0.504509        29.2739        45.0601        18.4348        5.96420                 NaN
  1227.56        500.000                 NaN  0.762535       0.504522        29.2738        45.0601        18.4348        5.96422                 NaN
  1224.36        500.000                 NaN  0.762559       0.518075        29.2637        45.1052        18.4495        5.90093                 NaN
  1221.15        500.000                 NaN  0.762575       0.526496        29.2565        45.1239        18.4610        5.86952                 NaN
  1217.95        500.000                 NaN  0.762576       0.531775        29.2613        45.1418        18.4523        5.83655       0.137538E-001
  1214.74        500.000                 NaN  0.762583       0.531789        29.2612        45.1419        18.4522        5.83657       0.137546E-001
  1211.54        500.000                 NaN  0.762590       0.531802        29.2611        45.1419        18.4522        5.83660       0.137554E-001
  1208.33        500.000                 NaN  0.762597       0.531815        29.2611        45.1420        18.4522        5.83663       0.137562E-001
  1205.13        500.000                 NaN  0.762541       0.557215        29.2730        45.1345        18.4208        5.76745       0.844612E-001
  1201.92        500.000                 NaN  0.762548       0.557229        29.2729        45.1346        18.4208        5.76748       0.844662E-001
  1198.72        500.000                 NaN  0.762555       0.557243        29.2728        45.1347        18.4208        5.76751       0.844711E-001
  1195.51        500.000                 NaN  0.762561       0.557257        29.2727        45.1347        18.4207        5.76754       0.844761E-001
  1192.31        500.000                 NaN  0.762568       0.557270        29.2726        45.1348        18.4207        5.76757       0.844810E-001
  1189.10        500.000                 NaN  0.762575       0.557284        29.2725        45.1348        18.4207        5.76759       0.844860E-001
  1185.90        500.000                 NaN  0.762581       0.557298        29.2725        45.1349        18.4206        5.76762       0.844909E-001
  1182.69        500.000                 NaN  0.762588       0.557312        29.2724        45.1350        18.4206        5.76765       0.844958E-001
  1179.49        500.000                 NaN  0.762456       0.605893        29.3006        45.1606        18.3393        5.59672       0.234428     
  1176.28        500.000                 NaN  0.762462       0.605908        29.3005        45.1607        18.3393        5.59675       0.234441     
  1173.08        500.000                 NaN  0.762469       0.605923        29.3004        45.1607        18.3393        5.59677       0.234455     
  1169.87        500.000                 NaN  0.762475       0.605937        29.3003        45.1608        18.3392        5.59680       0.234469     
  1166.67        500.000                 NaN  0.762481       0.605952        29.3002        45.1609        18.3392        5.59683       0.234482     
  1163.46        500.000                 NaN  0.762488       0.605967        29.3001        45.1609        18.3391        5.59686       0.234496     
  1160.26        500.000                 NaN  0.762494       0.605982        29.3000        45.1610        18.3391        5.59689       0.234510     
  1157.05        500.000                 NaN  0.762500       0.605997        29.2999        45.1610        18.3391        5.59692       0.234523     
  1153.85        500.000                 NaN  0.762385       0.656900        29.3195        45.1813        18.2666        5.44211       0.371197     
  1150.64        500.000                 NaN  0.762391       0.656916        29.3194        45.1814        18.2666        5.44214       0.371219     
  1147.44        500.000                 NaN  0.762397       0.656932        29.3193        45.1814        18.2665        5.44217       0.371240     
  1144.23        500.000                 NaN  0.762403       0.656947        29.3192        45.1815        18.2665        5.44220       0.371262     
  1141.03        500.000                 NaN  0.762409       0.656963        29.3191        45.1816        18.2665        5.44222       0.371283     
  1137.82        500.000                 NaN  0.762415       0.656979        29.3190        45.1816        18.2664        5.44225       0.371305     
  1134.62        500.000                 NaN  0.762421       0.656995        29.3189        45.1817        18.2664        5.44228       0.371326     
  1131.41        500.000                 NaN  0.762427       0.657010        29.3188        45.1818        18.2663        5.44231       0.371348     
  1128.21        500.000                 NaN  0.762325       0.708734        29.3315        45.2166        18.2053        5.27772       0.497855     
  1125.00        500.000                 NaN  0.762331       0.708751        29.3314        45.2167        18.2053        5.27775       0.497884     
  1121.79        500.000                 NaN  0.762337       0.708767        29.3313        45.2167        18.2052        5.27777       0.497913     
  1118.59        500.000                 NaN  0.762342       0.708784        29.3312        45.2168        18.2052        5.27780       0.497941     
  1115.38        500.000                 NaN  0.762348       0.708801        29.3311        45.2169        18.2051        5.27783       0.497970     
  1112.18        500.000                 NaN  0.762354       0.708818        29.3309        45.2169        18.2051        5.27786       0.497999     
  1108.97        500.000                 NaN  0.762359       0.708835        29.3308        45.2170        18.2050        5.27789       0.498028     
  1105.77        500.000                 NaN  0.762365       0.708851        29.3307        45.2171        18.2050        5.27792       0.498056     
  1102.56        500.000                 NaN  0.762272       0.763117        29.3372        45.2521        18.1409        5.12730       0.617137     
  1099.36        500.000                 NaN  0.762277       0.763135        29.3371        45.2521        18.1409        5.12733       0.617173     
  1096.15        500.000                 NaN  0.762283       0.763153        29.3370        45.2522        18.1408        5.12735       0.617208     
