|6.6.6
Archiving\03_Data\fracLP/QFM_m4/TIS/TIS_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q              hed           
  1531.33        500.000        99.5433                 NaN            NaN  0.670681E-002  0.449987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.5473                 NaN            NaN  0.666633E-002  0.446056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.5511                 NaN            NaN  0.661726E-002  0.442262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.5544                 NaN            NaN  0.657660E-002  0.439034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.4919                 NaN            NaN  0.769704E-002  0.500398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.6303                 NaN            NaN  0.528036E-002  0.364411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.5670                 NaN            NaN  0.641109E-002  0.426573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.5708                 NaN            NaN  0.635995E-002  0.422823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.5735                 NaN            NaN  0.632761E-002  0.420208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.5792                 NaN            NaN  0.624003E-002  0.414592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.5831                 NaN            NaN  0.618508E-002  0.410694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.5864                 NaN            NaN  0.614120E-002  0.407440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.4809                 NaN            NaN  0.255451E-002  0.302518       0.214018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1643                 NaN            NaN            NaN  0.627152E-002  0.829452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1718                 NaN            NaN            NaN  0.484952E-002  0.823328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1792                 NaN            NaN            NaN  0.368418E-002  0.817074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1883                 NaN            NaN            NaN  0.511142E-002  0.806609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0085                 NaN            NaN            NaN            NaN  0.170107       0.821373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.9371                 NaN            NaN            NaN            NaN            NaN   1.06294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9323                 NaN            NaN            NaN            NaN  0.712044E-002   1.06056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9228                 NaN            NaN            NaN            NaN            NaN   1.07720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9026                 NaN            NaN  0.282586E-002            NaN            NaN   1.09462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.8779                 NaN            NaN  0.695932E-002            NaN            NaN   1.11513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.8497                 NaN            NaN  0.680400E-002            NaN            NaN   1.14353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.8018                 NaN            NaN  0.661890E-002            NaN            NaN   1.19156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.3233                 NaN            NaN  0.430561E-002            NaN            NaN   1.15998       0.512399                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.3134                 NaN            NaN  0.389147E-002            NaN            NaN  0.447710        1.23500                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.3437                 NaN            NaN  0.367347E-002            NaN            NaN  0.440572        1.21209                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.3714                 NaN            NaN  0.345323E-002            NaN            NaN  0.434483        1.19069                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.4016                 NaN            NaN  0.325060E-002            NaN            NaN   1.16796       0.427145                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.4286                 NaN            NaN  0.305159E-002            NaN            NaN   1.14610       0.422245                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.4550                 NaN            NaN  0.286073E-002            NaN            NaN  0.416462        1.12572                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.4808                 NaN            NaN  0.267103E-002            NaN            NaN  0.410889        1.10568                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.5034                 NaN            NaN  0.250771E-002            NaN            NaN  0.404854        1.08922                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.5301                 NaN            NaN  0.232293E-002            NaN            NaN  0.400356        1.06720                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.5519                 NaN            NaN  0.216196E-002            NaN            NaN   1.05072       0.395189                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.5722                 NaN            NaN  0.199037E-002            NaN            NaN   1.03655       0.389244                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.5950                 NaN            NaN  0.184993E-002            NaN            NaN   1.01728       0.385872                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.6160                 NaN            NaN  0.167912E-002            NaN            NaN   1.00228       0.380044                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.8260                 NaN            NaN  0.131937E-002            NaN            NaN  0.320446       0.852188                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.4656                 NaN            NaN  0.160904E-002            NaN            NaN  0.424471        1.10836                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.6739                 NaN            NaN  0.126004E-002            NaN            NaN  0.366000       0.958841                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.6913                 NaN            NaN  0.113742E-002            NaN            NaN  0.361902       0.945626                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.7110                 NaN            NaN  0.990109E-003            NaN            NaN  0.929452       0.358517                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.7281                 NaN            NaN  0.875851E-003            NaN            NaN  0.917284       0.353736                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.7441                 NaN            NaN  0.767229E-003            NaN            NaN  0.904658       0.350476                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.7604                 NaN            NaN  0.627814E-003            NaN            NaN  0.893005       0.346015                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.7749                 NaN            NaN  0.503075E-003            NaN            NaN  0.342043       0.882595                 NaN            NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.7897                 NaN            NaN  0.396299E-003            NaN            NaN  0.871909       0.337966                 NaN            NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.8052                 NaN            NaN  0.291373E-003            NaN            NaN  0.860257       0.334296                 NaN            NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        97.6299                 NaN            NaN            NaN            NaN            NaN  0.814990       0.962132                 NaN  0.593012                 NaN            NaN            NaN            NaN
  1403.51        500.000        96.7481                 NaN            NaN            NaN            NaN            NaN   1.17836        1.02588                 NaN   1.04764                 NaN            NaN            NaN            NaN
  1401.00        500.000        96.8413                 NaN            NaN            NaN            NaN            NaN  0.998991        1.14266                 NaN   1.01710                 NaN            NaN            NaN            NaN
  1398.50        500.000        96.9248                 NaN            NaN            NaN            NaN            NaN   1.11292       0.972858                 NaN  0.989381                 NaN            NaN            NaN            NaN
  1395.99        500.000        97.0054                 NaN            NaN            NaN            NaN            NaN   1.08220       0.949639                 NaN  0.962795                 NaN            NaN            NaN            NaN
  1393.48        500.000        97.0821                 NaN            NaN            NaN            NaN            NaN   1.05373       0.927054                 NaN  0.937100                 NaN            NaN            NaN            NaN
  1390.98        500.000        97.1505                 NaN            NaN            NaN            NaN            NaN   1.02789       0.907282                 NaN  0.914364                 NaN            NaN            NaN            NaN
  1388.47        500.000        97.2243                 NaN            NaN            NaN            NaN            NaN   1.00186       0.883825                 NaN  0.889983                 NaN            NaN            NaN            NaN
  1385.96        500.000        97.2851                 NaN            NaN            NaN            NaN            NaN  0.865632       0.979976                 NaN  0.869288                 NaN            NaN            NaN            NaN
  1383.46        500.000        97.3494                 NaN            NaN            NaN            NaN            NaN  0.846415       0.956510                 NaN  0.847725                 NaN            NaN            NaN            NaN
  1380.95        500.000        97.4083                 NaN            NaN            NaN            NaN            NaN  0.828669       0.935007                 NaN  0.828064                 NaN            NaN            NaN            NaN
  1378.45        500.000        97.4589                 NaN            NaN            NaN            NaN            NaN  0.813687       0.916801                 NaN  0.810596                 NaN            NaN            NaN            NaN
  1375.94        500.000        97.5200                 NaN            NaN            NaN            NaN            NaN  0.897065       0.793347                 NaN  0.789628                 NaN            NaN            NaN            NaN
  1373.43        500.000        97.5672                 NaN            NaN            NaN            NaN            NaN  0.778605       0.880828                 NaN  0.773322                 NaN            NaN            NaN            NaN
  1370.93        500.000        97.6128                 NaN            NaN            NaN            NaN            NaN  0.864334       0.765574                 NaN  0.757264                 NaN            NaN            NaN            NaN
  1368.42        500.000        97.6606                 NaN            NaN            NaN            NaN            NaN  0.749170       0.849363                 NaN  0.740841                 NaN            NaN            NaN            NaN
  1365.91        500.000        97.7042                 NaN            NaN            NaN            NaN            NaN  0.835835       0.734270                 NaN  0.725656                 NaN            NaN            NaN            NaN
  1363.41        500.000        97.7665                 NaN            NaN            NaN  0.314884                 NaN   1.09366       0.529421E-001            NaN  0.771976                 NaN            NaN            NaN            NaN
  1360.90        500.000        97.7988                 NaN            NaN            NaN  0.353782                 NaN   1.07810                 NaN            NaN  0.769285                 NaN            NaN            NaN            NaN
  1358.40        500.000        97.8481                 NaN            NaN            NaN  0.343759                 NaN   1.05763                 NaN            NaN  0.750552                 NaN            NaN            NaN            NaN
  1355.89        500.000        97.8923                 NaN            NaN            NaN  0.338878                 NaN   1.03436                 NaN            NaN  0.734421                 NaN            NaN            NaN            NaN
  1353.38        500.000        97.9386                 NaN            NaN            NaN  0.337922                 NaN   1.00526                 NaN            NaN  0.718169                 NaN            NaN            NaN            NaN
  1350.88        500.000        97.9858                 NaN            NaN            NaN  0.314605                 NaN   1.00219                 NaN            NaN  0.697423                 NaN            NaN            NaN            NaN
  1348.37        500.000        98.0242                 NaN            NaN            NaN  0.320831                 NaN  0.969869                 NaN            NaN  0.685144                 NaN            NaN            NaN            NaN
  1345.86        500.000        98.0644                 NaN            NaN            NaN  0.303198                 NaN  0.964550                 NaN            NaN  0.667867                 NaN            NaN            NaN            NaN
  1343.36        500.000        98.1043                 NaN            NaN            NaN  0.308208                 NaN  0.931952                 NaN            NaN  0.655545                 NaN            NaN            NaN            NaN
  1340.85        500.000        98.1442                 NaN            NaN            NaN  0.296454                 NaN  0.921141                 NaN            NaN  0.638228                 NaN            NaN            NaN            NaN
  1338.35        500.000        98.1793                 NaN            NaN            NaN  0.295071                 NaN  0.899740                 NaN            NaN  0.625868                 NaN            NaN            NaN            NaN
  1335.84        500.000        98.2142                 NaN            NaN            NaN  0.285932                 NaN  0.888063                 NaN            NaN  0.611810                 NaN            NaN            NaN            NaN
  1333.33        500.000        98.2497                 NaN            NaN            NaN  0.279152                 NaN  0.872993                 NaN            NaN  0.598115                 NaN            NaN            NaN            NaN
  1330.83        500.000        98.2835                 NaN            NaN            NaN  0.272192                 NaN  0.859313                 NaN            NaN  0.584992                 NaN            NaN            NaN            NaN
  1328.32        500.000        98.3147                 NaN            NaN            NaN  0.264975                 NaN  0.847900                 NaN            NaN  0.572399                 NaN            NaN            NaN            NaN
  1325.81        500.000        98.2463                 NaN            NaN            NaN  0.251759                 NaN  0.881203                 NaN            NaN  0.588867       0.318445E-001            NaN            NaN            NaN
  1323.31        500.000        98.1396                 NaN            NaN            NaN  0.238427                 NaN  0.926545                 NaN            NaN  0.616935       0.785194E-001            NaN            NaN            NaN
  1320.80        500.000        98.1847                 NaN            NaN            NaN  0.237472                 NaN  0.900142                 NaN            NaN  0.601721       0.759645E-001            NaN            NaN            NaN
  1318.30        500.000        98.2287                 NaN            NaN            NaN  0.240064                 NaN  0.869573                 NaN            NaN  0.588480       0.731762E-001            NaN            NaN            NaN
  1315.79        500.000        98.2831                 NaN            NaN            NaN  0.221578                 NaN  0.857405                 NaN            NaN  0.567090       0.708334E-001            NaN            NaN            NaN
  1313.28        500.000        98.3220                 NaN            NaN            NaN  0.223733                 NaN  0.831078                 NaN            NaN  0.555019       0.682091E-001            NaN            NaN            NaN
  1310.78        500.000        98.3657                 NaN            NaN            NaN  0.218680                 NaN  0.809830                 NaN            NaN  0.540059       0.657654E-001            NaN            NaN            NaN
  1308.27        500.000        98.4071                 NaN            NaN            NaN  0.214716                 NaN  0.789038                 NaN            NaN  0.525736       0.634560E-001            NaN            NaN            NaN
  1305.76        500.000        98.4477                 NaN            NaN            NaN  0.207491                 NaN  0.772388                 NaN            NaN  0.511347       0.611069E-001            NaN            NaN            NaN
  1303.26        500.000        98.4890                 NaN            NaN            NaN  0.202074                 NaN  0.752894                 NaN            NaN  0.497138       0.588709E-001            NaN            NaN            NaN
  1300.75        500.000        98.5277                 NaN            NaN            NaN  0.196145                 NaN  0.735863                 NaN            NaN  0.483530       0.567154E-001            NaN            NaN            NaN
  1298.25        500.000        98.5644                 NaN            NaN            NaN  0.190520                 NaN  0.719953                 NaN            NaN  0.470470       0.546183E-001            NaN            NaN            NaN
  1295.74        500.000        98.6011                 NaN            NaN            NaN  0.185050                 NaN  0.703664                 NaN            NaN  0.457610       0.526015E-001            NaN            NaN            NaN
  1293.23        500.000        98.6359                 NaN            NaN            NaN  0.179527                 NaN  0.688706                 NaN            NaN  0.445198       0.506535E-001            NaN            NaN            NaN
  1290.73        500.000        98.6709                 NaN            NaN            NaN  0.172922                 NaN  0.674744                 NaN            NaN  0.432696       0.486938E-001            NaN            NaN            NaN
  1288.22        500.000        98.7056                 NaN            NaN            NaN  0.167759                 NaN  0.659067                 NaN            NaN  0.420666       0.468611E-001            NaN            NaN            NaN
  1285.71        500.000        98.7387                 NaN            NaN            NaN  0.162190                 NaN  0.645073                 NaN            NaN  0.408990       0.450762E-001            NaN            NaN            NaN
  1283.21        500.000        98.7698                 NaN            NaN            NaN  0.157964                 NaN  0.630805                 NaN            NaN  0.398037       0.433772E-001            NaN            NaN            NaN
  1280.70        500.000        98.8007                 NaN            NaN            NaN  0.150826                 NaN  0.620017                 NaN            NaN  0.386759       0.416529E-001            NaN            NaN            NaN
  1278.20        500.000        98.8320                 NaN            NaN            NaN  0.145321                 NaN  0.606975                 NaN            NaN  0.375760       0.399705E-001            NaN            NaN            NaN
  1275.69        500.000        98.8624                 NaN            NaN            NaN  0.139497                 NaN  0.594409                 NaN            NaN  0.365242       0.384027E-001            NaN            NaN            NaN
  1273.18        500.000        98.8907                 NaN            NaN            NaN  0.134427                 NaN  0.582855                 NaN            NaN  0.355187       0.368601E-001            NaN            NaN            NaN
  1270.68        500.000        98.9192                 NaN            NaN            NaN  0.129059                 NaN  0.571087                 NaN            NaN  0.345250       0.353671E-001            NaN            NaN            NaN
  1268.17        500.000        98.9474                 NaN            NaN            NaN  0.122376                 NaN  0.560872                 NaN            NaN  0.335419       0.338974E-001            NaN            NaN            NaN
  1265.66        500.000        98.9736                 NaN            NaN            NaN  0.118803                 NaN  0.548870                 NaN            NaN  0.326257       0.325081E-001            NaN            NaN            NaN
  1263.16        500.000        93.0185                 NaN            NaN            NaN  0.232170                 NaN   1.61585                 NaN            NaN  0.965884       0.131062        4.03652                 NaN            NaN
  1260.65        500.000        92.3940                 NaN            NaN            NaN  0.222300                 NaN   1.72378                 NaN            NaN   1.01617       0.137804        4.50590                 NaN            NaN
  1258.15        500.000        93.0655                 NaN            NaN            NaN  0.192554                 NaN   1.59457                 NaN            NaN  0.928123       0.123475        4.09579                 NaN            NaN
  1255.64        500.000        93.6443                 NaN            NaN            NaN  0.168769                 NaN   1.47680                 NaN            NaN  0.851500       0.111257        3.74733                 NaN            NaN
  1253.13        500.000        94.1411                 NaN            NaN            NaN  0.162707                 NaN   1.34608                 NaN            NaN  0.782573       0.102521        3.46504                 NaN            NaN
  1250.63        500.000        94.6285                 NaN            NaN            NaN  0.129552                 NaN   1.28375                 NaN            NaN  0.718579       0.897582E-001   3.14987                 NaN            NaN
  1248.12        500.000        94.9200                 NaN            NaN            NaN  0.116186                 NaN   1.22527                 NaN            NaN  0.678045       0.830748E-001   2.97739                 NaN            NaN
  1245.61        500.000        95.2686                 NaN            NaN            NaN  0.938358E-001            NaN   1.15921                 NaN            NaN  0.629856       0.753934E-001   2.77307                 NaN            NaN
  1243.11        500.000        95.5817                 NaN            NaN            NaN  0.790386E-001            NaN   1.09912                 NaN            NaN  0.585887       0.683443E-001   2.58588                 NaN            NaN
  1240.60        500.000        95.8473                 NaN            NaN            NaN  0.653478E-001            NaN   1.04565                 NaN            NaN  0.548631       0.623838E-001   2.43072                 NaN            NaN
  1238.10        500.000        96.0877                 NaN            NaN            NaN  0.504732E-001            NaN   1.00239                 NaN            NaN  0.514361       0.567595E-001   2.28835                 NaN            NaN
  1235.59        500.000        96.3118                 NaN            NaN            NaN  0.340122E-001            NaN  0.964054                 NaN            NaN  0.482469       0.514557E-001   2.15624                 NaN            NaN
  1233.08        500.000        96.5093                 NaN            NaN            NaN  0.143079E-001            NaN  0.936006                 NaN            NaN  0.454339       0.465891E-001   2.03946                 NaN            NaN
  1230.58        500.000        96.6774                 NaN            NaN            NaN  0.921556E-002            NaN  0.899211                 NaN            NaN  0.429090       0.428342E-001   1.94224                 NaN            NaN
  1228.07        500.000        96.8793                 NaN            NaN            NaN  0.188744E-003            NaN  0.861159                 NaN            NaN  0.404728       0.372932E-001   1.81731                 NaN            NaN
  1225.56        500.000        97.0379                 NaN            NaN            NaN  0.179779E-004            NaN  0.813462                 NaN            NaN  0.380027       0.349136E-001   1.73373                 NaN            NaN
  1223.06        500.000        97.1918                 NaN            NaN            NaN            NaN            NaN  0.770574                 NaN            NaN  0.358841       0.317280E-001   1.64710                 NaN            NaN
  1220.55        500.000        97.3472                 NaN            NaN            NaN            NaN            NaN  0.725148                 NaN            NaN  0.336829       0.290206E-001   1.56178                 NaN            NaN
  1218.05        500.000        61.7898                 NaN            NaN            NaN            NaN            NaN   4.80748                 NaN            NaN   3.23122       0.162988        15.1025        14.9060                 NaN
  1215.54        500.000        49.8873                 NaN            NaN            NaN            NaN            NaN   6.11743                 NaN            NaN   4.17248       0.193592        19.4324        20.1968                 NaN
  1213.03        500.000        63.2585                 NaN            NaN            NaN            NaN            NaN   4.48685                 NaN            NaN   3.06462       0.136040        14.2464        14.8076                 NaN
  1210.53        500.000        68.8205                 NaN            NaN            NaN            NaN            NaN  0.432543        3.28251                 NaN   2.56095       0.120184        12.1240        12.6594                 NaN
  1208.02        500.000        79.1145                 NaN            NaN            NaN            NaN            NaN   1.59693       0.990198                 NaN   1.75531       0.693399E-001   8.13215        8.34152                 NaN
  1205.51        500.000        79.0075                 NaN            NaN            NaN            NaN            NaN   2.48492                 NaN            NaN   1.71318       0.774475E-001   8.21241        8.50450                 NaN
  1203.01        500.000        82.3712                 NaN            NaN            NaN            NaN            NaN  0.585060        1.51812                 NaN   1.46068       0.575442E-001   6.90941        7.09796                 NaN
  1200.50        500.000        52.7590                 NaN            NaN            NaN  0.695796                 NaN   2.87554                 NaN            NaN   3.67678       0.203429        19.1184        20.6711                 NaN
  1197.99        500.000        96.4325                 NaN            NaN            NaN            NaN            NaN   2.55292                 NaN            NaN  0.342879                 NaN  0.671671                 NaN            NaN
  1195.49        500.000        97.9011                 NaN            NaN            NaN            NaN            NaN  0.373509                 NaN            NaN  0.184143                 NaN   1.28332       0.257893                 NaN
  1192.98        500.000        97.2660                 NaN            NaN            NaN            NaN            NaN  0.508288                 NaN            NaN  0.204162       0.723661E-002   1.24523       0.769080                 NaN
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.33941        3.11257       0.451441E-005   6.95512       0.368083        43.0568        41.1681                 NaN
  1187.97        500.000                 NaN            NaN            NaN            NaN   1.38782                 NaN   6.00977                 NaN            NaN   6.71749       0.465116        43.6959        41.7239                 NaN
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.34478       0.152003                 NaN   7.00043       0.357655        42.9688        41.1764                 NaN
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.49936                 NaN            NaN   7.00369       0.356946        42.9614        41.1786                 NaN
  1180.45        500.000                 NaN            NaN            NaN            NaN  0.462553E-001            NaN   8.42441       0.516759E-004            NaN   6.99996       0.358828        42.9702        41.2003                 NaN
  1177.94        500.000                 NaN            NaN            NaN            NaN  0.837301E-001            NaN   8.36354       0.172510E-005            NaN   6.99700       0.360393        42.9771        41.2183                 NaN
  1175.44        500.000                 NaN            NaN            NaN            NaN  0.122640                 NaN   8.30012       0.162960E-005            NaN   6.99368       0.362071        42.9847        41.2368                 NaN
  1172.93        500.000                 NaN            NaN            NaN            NaN  0.160645                 NaN   8.23813       0.250121E-004            NaN   6.99033       0.363721        42.9922        41.2550                 NaN
  1170.43        500.000                 NaN            NaN            NaN            NaN  0.195227                 NaN   8.18199       0.249827E-004            NaN   6.98747       0.365164        42.9984        41.2717                 NaN
  1167.92        500.000                 NaN            NaN            NaN            NaN  0.180598                 NaN   8.19527       0.128255E-004            NaN   6.98365       0.367038        43.0086        41.2648                 NaN
  1165.41        500.000                 NaN            NaN            NaN            NaN  0.217064                 NaN   8.13586       0.127584E-004            NaN   6.98027       0.368623        43.0158        41.2823                 NaN
  1162.91        500.000                 NaN            NaN            NaN            NaN  0.253577                 NaN   8.07630       0.118355E-004            NaN   6.97675       0.370242        43.0233        41.2999                 NaN
  1160.40        500.000                 NaN            NaN            NaN            NaN  0.290298                 NaN   8.01628       0.828951E-006            NaN   6.97341       0.371880        43.0306        41.3175                 NaN
  1157.89        500.000                 NaN            NaN            NaN            NaN  0.323853                 NaN   7.96170       0.100584E-004            NaN   6.96985       0.373359        43.0374        41.3338                 NaN
  1155.39        500.000                 NaN            NaN            NaN            NaN  0.358513                 NaN   7.90513       0.929722E-005            NaN   6.96629       0.374917        43.0445        41.3506                 NaN
  1152.88        500.000                 NaN            NaN            NaN            NaN  0.393238                 NaN   7.84835       0.836766E-005            NaN   6.96266       0.376505        43.0519        41.3674                 NaN
  1150.38        500.000                 NaN            NaN            NaN            NaN  0.428037                 NaN   7.79132       0.827875E-005            NaN   6.95882       0.378139        43.0595        41.3842                 NaN
  1147.87        500.000                 NaN            NaN            NaN            NaN  0.460126                 NaN   7.73898       0.103215E-004            NaN   6.95545       0.379590        43.0659        41.3999                 NaN
  1145.36        500.000                 NaN            NaN            NaN            NaN   1.81984                 NaN   5.21301       0.258663E-002            NaN   6.62739       0.496188        43.9272        41.9138                 NaN
  1142.86        500.000                 NaN            NaN            NaN            NaN  0.527793                 NaN   7.62782       0.164885E-005            NaN   6.94763       0.382836        43.0812        41.4327                 NaN
  1140.35        500.000                 NaN            NaN            NaN            NaN  0.551246                 NaN   7.59050       0.836197E-005            NaN   6.94580       0.383692        43.0839        41.4449                 NaN
  1137.84        500.000                 NaN            NaN            NaN            NaN  0.581134                 NaN   7.54171       0.787977E-005            NaN   6.94248       0.385069        43.0899        41.4597                 NaN
  1135.34        500.000                 NaN            NaN            NaN            NaN  0.610064                 NaN   7.49453       0.772660E-005            NaN   6.93928       0.386395        43.0957        41.4740                 NaN
  1132.83        500.000                 NaN            NaN            NaN            NaN  0.638987                 NaN   7.44728       0.544721E-005            NaN   6.93601       0.387742        43.1016        41.4884                 NaN
  1130.33        500.000                 NaN            NaN            NaN            NaN  0.667641                 NaN   7.40041       0.520853E-005            NaN   6.93273       0.389089        43.1075        41.5027                 NaN
  1127.82        500.000                 NaN            NaN            NaN            NaN  0.694794                 NaN   7.35615       0.498956E-005            NaN   6.92961       0.390345        43.1128        41.5163                 NaN
  1125.31        500.000                 NaN            NaN            NaN            NaN  0.722305                 NaN   7.31102       0.623815E-004            NaN   6.92635       0.391655        43.1185        41.5301                 NaN
  1122.81        500.000                 NaN            NaN            NaN            NaN  0.704655                 NaN   7.34657                 NaN            NaN   6.93346       0.389284        43.1004        41.5257                 NaN
  1120.30        500.000                 NaN            NaN            NaN            NaN  0.766374                 NaN   7.24051       0.249553E-005            NaN   6.92221       0.393419        43.1243        41.5532                 NaN
  1117.79        500.000                 NaN            NaN            NaN            NaN  0.798416                 NaN   7.18710                 NaN            NaN   6.91764       0.395172        43.1329        41.5687                 NaN
  1115.29        500.000                 NaN            NaN            NaN            NaN  0.821367                 NaN   7.14996                 NaN            NaN   6.91516       0.396181        43.1367        41.5807                 NaN
  1112.78        500.000                 NaN            NaN            NaN            NaN  0.842566                 NaN   7.11592                 NaN            NaN   6.91304       0.397060        43.1396        41.5918                 NaN
  1110.28        500.000                 NaN            NaN            NaN            NaN  0.867554                 NaN   7.07492       0.178660E-004            NaN   6.90995       0.398285        43.1447        41.6045                 NaN
  1107.77        500.000                 NaN            NaN            NaN            NaN  0.889418                 NaN   7.03960                 NaN            NaN   6.90753       0.399251        43.1482        41.6160                 NaN
  1105.26        500.000                 NaN            NaN            NaN            NaN  0.443095E-004            NaN   1.38408        7.23902                 NaN   7.11681       0.325859        42.6746        41.2596                 NaN
  1102.76        500.000                 NaN            NaN            NaN            NaN  0.932607                 NaN   6.96962                 NaN            NaN   6.90266       0.401200        43.1553        41.6386                 NaN
  1100.25        500.000                 NaN            NaN            NaN            NaN  0.960337                 NaN   6.91970       0.250927E-003            NaN   6.89458       0.404964        43.1677        41.6525                 NaN
  1097.74        500.000                 NaN            NaN            NaN            NaN  0.980197                 NaN   6.88747       0.146230E-003            NaN   6.89206       0.405916        43.1711        41.6631                 NaN
  1095.24        500.000                 NaN            NaN            NaN            NaN  0.986597                 NaN   6.87784                 NaN            NaN   6.89198       0.405706        43.1698        41.6681                 NaN
  1092.73        500.000                 NaN            NaN            NaN            NaN   1.01839                 NaN   6.82390       0.127006E-003            NaN   6.88793       0.407400        43.1786        41.6837                 NaN
  1090.23        500.000                 NaN            NaN            NaN            NaN   1.06677                 NaN   6.75706       0.973229E-004            NaN   6.89146       0.406461        43.1694        41.7087                 NaN
  1087.72        500.000                 NaN            NaN            NaN            NaN   1.05195                 NaN   6.77659       0.121492E-005            NaN   6.89101       0.406487        43.1718        41.7022                 NaN
  1085.21        500.000                 NaN            NaN            NaN            NaN   1.10461                 NaN   6.70007       0.509961E-004            NaN   6.89034       0.406657        43.1696        41.7286                 NaN
  1082.71        500.000                 NaN            NaN            NaN            NaN   1.90380                 NaN   5.09756                 NaN            NaN   6.63996       0.494677        43.8592        42.0048                 NaN
  1080.20        500.000                 NaN            NaN            NaN            NaN   2.28297                 NaN  0.308232E-003            NaN            NaN   6.25202       0.583309        45.1287        41.9266        3.82606     
