|6.6.6
Archiving\03_Data\fracLP/QFM_m4/TIS/TIS_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q              hed           
  1075.19        500.000                 NaN            NaN            NaN            NaN   3.11858                 NaN   6.74802                 NaN            NaN   6.87306       0.883426        41.8637        40.5132                 NaN
  1072.68        500.000                 NaN            NaN            NaN            NaN   1.94746                 NaN   8.76831       0.128901E-004            NaN   7.12227       0.730167        41.1785        40.2533                 NaN
  1070.18        500.000                 NaN            NaN            NaN            NaN   3.18809                 NaN   6.66080                 NaN            NaN   6.87665       0.882609        41.8579        40.5340                 NaN
  1067.67        500.000                 NaN            NaN            NaN            NaN   1.99122                 NaN   8.70902       0.800436E-005            NaN   7.11971       0.731721        41.1820        40.2663                 NaN
  1065.16        500.000                 NaN            NaN            NaN            NaN   3.13909                 NaN   6.73272                 NaN            NaN   6.88131       0.880414        41.8446        40.5219                 NaN
  1062.66        500.000                 NaN            NaN            NaN            NaN   2.03678                 NaN   8.64631       0.580933E-005            NaN   7.11739       0.733572        41.1863        40.2797                 NaN
  1060.15        500.000                 NaN            NaN            NaN            NaN   3.15236                 NaN   6.71543                 NaN            NaN   6.88285       0.879953        41.8434        40.5260                 NaN
  1057.64        500.000                 NaN            NaN            NaN            NaN   2.04557                 NaN   8.61921       0.532136E-005            NaN   7.10651       0.740241        41.2086        40.2799                 NaN
  1055.14        500.000                 NaN            NaN            NaN            NaN   2.10408                 NaN   8.55481       0.526013E-005            NaN   7.11571       0.735755        41.1901        40.2996                 NaN
  1052.63        500.000                 NaN            NaN            NaN            NaN   2.12604                 NaN   8.52352       0.488496E-005            NaN   7.11497       0.736839        41.1925        40.3061                 NaN
  1050.13        500.000                 NaN            NaN            NaN            NaN   2.69080                 NaN   7.32308       0.971835E-005            NaN   6.92449       0.851883        41.8308        40.3790                 NaN
  1047.62        500.000                 NaN            NaN            NaN            NaN   2.10146                 NaN   8.55238                 NaN            NaN   7.11126       0.739068        41.1971        40.2987                 NaN
  1045.11        500.000                 NaN            NaN            NaN            NaN   2.18783                 NaN   8.43977       0.389983E-005            NaN   7.11146       0.739567        41.1970        40.3243                 NaN
  1042.61        500.000                 NaN            NaN            NaN            NaN   3.72659                 NaN  0.406827E-003            NaN            NaN   6.48123        1.03904        43.0923        40.4594        5.20096     
  1040.10        500.000                 NaN            NaN            NaN            NaN   2.19020                 NaN   8.42452                 NaN            NaN   7.10358       0.744606        41.2133        40.3238                 NaN
  1037.59        500.000                 NaN            NaN            NaN            NaN   3.25096                 NaN   6.58664                 NaN            NaN   6.88461       0.881253        41.8402        40.5564                 NaN
  1035.09        500.000                 NaN            NaN            NaN            NaN   3.72659                 NaN  0.403958E-003            NaN            NaN   6.48123        1.03904        43.0923        40.4594        5.20096     
  1032.58        500.000                 NaN            NaN            NaN            NaN   3.72660                 NaN  0.372056E-003            NaN            NaN   6.48123        1.03904        43.0923        40.4594        5.20098     
  1030.08        500.000                 NaN            NaN            NaN            NaN   3.72659                 NaN  0.402054E-003            NaN            NaN   6.48123        1.03904        43.0923        40.4594        5.20096     
  1027.57        500.000                 NaN            NaN            NaN            NaN   3.72659                 NaN  0.401114E-003            NaN            NaN   6.48123        1.03904        43.0923        40.4594        5.20096     
  1025.06        500.000                 NaN            NaN            NaN            NaN   3.72659                 NaN  0.400172E-003            NaN            NaN   6.48123        1.03904        43.0923        40.4594        5.20096     
  1022.56        500.000                 NaN            NaN            NaN            NaN   3.72660                 NaN  0.368571E-003            NaN            NaN   6.48123        1.03904        43.0923        40.4594        5.20098     
  1020.05        500.000                 NaN            NaN            NaN            NaN   3.72659                 NaN  0.400843E-003            NaN            NaN   6.48123        1.03904        43.0923        40.4594        5.20096     
  1017.54        500.000                 NaN            NaN            NaN            NaN   2.31957                 NaN   8.26112                 NaN            NaN   7.10630       0.745891        41.2020        40.3652                 NaN
  1015.04        500.000                 NaN            NaN            NaN            NaN   3.72659                 NaN  0.400604E-003            NaN            NaN   6.48123        1.03904        43.0923        40.4594        5.20096     
  1012.53        500.000                 NaN            NaN            NaN            NaN   3.29541                 NaN   6.53633                 NaN            NaN   6.89091       0.879773        41.8247        40.5728                 NaN
  1010.03        500.000                 NaN            NaN            NaN            NaN   3.72659                 NaN  0.400373E-003            NaN            NaN   6.48123        1.03904        43.0923        40.4594        5.20096     
  1007.52        500.000                 NaN            NaN            NaN            NaN   3.72659                 NaN  0.400267E-003            NaN            NaN   6.48123        1.03904        43.0923        40.4594        5.20096     
  1005.01        500.000                 NaN            NaN            NaN            NaN   2.40102                 NaN   8.15350                 NaN            NaN   7.10488       0.748220        41.2019        40.3905                 NaN
  1002.51        500.000                 NaN            NaN            NaN            NaN   2.41295                 NaN   8.13951                 NaN            NaN   7.10563       0.748060        41.1993        40.3945                 NaN
  1000.00        500.000                 NaN            NaN            NaN            NaN   2.42754                 NaN   8.12093                 NaN            NaN   7.10576       0.748293        41.1983        40.3992                 NaN
