|6.6.6
Archiving\03_Data\eqLP/QFM_m1.5/GRV/GRV_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1092.95        500.000                 NaN  0.762317       0.774128        29.2353        45.3966        5.09031        18.1767       0.564514     
  1089.74        500.000                 NaN  0.762323       0.774146        29.2352        45.3967        5.09034        18.1767       0.564547     
  1086.54        500.000                 NaN  0.762328       0.774164        29.2351        45.3968        5.09037        18.1766       0.564579     
  1083.33        500.000                 NaN  0.762333       0.774182        29.2350        45.3969        5.09040        18.1766       0.564612     
  1080.13        500.000                 NaN  0.762339       0.774199        29.2349        45.3969        5.09043        18.1765       0.564644     
  1076.92        500.000                 NaN  0.762251       0.829845        29.2412        45.4247        18.1136        4.94749       0.681021     
  1073.72        500.000                 NaN  0.762256       0.829864        29.2410        45.4247        18.1135        4.94752       0.681060     
  1070.51        500.000                 NaN  0.762262       0.829883        29.2409        45.4248        18.1135        4.94755       0.681099     
  1067.31        500.000                 NaN  0.762267       0.829902        29.2408        45.4249        18.1134        4.94758       0.681137     
  1064.10        500.000                 NaN  0.762272       0.829921        29.2407        45.4249        18.1134        4.94760       0.681176     
  1060.90        500.000                 NaN  0.762277       0.829940        29.2406        45.4250        18.1133        4.94763       0.681215     
  1057.69        500.000                 NaN  0.762282       0.829959        29.2404        45.4251        18.1133        4.94766       0.681254     
  1054.49        500.000                 NaN  0.762287       0.829978        29.2403        45.4252        18.1133        4.94769       0.681293     
  1051.28        500.000                 NaN  0.762210       0.887948        29.2382        45.4646        18.0541        4.80484       0.788092     
  1048.08        500.000                 NaN  0.762215       0.887968        29.2381        45.4647        18.0540        4.80487       0.788137     
  1044.87        500.000                 NaN  0.762220       0.887988        29.2380        45.4648        18.0540        4.80490       0.788182     
  1041.67        500.000                 NaN  0.762225       0.888008        29.2379        45.4648        18.0539        4.80493       0.788227     
  1038.46        500.000                 NaN  0.762230       0.888028        29.2377        45.4649        18.0538        4.80496       0.788272     
  1035.26        500.000                 NaN  0.762235       0.888048        29.2376        45.4650        18.0538        4.80499       0.788316     
  1032.05        500.000                 NaN  0.762240       0.888068        29.2375        45.4651        18.0537        4.80502       0.788361     
  1028.85        500.000                 NaN  0.762245       0.888088        29.2374        45.4651        18.0537        4.80505       0.788406     
  1025.64        500.000                 NaN  0.762179       0.948058        29.2272        45.5180        18.0038        4.65512       0.885591     
  1022.44        500.000                 NaN  0.762184       0.948080        29.2271        45.5181        18.0037        4.65514       0.885641     
  1019.23        500.000                 NaN  0.762188       0.948101        29.2270        45.5182        18.0037        4.65517       0.885691     
  1016.03        500.000                 NaN  0.762193       0.948122        29.2269        45.5183        18.0036        4.65521       0.885742     
  1012.82        500.000                 NaN  0.762198       0.948143        29.2267        45.5184        18.0036        4.65524       0.885792     
  1009.62        500.000                 NaN  0.762202       0.948164        29.2266        45.5184        18.0035        4.65527       0.885842     
  1006.41        500.000                 NaN  0.762207       0.948185        29.2265        45.5185        18.0035        4.65530       0.885892     
  1003.21        500.000                 NaN  0.762211       0.948206        29.2263        45.5186        18.0034        4.65533       0.885942     
  1000.00        500.000                 NaN  0.762152        1.01124        29.2118        45.5736        4.52003        17.9426       0.978529     
