|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4/ALH/ALH_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1237.25        500.000        97.9449                 NaN            NaN            NaN  0.541208                 NaN            NaN  0.272114       0.293313E-001   1.21243                 NaN
  1235.93        500.000        98.0040                 NaN            NaN            NaN  0.526914                 NaN            NaN  0.263544       0.280833E-001   1.17746                 NaN
  1234.60        500.000        98.0652                 NaN            NaN            NaN  0.511237                 NaN            NaN  0.255546       0.266791E-001   1.14135                 NaN
  1233.28        500.000        98.1246                 NaN            NaN            NaN  0.495137                 NaN            NaN  0.246972       0.255798E-001   1.10770                 NaN
  1231.95        500.000        98.1789                 NaN            NaN            NaN  0.481720                 NaN            NaN  0.238269       0.246989E-001   1.07644                 NaN
  1230.63        500.000        98.2311       0.732926E-005            NaN            NaN  0.468114                 NaN            NaN  0.231294       0.234898E-001   1.04604                 NaN
  1229.30        500.000        98.2813                 NaN            NaN            NaN  0.455238                 NaN            NaN  0.224999       0.222528E-001   1.01620                 NaN
  1227.98        500.000        98.3302       0.387057E-004            NaN            NaN  0.442221                 NaN            NaN  0.217282       0.214818E-001  0.988779                 NaN
  1226.65        500.000        98.3731                 NaN            NaN            NaN  0.431688                 NaN            NaN  0.210330       0.207237E-001  0.964171                 NaN
  1225.32        500.000        98.4193                 NaN            NaN            NaN  0.419684                 NaN            NaN  0.204583       0.196063E-001  0.936820                 NaN
  1224.00        500.000        98.4630                 NaN            NaN            NaN  0.407652                 NaN            NaN  0.198176       0.188250E-001  0.912338                 NaN
  1222.67        500.000        98.5039                 NaN            NaN            NaN  0.397311                 NaN            NaN  0.192619       0.179165E-001  0.888293                 NaN
  1221.35        500.000        98.5144                 NaN            NaN            NaN  0.489381E-001  0.340793                 NaN  0.188954       0.180837E-001  0.888809                 NaN
  1220.02        500.000        98.2463                 NaN            NaN            NaN  0.408081                 NaN            NaN  0.221864       0.383824E-001   1.08533                 NaN
  1218.70        500.000        98.5556                 NaN            NaN            NaN  0.440349       0.154789E-002            NaN  0.166252       0.770937E-002  0.828496                 NaN
  1217.37        500.000        98.6114                 NaN            NaN            NaN  0.380703                 NaN            NaN  0.144386       0.161005E-001  0.847420                 NaN
  1216.05        500.000        98.0609       0.981903E-001            NaN            NaN  0.302072                 NaN            NaN  0.307638       0.324088E-001   1.19878                 NaN
  1214.72        500.000        98.6530       0.120666                 NaN            NaN  0.850962E-001            NaN            NaN  0.193940       0.209475E-001  0.926329                 NaN
  1213.40        500.000        99.4915       0.103948                 NaN            NaN  0.160592E-001            NaN            NaN  0.495149E-001            NaN  0.339005                 NaN
  1212.07        500.000        96.7183       0.103722                 NaN            NaN  0.418590       0.156031E-004            NaN  0.365842       0.151178E-001   1.73646       0.641965     
  1210.74        500.000        98.0931                 NaN            NaN            NaN  0.249163                 NaN            NaN  0.155476       0.206404E-001  0.933971       0.547693     
  1209.42        500.000        96.2165                 NaN            NaN            NaN  0.668398                 NaN            NaN  0.301581       0.835694E-002   1.29342        1.51175     
  1208.09        500.000        88.8896                 NaN            NaN            NaN   1.25856                 NaN            NaN  0.889317       0.471777E-001   4.34542        4.56991     
  1206.77        500.000        67.9492                 NaN            NaN            NaN   1.77665        2.02958                 NaN   2.60922       0.119552        12.5650        12.9508     
  1205.44        500.000       100.0000                 NaN            NaN            NaN            NaN            NaN            NaN  0.401856E-005            NaN            NaN  0.379583E-004
  1204.12        500.000       100.0000                 NaN            NaN            NaN  0.828912E-005            NaN            NaN  0.148804E-005            NaN  0.159383E-004            NaN
  1202.79        500.000        99.9998                 NaN            NaN            NaN  0.853513E-005  0.944057E-005            NaN  0.151089E-004  0.116324E-005  0.859536E-004  0.535104E-004
  1201.47        500.000        90.2143                 NaN            NaN            NaN   1.09735                 NaN            NaN  0.798921       0.345354E-001   3.87950        3.97541     
  1200.14        500.000        91.2665                 NaN            NaN            NaN  0.886133       0.808122E-001            NaN  0.702768       0.324847E-001   3.44780        3.58346     
  1198.82        500.000        85.2849       0.487406E-001            NaN            NaN   1.58514                 NaN            NaN   1.21304       0.441631E-001   5.87507        5.94899     
  1197.49        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1196.16        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1194.84        500.000        79.7305                 NaN            NaN            NaN   1.97752       0.152435                 NaN   1.54253       0.768281E-001   8.21894        8.30124     
  1193.51        500.000        90.4753                 NaN            NaN            NaN  0.947842                 NaN            NaN  0.693637       0.414278E-001   3.95819        3.88360     
  1192.19        500.000        86.9921                 NaN            NaN            NaN   1.26749                 NaN            NaN   1.00449       0.353369E-001   5.42594        5.27466     
  1190.86        500.000        56.9870                 NaN            NaN            NaN   3.79251                 NaN            NaN   3.09060       0.140114        18.3619        17.6279     
  1189.54        500.000                 NaN            NaN            NaN            NaN   8.33251                 NaN            NaN   6.99978       0.335148        43.1379        41.1947     
  1188.21        500.000                 NaN  0.671656E-002            NaN            NaN   8.32093       0.489665E-004            NaN   6.99967       0.335518        43.1388        41.1984     
  1186.89        500.000                 NaN            NaN            NaN            NaN   8.14310       0.191481                 NaN   7.00260       0.334533        43.1312        41.1971     
  1185.56        500.000                 NaN            NaN            NaN            NaN   8.15848       0.176865                 NaN   7.00329       0.334305        43.1289        41.1982     
  1184.24        500.000                 NaN            NaN            NaN            NaN   8.08771       0.249152                 NaN   7.00474       0.333888        43.1251        41.1994     
  1182.91        500.000                 NaN  0.624331E-001            NaN            NaN   8.23271       0.183821E-003            NaN   6.99872       0.337074        43.1423        41.2266     
  1181.59        500.000                 NaN            NaN            NaN            NaN   8.36160                 NaN            NaN   7.02138       0.327938        43.0811        41.2079     
  1180.26        500.000                 NaN            NaN            NaN            NaN   7.50322       0.841691                 NaN   7.01251       0.331762        43.1066        41.2042     
  1178.93        500.000                 NaN            NaN            NaN            NaN   8.36508                 NaN            NaN   7.02530       0.326953        43.0721        41.2105     
  1177.61        500.000                 NaN            NaN            NaN            NaN   8.38051                 NaN            NaN   7.03459       0.323625        43.0440        41.2172     
  1176.28        500.000                 NaN            NaN            NaN            NaN   7.64796       0.698179                 NaN   7.01374       0.331345        43.1016        41.2072     
  1174.96        500.000                 NaN            NaN            NaN            NaN   7.57225       0.775453                 NaN   7.01529       0.330914        43.0976        41.2085     
  1173.63        500.000                 NaN            NaN            NaN            NaN   7.49588       0.853396                 NaN   7.01685       0.330480        43.0936        41.2098     
  1172.31        500.000                 NaN  0.178620                 NaN            NaN   8.04801       0.381676E-003            NaN   6.99486       0.340615        43.1525        41.2850     
  1170.98        500.000                 NaN  0.193682                 NaN            NaN   8.02438       0.124173E-005            NaN   6.99418       0.341105        43.1541        41.2925     
  1169.66        500.000                 NaN  0.208691                 NaN            NaN   8.00005       0.403723E-003            NaN   6.99347       0.341598        43.1557        41.3000     
  1168.33        500.000                 NaN  0.223878                 NaN            NaN   7.97580       0.419236E-003            NaN   6.99271       0.342105        43.1575        41.3076     
  1167.01        500.000                 NaN            NaN            NaN            NaN   7.10460        1.25267                 NaN   7.02488       0.328281        43.0733        41.2163     
  1165.68        500.000                 NaN            NaN            NaN            NaN   7.02451        1.33437                 NaN   7.02653       0.327834        43.0692        41.2176     
  1164.35        500.000                 NaN            NaN            NaN            NaN   6.94406        1.41645       0.183250E-004   7.02820       0.327384        43.0650        41.2189     
  1163.03        500.000                 NaN            NaN            NaN            NaN   6.86301        1.49913       0.219206E-004   7.02987       0.326931        43.0608        41.2202     
  1161.70        500.000                 NaN  0.301364                 NaN            NaN   7.85208       0.131792E-003            NaN   6.98822       0.344799        43.1672        41.3462     
  1160.38        500.000                 NaN            NaN            NaN            NaN   6.69954        1.66591       0.193007E-004   7.03328       0.326018        43.0524        41.2228     
  1159.05        500.000                 NaN            NaN            NaN            NaN   6.61740        1.74976       0.266666E-005   7.03500       0.325556        43.0482        41.2241     
  1157.73        500.000                 NaN            NaN            NaN            NaN   6.53440        1.83440       0.171650E-004   7.03674       0.325093        43.0439        41.2254     
  1156.40        500.000                 NaN            NaN            NaN            NaN   6.45130        1.91919       0.161136E-004   7.03849       0.324627        43.0397        41.2267     
  1155.08        500.000                 NaN            NaN            NaN            NaN   6.36787        2.00431       0.152858E-004   7.04027       0.324157        43.0353        41.2280     
  1153.75        500.000                 NaN            NaN            NaN            NaN   6.28418        2.08972       0.144989E-004   7.04205       0.323683        43.0310        41.2293     
  1152.43        500.000                 NaN  0.413428                 NaN            NaN   7.67170       0.263433E-003            NaN   6.98011       0.349003        43.1838        41.4017     
  1151.10        500.000                 NaN  0.429725                 NaN            NaN   7.64538       0.288169E-003            NaN   6.97879       0.349643        43.1864        41.4098     
  1149.77        500.000                 NaN  0.446109                 NaN            NaN   7.61890       0.296797E-003            NaN   6.97742       0.350295        43.1891        41.4179     
  1148.45        500.000                 NaN  0.462457                 NaN            NaN   7.59246       0.317101E-003            NaN   6.97602       0.350951        43.1919        41.4259     
  1147.12        500.000                 NaN  0.478922                 NaN            NaN   7.56582       0.329344E-003            NaN   6.97458       0.351619        43.1947        41.4341     
  1145.80        500.000                 NaN  0.495391                 NaN            NaN   7.53915       0.338035E-003            NaN   6.97310       0.352294        43.1976        41.4422     
  1144.47        500.000                 NaN  0.511895                 NaN            NaN   7.51240       0.353604E-003            NaN   6.97159       0.352978        43.2005        41.4503     
  1143.15        500.000                 NaN  0.528416                 NaN            NaN   7.48560       0.367414E-003            NaN   6.97004       0.353668        43.2035        41.4584     
  1141.82        500.000                 NaN  0.544953                 NaN            NaN   7.45877       0.368495E-003            NaN   6.96847       0.354366        43.2065        41.4666     
  1140.50        500.000                 NaN  0.561217                 NaN            NaN   7.43092       0.183752E-002            NaN   6.96690       0.355053        43.2095        41.4746     
  1139.17        500.000                 NaN  0.578085                 NaN            NaN   7.40532                 NaN            NaN   6.96521       0.355784        43.2127        41.4829     
  1137.85        500.000                 NaN  0.594549                 NaN            NaN   7.37819       0.364940E-003            NaN   6.96356       0.356496        43.2158        41.4910     
  1136.52        500.000                 NaN  0.611042                 NaN            NaN   7.35133       0.398426E-003            NaN   6.96187       0.357216        43.2190        41.4991     
  1135.19        500.000                 NaN  0.627511                 NaN            NaN   7.32454       0.384855E-003            NaN   6.96016       0.357941        43.2222        41.5072     
  1133.87        500.000                 NaN  0.643942                 NaN            NaN   7.29780       0.361773E-003            NaN   6.95842       0.358670        43.2255        41.5153     
  1132.54        500.000                 NaN  0.660292                 NaN            NaN   7.27103       0.481487E-003            NaN   6.95668       0.359400        43.2287        41.5234     
  1131.22        500.000                 NaN  0.676635                 NaN            NaN   7.24448       0.385238E-003            NaN   6.95491       0.360135        43.2320        41.5315     
  1129.89        500.000                 NaN  0.692903                 NaN            NaN   7.21802       0.303388E-003            NaN   6.95312       0.360872        43.2353        41.5395     
  1128.57        500.000                 NaN            NaN            NaN            NaN   4.69548        3.71315       0.273796E-003   7.07920       0.313917        42.9434        41.2545     
  1127.24        500.000                 NaN  0.725187                 NaN            NaN   7.16537       0.255192E-003            NaN   6.94952       0.362347        43.2419        41.5554     
  1125.92        500.000                 NaN  0.721522                 NaN            NaN   7.16888                 NaN            NaN   6.95032       0.363182        43.2421        41.5540     
  1124.59        500.000                 NaN  0.757106                 NaN            NaN   7.11326       0.210292E-003            NaN   6.94588       0.363822        43.2485        41.5712     
  1123.27        500.000                 NaN  0.763662                 NaN            NaN   7.05500       0.485397E-001            NaN   6.94577       0.363924        43.2479        41.5752     
  1121.94        500.000                 NaN  0.788508                 NaN            NaN   7.06144       0.690052E-003            NaN   6.94223       0.365285        43.2551        41.5867     
  1120.61        500.000                 NaN  0.804172                 NaN            NaN   7.03627       0.221274E-003            NaN   6.94038       0.366023        43.2584        41.5945     
  1119.29        500.000                 NaN            NaN            NaN            NaN   4.14361        4.27983       0.234243E-004   7.09449       0.309862        42.9082        41.2640     
  1117.96        500.000                 NaN  0.834956                 NaN            NaN   6.98600       0.104780E-003            NaN   6.93672       0.367479        43.2649        41.6098     
  1116.64        500.000                 NaN            NaN            NaN            NaN   3.99109        4.43676                 NaN   7.09903       0.308644        42.8977        41.2667     
  1115.31        500.000                 NaN  0.865187                 NaN            NaN   6.93653       0.745924E-004            NaN   6.93307       0.368919        43.2714        41.6249     
  1113.99        500.000                 NaN  0.323579                 NaN            NaN   4.97068        2.90280                 NaN   7.04027       0.330278        43.0295        41.4029     
  1112.66        500.000                 NaN  0.436824                 NaN            NaN   5.29083        2.38884                 NaN   7.01982       0.337799        43.0750        41.4509     
  1111.34        500.000                 NaN  0.529474                 NaN            NaN   5.53956        1.98171                 NaN   7.00316       0.343919        43.1118        41.4904     
  1110.01        500.000                 NaN  0.606155                 NaN            NaN   5.73313        1.65718                 NaN   6.98945       0.348951        43.1418        41.5233     
  1108.69        500.000                 NaN  0.670456                 NaN            NaN   5.88415        1.39650                 NaN   6.97804       0.353137        43.1666        41.5512     
  1107.36        500.000                 NaN  0.724912                 NaN            NaN   6.00155        1.18636                 NaN   6.96848       0.356649        43.1872        41.5749     
  1106.04        500.000                 NaN  0.959487                 NaN            NaN   6.78109                 NaN            NaN   6.92114       0.373803        43.2921        41.6724     
  1104.71        500.000                 NaN  0.846343                 NaN            NaN   6.28223       0.698179                 NaN   6.94637       0.364686        43.2347        41.6275     
  1103.38        500.000                 NaN  0.892627                 NaN            NaN   6.37350       0.528039                 NaN   6.93808       0.367700        43.2522        41.6479     
  1102.06        500.000                 NaN  0.996129                 NaN            NaN   6.66516       0.579934E-001            NaN   6.91775       0.374966        43.2963        41.6917     
  1100.73        500.000                 NaN  0.955642                 NaN            NaN   6.45563       0.339271                 NaN   6.92738       0.371620        43.2741        41.6764     
  1099.41        500.000                 NaN   1.02710                 NaN            NaN   6.63745       0.345347E-001            NaN   6.91349       0.376585        43.3038        41.7071     
  1098.08        500.000                 NaN   1.04669                 NaN            NaN   6.63922       0.409895E-005            NaN   6.91045       0.377711        43.3095        41.7164     
  1096.76        500.000                 NaN   1.05765                 NaN            NaN   6.61171       0.975560E-002            NaN   6.90922       0.378196        43.3113        41.7222     
  1095.43        500.000                 NaN   1.07204                 NaN            NaN   6.59700       0.718521E-003            NaN   6.90724       0.378945        43.3146        41.7294     
  1094.11        500.000                 NaN   1.08466                 NaN            NaN   6.57694       0.101017E-003            NaN   6.90563       0.379564        43.3172        41.7359     
  1092.78        500.000                 NaN   1.09702                 NaN            NaN   6.55679       0.248168E-004            NaN   6.90406       0.380167        43.3197        41.7423     
  1091.46        500.000                 NaN   1.10920                 NaN            NaN   6.53687       0.124125E-004            NaN   6.90251       0.380761        43.3221        41.7486     
  1090.13        500.000                 NaN   1.12122                 NaN            NaN   6.51720       0.190790E-004            NaN   6.90099       0.381348        43.3244        41.7548     
  1088.80        500.000                 NaN   1.13308                 NaN            NaN   6.49782       0.192625E-005            NaN   6.89948       0.381926        43.3267        41.7609     
  1087.48        500.000                 NaN   1.14479                 NaN            NaN   6.47867       0.982770E-006            NaN   6.89800       0.382496        43.3290        41.7670     
  1086.15        500.000                 NaN   1.15633                 NaN            NaN   6.45973       0.894726E-004            NaN   6.89654       0.383056        43.3312        41.7731     
  1084.83        500.000                 NaN   1.16774                 NaN            NaN   6.44111       0.717350E-004            NaN   6.89510       0.383610        43.3333        41.7790     
  1083.50        500.000                 NaN   1.17899                 NaN            NaN   6.42274       0.586715E-004            NaN   6.89367       0.384156        43.3354        41.7849     
  1082.18        500.000                 NaN   1.19010                 NaN            NaN   6.40462       0.488265E-004            NaN   6.89227       0.384694        43.3375        41.7908     
  1080.85        500.000                 NaN   1.20106                 NaN            NaN   6.38675       0.412471E-004            NaN   6.89089       0.385224        43.3395        41.7966     
  1079.53        500.000                 NaN   1.21187                 NaN            NaN   6.36911       0.353045E-004            NaN   6.88954       0.385746        43.3414        41.8023     
  1078.20        500.000                 NaN   1.22254                 NaN            NaN   6.35172       0.305560E-004            NaN   6.88820       0.386260        43.3433        41.8080     
  1076.88        500.000                 NaN   1.23307                 NaN            NaN   6.33457       0.268574E-004            NaN   6.88689       0.386766        43.3451        41.8136     
  1075.55        500.000                 NaN   1.24346                 NaN            NaN   6.31764       0.235626E-004            NaN   6.88559       0.387264        43.3469        41.8191     
  1074.22        500.000                 NaN   1.25371                 NaN            NaN   6.30095       0.209688E-004            NaN   6.88432       0.387754        43.3486        41.8246     
  1072.90        500.000                 NaN            NaN            NaN            NaN   1.51232        7.00770       0.764346E-003   7.18787       0.283311        42.6931        41.3150     
  1071.57        500.000                 NaN   1.27366                 NaN            NaN   6.26764       0.905960E-003            NaN   6.88187       0.388699        43.3519        41.8354     
  1070.25        500.000                 NaN   1.28359                 NaN            NaN   6.25190       0.496138E-003            NaN   6.88065       0.389173        43.3535        41.8407     
  1068.92        500.000                 NaN   1.29340                 NaN            NaN   6.23639       0.688262E-004            NaN   6.87944       0.389640        43.3550        41.8460     
  1067.60        500.000                 NaN   1.30299                 NaN            NaN   6.22072       0.170861E-003            NaN   6.87827       0.390092        43.3565        41.8512     
  1066.27        500.000                 NaN   1.31249                 NaN            NaN   6.20544       0.278346E-004            NaN   6.87712       0.390540        43.3580        41.8564     
  1064.95        500.000                 NaN   1.32185                 NaN            NaN   6.19027       0.272875E-004            NaN   6.87598       0.390979        43.3593        41.8615     
  1063.62        500.000                 NaN   1.33109                 NaN            NaN   6.17530       0.274318E-004            NaN   6.87488       0.391410        43.3607        41.8666     
  1062.30        500.000                 NaN   1.34021                 NaN            NaN   6.16053       0.278055E-004            NaN   6.87379       0.391835        43.3620        41.8716     
  1060.97        500.000                 NaN   1.34922                 NaN            NaN   6.14595       0.289749E-004            NaN   6.87271       0.392253        43.3632        41.8766     
  1059.64        500.000                 NaN   1.35812                 NaN            NaN   6.13157       0.293113E-004            NaN   6.87166       0.392664        43.3644        41.8816     
  1058.32        500.000                 NaN   1.36690                 NaN            NaN   6.11738       0.296537E-004            NaN   6.87063       0.393068        43.3656        41.8864     
  1056.99        500.000                 NaN   1.37557                 NaN            NaN   6.10338       0.302460E-004            NaN   6.86962       0.393466        43.3667        41.8913     
  1055.67        500.000                 NaN   1.38414                 NaN            NaN   6.08958       0.121300E-004            NaN   6.86862       0.393857        43.3677        41.8961     
  1054.34        500.000                 NaN   1.39260                 NaN            NaN   6.07594       0.373365E-005            NaN   6.86764       0.394242        43.3687        41.9008     
  1053.02        500.000                 NaN   1.40096                 NaN            NaN   6.06249                 NaN            NaN   6.86668       0.394620        43.3697        41.9055     
  1051.69        500.000                 NaN   1.00899                 NaN            NaN   6.79966                 NaN            NaN   6.99070       0.351692        43.0935        41.7554     
  1050.37        500.000                 NaN   1.41737                 NaN            NaN   6.03610                 NaN            NaN   6.86482       0.395357        43.3715        41.9148     
  1049.04        500.000                 NaN   1.42542                 NaN            NaN   6.02315                 NaN            NaN   6.86392       0.395717        43.3724        41.9194     
  1047.72        500.000                 NaN   1.43330                 NaN            NaN   6.01054                 NaN            NaN   6.86306       0.396060        43.3731        41.9239     
  1046.39        500.000                 NaN   1.44118                 NaN            NaN   5.99791                 NaN            NaN   6.86218       0.396409        43.3739        41.9284     
  1045.06        500.000                 NaN   1.44902                 NaN            NaN   5.98531                 NaN            NaN   6.86131       0.396759        43.3747        41.9329     
  1043.74        500.000                 NaN   1.45665                 NaN            NaN   5.97313                 NaN            NaN   6.86049       0.397088        43.3753        41.9373     
  1042.41        500.000                 NaN   1.49211                 NaN            NaN   5.92075                 NaN            NaN   6.85954       0.397416        43.3752        41.9549     
  1041.09        500.000                 NaN   1.46692                 NaN            NaN   5.95388                 NaN            NaN   6.85778       0.397560        43.3799        41.9439     
  1039.76        500.000                 NaN   1.47433                 NaN            NaN   5.94235                 NaN            NaN   6.85708       0.397844        43.3801        41.9483     
  1038.44        500.000                 NaN   1.48048                 NaN            NaN   5.93321                 NaN            NaN   6.85627       0.398204        43.3799        41.9519     
  1037.11        500.000                 NaN   1.48807                 NaN            NaN   5.92020                 NaN            NaN   6.85525       0.398599        43.3815        41.9564     
  1035.79        500.000                 NaN   1.27067                 NaN            NaN   6.35061                 NaN            NaN   6.93766       0.370415        43.1929        41.8777     
  1034.46        500.000                 NaN   1.28641                 NaN            NaN   6.32389                 NaN            NaN   6.93487       0.371477        43.1979        41.8854     
  1033.14        500.000                 NaN   1.50595                 NaN            NaN   5.89405                 NaN            NaN   6.85511       0.399116        43.3773        41.9685     
  1031.81        500.000                 NaN   1.55699                 NaN            NaN   5.81663                 NaN            NaN   6.85349       0.399584        43.3806        41.9927     
  1030.49        500.000                 NaN   1.56250                 NaN            NaN   5.80840                 NaN            NaN   6.85278       0.399792        43.3804        41.9961     
  1029.16        500.000                 NaN   1.57551                 NaN            NaN   5.78617                 NaN            NaN   6.85118       0.400774        43.3835        42.0029     
  1027.83        500.000                 NaN   1.58210                 NaN            NaN   5.77557                 NaN            NaN   6.85033       0.401086        43.3841        42.0068     
  1026.51        500.000                 NaN   1.58869                 NaN            NaN   5.76513                 NaN            NaN   6.84966       0.401363        43.3844        42.0107     
  1025.18        500.000                 NaN   1.59517                 NaN            NaN   5.75498                 NaN            NaN   6.84908       0.401615        43.3845        42.0147     
  1023.86        500.000                 NaN   1.60159                 NaN            NaN   5.74486                 NaN            NaN   6.84847       0.401876        43.3846        42.0186     
  1022.53        500.000                 NaN   1.60793                 NaN            NaN   5.73491                 NaN            NaN   6.84788       0.402126        43.3847        42.0225     
  1021.21        500.000                 NaN   1.61419                 NaN            NaN   5.72509                 NaN            NaN   6.84732       0.402370        43.3847        42.0263     
  1019.88        500.000                 NaN   1.62038                 NaN            NaN   5.71540                 NaN            NaN   6.84677       0.402610        43.3847        42.0301     
  1018.56        500.000                 NaN   1.62651                 NaN            NaN   5.70582                 NaN            NaN   6.84623       0.402845        43.3846        42.0339     
  1017.23        500.000                 NaN   1.63258                 NaN            NaN   5.69635                 NaN            NaN   6.84571       0.403075        43.3846        42.0377     
  1015.91        500.000                 NaN   1.63858                 NaN            NaN   5.68700                 NaN            NaN   6.84520       0.403301        43.3844        42.0415     
  1014.58        500.000                 NaN   1.92120                 NaN            NaN   4.85523       0.255136E-004            NaN   6.61487       0.477613        44.0557        42.0754     
  1013.25        500.000                 NaN   1.92115                 NaN            NaN   4.85508       0.324965E-004            NaN   6.61484       0.477603        44.0550        42.0763     
  1011.93        500.000                 NaN   1.65148                 NaN            NaN   5.66877                 NaN            NaN   6.84404       0.403535        43.3812        42.0510     
  1010.60        500.000                 NaN   1.92105                 NaN            NaN   4.85482                 NaN            NaN   6.61478       0.477583        44.0537        42.0780     
  1009.28        500.000                 NaN   1.92100                 NaN            NaN   4.85467                 NaN            NaN   6.61474       0.477572        44.0531        42.0789     
  1007.95        500.000                 NaN   1.67268                 NaN            NaN   5.63440                 NaN            NaN   6.84267       0.404485        43.3826        42.0632     
  1006.63        500.000                 NaN   1.67817                 NaN            NaN   5.62594                 NaN            NaN   6.84226       0.404678        43.3822        42.0668     
  1005.30        500.000                 NaN   1.92083                 NaN            NaN   4.85380       0.499816E-003            NaN   6.61467       0.477536        44.0511        42.0816     
  1003.98        500.000                 NaN   1.92078                 NaN            NaN   4.85365       0.506767E-003            NaN   6.61464       0.477525        44.0505        42.0824     
  1002.65        500.000                 NaN   1.92075                 NaN            NaN   4.85415                 NaN            NaN   6.61459       0.477521        44.0496        42.0834     
  1001.33        500.000                 NaN   1.92070                 NaN            NaN   4.85401                 NaN            NaN   6.61456       0.477511        44.0490        42.0843     
  1000.00        500.000                 NaN   1.92065                 NaN            NaN   4.85387                 NaN            NaN   6.61453       0.477501        44.0483        42.0851     
