|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/LAR/LAR_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1161.65        2500.00        4.54578                 NaN   2.85149        7.01520                 NaN   8.50071        44.5637       0.542954        31.9801     
  1160.62        2500.00        4.49600                 NaN   6.96439        2.96500                 NaN   8.50697        44.5541       0.557114        31.9564     
  1159.58        2500.00        4.44568                 NaN   3.07936        6.91366                 NaN   8.51334        44.5443       0.571264        31.9324     
  1158.54        2500.00        4.39503                 NaN   6.86310        3.19424                 NaN   8.51977        44.5344       0.585348        31.9081     
  1157.51        2500.00        4.33622                 NaN   6.79140        3.34240                 NaN   8.52741        44.5229       0.600598        31.8791     
  1156.47        2500.00        4.29047                 NaN   3.43845        6.75378                 NaN   8.53329        44.5138       0.613177        31.8571     
  1155.44        2500.00        4.24076                 NaN   6.70868        3.54694                 NaN   8.53964        44.5040       0.626856        31.8331     
  1154.40        2500.00        4.19004                 NaN   6.66517        3.65493                 NaN   8.54605        44.4943       0.640889        31.8086     
  1153.36        2500.00        4.13933                 NaN   3.76617        6.61936                 NaN   8.55259        44.4843       0.654387        31.7839     
  1152.33        2500.00        4.01150                 NaN   6.45624        4.11114                 NaN   8.57292        44.4508       0.679586        31.7178     
  1151.29        2500.00        4.03693                 NaN   3.99030        6.52816                 NaN   8.56586        44.4640       0.681180        31.7335     
  1150.25        2500.00        3.89406                 NaN   4.25895        6.42659                 NaN   8.58667        44.4348       0.728786        31.6702     
  1149.22        2500.00        3.89406                 NaN   4.25895        6.42658                 NaN   8.58667        44.4348       0.728790        31.6702     
  1148.18        2500.00        3.89406                 NaN   4.25896        6.42658                 NaN   8.58667        44.4348       0.728790        31.6702     
  1147.15        2500.00        3.89406                 NaN   4.25896        6.42658                 NaN   8.58667        44.4348       0.728787        31.6702     
  1146.11        2500.00        3.89405                 NaN   4.25896        6.42658                 NaN   8.58667        44.4348       0.728792        31.6702     
  1145.07        2500.00        3.80085                 NaN   4.51553        6.30802                 NaN   8.60061        44.4111       0.743975        31.6199     
  1144.04        2500.00        3.66936                 NaN   4.78772        6.21593                 NaN   8.61422        44.3908       0.772432        31.5496     
  1143.00        2500.00        3.61735                 NaN   4.89923        6.17387                 NaN   8.62118        44.3803       0.784845        31.5232     
  1141.96        2500.00        3.55217                 NaN   6.11645        5.04605                 NaN   8.62966        44.3673       0.799132        31.4892     
  1140.93        2500.00        3.49482                 NaN   5.17266        6.06783                 NaN   8.63741        44.3558       0.811924        31.4596     
  1139.89        2500.00        3.45079                 NaN   5.26070        6.03797                 NaN   8.64349        44.3467       0.822825        31.4375     
  1138.86        2500.00        3.39193                 NaN   5.98958        5.38971                 NaN   8.65139        44.3349       0.835680        31.4068     
  1137.82        2500.00        3.33388                 NaN   5.51457        5.94442                 NaN   8.65916        44.3232       0.848279        31.3765     
  1136.78        2500.00        3.27559                 NaN   5.64020        5.89914                 NaN   8.66701        44.3113       0.860738        31.3460     
  1135.75        2500.00        3.20207                 NaN   5.83363        5.80938                 NaN   8.67687        44.2966       0.875014        31.3065     
  1134.71        2500.00        3.14137                 NaN   5.78567        5.94188                 NaN   8.68511        44.2842       0.887453        31.2743     
  1133.68        2500.00        3.07992                 NaN   6.07616        5.73741                 NaN   8.69347        44.2716       0.899833        31.2416     
  1132.64        2500.00        3.02596                 NaN   5.69847        6.18989                 NaN   8.70094        44.2605       0.911093        31.2131     
  1131.60        2500.00        2.95485                 NaN   6.34956        5.64002                 NaN   8.71057        44.2461       0.924390        31.1745     
  1130.57        2500.00        2.89115                 NaN   5.59083        6.48893                 NaN   8.71931        44.2330       0.936571        31.1402     
  1129.53        2500.00        2.83340                 NaN   6.61287        5.54820                 NaN   8.72737        44.2212       0.947829        31.1092     
  1128.49        2500.00        2.76138                 NaN   5.49144        6.77317                 NaN   8.73717        44.2064       0.960734        31.0697     
  1127.46        2500.00        2.70315                 NaN   5.45046        6.89674                 NaN   8.74529        44.1944       0.971763        31.0382     
  1126.42        2500.00        2.64071                 NaN   7.03254        5.40403                 NaN   8.75404        44.1815       0.983093        31.0041     
  1125.39        2500.00        2.57180                 NaN   7.18447        5.35169                 NaN   8.76360        44.1672       0.995082        30.9661     
  1124.35        2500.00        2.50128                 NaN   7.34057        5.29790                 NaN   8.77339        44.1527        1.00710        30.9271     
  1123.31        2500.00        2.42867                 NaN   5.24248        7.50190                 NaN   8.78347        44.1377        1.01917        30.8866     
  1122.28        2500.00        2.42609                 NaN   7.40132        5.32111                 NaN   8.79403        44.1356        1.03079        30.8911     
  1121.24        2500.00        2.28909                 NaN   5.14089        7.80750                 NaN   8.80299        44.1087        1.04209        30.8088     
  1120.20        2500.00        2.21800                 NaN   5.08951        7.96330                 NaN   8.81297        44.0939        1.05344        30.7689     
  1119.17        2500.00        2.14724                 NaN   8.11830        5.03876                 NaN   8.82293        44.0792        1.06456        30.7290     
  1118.13        2500.00        2.07443                 NaN   8.27871        4.98610                 NaN   8.83321        44.0640        1.07571        30.6879     
  1117.10        2500.00        1.99499                 NaN   4.92710        8.45606                 NaN   8.84438        44.0474        1.08744        30.6426     
  1116.06        2500.00        1.91473                 NaN   4.86789        8.63521                 NaN   8.85568        44.0307        1.09905        30.5967     
  1115.02        2500.00        1.83655                 NaN   8.80786        4.81233                 NaN   8.86670        44.0144        1.11024        30.5520     
  1113.99        2500.00        1.74490                 NaN   4.74418        9.01451                 NaN   8.87946        43.9953        1.12267        30.4990     
  1112.95        2500.00        1.66368                 NaN   9.19479        4.68643                 NaN   8.89097        43.9783        1.13376        30.4521     
  1111.91        2500.00        1.58544                 NaN   4.63202        9.36743                 NaN   8.90217        43.9618        1.14431        30.4069     
  1110.88        2500.00        1.49719                 NaN   4.56877        9.56486                 NaN   8.91461        43.9433        1.15575        30.3555     
  1109.84        2500.00        1.41195                 NaN   4.50890        9.75458                 NaN   8.92675        43.9254        1.16664        30.3058     
  1108.81        2500.00        1.34191                 NaN   4.46299        9.90674                 NaN   8.93705        43.9105        1.17575        30.2651     
  1107.77        2500.00        1.25367                 NaN   4.40194        10.1030                 NaN   8.94961        43.8919        1.18655        30.2133     
  1106.73        2500.00        1.14450                 NaN   4.32111        10.3525                 NaN   8.96490        43.8691        1.19919        30.1486     
  1105.70        2500.00        1.07751                 NaN   10.4945        4.28172                 NaN   8.97488        43.8546        1.20737        30.1094     
  1104.66        2500.00       0.985336                 NaN   4.21823        10.7005                 NaN   8.98803        43.8352        1.21795        30.0548     
  1103.62        2500.00       0.869680                 NaN   4.13377        10.9649                 NaN   9.00435        43.8112        1.23049        29.9857     
  1102.59        2500.00       0.787732                 NaN   4.08055        11.1454                 NaN   9.01629        43.7936        1.23955        29.9369     
  1101.55        2500.00       0.689015                 NaN   4.01243        11.3676                 NaN   9.03050        43.7727        1.24997        29.8778     
  1100.52        2500.00       0.591496                 NaN   11.5853        3.94725                 NaN   9.04453        43.7520        1.26006        29.8193     
  1099.48        2500.00       0.492926                 NaN   3.88191        11.8053                 NaN   9.05872        43.7311        1.27002        29.7600     
  1098.44        2500.00       0.392786                 NaN   12.0291        3.81572                 NaN   9.07316        43.7099        1.27989        29.6995     
  1097.41        2500.00       0.255267                 NaN   3.71634        12.3460                 NaN   9.09250        43.6811        1.29279        29.6160     
  1096.37        2500.00       0.145899                 NaN   3.64300        12.5925                 NaN   9.10825        43.6579        1.30293        29.5495     
  1095.33        2500.00       0.688037E-001            NaN   12.7606        3.59697                 NaN   9.11999        43.6410        1.31000        29.5027     
  1094.30        2500.00                 NaN            NaN   12.9161        3.55110                 NaN   9.13108        43.6251        1.31593        29.4607     
  1093.26        2500.00                 NaN            NaN   12.8362        3.62683                 NaN   9.13538        43.6239        1.31680        29.4609     
  1092.23        2500.00                 NaN            NaN   12.7951        3.66527                 NaN   9.14264        43.6178        1.31737        29.4618     
  1091.19        2500.00                 NaN            NaN   12.8273        3.63644                 NaN   9.14962        43.6052        1.31672        29.4647     
  1090.15        2500.00                 NaN            NaN   12.8104        3.65238                 NaN   9.15118        43.6044        1.31689        29.4648     
  1089.12        2500.00                 NaN            NaN   12.7973        3.66472                 NaN   9.15239        43.6038        1.31701        29.4648     
  1088.08        2500.00                 NaN            NaN   12.8445        3.62181                 NaN   9.15032        43.6057        1.31496        29.4628     
  1087.04        2500.00                 NaN            NaN   12.7817        3.67954                 NaN   9.15428        43.6025        1.31707        29.4648     
  1086.01        2500.00                 NaN            NaN   12.8364        3.63088                 NaN   9.15747        43.5958        1.31468        29.4647     
  1084.97        2500.00                 NaN            NaN   12.7673        3.69325                 NaN   9.15549        43.6019        1.31718        29.4649     
  1083.94        2500.00                 NaN            NaN   12.8025        3.66242                 NaN   9.15930        43.5957        1.31533        29.4648     
  1082.90        2500.00                 NaN            NaN   12.7928        3.67155                 NaN   9.16015        43.5953        1.31543        29.4648     
  1081.86        2500.00                 NaN            NaN   12.7846        3.67932                 NaN   9.16091        43.5949        1.31551        29.4648     
  1080.83        2500.00                 NaN            NaN   12.7774        3.68607                 NaN   9.16159        43.5945        1.31558        29.4648     
  1079.79        2500.00                 NaN            NaN   12.7712        3.69198                 NaN   9.16221        43.5942        1.31563        29.4649     
  1078.75        2500.00                 NaN            NaN   12.7717        3.69218                 NaN   9.16408        43.5920        1.31520        29.4649     
  1077.72        2500.00                 NaN            NaN   12.7376        3.72093                 NaN   9.15783        43.6011        1.31762        29.4650     
  1076.68        2500.00                 NaN            NaN   12.7556        3.70661                 NaN   9.16348        43.5936        1.31583        29.4649     
  1075.65        2500.00                 NaN            NaN   12.7731        3.69170                 NaN   9.17434        43.5825        1.31400        29.4643     
  1074.61        2500.00                 NaN            NaN   12.8501        3.62882                 NaN   9.19254        43.5539        1.30784        29.4668     
  1073.57        2500.00                 NaN            NaN   12.8116        3.65927                 NaN   9.17962        43.5700        1.31211        29.4675     
  1072.54        2500.00                 NaN            NaN   12.8136        3.65829                 NaN   9.18276        43.5660        1.31153        29.4678     
  1071.50        2500.00                 NaN            NaN   12.8400        3.64096                 NaN   9.20202        43.5427        1.30656        29.4678     
  1070.46        2500.00                 NaN            NaN   12.8142        3.65905                 NaN   9.18743        43.5600        1.31083        29.4684     
  1069.43        2500.00                 NaN            NaN   3.64892        12.8282                 NaN   9.20395        43.5445        1.30719        29.4672     
  1068.39        2500.00                 NaN            NaN   3.64758        12.8288                 NaN   9.20490        43.5442        1.30729        29.4672     
  1067.36        2500.00                 NaN            NaN   3.65019        12.8267                 NaN   9.20772        43.5408        1.30699        29.4676     
  1066.32        2500.00                 NaN            NaN   3.66155        12.8161                 NaN   9.21357        43.5343        1.30645        29.4680     
  1065.28        2500.00                 NaN            NaN   3.66783        12.8102                 NaN   9.21650        43.5308        1.30625        29.4685     
  1064.25        2500.00                 NaN            NaN   3.67472        12.8035                 NaN   9.21934        43.5274        1.30609        29.4690     
  1063.21        2500.00                 NaN            NaN   3.67091        12.8098                 NaN   9.22381        43.5215        1.30468        29.4693     
  1062.17        2500.00                 NaN            NaN   3.67453        12.8105                 NaN   9.22932        43.5119        1.30318        29.4705     
  1061.14        2500.00                 NaN            NaN   12.8141        3.67192                 NaN   9.23172        43.5087        1.30276        29.4708     
  1060.10        2500.00                 NaN            NaN   12.8321        3.64867                 NaN   9.22844        43.5183        1.30394        29.4685     
  1059.07        2500.00                 NaN            NaN   12.8528        3.62263                 NaN   9.22494        43.5284        1.30514        29.4661     
  1058.03        2500.00                 NaN            NaN   12.8737        3.59687                 NaN   9.22202        43.5374        1.30614        29.4638     
  1056.99        2500.00                 NaN            NaN   12.8915        3.57592                 NaN   9.22080        43.5430        1.30667        29.4622     
  1055.96        2500.00                 NaN            NaN   3.67730        12.8102                 NaN   9.24912        43.4924        1.29984        29.4711     
  1054.92        2500.00                 NaN            NaN   3.68396        12.8059                 NaN   9.25103        43.4865        1.30006        29.4725     
  1053.88        2500.00                 NaN            NaN   3.73047        12.7653                 NaN   9.24935        43.4785        1.29995        29.4764     
  1052.85        2500.00                 NaN            NaN   12.7978        3.69835                 NaN   9.26097        43.4701        1.29779        29.4749     
  1051.81        2500.00                 NaN            NaN   12.8452        3.63926                 NaN   9.25092        43.4942        1.30069        29.4698     
  1050.78        2500.00                 NaN            NaN   12.7903        3.70596                 NaN   9.26567        43.4653        1.29743        29.4754     
  1049.74        2500.00                 NaN            NaN   12.7815        3.71700                 NaN   9.27073        43.4577        1.29652        29.4765     
  1048.70        2500.00                 NaN            NaN   12.7769        3.72222                 NaN   9.27349        43.4541        1.29625        29.4770     
  1047.67        2500.00                 NaN            NaN   3.77408        12.7064                 NaN   9.27178        43.4690        1.30290        29.4758     
  1046.63        2500.00                 NaN            NaN   3.77261        12.7111                 NaN   9.27542        43.4628        1.30161        29.4765     
  1045.59        2500.00                 NaN            NaN   4.10678        12.3416                 NaN   9.29915        43.4545        1.31586        29.4821     
  1044.56        2500.00                 NaN            NaN   12.7220        3.76832                 NaN   9.28289        43.4500        1.29890        29.4779     
  1043.52        2500.00                 NaN            NaN   12.7280        3.76573                 NaN   9.28669        43.4435        1.29752        29.4785     
  1042.49        2500.00                 NaN            NaN   3.74020        12.7564                 NaN   9.29167        43.4355        1.29632        29.4799     
  1041.45        2500.00                 NaN            NaN   3.73476        12.7727                 NaN   9.29759        43.4227        1.29204        29.4802     
  1040.41        2500.00                 NaN            NaN   3.74413        12.7572                 NaN   9.29797        43.4261        1.29411        29.4805     
  1039.38        2500.00                 NaN            NaN   3.74726        12.7551                 NaN   9.30092        43.4227        1.29343        29.4806     
  1038.34        2500.00                 NaN            NaN   3.75046        12.7532                 NaN   9.30387        43.4190        1.29270        29.4807     
  1037.30        2500.00                 NaN            NaN   12.7587        3.75178                 NaN   9.30923        43.4080        1.29040        29.4819     
  1036.27        2500.00                 NaN            NaN   3.75536        12.7560                 NaN   9.31221        43.4042        1.28994        29.4823     
  1035.23        2500.00                 NaN            NaN   3.75748        12.7551                 NaN   9.31560        43.3996        1.28934        29.4828     
  1034.20        2500.00                 NaN            NaN   12.7537        3.76006                 NaN   9.31889        43.3953        1.28877        29.4833     
  1033.16        2500.00                 NaN            NaN   3.76236        12.7526                 NaN   9.32221        43.3909        1.28819        29.4838     
  1032.12        2500.00                 NaN            NaN   12.7515        3.76476                 NaN   9.32572        43.3861        1.28759        29.4844     
  1031.09        2500.00                 NaN            NaN   12.7525        3.76509                 NaN   9.32908        43.3816        1.28690        29.4848     
  1030.05        2500.00                 NaN            NaN   3.76933        12.7492                 NaN   9.33216        43.3775        1.28643        29.4853     
  1029.01        2500.00                 NaN            NaN   12.3767        4.07964                 NaN   9.31997        43.4201        1.31401        29.4897     
  1027.98        2500.00                 NaN            NaN   3.77382        12.7476                 NaN   9.33958        43.3672        1.28516        29.4867     
  1026.94        2500.00                 NaN            NaN   3.77591        12.7468                 NaN   9.34311        43.3623        1.28454        29.4873     
  1025.91        2500.00                 NaN            NaN   12.7460        3.77764                 NaN   9.34553        43.3595        1.28404        29.4873     
  1024.87        2500.00                 NaN            NaN   12.5878        3.90748                 NaN   9.33817        43.3792        1.29699        29.4903     
  1023.83        2500.00                 NaN            NaN   12.7447        3.78194                 NaN   9.35326        43.3485        1.28269        29.4889     
  1022.80        2500.00                 NaN            NaN   12.7430        3.78518                 NaN   9.35705        43.3431        1.28205        29.4896     
  1021.76        2500.00                 NaN            NaN   3.79218        12.7324                 NaN   9.35980        43.3424        1.28306        29.4902     
  1020.72        2500.00                 NaN            NaN   12.7452        3.78532                 NaN   9.36258        43.3362        1.28080        29.4899     
  1019.69        2500.00                 NaN            NaN   12.7442        3.78783                 NaN   9.36654        43.3305        1.28014        29.4908     
  1018.65        2500.00                 NaN            NaN   3.78855        12.7448                 NaN   9.36936        43.3269        1.27950        29.4910     
  1017.62        2500.00                 NaN            NaN   3.81231        12.7150                 NaN   9.37027        43.3307        1.28106        29.4906     
  1016.58        2500.00                 NaN            NaN   12.7417        3.79436                 NaN   9.37620        43.3173        1.27827        29.4922     
  1015.54        2500.00                 NaN            NaN   3.79167        12.7465                 NaN   9.38046        43.3112        1.27733        29.4928     
  1014.51        2500.00                 NaN            NaN   3.80351        12.7361                 NaN   9.38572        43.3034        1.27686        29.4944     
  1013.47        2500.00                 NaN            NaN   12.7355        3.80430                 NaN   9.38798        43.3010        1.27664        29.4946     
  1012.43        2500.00                 NaN            NaN   12.7330        3.80632                 NaN   9.38898        43.3000        1.27668        29.4950     
  1011.40        2500.00                 NaN            NaN   3.80489        12.7380                 NaN   9.39355        43.2933        1.27506        29.4952     
  1010.36        2500.00                 NaN            NaN   3.80349        12.7411                 NaN   9.39642        43.2893        1.27434        29.4954     
  1009.33        2500.00                 NaN            NaN   3.81468        12.7293                 NaN   9.40373        43.2805        1.27418        29.4976     
  1008.29        2500.00                 NaN            NaN   12.7263        3.82350                 NaN   9.40192        43.2765        1.27317        29.4986     
  1007.25        2500.00                 NaN            NaN   3.82395        12.7216                 NaN   9.40671        43.2762        1.27373        29.4978     
  1006.22        2500.00                 NaN            NaN   12.7342        3.81626                 NaN   9.40996        43.2696        1.27193        29.4981     
  1005.18        2500.00                 NaN            NaN   3.81553        12.7366                 NaN   9.41348        43.2641        1.27124        29.4990     
  1004.14        2500.00                 NaN            NaN   3.81401        12.7400                 NaN   9.41738        43.2581        1.27062        29.4999     
  1003.11        2500.00                 NaN            NaN   3.81439        12.7412                 NaN   9.42037        43.2537        1.26993        29.5004     
  1002.07        2500.00                 NaN            NaN   3.81964        12.7363                 NaN   9.42283        43.2512        1.26959        29.5005     
  1001.04        2500.00                 NaN            NaN   3.82544        12.7308                 NaN   9.42519        43.2487        1.26921        29.5006     
  1000.00        2500.00                 NaN            NaN   3.82746        12.7307                 NaN   9.42772        43.2450        1.26832        29.5008     
