|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/LAR/LAR_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1165.80        2500.00        2.65931                 NaN   1.72749        5.58178                 NaN   8.33551        47.6030       0.275261        33.8177     
  1164.76        2500.00        2.60629                 NaN   1.91575        5.48442                 NaN   8.34722        47.5872       0.288350        33.7707     
  1163.73        2500.00        2.57907                 NaN   1.99621        5.44802                 NaN   8.35358        47.5787       0.296054        33.7483     
  1162.69        2500.00        2.55255                 NaN   5.41379        2.07214                 NaN   8.35964        47.5705       0.304127        33.7273     
  1161.65        2500.00        2.53325                 NaN   2.10539        5.40725                 NaN   8.36373        47.5648       0.311538        33.7141     
  1160.62        2500.00        2.50516                 NaN   5.36874        2.18909                 NaN   8.37022        47.5560       0.319671        33.6911     
  1159.58        2500.00        2.47676                 NaN   2.27340        5.33027                 NaN   8.37682        47.5471       0.327799        33.6678     
  1158.54        2500.00        2.44820                 NaN   5.29192        2.35809                 NaN   8.38349        47.5382       0.335890        33.6443     
  1157.51        2500.00        2.41511                 NaN   5.23757        2.46756                 NaN   8.39140        47.5277       0.344652        33.6160     
  1156.47        2500.00        2.38931                 NaN   2.53823        5.20906                 NaN   8.39749        47.5193       0.351879        33.5947     
  1155.44        2500.00        2.36128                 NaN   5.17483        2.61813                 NaN   8.40408        47.5105       0.359738        33.5715     
  1154.40        2500.00        2.33268                 NaN   5.14177        2.69761                 NaN   8.41073        47.5017       0.367802        33.5477     
  1153.36        2500.00        2.30412                 NaN   2.77953        5.10700                 NaN   8.41751        47.4926       0.375559        33.5237     
  1152.33        2500.00        2.23279                 NaN   4.98474        3.03413                 NaN   8.43843        47.4615       0.390057        33.4584     
  1151.29        2500.00        2.24648                 NaN   2.94457        5.03777                 NaN   8.43127        47.4742       0.390957        33.4748     
  1150.25        2500.00        2.16550                 NaN   3.14169        4.96209                 NaN   8.45265        47.4476       0.418319        33.4122     
  1149.22        2500.00        2.16543                 NaN   3.14163        4.96199                 NaN   8.45264        47.4471       0.418316        33.4128     
  1148.18        2500.00        2.16537                 NaN   3.14157        4.96190                 NaN   8.45263        47.4467       0.418309        33.4135     
  1147.15        2500.00        2.16530                 NaN   3.14151        4.96181                 NaN   8.45262        47.4463       0.418301        33.4141     
  1146.11        2500.00        2.16523                 NaN   3.14144        4.96172                 NaN   8.45261        47.4459       0.418298        33.4148     
  1145.07        2500.00        2.11343                 NaN   3.33090        4.87224                 NaN   8.46702        47.4242       0.427042        33.3652     
  1144.04        2500.00        2.03990                 NaN   3.53138        4.80051                 NaN   8.48142        47.4077       0.443423        33.2956     
  1143.00        2500.00        2.01070                 NaN   3.61336        4.76849                 NaN   8.48865        47.3983       0.450562        33.2699     
  1141.96        2500.00        1.97420                 NaN   4.72486        3.72156                 NaN   8.49746        47.3865       0.458783        33.2366     
  1140.93        2500.00        1.94207                 NaN   3.81470        4.68777                 NaN   8.50550        47.3762       0.466143        33.2076     
  1139.89        2500.00        1.91731                 NaN   3.87934        4.66526                 NaN   8.51177        47.3678       0.472411        33.1861     
  1138.86        2500.00        1.88434                 NaN   4.62843        3.97427                 NaN   8.51998        47.3571       0.479809        33.1561     
  1137.82        2500.00        1.85184                 NaN   4.06608        4.59406                 NaN   8.52805        47.3465       0.487060        33.1264     
  1136.78        2500.00        1.81921                 NaN   4.15846        4.55959                 NaN   8.53619        47.3359       0.494232        33.0964     
  1135.75        2500.00        1.77816                 NaN   4.50949        4.28306                 NaN   8.54646        47.3228       0.502455        33.0575     
  1134.71        2500.00        1.74422                 NaN   4.47296        4.38053                 NaN   8.55502        47.3117       0.509617        33.0260     
  1133.68        2500.00        1.70987                 NaN   4.47936        4.43629                 NaN   8.56369        47.3003       0.516745        32.9938     
  1132.64        2500.00        1.67968                 NaN   4.40669        4.56291                 NaN   8.57143        47.2902       0.523229        32.9659     
  1131.60        2500.00        1.64000                 NaN   4.68045        4.36205                 NaN   8.58144        47.2773       0.530891        32.9278     
  1130.57        2500.00        1.60444                 NaN   4.32455        4.78296                 NaN   8.59052        47.2656       0.537909        32.8940     
  1129.53        2500.00        1.57218                 NaN   4.87399        4.29199                 NaN   8.59890        47.2549       0.544394        32.8636     
  1128.49        2500.00        1.53202                 NaN   4.24872        4.99201                 NaN   8.60908        47.2417       0.551833        32.8246     
  1127.46        2500.00        1.49951                 NaN   4.21749        5.08277                 NaN   8.61751        47.2308       0.558189        32.7937     
  1126.42        2500.00        1.46469                 NaN   5.18258        4.18202                 NaN   8.62661        47.2192       0.564720        32.7601     
  1125.39        2500.00        1.42628                 NaN   5.29434        4.14206                 NaN   8.63654        47.2065       0.571634        32.7226     
  1124.35        2500.00        1.38701                 NaN   5.40918        4.10098                 NaN   8.64672        47.1935       0.578563        32.6840     
  1123.31        2500.00        1.34657                 NaN   4.05869        5.52794                 NaN   8.65720        47.1800       0.585526        32.6440     
  1122.28        2500.00        1.34468                 NaN   5.44811        4.12331                 NaN   8.66734        47.1759       0.592179        32.6484     
  1121.24        2500.00        1.26887                 NaN   3.98107        5.75267                 NaN   8.67749        47.1541       0.598752        32.5671     
  1120.20        2500.00        1.22932                 NaN   3.94181        5.86725                 NaN   8.68788        47.1409       0.605305        32.5276     
  1119.17        2500.00        1.18996                 NaN   5.98118        3.90297                 NaN   8.69824        47.1277       0.611722        32.4882     
  1118.13        2500.00        1.14947                 NaN   6.09917        3.86270                 NaN   8.70894        47.1141       0.618165        32.4474     
  1117.10        2500.00        1.10532                 NaN   3.81754        6.22970                 NaN   8.72056        47.0994       0.624937        32.4025     
  1116.06        2500.00        1.06074                 NaN   3.77222        6.36154                 NaN   8.73233        47.0845       0.631648        32.3570     
  1115.02        2500.00        1.01731                 NaN   6.48855        3.72968                 NaN   8.74381        47.0700       0.638113        32.3126     
  1113.99        2500.00       0.966443                 NaN   3.67750        6.64080                 NaN   8.75710        47.0530       0.645302        32.2598     
  1112.95        2500.00       0.921357                 NaN   6.77346        3.63327                 NaN   8.76909        47.0378       0.651716        32.2133     
  1111.91        2500.00       0.877927                 NaN   3.59152        6.90044                 NaN   8.78076        47.0232       0.657820        32.1683     
  1110.88        2500.00       0.828972                 NaN   3.54309        7.04580                 NaN   8.79373        47.0068       0.664439        32.1172     
  1109.84        2500.00       0.781694                 NaN   3.49717        7.18542                 NaN   8.80637        46.9909       0.670740        32.0677     
  1108.81        2500.00       0.742829                 NaN   3.46197        7.29719                 NaN   8.81710        46.9776       0.676017        32.0273     
  1107.77        2500.00       0.693916                 NaN   3.41513        7.44165                 NaN   8.83019        46.9611       0.682270        31.9757     
  1106.73        2500.00       0.633434                 NaN   3.35308        7.62565                 NaN   8.84615        46.9409       0.689595        31.9112     
  1105.70        2500.00       0.596287                 NaN   7.72987        3.32293                 NaN   8.85653        46.9278       0.694334        31.8722     
  1104.66        2500.00       0.545226                 NaN   3.27416        7.88147                 NaN   8.87026        46.9107       0.700467        31.8177     
  1103.62        2500.00       0.481192                 NaN   3.20913        8.07638                 NaN   8.88732        46.8896       0.707743        31.7486     
  1102.59        2500.00       0.435805                 NaN   3.16831        8.20915                 NaN   8.89977        46.8739       0.712999        31.7000     
  1101.55        2500.00       0.381157                 NaN   3.11594        8.37286                 NaN   8.91460        46.8554       0.719048        31.6409     
  1100.52        2500.00       0.327181                 NaN   8.53322        3.06583                 NaN   8.92925        46.8372       0.724909        31.5825     
  1099.48        2500.00       0.272634                 NaN   3.01556        8.69522                 NaN   8.94407        46.8187       0.730696        31.5231     
  1098.44        2500.00       0.217228                 NaN   8.86002        2.96464                 NaN   8.95916        46.7999       0.736433        31.4627     
  1097.41        2500.00       0.141167                 NaN   2.88804        9.09393                 NaN   8.97940        46.7747       0.743944        31.3789     
  1096.37        2500.00       0.806782E-001            NaN   2.83154        9.27560                 NaN   8.99588        46.7542       0.749845        31.3122     
  1095.33        2500.00       0.380426E-001            NaN   9.39916        2.79616                 NaN   9.00812        46.7391       0.753957        31.2655     
  1094.30        2500.00                 NaN            NaN   9.51364        2.76101                 NaN   9.01964        46.7247       0.757406        31.2236     
  1093.26        2500.00                 NaN            NaN   9.45231        2.81910                 NaN   9.02382        46.7227       0.757890        31.2242     
  1092.23        2500.00                 NaN            NaN   9.42026        2.85000                 NaN   9.03087        46.7152       0.758200        31.2255     
  1091.19        2500.00                 NaN            NaN   9.44338        2.83097                 NaN   9.03773        46.7011       0.757814        31.2290     
  1090.15        2500.00                 NaN            NaN   9.43022        2.84333                 NaN   9.03925        46.6997       0.757897        31.2296     
  1089.12        2500.00                 NaN            NaN   9.41999        2.85288                 NaN   9.04042        46.6985       0.757959        31.2302     
  1088.08        2500.00                 NaN            NaN   9.45752        2.81747                 NaN   9.03846        46.7008       0.756776        31.2290     
  1087.04        2500.00                 NaN            NaN   9.40771        2.86432                 NaN   9.04225        46.6963       0.757968        31.2314     
  1086.01        2500.00                 NaN            NaN   9.45039        2.82641                 NaN   9.04545        46.6891       0.756588        31.2321     
  1084.97        2500.00                 NaN            NaN   9.39623        2.87489                 NaN   9.04342        46.6948       0.758010        31.2327     
  1083.94        2500.00                 NaN            NaN   9.42380        2.85085                 NaN   9.04721        46.6879       0.756935        31.2333     
  1082.90        2500.00                 NaN            NaN   9.41617        2.85790                 NaN   9.04803        46.6870       0.756984        31.2339     
  1081.86        2500.00                 NaN            NaN   9.40965        2.86391                 NaN   9.04876        46.6862       0.757020        31.2345     
  1080.83        2500.00                 NaN            NaN   9.40399        2.86910                 NaN   9.04942        46.6853       0.757046        31.2351     
  1079.79        2500.00                 NaN            NaN   9.39900        2.87366                 NaN   9.05002        46.6845       0.757065        31.2357     
  1078.75        2500.00                 NaN            NaN   9.39941        2.87376                 NaN   9.05186        46.6818       0.756805        31.2363     
  1077.72        2500.00                 NaN            NaN   9.37190        2.89609                 NaN   9.04567        46.6911       0.758188        31.2370     
  1076.68        2500.00                 NaN            NaN   9.38647        2.88489                 NaN   9.05124        46.6827       0.757146        31.2375     
  1075.65        2500.00                 NaN            NaN   9.40114        2.87323                 NaN   9.06192        46.6702       0.756083        31.2374     
  1074.61        2500.00                 NaN            NaN   9.46059        2.82670                 NaN   9.07994        46.6394       0.752529        31.2408     
  1073.57        2500.00                 NaN            NaN   9.42906        2.85052                 NaN   9.06716        46.6562       0.754974        31.2421     
  1072.54        2500.00                 NaN            NaN   9.43057        2.85006                 NaN   9.07024        46.6515       0.754631        31.2430     
  1071.50        2500.00                 NaN            NaN   9.45238        2.83703                 NaN   9.08924        46.6260       0.751758        31.2436     
  1070.46        2500.00                 NaN            NaN   9.43065        2.85123                 NaN   9.07483        46.6442       0.754207        31.2449     
  1069.43        2500.00                 NaN            NaN   2.84349        9.44227                 NaN   9.09110        46.6270       0.752096        31.2440     
  1068.39        2500.00                 NaN            NaN   2.84263        9.44234                 NaN   9.09203        46.6263       0.752143        31.2446     
  1067.36        2500.00                 NaN            NaN   2.84491        9.44057                 NaN   9.09480        46.6222       0.751958        31.2456     
  1066.32        2500.00                 NaN            NaN   2.85399        9.43255                 NaN   9.10053        46.6147       0.751637        31.2466     
  1065.28        2500.00                 NaN            NaN   2.85912        9.42792                 NaN   9.10341        46.6104       0.751508        31.2477     
  1064.25        2500.00                 NaN            NaN   2.86473        9.42265                 NaN   9.10620        46.6063       0.751408        31.2487     
  1063.21        2500.00                 NaN            NaN   2.86209        9.42763                 NaN   9.11059        46.5995       0.750582        31.2496     
  1062.17        2500.00                 NaN            NaN   2.86548        9.42850                 NaN   9.11601        46.5888       0.749710        31.2515     
  1061.14        2500.00                 NaN            NaN   9.43110        2.86395                 NaN   9.11835        46.5848       0.749456        31.2523     
  1060.10        2500.00                 NaN            NaN   9.44367        2.84616                 NaN   9.11508        46.5946       0.750123        31.2504     
  1059.07        2500.00                 NaN            NaN   9.45824        2.82620                 NaN   9.11158        46.6048       0.750797        31.2483     
  1058.03        2500.00                 NaN            NaN   9.47315        2.80647                 NaN   9.10866        46.6139       0.751358        31.2464     
  1056.99        2500.00                 NaN            NaN   9.48590        2.79045                 NaN   9.10742        46.6194       0.751656        31.2452     
  1055.96        2500.00                 NaN            NaN   2.86972        9.42676                 NaN   9.13542        46.5649       0.747719        31.2555     
  1054.92        2500.00                 NaN            NaN   2.87513        9.42383                 NaN   9.13732        46.5583       0.747836        31.2576     
  1053.88        2500.00                 NaN            NaN   2.91174        9.39302                 NaN   9.13568        46.5494       0.747761        31.2624     
  1052.85        2500.00                 NaN            NaN   9.41841        2.88683                 NaN   9.14711        46.5398       0.746505        31.2613     
  1051.81        2500.00                 NaN            NaN   9.45281        2.84081                 NaN   9.13711        46.5649       0.748157        31.2562     
  1050.78        2500.00                 NaN            NaN   9.41222        2.89334                 NaN   9.15169        46.5336       0.746275        31.2628     
  1049.74        2500.00                 NaN            NaN   9.40586        2.90196                 NaN   9.15668        46.5251       0.745741        31.2647     
  1048.70        2500.00                 NaN            NaN   9.40202        2.90654                 NaN   9.15938        46.5208       0.745572        31.2657     
  1047.67        2500.00                 NaN            NaN   2.94676        9.34614                 NaN   9.15755        46.5356       0.749380        31.2646     
  1046.63        2500.00                 NaN            NaN   2.94596        9.34980                 NaN   9.16114        46.5285       0.748627        31.2659     
  1045.59        2500.00                 NaN            NaN   3.21083        9.06203                 NaN   9.18398        46.5160       0.756760        31.2704     
  1044.56        2500.00                 NaN            NaN   9.35844        2.94332                 NaN   9.16850        46.5141       0.747049        31.2686     
  1043.52        2500.00                 NaN            NaN   9.36318        2.94164                 NaN   9.17225        46.5068       0.746242        31.2699     
  1042.49        2500.00                 NaN            NaN   2.92425        9.38382                 NaN   9.17712        46.4974       0.745537        31.2719     
  1041.45        2500.00                 NaN            NaN   2.91818        9.39870                 NaN   9.18305        46.4839       0.743072        31.2731     
  1040.41        2500.00                 NaN            NaN   2.92722        9.38495                 NaN   9.18332        46.4866       0.744247        31.2737     
  1039.38        2500.00                 NaN            NaN   2.92962        9.38352                 NaN   9.18622        46.4824       0.743847        31.2743     
  1038.34        2500.00                 NaN            NaN   2.93208        9.38220                 NaN   9.18912        46.4781       0.743415        31.2751     
  1037.30        2500.00                 NaN            NaN   9.38724        2.93285                 NaN   9.19447        46.4662       0.742084        31.2771     
  1036.27        2500.00                 NaN            NaN   2.93599        9.38499                 NaN   9.19738        46.4617       0.741810        31.2781     
  1035.23        2500.00                 NaN            NaN   2.93794        9.38430                 NaN   9.20072        46.4564       0.741453        31.2792     
  1034.20        2500.00                 NaN            NaN   9.38316        2.94027                 NaN   9.20395        46.4512       0.741116        31.2803     
  1033.16        2500.00                 NaN            NaN   2.94237        9.38225                 NaN   9.20721        46.4460       0.740773        31.2814     
  1032.12        2500.00                 NaN            NaN   9.38143        2.94450                 NaN   9.21066        46.4404       0.740416        31.2826     
  1031.09        2500.00                 NaN            NaN   9.38218        2.94511                 NaN   9.21396        46.4352       0.740008        31.2836     
  1030.05        2500.00                 NaN            NaN   2.94874        9.37955                 NaN   9.21698        46.4303       0.739727        31.2847     
  1029.01        2500.00                 NaN            NaN   9.08562        3.19409                 NaN   9.20437        46.4724       0.755525        31.2880     
  1027.98        2500.00                 NaN            NaN   2.95268        9.37850                 NaN   9.22427        46.4183       0.738972        31.2872     
  1026.94        2500.00                 NaN            NaN   2.95458        9.37794                 NaN   9.22774        46.4127       0.738605        31.2885     
  1025.91        2500.00                 NaN            NaN   9.37690        2.95646                 NaN   9.23011        46.4092       0.738305        31.2891     
  1024.87        2500.00                 NaN            NaN   9.25194        3.05919                 NaN   9.22259        46.4286       0.745722        31.2920     
  1023.83        2500.00                 NaN            NaN   9.37628        2.96020                 NaN   9.23770        46.3965       0.737507        31.2918     
  1022.80        2500.00                 NaN            NaN   9.37511        2.96291                 NaN   9.24143        46.3902       0.737127        31.2932     
  1021.76        2500.00                 NaN            NaN   2.96881        9.36669                 NaN   9.24406        46.3886       0.737693        31.2942     
  1020.72        2500.00                 NaN            NaN   9.37621        2.96403                 NaN   9.24686        46.3819       0.736389        31.2946     
  1019.69        2500.00                 NaN            NaN   9.37565        2.96616                 NaN   9.25075        46.3753       0.735996        31.2961     
  1018.65        2500.00                 NaN            NaN   2.96717        9.37583                 NaN   9.25351        46.3710       0.735617        31.2969     
  1017.62        2500.00                 NaN            NaN   2.98436        9.35370                 NaN   9.25433        46.3742       0.736498        31.2969     
  1016.58        2500.00                 NaN            NaN   9.37346        2.97234                 NaN   9.26023        46.3598       0.734891        31.2993     
  1015.54        2500.00                 NaN            NaN   2.97043        9.37736                 NaN   9.26442        46.3529       0.734340        31.3006     
  1014.51        2500.00                 NaN            NaN   2.97941        9.37012                 NaN   9.26959        46.3440       0.734058        31.3028     
  1013.47        2500.00                 NaN            NaN   9.36926        2.98056                 NaN   9.27181        46.3409       0.733922        31.3035     
  1012.43        2500.00                 NaN            NaN   9.36705        2.98238                 NaN   9.27277        46.3393       0.733930        31.3045     
  1011.40        2500.00                 NaN            NaN   2.98199        9.37082                 NaN   9.27727        46.3317       0.732989        31.3052     
  1010.36        2500.00                 NaN            NaN   2.98136        9.37291                 NaN   9.28009        46.3270       0.732562        31.3061     
  1009.33        2500.00                 NaN            NaN   2.98983        9.36522                 NaN   9.28720        46.3166       0.732453        31.3087     
  1008.29        2500.00                 NaN            NaN   9.36237        2.99737                 NaN   9.28548        46.3123       0.731871        31.3106     
  1007.25        2500.00                 NaN            NaN   2.99756        9.35854                 NaN   9.29016        46.3114       0.732177        31.3102     
  1006.22        2500.00                 NaN            NaN   9.36777        2.99252                 NaN   9.29339        46.3040       0.731136        31.3112     
  1005.18        2500.00                 NaN            NaN   2.99284        9.36920                 NaN   9.29683        46.2977       0.730726        31.3127     
  1004.14        2500.00                 NaN            NaN   2.99258        9.37141                 NaN   9.30067        46.2908       0.730359        31.3142     
  1003.11        2500.00                 NaN            NaN   2.99346        9.37215                 NaN   9.30360        46.2856       0.729952        31.3153     
  1002.07        2500.00                 NaN            NaN   2.99765        9.36828                 NaN   9.30601        46.2824       0.729747        31.3159     
  1001.04        2500.00                 NaN            NaN   3.00215        9.36414                 NaN   9.30832        46.2793       0.729517        31.3166     
  1000.00        2500.00                 NaN            NaN   3.00368        9.36426                 NaN   9.31081        46.2749       0.728994        31.3174     
