|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4/EETA/EETA_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        an             O(HP)          San(TH)        ilm            q             
  1185.90        500.000                 NaN            NaN   4.43619        3.98334                 NaN   7.04920                 NaN   43.0454       0.326884        41.1590     
  1184.83        500.000                 NaN            NaN   3.99692        4.42310                 NaN   7.05004                 NaN   43.0434       0.326699        41.1599     
  1183.76        500.000                 NaN            NaN   4.01042        4.41010                 NaN   7.05088                 NaN   43.0414       0.326513        41.1607     
  1182.69        500.000                 NaN            NaN   4.02435        4.39668                 NaN   7.05174                 NaN   43.0394       0.326324        41.1615     
  1181.62        500.000                 NaN            NaN   4.03842        4.38312                 NaN   7.05259                 NaN   43.0374       0.326133        41.1624     
  1180.55        500.000                 NaN            NaN   4.05246        4.36961                 NaN   7.05345                 NaN   43.0353       0.325941        41.1632     
  1179.49        500.000                 NaN            NaN   4.35573        4.06687                 NaN   7.05432                 NaN   43.0333       0.325746        41.1641     
  1178.42        500.000                 NaN            NaN   4.34179        4.08136                 NaN   7.05520                 NaN   43.0312       0.325548        41.1649     
  1177.35        500.000                 NaN            NaN   4.32764        4.09607                 NaN   7.05607                 NaN   43.0291       0.325348        41.1658     
  1176.28        500.000                 NaN            NaN   4.31332        4.11095                 NaN   7.05696                 NaN   43.0270       0.325146        41.1666     
  1175.21        500.000                 NaN            NaN   4.12637        4.29847                 NaN   7.05785                 NaN   43.0249       0.324942        41.1675     
  1174.14        500.000                 NaN            NaN   4.20670        4.21869                 NaN   7.06055                 NaN   43.0211       0.324741        41.1682     
  1173.08        500.000                 NaN            NaN   4.26662        4.15942                 NaN   7.05967                 NaN   43.0206       0.324524        41.1692     
  1172.01        500.000                 NaN            NaN   4.25027        4.17638                 NaN   7.06059                 NaN   43.0184       0.324311        41.1700     
  1170.94        500.000                 NaN            NaN   4.23370        4.19358                 NaN   7.06151                 NaN   43.0162       0.324095        41.1709     
  1169.87        500.000                 NaN            NaN   4.21686        4.21105                 NaN   7.06245                 NaN   43.0140       0.323876        41.1718     
  1168.80        500.000                 NaN            NaN   4.19987        4.22869                 NaN   7.06339                 NaN   43.0118       0.323655        41.1726     
  1167.73        500.000                 NaN            NaN   4.18225        4.24698                 NaN   7.06434                 NaN   43.0095       0.323430        41.1735     
  1166.67        500.000                 NaN            NaN   4.16278        4.26713                 NaN   7.06531                 NaN   43.0072       0.323200        41.1744     
  1165.60        500.000                 NaN            NaN   4.14640        4.28418                 NaN   7.06627                 NaN   43.0049       0.322973        41.1752     
  1164.53        500.000                 NaN            NaN   4.12820        4.30309                 NaN   7.06724                 NaN   43.0026       0.322740        41.1761     
  1163.46        500.000                 NaN            NaN   4.32250        4.10949                 NaN   7.06823                 NaN   43.0003       0.322504        41.1770     
  1162.39        500.000                 NaN            NaN   4.08428        4.34851                 NaN   7.06926                 NaN   42.9978       0.322266        41.1779     
  1161.32        500.000                 NaN            NaN   4.06818        4.36531                 NaN   7.07025                 NaN   42.9955       0.322015        41.1787     
  1160.26        500.000                 NaN            NaN   4.05119        4.38304                 NaN   7.07125                 NaN   42.9931       0.321775        41.1796     
  1159.19        500.000                 NaN            NaN   4.40477        4.02997                 NaN   7.07249                 NaN   42.9908       0.321542        41.1804     
  1158.12        500.000                 NaN            NaN   4.42693        4.00887                 NaN   7.07333                 NaN   42.9882       0.321268        41.1814     
  1157.05        500.000                 NaN            NaN   4.44861        3.98799                 NaN   7.07437                 NaN   42.9857       0.321011        41.1823     
  1155.98        500.000                 NaN            NaN   4.46350        3.97352                 NaN   7.07507                 NaN   42.9839       0.320853        41.1831     
  1154.91        500.000                 NaN            NaN   3.94536        4.49288                 NaN   7.07650                 NaN   42.9807       0.320487        41.1841     
  1153.85        500.000                 NaN            NaN   3.92178        4.51733                 NaN   7.07759                 NaN   42.9781       0.320215        41.1850     
  1152.78        500.000                 NaN            NaN   4.54054        3.89943                 NaN   7.07869                 NaN   42.9755       0.319944        41.1859     
  1151.71        500.000                 NaN            NaN   4.56499        3.87588                 NaN   7.07980                 NaN   42.9729       0.319666        41.1868     
  1150.64        500.000                 NaN            NaN   3.93459        4.50483                 NaN   7.08006                 NaN   42.9749       0.319116        41.1865     
  1149.57        500.000                 NaN            NaN   3.49138        4.95687                 NaN   7.08694                 NaN   42.9573       0.317862        41.1896     
  1148.50        500.000                 NaN            NaN   3.46355        4.98453                 NaN   7.08902                 NaN   42.9556       0.317320        41.1900     
  1147.44        500.000                 NaN            NaN   3.45242        4.99773                 NaN   7.08928                 NaN   42.9519       0.317279        41.1914     
  1146.37        500.000                 NaN            NaN   3.44123        5.00998                 NaN   7.09036                 NaN   42.9491       0.316967        41.1924     
  1145.30        500.000                 NaN            NaN   5.28290        3.17441                 NaN   7.09303                 NaN   42.9397       0.315653        41.1943     
  1144.23        500.000                 NaN            NaN   5.34032        3.11879                 NaN   7.09572                 NaN   42.9349       0.314796        41.1954     
  1143.16        500.000                 NaN            NaN   5.29011        3.16839                 NaN   7.09631                 NaN   42.9346       0.314778        41.1958     
  1142.09        500.000                 NaN            NaN   5.36827        3.09159                 NaN   7.09921                 NaN   42.9293       0.314702        41.1969     
  1141.02        500.000                 NaN            NaN   3.07681        5.38399                 NaN   7.10060                 NaN   42.9264       0.314396        41.1978     
  1139.96        500.000                 NaN            NaN   8.49908                 NaN            NaN   7.13058                 NaN   42.8579       0.306571        41.2059     
  1138.89        500.000                 NaN            NaN   2.70100        5.76935                 NaN   7.11200                 NaN   42.9052       0.311284        41.2011     
  1137.82        500.000                 NaN            NaN   2.69807        5.77223                 NaN   7.11233                 NaN   42.9042       0.311249        41.2019     
  1136.75        500.000                 NaN            NaN   2.68658        5.78381                 NaN   7.11271                 NaN   42.9031       0.311201        41.2027     
  1135.68        500.000                 NaN            NaN   2.70309        5.76843                 NaN   7.11163                 NaN   42.9019       0.311539        41.2034     
  1134.61        500.000                 NaN            NaN   2.48337        5.99046                 NaN   7.11640                 NaN   42.8946       0.310325        41.2048     
  1133.55        500.000                 NaN            NaN   2.59946        5.87613                 NaN   7.11580                 NaN   42.8925       0.310483        41.2057     
  1132.48        500.000                 NaN            NaN   3.41220        5.07111                 NaN   7.12168                 NaN   42.8784       0.308822        41.2078     
  1131.41        500.000                 NaN            NaN   2.60714        5.87029                 NaN   7.11811                 NaN   42.8871       0.309889        41.2075     
  1130.34        500.000                 NaN            NaN   2.45683        6.02220                 NaN   7.11840                 NaN   42.8839       0.309904        41.2088     
  1129.27        500.000                 NaN            NaN   6.59451        1.89537                 NaN   7.12824                 NaN   42.8636       0.307099        41.2112     
  1128.20        500.000                 NaN            NaN   3.31313        5.17788                 NaN   7.12955                 NaN   42.8606       0.306750        41.2121     
  1127.14        500.000                 NaN            NaN   3.30612        5.18605                 NaN   7.13089                 NaN   42.8574       0.306406        41.2131     
  1126.07        500.000                 NaN            NaN   2.47488        6.01045                 NaN   7.12667                 NaN   42.8678       0.307673        41.2126     
  1125.00        500.000                 NaN            NaN   2.48857        5.99759                 NaN   7.12775                 NaN   42.8652       0.307394        41.2135     
  1123.93        500.000                 NaN            NaN   2.34392        6.14633                 NaN   7.13154                 NaN   42.8569       0.306394        41.2150     
  1122.86        500.000                 NaN            NaN   2.00482        6.49463                 NaN   7.13745                 NaN   42.8415       0.304648        41.2170     
  1121.79        500.000                 NaN            NaN   2.38847        6.10329                 NaN   7.13359                 NaN   42.8521       0.305868        41.2167     
  1120.73        500.000                 NaN            NaN   2.41007        6.08244                 NaN   7.13461                 NaN   42.8497       0.305606        41.2176     
  1119.66        500.000                 NaN            NaN   2.28978        6.20651                 NaN   7.13814                 NaN   42.8419       0.304672        41.2190     
  1118.59        500.000                 NaN            NaN   2.31828        6.17870                 NaN   7.13910                 NaN   42.8396       0.304425        41.2199     
  1117.52        500.000                 NaN            NaN   2.34687        6.15078                 NaN   7.14006                 NaN   42.8374       0.304179        41.2207     
  1116.45        500.000                 NaN            NaN   3.99353        4.52812                 NaN   7.15550                 NaN   42.7971       0.299902        41.2258     
  1115.38        500.000                 NaN            NaN   2.27393        6.22795                 NaN   7.14432                 NaN   42.8278       0.303055        41.2230     
  1114.32        500.000                 NaN            NaN   1.99595        6.51447                 NaN   7.14982                 NaN   42.8135       0.301418        41.2248     
  1113.25        500.000                 NaN            NaN   2.36065        6.14139                 NaN   7.14540                 NaN   42.8253       0.302849        41.2244     
  1112.18        500.000                 NaN            NaN   2.40436        6.12482                 NaN   7.16692                 NaN   42.7766       0.296897        41.2304     
  1111.11        500.000                 NaN            NaN   2.30994        6.19601                 NaN   7.14939                 NaN   42.8163       0.301798        41.2266     
  1110.04        500.000                 NaN            NaN   2.97671        5.54734                 NaN   7.16232                 NaN   42.7825       0.300483        41.2306     
  1108.97        500.000                 NaN            NaN   3.02014        5.50474                 NaN   7.16336                 NaN   42.7800       0.300236        41.2316     
  1107.91        500.000                 NaN            NaN   3.31068        5.21247                 NaN   7.16249                 NaN   42.7816       0.300759        41.2320     
  1106.84        500.000                 NaN            NaN   4.43061        4.08765                 NaN   7.15838                 NaN   42.7903       0.300632        41.2324     
  1105.77        500.000                 NaN            NaN   4.44949        4.06967                 NaN   7.15936                 NaN   42.7878       0.300364        41.2334     
  1104.70        500.000                 NaN            NaN   4.47585        4.05268                 NaN   7.16610                 NaN   42.7724       0.296955        41.2360     
  1103.63        500.000                 NaN            NaN   8.56008                 NaN            NaN   7.18965                 NaN   42.7189       0.289867        41.2415     
  1102.56        500.000                 NaN            NaN   8.56203                 NaN            NaN   7.19148                 NaN   42.7146       0.289346        41.2426     
  1101.50        500.000                 NaN            NaN   8.56334                 NaN            NaN   7.19283                 NaN   42.7113       0.288975        41.2436     
  1100.43        500.000                 NaN            NaN   6.04861        2.50625                 NaN   7.18652                 NaN   42.7249       0.290950        41.2428     
  1099.36        500.000                 NaN            NaN   8.56564                 NaN            NaN   7.19516                 NaN   42.7054       0.288336        41.2455     
  1098.29        500.000                 NaN            NaN   5.23948        3.32179                 NaN   7.19250                 NaN   42.7113       0.289224        41.2457     
  1097.22        500.000                 NaN            NaN   5.12789        3.43494                 NaN   7.19409                 NaN   42.7075       0.288783        41.2468     
  1096.15        500.000                 NaN            NaN   4.49547        2.99589        1.05031        7.17884                 NaN   42.7411       0.293498        41.2449     
  1095.09        500.000                 NaN            NaN   2.67409        4.72860        1.14495        7.18371                 NaN   42.7299       0.291963        41.2468     
  1094.02        500.000                 NaN            NaN   4.73579        2.67039        1.14252        7.18485                 NaN   42.7271       0.291642        41.2477     
  1092.95        500.000                 NaN            NaN  0.532090        8.04230                 NaN   7.20552                 NaN   42.6825       0.285492        41.2521     
  1091.88        500.000                 NaN            NaN   4.75786        2.65772        1.13532        7.18719                 NaN   42.7213       0.290979        41.2496     
  1090.81        500.000                 NaN            NaN   2.64991        4.77313        1.12898        7.18839                 NaN   42.7184       0.290639        41.2505     
  1089.74        500.000                 NaN            NaN   2.63759        4.79098        1.12465        7.18964                 NaN   42.7154       0.290284        41.2515     
  1088.67        500.000                 NaN            NaN   2.61947        4.81226        1.12276        7.19095                 NaN   42.7122       0.289910        41.2524     
  1087.61        500.000                 NaN            NaN   2.65793       0.881548        5.01515        7.19153                 NaN   42.7111       0.289722        41.2531     
  1086.54        500.000                 NaN            NaN   2.59140        1.00931        4.95610        7.19346                 NaN   42.7063       0.289178        41.2543     
  1085.47        500.000                 NaN            NaN   2.51817        4.90720        1.13364        7.19541                 NaN   42.7015       0.288631        41.2555     
  1084.40        500.000                 NaN            NaN   5.49934        1.27990        1.81065        7.21984                 NaN   42.6474       0.281508        41.2614     
  1083.33        500.000                 NaN            NaN   6.53753        2.05550                 NaN   7.22290                 NaN   42.6403       0.280640        41.2631     
  1082.26        500.000                 NaN            NaN   8.58868                 NaN            NaN   7.22024                 NaN   42.6479       0.281269        41.2619     
  1081.20        500.000                 NaN            NaN   2.03910        6.55683                 NaN   7.22580                 NaN   42.6333       0.279906        41.2651     
  1080.13        500.000                 NaN            NaN   7.21983        1.37738                 NaN   7.22746                 NaN   42.6304       0.279324        41.2656     
  1079.06        500.000                 NaN            NaN   2.04322        6.55609                 NaN   7.22913                 NaN   42.6255       0.278942        41.2672     
  1077.99        500.000                 NaN            NaN   6.28089        1.82271       0.497260        7.23058                 NaN   42.6220       0.278484        41.2681     
  1076.92        500.000                 NaN            NaN   1.96379        6.42011       0.218744        7.23236                 NaN   42.6178       0.277990        41.2692     
  1075.85        500.000                 NaN            NaN   6.27866        2.32345                 NaN   7.23223                 NaN   42.6180       0.278033        41.2696     
  1074.79        500.000                 NaN            NaN   4.32922        3.31819                 NaN   7.11995       0.556207        42.8556       0.317257        41.5036     
  1073.72        500.000                 NaN            NaN   2.40957        4.96504                 NaN   7.08751       0.714756        42.9239       0.328550        41.5706     
  1072.65        500.000                 NaN            NaN   5.38022        1.81655                 NaN   7.06629       0.818022        42.9684       0.335928        41.6145     
  1071.58        500.000                 NaN            NaN   5.62020        1.47332                 NaN   7.05398       0.877947        42.9940       0.340201        41.6403     
  1070.51        500.000                 NaN            NaN   1.46551        5.62329                 NaN   7.05374       0.880823        42.9940       0.340293        41.6423     
  1069.44        500.000                 NaN            NaN   5.62617        1.45788                 NaN   7.05349       0.883715        42.9940       0.340387        41.6443     
  1068.38        500.000                 NaN            NaN   1.45041        5.62885                 NaN   7.05323       0.886634        42.9940       0.340483        41.6464     
  1067.31        500.000                 NaN            NaN   1.44312        5.63128                 NaN   7.05296       0.889586        42.9941       0.340582        41.6484     
  1066.24        500.000                 NaN            NaN   1.43604        5.63345                 NaN   7.05268       0.892577        42.9941       0.340684        41.6504     
  1065.17        500.000                 NaN            NaN   1.42913        5.63533                 NaN   7.05238       0.895631        42.9942       0.340791        41.6525     
  1064.10        500.000                 NaN            NaN   1.42178        5.63734                 NaN   7.05204       0.898864        42.9944       0.340913        41.6546     
  1063.03        500.000                 NaN            NaN   7.30636        1.32437                 NaN   7.25760                 NaN   42.5582       0.270433        41.2830     
  1061.97        500.000                 NaN            NaN   1.41029        5.63830                 NaN   7.05138       0.905237        42.9947       0.341146        41.6589     
  1060.90        500.000                 NaN            NaN   5.62321        1.43737                 NaN   7.05324       0.898742        42.9900       0.340517        41.6570     
  1059.83        500.000                 NaN            NaN   7.45428        1.18745                 NaN   7.26620                 NaN   42.5378       0.267628        41.2867     
  1058.76        500.000                 NaN            NaN   1.20270        7.34756                 NaN   7.25447       0.518177E-001   42.5626       0.271800        41.3090     
  1057.69        500.000                 NaN            NaN   2.42974        5.65227                 NaN   7.19321       0.319541        42.6918       0.292767        41.4206     
  1056.62        500.000                 NaN            NaN   7.26950                 NaN            NaN   7.08629       0.786526        42.9144       0.328916        41.6144     
  1055.56        500.000                 NaN            NaN   6.65845                 NaN            NaN   7.00064        1.12818        43.0987       0.358452        41.7556     
  1054.49        500.000                 NaN            NaN   7.09523                 NaN            NaN   7.06361       0.886385        42.9606       0.336737        41.6575     
  1053.42        500.000                 NaN            NaN   6.99444                 NaN            NaN   7.05003       0.943706        42.9885       0.341416        41.6819     
  1052.35        500.000                 NaN            NaN   6.94125                 NaN            NaN   7.04340       0.974430        43.0017       0.343725        41.6955     
  1051.28        500.000                 NaN            NaN   6.87223                 NaN            NaN   7.03431        1.01387        43.0201       0.346872        41.7127     
  1050.21        500.000                 NaN            NaN   6.64695                 NaN            NaN   6.99894        1.13416        43.0993       0.358938        41.7617     
  1049.15        500.000                 NaN            NaN   6.65755                 NaN            NaN   7.00047        1.12804        43.0956       0.358415        41.7599     
  1048.08        500.000                 NaN            NaN   6.68232                 NaN            NaN   7.00629        1.11757        43.0802       0.356467        41.7571     
  1047.01        500.000                 NaN            NaN   6.66623                 NaN            NaN   7.00442        1.12701        43.0834       0.357113        41.7619     
  1045.94        500.000                 NaN            NaN   6.65128                 NaN            NaN   7.00068        1.13286        43.0924       0.358328        41.7645     
  1044.87        500.000                 NaN            NaN   6.61250                 NaN            NaN   7.00180        1.16370        43.0837       0.358234        41.7801     
  1043.80        500.000                 NaN            NaN   6.62668                 NaN            NaN   6.99850        1.14821        43.0948       0.359115        41.7727     
  1042.73        500.000                 NaN            NaN   6.61330                 NaN            NaN   6.99713        1.15627        43.0968       0.359602        41.7769     
  1041.67        500.000                 NaN            NaN   6.62277                 NaN            NaN   6.99807        1.15022        43.0947       0.359237        41.7750     
  1040.60        500.000                 NaN            NaN   6.48446                 NaN            NaN   6.98639        1.23799        43.1130       0.363681        41.8145     
  1039.53        500.000                 NaN            NaN   6.45552                 NaN            NaN   6.98293        1.25482        43.1194       0.364905        41.8224     
  1038.46        500.000                 NaN            NaN   6.42774                 NaN            NaN   6.97964        1.27099        43.1255       0.366076        41.8300     
  1037.39        500.000                 NaN            NaN   6.40103                 NaN            NaN   6.97649        1.28656        43.1313       0.367197        41.8374     
  1036.32        500.000                 NaN            NaN   6.38593                 NaN            NaN   6.97513        1.29576        43.1333       0.367699        41.8422     
  1035.26        500.000                 NaN            NaN   6.36132                 NaN            NaN   6.97225        1.31017        43.1385       0.368717        41.8491     
  1034.19        500.000                 NaN            NaN   6.60008                 NaN            NaN   6.99433        1.16130        43.0993       0.360416        41.7845     
  1033.12        500.000                 NaN            NaN   6.59405                 NaN            NaN   6.99368        1.16481        43.1000       0.360641        41.7868     
  1032.05        500.000                 NaN            NaN   6.58784                 NaN            NaN   6.99300        1.16843        43.1008       0.360873        41.7891     
  1030.98        500.000                 NaN            NaN   6.58149                 NaN            NaN   6.99231        1.17212        43.1016       0.361110        41.7914     
  1029.91        500.000                 NaN            NaN   6.54466                 NaN            NaN   6.98862        1.19444        43.1079       0.362463        41.8019     
  1028.85        500.000                 NaN            NaN   6.53937                 NaN            NaN   6.98802        1.19747        43.1086       0.362669        41.8039     
  1027.78        500.000                 NaN            NaN   6.53431                 NaN            NaN   6.98745        1.20035        43.1091       0.362864        41.8059     
  1026.71        500.000                 NaN            NaN   6.52931                 NaN            NaN   6.98688        1.20322        43.1097       0.363056        41.8078     
  1025.64        500.000                 NaN            NaN   6.52452                 NaN            NaN   6.98635        1.20595        43.1102       0.363239        41.8098     
  1024.57        500.000                 NaN            NaN   6.51990                 NaN            NaN   6.98583        1.20860        43.1106       0.363414        41.8116     
  1023.50        500.000                 NaN            NaN   5.84371                 NaN            NaN   6.88573        1.57894        43.3331       0.398485        41.9600     
  1022.44        500.000                 NaN            NaN   5.83058                 NaN            NaN   6.88342        1.58555        43.3380       0.399265        41.9632     
  1021.37        500.000                 NaN            NaN   6.10023                 NaN            NaN   6.94326        1.46388        43.1882       0.379213        41.9252     
  1020.30        500.000                 NaN            NaN   6.08756                 NaN            NaN   6.94214        1.47156        43.1898       0.379631        41.9293     
  1019.23        500.000                 NaN            NaN   6.07481                 NaN            NaN   6.94107        1.47952        43.1909       0.380041        41.9337     
  1018.16        500.000                 NaN            NaN   5.75801                 NaN            NaN   6.86865        1.61980        43.3715       0.404201        41.9778     
  1017.09        500.000                 NaN            NaN   6.04591                 NaN            NaN   6.93822        1.49687        43.1951       0.381106        41.9428     
  1016.03        500.000                 NaN            NaN   5.77745                 NaN            NaN   6.87372        1.61171        43.3575       0.402496        41.9771     
  1014.96        500.000                 NaN            NaN   6.02142                 NaN            NaN   6.93607        1.51189        43.1977       0.381919        41.9510     
  1013.89        500.000                 NaN            NaN   5.94607                 NaN            NaN   6.92082        1.54757        43.2345       0.387086        41.9640     
  1012.82        500.000                 NaN            NaN   5.89170                 NaN            NaN   6.90972        1.57317        43.2612       0.390834        41.9734     
  1011.75        500.000                 NaN            NaN   5.85134                 NaN            NaN   6.90143        1.59209        43.2810       0.393626        41.9805     
  1010.68        500.000                 NaN            NaN   5.66990                 NaN            NaN   6.85873        1.67061        43.3882       0.407856        42.0047     
  1009.62        500.000                 NaN            NaN   5.80273                 NaN            NaN   6.89118        1.61443        43.3052       0.397060        41.9894     
  1008.55        500.000                 NaN            NaN   5.66958                 NaN            NaN   6.85866        1.67057        43.3872       0.407848        42.0061     
  1007.48        500.000                 NaN            NaN   5.75810                 NaN            NaN   6.88796        1.64255        43.3092       0.398421        42.0038     
  1006.41        500.000                 NaN            NaN   5.62026                 NaN            NaN   6.85724        1.70417        43.3857       0.408745        42.0239     
  1005.34        500.000                 NaN            NaN   5.92139                 NaN            NaN   6.92791        1.57392        43.2057       0.385102        41.9860     
  1004.27        500.000                 NaN            NaN   5.61997                 NaN            NaN   6.85717        1.70412        43.3847       0.408733        42.0253     
  1003.21        500.000                 NaN            NaN   5.61984                 NaN            NaN   6.85715        1.70408        43.3842       0.408726        42.0260     
  1002.14        500.000                 NaN            NaN   5.61974                 NaN            NaN   6.85713        1.70403        43.3836       0.408717        42.0267     
  1001.07        500.000                 NaN            NaN   5.61959                 NaN            NaN   6.85710        1.70401        43.3831       0.408712        42.0275     
