|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4/EETA/EETA_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        an             O(HP)          San(TH)        ilm            q             
  1183.76        500.000                 NaN            NaN   5.48043        5.98898                 NaN   7.29167                 NaN   40.9520       0.579426        39.7074     
  1182.69        500.000                 NaN            NaN   5.49924        5.97090                 NaN   7.29259                 NaN   40.9506       0.579101        39.7076     
  1181.62        500.000                 NaN            NaN   5.51824        5.95263                 NaN   7.29350                 NaN   40.9492       0.578773        39.7077     
  1180.55        500.000                 NaN            NaN   5.53720        5.93442                 NaN   7.29442                 NaN   40.9477       0.578442        39.7078     
  1179.49        500.000                 NaN            NaN   5.91572        5.55666                 NaN   7.29535                 NaN   40.9463       0.578107        39.7079     
  1178.42        500.000                 NaN            NaN   5.89693        5.57622                 NaN   7.29629                 NaN   40.9448       0.577766        39.7080     
  1177.35        500.000                 NaN            NaN   5.87784        5.59608                 NaN   7.29723                 NaN   40.9433       0.577423        39.7081     
  1176.28        500.000                 NaN            NaN   5.85854        5.61617                 NaN   7.29817                 NaN   40.9418       0.577075        39.7082     
  1175.21        500.000                 NaN            NaN   5.63700        5.83851                 NaN   7.29913                 NaN   40.9403       0.576723        39.7083     
  1174.14        500.000                 NaN            NaN   5.71400        5.76205                 NaN   7.30195                 NaN   40.9373       0.576377        39.7084     
  1173.08        500.000                 NaN            NaN   5.79552        5.68164                 NaN   7.30107                 NaN   40.9372       0.576001        39.7086     
  1172.01        500.000                 NaN            NaN   5.77345        5.70455                 NaN   7.30205                 NaN   40.9356       0.575634        39.7087     
  1170.94        500.000                 NaN            NaN   5.75108        5.72777                 NaN   7.30304                 NaN   40.9340       0.575260        39.7088     
  1169.87        500.000                 NaN            NaN   5.72834        5.75137                 NaN   7.30404                 NaN   40.9324       0.574883        39.7089     
  1168.80        500.000                 NaN            NaN   5.70539        5.77520                 NaN   7.30504                 NaN   40.9308       0.574501        39.7091     
  1167.73        500.000                 NaN            NaN   5.68159        5.79989                 NaN   7.30606                 NaN   40.9291       0.574113        39.7092     
  1166.67        500.000                 NaN            NaN   5.65528        5.82712                 NaN   7.30709                 NaN   40.9274       0.573715        39.7093     
  1165.60        500.000                 NaN            NaN   5.63317        5.85014                 NaN   7.30811                 NaN   40.9258       0.573322        39.7095     
  1164.53        500.000                 NaN            NaN   5.60857        5.87567                 NaN   7.30915                 NaN   40.9241       0.572918        39.7096     
  1163.46        500.000                 NaN            NaN   5.90190        5.58330                 NaN   7.31020                 NaN   40.9223       0.572509        39.7098     
  1162.39        500.000                 NaN            NaN   5.54916        5.93705                 NaN   7.31130                 NaN   40.9205       0.572098        39.7099     
  1161.32        500.000                 NaN            NaN   5.52743        5.95973                 NaN   7.31236                 NaN   40.9188       0.571664        39.7101     
  1160.26        500.000                 NaN            NaN   5.50447        5.98366                 NaN   7.31342                 NaN   40.9170       0.571247        39.7102     
  1159.19        500.000                 NaN            NaN   6.01303        5.47577                 NaN   7.31474                 NaN   40.9153       0.570844        39.7103     
  1158.12        500.000                 NaN            NaN   6.04295        5.44724                 NaN   7.31563                 NaN   40.9133       0.570368        39.7105     
  1157.05        500.000                 NaN            NaN   6.07224        5.41899                 NaN   7.31674                 NaN   40.9114       0.569922        39.7107     
  1155.98        500.000                 NaN            NaN   6.09238        5.39947                 NaN   7.31749                 NaN   40.9102       0.569652        39.7108     
  1154.91        500.000                 NaN            NaN   5.36133        6.13203                 NaN   7.31900                 NaN   40.9076       0.569012        39.7110     
  1153.85        500.000                 NaN            NaN   5.32941        6.16506                 NaN   7.32016                 NaN   40.9057       0.568540        39.7112     
  1152.78        500.000                 NaN            NaN   6.19641        5.29917                 NaN   7.32133                 NaN   40.9037       0.568068        39.7113     
  1151.71        500.000                 NaN            NaN   6.22944        5.26728                 NaN   7.32251                 NaN   40.9017       0.567586        39.7115     
  1150.64        500.000                 NaN            NaN   5.34722        6.14844                 NaN   7.32283                 NaN   40.9042       0.566621        39.7107     
  1149.57        500.000                 NaN            NaN   4.74140        6.76343                 NaN   7.32996                 NaN   40.8880       0.564403        39.7128     
  1148.50        500.000                 NaN            NaN   4.70373        6.80115                 NaN   7.33216                 NaN   40.8869       0.563452        39.7126     
  1147.44        500.000                 NaN            NaN   4.68872        6.81851                 NaN   7.33244                 NaN   40.8837       0.563389        39.7132     
  1146.37        500.000                 NaN            NaN   4.67363        6.83490                 NaN   7.33359                 NaN   40.8816       0.562846        39.7134     
  1145.30        500.000                 NaN            NaN   7.20717        4.30807                 NaN   7.33639                 NaN   40.8733       0.560522        39.7146     
  1144.23        500.000                 NaN            NaN   7.28509        4.23268                 NaN   7.33919                 NaN   40.8691       0.559009        39.7149     
  1143.16        500.000                 NaN            NaN   7.21699        4.30012                 NaN   7.33985                 NaN   40.8694       0.558989        39.7147     
  1142.09        500.000                 NaN            NaN   7.32244        4.19598                 NaN   7.34287                 NaN   40.8648       0.558864        39.7150     
  1141.02        500.000                 NaN            NaN   4.17602        7.34357                 NaN   7.34434                 NaN   40.8625       0.558330        39.7152     
  1139.96        500.000                 NaN            NaN   11.5600                 NaN            NaN   7.37537                 NaN   40.7980       0.544444        39.7222     
  1138.89        500.000                 NaN            NaN   3.66328        7.86762                 NaN   7.35617                 NaN   40.8432       0.552821        39.7169     
  1137.82        500.000                 NaN            NaN   3.65940        7.87164                 NaN   7.35654                 NaN   40.8428       0.552769        39.7169     
  1136.75        500.000                 NaN            NaN   3.64390        7.88740                 NaN   7.35696                 NaN   40.8421       0.552695        39.7169     
  1135.68        500.000                 NaN            NaN   3.66640        7.86544                 NaN   7.35591                 NaN   40.8418       0.553307        39.7172     
  1134.61        500.000                 NaN            NaN   3.36583        8.16943                 NaN   7.36084                 NaN   40.8351       0.551158        39.7176     
  1133.55        500.000                 NaN            NaN   3.52328        8.01319                 NaN   7.36029                 NaN   40.8338       0.551453        39.7179     
  1132.48        500.000                 NaN            NaN   4.62844        6.91630                 NaN   7.36641                 NaN   40.8210       0.548512        39.7193     
  1131.41        500.000                 NaN            NaN   3.53386        8.00495                 NaN   7.36274                 NaN   40.8297       0.550417        39.7183     
  1130.34        500.000                 NaN            NaN   3.33020        8.21044                 NaN   7.36305                 NaN   40.8271       0.550452        39.7188     
  1129.27        500.000                 NaN            NaN   8.98499        2.56722                 NaN   7.37329                 NaN   40.8085       0.545482        39.7206     
  1128.20        500.000                 NaN            NaN   4.49188        7.06172                 NaN   7.37468                 NaN   40.8061       0.544871        39.7208     
  1127.14        500.000                 NaN            NaN   4.48215        7.07288                 NaN   7.37609                 NaN   40.8036       0.544271        39.7210     
  1126.07        500.000                 NaN            NaN   3.35238        8.19569                 NaN   7.37175                 NaN   40.8139       0.546530        39.7198     
  1125.00        500.000                 NaN            NaN   3.37101        8.17814                 NaN   7.37290                 NaN   40.8120       0.546044        39.7199     
  1123.93        500.000                 NaN            NaN   3.17268        8.38093                 NaN   7.37686                 NaN   40.8045       0.544278        39.7207     
  1122.86        500.000                 NaN            NaN   2.71378        8.84899                 NaN   7.38305                 NaN   40.7908       0.541190        39.7222     
  1121.79        500.000                 NaN            NaN   3.23314        8.32245                 NaN   7.37904                 NaN   40.8010       0.543364        39.7210     
  1120.73        500.000                 NaN            NaN   3.26246        8.29412                 NaN   7.38013                 NaN   40.7992       0.542907        39.7212     
  1119.66        500.000                 NaN            NaN   3.09732        8.46341                 NaN   7.38382                 NaN   40.7923       0.541259        39.7219     
  1118.59        500.000                 NaN            NaN   3.13594        8.42570                 NaN   7.38484                 NaN   40.7907       0.540830        39.7220     
  1117.52        500.000                 NaN            NaN   3.17469        8.38785                 NaN   7.38587                 NaN   40.7890       0.540403        39.7221     
  1116.45        500.000                 NaN            NaN   5.40259        6.18428                 NaN   7.40192                 NaN   40.7518       0.532817        39.7266     
  1115.38        500.000                 NaN            NaN   3.07382        8.49351                 NaN   7.39034                 NaN   40.7809       0.538426        39.7230     
  1114.32        500.000                 NaN            NaN   2.69813        8.87767                 NaN   7.39611                 NaN   40.7682       0.535531        39.7243     
  1113.25        500.000                 NaN            NaN   3.19120        8.37661                 NaN   7.39152                 NaN   40.7796       0.538079        39.7230     
  1112.18        500.000                 NaN            NaN   3.24390        8.35256                 NaN   7.41384                 NaN   40.7340       0.527515        39.7282     
  1111.11        500.000                 NaN            NaN   3.12042        8.45182                 NaN   7.39571                 NaN   40.7720       0.536232        39.7238     
  1110.04        500.000                 NaN            NaN   4.01818        7.56872                 NaN   7.40932                 NaN   40.7418       0.533919        39.7280     
  1108.97        500.000                 NaN            NaN   4.07675        7.51118                 NaN   7.41043                 NaN   40.7399       0.533489        39.7282     
  1107.91        500.000                 NaN            NaN   4.46890        7.11695                 NaN   7.40958                 NaN   40.7421       0.534430        39.7281     
  1106.84        500.000                 NaN            NaN   6.00197        5.58201                 NaN   7.40519                 NaN   40.7497       0.534202        39.7269     
  1105.77        500.000                 NaN            NaN   6.02728        5.55783                 NaN   7.40623                 NaN   40.7478       0.533734        39.7271     
  1104.70        500.000                 NaN            NaN   6.06452        5.53336                 NaN   7.41312                 NaN   40.7330       0.527679        39.7283     
  1103.63        500.000                 NaN            NaN   11.6308                 NaN            NaN   7.43759                 NaN   40.6832       0.515098        39.7333     
  1102.56        500.000                 NaN            NaN   11.6331                 NaN            NaN   7.43951                 NaN   40.6796       0.514181        39.7337     
  1101.50        500.000                 NaN            NaN   11.6347                 NaN            NaN   7.44094                 NaN   40.6769       0.513531        39.7339     
  1100.43        500.000                 NaN            NaN   8.23700        3.38838                 NaN   7.43447                 NaN   40.6905       0.517051        39.7326     
  1099.36        500.000                 NaN            NaN   11.6374                 NaN            NaN   7.44342                 NaN   40.6724       0.512414        39.7344     
  1098.29        500.000                 NaN            NaN   7.14400        4.48891                 NaN   7.44069                 NaN   40.6784       0.514002        39.7340     
  1097.22        500.000                 NaN            NaN   6.99301        4.64178                 NaN   7.44237                 NaN   40.6753       0.513227        39.7343     
  1096.15        500.000                 NaN            NaN   6.13588        4.06847        1.40921        7.42653                 NaN   40.7070       0.521609        39.7313     
  1095.09        500.000                 NaN            NaN   3.63155        6.45377        1.53488        7.43160                 NaN   40.6969       0.518890        39.7324     
  1094.02        500.000                 NaN            NaN   6.46327        3.62661        1.53166        7.43281                 NaN   40.6947       0.518329        39.7326     
  1092.95        500.000                 NaN            NaN  0.713338        10.9353                 NaN   7.45427                 NaN   40.6532       0.507412        39.7364     
  1091.88        500.000                 NaN            NaN   6.49265        3.60957        1.52208        7.43529                 NaN   40.6902       0.517169        39.7330     
  1090.81        500.000                 NaN            NaN   3.59905        6.51304        1.51361        7.43656                 NaN   40.6879       0.516574        39.7333     
  1089.74        500.000                 NaN            NaN   3.58240        6.53694        1.50783        7.43788                 NaN   40.6855       0.515952        39.7335     
  1088.67        500.000                 NaN            NaN   3.55787        6.56553        1.50534        7.43926                 NaN   40.6830       0.515297        39.7337     
  1087.61        500.000                 NaN            NaN   3.61018        1.18196        6.83706        7.43988                 NaN   40.6824       0.514972        39.7336     
  1086.54        500.000                 NaN            NaN   3.51990        1.35329        6.75848        7.44192                 NaN   40.6783       0.514014        39.7341     
  1085.47        500.000                 NaN            NaN   3.42052        6.69361        1.52002        7.44397                 NaN   40.6742       0.513051        39.7346     
  1084.40        500.000                 NaN            NaN   7.50081        1.71619        2.44944        7.46934                 NaN   40.6239       0.500402        39.7399     
  1083.33        500.000                 NaN            NaN   8.91394        2.75624                 NaN   7.47252                 NaN   40.6176       0.498868        39.7409     
  1082.26        500.000                 NaN            NaN   11.6662                 NaN            NaN   7.46978                 NaN   40.6251       0.499993        39.7389     
  1081.20        500.000                 NaN            NaN   2.73437        8.93913                 NaN   7.47559                 NaN   40.6119       0.497580        39.7414     
  1080.13        500.000                 NaN            NaN   9.82832        1.84707                 NaN   7.47732                 NaN   40.6096       0.496554        39.7412     
  1079.06        500.000                 NaN            NaN   2.74002        8.93752                 NaN   7.47910                 NaN   40.6054       0.495885        39.7420     
  1077.99        500.000                 NaN            NaN   8.56327        2.44437       0.671783        7.48063                 NaN   40.6026       0.495079        39.7423     
  1076.92        500.000                 NaN            NaN   2.63363        8.75259       0.295313        7.48249                 NaN   40.5991       0.494210        39.7427     
  1075.85        500.000                 NaN            NaN   8.55937        3.12166                 NaN   7.48240                 NaN   40.5999       0.494296        39.7424     
  1074.79        500.000                 NaN            NaN   5.80851        4.52518                 NaN   7.36925       0.906555        40.8430       0.564268        39.9832     
  1073.72        500.000                 NaN            NaN   3.28628        6.66252                 NaN   7.33656        1.16513        40.9133       0.584431        40.0518     
  1072.65        500.000                 NaN            NaN   7.22036        2.47758                 NaN   7.31517        1.33360        40.9593       0.597612        40.0964     
  1071.58        500.000                 NaN            NaN   7.54291        2.00944                 NaN   7.30278        1.43138        40.9859       0.605250        40.1223     
  1070.51        500.000                 NaN            NaN   1.99853        7.54724                 NaN   7.30257        1.43611        40.9865       0.605426        40.1236     
  1069.44        500.000                 NaN            NaN   7.55130        1.98786                 NaN   7.30236        1.44086        40.9871       0.605605        40.1250     
  1068.38        500.000                 NaN            NaN   1.97740        7.55508                 NaN   7.30214        1.44565        40.9877       0.605788        40.1263     
  1067.31        500.000                 NaN            NaN   1.96717        7.55853                 NaN   7.30190        1.45050        40.9883       0.605976        40.1277     
  1066.24        500.000                 NaN            NaN   1.95722        7.56163                 NaN   7.30166        1.45541        40.9889       0.606170        40.1290     
  1065.17        500.000                 NaN            NaN   1.94749        7.56434                 NaN   7.30139        1.46042        40.9896       0.606373        40.1304     
  1064.10        500.000                 NaN            NaN   1.93715        7.56723                 NaN   7.30109        1.46573        40.9903       0.606600        40.1319     
  1063.03        500.000                 NaN            NaN   9.93706        1.77663                 NaN   7.50904                 NaN   40.5491       0.480887        39.7473     
  1061.97        500.000                 NaN            NaN   1.92079        7.56890                 NaN   7.30050        1.47619        40.9918       0.607041        40.1348     
  1060.90        500.000                 NaN            NaN   7.54880        1.95746                 NaN   7.30243        1.46562        40.9876       0.605930        40.1321     
  1059.83        500.000                 NaN            NaN   10.1244        1.60172                 NaN   7.51803                 NaN   40.5312       0.475926        39.7487     
  1058.76        500.000                 NaN            NaN   1.61363        9.98439                 NaN   7.50621       0.844532E-001   40.5569       0.483372        39.7711     
  1057.69        500.000                 NaN            NaN   3.26062        7.67964                 NaN   7.44429       0.520905        40.6882       0.520770        39.8856     
  1056.62        500.000                 NaN            NaN   9.79594                 NaN            NaN   7.33620        1.28260        40.9147       0.585283        40.0853     
  1055.56        500.000                 NaN            NaN   8.94165                 NaN            NaN   7.24931        1.84028        41.1004       0.638006        40.2303     
  1054.49        500.000                 NaN            NaN   9.55066                 NaN            NaN   7.31333        1.44561        40.9627       0.599266        40.1284     
  1053.42        500.000                 NaN            NaN   9.40894                 NaN            NaN   7.29962        1.53920        40.9916       0.607630        40.1530     
  1052.35        500.000                 NaN            NaN   9.33393                 NaN            NaN   7.29294        1.58938        41.0056       0.611764        40.1664     
  1051.28        500.000                 NaN            NaN   9.23676                 NaN            NaN   7.28379        1.65379        41.0248       0.617394        40.1834     
  1050.21        500.000                 NaN            NaN   8.92664                 NaN            NaN   7.24772        1.85013        41.1036       0.638930        40.2330     
  1049.15        500.000                 NaN            NaN   8.94165                 NaN            NaN   7.24931        1.84028        41.1004       0.638007        40.2303     
  1048.08        500.000                 NaN            NaN   8.97363                 NaN            NaN   7.25536        1.82319        41.0863       0.634550        40.2269     
  1047.01        500.000                 NaN            NaN   8.95088                 NaN            NaN   7.25350        1.83865        41.0901       0.635716        40.2311     
  1045.94        500.000                 NaN            NaN   8.93224                 NaN            NaN   7.24965        1.84820        41.0991       0.637889        40.2329     
  1044.87        500.000                 NaN            NaN   8.87046                 NaN            NaN   7.25112        1.89863        41.0931       0.637759        40.2489     
  1043.80        500.000                 NaN            NaN   8.89670                 NaN            NaN   7.24755        1.87335        41.1030       0.639323        40.2400     
  1042.73        500.000                 NaN            NaN   8.87762                 NaN            NaN   7.24622        1.88655        41.1057       0.640205        40.2437     
  1041.67        500.000                 NaN            NaN   8.89162                 NaN            NaN   7.24718        1.87678        41.1039       0.639562        40.2409     
  1040.60        500.000                 NaN            NaN   8.68950                 NaN            NaN   7.23570        2.02019        41.1255       0.647539        40.2816     
  1039.53        500.000                 NaN            NaN   8.64861                 NaN            NaN   7.23225        2.04771        41.1327       0.649739        40.2890     
  1038.46        500.000                 NaN            NaN   8.60935                 NaN            NaN   7.22896        2.07415        41.1395       0.651842        40.2962     
  1037.39        500.000                 NaN            NaN   8.57157                 NaN            NaN   7.22581        2.09962        41.1460       0.653858        40.3031     
  1036.32        500.000                 NaN            NaN   8.55005                 NaN            NaN   7.22449        2.11468        41.1486       0.654768        40.3074     
  1035.26        500.000                 NaN            NaN   8.51517                 NaN            NaN   7.22161        2.13827        41.1546       0.656600        40.3138     
  1034.19        500.000                 NaN            NaN   8.86215                 NaN            NaN   7.24354        1.89510        41.1119       0.641743        40.2455     
  1033.12        500.000                 NaN            NaN   8.85372                 NaN            NaN   7.24291        1.90088        41.1132       0.642157        40.2471     
  1032.05        500.000                 NaN            NaN   8.84503                 NaN            NaN   7.24226        1.90683        41.1145       0.642583        40.2488     
  1030.98        500.000                 NaN            NaN   8.83615                 NaN            NaN   7.24160        1.91291        41.1159       0.643018        40.2504     
  1029.91        500.000                 NaN            NaN   8.78334                 NaN            NaN   7.23794        1.94944        41.1233       0.645452        40.2606     
  1028.85        500.000                 NaN            NaN   8.77599                 NaN            NaN   7.23736        1.95443        41.1245       0.645831        40.2619     
  1027.78        500.000                 NaN            NaN   8.76899                 NaN            NaN   7.23681        1.95919        41.1256       0.646191        40.2632     
  1026.71        500.000                 NaN            NaN   8.76206                 NaN            NaN   7.23627        1.96391        41.1267       0.646545        40.2645     
  1025.64        500.000                 NaN            NaN   8.75543                 NaN            NaN   7.23576        1.96842        41.1277       0.646883        40.2658     
  1024.57        500.000                 NaN            NaN   8.74902                 NaN            NaN   7.23527        1.97279        41.1287       0.647208        40.2670     
  1023.50        500.000                 NaN            NaN   7.80191                 NaN            NaN   7.13386        2.57815        41.3543       0.709902        40.4219     
  1022.44        500.000                 NaN            NaN   7.78400                 NaN            NaN   7.13153        2.58902        41.3596       0.711307        40.4245     
  1021.37        500.000                 NaN            NaN   8.14509                 NaN            NaN   7.19282        2.39003        41.2135       0.675526        40.3831     
  1020.30        500.000                 NaN            NaN   8.12700                 NaN            NaN   7.19173        2.40270        41.2157       0.676287        40.3866     
  1019.23        500.000                 NaN            NaN   8.10863                 NaN            NaN   7.19070        2.41570        41.2175       0.677034        40.3904     
  1018.16        500.000                 NaN            NaN   7.68629                 NaN            NaN   7.11655        2.64518        41.3947       0.720173        40.4371     
  1017.09        500.000                 NaN            NaN   8.06743                 NaN            NaN   7.18790        2.44422        41.2231       0.678965        40.3984     
  1016.03        500.000                 NaN            NaN   7.71210                 NaN            NaN   7.12181        2.63212        41.3821       0.717155        40.4347     
  1014.96        500.000                 NaN            NaN   8.03231                 NaN            NaN   7.18582        2.46894        41.2271       0.680445        40.4054     
  1013.89        500.000                 NaN            NaN   7.93045                 NaN            NaN   7.17026        2.52733        41.2638       0.689684        40.4184     
  1012.82        500.000                 NaN            NaN   7.85708                 NaN            NaN   7.15895        2.56925        41.2906       0.696389        40.4277     
  1011.75        500.000                 NaN            NaN   7.80268                 NaN            NaN   7.15051        2.60025        41.3106       0.701386        40.4346     
  1010.68        500.000                 NaN            NaN   7.56199                 NaN            NaN   7.10677        2.72858        41.4160       0.726806        40.4599     
  1009.62        500.000                 NaN            NaN   7.73752                 NaN            NaN   7.14007        2.63690        41.3355       0.707544        40.4425     
  1008.55        500.000                 NaN            NaN   7.56190                 NaN            NaN   7.10675        2.72863        41.4160       0.726815        40.4599     
  1007.48        500.000                 NaN            NaN   7.67284                 NaN            NaN   7.13696        2.68301        41.3413       0.710011        40.4559     
  1006.41        500.000                 NaN            NaN   7.48874                 NaN            NaN   7.10554        2.78371        41.4168       0.728460        40.4768     
  1005.34        500.000                 NaN            NaN   7.88880                 NaN            NaN   7.17797        2.57075        41.2413       0.686257        40.4349     
  1004.27        500.000                 NaN            NaN   7.48869                 NaN            NaN   7.10553        2.78373        41.4168       0.728465        40.4768     
  1003.21        500.000                 NaN            NaN   7.48869                 NaN            NaN   7.10553        2.78373        41.4168       0.728465        40.4768     
  1002.14        500.000                 NaN            NaN   7.48872                 NaN            NaN   7.10553        2.78372        41.4168       0.728461        40.4768     
  1001.07        500.000                 NaN            NaN   7.48869                 NaN            NaN   7.10553        2.78373        41.4168       0.728465        40.4768     
