|6.6.6
Archiving\03_Data\DeqLP/QFM_m5/K22/K22_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1240.38        500.000                 NaN            NaN            NaN   55.4905        1.00558        24.9306        7.20552        7.44378        3.11486       0.809093     
  1237.18        500.000                 NaN            NaN            NaN   55.4905        1.00558        24.9306        7.20552        7.44378        3.11486       0.809093     
  1233.97        500.000                 NaN            NaN            NaN   55.4905        1.00558        24.9306        7.20552        7.44378        3.11486       0.809093     
  1230.77        500.000                 NaN            NaN            NaN   55.4974        1.03780        25.0941        7.48201        6.90505        3.16334       0.820292     
  1227.56        500.000                 NaN            NaN            NaN   55.4974        1.03780        25.0941        7.48201        6.90505        3.16334       0.820292     
  1224.36        500.000                 NaN            NaN            NaN   55.4974        1.03780        25.0941        7.48201        6.90505        3.16334       0.820292     
  1221.15        500.000                 NaN            NaN            NaN   55.4974        1.03780        25.0941        7.48201        6.90505        3.16334       0.820292     
  1217.95        500.000                 NaN            NaN            NaN   55.4974        1.03780        25.0941        7.48201        6.90505        3.16334       0.820292     
  1214.74        500.000                 NaN            NaN            NaN   55.4974        1.03780        25.0941        7.48201        6.90505        3.16334       0.820292     
  1211.54        500.000                 NaN            NaN            NaN   55.4974        1.03780        25.0941        7.48201        6.90505        3.16334       0.820292     
  1208.33        500.000                 NaN            NaN            NaN   55.4974        1.03780        25.0941        7.48201        6.90505        3.16334       0.820292     
  1205.13        500.000                 NaN            NaN            NaN   55.5016        1.07183        25.2433        7.51405        6.62927        3.20940       0.830580     
  1201.92        500.000                 NaN            NaN            NaN   55.5016        1.07183        25.2433        7.51405        6.62927        3.20940       0.830580     
  1198.72        500.000                 NaN            NaN            NaN   55.5016        1.07183        25.2433        7.51405        6.62927        3.20940       0.830580     
  1195.51        500.000                 NaN            NaN            NaN   55.5016        1.07183        25.2433        7.51405        6.62927        3.20940       0.830580     
  1192.31        500.000                 NaN            NaN            NaN   55.5016        1.07183        25.2433        7.51405        6.62927        3.20940       0.830580     
  1189.10        500.000                 NaN            NaN            NaN   55.5016        1.07183        25.2433        7.51405        6.62927        3.20940       0.830580     
  1185.90        500.000                 NaN            NaN            NaN   55.5016        1.07183        25.2433        7.51405        6.62927        3.20940       0.830580     
  1182.69        500.000                 NaN            NaN            NaN   55.5016        1.07183        25.2433        7.51405        6.62927        3.20940       0.830580     
  1179.49        500.000                 NaN            NaN            NaN   55.5001        1.10841        25.3812        6.37723        7.54105        3.25262       0.839447     
  1176.28        500.000                 NaN            NaN            NaN   55.5001        1.10841        25.3812        6.37723        7.54105        3.25262       0.839447     
  1173.08        500.000                 NaN            NaN            NaN   55.5001        1.10841        25.3812        6.37723        7.54105        3.25262       0.839447     
  1169.87        500.000                 NaN            NaN            NaN   55.5001        1.10841        25.3812        6.37723        7.54105        3.25262       0.839447     
  1166.67        500.000                 NaN            NaN            NaN   55.5001        1.10841        25.3812        6.37723        7.54105        3.25262       0.839447     
  1163.46        500.000                 NaN            NaN            NaN   55.5001        1.10841        25.3812        6.37723        7.54105        3.25262       0.839447     
  1160.26        500.000                 NaN            NaN            NaN   55.5001        1.10841        25.3812        6.37723        7.54105        3.25262       0.839447     
  1157.05        500.000                 NaN            NaN            NaN   55.5001        1.10841        25.3812        6.37723        7.54105        3.25262       0.839447     
  1153.85        500.000                 NaN            NaN            NaN   55.4941        1.14712        25.5119        6.14176        7.56443        3.29313       0.847552     
  1150.64        500.000                 NaN            NaN            NaN   55.4941        1.14712        25.5119        6.14176        7.56443        3.29313       0.847552     
  1147.44        500.000                 NaN            NaN            NaN   55.4941        1.14712        25.5119        6.14176        7.56443        3.29313       0.847552     
  1144.23        500.000                 NaN            NaN            NaN   55.4941        1.14712        25.5119        6.14176        7.56443        3.29313       0.847552     
  1141.03        500.000                 NaN            NaN            NaN   55.4941        1.14712        25.5119        6.14176        7.56443        3.29313       0.847552     
  1137.82        500.000                 NaN            NaN            NaN   55.4941        1.14712        25.5119        6.14176        7.56443        3.29313       0.847552     
  1134.62        500.000                 NaN            NaN            NaN   55.4941        1.14712        25.5119        6.14176        7.56443        3.29313       0.847552     
  1131.41        500.000                 NaN            NaN            NaN   55.4941        1.14712        25.5119        6.14176        7.56443        3.29313       0.847552     
  1128.21        500.000                 NaN            NaN            NaN   55.4841        1.18815        25.6377        5.92057        7.58423        3.33038       0.854914     
  1125.00        500.000                 NaN            NaN            NaN   55.4841        1.18815        25.6377        5.92057        7.58423        3.33038       0.854914     
  1121.79        500.000                 NaN            NaN            NaN   55.4841        1.18815        25.6377        5.92057        7.58423        3.33038       0.854914     
  1118.59        500.000                 NaN            NaN            NaN   55.4841        1.18815        25.6377        5.92057        7.58423        3.33038       0.854914     
  1115.38        500.000                 NaN            NaN            NaN   55.4841        1.18815        25.6377        5.92057        7.58423        3.33038       0.854914     
  1112.18        500.000                 NaN            NaN            NaN   55.4841        1.18815        25.6377        5.92057        7.58423        3.33038       0.854914     
  1108.97        500.000                 NaN            NaN            NaN   55.4841        1.18815        25.6377        5.92057        7.58423        3.33038       0.854914     
  1105.77        500.000                 NaN            NaN            NaN   55.4841        1.18815        25.6377        5.92057        7.58423        3.33038       0.854914     
  1102.56        500.000                 NaN            NaN            NaN   55.4682        1.23178        25.7609        5.71174        7.60153        3.36438       0.861456     
  1099.36        500.000                 NaN            NaN            NaN   55.4682        1.23178        25.7609        5.71174        7.60153        3.36438       0.861456     
  1096.15        500.000                 NaN            NaN            NaN   55.4682        1.23178        25.7609        5.71174        7.60153        3.36438       0.861456     
  1092.95        500.000                 NaN            NaN            NaN   55.4682        1.23178        25.7609        5.71174        7.60153        3.36438       0.861456     
  1089.74        500.000                 NaN            NaN            NaN   55.4682        1.23178        25.7609        5.71174        7.60153        3.36438       0.861456     
  1086.54        500.000                 NaN            NaN            NaN   55.4682        1.23178        25.7609        5.71174        7.60153        3.36438       0.861456     
  1083.33        500.000                 NaN            NaN            NaN   55.4682        1.23178        25.7609        5.71174        7.60153        3.36438       0.861456     
  1080.13        500.000                 NaN            NaN            NaN   55.4682        1.23178        25.7609        5.71174        7.60153        3.36438       0.861456     
  1076.92        500.000                 NaN            NaN            NaN   55.4454        1.27823        25.8846        5.51238        7.61727        3.39476       0.867403     
  1073.72        500.000                 NaN            NaN            NaN   55.4454        1.27823        25.8846        5.51238        7.61727        3.39476       0.867403     
  1070.51        500.000                 NaN            NaN            NaN   55.4454        1.27823        25.8846        5.51238        7.61727        3.39476       0.867403     
  1067.31        500.000                 NaN            NaN            NaN   55.4454        1.27823        25.8846        5.51238        7.61727        3.39476       0.867403     
  1064.10        500.000                 NaN            NaN            NaN   55.4454        1.27823        25.8846        5.51238        7.61727        3.39476       0.867403     
  1060.90        500.000                 NaN            NaN            NaN   55.4454        1.27823        25.8846        5.51238        7.61727        3.39476       0.867403     
  1057.69        500.000                 NaN            NaN            NaN   55.4454        1.27823        25.8846        5.51238        7.61727        3.39476       0.867403     
  1054.49        500.000                 NaN            NaN            NaN   55.4454        1.27823        25.8846        5.51238        7.61727        3.39476       0.867403     
  1051.28        500.000                 NaN            NaN            NaN   55.4179        1.32817        26.0077        5.32104        7.63315        3.41945       0.872679     
  1048.08        500.000                 NaN            NaN            NaN   55.4179        1.32817        26.0077        5.32104        7.63315        3.41945       0.872679     
  1044.87        500.000                 NaN            NaN            NaN   55.4179        1.32817        26.0077        5.32104        7.63315        3.41945       0.872679     
  1041.67        500.000                 NaN            NaN            NaN   55.4179        1.32817        26.0077        5.32104        7.63315        3.41945       0.872679     
  1038.46        500.000                 NaN            NaN            NaN   55.4179        1.32817        26.0077        5.32104        7.63315        3.41945       0.872679     
  1035.26        500.000                 NaN            NaN            NaN   55.4179        1.32817        26.0077        5.32104        7.63315        3.41945       0.872679     
  1032.05        500.000                 NaN            NaN            NaN   55.4179        1.32817        26.0077        5.32104        7.63315        3.41945       0.872679     
  1028.85        500.000                 NaN            NaN            NaN   55.4179        1.32817        26.0077        5.32104        7.63315        3.41945       0.872679     
  1025.64        500.000                 NaN            NaN            NaN   55.3875        1.37899        26.1312        5.13631        7.64445        3.44359       0.877879     
  1022.44        500.000                 NaN            NaN            NaN   55.3875        1.37899        26.1312        5.13631        7.64445        3.44359       0.877879     
  1019.23        500.000                 NaN            NaN            NaN   55.3875        1.37899        26.1312        5.13631        7.64445        3.44359       0.877879     
  1016.03        500.000                 NaN            NaN            NaN   55.3875        1.37899        26.1312        5.13631        7.64445        3.44359       0.877879     
  1012.82        500.000                 NaN            NaN            NaN   55.3875        1.37899        26.1312        5.13631        7.64445        3.44359       0.877879     
  1009.62        500.000                 NaN            NaN            NaN   55.3875        1.37899        26.1312        5.13631        7.64445        3.44359       0.877879     
  1006.41        500.000                 NaN            NaN            NaN   55.3875        1.37899        26.1312        5.13631        7.64445        3.44359       0.877879     
  1003.21        500.000                 NaN            NaN            NaN   55.3875        1.37899        26.1312        5.13631        7.64445        3.44359       0.877879     
  1000.00        500.000                 NaN            NaN            NaN   55.3473        1.43453        26.2597        4.95733        7.65799        3.46074       0.882470     
