|6.6.6
Archiving\03_Data\DeqLP/QFM_m5/K22/K22_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1240.38        500.000                 NaN            NaN            NaN   54.4067       0.780637        24.9972        7.38208        7.61470        3.76214        1.05653     
  1237.18        500.000                 NaN            NaN            NaN   54.4064       0.780656        24.9972        7.38213        7.61470        3.76236        1.05655     
  1233.97        500.000                 NaN            NaN            NaN   54.4061       0.780674        24.9972        7.38217        7.61471        3.76257        1.05657     
  1230.77        500.000                 NaN            NaN            NaN   54.4079       0.805187        25.1592        7.65664        7.07920        3.82096        1.07088     
  1227.56        500.000                 NaN            NaN            NaN   54.4076       0.805206        25.1592        7.65664        7.07925        3.82118        1.07091     
  1224.36        500.000                 NaN            NaN            NaN   54.4073       0.805225        25.1592        7.65664        7.07930        3.82139        1.07093     
  1221.15        500.000                 NaN            NaN            NaN   54.4069       0.805244        25.1593        7.65664        7.07935        3.82161        1.07095     
  1217.95        500.000                 NaN            NaN            NaN   54.4066       0.805263        25.1593        7.65664        7.07939        3.82183        1.07098     
  1214.74        500.000                 NaN            NaN            NaN   54.4063       0.805282        25.1593        7.65664        7.07944        3.82204        1.07100     
  1211.54        500.000                 NaN            NaN            NaN   54.4060       0.805301        25.1593        7.65664        7.07949        3.82226        1.07103     
  1208.33        500.000                 NaN            NaN            NaN   54.4056       0.805320        25.1593        7.65664        7.07954        3.82247        1.07105     
  1205.13        500.000                 NaN            NaN            NaN   54.4047       0.831287        25.3077        7.69227        6.80189        3.87799        1.08418     
  1201.92        500.000                 NaN            NaN            NaN   54.4043       0.831306        25.3077        7.69227        6.80194        3.87821        1.08421     
  1198.72        500.000                 NaN            NaN            NaN   54.4040       0.831326        25.3078        7.69227        6.80199        3.87843        1.08423     
  1195.51        500.000                 NaN            NaN            NaN   54.4037       0.831345        25.3078        7.69227        6.80204        3.87864        1.08425     
  1192.31        500.000                 NaN            NaN            NaN   54.4033       0.831365        25.3078        7.69227        6.80209        3.87886        1.08428     
  1189.10        500.000                 NaN            NaN            NaN   54.4030       0.831384        25.3078        7.69227        6.80213        3.87908        1.08430     
  1185.90        500.000                 NaN            NaN            NaN   54.4027       0.831403        25.3079        7.69227        6.80218        3.87930        1.08432     
  1182.69        500.000                 NaN            NaN            NaN   54.4023       0.831423        25.3079        7.69227        6.80223        3.87952        1.08435     
  1179.49        500.000                 NaN            NaN            NaN   54.3972       0.859374        25.4446        6.54876        7.72283        3.93166        1.09559     
  1176.28        500.000                 NaN            NaN            NaN   54.3968       0.859394        25.4447        6.54881        7.72283        3.93188        1.09562     
  1173.08        500.000                 NaN            NaN            NaN   54.3965       0.859414        25.4447        6.54886        7.72283        3.93210        1.09564     
  1169.87        500.000                 NaN            NaN            NaN   54.3961       0.859434        25.4447        6.54891        7.72283        3.93232        1.09566     
  1166.67        500.000                 NaN            NaN            NaN   54.3958       0.859454        25.4447        6.54896        7.72283        3.93254        1.09569     
  1163.46        500.000                 NaN            NaN            NaN   54.3954       0.859474        25.4448        6.54901        7.72283        3.93276        1.09571     
  1160.26        500.000                 NaN            NaN            NaN   54.3951       0.859493        25.4448        6.54906        7.72283        3.93298        1.09573     
  1157.05        500.000                 NaN            NaN            NaN   54.3948       0.859513        25.4448        6.54911        7.72283        3.93321        1.09576     
  1153.85        500.000                 NaN            NaN            NaN   54.3862       0.889144        25.5746        6.31242        7.74951        3.98211        1.10603     
  1150.64        500.000                 NaN            NaN            NaN   54.3858       0.889164        25.5746        6.31247        7.74951        3.98233        1.10605     
  1147.44        500.000                 NaN            NaN            NaN   54.3855       0.889184        25.5747        6.31252        7.74951        3.98256        1.10607     
  1144.23        500.000                 NaN            NaN            NaN   54.3851       0.889205        25.5747        6.31258        7.74951        3.98278        1.10610     
  1141.03        500.000                 NaN            NaN            NaN   54.3848       0.889225        25.5747        6.31263        7.74950        3.98300        1.10612     
  1137.82        500.000                 NaN            NaN            NaN   54.3844       0.889245        25.5748        6.31268        7.74950        3.98323        1.10614     
  1134.62        500.000                 NaN            NaN            NaN   54.3841       0.889265        25.5748        6.31273        7.74950        3.98345        1.10616     
  1131.41        500.000                 NaN            NaN            NaN   54.3837       0.889285        25.5748        6.31278        7.74950        3.98367        1.10619     
  1128.21        500.000                 NaN            NaN            NaN   54.3715       0.920772        25.6999        6.09090        7.77275        4.02869        1.11548     
  1125.00        500.000                 NaN            NaN            NaN   54.3712       0.920793        25.6999        6.09095        7.77275        4.02892        1.11550     
  1121.79        500.000                 NaN            NaN            NaN   54.3708       0.920813        25.7000        6.09100        7.77275        4.02914        1.11553     
  1118.59        500.000                 NaN            NaN            NaN   54.3704       0.920834        25.7000        6.09106        7.77274        4.02937        1.11555     
  1115.38        500.000                 NaN            NaN            NaN   54.3701       0.920855        25.7000        6.09111        7.77274        4.02959        1.11557     
  1112.18        500.000                 NaN            NaN            NaN   54.3697       0.920875        25.7001        6.09116        7.77274        4.02982        1.11559     
  1108.97        500.000                 NaN            NaN            NaN   54.3694       0.920896        25.7001        6.09121        7.77273        4.03005        1.11562     
  1105.77        500.000                 NaN            NaN            NaN   54.3690       0.920917        25.7002        6.09127        7.77273        4.03027        1.11564     
  1102.56        500.000                 NaN            NaN            NaN   54.3526       0.954467        25.8224        5.88187        7.79338        4.07141        1.12386     
  1099.36        500.000                 NaN            NaN            NaN   54.3522       0.954488        25.8224        5.88193        7.79337        4.07164        1.12388     
  1096.15        500.000                 NaN            NaN            NaN   54.3519       0.954510        25.8225        5.88198        7.79337        4.07187        1.12391     
  1092.95        500.000                 NaN            NaN            NaN   54.3515       0.954531        25.8225        5.88203        7.79337        4.07209        1.12393     
  1089.74        500.000                 NaN            NaN            NaN   54.3512       0.954552        25.8226        5.88209        7.79336        4.07232        1.12395     
  1086.54        500.000                 NaN            NaN            NaN   54.3508       0.954573        25.8226        5.88214        7.79336        4.07255        1.12397     
  1083.33        500.000                 NaN            NaN            NaN   54.3504       0.954594        25.8227        5.88219        7.79335        4.07278        1.12399     
  1080.13        500.000                 NaN            NaN            NaN   54.3501       0.954615        25.8227        5.88225        7.79335        4.07300        1.12402     
  1076.92        500.000                 NaN            NaN            NaN   54.3291       0.990350        25.9446        5.68228        7.81236        4.10980        1.13148     
  1073.72        500.000                 NaN            NaN            NaN   54.3288       0.990372        25.9446        5.68233        7.81236        4.11003        1.13150     
  1070.51        500.000                 NaN            NaN            NaN   54.3284       0.990393        25.9447        5.68238        7.81236        4.11026        1.13152     
  1067.31        500.000                 NaN            NaN            NaN   54.3280       0.990415        25.9447        5.68244        7.81235        4.11049        1.13154     
  1064.10        500.000                 NaN            NaN            NaN   54.3277       0.990437        25.9448        5.68249        7.81235        4.11072        1.13156     
  1060.90        500.000                 NaN            NaN            NaN   54.3273       0.990459        25.9448        5.68255        7.81234        4.11095        1.13158     
  1057.69        500.000                 NaN            NaN            NaN   54.3269       0.990480        25.9449        5.68260        7.81234        4.11118        1.13161     
  1054.49        500.000                 NaN            NaN            NaN   54.3266       0.990502        25.9449        5.68266        7.81233        4.11140        1.13163     
  1051.28        500.000                 NaN            NaN            NaN   54.3001        1.02919        26.0680        5.49127        7.83176        4.14140        1.13822     
  1048.08        500.000                 NaN            NaN            NaN   54.2998        1.02921        26.0681        5.49132        7.83176        4.14163        1.13824     
  1044.87        500.000                 NaN            NaN            NaN   54.2994        1.02924        26.0681        5.49138        7.83175        4.14186        1.13826     
  1041.67        500.000                 NaN            NaN            NaN   54.2990        1.02926        26.0682        5.49143        7.83175        4.14209        1.13828     
  1038.46        500.000                 NaN            NaN            NaN   54.2986        1.02928        26.0682        5.49149        7.83174        4.14232        1.13831     
  1035.26        500.000                 NaN            NaN            NaN   54.2982        1.02930        26.0683        5.49154        7.83174        4.14255        1.13833     
  1032.05        500.000                 NaN            NaN            NaN   54.2979        1.02933        26.0683        5.49160        7.83173        4.14278        1.13835     
  1028.85        500.000                 NaN            NaN            NaN   54.2975        1.02935        26.0684        5.49165        7.83172        4.14301        1.13837     
  1025.64        500.000                 NaN            NaN            NaN   54.2699        1.06864        26.1910        5.30677        7.84646        4.17236        1.14487     
  1022.44        500.000                 NaN            NaN            NaN   54.2695        1.06867        26.1911        5.30682        7.84645        4.17260        1.14489     
  1019.23        500.000                 NaN            NaN            NaN   54.2691        1.06869        26.1911        5.30688        7.84645        4.17283        1.14491     
  1016.03        500.000                 NaN            NaN            NaN   54.2687        1.06871        26.1912        5.30694        7.84644        4.17306        1.14493     
  1012.82        500.000                 NaN            NaN            NaN   54.2683        1.06873        26.1913        5.30699        7.84643        4.17329        1.14495     
  1009.62        500.000                 NaN            NaN            NaN   54.2680        1.06876        26.1913        5.30705        7.84643        4.17352        1.14497     
  1006.41        500.000                 NaN            NaN            NaN   54.2676        1.06878        26.1914        5.30710        7.84642        4.17375        1.14500     
  1003.21        500.000                 NaN            NaN            NaN   54.2672        1.06880        26.1914        5.30716        7.84641        4.17398        1.14502     
  1000.00        500.000                 NaN            NaN            NaN   54.2320        1.11193        26.3187        5.12810        7.86356        4.19494        1.15074     
