|6.6.6
Archiving\03_Data\eq/QFM_m4.75/EETA/EETA_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1362.18        2500.00        8.12365       0.968750       0.150614E-001            NaN   1.15782        12.1392                 NaN   53.2286        18.3821        5.98483                 NaN            NaN
  1358.97        2500.00        4.17617       0.968755       0.145523E-001            NaN   1.17592        12.4290                 NaN   54.5787        18.7311        7.92584                 NaN            NaN
  1355.77        2500.00        4.17617       0.968755       0.145523E-001            NaN   1.17592        12.4290                 NaN   54.5787        18.7311        7.92584                 NaN            NaN
  1352.56        2500.00        4.17617       0.968755       0.145523E-001            NaN   1.17592        12.4290                 NaN   54.5787        18.7311        7.92584                 NaN            NaN
  1349.36        2500.00        4.17617       0.968755       0.145523E-001            NaN   1.17592        12.4290                 NaN   54.5787        18.7311        7.92584                 NaN            NaN
  1346.15        2500.00        4.17617       0.968755       0.145523E-001            NaN   1.17592        12.4290                 NaN   54.5787        18.7311        7.92584                 NaN            NaN
  1342.95        2500.00        4.17617       0.968755       0.145523E-001            NaN   1.17592        12.4290                 NaN   54.5787        18.7311        7.92584                 NaN            NaN
  1339.74        2500.00        4.17617       0.968755       0.145523E-001            NaN   1.17592        12.4290                 NaN   54.5787        18.7311        7.92584                 NaN            NaN
  1336.54        2500.00        4.17617       0.968755       0.145523E-001            NaN   1.17592        12.4290                 NaN   54.5787        18.7311        7.92584                 NaN            NaN
  1333.33        2500.00        1.34905       0.968756       0.143465E-001            NaN   1.19170        12.5041                 NaN   55.7969        18.6924        9.48270                 NaN            NaN
  1330.13        2500.00        1.34905       0.968756       0.143465E-001            NaN   1.19170        12.5041                 NaN   55.7969        18.6924        9.48270                 NaN            NaN
  1326.92        2500.00       0.747879       0.968756       0.143263E-001            NaN   1.19509        12.4943                 NaN   56.0975        18.6573        9.82490                 NaN            NaN
  1323.72        2500.00       0.459496       0.968756       0.143196E-001            NaN   1.19641        12.4873                 NaN   56.2491        18.6343        9.99033                 NaN            NaN
  1320.51        2500.00                 NaN  0.968757       0.142373E-001            NaN   1.19230        12.5338       0.174717        55.9792        18.8029        10.1020       0.232124                 NaN
  1317.31        2500.00                 NaN  0.968757       0.142373E-001            NaN   1.19230        12.5338       0.174717        55.9792        18.8029        10.1020       0.232124                 NaN
  1314.10        2500.00                 NaN  0.968757       0.142373E-001            NaN   1.19230        12.5338       0.174717        55.9792        18.8029        10.1020       0.232124                 NaN
  1310.90        2500.00                 NaN  0.968757       0.142373E-001            NaN   1.19230        12.5338       0.174717        55.9792        18.8029        10.1020       0.232124                 NaN
  1307.69        2500.00                 NaN  0.968753       0.139774E-001            NaN   1.11402        12.6727        2.55867        19.8325        52.4103        10.1062       0.322899                 NaN
  1304.49        2500.00                 NaN  0.968753       0.139774E-001            NaN   1.11402        12.6727        2.55867        19.8325        52.4103        10.1062       0.322899                 NaN
  1301.28        2500.00                 NaN  0.968753       0.139774E-001            NaN   1.11402        12.6727        2.55867        19.8325        52.4103        10.1062       0.322899                 NaN
  1298.08        2500.00                 NaN  0.968753       0.139774E-001            NaN   1.11402        12.6727        2.55867        19.8325        52.4103        10.1062       0.322899                 NaN
  1294.87        2500.00                 NaN  0.968753       0.139774E-001            NaN   1.11402        12.6727        2.55867        19.8325        52.4103        10.1062       0.322899                 NaN
  1291.67        2500.00                 NaN  0.968753       0.139774E-001            NaN   1.11402        12.6727        2.55867        19.8325        52.4103        10.1062       0.322899                 NaN
  1288.46        2500.00                 NaN  0.968753       0.139774E-001            NaN   1.11402        12.6727        2.55867        19.8325        52.4103        10.1062       0.322899                 NaN
  1285.26        2500.00                 NaN  0.968753       0.139774E-001            NaN   1.11402        12.6727        2.55867        19.8325        52.4103        10.1062       0.322899                 NaN
  1282.05        2500.00                 NaN  0.968748       0.135074E-001            NaN  0.989551        12.9056        6.64396        46.6373        21.2431        10.1280       0.470222                 NaN
  1278.85        2500.00                 NaN  0.968748       0.135074E-001            NaN  0.989551        12.9056        6.64396        46.6373        21.2431        10.1280       0.470222                 NaN
  1275.64        2500.00                 NaN  0.968748       0.135074E-001            NaN  0.989551        12.9056        6.64396        46.6373        21.2431        10.1280       0.470222                 NaN
  1272.44        2500.00                 NaN  0.968748       0.135074E-001            NaN  0.989551        12.9056        6.64396        46.6373        21.2431        10.1280       0.470222                 NaN
  1269.23        2500.00                 NaN  0.968748       0.135074E-001            NaN  0.989551        12.9056        6.64396        46.6373        21.2431        10.1280       0.470222                 NaN
  1266.03        2500.00                 NaN  0.968748       0.135074E-001            NaN  0.989551        12.9056        6.64396        46.6373        21.2431        10.1280       0.470222                 NaN
  1262.82        2500.00                 NaN  0.968748       0.135074E-001            NaN  0.989551        12.9056        6.64396        46.6373        21.2431        10.1280       0.470222                 NaN
  1259.62        2500.00                 NaN  0.968748       0.135074E-001            NaN  0.989551        12.9056        6.64396        46.6373        21.2431        10.1280       0.470222                 NaN
  1256.41        2500.00                 NaN  0.968745       0.130825E-001            NaN  0.897602        13.0953        10.0363        22.0992        42.1439        10.1631       0.582699                 NaN
  1253.21        2500.00                 NaN  0.968745       0.130825E-001            NaN  0.897602        13.0953        10.0363        22.0992        42.1439        10.1631       0.582699                 NaN
  1250.00        2500.00                 NaN  0.968745       0.130825E-001            NaN  0.897602        13.0953        10.0363        22.0992        42.1439        10.1631       0.582699                 NaN
  1246.79        2500.00                 NaN  0.968745       0.130825E-001            NaN  0.897602        13.0953        10.0363        22.0992        42.1439        10.1631       0.582699                 NaN
  1243.59        2500.00                 NaN  0.968745       0.130825E-001            NaN  0.897602        13.0953        10.0363        22.0992        42.1439        10.1631       0.582699                 NaN
  1240.38        2500.00                 NaN  0.968745       0.130825E-001            NaN  0.897602        13.0953        10.0363        22.0992        42.1439        10.1631       0.582699                 NaN
  1237.18        2500.00                 NaN  0.968745       0.130825E-001            NaN  0.897602        13.0953        10.0363        22.0992        42.1439        10.1631       0.582699                 NaN
  1233.97        2500.00                 NaN  0.968745       0.130825E-001            NaN  0.897602        13.0953        10.0363        22.0992        42.1439        10.1631       0.582699                 NaN
  1230.77        2500.00                 NaN  0.968742       0.126915E-001            NaN  0.830597        13.2504        12.9158        38.5208        22.6264        10.2063       0.668317                 NaN
  1227.56        2500.00                 NaN  0.968742       0.126915E-001            NaN  0.830597        13.2504        12.9158        38.5208        22.6264        10.2063       0.668317                 NaN
  1224.36        2500.00                 NaN  0.968742       0.126915E-001            NaN  0.830597        13.2504        12.9158        38.5208        22.6264        10.2063       0.668317                 NaN
  1221.15        2500.00                 NaN  0.968742       0.126915E-001            NaN  0.830597        13.2504        12.9158        38.5208        22.6264        10.2063       0.668317                 NaN
  1217.95        2500.00                 NaN  0.968742       0.126915E-001            NaN  0.830597        13.2504        12.9158        38.5208        22.6264        10.2063       0.668317                 NaN
  1214.74        2500.00                 NaN  0.968742       0.126915E-001            NaN  0.830597        13.2504        12.9158        38.5208        22.6264        10.2063       0.668317                 NaN
  1211.54        2500.00                 NaN  0.968742       0.126915E-001            NaN  0.830597        13.2504        12.9158        38.5208        22.6264        10.2063       0.668317                 NaN
  1208.33        2500.00                 NaN  0.968742       0.126915E-001            NaN  0.830597        13.2504        12.9158        38.5208        22.6264        10.2063       0.668317                 NaN
  1205.13        2500.00                 NaN  0.968739       0.123253E-001            NaN  0.783051        13.3778        15.4114        35.5088        22.9507        10.2548       0.732394                 NaN
  1201.92        2500.00                 NaN  0.968739       0.123253E-001            NaN  0.783051        13.3778        15.4114        35.5088        22.9507        10.2548       0.732394                 NaN
  1198.72        2500.00                 NaN  0.968739       0.123253E-001            NaN  0.783051        13.3778        15.4114        35.5088        22.9507        10.2548       0.732394                 NaN
  1195.51        2500.00                 NaN  0.968739       0.123253E-001            NaN  0.783051        13.3778        15.4114        35.5088        22.9507        10.2548       0.732394                 NaN
  1192.31        2500.00                 NaN  0.968739       0.123253E-001            NaN  0.783051        13.3778        15.4114        35.5088        22.9507        10.2548       0.732394                 NaN
  1189.10        2500.00                 NaN  0.968739       0.123253E-001            NaN  0.783051        13.3778        15.4114        35.5088        22.9507        10.2548       0.732394                 NaN
  1185.90        2500.00                 NaN  0.968739       0.123253E-001            NaN  0.783051        13.3778        15.4114        35.5088        22.9507        10.2548       0.732394                 NaN
  1182.69        2500.00                 NaN  0.968739       0.123253E-001            NaN  0.783051        13.3778        15.4114        35.5088        22.9507        10.2548       0.732394                 NaN
  1179.49        2500.00                 NaN  0.968737       0.119795E-001            NaN  0.751742        13.4811        17.6026        32.9583        23.1401        10.3076       0.777926                 NaN
  1176.28        2500.00                 NaN  0.968737       0.119795E-001            NaN  0.751742        13.4811        17.6026        32.9583        23.1401        10.3076       0.777926                 NaN
  1173.08        2500.00                 NaN  0.968737       0.119795E-001            NaN  0.751742        13.4811        17.6026        32.9583        23.1401        10.3076       0.777926                 NaN
  1169.87        2500.00                 NaN  0.968737       0.119795E-001            NaN  0.751742        13.4811        17.6026        32.9583        23.1401        10.3076       0.777926                 NaN
  1166.67        2500.00                 NaN  0.968737       0.119795E-001            NaN  0.751742        13.4811        17.6026        32.9583        23.1401        10.3076       0.777926                 NaN
  1163.46        2500.00                 NaN  0.968737       0.119795E-001            NaN  0.751742        13.4811        17.6026        32.9583        23.1401        10.3076       0.777926                 NaN
  1160.26        2500.00                 NaN  0.968737       0.119795E-001            NaN  0.751742        13.4811        17.6026        32.9583        23.1401        10.3076       0.777926                 NaN
  1157.05        2500.00                 NaN  0.968737       0.119795E-001            NaN  0.751742        13.4811        17.6026        32.9583        23.1401        10.3076       0.777926                 NaN
  1153.85        2500.00                 NaN  0.968735       0.116500E-001            NaN  0.733735        13.5643        19.5631        30.7452        23.2425        10.3633       0.807427                 NaN
  1150.64        2500.00                 NaN  0.968735       0.116500E-001            NaN  0.733735        13.5643        19.5631        30.7452        23.2425        10.3633       0.807427                 NaN
  1147.44        2500.00                 NaN  0.968735       0.116500E-001            NaN  0.733735        13.5643        19.5631        30.7452        23.2425        10.3633       0.807427                 NaN
  1144.23        2500.00                 NaN  0.968735       0.116500E-001            NaN  0.733735        13.5643        19.5631        30.7452        23.2425        10.3633       0.807427                 NaN
  1141.03        2500.00                 NaN  0.968735       0.116500E-001            NaN  0.733735        13.5643        19.5631        30.7452        23.2425        10.3633       0.807427                 NaN
  1137.82        2500.00                 NaN  0.968735       0.116500E-001            NaN  0.733735        13.5643        19.5631        30.7452        23.2425        10.3633       0.807427                 NaN
  1134.62        2500.00                 NaN  0.968735       0.116500E-001            NaN  0.733735        13.5643        19.5631        30.7452        23.2425        10.3633       0.807427                 NaN
  1131.41        2500.00                 NaN  0.968735       0.116500E-001            NaN  0.733735        13.5643        19.5631        30.7452        23.2425        10.3633       0.807427                 NaN
  1128.21        2500.00                 NaN  0.968734       0.113297E-001            NaN  0.727229        13.6304        21.3470        23.2793        28.7909        10.4221       0.822996                 NaN
  1125.00        2500.00                 NaN  0.968734       0.113297E-001            NaN  0.727229        13.6304        21.3470        23.2793        28.7909        10.4221       0.822996                 NaN
  1121.79        2500.00                 NaN  0.968734       0.113297E-001            NaN  0.727229        13.6304        21.3470        23.2793        28.7909        10.4221       0.822996                 NaN
  1118.59        2500.00                 NaN  0.968734       0.113297E-001            NaN  0.727229        13.6304        21.3470        23.2793        28.7909        10.4221       0.822996                 NaN
  1115.38        2500.00                 NaN  0.968734       0.113297E-001            NaN  0.727229        13.6304        21.3470        23.2793        28.7909        10.4221       0.822996                 NaN
  1112.18        2500.00                 NaN  0.968734       0.113297E-001            NaN  0.727229        13.6304        21.3470        23.2793        28.7909        10.4221       0.822996                 NaN
  1108.97        2500.00                 NaN  0.968734       0.113297E-001            NaN  0.727229        13.6304        21.3470        23.2793        28.7909        10.4221       0.822996                 NaN
  1105.77        2500.00                 NaN  0.968734       0.113297E-001            NaN  0.727229        13.6304        21.3470        23.2793        28.7909        10.4221       0.822996                 NaN
  1102.56        2500.00                 NaN  0.968732       0.110254E-001            NaN  0.731581        13.6777        22.9674        27.0615        23.2740        10.4852       0.822977                 NaN
  1099.36        2500.00                 NaN  0.968732       0.110254E-001            NaN  0.731581        13.6777        22.9674        27.0615        23.2740        10.4852       0.822977                 NaN
  1096.15        2500.00                 NaN  0.968732       0.110254E-001            NaN  0.731581        13.6777        22.9674        27.0615        23.2740        10.4852       0.822977                 NaN
  1092.95        2500.00                 NaN  0.968732       0.110254E-001            NaN  0.731581        13.6777        22.9674        27.0615        23.2740        10.4852       0.822977                 NaN
  1089.74        2500.00                 NaN  0.968732       0.108763E-001            NaN  0.737256        13.6954        23.7374        23.2596        26.2553        10.5174       0.817996                 NaN
  1086.54        2500.00                 NaN  0.968732       0.108763E-001            NaN  0.737256        13.6954        23.7374        23.2596        26.2553        10.5174       0.817996                 NaN
  1083.33        2500.00                 NaN  0.968731       0.108024E-001            NaN  0.740852        13.7032        24.1145        23.2485        25.8650        10.5339       0.814510                 NaN
  1080.13        2500.00                 NaN  0.968731       0.107657E-001            NaN  0.742944        13.7067        24.2990        25.6758        23.2415        10.5426       0.649476       0.162470     
  1076.92        2500.00                 NaN  0.968731       0.107293E-001            NaN  0.745217        13.7099        24.4811        25.4873        23.2369        10.5508                 NaN  0.809272     
  1073.72        2500.00                 NaN  0.968731       0.107293E-001            NaN  0.745217        13.7099        24.4811        25.4873        23.2369        10.5508                 NaN  0.809272     
  1070.51        2500.00                 NaN  0.968731       0.107293E-001            NaN  0.745217        13.7099        24.4811        25.4873        23.2369        10.5508                 NaN  0.809272     
  1067.31        2500.00                 NaN  0.968731       0.107293E-001            NaN  0.745217        13.7099        24.4811        25.4873        23.2369        10.5508                 NaN  0.809272     
  1064.10        2500.00                 NaN  0.968731       0.107293E-001            NaN  0.745217        13.7099        24.4811        25.4873        23.2369        10.5508                 NaN  0.809272     
  1060.90        2500.00                 NaN  0.968731       0.107293E-001            NaN  0.745217        13.7099        24.4811        25.4873        23.2369        10.5508                 NaN  0.809272     
  1057.69        2500.00                 NaN  0.968731       0.107293E-001            NaN  0.745217        13.7099        24.4811        25.4873        23.2369        10.5508                 NaN  0.809272     
  1054.49        2500.00                 NaN  0.968731       0.107293E-001            NaN  0.745217        13.7099        24.4811        25.4873        23.2369        10.5508                 NaN  0.809272     
  1051.28        2500.00                 NaN  0.968730       0.104286E-001            NaN  0.768207        13.7370        25.9062        24.0165        23.1773        10.6057                 NaN  0.810025     
  1048.08        2500.00                 NaN  0.968730       0.104286E-001            NaN  0.768207        13.7370        25.9062        24.0165        23.1773        10.6057                 NaN  0.810025     
  1044.87        2500.00                 NaN  0.968730       0.104286E-001            NaN  0.768207        13.7370        25.9062        24.0165        23.1773        10.6057                 NaN  0.810025     
  1041.67        2500.00                 NaN  0.968730       0.104286E-001            NaN  0.768207        13.7370        25.9062        24.0165        23.1773        10.6057                 NaN  0.810025     
  1038.46        2500.00                 NaN  0.968730       0.104286E-001            NaN  0.768207        13.7370        25.9062        24.0165        23.1773        10.6057                 NaN  0.810025     
  1035.26        2500.00                 NaN  0.968730       0.104286E-001            NaN  0.768207        13.7370        25.9062        24.0165        23.1773        10.6057                 NaN  0.810025     
  1032.05        2500.00                 NaN  0.968730       0.104286E-001            NaN  0.768207        13.7370        25.9062        24.0165        23.1773        10.6057                 NaN  0.810025     
  1028.85        2500.00                 NaN  0.968730       0.104286E-001            NaN  0.768207        13.7370        25.9062        24.0165        23.1773        10.6057                 NaN  0.810025     
  1025.64        2500.00                 NaN  0.968729       0.101302E-001            NaN  0.800351        13.7542        27.2523        22.6503        23.0965        10.6589                 NaN  0.808680     
  1022.44        2500.00                 NaN  0.968729       0.101302E-001            NaN  0.800351        13.7542        27.2523        22.6503        23.0965        10.6589                 NaN  0.808680     
  1019.23        2500.00                 NaN  0.968729       0.101302E-001            NaN  0.800351        13.7542        27.2523        22.6503        23.0965        10.6589                 NaN  0.808680     
  1016.03        2500.00                 NaN  0.968729       0.101302E-001            NaN  0.800351        13.7542        27.2523        22.6503        23.0965        10.6589                 NaN  0.808680     
  1012.82        2500.00                 NaN  0.968729       0.101302E-001            NaN  0.800351        13.7542        27.2523        22.6503        23.0965        10.6589                 NaN  0.808680     
  1009.62        2500.00                 NaN  0.968729       0.101302E-001            NaN  0.800351        13.7542        27.2523        22.6503        23.0965        10.6589                 NaN  0.808680     
  1006.41        2500.00                 NaN  0.968729       0.101302E-001            NaN  0.800351        13.7542        27.2523        22.6503        23.0965        10.6589                 NaN  0.808680     
  1003.21        2500.00                 NaN  0.968729       0.101302E-001            NaN  0.800351        13.7542        27.2523        22.6503        23.0965        10.6589                 NaN  0.808680     
  1000.00        2500.00                 NaN  0.968728       0.983642E-002            NaN  0.841173        13.7603        28.5299        21.3726        23.0020        10.7112                 NaN  0.804345     
