|6.6.6
Archiving\03_Data\Deqfrac/QFM_m0.25/T13/T13_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1278.95        2500.00        94.0454                 NaN            NaN  0.839598       0.604776       0.850361       0.252286                 NaN   3.40754                 NaN            NaN
  1277.39        2500.00        91.8329                 NaN            NaN  0.865671        1.06416        1.17170       0.358614                 NaN   4.70695                 NaN            NaN
  1275.83        2500.00        98.8051                 NaN            NaN  0.951510E-001  0.187997       0.167830       0.556828E-001            NaN  0.688281                 NaN            NaN
  1274.27        2500.00        99.7615                 NaN            NaN  0.242675E-001  0.328197E-001  0.344575E-001  0.104096E-001            NaN  0.136574                 NaN            NaN
  1272.71        2500.00        88.9198                 NaN            NaN  0.983023        1.75664        1.61207       0.447639                 NaN   6.28086                 NaN            NaN
  1271.16        2500.00        95.4259                 NaN            NaN  0.495195       0.568702       0.666405       0.212918                 NaN   2.63088                 NaN            NaN
  1269.60        2500.00        95.7202                 NaN            NaN  0.630720       0.417355       0.623733       0.179934                 NaN   2.42806                 NaN            NaN
  1268.04        2500.00        95.9784                 NaN            NaN  0.418366       0.546603       0.587768       0.176503                 NaN   2.29237                 NaN            NaN
  1266.48        2500.00        97.1493                 NaN            NaN  0.769538                 NaN  0.434706       0.372612E-002  0.486571E-001   1.59405                 NaN            NaN
  1264.92        2500.00        95.3867                 NaN            NaN  0.153977       0.851331       0.659362       0.288599                 NaN   2.65999                 NaN            NaN
  1263.36        2500.00        96.4925                 NaN            NaN  0.441841       0.378588       0.515608       0.163601                 NaN   2.00788                 NaN            NaN
  1261.81        2500.00        96.4961                 NaN            NaN  0.288672       0.607416       0.507372       0.776314E-001            NaN   2.02280                 NaN            NaN
  1260.25        2500.00        96.9286                 NaN            NaN  0.421039       0.230082       0.459984       0.224895                 NaN   1.73539                 NaN            NaN
  1258.69        2500.00        95.8614                 NaN            NaN  0.444110       0.497213       0.607807       0.201715                 NaN   2.38776                 NaN            NaN
  1257.13        2500.00        98.2739                 NaN            NaN  0.200609       0.195184       0.254367       0.859230E-001            NaN  0.990032                 NaN            NaN
  1255.57        2500.00        99.6601                 NaN            NaN  0.600519E-001            NaN  0.499910E-001  0.171966E-001            NaN  0.212650                 NaN            NaN
  1254.01        2500.00        94.6672                 NaN            NaN  0.557238       0.692171       0.785465       0.254399                 NaN   3.04352                 NaN            NaN
  1252.46        2500.00        97.3427                 NaN            NaN  0.306129       0.289477       0.390840       0.129876                 NaN   1.54100                 NaN            NaN
  1250.90        2500.00        97.4830                 NaN            NaN  0.274818       0.291876       0.369506       0.127911                 NaN   1.45284                 NaN            NaN
  1249.34        2500.00        96.8477                 NaN            NaN  0.403040       0.223229       0.460843       0.171522                 NaN   1.89365                 NaN            NaN
  1247.78        2500.00        98.0143                 NaN            NaN  0.191816       0.291741       0.292615       0.923889E-001            NaN   1.11712                 NaN            NaN
  1246.22        2500.00        97.9338                 NaN            NaN  0.303934       0.204319       0.306809       0.927425E-001            NaN   1.15841                 NaN            NaN
  1244.66        2500.00        97.8989                 NaN            NaN  0.160600E-001  0.417224       0.293183       0.132445                 NaN   1.24217                 NaN            NaN
  1243.11        2500.00        97.7277                 NaN            NaN  0.128597       0.317598       0.344905       0.135681                 NaN   1.34555                 NaN            NaN
  1241.55        2500.00        98.0600                 NaN            NaN  0.313188       0.182270       0.275553       0.500051E-001            NaN   1.11902                 NaN            NaN
  1239.99        2500.00        98.0503                 NaN            NaN  0.308179       0.689213E-001  0.278600       0.439280E-001  0.769411E-001   1.17316                 NaN            NaN
  1238.43        2500.00        96.8456                 NaN            NaN  0.732979                 NaN  0.470732                 NaN            NaN   1.89622       0.544646E-001            NaN
  1236.87        2500.00        99.4530                 NaN            NaN  0.380454E-002            NaN  0.818483E-001            NaN            NaN  0.361015       0.440072E-001  0.563026E-001
  1235.31        2500.00        72.5548                 NaN            NaN   2.69139                 NaN   2.63974        1.09181                 NaN   12.0879                 NaN   8.93442     
  1233.76        2500.00        99.8781                 NaN            NaN  0.129196E-001            NaN  0.111448E-001  0.268871E-002            NaN  0.555663E-001            NaN  0.395501E-001
  1232.20        2500.00        99.9189                 NaN            NaN  0.487166E-002  0.373865E-002  0.837504E-002  0.433203E-002            NaN  0.329843E-001            NaN  0.268085E-001
  1230.64        2500.00        88.4918                 NaN            NaN   1.02025       0.208089        1.05218       0.482473E-001            NaN   5.33449       0.244745        3.60020     
  1229.08        2500.00        89.6690                 NaN            NaN  0.104707        1.26530        1.04662       0.186737                 NaN   4.56057                 NaN   3.16702     
  1227.52        2500.00        87.7836                 NaN            NaN  0.939775       0.152392        1.12880       0.387034                 NaN   5.52525                 NaN   4.08316     
  1225.96        2500.00        83.7804                 NaN            NaN   1.19428                 NaN   1.44514       0.631497                 NaN   7.44336                 NaN   5.50532     
  1224.41        2500.00        57.7595                 NaN            NaN   2.83557                 NaN   3.54827        1.47952                 NaN   19.8781                 NaN   14.4991     
  1222.85        2500.00                 NaN            NaN            NaN   6.22719                 NaN   8.13575        2.83009       0.628334        47.4591                 NaN   34.7195     
  1221.29        2500.00                 NaN            NaN            NaN   6.22463                 NaN   8.13500        3.46043                 NaN   47.4545                 NaN   34.7255     
  1219.73        2500.00                 NaN            NaN            NaN   6.22186                 NaN   8.14066        3.46015                 NaN   47.4519                 NaN   34.7254     
  1218.17        2500.00                 NaN            NaN            NaN   6.22026                 NaN   8.14357        3.46069                 NaN   47.4473                 NaN   34.7282     
  1216.61        2500.00                 NaN            NaN            NaN   6.21734                 NaN   8.14557        3.46158                 NaN   47.4445                 NaN   34.7310     
  1215.06        2500.00                 NaN            NaN            NaN   6.11018                 NaN   8.14153        3.40651       0.102922        47.4405                 NaN   34.7983     
  1213.50        2500.00                 NaN            NaN            NaN   6.21239                 NaN   8.15070        3.46314                 NaN   47.4370                 NaN   34.7368     
  1211.94        2500.00                 NaN            NaN            NaN   6.23492                 NaN   8.15629        3.45374                 NaN   47.4270                 NaN   34.7281     
  1210.38        2500.00                 NaN            NaN            NaN   6.22456                 NaN   8.15876        3.45817                 NaN   47.4221                 NaN   34.7364     
  1208.82        2500.00                 NaN            NaN            NaN   6.22428                 NaN   8.16128        3.45791                 NaN   47.4187                 NaN   34.7378     
  1207.26        2500.00                 NaN            NaN            NaN   6.22101                 NaN   8.16353        3.45912                 NaN   47.4151                 NaN   34.7413     
  1205.70        2500.00                 NaN            NaN            NaN   6.21576                 NaN   8.16569        3.46126                 NaN   47.4112                 NaN   34.7461     
  1204.15        2500.00                 NaN            NaN            NaN   6.21516                 NaN   8.16828        3.46112                 NaN   47.4078                 NaN   34.7476     
  1202.59        2500.00                 NaN            NaN            NaN   6.22151                 NaN   8.16585        3.46075                 NaN   47.4027                 NaN   34.7492     
  1201.03        2500.00                 NaN            NaN            NaN   6.17496                 NaN   8.16894        3.48025                 NaN   47.3974                 NaN   34.7785     
  1199.47        2500.00                 NaN            NaN            NaN   6.19914                 NaN   8.17312        3.46882                 NaN   47.3944                 NaN   34.7646     
  1197.91        2500.00                 NaN            NaN            NaN   6.21079                 NaN   8.17276        3.46482                 NaN   47.3912                 NaN   34.7604     
  1196.35        2500.00                 NaN            NaN            NaN   6.20456                 NaN   8.17247        3.46866                 NaN   47.3863                 NaN   34.7680     
  1194.80        2500.00                 NaN            NaN            NaN   6.12795                 NaN   8.16628        3.48734                 NaN   47.4076       0.995665E-002   34.8008     
  1193.24        2500.00                 NaN            NaN            NaN   6.19746                 NaN   8.17733        3.47108                 NaN   47.3793                 NaN   34.7749     
  1191.68        2500.00                 NaN            NaN            NaN   6.19583                 NaN   8.17981        3.47161                 NaN   47.3751                 NaN   34.7776     
  1190.12        2500.00                 NaN            NaN            NaN   6.08764                 NaN   8.18169        3.51550                 NaN   47.3774                 NaN   34.8378     
  1188.56        2500.00                 NaN            NaN            NaN   6.08702                 NaN   8.18422        3.51557                 NaN   47.3733                 NaN   34.8399     
  1187.00        2500.00                 NaN            NaN            NaN   6.10776                 NaN   8.17869        3.50042       0.460088E-004   47.3881       0.432625E-002   34.8207     
  1185.45        2500.00                 NaN            NaN            NaN   6.10424                 NaN   8.18121        3.50282       0.293422E-004   47.3840       0.324923E-002   34.8244     
  1183.89        2500.00                 NaN            NaN            NaN   6.10203                 NaN   8.18384        3.50455       0.193168E-004   47.3796       0.232003E-002   34.8276     
  1182.33        2500.00                 NaN            NaN            NaN   6.09984                 NaN   8.18648        3.50628                 NaN   47.3752       0.138956E-002   34.8308     
  1180.77        2500.00                 NaN            NaN            NaN   6.09769                 NaN   8.18912        3.50799                 NaN   47.3708       0.457877E-003   34.8340     
  1179.21        2500.00                 NaN            NaN            NaN   6.09561                 NaN   8.19173        3.50920                 NaN   47.3663                 NaN   34.8371     
  1177.65        2500.00                 NaN            NaN            NaN   6.09362                 NaN   8.19432        3.50992                 NaN   47.3618                 NaN   34.8403     
  1176.10        2500.00                 NaN            NaN            NaN   6.09166                 NaN   8.19690        3.51064                 NaN   47.3573                 NaN   34.8435     
  1174.54        2500.00                 NaN            NaN            NaN   6.08973                 NaN   8.19949        3.51135                 NaN   47.3528                 NaN   34.8467     
  1172.98        2500.00                 NaN            NaN            NaN   6.08783                 NaN   8.20209        3.51205                 NaN   47.3482                 NaN   34.8498     
  1171.42        2500.00                 NaN            NaN            NaN   6.08597                 NaN   8.20468        3.51273                 NaN   47.3436                 NaN   34.8530     
  1169.86        2500.00                 NaN            NaN            NaN   6.08413                 NaN   8.20729        3.51341                 NaN   47.3390                 NaN   34.8562     
  1168.30        2500.00                 NaN            NaN            NaN   6.08233                 NaN   8.20989        3.51407                 NaN   47.3344                 NaN   34.8593     
  1166.75        2500.00                 NaN            NaN            NaN   6.08056                 NaN   8.21251        3.51473                 NaN   47.3298                 NaN   34.8625     
  1165.19        2500.00                 NaN            NaN            NaN   6.07882                 NaN   8.21512        3.51537                 NaN   47.3251                 NaN   34.8656     
  1163.63        2500.00                 NaN            NaN            NaN   6.07711                 NaN   8.21774        3.51600                 NaN   47.3204                 NaN   34.8687     
  1162.07        2500.00                 NaN            NaN            NaN   6.07544                 NaN   8.22037        3.51663                 NaN   47.3157                 NaN   34.8719     
  1160.51        2500.00                 NaN            NaN            NaN   6.11768                 NaN   8.24789        3.50477                 NaN   47.2573                 NaN   34.8723     
  1158.95        2500.00                 NaN            NaN            NaN   6.11551                 NaN   8.24906        3.50522                 NaN   47.2558                 NaN   34.8744     
  1157.40        2500.00                 NaN            NaN            NaN   6.11331                 NaN   8.25026        3.50569                 NaN   47.2542                 NaN   34.8765     
  1155.84        2500.00                 NaN            NaN            NaN   6.11108                 NaN   8.25147        3.50618                 NaN   47.2525                 NaN   34.8787     
  1154.28        2500.00                 NaN            NaN            NaN   6.10881                 NaN   8.25271        3.50670                 NaN   47.2508                 NaN   34.8809     
  1152.72        2500.00                 NaN            NaN            NaN   6.10651                 NaN   8.25398        3.50724                 NaN   47.2490                 NaN   34.8832     
  1151.16        2500.00                 NaN            NaN            NaN   6.10447                 NaN   8.25500        3.50404                 NaN   47.2472       0.369927E-002   34.8856     
  1149.60        2500.00                 NaN            NaN            NaN   6.10062                 NaN   8.25580        3.50242                 NaN   47.2460       0.654043E-002   34.8887     
  1148.05        2500.00                 NaN            NaN            NaN   6.10170                 NaN   8.24679        3.49187                 NaN   47.2628       0.145298E-001   34.8823     
  1146.49        2500.00                 NaN            NaN            NaN   6.10363                 NaN   8.25838        3.48414                 NaN   47.2411       0.228340E-001   34.8899     
  1144.93        2500.00                 NaN            NaN            NaN   6.06358                 NaN   8.29110        3.50493                 NaN   47.1866       0.217571E-001   34.9320     
  1143.37        2500.00                 NaN            NaN            NaN   6.06341                 NaN   8.29108        3.50477                 NaN   47.1860       0.217567E-001   34.9330     
  1141.81        2500.00                 NaN            NaN            NaN   6.06298                 NaN   8.29259        3.46955                 NaN   47.1876       0.549558E-001   34.9323     
  1140.25        2500.00                 NaN            NaN            NaN   6.06282                 NaN   8.29257        3.46939                 NaN   47.1869       0.549546E-001   34.9333     
  1138.70        2500.00                 NaN            NaN            NaN   6.06265                 NaN   8.29255        3.46923                 NaN   47.1863       0.549533E-001   34.9343     
  1137.14        2500.00                 NaN            NaN            NaN   6.08695                 NaN   8.28745        3.37864                 NaN   47.1978       0.132052        34.9171     
  1135.58        2500.00                 NaN            NaN            NaN   5.95483       0.332963        8.28453        3.33085                 NaN   47.2055       0.922003E-001   34.7992     
  1134.02        2500.00                 NaN            NaN            NaN  0.420217        5.90205        8.32322        3.26357                 NaN   47.1406       0.146773        34.8036     
  1132.46        2500.00                 NaN            NaN            NaN  0.438610        5.91206        8.29590        3.28347                 NaN   47.1888       0.111583        34.7696     
  1130.90        2500.00                 NaN            NaN            NaN  0.509036        5.89850        8.30583        3.24593                 NaN   47.1775       0.123440        34.7398     
  1129.34        2500.00                 NaN            NaN            NaN  0.651695        5.81995        8.31415        3.20676                 NaN   47.1639       0.134748        34.7088     
  1127.79        2500.00                 NaN            NaN            NaN   5.72557       0.869179        8.33099        3.13684                 NaN   47.1426       0.150235        34.6446     
  1126.23        2500.00                 NaN            NaN            NaN  0.911499        5.70956        8.33587        3.11631                 NaN   47.1349       0.159178        34.6327     
  1124.67        2500.00                 NaN            NaN            NaN   1.04602        5.65322        8.34716        3.06959                 NaN   47.1199       0.171375        34.5928     
  1123.11        2500.00                 NaN            NaN            NaN   5.42628        1.58736        8.39924        2.91033                 NaN   47.0499       0.193514        34.4334     
  1121.55        2500.00                 NaN            NaN            NaN   5.41263        1.61920        8.40350        2.87333                 NaN   47.0477       0.220630        34.4230     
  1119.99        2500.00                 NaN            NaN            NaN   5.36332        1.75967        8.41430        2.80722                 NaN   47.0358       0.245698        34.3740     
  1118.44        2500.00                 NaN            NaN            NaN   5.36317        1.75961        8.41428        2.80709                 NaN   47.0352       0.245692        34.3750     
  1116.88        2500.00                 NaN            NaN            NaN   5.36302        1.75956        8.41426        2.80696                 NaN   47.0346       0.245687        34.3759     
  1115.32        2500.00                 NaN            NaN            NaN   5.36288        1.75950        8.41424        2.80683                 NaN   47.0339       0.245681        34.3769     
  1113.76        2500.00                 NaN            NaN            NaN   5.36273        1.75945        8.41422        2.80670                 NaN   47.0333       0.245676        34.3779     
  1112.20        2500.00                 NaN            NaN            NaN   5.36257        1.75943        8.41420        2.80655                 NaN   47.0327       0.245679        34.3789     
  1110.64        2500.00                 NaN            NaN            NaN   5.20695        2.18804        8.44885        2.66455                 NaN   46.9849       0.269888        34.2369     
  1109.09        2500.00                 NaN            NaN            NaN   2.32109        5.15758        8.46099        2.61753                 NaN   46.9690       0.280079        34.1937     
  1107.53        2500.00                 NaN            NaN            NaN   2.45391        5.10891        8.47325        2.57042                 NaN   46.9529       0.290220        34.1504     
  1105.97        2500.00                 NaN            NaN            NaN   5.04645        2.62612        8.48847        2.51125                 NaN   46.9330       0.301264        34.0934     
  1104.41        2500.00                 NaN            NaN            NaN   5.01074        2.72501        8.49837        2.47484                 NaN   46.9200       0.309844        34.0612     
  1102.85        2500.00                 NaN            NaN            NaN   4.93981        2.92372        8.51605        2.40727                 NaN   46.8972       0.321406        33.9946     
  1101.29        2500.00                 NaN            NaN            NaN   4.91623        2.99043        8.52344        2.38077                 NaN   46.8879       0.328629        33.9726     
  1099.74        2500.00                 NaN            NaN            NaN   4.82601        3.24822        8.54536        2.29498                 NaN   46.8593       0.341326        33.8848     
  1098.18        2500.00                 NaN            NaN            NaN   3.41442        4.76844        8.56062        2.23758                 NaN   46.8397       0.351110        33.8281     
  1096.62        2500.00                 NaN            NaN            NaN   3.58596        4.70959        8.57636        2.17851                 NaN   46.8195       0.360821        33.7693     
  1095.06        2500.00                 NaN            NaN            NaN   4.64929        3.76265        8.59259        2.11792                 NaN   46.7987       0.370436        33.7084     
  1093.50        2500.00                 NaN            NaN            NaN   3.94356        4.58858        8.60923        2.05583                 NaN   46.7773       0.379944        33.6455     
  1091.94        2500.00                 NaN            NaN            NaN   4.52601        4.13085        8.62646        1.99183                 NaN   46.7554       0.389377        33.5801     
  1090.39        2500.00                 NaN            NaN            NaN   4.46200        4.32412        8.64424        1.92596                 NaN   46.7327       0.398722        33.5123     
  1088.83        2500.00                 NaN            NaN            NaN   4.52374        4.39642        8.66261        1.85810                 NaN   46.7094       0.407979        33.4418     
  1087.27        2500.00                 NaN            NaN            NaN   4.33029        4.72661        8.68128        1.78920                 NaN   46.6859       0.417069        33.3697     
  1085.71        2500.00                 NaN            NaN            NaN   4.54888        4.39348        8.67183        1.83948                 NaN   46.6971       0.416232        33.4330     
  1084.15        2500.00                 NaN            NaN            NaN   4.18798        5.16883        8.72190        1.64004                 NaN   46.6343       0.435341        33.2116     
  1082.59        2500.00                 NaN            NaN            NaN   4.11285        5.40460        8.74348        1.56085                 NaN   46.6071       0.444418        33.1267     
  1081.04        2500.00                 NaN            NaN            NaN   4.03522        5.65000        8.76592        1.47864                 NaN   46.5789       0.453431        33.0379     
  1079.48        2500.00                 NaN            NaN            NaN   5.77416        4.00087        8.77878        1.43326                 NaN   46.5625       0.459493        32.9909     
  1077.92        2500.00                 NaN            NaN            NaN   4.04455        5.62986        8.77115        1.47112                 NaN   46.5851       0.461735        33.0365     
  1076.36        2500.00                 NaN            NaN            NaN   3.95195        5.93023        8.79810        1.37063                 NaN   46.5518       0.471611        32.9257     
  1074.80        2500.00                 NaN            NaN            NaN   3.85784        6.24076        8.82597        1.26649                 NaN   46.5172       0.481400        32.8103     
  1073.24        2500.00                 NaN            NaN            NaN   3.76175        6.56057        8.85470        1.15935                 NaN   46.4818       0.491030        32.6908     
  1071.69        2500.00                 NaN            NaN            NaN   3.67003        6.81477        8.87947        1.08726                 NaN   46.4401       0.494777        32.6136     
  1070.13        2500.00                 NaN            NaN            NaN   3.57001        7.15060        8.90978       0.975538                 NaN   46.4023       0.503867        32.4879     
  1068.57        2500.00                 NaN            NaN            NaN   3.48450        7.44070        8.93668       0.878878                 NaN   46.3687       0.511505        32.3791     
  1067.01        2500.00                 NaN            NaN            NaN   3.39921        7.73242        8.96385       0.781743                 NaN   46.3347       0.518838        32.2692     
  1065.45        2500.00                 NaN            NaN            NaN   3.30492        8.12041        8.99743       0.637499                 NaN   46.3061       0.532414        32.1012     
  1063.89        2500.00                 NaN            NaN            NaN   3.21618        8.43109        9.02631       0.533733                 NaN   46.2707       0.539559        31.9825     
  1062.33        2500.00                 NaN            NaN            NaN   3.12574        8.75009        9.05599       0.427289                 NaN   46.2343       0.546522        31.8600     
  1060.78        2500.00                 NaN            NaN            NaN   3.03355        9.07768        9.08649       0.318071                 NaN   46.1971       0.553299        31.7339     
  1059.22        2500.00                 NaN            NaN            NaN   2.93953        9.41421        9.11785       0.205974                 NaN   46.1588       0.559884        31.6038     
  1057.66        2500.00                 NaN            NaN            NaN   2.84360        9.76005        9.15009       0.908732E-001            NaN   46.1195       0.566273        31.4696     
  1056.10        2500.00                 NaN            NaN            NaN   2.75019        10.0607        9.17979                 NaN            NaN   46.0754       0.568779        31.3651     
  1054.54        2500.00                 NaN            NaN            NaN   2.73605        10.0858        9.18809                 NaN            NaN   46.0557       0.566035        31.3683     
  1052.98        2500.00                 NaN            NaN            NaN   10.0826        2.74119        9.19336                 NaN            NaN   46.0474       0.565508        31.3700     
  1051.43        2500.00                 NaN            NaN            NaN   2.74547        10.0802        9.19869                 NaN            NaN   46.0390       0.564957        31.3716     
  1049.87        2500.00                 NaN            NaN            NaN   2.74909        10.0786        9.20412                 NaN            NaN   46.0305       0.564379        31.3733     
  1048.31        2500.00                 NaN            NaN            NaN   2.75203        10.0777        9.20965                 NaN            NaN   46.0219       0.563771        31.3749     
  1046.75        2500.00                 NaN            NaN            NaN   10.1067        2.72884        9.21707                 NaN            NaN   46.0092       0.562122        31.3761     
  1045.19        2500.00                 NaN            NaN            NaN   2.73352        10.1040        9.22286                 NaN            NaN   46.0001       0.561574        31.3779     
  1043.63        2500.00                 NaN            NaN            NaN   10.1003        2.73843        9.22749                 NaN            NaN   45.9933       0.561148        31.3793     
  1042.08        2500.00                 NaN            NaN            NaN   10.0944        2.74558        9.23239                 NaN            NaN   45.9859       0.560781        31.3810     
  1040.52        2500.00                 NaN            NaN            NaN   2.75200        10.0890        9.23676                 NaN            NaN   45.9795       0.560423        31.3823     
  1038.96        2500.00                 NaN            NaN            NaN   10.0854        2.75696        9.24141                 NaN            NaN   45.9724       0.559982        31.3839     
  1037.40        2500.00                 NaN            NaN            NaN   2.76031        10.0842        9.24729                 NaN            NaN   45.9632       0.559367        31.3857     
  1035.84        2500.00                 NaN            NaN            NaN   2.73493        10.0785        9.22012                 NaN            NaN   46.0250       0.565288        31.3762     
  1034.28        2500.00                 NaN            NaN            NaN   10.0891        2.74339        9.24172                 NaN            NaN   45.9816       0.561208        31.3830     
  1032.73        2500.00                 NaN            NaN            NaN   10.0416        2.79646        9.25790                 NaN            NaN   45.9547       0.560699        31.3887     
  1031.17        2500.00                 NaN            NaN            NaN   10.0863        2.73995        9.24222                 NaN            NaN   45.9866       0.562099        31.3828     
  1029.61        2500.00                 NaN            NaN            NaN   2.77861        10.0751        9.27321                 NaN            NaN   45.9226       0.556685        31.3938     
  1028.05        2500.00                 NaN            NaN            NaN   10.0883        2.76731        9.27949                 NaN            NaN   45.9144       0.555861        31.3946     
  1026.49        2500.00                 NaN            NaN            NaN   2.74567        10.0657        9.23804                 NaN            NaN   46.0043       0.564693        31.3816     
  1024.93        2500.00                 NaN            NaN            NaN   2.75199        10.0591        9.24105                 NaN            NaN   46.0007       0.564596        31.3826     
  1023.38        2500.00                 NaN            NaN            NaN   2.75832        10.0525        9.24407                 NaN            NaN   45.9971       0.564498        31.3836     
  1021.82        2500.00                 NaN            NaN            NaN   2.76466        10.0459        9.24710                 NaN            NaN   45.9934       0.564401        31.3845     
  1020.26        2500.00                 NaN            NaN            NaN   2.77102        10.0393        9.25013                 NaN            NaN   45.9897       0.564303        31.3855     
  1018.70        2500.00                 NaN            NaN            NaN   2.77739        10.0327        9.25318                 NaN            NaN   45.9860       0.564206        31.3866     
  1017.14        2500.00                 NaN            NaN            NaN   2.78369        10.0262        9.25627                 NaN            NaN   45.9821       0.564100        31.3876     
  1015.58        2500.00                 NaN            NaN            NaN   10.0335        2.79429        9.27575                 NaN            NaN   45.9410       0.560592        31.3949     
  1014.03        2500.00                 NaN            NaN            NaN   10.0303        2.80319        9.28472                 NaN            NaN   45.9244       0.559345        31.3980     
  1012.47        2500.00                 NaN            NaN            NaN   10.0279        2.81139        9.29374                 NaN            NaN   45.9078       0.558067        31.4012     
  1010.91        2500.00                 NaN            NaN            NaN   10.0263        2.81891        9.30281                 NaN            NaN   45.8910       0.556758        31.4043     
  1009.35        2500.00                 NaN            NaN            NaN   2.83065        10.0473        9.33811                 NaN            NaN   45.8189       0.549796        31.4152     
  1007.79        2500.00                 NaN            NaN            NaN   2.83047        10.0510        9.34490                 NaN            NaN   45.8072       0.548914        31.4175     
  1006.23        2500.00                 NaN            NaN            NaN   2.83556        10.0474        9.34911                 NaN            NaN   45.8006       0.548457        31.4189     
  1004.68        2500.00                 NaN            NaN            NaN   2.84252        10.0420        9.35370                 NaN            NaN   45.7930       0.548086        31.4207     
  1003.12        2500.00                 NaN            NaN            NaN   10.0402        2.84738        9.36053                 NaN            NaN   45.7811       0.547415        31.4234     
  1001.56        2500.00                 NaN            NaN            NaN   2.85109        10.0387        9.36577                 NaN            NaN   45.7723       0.546826        31.4253     
  1000.00        2500.00                 NaN            NaN            NaN   10.0320        2.85404        9.36447                 NaN            NaN   45.7772       0.547444        31.4248     
