|6.6.6
Archiving\03_Data\Deq/QFM_m4.75/K22/K22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1250.00        2500.00                 NaN            NaN            NaN   54.2124        1.34508        26.5154        9.34441        6.34280        1.78801       0.451912     
  1246.79        2500.00                 NaN            NaN            NaN   54.2124        1.34508        26.5154        9.34441        6.34280        1.78801       0.451912     
  1243.59        2500.00                 NaN            NaN            NaN   54.2124        1.34508        26.5154        9.34441        6.34280        1.78801       0.451912     
  1240.38        2500.00                 NaN            NaN            NaN   54.2124        1.34508        26.5154        9.34441        6.34280        1.78801       0.451912     
  1237.18        2500.00                 NaN            NaN            NaN   54.2124        1.34508        26.5154        9.34441        6.34280        1.78801       0.451912     
  1233.97        2500.00                 NaN            NaN            NaN   54.2124        1.34508        26.5154        9.34441        6.34280        1.78801       0.451912     
  1230.77        2500.00                 NaN            NaN            NaN   54.2068        1.39176        26.6769        6.09239        9.33110        1.83781       0.463217     
  1227.56        2500.00                 NaN            NaN            NaN   54.2068        1.39176        26.6769        6.09239        9.33110        1.83781       0.463217     
  1224.36        2500.00                 NaN            NaN            NaN   54.2068        1.39176        26.6769        6.09239        9.33110        1.83781       0.463217     
  1221.15        2500.00                 NaN            NaN            NaN   54.2068        1.39176        26.6769        6.09239        9.33110        1.83781       0.463217     
  1217.95        2500.00                 NaN            NaN            NaN   54.2068        1.39176        26.6769        6.09239        9.33110        1.83781       0.463217     
  1214.74        2500.00                 NaN            NaN            NaN   54.2068        1.39176        26.6769        6.09239        9.33110        1.83781       0.463217     
  1211.54        2500.00                 NaN            NaN            NaN   54.2068        1.39176        26.6769        6.09239        9.33110        1.83781       0.463217     
  1208.33        2500.00                 NaN            NaN            NaN   54.2068        1.39176        26.6769        6.09239        9.33110        1.83781       0.463217     
  1205.13        2500.00                 NaN            NaN            NaN   54.1932        1.44222        26.8256        5.86473        9.32114        1.88049       0.472652     
  1201.92        2500.00                 NaN            NaN            NaN   54.1932        1.44222        26.8256        5.86473        9.32114        1.88049       0.472652     
  1198.72        2500.00                 NaN            NaN            NaN   54.1932        1.44222        26.8256        5.86473        9.32114        1.88049       0.472652     
  1195.51        2500.00                 NaN            NaN            NaN   54.1932        1.44222        26.8256        5.86473        9.32114        1.88049       0.472652     
  1192.31        2500.00                 NaN            NaN            NaN   54.1932        1.44222        26.8256        5.86473        9.32114        1.88049       0.472652     
  1189.10        2500.00                 NaN            NaN            NaN   54.1932        1.44222        26.8256        5.86473        9.32114        1.88049       0.472652     
  1185.90        2500.00                 NaN            NaN            NaN   54.1932        1.44222        26.8256        5.86473        9.32114        1.88049       0.472652     
  1182.69        2500.00                 NaN            NaN            NaN   54.1932        1.44222        26.8256        5.86473        9.32114        1.88049       0.472652     
  1179.49        2500.00                 NaN            NaN            NaN   54.1709        1.49615        26.9648        9.31546        5.65592        1.91672       0.480041     
  1176.28        2500.00                 NaN            NaN            NaN   54.1709        1.49615        26.9648        9.31546        5.65592        1.91672       0.480041     
  1173.08        2500.00                 NaN            NaN            NaN   54.1709        1.49615        26.9648        9.31546        5.65592        1.91672       0.480041     
  1169.87        2500.00                 NaN            NaN            NaN   54.1709        1.49615        26.9648        9.31546        5.65592        1.91672       0.480041     
  1166.67        2500.00                 NaN            NaN            NaN   54.1709        1.49615        26.9648        9.31546        5.65592        1.91672       0.480041     
  1163.46        2500.00                 NaN            NaN            NaN   54.1709        1.49615        26.9648        9.31546        5.65592        1.91672       0.480041     
  1160.26        2500.00                 NaN            NaN            NaN   54.1709        1.49615        26.9648        9.31546        5.65592        1.91672       0.480041     
  1157.05        2500.00                 NaN            NaN            NaN   54.1709        1.49615        26.9648        9.31546        5.65592        1.91672       0.480041     
  1153.85        2500.00                 NaN            NaN            NaN   54.1376        1.55465        27.1000        5.46362        9.31332        1.94507       0.485727     
  1150.64        2500.00                 NaN            NaN            NaN   54.1376        1.55465        27.1000        5.46362        9.31332        1.94507       0.485727     
  1147.44        2500.00                 NaN            NaN            NaN   54.1376        1.55465        27.1000        5.46362        9.31332        1.94507       0.485727     
  1144.23        2500.00                 NaN            NaN            NaN   54.1376        1.55465        27.1000        5.46362        9.31332        1.94507       0.485727     
  1141.03        2500.00                 NaN            NaN            NaN   54.1376        1.55465        27.1000        5.46362        9.31332        1.94507       0.485727     
  1137.82        2500.00                 NaN            NaN            NaN   54.1376        1.55465        27.1000        5.46362        9.31332        1.94507       0.485727     
  1134.62        2500.00                 NaN            NaN            NaN   54.1376        1.55465        27.1000        5.46362        9.31332        1.94507       0.485727     
  1131.41        2500.00                 NaN            NaN            NaN   54.1376        1.55465        27.1000        5.46362        9.31332        1.94507       0.485727     
  1128.21        2500.00                 NaN            NaN            NaN   54.0936        1.61776        27.2344        5.28201        9.31776        1.96484       0.489579     
  1125.00        2500.00                 NaN            NaN            NaN   54.0936        1.61776        27.2344        5.28201        9.31776        1.96484       0.489579     
  1121.79        2500.00                 NaN            NaN            NaN   54.0936        1.61776        27.2344        5.28201        9.31776        1.96484       0.489579     
  1118.59        2500.00                 NaN            NaN            NaN   54.0936        1.61776        27.2344        5.28201        9.31776        1.96484       0.489579     
  1115.38        2500.00                 NaN            NaN            NaN   54.0936        1.61776        27.2344        5.28201        9.31776        1.96484       0.489579     
  1112.18        2500.00                 NaN            NaN            NaN   54.0936        1.61776        27.2344        5.28201        9.31776        1.96484       0.489579     
  1108.97        2500.00                 NaN            NaN            NaN   54.0936        1.61776        27.2344        5.28201        9.31776        1.96484       0.489579     
  1105.77        2500.00                 NaN            NaN            NaN   54.0936        1.61776        27.2344        5.28201        9.31776        1.96484       0.489579     
  1102.56        2500.00                 NaN            NaN            NaN   54.0400        1.68544        27.3689        5.11108        9.32599        1.97672       0.491843     
  1099.36        2500.00                 NaN            NaN            NaN   54.0400        1.68544        27.3689        5.11108        9.32599        1.97672       0.491843     
  1096.15        2500.00                 NaN            NaN            NaN   54.0400        1.68544        27.3689        5.11108        9.32599        1.97672       0.491843     
  1092.95        2500.00                 NaN            NaN            NaN   54.0400        1.68544        27.3689        5.11108        9.32599        1.97672       0.491843     
  1089.74        2500.00                 NaN            NaN            NaN   54.0400        1.68544        27.3689        5.11108        9.32599        1.97672       0.491843     
  1086.54        2500.00                 NaN            NaN            NaN   54.0400        1.68544        27.3689        5.11108        9.32599        1.97672       0.491843     
  1083.33        2500.00                 NaN            NaN            NaN   54.0400        1.68544        27.3689        5.11108        9.32599        1.97672       0.491843     
  1080.13        2500.00                 NaN            NaN            NaN   54.0400        1.68544        27.3689        5.11108        9.32599        1.97672       0.491843     
  1076.92        2500.00                 NaN            NaN            NaN   53.9732        1.75894        27.5082        4.94736        9.34197        1.97809       0.492220     
  1073.72        2500.00                 NaN            NaN            NaN   53.9732        1.75894        27.5082        4.94736        9.34197        1.97809       0.492220     
  1070.51        2500.00                 NaN            NaN            NaN   53.9732        1.75894        27.5082        4.94736        9.34197        1.97809       0.492220     
  1067.31        2500.00                 NaN            NaN            NaN   53.9732        1.75894        27.5082        4.94736        9.34197        1.97809       0.492220     
  1064.10        2500.00                 NaN            NaN            NaN   53.9732        1.75894        27.5082        4.94736        9.34197        1.97809       0.492220     
  1060.90        2500.00                 NaN            NaN            NaN   53.9732        1.75894        27.5082        4.94736        9.34197        1.97809       0.492220     
  1057.69        2500.00                 NaN            NaN            NaN   53.9732        1.75894        27.5082        4.94736        9.34197        1.97809       0.492220     
  1054.49        2500.00                 NaN            NaN            NaN   53.9732        1.75894        27.5082        4.94736        9.34197        1.97809       0.492220     
  1051.28        2500.00                 NaN            NaN            NaN   53.8922        1.83878        27.6541        9.36551        4.79027        1.96857       0.490662     
  1048.08        2500.00                 NaN            NaN            NaN   53.8922        1.83878        27.6541        9.36551        4.79027        1.96857       0.490662     
  1044.87        2500.00                 NaN            NaN            NaN   53.8922        1.83878        27.6541        9.36551        4.79027        1.96857       0.490662     
  1041.67        2500.00                 NaN            NaN            NaN   53.8922        1.83878        27.6541        9.36551        4.79027        1.96857       0.490662     
  1038.46        2500.00                 NaN            NaN            NaN   53.8922        1.83878        27.6541        9.36551        4.79027        1.96857       0.490662     
  1035.26        2500.00                 NaN            NaN            NaN   53.8922        1.83878        27.6541        9.36551        4.79027        1.96857       0.490662     
  1032.05        2500.00                 NaN            NaN            NaN   53.8922        1.83878        27.6541        9.36551        4.79027        1.96857       0.490662     
  1028.85        2500.00                 NaN            NaN            NaN   53.8922        1.83878        27.6541        9.36551        4.79027        1.96857       0.490662     
  1025.64        2500.00                 NaN            NaN            NaN   53.7958        1.92561        27.8089        4.63811        9.39774        1.94682       0.486995     
  1022.44        2500.00                 NaN            NaN            NaN   53.7958        1.92561        27.8089        4.63811        9.39774        1.94682       0.486995     
  1019.23        2500.00                 NaN            NaN            NaN   53.7958        1.92561        27.8089        4.63811        9.39774        1.94682       0.486995     
  1016.03        2500.00                 NaN            NaN            NaN   53.7958        1.92561        27.8089        4.63811        9.39774        1.94682       0.486995     
  1012.82        2500.00                 NaN            NaN            NaN   53.7958        1.92561        27.8089        4.63811        9.39774        1.94682       0.486995     
  1009.62        2500.00                 NaN            NaN            NaN   53.7958        1.92561        27.8089        4.63811        9.39774        1.94682       0.486995     
  1006.41        2500.00                 NaN            NaN            NaN   53.7958        1.92561        27.8089        4.63811        9.39774        1.94682       0.486995     
  1003.21        2500.00                 NaN            NaN            NaN   53.7958        1.92561        27.8089        4.63811        9.39774        1.94682       0.486995     
  1000.00        2500.00                 NaN            NaN            NaN   53.6797        2.02084        27.9767        9.44119        4.49011        1.91031       0.481145     
