|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.5/Y98/Y98_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1193.68        500.000        93.1678       0.644317       0.773224E-001            NaN            NaN  0.515894                 NaN  0.265458E-001   2.82123        2.74694     
  1192.55        500.000        92.8060       0.744236       0.598344E-003            NaN            NaN  0.543162                 NaN  0.268367E-001   2.96454        2.91460     
  1191.41        500.000        83.8837        1.16466       0.316157                 NaN            NaN   1.14869                 NaN  0.631491E-001   6.85963        6.56401     
  1190.28        500.000        43.6464        4.78078                 NaN            NaN            NaN   3.92340                 NaN  0.207800        24.2825        23.1590     
  1189.15        500.000                 NaN   3.91544        4.45130                 NaN            NaN   7.01291                 NaN  0.333490        43.1213        41.1656     
  1188.02        500.000                 NaN   3.89692        4.47045                 NaN            NaN   7.01396                 NaN  0.333266        43.1189        41.1665     
  1186.88        500.000                 NaN   3.87766        4.49035                 NaN            NaN   7.01501                 NaN  0.333039        43.1166        41.1674     
  1185.75        500.000                 NaN   3.85775        4.51092                 NaN            NaN   7.01608                 NaN  0.332809        43.1142        41.1683     
  1184.62        500.000                 NaN   3.83723        4.53211                 NaN            NaN   7.01715                 NaN  0.332575        43.1118        41.1692     
  1183.49        500.000                 NaN   3.81593        4.55411                 NaN            NaN   7.01824                 NaN  0.332337        43.1093        41.1701     
  1182.35        500.000                 NaN   4.49580        3.86371                 NaN            NaN   7.01229                 NaN  0.335904        43.1260        41.1663     
  1181.22        500.000                 NaN   3.77118        4.60029                 NaN            NaN   7.02044                 NaN  0.331850        43.1044        41.1719     
  1180.09        500.000                 NaN   3.74755        4.62466                 NaN            NaN   7.02156                 NaN  0.331600        43.1018        41.1728     
  1178.96        500.000                 NaN   4.06868        4.33379                 NaN            NaN   7.03482                 NaN  0.328941        43.0519        41.1819     
  1177.82        500.000                 NaN   3.69765        4.67611                 NaN            NaN   7.02384                 NaN  0.331087        43.0967        41.1746     
  1176.69        500.000                 NaN   3.51321        4.86538                 NaN            NaN   7.02646                 NaN  0.330394        43.0891        41.1755     
  1175.56        500.000                 NaN   3.48137        4.89812                 NaN            NaN   7.02771                 NaN  0.330107        43.0863        41.1764     
  1174.43        500.000                 NaN   3.61520        4.76105                 NaN            NaN   7.02737                 NaN  0.330281        43.0887        41.1774     
  1173.29        500.000                 NaN   3.56205        4.81530                 NaN            NaN   7.02861                 NaN  0.329977        43.0856        41.1785     
  1172.16        500.000                 NaN   3.54172        4.85552                 NaN            NaN   7.04179                 NaN  0.326722        43.0519        41.1824     
  1171.03        500.000                 NaN   4.73066        3.63407                 NaN            NaN   7.02011                 NaN  0.333672        43.1060        41.1755     
  1169.89        500.000                 NaN   3.48848        4.89146                 NaN            NaN   7.03231                 NaN  0.329126        43.0775        41.1812     
  1168.76        500.000                 NaN   3.46441        4.91734                 NaN            NaN   7.03366                 NaN  0.328791        43.0736        41.1822     
  1167.63        500.000                 NaN   3.37855        5.00431                 NaN            NaN   7.03531                 NaN  0.328396        43.0703        41.1832     
  1166.50        500.000                 NaN   3.38822        4.99481                 NaN            NaN   7.03629                 NaN  0.328198        43.0685        41.1840     
  1165.36        500.000                 NaN   4.04843        4.32071                 NaN            NaN   7.02662                 NaN  0.332526        43.0920        41.1797     
  1164.23        500.000                 NaN   8.41087                 NaN            NaN            NaN   7.05604                 NaN  0.322888        43.0198        41.1904     
  1163.10        500.000                 NaN   8.40554                 NaN            NaN            NaN   7.05316                 NaN  0.324114        43.0271        41.1901     
  1161.97        500.000                 NaN   3.08703        5.30360                 NaN            NaN   7.04313                 NaN  0.326147        43.0516        41.1885     
  1160.83        500.000                 NaN   3.03638        5.35528                 NaN            NaN   7.04424                 NaN  0.325907        43.0488        41.1894     
  1159.70        500.000                 NaN   2.91929        5.47170                 NaN            NaN   7.04673                 NaN  0.326211        43.0464        41.1897     
  1158.57        500.000                 NaN   2.58946        5.82183                 NaN            NaN   7.06408                 NaN  0.321923        43.0093        41.1934     
  1157.44        500.000                 NaN   5.40320        2.96441       0.830457E-005            NaN   7.02039                 NaN  0.331922        43.0898        41.1903     
  1156.30        500.000                 NaN   2.90412        5.49110                 NaN            NaN   7.05010                 NaN  0.324756        43.0368        41.1932     
  1155.17        500.000                 NaN   5.36065        3.00992       0.954728E-005            NaN   7.02324                 NaN  0.331120        43.0830        41.1920     
  1154.04        500.000                 NaN   8.42564                 NaN            NaN            NaN   7.07197                 NaN  0.318610        42.9835        41.2003     
  1152.91        500.000                 NaN   5.23769        3.18943                 NaN            NaN   7.07369                 NaN  0.318186        42.9797        41.2013     
  1151.77        500.000                 NaN   2.59563        5.80649                 NaN            NaN   7.05726                 NaN  0.322924        43.0203        41.1974     
  1150.64        500.000                 NaN   2.50690        5.89721                 NaN            NaN   7.05926                 NaN  0.322404        43.0157        41.1986     
  1149.51        500.000                 NaN   8.43392       0.519016E-004            NaN            NaN   7.08132                 NaN  0.316224        42.9638        41.2046     
  1148.37        500.000                 NaN   5.03531        3.33336       0.247532E-003            NaN   7.04437                 NaN  0.329986        43.0649        41.1918     
  1147.24        500.000                 NaN   5.15620        3.16491       0.485580E-001            NaN   7.03750                 NaN  0.330499        43.0678        41.1946     
  1146.11        500.000                 NaN   1.21058        7.21349                 NaN            NaN   7.07610                 NaN  0.317840        42.9768        41.2052     
  1144.98        500.000                 NaN   5.19639        3.10852       0.662475E-001            NaN   7.03769                 NaN  0.329133        43.0665        41.1956     
  1143.84        500.000                 NaN   5.43836        2.92864       0.134300E-003            NaN   7.03172       0.820697E-006  0.330087        43.0744        41.1966     
  1142.71        500.000                 NaN   8.43920                 NaN            NaN            NaN   7.08966                 NaN  0.314564        42.9463        41.2103     
  1141.58        500.000                 NaN   5.39740        2.97077       0.701091E-003            NaN   7.03386                 NaN  0.329566        43.0692        41.1985     
  1140.45        500.000                 NaN   5.33177        3.03613       0.623107E-003            NaN   7.03837                 NaN  0.329223        43.0653        41.1986     
  1139.31        500.000                 NaN   5.18280        3.18912                 NaN            NaN   7.04763                 NaN  0.328104        43.0531        41.1992     
  1138.18        500.000                 NaN   4.99814        3.37997                 NaN            NaN   7.03573                 NaN  0.328041        43.0543        41.2038     
  1137.05        500.000                 NaN   4.96354        3.41579                 NaN            NaN   7.03738                 NaN  0.327632        43.0507        41.2049     
  1135.92        500.000                 NaN   4.93582        3.44457                 NaN            NaN   7.03887                 NaN  0.327320        43.0474        41.2060     
  1134.78        500.000                 NaN  0.631755        7.82072                 NaN            NaN   7.10212       0.309573E-005  0.310838        42.9166        41.2180     
  1133.65        500.000                 NaN   5.23470        3.13818                 NaN            NaN   7.04082       0.628226E-004  0.327696        43.0541        41.2045     
  1132.52        500.000                 NaN   5.20743        3.16647                 NaN            NaN   7.04199       0.581556E-004  0.327359        43.0513        41.2054     
  1131.39        500.000                 NaN   5.18008        3.19505                 NaN            NaN   7.04325       0.569451E-004  0.326996        43.0482        41.2064     
  1130.25        500.000                 NaN   5.15440        3.22211                 NaN            NaN   7.04458       0.226501E-005  0.326635        43.0449        41.2073     
  1129.12        500.000                 NaN   1.48123        6.96593                 NaN            NaN   7.10258       0.506467E-004  0.312320        42.9172        41.2207     
  1127.99        500.000                 NaN   6.66421        1.80792                 NaN            NaN   7.11808       0.461548E-004  0.308312        42.8770        41.2244     
  1126.85        500.000                 NaN   5.10332        3.27826                 NaN            NaN   7.05119       0.313251E-004  0.325444        43.0310        41.2107     
  1125.72        500.000                 NaN   5.07178        3.30958                 NaN            NaN   7.05132       0.309786E-004  0.325491        43.0300        41.2118     
  1124.59        500.000                 NaN   8.46725                 NaN            NaN            NaN   7.11829       0.643151E-004  0.306610        42.8798        41.2280     
  1123.46        500.000                 NaN   2.73945        5.72389                 NaN            NaN   7.11373       0.118611E-003  0.307904        42.8869        41.2280     
  1122.32        500.000                 NaN   3.05973        5.41050                 NaN            NaN   7.12161       0.926088E-004  0.305738        42.8722        41.2301     
  1121.19        500.000                 NaN   3.19122        5.27591                 NaN            NaN   7.11643       0.124355E-003  0.307082        42.8790        41.2303     
  1120.06        500.000                 NaN   3.33726        5.12918                 NaN            NaN   7.11753       0.661922E-004  0.307030        42.8782        41.2307     
  1118.93        500.000                 NaN   8.47739                 NaN            NaN            NaN   7.12865       0.517116E-004  0.303777        42.8565        41.2337     
  1117.79        500.000                 NaN   5.73918        2.74111                 NaN            NaN   7.12704       0.796443E-004  0.305035        42.8546        41.2329     
  1116.66        500.000                 NaN   6.81003        1.66989                 NaN            NaN   7.13150       0.267218E-005  0.303023        42.8499        41.2357     
  1115.53        500.000                 NaN   3.95994        4.51301                 NaN            NaN   7.12384       0.492277E-005  0.305407        42.8626        41.2352     
  1114.40        500.000                 NaN   3.94280        4.52128                 NaN            NaN   7.11802       0.513794E-005  0.307469        42.8761        41.2343     
  1113.26        500.000                 NaN  0.989449        7.49666                 NaN            NaN   7.13780       0.300108E-004  0.301284        42.8357        41.2391     
  1112.13        500.000                 NaN   4.19402        4.21560                 NaN            NaN   7.07910       0.266916E-004  0.318108        42.9673        41.2258     
  1111.00        500.000                 NaN   4.41282        4.06626                 NaN            NaN   7.13059       0.564591E-004  0.303575        42.8473        41.2394     
  1109.87        500.000                 NaN   3.73866        4.68760                 NaN            NaN   7.09378       0.952482E-006  0.314402        42.9352        41.2304     
  1108.73        500.000                 NaN  0.443952        8.05037                 NaN            NaN   7.14596       0.122960E-005  0.298990        42.8171        41.2436     
  1107.60        500.000                 NaN   3.25826        5.22669                 NaN            NaN   7.13454                 NaN  0.301632        42.8382        41.2407     
  1106.47        500.000                 NaN   4.72846        3.75884                 NaN            NaN   7.13883       0.846027E-006  0.301344        42.8286        41.2440     
  1105.33        500.000                 NaN   3.35601        5.08027                 NaN            NaN   7.10397                 NaN  0.311593        42.9131        41.2351     
  1104.20        500.000                 NaN   3.31102        5.12747                 NaN            NaN   7.10611       0.455738E-005  0.310986        42.9082        41.2362     
  1103.07        500.000                 NaN   3.26565        5.17609                 NaN            NaN   7.10886       0.451855E-005  0.310175        42.9016        41.2376     
  1101.94        500.000                 NaN   5.17465        3.31864       0.152909E-002            NaN   7.14665       0.834614E-006  0.299227        42.8109        41.2484     
  1100.80        500.000                 NaN   3.15105        5.29425                 NaN            NaN   7.11262       0.392492E-005  0.309157        42.8932        41.2397     
  1099.67        500.000                 NaN   3.09038        5.35749                 NaN            NaN   7.11499                 NaN  0.308484        42.8878        41.2409     
  1098.54        500.000                 NaN   3.02380        5.42700                 NaN            NaN   7.11769       0.590144E-005  0.307725        42.8816        41.2422     
  1097.41        500.000                 NaN   5.39720        3.08752                 NaN            NaN   7.12235       0.746500E-005  0.308238        42.8305        41.2542     
  1096.27        500.000                 NaN   3.80683        4.69370                 NaN            NaN   7.15234                 NaN  0.296554        42.8019        41.2487     
  1095.14        500.000                 NaN   5.90407        2.60045                 NaN            NaN   7.15852                 NaN  0.295975        42.7855        41.2554     
  1094.01        500.000                 NaN   4.00798        4.52209                 NaN            NaN   7.15044                 NaN  0.293931        42.7646        41.2610     
  1092.88        500.000                 NaN   6.12816        2.38655                 NaN            NaN   7.16168                 NaN  0.295304        42.7724        41.2559     
  1091.74        500.000                 NaN   6.27439        2.24310                 NaN            NaN   7.16425                 NaN  0.294557        42.7666        41.2571     
  1090.61        500.000                 NaN   1.59339        6.91012       0.561858E-002            NaN   7.16165                 NaN  0.295464        42.7774        41.2564     
  1089.48        500.000                 NaN   6.77494        1.74678                 NaN            NaN   7.16744                 NaN  0.290980        42.7624        41.2575     
  1088.35        500.000                 NaN   2.21854        6.30282       0.107775E-004            NaN   7.17012                 NaN  0.292347        42.7559        41.2602     
  1087.21        500.000                 NaN   6.86229        1.66170                 NaN            NaN   7.17673                 NaN  0.290601        42.7447        41.2640     
  1086.08        500.000                 NaN   6.83018        1.69924                 NaN            NaN   7.17951       0.154233E-004  0.289779        42.7363        41.2650     
  1084.95        500.000                 NaN   8.53710                 NaN            NaN            NaN   7.18684                 NaN  0.287321        42.7213        41.2674     
  1083.81        500.000                 NaN  0.965353        7.55865                 NaN            NaN   7.17841                 NaN  0.290332        42.7419        41.2653     
  1082.68        500.000                 NaN  0.836316       0.263261E-003   7.69194                 NaN   7.18192                 NaN  0.289232        42.7335        41.2668     
  1081.55        500.000                 NaN  0.409923        8.09558       0.292471E-001            NaN   7.18792                 NaN  0.287276        42.7206        41.2694     
  1080.42        500.000                 NaN  0.985428E-001   8.44403                 NaN            NaN   7.19348                 NaN  0.285457        42.7069        41.2716     
  1079.28        500.000                 NaN   8.36376                 NaN            NaN            NaN   7.17444       0.105624       0.292259        42.7469        41.3171     
  1078.15        500.000                 NaN   4.37054        4.17578                 NaN            NaN   7.19938                 NaN  0.285094        42.6953        41.2739     
  1077.02        500.000                 NaN   7.48535       0.263593E-004            NaN            NaN   7.06595       0.611727       0.330455        42.9765        41.5300     
  1075.89        500.000                 NaN   4.52944        1.89253                 NaN            NaN   6.90130        1.18277       0.388100        43.3497        41.7562     
  1074.75        500.000                 NaN   7.16990       0.172863E-004            NaN            NaN   7.02787       0.791885       0.344110        43.0598        41.6064     
  1073.62        500.000                 NaN   7.07488       0.223722E-004            NaN            NaN   7.01421       0.846250       0.348863        43.0860        41.6298     
  1072.49        500.000                 NaN   6.99237                 NaN            NaN            NaN   7.00410       0.893600       0.352498        43.1071        41.6504     
  1071.36        500.000                 NaN   6.90312                 NaN            NaN            NaN   6.99667       0.945290       0.356306        43.1255        41.6731     
  1070.22        500.000                 NaN   6.84394                 NaN            NaN            NaN   6.98748       0.979121       0.359082        43.1427        41.6877     
  1069.09        500.000                 NaN   6.78734                 NaN            NaN            NaN   6.98131        1.01179       0.361481        43.1556        41.7025     
  1067.96        500.000                 NaN   6.89158                 NaN            NaN            NaN   6.99546       0.956509       0.355768        43.1198        41.6809     
  1066.83        500.000                 NaN   6.72937                 NaN            NaN            NaN   6.97359        1.04757       0.363600        43.1666        41.7193     
  1065.69        500.000                 NaN   6.68337                 NaN            NaN            NaN   6.96818        1.07414       0.365574        43.1774        41.7314     
  1064.56        500.000                 NaN   6.64046                 NaN            NaN            NaN   6.96317        1.09894       0.367407        43.1873        41.7427     
  1063.43        500.000                 NaN   6.60022                 NaN            NaN            NaN   6.95850        1.12223       0.369120        43.1966        41.7534     
  1062.29        500.000                 NaN   6.56230                 NaN            NaN            NaN   6.95413        1.14419       0.370726        43.2051        41.7635     
  1061.16        500.000                 NaN   6.52618                 NaN            NaN            NaN   6.95000        1.16513       0.372253        43.2132        41.7732     
  1060.03        500.000                 NaN   6.49324                 NaN            NaN            NaN   6.94629        1.18428       0.373624        43.2204        41.7822     
  1058.90        500.000                 NaN   6.46180                 NaN            NaN            NaN   6.94278        1.20258       0.374928        43.2271        41.7908     
  1057.76        500.000                 NaN   6.43146                 NaN            NaN            NaN   6.93941        1.22025       0.376184        43.2335        41.7992     
  1056.63        500.000                 NaN   6.45539                 NaN            NaN            NaN   6.94547        1.21318       0.374343        43.2138        41.7978     
  1055.50        500.000                 NaN   6.35502                 NaN            NaN            NaN   6.92998        1.26208       0.379735        43.2545        41.8187     
  1054.37        500.000                 NaN   6.34909                 NaN            NaN            NaN   6.93043        1.26837       0.379548        43.2503        41.8223     
  1053.23        500.000                 NaN   6.30638                 NaN            NaN            NaN   6.92482        1.29074       0.381606        43.2639        41.8326     
  1052.10        500.000                 NaN   6.28360                 NaN            NaN            NaN   6.92240        1.30417       0.382496        43.2681        41.8392     
  1050.97        500.000                 NaN   6.26094                 NaN            NaN            NaN   6.91989        1.31763       0.383414        43.2722        41.8459     
  1049.84        500.000                 NaN   6.23792                 NaN            NaN            NaN   6.91739        1.33116       0.384334        43.2766        41.8526     
  1048.70        500.000                 NaN   6.21662                 NaN            NaN            NaN   6.91545        1.34379       0.385146        43.2801        41.8589     
  1047.57        500.000                 NaN   6.19642                 NaN            NaN            NaN   6.91341        1.35575       0.385929        43.2836        41.8649     
  1046.44        500.000                 NaN   6.17672                 NaN            NaN            NaN   6.91145        1.36742       0.386686        43.2869        41.8708     
  1045.31        500.000                 NaN   6.15745                 NaN            NaN            NaN   6.90953        1.37885       0.387426        43.2902        41.8766     
  1044.17        500.000                 NaN   6.14060                 NaN            NaN            NaN   6.90785        1.38887       0.388087        43.2929        41.8817     
  1043.04        500.000                 NaN   6.12105                 NaN            NaN            NaN   6.90598        1.40065       0.388808        43.2958        41.8877     
  1041.91        500.000                 NaN   6.10803                 NaN            NaN            NaN   6.90488        1.40853       0.389196        43.2974        41.8920     
  1040.77        500.000                 NaN   6.08516                 NaN            NaN            NaN   6.90245        1.42189       0.390180        43.3017        41.8987     
  1039.64        500.000                 NaN   6.06862                 NaN            NaN            NaN   6.90090        1.43178       0.390792        43.3041        41.9038     
  1038.51        500.000                 NaN   5.68671                 NaN            NaN            NaN   6.86947        1.66574       0.404456        43.3619        42.0117     
  1037.38        500.000                 NaN   5.68664                 NaN            NaN            NaN   6.86945        1.66566       0.404446        43.3613        42.0125     
  1036.24        500.000                 NaN   6.01602                 NaN            NaN            NaN   6.89569        1.46283       0.392830        43.3128        41.9199     
  1035.11        500.000                 NaN   5.68625                 NaN            NaN            NaN   6.86938        1.66566       0.404435        43.3603        42.0140     
  1033.98        500.000                 NaN   5.68612                 NaN            NaN            NaN   6.86935        1.66562       0.404427        43.3597        42.0148     
  1032.85        500.000                 NaN   5.68597                 NaN            NaN            NaN   6.86932        1.66559       0.404420        43.3592        42.0155     
  1031.71        500.000                 NaN   5.68584                 NaN            NaN            NaN   6.86929        1.66555       0.404412        43.3586        42.0163     
  1030.58        500.000                 NaN   5.68570                 NaN            NaN            NaN   6.86926        1.66552       0.404405        43.3581        42.0170     
  1029.45        500.000                 NaN   5.68557                 NaN            NaN            NaN   6.86923        1.66548       0.404397        43.3576        42.0178     
  1028.32        500.000                 NaN   5.68544                 NaN            NaN            NaN   6.86920        1.66544       0.404389        43.3570        42.0185     
  1027.18        500.000                 NaN   5.68530                 NaN            NaN            NaN   6.86917        1.66540       0.404382        43.3565        42.0193     
  1026.05        500.000                 NaN   5.68516                 NaN            NaN            NaN   6.86914        1.66537       0.404375        43.3559        42.0200     
  1024.92        500.000                 NaN   5.68503                 NaN            NaN            NaN   6.86911        1.66533       0.404367        43.3554        42.0208     
  1023.79        500.000                 NaN   5.68489                 NaN            NaN            NaN   6.86909        1.66529       0.404360        43.3548        42.0215     
  1022.65        500.000                 NaN   5.68476                 NaN            NaN            NaN   6.86906        1.66526       0.404352        43.3543        42.0223     
  1021.52        500.000                 NaN   5.68462                 NaN            NaN            NaN   6.86903        1.66522       0.404345        43.3538        42.0230     
  1020.39        500.000                 NaN   5.68449                 NaN            NaN            NaN   6.86900        1.66518       0.404337        43.3532        42.0238     
  1019.25        500.000                 NaN   5.68435                 NaN            NaN            NaN   6.86897        1.66514       0.404330        43.3527        42.0245     
  1018.12        500.000                 NaN   5.68422                 NaN            NaN            NaN   6.86894        1.66511       0.404322        43.3521        42.0253     
  1016.99        500.000                 NaN   5.68409                 NaN            NaN            NaN   6.86891        1.66507       0.404315        43.3516        42.0260     
  1015.86        500.000                 NaN   5.68395                 NaN            NaN            NaN   6.86888        1.66503       0.404307        43.3511        42.0268     
  1014.72        500.000                 NaN   5.68382                 NaN            NaN            NaN   6.86885        1.66500       0.404299        43.3505        42.0275     
  1013.59        500.000                 NaN   5.68368                 NaN            NaN            NaN   6.86882        1.66496       0.404292        43.3500        42.0283     
  1012.46        500.000                 NaN   5.68355                 NaN            NaN            NaN   6.86879        1.66492       0.404284        43.3494        42.0290     
  1011.33        500.000                 NaN   5.68341                 NaN            NaN            NaN   6.86876        1.66488       0.404277        43.3489        42.0298     
  1010.19        500.000                 NaN   5.68328                 NaN            NaN            NaN   6.86873        1.66485       0.404269        43.3484        42.0305     
  1009.06        500.000                 NaN   5.68315                 NaN            NaN            NaN   6.86871        1.66481       0.404262        43.3478        42.0313     
  1007.93        500.000                 NaN   5.68301                 NaN            NaN            NaN   6.86868        1.66477       0.404254        43.3473        42.0320     
  1006.80        500.000                 NaN   5.68288                 NaN            NaN            NaN   6.86865        1.66473       0.404247        43.3467        42.0328     
  1005.66        500.000                 NaN   5.68274                 NaN            NaN            NaN   6.86862        1.66470       0.404239        43.3462        42.0335     
  1004.53        500.000                 NaN   5.68261                 NaN            NaN            NaN   6.86859        1.66466       0.404232        43.3457        42.0342     
  1003.40        500.000                 NaN   5.68247                 NaN            NaN            NaN   6.86856        1.66462       0.404225        43.3451        42.0350     
  1002.27        500.000                 NaN   5.68234                 NaN            NaN            NaN   6.86853        1.66459       0.404217        43.3446        42.0357     
  1001.13        500.000                 NaN   5.68221                 NaN            NaN            NaN   6.86850        1.66455       0.404210        43.3440        42.0365     
  1000.00        500.000                 NaN   5.68207                 NaN            NaN            NaN   6.86848        1.66451       0.404202        43.3435        42.0372     
