|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.5/ALH/ALH_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1237.13        500.000        97.6498       0.735356E-001            NaN            NaN  0.476303       0.545146E-001            NaN  0.320035       0.418602E-001   1.38395                 NaN
  1235.81        500.000        97.7244       0.686055E-001            NaN            NaN  0.671692E-001  0.450399                 NaN  0.309436       0.399537E-001   1.34008                 NaN
  1234.50        500.000        97.7655       0.169600E-001            NaN            NaN  0.419235       0.158013                 NaN  0.304005       0.355733E-001   1.30067                 NaN
  1233.18        500.000        97.8762       0.802160E-001            NaN            NaN  0.462140                 NaN            NaN  0.287273       0.375574E-001   1.25666                 NaN
  1231.86        500.000        97.9376       0.684562E-001            NaN            NaN  0.450568       0.109314E-001            NaN  0.278911       0.354520E-001   1.21811                 NaN
  1230.54        500.000        97.9979       0.612241E-001            NaN            NaN  0.444098E-001  0.410677                 NaN  0.270090       0.337180E-001   1.18195                 NaN
  1229.23        500.000        98.0468       0.440599E-001            NaN            NaN  0.155302       0.310791                 NaN  0.263041       0.314446E-001   1.14852                 NaN
  1227.91        500.000        98.1006       0.355405E-001            NaN            NaN  0.196938       0.266550                 NaN  0.255338       0.298317E-001   1.11520                 NaN
  1226.59        500.000        98.1590       0.389129E-001            NaN            NaN  0.142719       0.300491                 NaN  0.246776       0.287847E-001   1.08334                 NaN
  1225.27        500.000        96.7069                 NaN            NaN            NaN  0.501273                 NaN            NaN  0.440296       0.822065E-001   2.26934                 NaN
  1223.96        500.000        98.2646       0.422234                 NaN            NaN  0.139766                 NaN            NaN  0.166075       0.228852E-001  0.984422                 NaN
  1222.64        500.000        98.9220                 NaN            NaN            NaN  0.392017                 NaN            NaN  0.218169       0.156287E-001  0.452150                 NaN
  1221.32        500.000        89.0192       0.226293                 NaN            NaN   2.58501                 NaN            NaN   1.52120       0.125131        6.52317                 NaN
  1220.00        500.000        99.6450                 NaN            NaN            NaN  0.281334                 NaN            NaN            NaN            NaN  0.736822E-001            NaN
  1218.69        500.000        99.6830                 NaN            NaN            NaN            NaN            NaN            NaN  0.317020                 NaN            NaN            NaN
  1217.37        500.000        99.7386       0.700811E-002            NaN            NaN  0.711053E-001  0.163607E-005            NaN            NaN  0.119632E-001  0.171362                 NaN
  1216.05        500.000        97.5521                 NaN            NaN            NaN  0.147986       0.176588       0.229431                 NaN  0.562490E-001   1.81779       0.198556E-001
  1214.74        500.000        96.5001       0.100906E-001            NaN            NaN  0.497294       0.358354E-005            NaN  0.319333       0.110462E-001   1.39494        1.26724     
  1213.42        500.000        99.9477                 NaN            NaN            NaN  0.239156E-001  0.164503E-001            NaN  0.256620E-003  0.123679E-002            NaN  0.104578E-001
  1212.10        500.000        99.9824       0.150129E-002            NaN            NaN  0.182255E-002            NaN            NaN  0.114543E-002  0.178199E-003  0.129702E-001            NaN
  1210.78        500.000        99.9253                 NaN            NaN            NaN            NaN            NaN            NaN  0.453859E-002  0.494226E-003  0.110212E-001  0.586726E-001
  1209.47        500.000        99.9497                 NaN            NaN            NaN  0.677269E-002            NaN            NaN  0.481042E-002  0.113225E-002  0.376128E-001            NaN
  1208.15        500.000        99.5923                 NaN            NaN            NaN  0.621895E-001            NaN            NaN  0.345146E-001  0.309803E-002  0.170182       0.137746     
  1206.83        500.000        99.3275       0.870722E-002            NaN            NaN  0.683893E-001  0.160926E-001            NaN  0.550011E-001  0.184232E-002  0.267304       0.255115     
  1205.51        500.000       100.0000                 NaN            NaN            NaN  0.278332E-005            NaN            NaN  0.165944E-005            NaN  0.768344E-005  0.675371E-005
  1204.20        500.000        99.9991       0.690939E-006            NaN            NaN  0.974454E-004  0.377050E-004            NaN  0.817725E-004  0.535164E-005  0.383085E-003  0.249596E-003
  1202.88        500.000        76.1606                 NaN            NaN            NaN  0.212017        3.02241                 NaN   2.12156       0.108900        9.76483        8.60971     
  1201.56        500.000        99.9999       0.388717E-005            NaN            NaN  0.341179E-005            NaN            NaN  0.587979E-005            NaN  0.252867E-004  0.259871E-004
  1200.24        500.000        99.9993       0.222385E-004            NaN            NaN  0.958424E-005  0.440031E-004            NaN  0.625443E-004  0.406619E-005  0.294868E-003  0.300412E-003
  1198.93        500.000        81.3476                 NaN            NaN            NaN   2.21434       0.399546E-001            NaN   1.57569       0.729710E-001   7.35838        7.39108     
  1197.61        500.000        91.3246                 NaN            NaN            NaN   1.05777                 NaN            NaN  0.732612       0.320628E-001   3.41903        3.43398     
  1196.29        500.000        93.9374                 NaN            NaN            NaN  0.455056       0.178943                 NaN  0.494656       0.273986E-001   2.44952        2.45703     
  1194.97        500.000        90.3287                 NaN            NaN            NaN  0.942386       0.250706                 NaN  0.814900       0.330132E-001   3.82183        3.80843     
  1193.66        500.000        90.7401                 NaN            NaN            NaN  0.896050       0.193582                 NaN  0.763762       0.338631E-001   3.67586        3.69678     
  1192.34        500.000        92.0916       0.161894                 NaN            NaN  0.137519       0.517896                 NaN  0.632108       0.383917E-001   3.23254        3.18806     
  1191.02        500.000        93.5774       0.212468                 NaN            NaN  0.125237       0.839756E-001            NaN  0.521164       0.335070E-001   2.72090        2.72531     
  1189.70        500.000        88.9873                 NaN            NaN            NaN  0.431105       0.994760                 NaN  0.880811       0.382462E-001   4.33205        4.33572     
  1188.39        500.000        78.5656                 NaN            NaN            NaN  0.257621        1.90720                 NaN   1.64638       0.720483E-001   9.02913        8.52198     
  1187.07        500.000        15.2635                 NaN            NaN            NaN   6.14811        1.71941                 NaN   6.24579       0.279600        36.2641        34.0796     
  1185.75        500.000                 NaN            NaN            NaN            NaN   7.11082        1.86351                 NaN   7.27096       0.336618        42.9841        40.4340     
  1184.44        500.000                 NaN            NaN            NaN            NaN   7.16180        1.81440                 NaN   7.27254       0.336057        42.9800        40.4352     
  1183.12        500.000                 NaN            NaN            NaN            NaN   9.05170       0.521341E-004            NaN   7.31944       0.317219        42.8737        40.4379     
  1181.80        500.000                 NaN            NaN            NaN            NaN   7.28013        1.69966                 NaN   7.27655       0.334708        42.9713        40.4376     
  1180.48        500.000                 NaN            NaN            NaN            NaN   6.93413       0.590144        1.45655        7.27719       0.334501        42.9692        40.4383     
  1179.17        500.000                 NaN            NaN            NaN            NaN   9.02155       0.557997E-003            NaN   7.33264       0.324877        42.8812        40.4392     
  1177.85        500.000                 NaN            NaN            NaN            NaN   9.01072       0.453120E-004            NaN   7.33159       0.326462        42.8944        40.4368     
  1176.53        500.000                 NaN            NaN            NaN            NaN   7.40752        1.58077                 NaN   7.28540       0.332447        42.9518        40.4421     
  1175.21        500.000                 NaN            NaN            NaN            NaN   7.45748        1.53332                 NaN   7.28455       0.331509        42.9498        40.4433     
  1173.90        500.000                 NaN            NaN            NaN            NaN   7.44852        1.54173                 NaN   7.28507       0.331547        42.9489        40.4442     
  1172.58        500.000                 NaN            NaN            NaN            NaN   7.52713        1.46517                 NaN   7.28895       0.330949        42.9429        40.4449     
  1171.26        500.000                 NaN            NaN            NaN            NaN   1.34583        7.65324                 NaN   7.30401       0.329286        42.9217        40.4459     
  1169.94        500.000                 NaN            NaN            NaN            NaN   7.65874        1.33885                 NaN   7.29468       0.329384        42.9309        40.4474     
  1168.63        500.000                 NaN            NaN            NaN            NaN   7.75327        1.24772                 NaN   7.29857       0.328513        42.9232        40.4488     
  1167.31        500.000                 NaN            NaN            NaN            NaN   7.81873        1.18378                 NaN   7.30109       0.327901        42.9190        40.4495     
  1165.99        500.000                 NaN            NaN            NaN            NaN   7.90767        1.09749                 NaN   7.30463       0.327083        42.9126        40.4505     
  1164.67        500.000                 NaN            NaN            NaN            NaN   7.77405        1.23858                 NaN   7.31031       0.325212        42.9003        40.4516     
  1163.36        500.000                 NaN   1.56623                 NaN            NaN  0.158265E-002   6.32868                 NaN   7.10003       0.429919        43.4498        41.1238     
  1162.04        500.000                 NaN  0.196438E-005            NaN            NaN   7.51362        1.49360                 NaN   7.31011       0.325871        42.9020        40.4548     
  1160.72        500.000                 NaN   1.66110                 NaN            NaN  0.115558E-005   6.16236                 NaN   7.08629       0.437083        43.4860        41.1672     
  1159.40        500.000                 NaN   1.70027                 NaN            NaN   6.09437       0.415755E-004            NaN   7.08166       0.439770        43.4984        41.1855     
  1158.09        500.000                 NaN   1.73291                 NaN            NaN   6.03888                 NaN            NaN   7.07774       0.442046        43.5077        41.2007     
  1156.77        500.000                 NaN   1.76044                 NaN            NaN   5.99068                 NaN            NaN   7.07444       0.444046        43.5166        41.2138     
  1155.45        500.000                 NaN   1.94398                 NaN            NaN   5.61367                 NaN            NaN   7.01989       0.466892        43.6693        41.2862     
  1154.14        500.000                 NaN   1.81925                 NaN            NaN   5.88910                 NaN            NaN   7.06945       0.447909        43.5324        41.2419     
  1152.82        500.000                 NaN   1.84014                 NaN            NaN   5.85358                 NaN            NaN   7.06496       0.449603        43.5398        41.2519     
  1151.50        500.000                 NaN   2.12751                 NaN            NaN   5.30043                 NaN            NaN   7.00184       0.480493        43.7141        41.3756     
  1150.18        500.000                 NaN   2.12745                 NaN            NaN   5.30028                 NaN            NaN   7.00180       0.480483        43.7135        41.3765     
  1148.87        500.000                 NaN   2.12740                 NaN            NaN   5.30013                 NaN            NaN   7.00176       0.480472        43.7128        41.3774     
  1147.55        500.000                 NaN   2.12734                 NaN            NaN   5.29998                 NaN            NaN   7.00173       0.480461        43.7122        41.3783     
  1146.23        500.000                 NaN   2.12728                 NaN            NaN   5.29983                 NaN            NaN   7.00169       0.480450        43.7115        41.3792     
  1144.91        500.000                 NaN   2.12723                 NaN            NaN   5.29968                 NaN            NaN   7.00165       0.480439        43.7109        41.3801     
  1143.60        500.000                 NaN   2.12717                 NaN            NaN   5.29952                 NaN            NaN   7.00161       0.480429        43.7103        41.3810     
  1142.28        500.000                 NaN   2.12711                 NaN            NaN   5.29937                 NaN            NaN   7.00158       0.480418        43.7096        41.3819     
  1140.96        500.000                 NaN   2.12706                 NaN            NaN   5.29922                 NaN            NaN   7.00154       0.480407        43.7090        41.3828     
  1139.64        500.000                 NaN   2.12700                 NaN            NaN   5.29907                 NaN            NaN   7.00150       0.480396        43.7084        41.3837     
  1138.33        500.000                 NaN   2.12694                 NaN            NaN   5.29892                 NaN            NaN   7.00146       0.480386        43.7077        41.3845     
  1137.01        500.000                 NaN   2.12689                 NaN            NaN   5.29877                 NaN            NaN   7.00143       0.480375        43.7071        41.3854     
  1135.69        500.000                 NaN   2.12683                 NaN            NaN   5.29862                 NaN            NaN   7.00139       0.480364        43.7065        41.3863     
  1134.37        500.000                 NaN   2.12678                 NaN            NaN   5.29847                 NaN            NaN   7.00135       0.480353        43.7058        41.3872     
  1133.06        500.000                 NaN   2.12672                 NaN            NaN   5.29832                 NaN            NaN   7.00131       0.480342        43.7052        41.3881     
  1131.74        500.000                 NaN   2.12666                 NaN            NaN   5.29817                 NaN            NaN   7.00128       0.480332        43.7046        41.3890     
  1130.42        500.000                 NaN   2.12661                 NaN            NaN   5.29802                 NaN            NaN   7.00124       0.480321        43.7039        41.3899     
  1129.10        500.000                 NaN   2.17780                 NaN            NaN   5.21569                 NaN            NaN   7.00168       0.480298        43.7138        41.4107     
  1127.79        500.000                 NaN   2.17774                 NaN            NaN   5.21554                 NaN            NaN   7.00164       0.480287        43.7132        41.4116     
  1126.47        500.000                 NaN   2.17768                 NaN            NaN   5.21539                 NaN            NaN   7.00161       0.480277        43.7126        41.4125     
  1125.15        500.000                 NaN   2.17762                 NaN            NaN   5.21524                 NaN            NaN   7.00157       0.480266        43.7119        41.4133     
  1123.83        500.000                 NaN   2.17757                 NaN            NaN   5.21510                 NaN            NaN   7.00153       0.480255        43.7113        41.4142     
  1122.52        500.000                 NaN   2.17751                 NaN            NaN   5.21495                 NaN            NaN   7.00150       0.480244        43.7107        41.4151     
  1121.20        500.000                 NaN   2.17745                 NaN            NaN   5.21480                 NaN            NaN   7.00146       0.480234        43.7100        41.4160     
  1119.88        500.000                 NaN   2.15188                 NaN            NaN   5.32118                 NaN            NaN   7.03807       0.469723        43.6007        41.4185     
  1118.57        500.000                 NaN   2.17734                 NaN            NaN   5.21451                 NaN            NaN   7.00139       0.480212        43.7088        41.4178     
  1117.25        500.000                 NaN   2.17728                 NaN            NaN   5.21436                 NaN            NaN   7.00135       0.480202        43.7082        41.4187     
  1115.93        500.000                 NaN   2.17722                 NaN            NaN   5.21421                 NaN            NaN   7.00131       0.480191        43.7075        41.4195     
  1114.61        500.000                 NaN   2.17716                 NaN            NaN   5.21407                 NaN            NaN   7.00128       0.480180        43.7069        41.4204     
  1113.30        500.000                 NaN   2.17711                 NaN            NaN   5.21392                 NaN            NaN   7.00124       0.480169        43.7063        41.4213     
  1111.98        500.000                 NaN   2.17705                 NaN            NaN   5.21377                 NaN            NaN   7.00120       0.480159        43.7056        41.4222     
  1110.66        500.000                 NaN   2.17699                 NaN            NaN   5.21362                 NaN            NaN   7.00117       0.480148        43.7050        41.4231     
  1109.34        500.000                 NaN   2.17694                 NaN            NaN   5.21348                 NaN            NaN   7.00113       0.480137        43.7044        41.4240     
  1108.03        500.000                 NaN   2.17688                 NaN            NaN   5.21333                 NaN            NaN   7.00109       0.480127        43.7037        41.4248     
  1106.71        500.000                 NaN   2.17682                 NaN            NaN   5.21318                 NaN            NaN   7.00106       0.480116        43.7031        41.4257     
  1105.39        500.000                 NaN   2.31119                 NaN            NaN   5.02016                 NaN            NaN   7.01379       0.486242        43.6690        41.4996     
  1104.07        500.000                 NaN   2.36139                 NaN            NaN   4.96114                 NaN            NaN   7.02617       0.483651        43.6352        41.5324     
  1102.76        500.000                 NaN   2.25413                 NaN            NaN   5.15108                 NaN            NaN   7.03291       0.475831        43.6067        41.4793     
  1101.44        500.000                 NaN   2.24611                 NaN            NaN   5.16250                 NaN            NaN   7.03065       0.477226        43.6091        41.4745     
  1100.12        500.000                 NaN   2.26513                 NaN            NaN   5.13325                 NaN            NaN   7.03288       0.476368        43.6056        41.4867     
  1098.80        500.000                 NaN   2.25894                 NaN            NaN   5.14239                 NaN            NaN   7.03165       0.478065        43.6052        41.4838     
  1097.49        500.000                 NaN   2.27395                 NaN            NaN   5.11836                 NaN            NaN   7.03402       0.476509        43.6036        41.4935     
  1096.17        500.000                 NaN   2.27055                 NaN            NaN   5.12336                 NaN            NaN   7.03132       0.478663        43.6046        41.4915     
  1094.85        500.000                 NaN   2.28721                 NaN            NaN   5.09469                 NaN            NaN   7.03214       0.477633        43.6066        41.5017     
  1093.53        500.000                 NaN   2.28161                 NaN            NaN   5.10524                 NaN            NaN   7.03106       0.479218        43.6038        41.4990     
  1092.22        500.000                 NaN   2.29783                 NaN            NaN   5.07717                 NaN            NaN   7.03207       0.478166        43.6058        41.5090     
  1090.90        500.000                 NaN   2.29228                 NaN            NaN   5.08796                 NaN            NaN   7.03083       0.479743        43.6028        41.5064     
  1089.58        500.000                 NaN   2.30556                 NaN            NaN   5.06776                 NaN            NaN   7.03318       0.478272        43.6002        41.5150     
  1088.27        500.000                 NaN   2.30383                 NaN            NaN   5.06841                 NaN            NaN   7.03033       0.480509        43.6027        41.5142     
  1086.95        500.000                 NaN   2.42978                 NaN            NaN   4.86506                 NaN            NaN   7.03513       0.484844        43.6020        41.5832     
  1085.63        500.000                 NaN   2.42972                 NaN            NaN   4.86493                 NaN            NaN   7.03509       0.484834        43.6014        41.5841     
  1084.31        500.000                 NaN   2.42965                 NaN            NaN   4.86480                 NaN            NaN   7.03506       0.484823        43.6007        41.5850     
  1083.00        500.000                 NaN   2.42959                 NaN            NaN   4.86467                 NaN            NaN   7.03502       0.484812        43.6001        41.5858     
  1081.68        500.000                 NaN   2.42953                 NaN            NaN   4.86454                 NaN            NaN   7.03498       0.484802        43.5994        41.5867     
  1080.36        500.000                 NaN   2.42946                 NaN            NaN   4.86440                 NaN            NaN   7.03495       0.484791        43.5988        41.5876     
  1079.04        500.000                 NaN   2.42940                 NaN            NaN   4.86427                 NaN            NaN   7.03491       0.484780        43.5982        41.5885     
  1077.73        500.000                 NaN   2.42933                 NaN            NaN   4.86414                 NaN            NaN   7.03487       0.484769        43.5975        41.5893     
  1076.41        500.000                 NaN   2.42927                 NaN            NaN   4.86401                 NaN            NaN   7.03484       0.484759        43.5969        41.5902     
  1075.09        500.000                 NaN   2.42921                 NaN            NaN   4.86388                 NaN            NaN   7.03480       0.484748        43.5963        41.5911     
  1073.77        500.000                 NaN   2.42914                 NaN            NaN   4.86375                 NaN            NaN   7.03476       0.484737        43.5956        41.5920     
  1072.46        500.000                 NaN   2.42908                 NaN            NaN  0.406360E-004   4.86358                 NaN   7.03473       0.484727        43.5950        41.5928     
  1071.14        500.000                 NaN   2.42461                 NaN            NaN   4.87106                 NaN            NaN   7.03486       0.484519        43.5936        41.5914     
  1069.82        500.000                 NaN   2.42895                 NaN            NaN   4.86335                 NaN            NaN   7.03465       0.484705        43.5938        41.5946     
  1068.50        500.000                 NaN   2.42889                 NaN            NaN   4.86322                 NaN            NaN   7.03462       0.484695        43.5931        41.5955     
  1067.19        500.000                 NaN   2.42882                 NaN            NaN   4.86309                 NaN            NaN   7.03458       0.484684        43.5925        41.5963     
  1065.87        500.000                 NaN   2.42876                 NaN            NaN   4.86296                 NaN            NaN   7.03455       0.484673        43.5919        41.5972     
  1064.55        500.000                 NaN   2.42870                 NaN            NaN   4.86283                 NaN            NaN   7.03451       0.484663        43.5912        41.5981     
  1063.23        500.000                 NaN   2.42863                 NaN            NaN   4.86270                 NaN            NaN   7.03447       0.484652        43.5906        41.5990     
  1061.92        500.000                 NaN   2.42857                 NaN            NaN   4.86256                 NaN            NaN   7.03444       0.484641        43.5900        41.5998     
  1060.60        500.000                 NaN   2.42851                 NaN            NaN   4.86243                 NaN            NaN   7.03440       0.484631        43.5893        41.6007     
  1059.28        500.000                 NaN   2.42844                 NaN            NaN   4.86230                 NaN            NaN   7.03437       0.484620        43.5887        41.6016     
  1057.97        500.000                 NaN   2.42838                 NaN            NaN   4.86217                 NaN            NaN   7.03433       0.484609        43.5881        41.6024     
  1056.65        500.000                 NaN   2.42831                 NaN            NaN   4.86205                 NaN            NaN   7.03430       0.484599        43.5874        41.6033     
  1055.33        500.000                 NaN   2.42825                 NaN            NaN   4.86191                 NaN            NaN   7.03426       0.484588        43.5868        41.6042     
  1054.01        500.000                 NaN   2.44223                 NaN            NaN   4.84174                 NaN            NaN   7.03572       0.485066        43.5822        41.6131     
  1052.70        500.000                 NaN   2.44217                 NaN            NaN   4.84161                 NaN            NaN   7.03568       0.485055        43.5815        41.6139     
  1051.38        500.000                 NaN   2.42712                 NaN            NaN   4.88375                 NaN            NaN   7.04083       0.482990        43.5579        41.6074     
  1050.06        500.000                 NaN   2.42800                 NaN            NaN   4.86138                 NaN            NaN   7.03412       0.484546        43.5843        41.6077     
  1048.74        500.000                 NaN   2.43425                 NaN            NaN   4.87289                 NaN            NaN   7.04140       0.483250        43.5548        41.6134     
  1047.43        500.000                 NaN   2.43796                 NaN            NaN   4.86701                 NaN            NaN   7.04188       0.483420        43.5534        41.6164     
  1046.11        500.000                 NaN   2.44132                 NaN            NaN   4.86203                 NaN            NaN   7.04227       0.483503        43.5517        41.6192     
  1044.79        500.000                 NaN   2.44469                 NaN            NaN   4.85713                 NaN            NaN   7.04238       0.483605        43.5500        41.6222     
  1043.47        500.000                 NaN   2.44817                 NaN            NaN   4.85170                 NaN            NaN   7.04259       0.483763        43.5486        41.6251     
  1042.16        500.000                 NaN   2.45167                 NaN            NaN   4.84590                 NaN            NaN   7.04300       0.483937        43.5476        41.6279     
  1040.84        500.000                 NaN   2.45490                 NaN            NaN   4.84163                 NaN            NaN   7.04329       0.484002        43.5452        41.6310     
  1039.52        500.000                 NaN   2.46050                 NaN            NaN   4.83118                 NaN            NaN   7.04289       0.484591        43.5460        41.6349     
  1038.20        500.000                 NaN   2.47333                 NaN            NaN   4.78157                 NaN            NaN   7.02952       0.490754        43.5878        41.6370     
  1036.89        500.000                 NaN   2.46741                 NaN            NaN   4.82051                 NaN            NaN   7.04356       0.484893        43.5428        41.6408     
  1035.57        500.000                 NaN   2.47838                 NaN            NaN   4.77382                 NaN            NaN   7.03012       0.490974        43.5849        41.6418     
  1034.25        500.000                 NaN   2.47100                 NaN            NaN   4.81759                 NaN            NaN   7.04519       0.484471        43.5367        41.6450     
  1032.93        500.000                 NaN   2.47623                 NaN            NaN   4.80874                 NaN            NaN   7.04504       0.485046        43.5356        41.6493     
  1031.62        500.000                 NaN   2.47958                 NaN            NaN   4.78060                 NaN            NaN   7.03424       0.487803        43.5704        41.6473     
  1030.30        500.000                 NaN   2.48087                 NaN            NaN   4.80266                 NaN            NaN   7.04678       0.484843        43.5311        41.6538     
  1028.98        500.000                 NaN   2.48321                 NaN            NaN   4.79919                 NaN            NaN   7.04572       0.485251        43.5304        41.6562     
  1027.67        500.000                 NaN   2.49062                 NaN            NaN   4.76530                 NaN            NaN   7.03204       0.488862        43.5707        41.6524     
  1026.35        500.000                 NaN   2.49018                 NaN            NaN   4.78778                 NaN            NaN   7.04708       0.485475        43.5274        41.6621     
  1025.03        500.000                 NaN   2.49708                 NaN            NaN   4.77138                 NaN            NaN   7.04244       0.487356        43.5358        41.6659     
  1023.71        500.000                 NaN   2.49926                 NaN            NaN   4.74484                 NaN            NaN   7.03417       0.491467        43.5668        41.6635     
  1022.40        500.000                 NaN   2.49996                 NaN            NaN   4.77366                 NaN            NaN   7.04849       0.485631        43.5214        41.6708     
  1021.08        500.000                 NaN   2.50307                 NaN            NaN   4.76915                 NaN            NaN   7.04897       0.485772        43.5192        41.6738     
  1019.76        500.000                 NaN   2.51204                 NaN            NaN   4.72843                 NaN            NaN   7.03889       0.491234        43.5541        41.6753     
  1018.44        500.000                 NaN   2.50775                 NaN            NaN   4.76147                 NaN            NaN   7.05067       0.485896        43.5159        41.6783     
  1017.13        500.000                 NaN   2.51240                 NaN            NaN   4.75557                 NaN            NaN   7.04913       0.486098        43.5150        41.6818     
  1015.81        500.000                 NaN   2.52008                 NaN            NaN   4.71725                 NaN            NaN   7.04058       0.491450        43.5473        41.6833     
  1014.49        500.000                 NaN   2.51546                 NaN            NaN   4.75076                 NaN            NaN   7.05225       0.486062        43.5094        41.6860     
  1013.17        500.000                 NaN   2.52177                 NaN            NaN   4.73997                 NaN            NaN   7.05053       0.486445        43.5115        41.6898     
  1011.86        500.000                 NaN   2.52249                 NaN            NaN   4.71770                 NaN            NaN   7.03766       0.490787        43.5450        41.6863     
  1010.54        500.000                 NaN   2.52287                 NaN            NaN   4.74064                 NaN            NaN   7.05375       0.486252        43.5029        41.6936     
  1009.22        500.000                 NaN   2.53009                 NaN            NaN   4.72815                 NaN            NaN   7.05193       0.486667        43.5053        41.6979     
  1007.90        500.000                 NaN   2.53232                 NaN            NaN   4.70219                 NaN            NaN   7.04186       0.491096        43.5365        41.6960     
  1006.59        500.000                 NaN   2.53557                 NaN            NaN   4.72037                 NaN            NaN   7.05287       0.486814        43.5012        41.7032     
  1005.27        500.000                 NaN   2.53821                 NaN            NaN   4.71670                 NaN            NaN   7.05337       0.486875        43.4990        41.7058     
  1003.95        500.000                 NaN   2.53909                 NaN            NaN   4.69329                 NaN            NaN   7.04341       0.491130        43.5299        41.7032     
  1002.63        500.000                 NaN   2.54144                 NaN            NaN   4.71404                 NaN            NaN   7.05770       0.486256        43.4904        41.7101     
  1001.32        500.000                 NaN   2.54402                 NaN            NaN   4.71008                 NaN            NaN   7.05794       0.486613        43.4884        41.7129     
  1000.00        500.000                 NaN   2.54721                 NaN            NaN   4.70555                 NaN            NaN   7.05852       0.486659        43.4862        41.7159     
