|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.5/LAR/LAR_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1152.62        500.000                 NaN            NaN   7.25000        4.03683                 NaN   7.25855        40.9950       0.567293        39.8923     
  1151.62        500.000                 NaN            NaN   9.04192        2.24668                 NaN   7.26019        40.9919       0.566629        39.8927     
  1150.62        500.000                 NaN            NaN   7.77229        3.51826                 NaN   7.26196        40.9886       0.565908        39.8930     
  1149.61        500.000                 NaN            NaN   8.05791        3.23478                 NaN   7.26388        40.9849       0.565121        39.8934     
  1148.61        500.000                 NaN            NaN   8.35884        2.93619                 NaN   7.26595        40.9810       0.564263        39.8938     
  1147.60        500.000                 NaN            NaN   8.67836        2.61925                 NaN   7.26820        40.9766       0.563323        39.8942     
  1146.60        500.000                 NaN            NaN   9.01667        2.28380                 NaN   7.27066        40.9719       0.562289        39.8947     
  1145.60        500.000                 NaN            NaN   10.9771       0.326491                 NaN   7.27335        40.9666       0.561149        39.8953     
  1144.59        500.000                 NaN            NaN   1.60007        9.70655                 NaN   7.27597        40.9616       0.560044        39.8958     
  1143.59        500.000                 NaN            NaN   11.3115                 NaN            NaN   7.27994        40.9540       0.558005        39.8965     
  1142.58        500.000                 NaN            NaN   6.70511        4.58380                 NaN   7.26343        40.9897       0.565446        39.8925     
  1141.58        500.000                 NaN            NaN   6.79411        4.49576                 NaN   7.26445        40.9880       0.565034        39.8926     
  1140.58        500.000                 NaN            NaN   6.88260        4.40827                 NaN   7.26547        40.9863       0.564618        39.8928     
  1139.57        500.000                 NaN            NaN   6.97037        4.32152                 NaN   7.26652        40.9844       0.564189        39.8930     
  1138.57        500.000                 NaN            NaN   7.05753        4.23541                 NaN   7.26757        40.9826       0.563752        39.8931     
  1137.56        500.000                 NaN            NaN   7.14363        4.15039                 NaN   7.26865        40.9807       0.563305        39.8933     
  1136.56        500.000                 NaN            NaN   11.3358                 NaN            NaN   7.29855        40.9168       0.548270        39.9005     
  1135.55        500.000                 NaN            NaN   3.98338        7.31287                 NaN   7.27087        40.9768       0.562380        39.8937     
  1134.55        500.000                 NaN            NaN   7.39602        3.90141                 NaN   7.27202        40.9748       0.561898        39.8939     
  1133.55        500.000                 NaN            NaN   7.47771        3.82091                 NaN   7.27318        40.9727       0.561408        39.8941     
  1132.54        500.000                 NaN            NaN   3.74175        7.55810                 NaN   7.27436        40.9706       0.560905        39.8943     
  1131.54        500.000                 NaN            NaN   7.63715        3.66397                 NaN   7.27557        40.9684       0.560389        39.8945     
  1130.53        500.000                 NaN            NaN   7.71424        3.58817                 NaN   7.27680        40.9662       0.559862        39.8947     
  1129.53        500.000                 NaN            NaN   7.79007        3.51367                 NaN   7.27805        40.9640       0.559324        39.8949     
  1128.53        500.000                 NaN            NaN   7.86408        3.44103                 NaN   7.27933        40.9617       0.558772        39.8951     
  1127.52        500.000                 NaN            NaN   7.93697        3.36954                 NaN   7.28063        40.9593       0.558205        39.8954     
  1126.52        500.000                 NaN            NaN   8.00705        3.30089                 NaN   7.28196        40.9569       0.557628        39.8956     
  1125.51        500.000                 NaN            NaN   8.07585        3.23357                 NaN   7.28331        40.9544       0.557035        39.8958     
  1124.51        500.000                 NaN            NaN   3.16840        8.14254                 NaN   7.28469        40.9518       0.556429        39.8961     
  1123.51        500.000                 NaN            NaN   3.10534        8.20715                 NaN   7.28609        40.9493       0.555809        39.8964     
  1122.50        500.000                 NaN            NaN   8.26954        3.04454                 NaN   7.28752        40.9466       0.555174        39.8966     
  1121.50        500.000                 NaN            NaN   2.98544        8.33028                 NaN   7.28898        40.9439       0.554524        39.8969     
  1120.49        500.000                 NaN            NaN   11.3564                 NaN            NaN   7.31935        40.8808       0.539609        39.9038     
  1119.49        500.000                 NaN            NaN   11.3579                 NaN            NaN   7.32080        40.8782       0.538974        39.9041     
  1118.49        500.000                 NaN            NaN   11.3595                 NaN            NaN   7.32226        40.8756       0.538333        39.9043     
  1117.48        500.000                 NaN            NaN   11.3610                 NaN            NaN   7.32371        40.8730       0.537687        39.9046     
  1116.48        500.000                 NaN            NaN   11.3626                 NaN            NaN   7.32518        40.8703       0.537035        39.9048     
  1115.47        500.000                 NaN            NaN   2.68000        8.64642                 NaN   7.29835        40.9262       0.550301        39.8987     
  1114.47        500.000                 NaN            NaN   11.3658                 NaN            NaN   7.32812        40.8650       0.535723        39.9054     
  1113.46        500.000                 NaN            NaN   11.3674                 NaN            NaN   7.32959        40.8623       0.535060        39.9056     
  1112.46        500.000                 NaN            NaN   11.3690                 NaN            NaN   7.33107        40.8596       0.534392        39.9059     
  1111.46        500.000                 NaN            NaN   11.3708                 NaN            NaN   7.33267        40.8567       0.533639        39.9062     
  1110.45        500.000                 NaN            NaN   11.3827                 NaN            NaN   7.34112        40.8392       0.528857        39.9081     
  1109.45        500.000                 NaN            NaN   11.3801                 NaN            NaN   7.33962        40.8427       0.529882        39.9077     
  1108.44        500.000                 NaN            NaN   7.99395        3.38973                 NaN   7.34269        40.8369       0.528388        39.9083     
  1107.44        500.000                 NaN            NaN   7.52396        3.86172                 NaN   7.34458        40.8336       0.527529        39.9086     
  1106.44        500.000                 NaN            NaN   5.85828        5.52355                 NaN   7.34186        40.8391       0.529099        39.9081     
  1105.43        500.000                 NaN            NaN   5.45905        5.92510                 NaN   7.34379        40.8355       0.528146        39.9085     
  1104.43        500.000                 NaN            NaN   5.14161        6.24485                 NaN   7.34577        40.8317       0.527185        39.9088     
  1103.42        500.000                 NaN            NaN   4.81202        6.57678                 NaN   7.34776        40.8280       0.526220        39.9092     
  1102.42        500.000                 NaN            NaN   4.98522        6.40592                 NaN   7.34967        40.8243       0.525264        39.9096     
  1101.42        500.000                 NaN            NaN   4.65200        6.74151                 NaN   7.35167        40.8205       0.524287        39.9100     
  1100.41        500.000                 NaN            NaN   7.93868        3.45951                 NaN   7.35487        40.8136       0.522510        39.9108     
  1099.41        500.000                 NaN            NaN   5.98780        5.40402                 NaN   7.35153        40.8221       0.524875        39.9097     
  1098.40        500.000                 NaN            NaN   6.15536        5.23653                 NaN   7.35079        40.8222       0.525233        39.9099     
  1097.40        500.000                 NaN            NaN   5.96160        5.43218                 NaN   7.35246        40.8191       0.524458        39.9102     
  1096.39        500.000                 NaN            NaN   6.28023        5.11591                 NaN   7.35444        40.8154       0.523480        39.9106     
  1095.39        500.000                 NaN            NaN   6.70805        4.69089                 NaN   7.35680        40.8109       0.522299        39.9110     
  1094.39        500.000                 NaN            NaN   6.43323        4.96729                 NaN   7.35819        40.8083       0.521672        39.9113     
  1093.38        500.000                 NaN            NaN   6.84834        4.55500                 NaN   7.36056        40.8039       0.520479        39.9117     
  1092.38        500.000                 NaN            NaN   6.59484        4.81010                 NaN   7.36196        40.8013       0.519843        39.9120     
  1091.37        500.000                 NaN            NaN   6.99719        4.41060                 NaN   7.36435        40.7968       0.518638        39.9125     
  1090.37        500.000                 NaN            NaN   6.76740        4.64201                 NaN   7.36576        40.7941       0.517991        39.9127     
  1089.37        500.000                 NaN            NaN   11.4173                 NaN            NaN   7.37243        40.7820       0.514482        39.9138     
  1088.36        500.000                 NaN            NaN   6.56828        4.84387                 NaN   7.36857        40.7894       0.516673        39.9132     
  1087.36        500.000                 NaN            NaN   6.37744        5.03639                 NaN   7.37004        40.7867       0.515990        39.9135     
  1086.35        500.000                 NaN            NaN   6.75096        4.66576                 NaN   7.37241        40.7821       0.514791        39.9140     
  1085.35        500.000                 NaN            NaN   6.59209        4.82638                 NaN   7.37391        40.7793       0.514084        39.9143     
  1084.35        500.000                 NaN            NaN   5.39325        6.05482                 NaN   7.39515        40.7343       0.502840        39.9196     
  1083.34        500.000                 NaN            NaN   6.09057        5.35971                 NaN   7.39697        40.7308       0.501957        39.9200     
  1082.34        500.000                 NaN            NaN   11.4395                 NaN            NaN   7.39000        40.7478       0.505405        39.9174     
  1081.33        500.000                 NaN            NaN  0.282261        11.1601                 NaN   7.39244        40.7431       0.504185        39.9179     
  1080.33        500.000                 NaN            NaN  0.461317        10.9799                 NaN   7.39206        40.7446       0.504444        39.9176     
  1079.32        500.000                 NaN            NaN  0.654231        10.7853                 NaN   7.39142        40.7468       0.504864        39.9174     
  1078.32        500.000                 NaN            NaN  0.868382        10.5691                 NaN   7.39044        40.7496       0.505447        39.9170     
  1077.32        500.000                 NaN            NaN   1.07385        10.3617                 NaN   7.38954        40.7522       0.505990        39.9167     
  1076.31        500.000                 NaN            NaN   1.27413        10.1597                 NaN   7.38875        40.7546       0.506474        39.9164     
  1075.31        500.000                 NaN            NaN   1.48951        9.94286                 NaN   7.38814        40.7565       0.506860        39.9161     
  1074.30        500.000                 NaN            NaN   1.63800        9.79447                 NaN   7.38869        40.7560       0.506682        39.9162     
  1073.30        500.000                 NaN            NaN   1.76813        9.66477                 NaN   7.38946        40.7550       0.506393        39.9163     
  1072.30        500.000                 NaN            NaN   1.93629        9.49576                 NaN   7.38925        40.7560       0.506575        39.9161     
  1071.29        500.000                 NaN            NaN   2.09193        9.33938                 NaN   7.38912        40.7568       0.506721        39.9160     
  1070.29        500.000                 NaN            NaN   6.81498        4.64528                 NaN   7.40747        40.7138       0.496887        39.9216     
  1069.28        500.000                 NaN            NaN   6.87259        4.58885                 NaN   7.40843        40.7120       0.496403        39.9218     
  1068.28        500.000                 NaN            NaN   6.93326        4.52936                 NaN   7.40938        40.7101       0.495918        39.9220     
  1067.28        500.000                 NaN            NaN   6.99742        4.46640                 NaN   7.41033        40.7083       0.495433        39.9222     
  1066.27        500.000                 NaN            NaN   4.87386        6.40402       0.128071        7.39873        40.7357       0.503160        39.9565     
  1065.27        500.000                 NaN            NaN   4.85030        6.40096       0.146928        7.39753        40.7386       0.504007        39.9616     
  1064.26        500.000                 NaN            NaN   4.81779        6.42164       0.155858        7.39760        40.7388       0.504090        39.9642     
  1063.26        500.000                 NaN            NaN   4.95653        6.36727       0.959481E-001   7.40180        40.7293       0.501466        39.9477     
  1062.25        500.000                 NaN            NaN   11.4848                 NaN            NaN   7.42657        40.6767       0.487090        39.9249     
  1061.25        500.000                 NaN            NaN   4.87368        6.42788       0.110793        7.40028        40.7332       0.502612        39.9516     
  1060.25        500.000                 NaN            NaN   11.4910                 NaN            NaN   7.43180        40.6669       0.484492        39.9258     
  1059.24        500.000                 NaN            NaN   3.00539        8.47977                 NaN   7.42857        40.6747       0.486441        39.9252     
  1058.24        500.000                 NaN            NaN   11.4952                 NaN            NaN   7.43530        40.6602       0.482763        39.9265     
  1057.23        500.000                 NaN            NaN   4.90109        6.16417       0.279312        7.38977        40.7579       0.509604        39.9982     
  1056.23        500.000                 NaN            NaN   11.4990       0.653962E-005            NaN   7.43834        40.6542       0.481246        39.9272     
  1055.23        500.000                 NaN            NaN   6.52142        4.97559                 NaN   7.43677        40.6569       0.482189        39.9271     
  1054.22        500.000                 NaN            NaN   6.18345        5.30426                 NaN   7.43047        40.6701       0.485988        39.9257     
  1053.22        500.000                 NaN            NaN   3.29380        8.20002                 NaN   7.43590        40.6608       0.482825        39.9266     
  1052.21        500.000                 NaN            NaN   3.14701        8.34922                 NaN   7.43779        40.6571       0.481853        39.9270     
  1051.21        500.000                 NaN            NaN   2.96172        8.53711                 NaN   7.43980        40.6531       0.480815        39.9274     
  1050.21        500.000                 NaN            NaN   2.69460        8.80716                 NaN   7.44199        40.6487       0.479674        39.9279     
  1049.20        500.000                 NaN            NaN   6.33325        5.17230                 NaN   7.44446        40.6430       0.478408        39.9286     
  1048.20        500.000                 NaN            NaN   9.99664       0.134197E-002  0.995933        7.29442        40.9581       0.566370        40.1872     
  1047.19        500.000                 NaN            NaN   4.58924        6.92168                 NaN   7.44830        40.6345       0.476594        39.9297     
  1046.19        500.000                 NaN            NaN   2.25307        9.26698                 NaN   7.45539        40.6209       0.472751        39.9310     
  1045.18        500.000                 NaN            NaN   9.73444       0.568230E-003   1.16915        7.26778        41.0137       0.582096        40.2323     
  1044.18        500.000                 NaN            NaN   9.68207       0.483399E-003   1.20406        7.26279        41.0241       0.585080        40.2415     
  1043.18        500.000                 NaN            NaN   9.63395       0.489105E-003   1.23607        7.25820        41.0336       0.587824        40.2499     
  1042.17        500.000                 NaN            NaN   9.59410       0.395655E-003   1.26282        7.25456        41.0411       0.590019        40.2570     
  1041.17        500.000                 NaN            NaN   9.54721       0.352791E-003   1.29477        7.25070        41.0490       0.592386        40.2656     
  1040.16        500.000                 NaN            NaN   9.52127       0.299930E-003   1.31182        7.24803        41.0546       0.593970        40.2701     
  1039.16        500.000                 NaN            NaN   9.48688       0.270014E-003   1.33499        7.24499        41.0608       0.595812        40.2762     
  1038.16        500.000                 NaN            NaN   9.45336       0.247600E-003   1.35761        7.24206        41.0668       0.597595        40.2823     
  1037.15        500.000                 NaN            NaN   9.42042       0.231393E-003   1.37986        7.23921        41.0727       0.599333        40.2883     
  1036.15        500.000                 NaN            NaN   9.38782       0.219820E-003   1.40191        7.23642        41.0784       0.601041        40.2942     
  1035.14        500.000                 NaN            NaN   9.35533       0.212405E-003   1.42392        7.23366        41.0841       0.602732        40.3001     
  1034.14        500.000                 NaN            NaN   9.32274       0.207377E-003   1.44601        7.23091        41.0897       0.604417        40.3061     
  1033.14        500.000                 NaN            NaN   9.28985       0.206694E-003   1.46833        7.22816        41.0953       0.606106        40.3121     
  1032.13        500.000                 NaN            NaN   9.25647       0.209561E-003   1.49101        7.22540        41.1009       0.607810        40.3182     
  1031.13        500.000                 NaN            NaN   9.22240       0.215547E-003   1.51418        7.22259        41.1066       0.609539        40.3245     
  1030.12        500.000                 NaN            NaN   9.18741       0.225267E-003   1.53800        7.21974        41.1124       0.611305        40.3309     
  1029.12        500.000                 NaN            NaN   9.15130       0.238925E-003   1.56260        7.21681        41.1184       0.613118        40.3376     
  1028.12        500.000                 NaN            NaN   9.11382       0.257160E-003   1.58815        7.21378        41.1245       0.614991        40.3445     
  1027.11        500.000                 NaN            NaN   8.54163       0.259297        1.80648        7.19271        41.1663       0.628542        40.4051     
  1026.11        500.000                 NaN            NaN   8.60655       0.106241        1.86515        7.18422        41.1837       0.633589        40.4205     
  1025.10        500.000                 NaN            NaN   8.67678                 NaN   1.89009        7.18153        41.1892       0.635216        40.4272     
  1024.10        500.000                 NaN            NaN   8.64854                 NaN   1.90936        7.17928        41.1937       0.636624        40.4325     
  1023.09        500.000                 NaN            NaN   8.61480                 NaN   1.93216        7.17638        41.1996       0.638412        40.4386     
  1022.09        500.000                 NaN            NaN   8.58210                 NaN   1.95429        7.17359        41.2053       0.640140        40.4446     
  1021.09        500.000                 NaN            NaN   8.55015                 NaN   1.97591        7.17086        41.2108       0.641827        40.4505     
  1020.08        500.000                 NaN            NaN   8.51855                 NaN   1.99728        7.16816        41.2162       0.643500        40.4563     
  1019.08        500.000                 NaN            NaN   8.48772                 NaN   2.01814        7.16554        41.2216       0.645130        40.4619     
  1018.07        500.000                 NaN            NaN   8.41442                 NaN   2.06590        7.15776        41.2377       0.649810        40.4744     
  1017.07        500.000                 NaN            NaN   8.42807                 NaN   2.05852        7.16047        41.2318       0.648279        40.4729     
  1016.07        500.000                 NaN            NaN   8.41740                 NaN   2.06697        7.16048        41.2313       0.648360        40.4755     
  1015.06        500.000                 NaN            NaN   8.45785                 NaN   2.04311        7.16671        41.2176       0.644752        40.4700     
  1014.06        500.000                 NaN            NaN   8.42501                 NaN   2.06522        7.16382        41.2234       0.646545        40.4760     
  1013.05        500.000                 NaN            NaN   8.35192                 NaN   2.11236        7.15576        41.2404       0.651386        40.4882     
  1012.05        500.000                 NaN            NaN   8.37463                 NaN   2.09971        7.15983        41.2313       0.649060        40.4855     
  1011.05        500.000                 NaN            NaN   8.35024                 NaN   2.11643        7.15792        41.2350       0.650271        40.4901     
  1010.04        500.000                 NaN            NaN   8.32651                 NaN   2.13271        7.15607        41.2387       0.651446        40.4946     
  1009.04        500.000                 NaN            NaN   8.30437                 NaN   2.14798        7.15441        41.2419       0.652506        40.4988     
  1008.03        500.000                 NaN            NaN   8.28590                 NaN   2.16095        7.15322        41.2442       0.653289        40.5024     
  1007.03        500.000                 NaN            NaN   8.26673                 NaN   2.17440        7.15194        41.2466       0.654123        40.5063     
  1006.02        500.000                 NaN            NaN   8.18160                 NaN   2.22865        7.14279        41.2672       0.659709        40.5201     
  1005.02        500.000                 NaN            NaN   8.15581                 NaN   2.24582        7.14057        41.2720       0.661163        40.5247     
  1004.02        500.000                 NaN            NaN   8.09158                 NaN   2.28660        7.13387        41.2874       0.665460        40.5350     
  1003.01        500.000                 NaN            NaN   8.09259                 NaN   2.28656        7.13445        41.2860       0.665139        40.5353     
  1002.01        500.000                 NaN            NaN   8.17037                 NaN   2.24159        7.14527        41.2592       0.658468        40.5251     
  1001.00        500.000                 NaN            NaN   8.15206                 NaN   2.25439        7.14405        41.2615       0.659262        40.5287     
  1000.00        500.000                 NaN            NaN   8.13469                 NaN   2.26661        7.14291        41.2636       0.660028        40.5322     
