|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.5/LAR/LAR_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1157.65        500.000                 NaN            NaN   4.54749        3.74438                 NaN   7.00441        43.0558       0.320725        41.3272     
  1156.64        500.000                 NaN            NaN   4.68781        3.60497                 NaN   7.00556        43.0531       0.320455        41.3281     
  1155.64        500.000                 NaN            NaN   4.83366        3.46010                 NaN   7.00676        43.0503       0.320171        41.3290     
  1154.63        500.000                 NaN            NaN   4.99462        3.30024                 NaN   7.00806        43.0473       0.319864        41.3300     
  1153.63        500.000                 NaN            NaN   5.16249        3.13357                 NaN   7.00943        43.0440       0.319536        41.3309     
  1152.62        500.000                 NaN            NaN   5.33957        2.95782                 NaN   7.01089        43.0406       0.319184        41.3319     
  1151.62        500.000                 NaN            NaN   6.64270        1.65612                 NaN   7.01246        43.0369       0.318805        41.3330     
  1150.62        500.000                 NaN            NaN   5.72298        2.57748                 NaN   7.01415        43.0330       0.318394        41.3340     
  1149.61        500.000                 NaN            NaN   5.93263        2.36962                 NaN   7.01597        43.0287       0.317946        41.3351     
  1148.61        500.000                 NaN            NaN   6.15351        2.15073                 NaN   7.01795        43.0241       0.317458        41.3363     
  1147.60        500.000                 NaN            NaN   6.38804        1.91842                 NaN   7.02010        43.0191       0.316924        41.3374     
  1146.60        500.000                 NaN            NaN   6.63634        1.67260                 NaN   7.02245        43.0136       0.316337        41.3387     
  1145.60        500.000                 NaN            NaN   8.07105       0.240638                 NaN   7.02503        43.0076       0.315690        41.3399     
  1144.59        500.000                 NaN            NaN   1.17158        7.14270                 NaN   7.02753        43.0019       0.315064        41.3412     
  1143.59        500.000                 NaN            NaN   8.31765                 NaN            NaN   7.03141        42.9940       0.313914        41.3430     
  1142.58        500.000                 NaN            NaN   4.94176        3.35595                 NaN   7.01530        43.0302       0.318088        41.3387     
  1141.58        500.000                 NaN            NaN   5.00722        3.29122                 NaN   7.01626        43.0279       0.317852        41.3396     
  1140.58        500.000                 NaN            NaN   5.07229        3.22689                 NaN   7.01722        43.0256       0.317612        41.3404     
  1139.57        500.000                 NaN            NaN   5.13684        3.16313                 NaN   7.01820        43.0232       0.317365        41.3413     
  1138.57        500.000                 NaN            NaN   5.20093        3.09983                 NaN   7.01920        43.0208       0.317114        41.3421     
  1137.56        500.000                 NaN            NaN   5.26425        3.03734                 NaN   7.02021        43.0183       0.316857        41.3430     
  1136.56        500.000                 NaN            NaN   8.33864                 NaN            NaN   7.04921        42.9517       0.308402        41.3521     
  1135.55        500.000                 NaN            NaN   2.91461        5.38872                 NaN   7.02230        43.0133       0.316326        41.3447     
  1134.55        500.000                 NaN            NaN   5.44988        2.85438                 NaN   7.02338        43.0107       0.316050        41.3456     
  1133.55        500.000                 NaN            NaN   5.50997        2.79523                 NaN   7.02447        43.0081       0.315769        41.3465     
  1132.54        500.000                 NaN            NaN   2.73708        5.56910                 NaN   7.02558        43.0054       0.315481        41.3474     
  1131.54        500.000                 NaN            NaN   5.62726        2.67994                 NaN   7.02673        43.0026       0.315185        41.3483     
  1130.53        500.000                 NaN            NaN   5.68398        2.62426                 NaN   7.02788        42.9998       0.314883        41.3492     
  1129.53        500.000                 NaN            NaN   5.73978        2.56953                 NaN   7.02906        42.9970       0.314575        41.3501     
  1128.53        500.000                 NaN            NaN   5.79424        2.51618                 NaN   7.03027        42.9940       0.314259        41.3510     
  1127.52        500.000                 NaN            NaN   5.84790        2.46367                 NaN   7.03150        42.9911       0.313935        41.3519     
  1126.52        500.000                 NaN            NaN   5.89949        2.41326                 NaN   7.03275        42.9880       0.313606        41.3528     
  1125.51        500.000                 NaN            NaN   5.95014        2.36382                 NaN   7.03403        42.9850       0.313267        41.3538     
  1124.51        500.000                 NaN            NaN   2.31596        5.99927                 NaN   7.03533        42.9818       0.312921        41.3547     
  1123.51        500.000                 NaN            NaN   2.26966        6.04686                 NaN   7.03666        42.9786       0.312567        41.3557     
  1122.50        500.000                 NaN            NaN   6.09285        2.22501                 NaN   7.03801        42.9753       0.312204        41.3566     
  1121.50        500.000                 NaN            NaN   2.18160        6.13762                 NaN   7.03939        42.9720       0.311833        41.3576     
  1120.49        500.000                 NaN            NaN   8.35611                 NaN            NaN   7.06878        42.9057       0.303445        41.3659     
  1119.49        500.000                 NaN            NaN   8.35741                 NaN            NaN   7.07015        42.9025       0.303082        41.3668     
  1118.49        500.000                 NaN            NaN   8.35873                 NaN            NaN   7.07152        42.8993       0.302716        41.3678     
  1117.48        500.000                 NaN            NaN   8.36005                 NaN            NaN   7.07290        42.8960       0.302348        41.3687     
  1116.48        500.000                 NaN            NaN   8.36139                 NaN            NaN   7.07428        42.8927       0.301976        41.3696     
  1115.47        500.000                 NaN            NaN   1.95728        6.37105                 NaN   7.04827        42.9506       0.309427        41.3634     
  1114.47        500.000                 NaN            NaN   8.36408                 NaN            NaN   7.07706        42.8862       0.301228        41.3715     
  1113.46        500.000                 NaN            NaN   8.36544                 NaN            NaN   7.07846        42.8829       0.300850        41.3724     
  1112.46        500.000                 NaN            NaN   8.36681                 NaN            NaN   7.07986        42.8795       0.300469        41.3733     
  1111.46        500.000                 NaN            NaN   8.36833                 NaN            NaN   7.08137        42.8759       0.300041        41.3743     
  1110.45        500.000                 NaN            NaN   8.37788                 NaN            NaN   7.08959        42.8577       0.297350        41.3775     
  1109.45        500.000                 NaN            NaN   8.37582                 NaN            NaN   7.08807        42.8606       0.297920        41.3776     
  1108.44        500.000                 NaN            NaN   5.89283        2.48600                 NaN   7.09102        42.8542       0.297076        41.3789     
  1107.44        500.000                 NaN            NaN   5.54770        2.83272                 NaN   7.09283        42.8503       0.296588        41.3799     
  1106.44        500.000                 NaN            NaN   4.32493        4.05245                 NaN   7.09013        42.8553       0.297464        41.3797     
  1105.43        500.000                 NaN            NaN   4.03135        4.34795                 NaN   7.09196        42.8510       0.296923        41.3808     
  1104.43        500.000                 NaN            NaN   3.79769        4.58354                 NaN   7.09385        42.8466       0.296378        41.3819     
  1103.42        500.000                 NaN            NaN   3.55499        4.82820                 NaN   7.09574        42.8422       0.295831        41.3830     
  1102.42        500.000                 NaN            NaN   3.68291        4.70221                 NaN   7.09757        42.8379       0.295288        41.3841     
  1101.42        500.000                 NaN            NaN   3.43752        4.94959                 NaN   7.09948        42.8335       0.294734        41.3852     
  1100.41        500.000                 NaN            NaN   5.83175        2.55932                 NaN   7.10255        42.8258       0.293731        41.3868     
  1099.41        500.000                 NaN            NaN   4.41815        3.96704                 NaN   7.09929        42.8342       0.295055        41.3863     
  1098.40        500.000                 NaN            NaN   4.51482        3.87197                 NaN   7.09843        42.8331       0.295247        41.3865     
  1097.40        500.000                 NaN            NaN   4.37219        4.01617                 NaN   7.10002        42.8293       0.294806        41.3875     
  1096.39        500.000                 NaN            NaN   4.60691        3.78343                 NaN   7.10191        42.8249       0.294251        41.3886     
  1095.39        500.000                 NaN            NaN   4.92246        3.47012                 NaN   7.10417        42.8199       0.293583        41.3898     
  1094.39        500.000                 NaN            NaN   4.71981        3.67415                 NaN   7.10548        42.8166       0.293225        41.3907     
  1093.38        500.000                 NaN            NaN   5.02608        3.37015                 NaN   7.10776        42.8116       0.292550        41.3919     
  1092.38        500.000                 NaN            NaN   4.83910        3.55853                 NaN   7.10907        42.8083       0.292188        41.3928     
  1091.37        500.000                 NaN            NaN   5.13605        3.26388                 NaN   7.11137        42.8032       0.291506        41.3940     
  1090.37        500.000                 NaN            NaN   4.96651        3.43483                 NaN   7.11270        42.7999       0.291137        41.3950     
  1089.37        500.000                 NaN            NaN   8.40685                 NaN            NaN   7.11921        42.7874       0.289165        41.3974     
  1088.36        500.000                 NaN            NaN   4.82009        3.58278                 NaN   7.11540        42.7943       0.290389        41.3970     
  1087.36        500.000                 NaN            NaN   4.67936        3.72493                 NaN   7.11678        42.7909       0.290000        41.3980     
  1086.35        500.000                 NaN            NaN   4.95497        3.45174                 NaN   7.11906        42.7857       0.289321        41.3992     
  1085.35        500.000                 NaN            NaN   4.83777        3.57041                 NaN   7.12047        42.7823       0.288919        41.4001     
  1084.35        500.000                 NaN            NaN   4.00129        4.43484                 NaN   7.14091        42.7342       0.282593        41.4061     
  1083.34        500.000                 NaN            NaN   4.46160        3.97643                 NaN   7.14264        42.7301       0.282092        41.4072     
  1082.34        500.000                 NaN            NaN   8.42572                 NaN            NaN   7.13601        42.7483       0.284031        41.4059     
  1081.33        500.000                 NaN            NaN  0.208835        8.21934                 NaN   7.13835        42.7430       0.283340        41.4071     
  1080.33        500.000                 NaN            NaN  0.341882        8.08495                 NaN   7.13796        42.7442       0.283482        41.4076     
  1079.32        500.000                 NaN            NaN  0.485075        7.94006                 NaN   7.13731        42.7459       0.283712        41.4079     
  1078.32        500.000                 NaN            NaN  0.643783        7.77924                 NaN   7.13633        42.7484       0.284035        41.4082     
  1077.32        500.000                 NaN            NaN  0.796048        7.62498                 NaN   7.13543        42.7507       0.284336        41.4085     
  1076.31        500.000                 NaN            NaN  0.944472        7.47474                 NaN   7.13463        42.7527       0.284603        41.4088     
  1075.31        500.000                 NaN            NaN   1.10410        7.31360                 NaN   7.13402        42.7542       0.284815        41.4092     
  1074.30        500.000                 NaN            NaN   1.21490        7.20280                 NaN   7.13451        42.7532       0.284710        41.4099     
  1073.30        500.000                 NaN            NaN   1.31220        7.10582                 NaN   7.13522        42.7516       0.284542        41.4106     
  1072.30        500.000                 NaN            NaN   1.43697        6.98012                 NaN   7.13499        42.7521       0.284640        41.4111     
  1071.29        500.000                 NaN            NaN   1.55244        6.86382                 NaN   7.13483        42.7525       0.284716        41.4117     
  1070.29        500.000                 NaN            NaN   4.99656        3.44552                 NaN   7.15262        42.7074       0.279190        41.4187     
  1069.28        500.000                 NaN            NaN   5.03940        3.40359                 NaN   7.15352        42.7050       0.278913        41.4195     
  1068.28        500.000                 NaN            NaN   5.08452        3.35940                 NaN   7.15441        42.7026       0.278636        41.4204     
  1067.28        500.000                 NaN            NaN   5.13221        3.31262                 NaN   7.15530        42.7002       0.278360        41.4213     
  1066.27        500.000                 NaN            NaN   3.61454        4.69937       0.785466E-001   7.14366        42.7261       0.282680        41.4551     
  1065.27        500.000                 NaN            NaN   3.59697        4.69821       0.901096E-001   7.14242        42.7283       0.283149        41.4608     
  1064.26        500.000                 NaN            NaN   3.57276        4.71417       0.955838E-001   7.14243        42.7278       0.283190        41.4640     
  1063.26        500.000                 NaN            NaN   3.67566        4.67026       0.588427E-001   7.14662        42.7184       0.281717        41.4485     
  1062.25        500.000                 NaN            NaN   8.46466                 NaN            NaN   7.17076        42.6640       0.273646        41.4269     
  1061.25        500.000                 NaN            NaN   3.61403        4.71578       0.679437E-001   7.14505        42.7212       0.282350        41.4536     
  1060.25        500.000                 NaN            NaN   8.46998                 NaN            NaN   7.17576        42.6528       0.272177        41.4293     
  1059.24        500.000                 NaN            NaN   2.22863        6.23508                 NaN   7.17265        42.6609       0.273269        41.4295     
  1058.24        500.000                 NaN            NaN   8.47359                 NaN            NaN   7.17907        42.6448       0.271197        41.4313     
  1057.23        500.000                 NaN            NaN   3.63379        4.53061       0.171217        7.13428        42.7422       0.286238        41.5017     
  1056.23        500.000                 NaN            NaN   8.47680       0.480768E-005            NaN   7.18196        42.6375       0.270335        41.4334     
  1055.23        500.000                 NaN            NaN   4.82219        3.65288                 NaN   7.18040        42.6398       0.270861        41.4339     
  1054.22        500.000                 NaN            NaN   4.54030        3.92661                 NaN   7.17426        42.6530       0.272988        41.4329     
  1053.22        500.000                 NaN            NaN   2.44219        6.02850                 NaN   7.17957        42.6435       0.271211        41.4350     
  1052.21        500.000                 NaN            NaN   2.33330        6.13950                 NaN   7.18137        42.6391       0.270660        41.4361     
  1051.21        500.000                 NaN            NaN   2.19587        6.27921                 NaN   7.18328        42.6344       0.270073        41.4372     
  1050.21        500.000                 NaN            NaN   1.99778        6.47992                 NaN   7.18536        42.6292       0.269427        41.4383     
  1049.20        500.000                 NaN            NaN   4.68619        3.79535                 NaN   7.18769        42.6226       0.268710        41.4395     
  1048.20        500.000                 NaN            NaN   7.40605       0.983634E-003  0.610160        7.03977        42.9344       0.317975        41.6906     
  1047.19        500.000                 NaN            NaN   3.40597        5.08114                 NaN   7.19129        42.6123       0.267680        41.4417     
  1046.19        500.000                 NaN            NaN   1.67434        6.82059                 NaN   7.19813        42.5977       0.265519        41.4438     
  1045.18        500.000                 NaN            NaN   7.21899       0.416913E-003  0.716136        7.01344        42.9881       0.326762        41.7362     
  1044.18        500.000                 NaN            NaN   7.18174       0.354720E-003  0.737489        7.00848        42.9978       0.328426        41.7457     
  1043.18        500.000                 NaN            NaN   7.14751       0.358956E-003  0.757073        7.00393        43.0067       0.329956        41.7545     
  1042.17        500.000                 NaN            NaN   7.11921       0.290407E-003  0.773432        7.00030        43.0136       0.331179        41.7620     
  1041.17        500.000                 NaN            NaN   7.08621       0.259039E-003  0.792988        6.99644        43.0206       0.332497        41.7710     
  1040.16        500.000                 NaN            NaN   7.06754       0.220193E-003  0.803392        6.99378        43.0258       0.333378        41.7759     
  1039.16        500.000                 NaN            NaN   7.04316       0.198250E-003  0.817562        6.99075        43.0314       0.334403        41.7826     
  1038.16        500.000                 NaN            NaN   7.01941       0.181808E-003  0.831389        6.98782        43.0367       0.335394        41.7891     
  1037.15        500.000                 NaN            NaN   6.99609       0.169919E-003  0.844992        6.98497        43.0419       0.336361        41.7955     
  1036.15        500.000                 NaN            NaN   6.97302       0.161430E-003  0.858472        6.98218        43.0470       0.337310        41.8019     
  1035.14        500.000                 NaN            NaN   6.95004       0.155989E-003  0.871920        6.97942        43.0520       0.338250        41.8082     
  1034.14        500.000                 NaN            NaN   6.92701       0.152303E-003  0.885423        6.97667        43.0569       0.339186        41.8146     
  1033.14        500.000                 NaN            NaN   6.90378       0.151799E-003  0.899064        6.97391        43.0619       0.340125        41.8211     
  1032.13        500.000                 NaN            NaN   6.88022       0.153897E-003  0.912923        6.97114        43.0668       0.341072        41.8277     
  1031.13        500.000                 NaN            NaN   6.85619       0.158280E-003  0.927086        6.96833        43.0718       0.342033        41.8344     
  1030.12        500.000                 NaN            NaN   6.83153       0.165399E-003  0.941639        6.96547        43.0769       0.343014        41.8412     
  1029.12        500.000                 NaN            NaN   6.80609       0.175401E-003  0.956673        6.96253        43.0822       0.344022        41.8483     
  1028.12        500.000                 NaN            NaN   6.77971       0.188756E-003  0.972289        6.95951        43.0876       0.345062        41.8557     
  1027.11        500.000                 NaN            NaN   6.37275       0.190277        1.10598        6.93835        43.1257       0.352619        41.9143     
  1026.11        500.000                 NaN            NaN   6.42239       0.781000E-001   1.14184        6.92995        43.1424       0.355435        41.9299     
  1025.10        500.000                 NaN            NaN   6.47530                 NaN   1.15691        6.92725        43.1472       0.356338        41.9370     
  1024.10        500.000                 NaN            NaN   6.45538                 NaN   1.16868        6.92499        43.1511       0.357119        41.9428     
  1023.09        500.000                 NaN            NaN   6.43154                 NaN   1.18260        6.92209        43.1563       0.358112        41.9494     
  1022.09        500.000                 NaN            NaN   6.40843                 NaN   1.19610        6.91930        43.1613       0.359072        41.9558     
  1021.09        500.000                 NaN            NaN   6.38586                 NaN   1.20930        6.91658        43.1661       0.360008        41.9621     
  1020.08        500.000                 NaN            NaN   6.36353                 NaN   1.22234        6.91388        43.1709       0.360937        41.9684     
  1019.08        500.000                 NaN            NaN   6.34175                 NaN   1.23508        6.91125        43.1756       0.361842        41.9745     
  1018.07        500.000                 NaN            NaN   6.28951                 NaN   1.26427        6.90356        43.1911       0.364452        41.9871     
  1017.07        500.000                 NaN            NaN   6.29961                 NaN   1.25973        6.90618        43.1845       0.363589        41.9864     
  1016.07        500.000                 NaN            NaN   6.29236                 NaN   1.26488        6.90614        43.1834       0.363627        41.9896     
  1015.06        500.000                 NaN            NaN   6.32180                 NaN   1.25023        6.91221        43.1691       0.361603        41.9851     
  1014.06        500.000                 NaN            NaN   6.29851                 NaN   1.26377        6.90932        43.1742       0.362599        41.9916     
  1013.05        500.000                 NaN            NaN   6.24635                 NaN   1.29256        6.90136        43.1906       0.365299        42.0038     
  1012.05        500.000                 NaN            NaN   6.26302                 NaN   1.28481        6.90531        43.1808       0.363991        42.0020     
  1011.05        500.000                 NaN            NaN   6.24585                 NaN   1.29501        6.90339        43.1840       0.364661        42.0071     
  1010.04        500.000                 NaN            NaN   6.22914                 NaN   1.30494        6.90152        43.1869       0.365311        42.0121     
  1009.04        500.000                 NaN            NaN   6.21359                 NaN   1.31424        6.89984        43.1896       0.365897        42.0169     
  1008.03        500.000                 NaN            NaN   6.20070                 NaN   1.32210        6.89863        43.1912       0.366328        42.0211     
  1007.03        500.000                 NaN            NaN   6.18727                 NaN   1.33032        6.89733        43.1929       0.366787        42.0254     
  1006.02        500.000                 NaN            NaN   6.12655                 NaN   1.36347        6.88827        43.2127       0.369902        42.0391     
  1005.02        500.000                 NaN            NaN   6.10835                 NaN   1.37393        6.88603        43.2168       0.370708        42.0442     
  1004.02        500.000                 NaN            NaN   6.06266                 NaN   1.39873        6.87939        43.2315       0.373102        42.0546     
  1003.01        500.000                 NaN            NaN   6.06358                 NaN   1.39869        6.87992        43.2295       0.372915        42.0554     
  1002.01        500.000                 NaN            NaN   6.11977                 NaN   1.37123        6.89054        43.2024       0.369181        42.0469     
  1001.00        500.000                 NaN            NaN   6.10694                 NaN   1.37904        6.88930        43.2041       0.369618        42.0511     
  1000.00        500.000                 NaN            NaN   6.09480                 NaN   1.38647        6.88813        43.2055       0.370040        42.0551     
