|6.6.6
Archiving\03_Data\eqLP/QFM_m5/TAY13/TAY13_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1384.62        500.000        9.89840                 NaN            NaN            NaN  0.815266        60.5958       0.826470        18.3235        4.95598        2.98528        1.59926                 NaN            NaN
  1381.41        500.000        9.89840                 NaN            NaN            NaN  0.815266        60.5958       0.826470        18.3235        4.95598        2.98528        1.59926                 NaN            NaN
  1378.21        500.000        9.89840                 NaN            NaN            NaN  0.815266        60.5958       0.826470        18.3235        4.95598        2.98528        1.59926                 NaN            NaN
  1375.00        500.000        9.89840                 NaN            NaN            NaN  0.815266        60.5958       0.826470        18.3235        4.95598        2.98528        1.59926                 NaN            NaN
  1371.79        500.000        9.89840                 NaN            NaN            NaN  0.815266        60.5958       0.826470        18.3235        4.95598        2.98528        1.59926                 NaN            NaN
  1368.59        500.000        9.89840                 NaN            NaN            NaN  0.815266        60.5958       0.826470        18.3235        4.95598        2.98528        1.59926                 NaN            NaN
  1365.38        500.000        9.89840                 NaN            NaN            NaN  0.815266        60.5958       0.826470        18.3235        4.95598        2.98528        1.59926                 NaN            NaN
  1362.18        500.000        9.89840                 NaN            NaN            NaN  0.815266        60.5958       0.826470        18.3235        4.95598        2.98528        1.59926                 NaN            NaN
  1358.97        500.000        7.79298                 NaN            NaN            NaN  0.815269        60.6573       0.872308        17.6988        5.53885        4.31021        2.31425                 NaN            NaN
  1355.77        500.000        7.79298                 NaN            NaN            NaN  0.815269        60.6573       0.872308        17.6988        5.53885        4.31021        2.31425                 NaN            NaN
  1352.56        500.000        7.79298                 NaN            NaN            NaN  0.815269        60.6573       0.872308        17.6988        5.53885        4.31021        2.31425                 NaN            NaN
  1349.36        500.000        7.79298                 NaN            NaN            NaN  0.815269        60.6573       0.872308        17.6988        5.53885        4.31021        2.31425                 NaN            NaN
  1346.15        500.000        7.79298                 NaN            NaN            NaN  0.815269        60.6573       0.872308        17.6988        5.53885        4.31021        2.31425                 NaN            NaN
  1342.95        500.000        7.79298                 NaN            NaN            NaN  0.815269        60.6573       0.872308        17.6988        5.53885        4.31021        2.31425                 NaN            NaN
  1339.74        500.000        7.79298                 NaN            NaN            NaN  0.815269        60.6573       0.872308        17.6988        5.53885        4.31021        2.31425                 NaN            NaN
  1336.54        500.000        7.79298                 NaN            NaN            NaN  0.815269        60.6573       0.872308        17.6988        5.53885        4.31021        2.31425                 NaN            NaN
  1333.33        500.000        6.40795                 NaN            NaN            NaN  0.815270        60.6714       0.908937        17.2831        5.20695        5.87412        2.83228                 NaN            NaN
  1330.13        500.000        6.40795                 NaN            NaN            NaN  0.815270        60.6714       0.908937        17.2831        5.20695        5.87412        2.83228                 NaN            NaN
  1326.92        500.000        6.40795                 NaN            NaN            NaN  0.815270        60.6714       0.908937        17.2831        5.20695        5.87412        2.83228                 NaN            NaN
  1323.72        500.000        6.40795                 NaN            NaN            NaN  0.815270        60.6714       0.908937        17.2831        5.20695        5.87412        2.83228                 NaN            NaN
  1320.51        500.000        6.40795                 NaN            NaN            NaN  0.815270        60.6714       0.908937        17.2831        5.20695        5.87412        2.83228                 NaN            NaN
  1317.31        500.000        6.40795                 NaN            NaN            NaN  0.815270        60.6714       0.908937        17.2831        5.20695        5.87412        2.83228                 NaN            NaN
  1314.10        500.000        6.40795                 NaN            NaN            NaN  0.815270        60.6714       0.908937        17.2831        5.20695        5.87412        2.83228                 NaN            NaN
  1310.90        500.000        6.40795                 NaN            NaN            NaN  0.815270        60.6714       0.908937        17.2831        5.20695        5.87412        2.83228                 NaN            NaN
  1307.69        500.000        5.41097                 NaN            NaN            NaN  0.815271        60.6570       0.938024        17.0188        5.84288        6.08259        3.23453                 NaN            NaN
  1304.49        500.000        5.30524                 NaN            NaN            NaN  0.815271        60.6540       0.941183        16.9942        6.10292        5.90869        3.27856                 NaN            NaN
  1301.28        500.000        4.11715                 NaN            NaN            NaN  0.815272        60.6733       0.943392        16.9740        6.14454        6.21432        3.43201       0.686031                 NaN
  1298.08        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7544       0.943437        16.9592        6.56460        6.83219        3.87388        3.25698                 NaN
  1294.87        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7568       0.945435        16.9921        6.56931        6.78370        3.87858        3.25878                 NaN
  1291.67        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7568       0.945435        16.9921        6.56931        6.78370        3.87858        3.25878                 NaN
  1288.46        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7568       0.945435        16.9921        6.56931        6.78370        3.87858        3.25878                 NaN
  1285.26        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7568       0.945435        16.9921        6.56931        6.78370        3.87858        3.25878                 NaN
  1282.05        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7677       0.953401        17.1184        6.59533        6.58643        3.89725        3.26616                 NaN
  1278.85        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7677       0.953401        17.1184        6.59533        6.58643        3.89725        3.26616                 NaN
  1275.64        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7677       0.953401        17.1184        6.59533        6.58643        3.89725        3.26616                 NaN
  1272.44        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7677       0.953401        17.1184        6.59533        6.58643        3.89725        3.26616                 NaN
  1269.23        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7677       0.953401        17.1184        6.59533        6.58643        3.89725        3.26616                 NaN
  1266.03        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7677       0.953401        17.1184        6.59533        6.58643        3.89725        3.26616                 NaN
  1262.82        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7677       0.953401        17.1184        6.59533        6.58643        3.89725        3.26616                 NaN
  1259.62        500.000                 NaN            NaN            NaN            NaN  0.815275        60.7677       0.953401        17.1184        6.59533        6.58643        3.89725        3.26616                 NaN
  1256.41        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7847       0.971488        17.3459        6.25575        6.61424        3.93318        3.27941                 NaN
  1253.21        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7847       0.971488        17.3459        6.25575        6.61424        3.93318        3.27941                 NaN
  1250.00        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7847       0.971488        17.3459        6.25575        6.61424        3.93318        3.27941                 NaN
  1246.79        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7847       0.971488        17.3459        6.25575        6.61424        3.93318        3.27941                 NaN
  1243.59        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7847       0.971488        17.3459        6.25575        6.61424        3.93318        3.27941                 NaN
  1240.38        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7847       0.971488        17.3459        6.25575        6.61424        3.93318        3.27941                 NaN
  1237.18        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7847       0.971488        17.3459        6.25575        6.61424        3.93318        3.27941                 NaN
  1233.97        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7847       0.971488        17.3459        6.25575        6.61424        3.93318        3.27941                 NaN
  1230.77        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7957       0.992204        17.5474        6.63530        5.95591        3.96727        3.29091                 NaN
  1227.56        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7957       0.992204        17.5474        6.63530        5.95591        3.96727        3.29091                 NaN
  1224.36        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7957       0.992204        17.5474        6.63530        5.95591        3.96727        3.29091                 NaN
  1221.15        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7957       0.992204        17.5474        6.63530        5.95591        3.96727        3.29091                 NaN
  1217.95        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7957       0.992204        17.5474        6.63530        5.95591        3.96727        3.29091                 NaN
  1214.74        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7957       0.992204        17.5474        6.63530        5.95591        3.96727        3.29091                 NaN
  1211.54        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7957       0.992204        17.5474        6.63530        5.95591        3.96727        3.29091                 NaN
  1208.33        500.000                 NaN            NaN            NaN            NaN  0.815276        60.7957       0.992204        17.5474        6.63530        5.95591        3.96727        3.29091                 NaN
  1205.13        500.000                 NaN            NaN            NaN            NaN  0.815276        60.8067        1.01435        17.7294        6.65074        5.68263        3.99970        3.30116                 NaN
  1201.92        500.000                 NaN            NaN            NaN            NaN  0.815276        60.8067        1.01435        17.7294        6.65074        5.68263        3.99970        3.30116                 NaN
  1198.72        500.000                 NaN            NaN            NaN            NaN  0.815276        60.8067        1.01435        17.7294        6.65074        5.68263        3.99970        3.30116                 NaN
  1195.51        500.000                 NaN            NaN            NaN            NaN  0.815276        60.8067        1.01435        17.7294        6.65074        5.68263        3.99970        3.30116                 NaN
  1192.31        500.000                 NaN            NaN            NaN            NaN  0.815276        60.8067        1.01435        17.7294        6.65074        5.68263        3.99970        3.30116                 NaN
  1189.10        500.000                 NaN            NaN            NaN            NaN  0.815276        60.8067        1.01435        17.7294        6.65074        5.68263        3.99970        3.30116                 NaN
  1185.90        500.000                 NaN            NaN            NaN            NaN  0.815276        60.8067        1.01435        17.7294        6.65074        5.68263        3.99970        3.30116                 NaN
  1182.69        500.000                 NaN            NaN            NaN            NaN  0.815276        60.8067        1.01435        17.7294        6.65074        5.68263        3.99970        3.30116                 NaN
  1179.49        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8110        1.03899        17.8962        6.66212        5.43643        4.03014        3.30995                 NaN
  1176.28        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8110        1.03899        17.8962        6.66212        5.43643        4.03014        3.30995                 NaN
  1173.08        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8110        1.03899        17.8962        6.66212        5.43643        4.03014        3.30995                 NaN
  1169.87        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8110        1.03899        17.8962        6.66212        5.43643        4.03014        3.30995                 NaN
  1166.67        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8110        1.03899        17.8962        6.66212        5.43643        4.03014        3.30995                 NaN
  1163.46        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8110        1.03899        17.8962        6.66212        5.43643        4.03014        3.30995                 NaN
  1160.26        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8110        1.03899        17.8962        6.66212        5.43643        4.03014        3.30995                 NaN
  1157.05        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8110        1.03899        17.8962        6.66212        5.43643        4.03014        3.30995                 NaN
  1153.85        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8124        1.06540        18.0515        5.20881        6.67039        4.05864        3.31760                 NaN
  1150.64        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8124        1.06540        18.0515        5.20881        6.67039        4.05864        3.31760                 NaN
  1147.44        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8124        1.06540        18.0515        5.20881        6.67039        4.05864        3.31760                 NaN
  1144.23        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8124        1.06540        18.0515        5.20881        6.67039        4.05864        3.31760                 NaN
  1141.03        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8124        1.06540        18.0515        5.20881        6.67039        4.05864        3.31760                 NaN
  1137.82        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8124        1.06540        18.0515        5.20881        6.67039        4.05864        3.31760                 NaN
  1134.62        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8124        1.06540        18.0515        5.20881        6.67039        4.05864        3.31760                 NaN
  1131.41        500.000                 NaN            NaN            NaN            NaN  0.815277        60.8124        1.06540        18.0515        5.20881        6.67039        4.05864        3.31760                 NaN
  1128.21        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8089        1.09384        18.1988        6.67608        4.99774        4.08537        3.32401                 NaN
  1125.00        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8089        1.09384        18.1988        6.67608        4.99774        4.08537        3.32401                 NaN
  1121.79        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8089        1.09384        18.1988        6.67608        4.99774        4.08537        3.32401                 NaN
  1118.59        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8089        1.09384        18.1988        6.67608        4.99774        4.08537        3.32401                 NaN
  1115.38        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8089        1.09384        18.1988        6.67608        4.99774        4.08537        3.32401                 NaN
  1112.18        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8089        1.09384        18.1988        6.67608        4.99774        4.08537        3.32401                 NaN
  1108.97        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8089        1.09384        18.1988        6.67608        4.99774        4.08537        3.32401                 NaN
  1105.77        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8089        1.09384        18.1988        6.67608        4.99774        4.08537        3.32401                 NaN
  1102.56        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8015        1.12435        18.3404        4.79980        6.67962        4.10995        3.32919                 NaN
  1099.36        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8015        1.12435        18.3404        4.79980        6.67962        4.10995        3.32919                 NaN
  1096.15        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8015        1.12435        18.3404        4.79980        6.67962        4.10995        3.32919                 NaN
  1092.95        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8015        1.12435        18.3404        4.79980        6.67962        4.10995        3.32919                 NaN
  1089.74        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8015        1.12435        18.3404        4.79980        6.67962        4.10995        3.32919                 NaN
  1086.54        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8015        1.12435        18.3404        4.79980        6.67962        4.10995        3.32919                 NaN
  1083.33        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8015        1.12435        18.3404        4.79980        6.67962        4.10995        3.32919                 NaN
  1080.13        500.000                 NaN            NaN            NaN            NaN  0.815278        60.8015        1.12435        18.3404        4.79980        6.67962        4.10995        3.32919                 NaN
  1076.92        500.000                 NaN            NaN            NaN            NaN  0.815278        60.7890        1.15702        18.4783        6.68156        4.61317        4.13251        3.33317                 NaN
  1073.72        500.000                 NaN            NaN            NaN            NaN  0.815278        60.7890        1.15702        18.4783        6.68156        4.61317        4.13251        3.33317                 NaN
  1070.51        500.000                 NaN            NaN            NaN            NaN  0.815278        60.7890        1.15702        18.4783        6.68156        4.61317        4.13251        3.33317                 NaN
  1067.31        500.000                 NaN            NaN            NaN            NaN  0.815278        60.7890        1.15702        18.4783        6.68156        4.61317        4.13251        3.33317                 NaN
  1064.10        500.000                 NaN            NaN            NaN            NaN  0.815278        60.7890        1.15702        18.4783        6.68156        4.61317        4.13251        3.33317                 NaN
  1060.90        500.000                 NaN            NaN            NaN            NaN  0.815278        60.7890        1.15702        18.4783        6.68156        4.61317        4.13251        3.33317                 NaN
  1057.69        500.000                 NaN            NaN            NaN            NaN  0.815278        60.7890        1.15702        18.4783        6.68156        4.61317        4.13251        3.33317                 NaN
  1054.49        500.000                 NaN            NaN            NaN            NaN  0.815278        60.7890        1.15702        18.4783        6.68156        4.61317        4.13251        3.33317                 NaN
  1051.28        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7731        1.19184        18.6133        6.68215        4.43569        4.15273        3.33592                 NaN
  1048.08        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7731        1.19184        18.6133        6.68215        4.43569        4.15273        3.33592                 NaN
  1044.87        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7667        1.20116        18.6478        6.68263        4.39285        4.15726        3.33636                 NaN
  1041.67        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7625        1.20570        18.6666        6.68226        4.37105        4.16011        3.33651                 NaN
  1038.46        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7607        1.20998        18.6811        6.68195        4.35216        4.16337        3.12526       0.210127     
  1035.26        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7607        1.20998        18.6811        6.68195        4.35216        4.16337        3.12526       0.210127     
  1032.05        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7607        1.20998        18.6811        6.68195        4.35216        4.16337        3.12526       0.210127     
  1028.85        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7607        1.20998        18.6811        6.68195        4.35216        4.16337        3.12526       0.210127     
  1025.64        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7414        1.22932        18.7326        6.68817        4.30331        4.18085       0.451073E-001   3.26401     
  1022.44        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7376        1.23427        18.7503        6.68832        4.28183        4.18246                 NaN   3.30990     
  1019.23        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7346        1.23900        18.7681        6.68785        4.25953        4.18428                 NaN   3.31134     
  1016.03        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7346        1.23900        18.7681        6.68785        4.25953        4.18428                 NaN   3.31134     
  1012.82        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7282        1.24919        18.8030        4.21565        6.68815        4.18632                 NaN   3.31419     
  1009.62        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7282        1.24919        18.8030        4.21565        6.68815        4.18632                 NaN   3.31419     
  1006.41        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7282        1.24919        18.8030        4.21565        6.68815        4.18632                 NaN   3.31419     
  1003.21        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7282        1.24919        18.8030        4.21565        6.68815        4.18632                 NaN   3.31419     
  1000.00        500.000                 NaN            NaN            NaN            NaN  0.815279        60.7180        1.26943        18.8713        4.12856        6.68667        4.19042                 NaN   3.32037     
