|6.6.6
Archiving\03_Data\eqLP/QFM_m5/TAY13/TAY13_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1387.82        500.000        16.4715                 NaN            NaN            NaN  0.728072        57.9124       0.582040        19.1274        3.84979       0.766919       0.561916                 NaN            NaN
  1384.62        500.000        12.3117                 NaN            NaN            NaN  0.730730        58.2180       0.631177        18.1942        4.99808        2.98895        1.92717                 NaN            NaN
  1381.41        500.000        12.3114                 NaN            NaN            NaN  0.730741        58.2181       0.631197        18.1942        4.99809        2.98897        1.92730                 NaN            NaN
  1378.21        500.000        12.3110                 NaN            NaN            NaN  0.730751        58.2182       0.631217        18.1943        4.99810        2.98899        1.92742                 NaN            NaN
  1375.00        500.000        12.3107                 NaN            NaN            NaN  0.730762        58.2183       0.631238        18.1944        4.99811        2.98901        1.92754                 NaN            NaN
  1371.79        500.000        12.3103                 NaN            NaN            NaN  0.730772        58.2184       0.631258        18.1944        4.99813        2.98903        1.92766                 NaN            NaN
  1368.59        500.000        12.3100                 NaN            NaN            NaN  0.730783        58.2185       0.631278        18.1945        4.99814        2.98905        1.92778                 NaN            NaN
  1365.38        500.000        12.3097                 NaN            NaN            NaN  0.730793        58.2185       0.631297        18.1946        4.99815        2.98907        1.92791                 NaN            NaN
  1362.18        500.000        12.3093                 NaN            NaN            NaN  0.730804        58.2186       0.631317        18.1947        4.99816        2.98909        1.92803                 NaN            NaN
  1358.97        500.000        9.88707                 NaN            NaN            NaN  0.732372        58.3767       0.667831        17.6083        5.60184        4.32974        2.79612                 NaN            NaN
  1355.77        500.000        9.88686                 NaN            NaN            NaN  0.732381        58.3766       0.667850        17.6084        5.60184        4.32976        2.79629                 NaN            NaN
  1352.56        500.000        9.88664                 NaN            NaN            NaN  0.732390        58.3766       0.667870        17.6084        5.60184        4.32978        2.79646                 NaN            NaN
  1349.36        500.000        9.88643                 NaN            NaN            NaN  0.732399        58.3766       0.667890        17.6085        5.60184        4.32980        2.79663                 NaN            NaN
  1346.15        500.000        9.88621                 NaN            NaN            NaN  0.732407        58.3765       0.667909        17.6085        5.60184        4.32982        2.79680                 NaN            NaN
  1342.95        500.000        9.88600                 NaN            NaN            NaN  0.732416        58.3765       0.667929        17.6085        5.60185        4.32985        2.79697                 NaN            NaN
  1339.74        500.000        9.88578                 NaN            NaN            NaN  0.732425        58.3764       0.667948        17.6086        5.60185        4.32987        2.79714                 NaN            NaN
  1336.54        500.000        9.88556                 NaN            NaN            NaN  0.732434        58.3764       0.667968        17.6086        5.60185        4.32989        2.79731                 NaN            NaN
  1333.33        500.000        8.26308                 NaN            NaN            NaN  0.733517        58.4625       0.697243        17.2174        5.24457        5.95295        3.42871                 NaN            NaN
  1330.13        500.000        8.26294                 NaN            NaN            NaN  0.733524        58.4624       0.697262        17.2174        5.24459        5.95295        3.42891                 NaN            NaN
  1326.92        500.000        8.26280                 NaN            NaN            NaN  0.733532        58.4623       0.697282        17.2175        5.24461        5.95294        3.42911                 NaN            NaN
  1323.72        500.000        8.26266                 NaN            NaN            NaN  0.733540        58.4621       0.697301        17.2175        5.24463        5.95294        3.42932                 NaN            NaN
  1320.51        500.000        8.26253                 NaN            NaN            NaN  0.733547        58.4620       0.697320        17.2175        5.24465        5.95293        3.42952                 NaN            NaN
  1317.31        500.000        8.26239                 NaN            NaN            NaN  0.733555        58.4619       0.697340        17.2175        5.24467        5.95293        3.42973                 NaN            NaN
  1314.10        500.000        8.26225                 NaN            NaN            NaN  0.733563        58.4618       0.697359        17.2175        5.24469        5.95292        3.42993                 NaN            NaN
  1310.90        500.000        8.26211                 NaN            NaN            NaN  0.733570        58.4616       0.697378        17.2175        5.24471        5.95292        3.43014                 NaN            NaN
  1307.69        500.000        7.07192                 NaN            NaN            NaN  0.734411        58.5054       0.720873        16.9722        5.89940        6.17385        3.92198                 NaN            NaN
  1304.49        500.000        6.94418                 NaN            NaN            NaN  0.734512        58.5087       0.723457        16.9500        6.19559        5.96751        3.97610                 NaN            NaN
  1301.28        500.000        5.40259                 NaN            NaN            NaN  0.735348        58.5916       0.726056        16.9490        6.21453        6.31679        4.16713       0.897031                 NaN
  1298.08        500.000                 NaN            NaN            NaN            NaN  0.738142        58.8900       0.728919        16.9978        6.70388        6.94297        4.72174        4.27654                 NaN
  1294.87        500.000                 NaN            NaN            NaN            NaN  0.738138        58.8912       0.730413        17.0304        6.70917        6.89404        4.72768        4.27892                 NaN
  1291.67        500.000                 NaN            NaN            NaN            NaN  0.738143        58.8909       0.730431        17.0304        6.70915        6.89405        4.72794        4.27899                 NaN
  1288.46        500.000                 NaN            NaN            NaN            NaN  0.738148        58.8906       0.730449        17.0304        6.70913        6.89406        4.72821        4.27906                 NaN
  1285.26        500.000                 NaN            NaN            NaN            NaN  0.738154        58.8903       0.730467        17.0303        6.70910        6.89407        4.72848        4.27913                 NaN
  1282.05        500.000                 NaN            NaN            NaN            NaN  0.738125        58.8963       0.736397        17.1565        6.70415        6.72861        4.75128        4.28866                 NaN
  1278.85        500.000                 NaN            NaN            NaN            NaN  0.738130        58.8960       0.736415        17.1564        6.70416        6.72859        4.75155        4.28873                 NaN
  1275.64        500.000                 NaN            NaN            NaN            NaN  0.738135        58.8957       0.736433        17.1564        6.70417        6.72857        4.75182        4.28881                 NaN
  1272.44        500.000                 NaN            NaN            NaN            NaN  0.738140        58.8953       0.736450        17.1564        6.70419        6.72854        4.75209        4.28888                 NaN
  1269.23        500.000                 NaN            NaN            NaN            NaN  0.738145        58.8950       0.736468        17.1564        6.70420        6.72852        4.75235        4.28895                 NaN
  1266.03        500.000                 NaN            NaN            NaN            NaN  0.738150        58.8947       0.736486        17.1563        6.70421        6.72850        4.75262        4.28902                 NaN
  1262.82        500.000                 NaN            NaN            NaN            NaN  0.738155        58.8944       0.736503        17.1563        6.70423        6.72848        4.75289        4.28909                 NaN
  1259.62        500.000                 NaN            NaN            NaN            NaN  0.738160        58.8940       0.736521        17.1563        6.70424        6.72845        4.75315        4.28916                 NaN
  1256.41        500.000                 NaN            NaN            NaN            NaN  0.738102        58.9032       0.750033        17.3829        6.36190        6.76081        4.79683        4.30618                 NaN
  1253.21        500.000                 NaN            NaN            NaN            NaN  0.738106        58.9029       0.750050        17.3829        6.36192        6.76078        4.79710        4.30625                 NaN
  1250.00        500.000                 NaN            NaN            NaN            NaN  0.738111        58.9025       0.750068        17.3829        6.36193        6.76076        4.79737        4.30632                 NaN
  1246.79        500.000                 NaN            NaN            NaN            NaN  0.738116        58.9022       0.750086        17.3829        6.36195        6.76074        4.79764        4.30639                 NaN
  1243.59        500.000                 NaN            NaN            NaN            NaN  0.738121        58.9019       0.750104        17.3828        6.36196        6.76072        4.79791        4.30646                 NaN
  1240.38        500.000                 NaN            NaN            NaN            NaN  0.738126        58.9016       0.750122        17.3828        6.36198        6.76069        4.79818        4.30653                 NaN
  1237.18        500.000                 NaN            NaN            NaN            NaN  0.738131        58.9012       0.750140        17.3828        6.36199        6.76067        4.79845        4.30660                 NaN
  1233.97        500.000                 NaN            NaN            NaN            NaN  0.738135        58.9009       0.750157        17.3828        6.36201        6.76065        4.79872        4.30667                 NaN
  1230.77        500.000                 NaN            NaN            NaN            NaN  0.738083        58.9061       0.765703        17.5829        6.78592        6.05969        4.84021        4.32142                 NaN
  1227.56        500.000                 NaN            NaN            NaN            NaN  0.738088        58.9057       0.765721        17.5829        6.78589        6.05970        4.84048        4.32149                 NaN
  1224.36        500.000                 NaN            NaN            NaN            NaN  0.738092        58.9054       0.765739        17.5829        6.78587        6.05972        4.84075        4.32156                 NaN
  1221.15        500.000                 NaN            NaN            NaN            NaN  0.738097        58.9051       0.765757        17.5828        6.78584        6.05973        4.84103        4.32163                 NaN
  1217.95        500.000                 NaN            NaN            NaN            NaN  0.738102        58.9047       0.765775        17.5828        6.78582        6.05975        4.84130        4.32170                 NaN
  1214.74        500.000                 NaN            NaN            NaN            NaN  0.738106        58.9044       0.765793        17.5828        6.78580        6.05977        4.84157        4.32177                 NaN
  1211.54        500.000                 NaN            NaN            NaN            NaN  0.738111        58.9040       0.765811        17.5828        6.78577        6.05979        4.84184        4.32184                 NaN
  1208.33        500.000                 NaN            NaN            NaN            NaN  0.738116        58.9037       0.765829        17.5828        6.78575        6.05980        4.84211        4.32191                 NaN
  1205.13        500.000                 NaN            NaN            NaN            NaN  0.738070        58.9069       0.782583        17.7652        6.80559        5.78504        4.88162        4.33504                 NaN
  1201.92        500.000                 NaN            NaN            NaN            NaN  0.738074        58.9066       0.782601        17.7651        6.80557        5.78505        4.88189        4.33511                 NaN
  1198.72        500.000                 NaN            NaN            NaN            NaN  0.738079        58.9062       0.782620        17.7651        6.80554        5.78507        4.88216        4.33518                 NaN
  1195.51        500.000                 NaN            NaN            NaN            NaN  0.738083        58.9059       0.782638        17.7651        6.80552        5.78509        4.88244        4.33525                 NaN
  1192.31        500.000                 NaN            NaN            NaN            NaN  0.738088        58.9055       0.782656        17.7651        6.80550        5.78511        4.88271        4.33532                 NaN
  1189.10        500.000                 NaN            NaN            NaN            NaN  0.738092        58.9052       0.782674        17.7651        6.80547        5.78513        4.88298        4.33539                 NaN
  1185.90        500.000                 NaN            NaN            NaN            NaN  0.738097        58.9048       0.782692        17.7651        6.80545        5.78515        4.88326        4.33546                 NaN
  1182.69        500.000                 NaN            NaN            NaN            NaN  0.738101        58.9045       0.782710        17.7651        6.80542        5.78516        4.88353        4.33553                 NaN
  1179.49        500.000                 NaN            NaN            NaN            NaN  0.738060        58.9037       0.801361        17.9310        6.82097        5.53748        4.92067        4.34677                 NaN
  1176.28        500.000                 NaN            NaN            NaN            NaN  0.738064        58.9034       0.801380        17.9310        6.82094        5.53750        4.92094        4.34684                 NaN
  1173.08        500.000                 NaN            NaN            NaN            NaN  0.738069        58.9030       0.801398        17.9310        6.82092        5.53752        4.92122        4.34691                 NaN
  1169.87        500.000                 NaN            NaN            NaN            NaN  0.738073        58.9027       0.801417        17.9309        6.82089        5.53754        4.92149        4.34698                 NaN
  1166.67        500.000                 NaN            NaN            NaN            NaN  0.738077        58.9023       0.801435        17.9309        6.82087        5.53756        4.92177        4.34704                 NaN
  1163.46        500.000                 NaN            NaN            NaN            NaN  0.738082        58.9020       0.801453        17.9309        6.82084        5.53758        4.92204        4.34711                 NaN
  1160.26        500.000                 NaN            NaN            NaN            NaN  0.738086        58.9016       0.801471        17.9309        6.82082        5.53760        4.92231        4.34718                 NaN
  1157.05        500.000                 NaN            NaN            NaN            NaN  0.738090        58.9013       0.801490        17.9309        6.82080        5.53762        4.92259        4.34725                 NaN
  1153.85        500.000                 NaN            NaN            NaN            NaN  0.738055        58.8977       0.821589        18.0860        5.30896        6.83321        4.95741        4.35703                 NaN
  1150.64        500.000                 NaN            NaN            NaN            NaN  0.738059        58.8974       0.821608        18.0860        5.30898        6.83318        4.95769        4.35710                 NaN
  1147.44        500.000                 NaN            NaN            NaN            NaN  0.738063        58.8970       0.821627        18.0860        5.30900        6.83316        4.95796        4.35717                 NaN
  1144.23        500.000                 NaN            NaN            NaN            NaN  0.738067        58.8967       0.821645        18.0860        5.30903        6.83313        4.95824        4.35724                 NaN
  1141.03        500.000                 NaN            NaN            NaN            NaN  0.738071        58.8963       0.821664        18.0860        5.30905        6.83311        4.95851        4.35731                 NaN
  1137.82        500.000                 NaN            NaN            NaN            NaN  0.738076        58.8960       0.821682        18.0860        5.30907        6.83308        4.95879        4.35737                 NaN
  1134.62        500.000                 NaN            NaN            NaN            NaN  0.738080        58.8956       0.821701        18.0860        5.30909        6.83306        4.95907        4.35744                 NaN
  1131.41        500.000                 NaN            NaN            NaN            NaN  0.738084        58.8952       0.821719        18.0860        5.30911        6.83303        4.95934        4.35751                 NaN
  1128.21        500.000                 NaN            NaN            NaN            NaN  0.738053        58.8885       0.843386        18.2325        6.84270        5.09710        4.99205        4.36568                 NaN
  1125.00        500.000                 NaN            NaN            NaN            NaN  0.738057        58.8881       0.843405        18.2325        6.84268        5.09712        4.99233        4.36575                 NaN
  1121.79        500.000                 NaN            NaN            NaN            NaN  0.738061        58.8878       0.843424        18.2325        6.84265        5.09715        4.99260        4.36582                 NaN
  1118.59        500.000                 NaN            NaN            NaN            NaN  0.738065        58.8874       0.843443        18.2325        6.84263        5.09717        4.99288        4.36589                 NaN
  1115.38        500.000                 NaN            NaN            NaN            NaN  0.738069        58.8870       0.843462        18.2325        6.84260        5.09719        4.99316        4.36596                 NaN
  1112.18        500.000                 NaN            NaN            NaN            NaN  0.738073        58.8867       0.843480        18.2325        6.84258        5.09722        4.99344        4.36602                 NaN
  1108.97        500.000                 NaN            NaN            NaN            NaN  0.738077        58.8863       0.843499        18.2325        6.84255        5.09724        4.99371        4.36609                 NaN
  1105.77        500.000                 NaN            NaN            NaN            NaN  0.738081        58.8860       0.843518        18.2325        6.84252        5.09726        4.99399        4.36616                 NaN
  1102.56        500.000                 NaN            NaN            NaN            NaN  0.738056        58.8759       0.866846        18.3735        4.89868        6.85011        5.02411        4.37274                 NaN
  1099.36        500.000                 NaN            NaN            NaN            NaN  0.738060        58.8756       0.866865        18.3735        4.89870        6.85009        5.02439        4.37281                 NaN
  1096.15        500.000                 NaN            NaN            NaN            NaN  0.738064        58.8752       0.866885        18.3735        4.89872        6.85006        5.02467        4.37288                 NaN
  1092.95        500.000                 NaN            NaN            NaN            NaN  0.738068        58.8748       0.866904        18.3735        4.89875        6.85003        5.02494        4.37295                 NaN
  1089.74        500.000                 NaN            NaN            NaN            NaN  0.738071        58.8745       0.866923        18.3735        4.89877        6.85001        5.02522        4.37302                 NaN
  1086.54        500.000                 NaN            NaN            NaN            NaN  0.738075        58.8741       0.866942        18.3735        4.89879        6.84998        5.02550        4.37308                 NaN
  1083.33        500.000                 NaN            NaN            NaN            NaN  0.738079        58.8737       0.866961        18.3735        4.89882        6.84996        5.02578        4.37315                 NaN
  1080.13        500.000                 NaN            NaN            NaN            NaN  0.738083        58.8734       0.866980        18.3735        4.89884        6.84993        5.02606        4.37322                 NaN
  1076.92        500.000                 NaN            NaN            NaN            NaN  0.738063        58.8600       0.891999        18.5105        6.85583        4.71163        5.05377        4.37825                 NaN
  1073.72        500.000                 NaN            NaN            NaN            NaN  0.738067        58.8596       0.892018        18.5105        6.85580        4.71166        5.05405        4.37832                 NaN
  1070.51        500.000                 NaN            NaN            NaN            NaN  0.738071        58.8592       0.892038        18.5105        6.85577        4.71168        5.05432        4.37839                 NaN
  1067.31        500.000                 NaN            NaN            NaN            NaN  0.738074        58.8588       0.892057        18.5105        6.85575        4.71171        5.05460        4.37846                 NaN
  1064.10        500.000                 NaN            NaN            NaN            NaN  0.738078        58.8585       0.892077        18.5105        6.85572        4.71173        5.05488        4.37852                 NaN
  1060.90        500.000                 NaN            NaN            NaN            NaN  0.738081        58.8581       0.892096        18.5105        6.85570        4.71176        5.05516        4.37859                 NaN
  1057.69        500.000                 NaN            NaN            NaN            NaN  0.738085        58.8577       0.892116        18.5105        6.85567        4.71178        5.05544        4.37866                 NaN
  1054.49        500.000                 NaN            NaN            NaN            NaN  0.738089        58.8574       0.892135        18.5105        6.85564        4.71181        5.05572        4.37873                 NaN
  1051.28        500.000                 NaN            NaN            NaN            NaN  0.738076        58.8406       0.918928        18.6453        6.86027        4.53406        5.08063        4.38217                 NaN
  1048.08        500.000                 NaN            NaN            NaN            NaN  0.738079        58.8402       0.918948        18.6453        6.86025        4.53408        5.08091        4.38224                 NaN
  1044.87        500.000                 NaN            NaN            NaN            NaN  0.738080        58.8347       0.926115        18.6790        6.86157        4.49103        5.08671        4.38284                 NaN
  1041.67        500.000                 NaN            NaN            NaN            NaN  0.738080        58.8319       0.929545        18.6965        6.86154        4.46896        5.09046        4.38307                 NaN
  1038.46        500.000                 NaN            NaN            NaN            NaN  0.738082        58.8292       0.932877        18.7113        6.86199        4.45050        5.09471        4.10564       0.275679     
  1035.26        500.000                 NaN            NaN            NaN            NaN  0.738085        58.8288       0.932897        18.7113        6.86197        4.45053        5.09499        4.10570       0.275674     
  1032.05        500.000                 NaN            NaN            NaN            NaN  0.738089        58.8285       0.932917        18.7113        6.86194        4.45055        5.09527        4.10576       0.275669     
  1028.85        500.000                 NaN            NaN            NaN            NaN  0.738092        58.8281       0.932937        18.7113        6.86192        4.45058        5.09555        4.10582       0.275663     
  1025.64        500.000                 NaN            NaN            NaN            NaN  0.738099        58.8082       0.948129        18.7639        6.87494        4.40826        5.11726       0.592740E-001   4.28195     
  1022.44        500.000                 NaN            NaN            NaN            NaN  0.738101        58.8049       0.951945        18.7811        6.87559        4.38671        5.11950                 NaN   4.34206     
  1019.23        500.000                 NaN            NaN            NaN            NaN  0.738103        58.8024       0.955571        18.7984        6.87549        4.36420        5.12200                 NaN   4.34385     
  1016.03        500.000                 NaN            NaN            NaN            NaN  0.738107        58.8021       0.955593        18.7985        6.87548        4.36424        5.12229                 NaN   4.34377     
  1012.82        500.000                 NaN            NaN            NaN            NaN  0.738109        58.7960       0.963477        18.8330        4.32021        6.87674        5.12505                 NaN   4.34742     
  1009.62        500.000                 NaN            NaN            NaN            NaN  0.738113        58.7957       0.963499        18.8330        4.32025        6.87673        5.12534                 NaN   4.34734     
  1006.41        500.000                 NaN            NaN            NaN            NaN  0.738117        58.7954       0.963521        18.8331        4.32028        6.87671        5.12563                 NaN   4.34726     
  1003.21        500.000                 NaN            NaN            NaN            NaN  0.738122        58.7951       0.963543        18.8331        4.32032        6.87670        5.12592                 NaN   4.34719     
  1000.00        500.000                 NaN            NaN            NaN            NaN  0.738120        58.7840       0.979231        18.9015        4.23322        6.87755        5.13119                 NaN   4.35518     
