|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1/LAR/LAR_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1154.14        500.000                 NaN            NaN   3.91097        6.81152                 NaN   7.36818        41.4873       0.878114        39.5439     
  1153.15        500.000                 NaN            NaN   3.89320        6.84163                 NaN   7.36914        41.4816       0.875738        39.5387     
  1152.16        500.000                 NaN            NaN   3.93251        6.78091                 NaN   7.36849        41.4883       0.879078        39.5507     
  1151.17        500.000                 NaN            NaN   3.92740        6.79250                 NaN   7.36620        41.4852       0.877982        39.5507     
  1150.18        500.000                 NaN            NaN   3.93755        6.77772                 NaN   7.36612        41.4862       0.878602        39.5538     
  1149.19        500.000                 NaN            NaN   3.96375        6.73573                 NaN   7.36609        41.4926       0.881033        39.5608     
  1148.21        500.000                 NaN            NaN   3.95746        6.74854                 NaN   7.36596        41.4883       0.879879        39.5598     
  1147.22        500.000                 NaN            NaN   3.96696        6.73464                 NaN   7.36598        41.4891       0.880499        39.5628     
  1146.23        500.000                 NaN            NaN   3.99176        6.69610                 NaN   7.36475        41.4945       0.882697        39.5702     
  1145.24        500.000                 NaN            NaN   3.98570        6.70722                 NaN   7.36600        41.4908       0.881703        39.5686     
  1144.25        500.000                 NaN            NaN   3.99489        6.69382                 NaN   7.36598        41.4916       0.882294        39.5714     
  1143.27        500.000                 NaN            NaN   4.01476        6.66296                 NaN   7.36506        41.4957       0.884053        39.5774     
  1142.28        500.000                 NaN            NaN   4.02422        6.64901                 NaN   7.36502        41.4967       0.884685        39.5803     
  1141.29        500.000                 NaN            NaN   4.02529        6.64865                 NaN   7.36580        41.4948       0.884455        39.5810     
  1140.30        500.000                 NaN            NaN   4.03361        6.63657                 NaN   7.36587        41.4954       0.884968        39.5836     
  1139.31        500.000                 NaN            NaN   4.04182        6.62467                 NaN   7.36595        41.4959       0.885474        39.5862     
  1138.33        500.000                 NaN            NaN   4.04991        6.61292                 NaN   7.36603        41.4964       0.885970        39.5887     
  1137.34        500.000                 NaN            NaN   4.07069        6.58074                 NaN   7.36467        41.5018       0.887700        39.5944     
  1136.35        500.000                 NaN            NaN   4.07812        6.57002                 NaN   7.36482        41.5021       0.888143        39.5968     
  1135.36        500.000                 NaN            NaN   4.07763        6.56993                 NaN   7.37005        41.4984       0.887983        39.5960     
  1134.37        500.000                 NaN            NaN   4.07898        6.57117                 NaN   7.36656        41.4976       0.887680        39.5980     
  1133.39        500.000                 NaN            NaN   4.23203        6.32844                 NaN   7.35993        41.5330       0.903059        39.6435     
  1132.40        500.000                 NaN            NaN   4.10677        6.52890                 NaN   7.36550        41.5030       0.889814        39.6060     
  1131.41        500.000                 NaN            NaN   4.11365        6.51904                 NaN   7.36568        41.5031       0.890208        39.6083     
  1130.42        500.000                 NaN            NaN   4.12062        6.50902                 NaN   7.36586        41.5033       0.890618        39.6105     
  1129.43        500.000                 NaN            NaN   4.11560        6.51869                 NaN   7.36722        41.4993       0.889715        39.6095     
  1128.45        500.000                 NaN            NaN   4.12212        6.50938                 NaN   7.36742        41.4994       0.890085        39.6116     
  1127.46        500.000                 NaN            NaN   4.12899        6.49953                 NaN   7.36752        41.4997       0.890468        39.6138     
  1126.47        500.000                 NaN            NaN   4.13649        6.48865                 NaN   7.36767        41.5000       0.890941        39.6162     
  1125.48        500.000                 NaN            NaN   4.14329        6.47889                 NaN   7.36784        41.5002       0.891337        39.6184     
  1124.49        500.000                 NaN            NaN   4.15012        6.46908                 NaN   7.36801        41.5004       0.891738        39.6206     
  1123.51        500.000                 NaN            NaN   4.15681        6.45947                 NaN   7.36818        41.5006       0.892127        39.6228     
  1122.52        500.000                 NaN            NaN   4.17625        6.42706                 NaN   7.36887        41.5059       0.894219        39.6277     
  1121.53        500.000                 NaN            NaN   4.18242        6.41881                 NaN   7.37004        41.5050       0.894237        39.6295     
  1120.54        500.000                 NaN            NaN   4.18545        6.41630                 NaN   7.37043        41.5007       0.894902        39.6322     
  1119.55        500.000                 NaN            NaN   4.19127        6.40809                 NaN   7.36832        41.5040       0.894602        39.6337     
  1118.57        500.000                 NaN            NaN   4.19712        6.39978                 NaN   7.36855        41.5040       0.894914        39.6357     
  1117.58        500.000                 NaN            NaN   4.20299        6.39146                 NaN   7.36877        41.5039       0.895239        39.6376     
  1116.59        500.000                 NaN            NaN   4.20905        6.38286                 NaN   7.36896        41.5039       0.895579        39.6397     
  1115.60        500.000                 NaN            NaN   4.21486        6.37464                 NaN   7.36915        41.5038       0.895902        39.6416     
  1114.61        500.000                 NaN            NaN   4.22058        6.36657                 NaN   7.36940        41.5037       0.896207        39.6436     
  1113.63        500.000                 NaN            NaN   4.22627        6.35855                 NaN   7.36964        41.5036       0.896514        39.6455     
  1112.64        500.000                 NaN            NaN   4.23178        6.35076                 NaN   7.36990        41.5034       0.896808        39.6473     
  1111.65        500.000                 NaN            NaN   4.23743        6.34276                 NaN   7.37016        41.5033       0.897112        39.6492     
  1110.66        500.000                 NaN            NaN   4.29949        6.23628                 NaN   7.36557        41.5256       0.905805        39.6672     
  1109.67        500.000                 NaN            NaN   4.30224        6.23255                 NaN   7.36583        41.5252       0.905912        39.6682     
  1108.68        500.000                 NaN            NaN   4.30499        6.22884                 NaN   7.36610        41.5248       0.906017        39.6692     
  1107.70        500.000                 NaN            NaN   4.30809        6.22527                 NaN   7.36687        41.5232       0.906011        39.6706     
  1106.71        500.000                 NaN            NaN   4.31082        6.22161                 NaN   7.36717        41.5227       0.906110        39.6716     
  1105.72        500.000                 NaN            NaN   4.31352        6.21797                 NaN   7.36745        41.5223       0.906211        39.6726     
  1104.73        500.000                 NaN            NaN   4.31621        6.21434                 NaN   7.36772        41.5218       0.906313        39.6736     
  1103.74        500.000                 NaN            NaN   4.31889        6.21074                 NaN   7.36799        41.5214       0.906414        39.6746     
  1102.76        500.000                 NaN            NaN   4.32156        6.20715                 NaN   7.36827        41.5210       0.906514        39.6755     
  1101.77        500.000                 NaN            NaN   4.32421        6.20358                 NaN   7.36855        41.5205       0.906613        39.6765     
  1100.78        500.000                 NaN            NaN   4.32685        6.20004                 NaN   7.36883        41.5201       0.906711        39.6775     
  1099.79        500.000                 NaN            NaN   4.32948        6.19651                 NaN   7.36911        41.5196       0.906808        39.6785     
  1098.80        500.000                 NaN            NaN   4.33211        6.19300                 NaN   7.36940        41.5192       0.906904        39.6794     
  1097.82        500.000                 NaN            NaN   4.33471        6.18951                 NaN   7.36969        41.5187       0.906999        39.6804     
  1096.83        500.000                 NaN            NaN   4.33731        6.18604                 NaN   7.36998        41.5182       0.907092        39.6814     
  1095.84        500.000                 NaN            NaN   4.33954        6.18242                 NaN   7.36974        41.5191       0.907303        39.6819     
  1094.85        500.000                 NaN            NaN   4.34212        6.17896                 NaN   7.37003        41.5186       0.907398        39.6829     
  1093.86        500.000                 NaN            NaN   4.34469        6.17553                 NaN   7.37032        41.5181       0.907490        39.6839     
  1092.88        500.000                 NaN            NaN   4.34724        6.17213                 NaN   7.37062        41.5176       0.907582        39.6848     
  1091.89        500.000                 NaN            NaN   4.34981        6.16870                 NaN   7.37092        41.5171       0.907676        39.6858     
  1090.90        500.000                 NaN            NaN   4.35232        6.16537                 NaN   7.37121        41.5166       0.907762        39.6867     
  1089.91        500.000                 NaN            NaN   4.35483        6.16203                 NaN   7.37151        41.5161       0.907851        39.6877     
  1088.92        500.000                 NaN            NaN   4.35734        6.15869                 NaN   7.37182        41.5156       0.907938        39.6886     
  1087.94        500.000                 NaN            NaN   4.35984        6.15538                 NaN   7.37213        41.5151       0.908025        39.6896     
  1086.95        500.000                 NaN            NaN   4.36233        6.15208                 NaN   7.37243        41.5145       0.908111        39.6905     
  1085.96        500.000                 NaN            NaN   4.36480        6.14880                 NaN   7.37274        41.5140       0.908196        39.6915     
  1084.97        500.000                 NaN            NaN   4.36467        6.15236                 NaN   7.37517        41.5096       0.906572        39.6916     
  1083.98        500.000                 NaN            NaN   4.36973        6.14228                 NaN   7.37337        41.5129       0.908365        39.6934     
  1083.00        500.000                 NaN            NaN   4.37861        6.14638                 NaN   7.37954        41.4928       0.904064        39.6986     
  1082.01        500.000                 NaN            NaN   4.37461        6.13584                 NaN   7.37400        41.5118       0.908529        39.6952     
  1081.02        500.000                 NaN            NaN   4.38715        6.13471                 NaN   7.38029        41.4917       0.904448        39.7017     
  1080.03        500.000                 NaN            NaN   4.39135        6.12897                 NaN   7.38068        41.4911       0.904635        39.7032     
  1079.04        500.000                 NaN            NaN   4.39552        6.12329                 NaN   7.38107        41.4905       0.904818        39.7048     
  1078.06        500.000                 NaN            NaN   4.39966        6.11766                 NaN   7.38146        41.4899       0.904998        39.7063     
  1077.07        500.000                 NaN            NaN   4.40376        6.11208                 NaN   7.38185        41.4893       0.905176        39.7078     
  1076.08        500.000                 NaN            NaN   4.40784        6.10655                 NaN   7.38224        41.4887       0.905352        39.7093     
  1075.09        500.000                 NaN            NaN   4.41188        6.10107                 NaN   7.38265        41.4881       0.905523        39.7108     
  1074.10        500.000                 NaN            NaN   4.41589        6.09564                 NaN   7.38305        41.4875       0.905694        39.7123     
  1073.12        500.000                 NaN            NaN   4.41988        6.09024                 NaN   7.38345        41.4868       0.905863        39.7137     
  1072.13        500.000                 NaN            NaN   4.42383        6.08491                 NaN   7.38386        41.4862       0.906027        39.7152     
  1071.14        500.000                 NaN            NaN   4.42775        6.07962                 NaN   7.38427        41.4855       0.906189        39.7167     
  1070.15        500.000                 NaN            NaN   4.43163        6.07440                 NaN   7.38469        41.4848       0.906349        39.7181     
  1069.16        500.000                 NaN            NaN   4.43549        6.06921                 NaN   7.38511        41.4841       0.906505        39.7196     
  1068.18        500.000                 NaN            NaN   4.43933        6.06404                 NaN   7.38552        41.4834       0.906663        39.7210     
  1067.19        500.000                 NaN            NaN   4.44314        6.05893                 NaN   7.38594        41.4827       0.906815        39.7225     
  1066.20        500.000                 NaN            NaN   4.44692        6.05385                 NaN   7.38638        41.4820       0.906969        39.7239     
  1065.21        500.000                 NaN            NaN   4.45067        6.04873                 NaN   7.38693        41.4813       0.907097        39.7252     
  1064.22        500.000                 NaN            NaN   4.45443        6.04378                 NaN   7.38723        41.4806       0.907265        39.7267     
  1063.23        500.000                 NaN            NaN   4.45805        6.03900                 NaN   7.38767        41.4798       0.907399        39.7281     
  1062.25        500.000                 NaN            NaN   4.46158        6.03417                 NaN   7.38837        41.4789       0.907530        39.7294     
  1061.26        500.000                 NaN            NaN   4.46294        6.03360                 NaN   7.38896        41.4768       0.907344        39.7303     
  1060.27        500.000                 NaN            NaN   4.46902        6.02433                 NaN   7.38896        41.4776       0.907828        39.7323     
  1059.28        500.000                 NaN            NaN   4.47162        6.02303                 NaN   7.39039        41.4736       0.907572        39.7338     
  1058.29        500.000                 NaN            NaN   4.47520        6.01828                 NaN   7.39083        41.4728       0.907706        39.7352     
  1057.31        500.000                 NaN            NaN   4.47874        6.01357                 NaN   7.39127        41.4720       0.907838        39.7365     
  1056.32        500.000                 NaN            NaN   4.48226        6.00891                 NaN   7.39172        41.4713       0.907967        39.7379     
  1055.33        500.000                 NaN            NaN   4.48576        6.00428                 NaN   7.39216        41.4705       0.908095        39.7392     
  1054.34        500.000                 NaN            NaN   4.48923        5.99969                 NaN   7.39261        41.4697       0.908220        39.7406     
  1053.35        500.000                 NaN            NaN   4.49267        5.99515                 NaN   7.39306        41.4689       0.908343        39.7419     
  1052.37        500.000                 NaN            NaN   4.49610        5.99064                 NaN   7.39351        41.4681       0.908465        39.7432     
  1051.38        500.000                 NaN            NaN   4.49950        5.98617                 NaN   7.39397        41.4672       0.908584        39.7445     
  1050.39        500.000                 NaN            NaN   4.50287        5.98173                 NaN   7.39442        41.4664       0.908701        39.7459     
  1049.40        500.000                 NaN            NaN   4.50622        5.97733                 NaN   7.39488        41.4656       0.908816        39.7472     
  1048.41        500.000                 NaN            NaN   4.50711        5.96346                 NaN   7.39277        41.4765       0.912666        39.7475     
  1047.43        500.000                 NaN            NaN   4.51008        5.95942                 NaN   7.39324        41.4757       0.912819        39.7487     
  1046.44        500.000                 NaN            NaN   4.51303        5.95542                 NaN   7.39370        41.4749       0.912970        39.7499     
  1045.45        500.000                 NaN            NaN   4.51594        5.95148                 NaN   7.39418        41.4741       0.913115        39.7512     
  1044.46        500.000                 NaN            NaN   4.51884        5.94758                 NaN   7.39466        41.4733       0.913259        39.7524     
  1043.47        500.000                 NaN            NaN   4.52170        5.94373                 NaN   7.39514        41.4725       0.913399        39.7536     
  1042.49        500.000                 NaN            NaN   4.52454        5.93991                 NaN   7.39563        41.4716       0.913536        39.7547     
  1041.50        500.000                 NaN            NaN   4.52736        5.93614                 NaN   7.39612        41.4708       0.913671        39.7559     
  1040.51        500.000                 NaN            NaN   4.53049        5.94888                 NaN   7.40194        41.4526       0.908053        39.7580     
  1039.52        500.000                 NaN            NaN   4.53622        5.93821                 NaN   7.40035        41.4551       0.909872        39.7603     
  1038.53        500.000                 NaN            NaN   4.53939        5.93413                 NaN   7.40087        41.4541       0.909969        39.7615     
  1037.55        500.000                 NaN            NaN   4.54253        5.93008                 NaN   7.40138        41.4531       0.910064        39.7628     
  1036.56        500.000                 NaN            NaN   4.54566        5.92607                 NaN   7.40190        41.4521       0.910157        39.7641     
  1035.57        500.000                 NaN            NaN   4.54876        5.92210                 NaN   7.40241        41.4511       0.910249        39.7654     
  1034.58        500.000                 NaN            NaN   4.55184        5.91815                 NaN   7.40293        41.4501       0.910338        39.7666     
  1033.59        500.000                 NaN            NaN   4.55489        5.91427                 NaN   7.40346        41.4491       0.910424        39.7679     
  1032.61        500.000                 NaN            NaN   4.55780        5.91063                 NaN   7.40404        41.4479       0.910497        39.7692     
  1031.62        500.000                 NaN            NaN   4.56069        5.90702                 NaN   7.40462        41.4467       0.910569        39.7704     
  1030.63        500.000                 NaN            NaN   4.56356        5.90344                 NaN   7.40521        41.4455       0.910638        39.7717     
  1029.64        500.000                 NaN            NaN   4.56641        5.89990                 NaN   7.40580        41.4443       0.910705        39.7729     
  1028.65        500.000                 NaN            NaN   4.56925        5.89637                 NaN   7.40639        41.4431       0.910772        39.7742     
  1027.67        500.000                 NaN            NaN   4.57206        5.89289                 NaN   7.40699        41.4418       0.910836        39.7754     
  1026.68        500.000                 NaN            NaN   4.57486        5.88943                 NaN   7.40759        41.4406       0.910899        39.7766     
  1025.69        500.000                 NaN            NaN   4.57764        5.88601                 NaN   7.40820        41.4393       0.910958        39.7779     
  1024.70        500.000                 NaN            NaN   4.58040        5.88262                 NaN   7.40881        41.4380       0.911017        39.7791     
  1023.71        500.000                 NaN            NaN   4.58315        5.87925                 NaN   7.40942        41.4368       0.911075        39.7803     
  1022.73        500.000                 NaN            NaN   4.58587        5.87592                 NaN   7.41004        41.4355       0.911130        39.7816     
  1021.74        500.000                 NaN            NaN   4.58859        5.87260                 NaN   7.41066        41.4342       0.911185        39.7828     
  1020.75        500.000                 NaN            NaN   4.59128        5.86933                 NaN   7.41128        41.4329       0.911237        39.7840     
  1019.76        500.000                 NaN            NaN   4.59396        5.86608                 NaN   7.41191        41.4315       0.911287        39.7852     
  1018.77        500.000                 NaN            NaN   4.59661        5.86286                 NaN   7.41255        41.4302       0.911335        39.7865     
  1017.78        500.000                 NaN            NaN   4.59926        5.85967                 NaN   7.41319        41.4288       0.911382        39.7877     
  1016.80        500.000                 NaN            NaN   4.60188        5.85650                 NaN   7.41383        41.4275       0.911428        39.7889     
  1015.81        500.000                 NaN            NaN   4.60450        5.85336                 NaN   7.41447        41.4261       0.911472        39.7901     
  1014.82        500.000                 NaN            NaN   4.60709        5.85025                 NaN   7.41512        41.4247       0.911514        39.7913     
  1013.83        500.000                 NaN            NaN   4.60967        5.84717                 NaN   7.41578        41.4233       0.911554        39.7925     
  1012.84        500.000                 NaN            NaN   4.61223        5.84412                 NaN   7.41644        41.4219       0.911592        39.7937     
  1011.86        500.000                 NaN            NaN   4.61478        5.84110                 NaN   7.41710        41.4205       0.911629        39.7949     
  1010.87        500.000                 NaN            NaN   4.61730        5.83811                 NaN   7.41776        41.4191       0.911664        39.7961     
  1009.88        500.000                 NaN            NaN   4.61982        5.83514                 NaN   7.41843        41.4176       0.911697        39.7973     
  1008.89        500.000                 NaN            NaN   4.62232        5.83220                 NaN   7.41911        41.4162       0.911729        39.7985     
  1007.90        500.000                 NaN            NaN   4.62479        5.82929                 NaN   7.41979        41.4147       0.911758        39.7997     
  1006.92        500.000                 NaN            NaN   4.62727        5.82639                 NaN   7.42047        41.4132       0.911787        39.8009     
  1005.93        500.000                 NaN            NaN   4.62972        5.82354                 NaN   7.42116        41.4117       0.911813        39.8020     
  1004.94        500.000                 NaN            NaN   4.63216        5.82069                 NaN   7.42185        41.4102       0.911839        39.8032     
  1003.95        500.000                 NaN            NaN   4.63458        5.81789                 NaN   7.42254        41.4087       0.911862        39.8044     
  1002.96        500.000                 NaN            NaN   4.63700        5.81509                 NaN   7.42324        41.4072       0.911885        39.8056     
  1001.98        500.000                 NaN            NaN   4.63939        5.81234                 NaN   7.42395        41.4057       0.911905        39.8068     
  1000.99        500.000                 NaN            NaN   4.64177        5.80961                 NaN   7.42466        41.4041       0.911923        39.8079     
  1000.00        500.000                 NaN            NaN   4.64414        5.80689                 NaN   7.42537        41.4025       0.911941        39.8091     
