|6.6.6
Archiving\03_Data\eqLP/QFM_m5/TIS/TIS_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1349.36        500.000        6.46720       0.999841        5.51284       0.472085E-002  0.652527        11.6474        9.45836        20.9631        36.9575        7.33655                 NaN            NaN
  1346.15        500.000        5.01241       0.997462        4.67092       0.229332E-002  0.799577        14.0847        6.14968        39.3266        20.8027        8.15374                 NaN            NaN
  1342.95        500.000        5.01241       0.997462        4.67092       0.229332E-002  0.799577        14.0847        6.14968        39.3266        20.8027        8.15374                 NaN            NaN
  1339.74        500.000        4.35151       0.996105        4.19073       0.905109E-003  0.878168        15.4772        4.31627        40.5683        20.6705        8.55019                 NaN            NaN
  1336.54        500.000        4.03459       0.995379        3.93371       0.160486E-003  0.918988        16.2237        3.34643        20.5916        41.2091        8.74622                 NaN            NaN
  1333.33        500.000        3.72523       0.994628        3.66732                 NaN  0.960528        16.9955        2.35045        41.8609        20.5050        8.94045                 NaN            NaN
  1330.13        500.000        3.72523       0.994628        3.66732                 NaN  0.960528        16.9955        2.35045        41.8609        20.5050        8.94045                 NaN            NaN
  1326.92        500.000        3.12935       0.993023        3.09771                 NaN   1.04722        18.6477       0.234799        20.3054        43.2198        9.32501                 NaN            NaN
  1323.72        500.000        2.87356       0.992296        2.83994                 NaN   1.05809        19.4043                 NaN   20.3374        43.0246        9.46985                 NaN            NaN
  1320.51        500.000        2.63487       0.991567        2.58175                 NaN   1.05971        20.1681                 NaN   20.4128        42.5522        9.59904                 NaN            NaN
  1317.31        500.000        2.63487       0.991567        2.58175                 NaN   1.05971        20.1681                 NaN   20.4128        42.5522        9.59904                 NaN            NaN
  1314.10        500.000        2.63487       0.991567        2.58175                 NaN   1.05971        20.1681                 NaN   20.4128        42.5522        9.59904                 NaN            NaN
  1310.90        500.000        2.63487       0.991567        2.58175                 NaN   1.05971        20.1681                 NaN   20.4128        42.5522        9.59904                 NaN            NaN
  1307.69        500.000        1.75199       0.988377        1.45097                 NaN   1.06455        23.5322                 NaN   40.3824        20.7448        10.0847                 NaN            NaN
  1304.49        500.000        1.54703       0.987502        1.14112                 NaN   1.06590        24.4583                 NaN   39.7684        20.8338        10.1979                 NaN            NaN
  1301.28        500.000                 NaN  0.986638       0.834218                 NaN   1.06566        25.3447                 NaN   39.4459        21.0561        10.4453       0.821450                 NaN
  1298.08        500.000                 NaN  0.986638       0.834218                 NaN   1.06566        25.3447                 NaN   39.4459        21.0561        10.4453       0.821450                 NaN
  1294.87        500.000                 NaN  0.984661       0.133512                 NaN   1.07510        27.5249                 NaN   37.5866        21.3915        10.4564       0.847307                 NaN
  1291.67        500.000                 NaN  0.984285                 NaN            NaN   1.07839        27.9501                 NaN   37.2131        21.4507        10.4702       0.853221                 NaN
  1288.46        500.000                 NaN  0.984285                 NaN            NaN   1.08075        27.9622                 NaN   37.1779        21.4510        10.4891       0.854693                 NaN
  1285.26        500.000                 NaN  0.984285                 NaN            NaN   1.08075        27.9622                 NaN   37.1779        21.4510        10.4891       0.854693                 NaN
  1282.05        500.000                 NaN  0.984285                 NaN            NaN   1.08550        27.9870                 NaN   21.4435        37.1165        10.5250       0.858251                 NaN
  1278.85        500.000                 NaN  0.984285                 NaN            NaN   1.08550        27.9870                 NaN   21.4435        37.1165        10.5250       0.858251                 NaN
  1275.64        500.000                 NaN  0.984285                 NaN            NaN   1.08550        27.9870                 NaN   21.4435        37.1165        10.5250       0.858251                 NaN
  1272.44        500.000                 NaN  0.984285                 NaN            NaN   1.08550        27.9870                 NaN   21.4435        37.1165        10.5250       0.858251                 NaN
  1269.23        500.000                 NaN  0.984285                 NaN            NaN   1.08550        27.9870                 NaN   21.4435        37.1165        10.5250       0.858251                 NaN
  1266.03        500.000                 NaN  0.984285                 NaN            NaN   1.08550        27.9870                 NaN   21.4435        37.1165        10.5250       0.858251                 NaN
  1262.82        500.000                 NaN  0.984285                 NaN            NaN   1.08550        27.9870                 NaN   21.4435        37.1165        10.5250       0.858251                 NaN
  1259.62        500.000                 NaN  0.984285                 NaN            NaN   1.08550        27.9870                 NaN   21.4435        37.1165        10.5250       0.858251                 NaN
  1256.41        500.000                 NaN  0.984286                 NaN            NaN   1.10451        28.0785                 NaN   21.3925        36.9077        10.6628       0.869692                 NaN
  1253.21        500.000                 NaN  0.984286                 NaN            NaN   1.10451        28.0785                 NaN   21.3925        36.9077        10.6628       0.869692                 NaN
  1250.00        500.000                 NaN  0.984286                 NaN            NaN   1.10451        28.0785                 NaN   21.3925        36.9077        10.6628       0.869692                 NaN
  1246.79        500.000                 NaN  0.984286                 NaN            NaN   1.10451        28.0785                 NaN   21.3925        36.9077        10.6628       0.869692                 NaN
  1243.59        500.000                 NaN  0.984286                 NaN            NaN   1.10451        28.0785                 NaN   21.3925        36.9077        10.6628       0.869692                 NaN
  1240.38        500.000                 NaN  0.984286                 NaN            NaN   1.10451        28.0785                 NaN   21.3925        36.9077        10.6628       0.869692                 NaN
  1237.18        500.000                 NaN  0.984286                 NaN            NaN   1.10451        28.0785                 NaN   21.3925        36.9077        10.6628       0.869692                 NaN
  1233.97        500.000                 NaN  0.984286                 NaN            NaN   1.10451        28.0785                 NaN   21.3925        36.9077        10.6628       0.869692                 NaN
  1230.77        500.000                 NaN  0.984286                 NaN            NaN   1.12269        28.1646                 NaN   21.3206        36.7387        10.7896       0.879499                 NaN
  1227.56        500.000                 NaN  0.984286                 NaN            NaN   1.12269        28.1646                 NaN   21.3206        36.7387        10.7896       0.879499                 NaN
  1224.36        500.000                 NaN  0.984287                 NaN            NaN   1.12706        28.1849                 NaN   36.7030        21.2993        10.8197       0.881720                 NaN
  1221.15        500.000                 NaN  0.984287                 NaN            NaN   1.12939        28.1945                 NaN   21.2916        36.6833        10.8344       0.882499                 NaN
  1217.95        500.000                 NaN  0.984287                 NaN            NaN   1.12853        28.2057       0.886722E-001   21.2929        36.5699        10.8445       0.885528                 NaN
  1214.74        500.000                 NaN  0.984287                 NaN            NaN   1.12853        28.2057       0.886722E-001   21.2929        36.5699        10.8445       0.885528                 NaN
  1211.54        500.000                 NaN  0.984287                 NaN            NaN   1.12853        28.2057       0.886722E-001   21.2929        36.5699        10.8445       0.885528                 NaN
  1208.33        500.000                 NaN  0.984287                 NaN            NaN   1.12853        28.2057       0.886722E-001   21.2929        36.5699        10.8445       0.885528                 NaN
  1205.13        500.000                 NaN  0.984286                 NaN            NaN   1.09481        28.2622        1.36264        21.4149        35.1269        10.8385       0.915771                 NaN
  1201.92        500.000                 NaN  0.984286                 NaN            NaN   1.09481        28.2622        1.36264        21.4149        35.1269        10.8385       0.915771                 NaN
  1198.72        500.000                 NaN  0.984286                 NaN            NaN   1.09481        28.2622        1.36264        21.4149        35.1269        10.8385       0.915771                 NaN
  1195.51        500.000                 NaN  0.984286                 NaN            NaN   1.09481        28.2622        1.36264        21.4149        35.1269        10.8385       0.915771                 NaN
  1192.31        500.000                 NaN  0.984286                 NaN            NaN   1.09481        28.2622        1.36264        21.4149        35.1269        10.8385       0.915771                 NaN
  1189.10        500.000                 NaN  0.984286                 NaN            NaN   1.09481        28.2622        1.36264        21.4149        35.1269        10.8385       0.915771                 NaN
  1185.90        500.000                 NaN  0.984286                 NaN            NaN   1.09481        28.2622        1.36264        21.4149        35.1269        10.8385       0.915771                 NaN
  1182.69        500.000                 NaN  0.984286                 NaN            NaN   1.09481        28.2622        1.36264        21.4149        35.1269        10.8385       0.915771                 NaN
  1179.49        500.000                 NaN  0.984285                 NaN            NaN   1.03828        28.3642        3.69501        32.5441        21.5746        10.8334       0.966170                 NaN
  1176.28        500.000                 NaN  0.984285                 NaN            NaN   1.03828        28.3642        3.69501        32.5441        21.5746        10.8334       0.966170                 NaN
  1173.08        500.000                 NaN  0.984285                 NaN            NaN   1.03828        28.3642        3.69501        32.5441        21.5746        10.8334       0.966170                 NaN
  1169.87        500.000                 NaN  0.984285                 NaN            NaN   1.03828        28.3642        3.69501        32.5441        21.5746        10.8334       0.966170                 NaN
  1166.67        500.000                 NaN  0.984285                 NaN            NaN   1.03828        28.3642        3.69501        32.5441        21.5746        10.8334       0.966170                 NaN
  1163.46        500.000                 NaN  0.984285                 NaN            NaN   1.03828        28.3642        3.69501        32.5441        21.5746        10.8334       0.966170                 NaN
  1160.26        500.000                 NaN  0.984285                 NaN            NaN   1.03828        28.3642        3.69501        32.5441        21.5746        10.8334       0.966170                 NaN
  1157.05        500.000                 NaN  0.984285                 NaN            NaN   1.03828        28.3642        3.69501        32.5441        21.5746        10.8334       0.966170                 NaN
  1153.85        500.000                 NaN  0.984284                 NaN            NaN  0.994877        28.4519        5.77647        30.2936        21.6586        10.8371        1.00317                 NaN
  1150.64        500.000                 NaN  0.984284                 NaN            NaN  0.994877        28.4519        5.77647        30.2936        21.6586        10.8371        1.00317                 NaN
  1147.44        500.000                 NaN  0.984284                 NaN            NaN  0.994877        28.4519        5.77647        30.2936        21.6586        10.8371        1.00317                 NaN
  1144.23        500.000                 NaN  0.984284                 NaN            NaN  0.994877        28.4519        5.77647        30.2936        21.6586        10.8371        1.00317                 NaN
  1141.03        500.000                 NaN  0.984284                 NaN            NaN  0.994877        28.4519        5.77647        30.2936        21.6586        10.8371        1.00317                 NaN
  1137.82        500.000                 NaN  0.984284                 NaN            NaN  0.994877        28.4519        5.77647        30.2936        21.6586        10.8371        1.00317                 NaN
  1134.62        500.000                 NaN  0.984284                 NaN            NaN  0.994877        28.4519        5.77647        30.2936        21.6586        10.8371        1.00317                 NaN
  1131.41        500.000                 NaN  0.984284                 NaN            NaN  0.994877        28.4519        5.77647        30.2936        21.6586        10.8371        1.00317                 NaN
  1128.21        500.000                 NaN  0.984283                 NaN            NaN  0.962333        28.5266        7.66089        28.3064        21.6814        10.8493        1.02875                 NaN
  1125.00        500.000                 NaN  0.984283                 NaN            NaN  0.962333        28.5266        7.66089        28.3064        21.6814        10.8493        1.02875                 NaN
  1121.79        500.000                 NaN  0.984283                 NaN            NaN  0.962333        28.5266        7.66089        28.3064        21.6814        10.8493        1.02875                 NaN
  1118.59        500.000                 NaN  0.984283                 NaN            NaN  0.962333        28.5266        7.66089        28.3064        21.6814        10.8493        1.02875                 NaN
  1115.38        500.000                 NaN  0.984283                 NaN            NaN  0.949733        28.5595        8.53924        21.6779        27.3938        10.8585        1.03705                 NaN
  1112.18        500.000                 NaN  0.984283                 NaN            NaN  0.949733        28.5595        8.53924        21.6779        27.3938        10.8585        1.03705                 NaN
  1108.97        500.000                 NaN  0.984282                 NaN            NaN  0.944191        28.5753        8.96744        26.9525        21.6723        10.8637        1.04039                 NaN
  1105.77        500.000                 NaN  0.984282                 NaN            NaN  0.941741        28.5821        9.17360        21.6690        26.7413        10.8673                 NaN   1.04060     
  1102.56        500.000                 NaN  0.984282                 NaN            NaN  0.939341        28.5902        9.38366        26.5253        21.6647        10.8694                 NaN   1.04308     
  1099.36        500.000                 NaN  0.984282                 NaN            NaN  0.939341        28.5902        9.38366        26.5253        21.6647        10.8694                 NaN   1.04308     
  1096.15        500.000                 NaN  0.984282                 NaN            NaN  0.939341        28.5902        9.38366        26.5253        21.6647        10.8694                 NaN   1.04308     
  1092.95        500.000                 NaN  0.984282                 NaN            NaN  0.939341        28.5902        9.38366        26.5253        21.6647        10.8694                 NaN   1.04308     
  1089.74        500.000                 NaN  0.984282                 NaN            NaN  0.939341        28.5902        9.38366        26.5253        21.6647        10.8694                 NaN   1.04308     
  1086.54        500.000                 NaN  0.984282                 NaN            NaN  0.939341        28.5902        9.38366        26.5253        21.6647        10.8694                 NaN   1.04308     
  1083.33        500.000                 NaN  0.984282                 NaN            NaN  0.939341        28.5902        9.38366        26.5253        21.6647        10.8694                 NaN   1.04308     
  1080.13        500.000                 NaN  0.984282                 NaN            NaN  0.939341        28.5902        9.38366        26.5253        21.6647        10.8694                 NaN   1.04308     
  1076.92        500.000                 NaN  0.984282                 NaN            NaN  0.925002        28.6475        10.9857        24.8896        21.6200        10.8897                 NaN   1.05818     
  1073.72        500.000                 NaN  0.984282                 NaN            NaN  0.925002        28.6475        10.9857        24.8896        21.6200        10.8897                 NaN   1.05818     
  1070.51        500.000                 NaN  0.984282                 NaN            NaN  0.925002        28.6475        10.9857        24.8896        21.6200        10.8897                 NaN   1.05818     
  1067.31        500.000                 NaN  0.984282                 NaN            NaN  0.925002        28.6475        10.9857        24.8896        21.6200        10.8897                 NaN   1.05818     
  1064.10        500.000                 NaN  0.984282                 NaN            NaN  0.925002        28.6475        10.9857        24.8896        21.6200        10.8897                 NaN   1.05818     
  1060.90        500.000                 NaN  0.984282                 NaN            NaN  0.925002        28.6475        10.9857        24.8896        21.6200        10.8897                 NaN   1.05818     
  1057.69        500.000                 NaN  0.984282                 NaN            NaN  0.925002        28.6475        10.9857        24.8896        21.6200        10.8897                 NaN   1.05818     
  1054.49        500.000                 NaN  0.984282                 NaN            NaN  0.925002        28.6475        10.9857        24.8896        21.6200        10.8897                 NaN   1.05818     
  1051.28        500.000                 NaN  0.984282                 NaN            NaN  0.918687        28.6971        12.4769        23.3873        21.5523        10.9147                 NaN   1.06863     
  1048.08        500.000                 NaN  0.984282                 NaN            NaN  0.918687        28.6971        12.4769        23.3873        21.5523        10.9147                 NaN   1.06863     
  1044.87        500.000                 NaN  0.984282                 NaN            NaN  0.918687        28.6971        12.4769        23.3873        21.5523        10.9147                 NaN   1.06863     
  1041.67        500.000                 NaN  0.984282                 NaN            NaN  0.918687        28.6971        12.4769        23.3873        21.5523        10.9147                 NaN   1.06863     
  1038.46        500.000                 NaN  0.984282                 NaN            NaN  0.918687        28.6971        12.4769        23.3873        21.5523        10.9147                 NaN   1.06863     
  1035.26        500.000                 NaN  0.984282                 NaN            NaN  0.918687        28.6971        12.4769        23.3873        21.5523        10.9147                 NaN   1.06863     
  1032.05        500.000                 NaN  0.984282                 NaN            NaN  0.918687        28.6971        12.4769        23.3873        21.5523        10.9147                 NaN   1.06863     
  1028.85        500.000                 NaN  0.984282                 NaN            NaN  0.918687        28.6971        12.4769        23.3873        21.5523        10.9147                 NaN   1.06863     
  1025.64        500.000                 NaN  0.984281                 NaN            NaN  0.919828        28.7398        13.8790        21.4643        21.9934        10.9429                 NaN   1.07652     
  1022.44        500.000                 NaN  0.984281                 NaN            NaN  0.919828        28.7398        13.8790        21.4643        21.9934        10.9429                 NaN   1.07652     
  1019.23        500.000                 NaN  0.984281                 NaN            NaN  0.919828        28.7398        13.8790        21.4643        21.9934        10.9429                 NaN   1.07652     
  1016.03        500.000                 NaN  0.984281                 NaN            NaN  0.919828        28.7398        13.8790        21.4643        21.9934        10.9429                 NaN   1.07652     
  1012.82        500.000                 NaN  0.984281                 NaN            NaN  0.919828        28.7398        13.8790        21.4643        21.9934        10.9429                 NaN   1.07652     
  1009.62        500.000                 NaN  0.984281                 NaN            NaN  0.919828        28.7398        13.8790        21.4643        21.9934        10.9429                 NaN   1.07652     
  1006.41        500.000                 NaN  0.984281                 NaN            NaN  0.919828        28.7398        13.8790        21.4643        21.9934        10.9429                 NaN   1.07652     
  1003.21        500.000                 NaN  0.984281                 NaN            NaN  0.919828        28.7398        13.8790        21.4643        21.9934        10.9429                 NaN   1.07652     
  1000.00        500.000                 NaN  0.984281                 NaN            NaN  0.928029        28.7784        15.2026        21.3631        20.6876        10.9742                 NaN   1.08181     
