|6.6.6
Archiving\03_Data\Deqfrac/QFM_m4.75/K22/K22_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             iron           San(TH)        ilm            ne             lc            
  1308.58        2500.00                 NaN   99.2783                 NaN  0.745239E-001  0.211901       0.230726       0.204567                 NaN            NaN            NaN            NaN            NaN
  1307.00        2500.00                 NaN   99.2840                 NaN  0.718282E-001  0.207473       0.234234       0.202477                 NaN            NaN            NaN            NaN            NaN
  1305.42        2500.00                 NaN   99.2891                 NaN  0.684352E-001  0.240571       0.201267       0.200656                 NaN            NaN            NaN            NaN            NaN
  1303.84        2500.00                 NaN   99.2954                 NaN  0.660879E-001  0.243358       0.196597       0.198530                 NaN            NaN            NaN            NaN            NaN
  1302.25        2500.00                 NaN   99.3003                 NaN  0.636295E-001  0.192451       0.246786       0.196835                 NaN            NaN            NaN            NaN            NaN
  1300.67        2500.00                 NaN   99.0926                 NaN  0.800644E-001  0.240962       0.331948       0.254474                 NaN            NaN            NaN            NaN            NaN
  1299.09        2500.00                 NaN   99.5230                 NaN  0.364979E-001  0.116631       0.190595       0.133243                 NaN            NaN            NaN            NaN            NaN
  1297.51        2500.00                 NaN   98.0954                 NaN  0.160617       0.219224       0.408288       0.328223                 NaN  0.788249                 NaN            NaN            NaN
  1295.92        2500.00                 NaN   84.6583                 NaN   1.23031        2.83886                 NaN   1.83475                 NaN   9.43774                 NaN            NaN            NaN
  1294.34        2500.00                 NaN   74.5820                 NaN            NaN   2.39987        3.76455        3.08030       0.705255        15.4681                 NaN            NaN            NaN
  1292.76        2500.00                 NaN   72.5187                 NaN            NaN   2.53641        4.04433        3.32412       0.782079        16.7944                 NaN            NaN            NaN
  1291.18        2500.00                 NaN   76.3266                 NaN            NaN   3.63934        2.00223        2.86954       0.689878        14.4725                 NaN            NaN            NaN
  1289.59        2500.00                 NaN   80.9068                 NaN            NaN   3.14262        1.41036        2.32638       0.567989        11.6459                 NaN            NaN            NaN
  1288.01        2500.00                 NaN   84.4366                 NaN            NaN  0.900049        2.82138        1.90752       0.472055        9.46238                 NaN            NaN            NaN
  1286.43        2500.00                 NaN   87.0028                 NaN            NaN   3.12644                 NaN   1.60359       0.398955        7.86819                 NaN            NaN            NaN
  1284.85        2500.00                 NaN   85.1354                 NaN            NaN   2.94306       0.346310        1.77980       0.424608        9.10596       0.264914                 NaN            NaN
  1283.26        2500.00                 NaN   83.1986                 NaN            NaN   1.60200        1.82032        2.00597       0.391728        10.3609       0.620533                 NaN            NaN
  1281.68        2500.00                 NaN   81.5260                 NaN            NaN   3.88067                 NaN   2.14638       0.468840        11.2715       0.706619                 NaN            NaN
  1280.10        2500.00                 NaN   91.9235                 NaN            NaN   1.66326                 NaN  0.917388       0.214393        4.95030       0.331192                 NaN            NaN
  1278.52        2500.00                 NaN   88.9237                 NaN  0.340324E-001   2.13485                 NaN   1.28203       0.302128        6.86452       0.458766                 NaN            NaN
  1276.93        2500.00                 NaN   93.2314                 NaN  0.336779        1.13377                 NaN  0.792526       0.880296E-001   4.12714       0.290364                 NaN            NaN
  1275.35        2500.00                 NaN   87.7743                 NaN  0.654620        1.93842                 NaN   1.43435       0.157558        7.50190       0.538870                 NaN            NaN
  1273.77        2500.00                 NaN   97.9883                 NaN  0.107972       0.328009                 NaN  0.236507       0.256905E-001   1.22496       0.885946E-001            NaN            NaN
  1272.19        2500.00                 NaN   93.8508                 NaN  0.340459       0.984490                 NaN  0.722727       0.770615E-001   3.75045       0.273973                 NaN            NaN
  1270.60        2500.00                 NaN   86.4298                 NaN  0.803877        2.16759                 NaN   1.59114       0.155060        8.23847       0.614045                 NaN            NaN
  1269.02        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1267.44        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1265.86        2500.00                 NaN   94.3530                 NaN  0.342892       0.916446                 NaN  0.662140       0.595666E-001   3.40739       0.258547                 NaN            NaN
  1264.27        2500.00                 NaN   95.6988                 NaN  0.261982       0.701000                 NaN  0.504371       0.449789E-001   2.59127       0.197641                 NaN            NaN
  1262.69        2500.00                 NaN   96.2638                 NaN  0.237483       0.618113                 NaN  0.436820       0.336648E-001   2.23721       0.172866                 NaN            NaN
  1261.11        2500.00                 NaN   97.1669                 NaN  0.180781       0.468069                 NaN  0.330756       0.246537E-001   1.69729       0.131564                 NaN            NaN
  1259.53        2500.00                 NaN  100.0000                 NaN            NaN            NaN            NaN            NaN            NaN  0.132284E-005            NaN            NaN            NaN
  1257.94        2500.00                 NaN  100.0000                 NaN  0.123547E-005  0.365421E-005            NaN  0.259291E-005            NaN  0.127778E-004            NaN            NaN            NaN
  1256.36        2500.00                 NaN   89.2331                 NaN  0.696496        1.78916                 NaN   1.25523       0.907913E-001   6.43365       0.501522                 NaN            NaN
  1254.78        2500.00                 NaN            NaN            NaN   4.05813        17.3339                 NaN   8.50810       0.104005        45.4177        3.07509        15.7958        5.70724     
  1253.20        2500.00                 NaN            NaN            NaN   4.09371        17.3330                 NaN   8.50762       0.843734E-001   45.4179        3.07492        15.8198        5.66870     
  1251.61        2500.00                 NaN            NaN            NaN   4.15630        17.3312                 NaN   8.50678       0.498365E-001   45.3941        3.07462        15.8505        5.63662     
  1250.03        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.3363        3.07641        15.8791        5.61266     
  1248.45        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.3688        3.07641        15.8948        5.56450     
  1246.87        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.4016        3.07641        15.9107        5.51580     
  1245.28        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.4347        3.07641        15.9266        5.46676     
  1243.70        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.4680        3.07641        15.9427        5.41740     
  1242.12        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.5015        3.07641        15.9588        5.36770     
  1240.54        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.5353        3.07641        15.9751        5.31766     
  1238.95        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.5693        3.07641        15.9915        5.26728     
  1237.37        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.6035        3.07641        16.0080        5.21655     
  1235.79        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.6379        3.07641        16.0247        5.16546     
  1234.21        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.6728        3.07641        16.0415        5.11376     
  1232.62        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.7079        3.07641        16.0584        5.06168     
  1231.04        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.7433        3.07641        16.0755        5.00925     
  1229.46        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.7789        3.07641        16.0927        4.95646     
  1227.88        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.8148        3.07641        16.1100        4.90331     
  1226.29        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.8509        3.07641        16.1274        4.84978     
  1224.71        2500.00                 NaN            NaN            NaN   4.22418        17.3773                 NaN   8.49399                 NaN   45.8872        3.07641        16.1449        4.79589     
  1223.13        2500.00                 NaN            NaN            NaN   4.23819        17.3470                 NaN   8.50122                 NaN   45.9298        3.07502        16.1681        4.74062     
  1221.55        2500.00                 NaN            NaN            NaN   4.23819        17.3470                 NaN   8.50122                 NaN   45.9669        3.07502        16.1860        4.68564     
  1219.96        2500.00                 NaN            NaN            NaN   4.23819        17.3470                 NaN   8.50122                 NaN   46.0043        3.07502        16.2040        4.63027     
  1218.38        2500.00                 NaN            NaN            NaN   4.34319        17.2437                 NaN   8.64721                 NaN   46.0317        3.07391        16.2041        4.45630     
  1216.80        2500.00                 NaN            NaN            NaN   4.34319        17.2437                 NaN   8.64721                 NaN   46.0695        3.07391        16.2223        4.40016     
  1215.22        2500.00                 NaN            NaN            NaN   4.35759        17.2282                 NaN   8.65019                 NaN   46.1178        3.07277        16.2362        4.33716     
  1213.63        2500.00                 NaN            NaN            NaN   4.35825        17.2264                 NaN   8.65195                 NaN   46.1561        3.07302        16.2550        4.27929     
  1212.05        2500.00                 NaN            NaN            NaN   4.39042        17.2115                 NaN   8.55198                 NaN   46.2819        3.06719        16.2407        4.25627     
  1210.47        2500.00                 NaN            NaN            NaN   4.40347        17.1768                 NaN   8.55631                 NaN   46.3376        3.07160        16.2601        4.19415     
  1208.89        2500.00                 NaN            NaN            NaN   4.41319        17.1548                 NaN   8.56194                 NaN   46.3863        3.07406        16.2790        4.13072     
  1207.31        2500.00                 NaN            NaN            NaN   4.42246        17.1345                 NaN   8.56767                 NaN   46.4343        3.07627        16.2980        4.06677     
  1205.72        2500.00                 NaN            NaN            NaN   4.43121        17.1162                 NaN   8.57358                 NaN   46.4815        3.07818        16.3170        4.00230     
  1204.14        2500.00                 NaN            NaN            NaN   4.43950        17.0996                 NaN   8.57959                 NaN   46.5281        3.07982        16.3361        3.93728     
  1202.56        2500.00                 NaN            NaN            NaN   4.44514        17.0896                 NaN   8.58617                 NaN   46.5708        3.08086        16.3554        3.87206     
  1200.98        2500.00                 NaN            NaN            NaN   4.45060        17.0808                 NaN   8.59284                 NaN   46.6132        3.08166        16.3747        3.80623     
  1199.39        2500.00                 NaN            NaN            NaN   4.45680        17.0704                 NaN   8.59942                 NaN   46.6571        3.08257        16.3943        3.73946     
  1197.81        2500.00                 NaN            NaN            NaN   4.44032        17.1485                 NaN   8.61830                 NaN   46.6534        3.07162        16.4038        3.66410     
  1196.23        2500.00                 NaN            NaN            NaN   4.36973        17.2019                 NaN   8.65741                 NaN   46.6107        3.07560        16.4684        3.61629     
  1194.65        2500.00                 NaN            NaN            NaN   4.37041        17.2008                 NaN   8.65814                 NaN   46.6532        3.07567        16.4887        3.55312     
  1193.06        2500.00                 NaN            NaN            NaN   4.48703        17.0239                 NaN   8.62524                 NaN   46.8404        3.08518        16.4718        3.46642     
  1191.48        2500.00                 NaN            NaN            NaN   4.49287        17.0167                 NaN   8.63181                 NaN   46.8845        3.08551        16.4917        3.39698     
  1189.90        2500.00                 NaN            NaN            NaN   4.35815        17.2271                 NaN   8.66064                 NaN   46.7641        3.07645        16.5505        3.36299     
  1188.32        2500.00                 NaN            NaN            NaN   4.35984        17.2244                 NaN   8.66227                 NaN   46.8085        3.07660        16.5714        3.29701     
  1186.73        2500.00                 NaN            NaN            NaN   4.48733        16.9805                 NaN   8.71418                 NaN   46.9735        3.10503        16.5733        3.16610     
  1185.15        2500.00                 NaN            NaN            NaN   4.48826        16.9791                 NaN   8.71517                 NaN   47.0183        3.10513        16.5947        3.09935     
  1183.57        2500.00                 NaN            NaN            NaN   4.48918        16.9778                 NaN   8.71615                 NaN   47.0633        3.10523        16.6162        3.03215     
  1181.99        2500.00                 NaN            NaN            NaN   4.49007        16.9764                 NaN   8.71712                 NaN   47.1087        3.10532        16.6379        2.96446     
  1180.40        2500.00                 NaN            NaN            NaN   4.49097        16.9751                 NaN   8.71807                 NaN   47.1546        3.10541        16.6597        2.89610     
  1178.82        2500.00                 NaN            NaN            NaN   4.49185        16.9739                 NaN   8.71901                 NaN   47.2008        3.10549        16.6818        2.82723     
  1177.24        2500.00                 NaN            NaN            NaN   4.49272        16.9726                 NaN   8.71994                 NaN   47.2473        3.10557        16.7040        2.75787     
  1175.66        2500.00                 NaN            NaN            NaN   4.49358        16.9714                 NaN   8.72086                 NaN   47.2941        3.10565        16.7263        2.68803     
  1174.07        2500.00                 NaN            NaN            NaN   4.49443        16.9702                 NaN   8.72177                 NaN   47.3415        3.10573        16.7489        2.61750     
  1172.49        2500.00                 NaN            NaN            NaN   4.49526        16.9690                 NaN   8.72267                 NaN   47.3891        3.10580        16.7717        2.54641     
  1170.91        2500.00                 NaN            NaN            NaN   4.57645        16.8868                 NaN   8.71167                 NaN   47.5154        3.09515        16.7693        2.44523     
  1169.33        2500.00                 NaN            NaN            NaN   4.57823        16.9023                 NaN   8.72151                 NaN   47.5512        3.09089        16.7895        2.36643     
  1167.74        2500.00                 NaN            NaN            NaN   4.57513        16.9321                 NaN   8.73323                 NaN   47.5783        3.08527        16.8096        2.28642     
  1166.16        2500.00                 NaN            NaN            NaN   4.57511        16.9491                 NaN   8.74308                 NaN   47.6137        3.08174        16.8307        2.20657     
  1164.58        2500.00                 NaN            NaN            NaN   4.57775        16.9429                 NaN   8.75036                 NaN   47.6697        3.08488        16.8506        2.12381     
  1163.00        2500.00                 NaN            NaN            NaN   4.53958        16.9539                 NaN   8.74376                 NaN   47.7017        3.09624        16.8909        2.07389     
  1161.41        2500.00                 NaN            NaN            NaN   4.56086        16.8393                 NaN   8.78709                 NaN   47.7853        3.12205        16.9313        1.97400     
  1159.83        2500.00                 NaN            NaN            NaN   4.60709        16.7535                 NaN   8.82461                 NaN   47.8782        3.13166        16.9489        1.85602     
  1158.25        2500.00                 NaN            NaN            NaN   4.63473        16.7022                 NaN   8.84705                 NaN   47.9545        3.13740        16.9695        1.75470     
  1156.67        2500.00                 NaN            NaN            NaN   4.63473        16.7022                 NaN   8.84705                 NaN   48.0058        3.13740        16.9943        1.67856     
  1155.08        2500.00                 NaN            NaN            NaN   4.63473        16.7022                 NaN   8.84705                 NaN   48.0577        3.13740        17.0193        1.60167     
  1153.50        2500.00                 NaN            NaN            NaN   4.63473        16.7022                 NaN   8.84705                 NaN   48.1100        3.13740        17.0445        1.52414     
  1151.92        2500.00                 NaN            NaN            NaN   4.63473        16.7022                 NaN   8.84705                 NaN   48.1626        3.13740        17.0699        1.44607     
  1150.34        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.1521        3.09277        17.0448        1.31610     
  1148.75        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.2056        3.09277        17.0706        1.23683     
  1147.17        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.2595        3.09277        17.0966        1.15688     
  1145.59        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.3138        3.09277        17.1228        1.07638     
  1144.01        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.3685        3.09277        17.1492       0.995327     
  1142.42        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.4238        3.09277        17.1759       0.913425     
  1140.84        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.4794        3.09277        17.2027       0.830946     
  1139.26        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.5354        3.09277        17.2297       0.747897     
  1137.68        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.5918        3.09277        17.2569       0.664294     
  1136.09        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.6486        3.09277        17.2843       0.580075     
  1134.51        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.7058        3.09277        17.3119       0.495294     
  1132.93        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.7642        3.09277        17.3401       0.408677     
  1131.35        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.8226        3.09277        17.3683       0.322198     
  1129.76        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.8814        3.09277        17.3966       0.235032     
  1128.18        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   48.9406        3.09277        17.4252       0.147176     
  1126.60        2500.00                 NaN            NaN            NaN   4.69233        16.8078                 NaN   8.89410                 NaN   49.0004        3.09277        17.4540       0.586232E-001
  1125.02        2500.00                 NaN            NaN            NaN   4.71343        16.7902                 NaN   8.89661                 NaN   49.0398        3.08949        17.4705                 NaN
  1123.43        2500.00                 NaN            NaN            NaN   4.71899        16.7790                 NaN   8.92508                 NaN   49.0220        3.09122        17.4637                 NaN
  1121.85        2500.00                 NaN            NaN            NaN   4.72518        16.7814                 NaN   8.92247                 NaN   49.0231        3.09083        17.4570                 NaN
  1120.27        2500.00                 NaN            NaN            NaN   4.72401        16.7856                 NaN   8.91798                 NaN   49.0253        3.09062        17.4565                 NaN
  1118.69        2500.00                 NaN            NaN            NaN   4.73031        16.7787                 NaN   8.92334                 NaN   49.0217        3.08947        17.4565                 NaN
  1117.10        2500.00                 NaN            NaN            NaN   4.75113        16.7443                 NaN   8.96242                 NaN   49.0005        3.08936        17.4523                 NaN
  1115.52        2500.00                 NaN            NaN            NaN   4.73857        16.7698                 NaN   8.94260                 NaN   49.0097        3.09014        17.4492                 NaN
  1113.94        2500.00                 NaN            NaN            NaN   4.74652        16.7559                 NaN   8.95419                 NaN   49.0039        3.08952        17.4500                 NaN
  1112.36        2500.00                 NaN            NaN            NaN   4.74789        16.7631                 NaN   8.94739                 NaN   49.0060        3.08831        17.4473                 NaN
  1110.77        2500.00                 NaN            NaN            NaN   4.74997        16.7533                 NaN   8.95921                 NaN   49.0003        3.08928        17.4479                 NaN
  1109.19        2500.00                 NaN            NaN            NaN   4.75113        16.7443                 NaN   8.96242                 NaN   49.0005        3.08936        17.4523                 NaN
  1107.61        2500.00                 NaN            NaN            NaN   4.75324        16.7510                 NaN   8.96400                 NaN   48.9969        3.08903        17.4458                 NaN
  1106.03        2500.00                 NaN            NaN            NaN   4.76310        16.7538                 NaN   8.97154                 NaN   48.9884        3.08748        17.4357                 NaN
  1104.44        2500.00                 NaN            NaN            NaN   4.77039        16.7459                 NaN   8.97665                 NaN   48.9855        3.08628        17.4353                 NaN
  1102.86        2500.00                 NaN            NaN            NaN   4.77649        16.7407                 NaN   8.98696                 NaN   48.9781        3.08555        17.4322                 NaN
  1101.28        2500.00                 NaN            NaN            NaN   4.77688        16.7461                 NaN   9.01390                 NaN   48.9558        3.08637        17.4210                 NaN
  1099.70        2500.00                 NaN            NaN            NaN   4.78277        16.7372                 NaN   8.99693                 NaN   48.9703        3.08482        17.4280                 NaN
  1098.11        2500.00                 NaN            NaN            NaN   4.78641        16.7356                 NaN   9.00186                 NaN   48.9663        3.08439        17.4254                 NaN
  1096.53        2500.00                 NaN            NaN            NaN   4.77688        16.7461                 NaN   9.01390                 NaN   48.9558        3.08637        17.4210                 NaN
  1094.95        2500.00                 NaN            NaN            NaN   4.77689        16.7461                 NaN   9.01390                 NaN   48.9558        3.08637        17.4210                 NaN
  1093.37        2500.00                 NaN            NaN            NaN   4.77688        16.7461                 NaN   9.01390                 NaN   48.9558        3.08637        17.4210                 NaN
  1091.78        2500.00                 NaN            NaN            NaN   4.79836        16.7366                 NaN   9.02527                 NaN   48.9450        3.08276        17.4120                 NaN
  1090.20        2500.00                 NaN            NaN            NaN   4.77688        16.7461                 NaN   9.01390                 NaN   48.9558        3.08637        17.4210                 NaN
  1088.62        2500.00                 NaN            NaN            NaN   4.81108        16.7250                 NaN   9.03546                 NaN   48.9387        3.08104        17.4088                 NaN
  1087.04        2500.00                 NaN            NaN            NaN   4.81464        16.7247                 NaN   9.04147                 NaN   48.9331        3.08035        17.4058                 NaN
  1085.45        2500.00                 NaN            NaN            NaN   4.82105        16.7208                 NaN   9.04896                 NaN   48.9267        3.07904        17.4034                 NaN
  1083.87        2500.00                 NaN            NaN            NaN   4.83611        16.7436                 NaN   9.10930                 NaN   48.8650        3.07400        17.3719                 NaN
  1082.29        2500.00                 NaN            NaN            NaN   4.83611        16.7436                 NaN   9.10930                 NaN   48.8650        3.07400        17.3719                 NaN
  1080.71        2500.00                 NaN            NaN            NaN   4.83196        16.7252                 NaN   9.07476                 NaN   48.9013        3.07638        17.3904                 NaN
  1079.12        2500.00                 NaN            NaN            NaN   4.83498        16.7384                 NaN   9.09856                 NaN   48.8761        3.07473        17.3772                 NaN
  1077.54        2500.00                 NaN            NaN            NaN   4.82830        16.7380                 NaN   9.07982                 NaN   48.8936        3.07689        17.3834                 NaN
  1075.96        2500.00                 NaN            NaN            NaN   4.83611        16.7436                 NaN   9.10930                 NaN   48.8650        3.07400        17.3719                 NaN
  1074.38        2500.00                 NaN            NaN            NaN   4.83714        16.7411                 NaN   9.10687                 NaN   48.8677        3.07396        17.3732                 NaN
  1072.79        2500.00                 NaN            NaN            NaN   4.83931        16.7390                 NaN   9.09771                 NaN   48.8754        3.07404        17.3745                 NaN
  1071.21        2500.00                 NaN            NaN            NaN   4.84307        16.7394                 NaN   9.10348                 NaN   48.8694        3.07304        17.3716                 NaN
  1069.63        2500.00                 NaN            NaN            NaN   4.84589        16.7406                 NaN   9.10975                 NaN   48.8631        3.07226        17.3684                 NaN
  1068.05        2500.00                 NaN            NaN            NaN   4.86829        16.7378                 NaN   9.15352                 NaN   48.8206        3.06570        17.3541                 NaN
  1066.46        2500.00                 NaN            NaN            NaN   4.85243        16.7441                 NaN   9.12198                 NaN   48.8496        3.07017        17.3617                 NaN
  1064.88        2500.00                 NaN            NaN            NaN   4.85939        16.7391                 NaN   9.12692                 NaN   48.8454        3.06855        17.3606                 NaN
  1063.30        2500.00                 NaN            NaN            NaN   4.86829        16.7378                 NaN   9.15352                 NaN   48.8206        3.06570        17.3541                 NaN
  1061.72        2500.00                 NaN            NaN            NaN   4.86449        16.7465                 NaN   9.13968                 NaN   48.8302        3.06647        17.3527                 NaN
  1060.13        2500.00                 NaN            NaN            NaN   4.86829        16.7378                 NaN   9.15352                 NaN   48.8206        3.06570        17.3541                 NaN
  1058.55        2500.00                 NaN            NaN            NaN   4.87170        16.7474                 NaN   9.15147                 NaN   48.8178        3.06419        17.3475                 NaN
  1056.97        2500.00                 NaN            NaN            NaN   4.87189        16.7581                 NaN   9.15886                 NaN   48.8072        3.06330        17.3407                 NaN
  1055.39        2500.00                 NaN            NaN            NaN   4.87817        16.7540                 NaN   9.16395                 NaN   48.8024        3.06158        17.3399                 NaN
  1053.80        2500.00                 NaN            NaN            NaN   4.87781        16.7645                 NaN   9.17143                 NaN   48.7919        3.06070        17.3336                 NaN
  1052.22        2500.00                 NaN            NaN            NaN   4.88423        16.7608                 NaN   9.17655                 NaN   48.7869        3.05892        17.3326                 NaN
  1050.64        2500.00                 NaN            NaN            NaN   4.88541        16.7683                 NaN   9.18353                 NaN   48.7774        3.05772        17.3276                 NaN
  1049.06        2500.00                 NaN            NaN            NaN   4.89038        16.7685                 NaN   9.18922                 NaN   48.7708        3.05610        17.3250                 NaN
  1047.47        2500.00                 NaN            NaN            NaN   4.89328        16.7663                 NaN   9.20377                 NaN   48.7580        3.05477        17.3239                 NaN
  1045.89        2500.00                 NaN            NaN            NaN   4.89628        16.7767                 NaN   9.20200                 NaN   48.7544        3.05318        17.3174                 NaN
  1044.31        2500.00                 NaN            NaN            NaN   4.89719        16.7847                 NaN   9.20907                 NaN   48.7446        3.05190        17.3125                 NaN
  1042.73        2500.00                 NaN            NaN            NaN   4.90207        16.7852                 NaN   9.21483                 NaN   48.7377        3.05016        17.3100                 NaN
  1041.14        2500.00                 NaN            NaN            NaN   4.90343        16.7928                 NaN   9.22176                 NaN   48.7283        3.04890        17.3049                 NaN
  1039.56        2500.00                 NaN            NaN            NaN   4.90783        16.7935                 NaN   9.22760                 NaN   48.7213        3.04714        17.3027                 NaN
  1037.98        2500.00                 NaN            NaN            NaN   4.90923        16.8030                 NaN   9.23488                 NaN   48.7103        3.04549        17.2971                 NaN
  1036.40        2500.00                 NaN            NaN            NaN   4.92287        16.8291                 NaN   9.27303                 NaN   48.6597        3.03597        17.2793                 NaN
  1034.81        2500.00                 NaN            NaN            NaN   4.91252        16.8198                 NaN   9.24910                 NaN   48.6894        3.04213        17.2871                 NaN
  1033.23        2500.00                 NaN            NaN            NaN   4.92627        16.8374                 NaN   9.28413                 NaN   48.6448        3.03330        17.2741                 NaN
  1031.65        2500.00                 NaN            NaN            NaN   4.92341        16.8356                 NaN   9.27694                 NaN   48.6533        3.03502        17.2757                 NaN
  1030.07        2500.00                 NaN            NaN            NaN   4.92396        16.8309                 NaN   9.26814                 NaN   48.6635        3.03623        17.2773                 NaN
  1028.48        2500.00                 NaN            NaN            NaN   4.92627        16.8374                 NaN   9.28413                 NaN   48.6448        3.03330        17.2741                 NaN
  1026.90        2500.00                 NaN            NaN            NaN   4.92915        16.8447                 NaN   9.28194                 NaN   48.6433        3.03230        17.2687                 NaN
  1025.32        2500.00                 NaN            NaN            NaN   4.93161        16.8507                 NaN   9.28869                 NaN   48.6338        3.03045        17.2648                 NaN
  1023.74        2500.00                 NaN            NaN            NaN   4.93374        16.8587                 NaN   9.29585                 NaN   48.6229        3.02831        17.2605                 NaN
  1022.15        2500.00                 NaN            NaN            NaN   4.93907        16.8604                 NaN   9.30188                 NaN   48.6149        3.02607        17.2577                 NaN
  1020.57        2500.00                 NaN            NaN            NaN   4.93902        16.8746                 NaN   9.31011                 NaN   48.6011        3.02398        17.2512                 NaN
  1018.99        2500.00                 NaN            NaN            NaN   4.94203        16.8806                 NaN   9.31695                 NaN   48.5911        3.02176        17.2475                 NaN
  1017.41        2500.00                 NaN            NaN            NaN   4.94357        16.8913                 NaN   9.32460                 NaN   48.5788        3.01949        17.2422                 NaN
  1015.82        2500.00                 NaN            NaN            NaN   4.94689        16.9009                 NaN   9.34016                 NaN   48.5588        3.01587        17.2374                 NaN
  1014.24        2500.00                 NaN            NaN            NaN   4.94853        16.9097                 NaN   9.33945                 NaN   48.5552        3.01470        17.2324                 NaN
  1012.66        2500.00                 NaN            NaN            NaN   4.95307        16.9126                 NaN   9.34583                 NaN   48.5463        3.01222        17.2300                 NaN
  1011.08        2500.00                 NaN            NaN            NaN   4.95586        16.9429                 NaN   9.37224                 NaN   48.5068        3.00527        17.2169                 NaN
  1009.49        2500.00                 NaN            NaN            NaN   4.95586        16.9368                 NaN   9.36185                 NaN   48.5196        3.00715        17.2188                 NaN
  1007.91        2500.00                 NaN            NaN            NaN   4.95586        16.9429                 NaN   9.37224                 NaN   48.5068        3.00527        17.2169                 NaN
  1006.33        2500.00                 NaN            NaN            NaN   4.96071        16.9572                 NaN   9.37736                 NaN   48.4941        3.00177        17.2089                 NaN
  1004.75        2500.00                 NaN            NaN            NaN   4.95586        16.9429                 NaN   9.37224                 NaN   48.5068        3.00527        17.2169                 NaN
  1003.16        2500.00                 NaN            NaN            NaN   4.96684        16.9747                 NaN   9.39245                 NaN   48.4697        2.99616        17.2001                 NaN
  1001.58        2500.00                 NaN            NaN            NaN   4.96546        16.9938                 NaN   9.40188                 NaN   48.4528        2.99341        17.1927                 NaN
  1000.00        2500.00                 NaN            NaN            NaN   4.97069        16.9967                 NaN   9.40835                 NaN   48.4431        2.99103        17.1901                 NaN
