|6.6.6
Archiving\03_Data\Deqfrac/QFM_m4.75/T13/T13_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             iron           San(TH)        ilm            q             
  1311.74        2500.00                 NaN   76.7889                 NaN            NaN   3.47295        3.03592                 NaN   3.01883       0.498456        13.1849                 NaN            NaN
  1310.15        2500.00                 NaN   80.7298                 NaN            NaN   2.58325        2.88307                 NaN   2.51287       0.382898        10.9081                 NaN            NaN
  1308.56        2500.00                 NaN   83.5305                 NaN            NaN   4.72671                 NaN            NaN   2.15401       0.300295        9.28849                 NaN            NaN
  1306.97        2500.00                 NaN   85.6542                 NaN            NaN   4.15995                 NaN            NaN   1.88032       0.240284        8.06522                 NaN            NaN
  1305.38        2500.00                 NaN   87.3042                 NaN            NaN   3.72136                 NaN            NaN   1.66821       0.192360        7.11391                 NaN            NaN
  1303.79        2500.00                 NaN   88.6069                 NaN            NaN   3.37352                 NaN            NaN   1.49961       0.155863        6.36415                 NaN            NaN
  1302.20        2500.00                 NaN   89.6766                 NaN            NaN   3.08768                 NaN            NaN   1.36160       0.125702        5.74839                 NaN            NaN
  1300.61        2500.00                 NaN   90.5300                 NaN            NaN   2.86930                 NaN            NaN   1.25314       0.955859E-001   5.25202                 NaN            NaN
  1299.02        2500.00                 NaN   91.2712                 NaN            NaN   2.66663                 NaN            NaN   1.15432       0.795080E-001   4.82831                 NaN            NaN
  1297.43        2500.00                 NaN   91.9659                 NaN            NaN   2.46897                 NaN            NaN   1.06583       0.622588E-001   4.43701                 NaN            NaN
  1295.84        2500.00                 NaN   67.7185                 NaN            NaN   10.5169                 NaN            NaN   4.39580       0.473269E-001   17.3070       0.144593E-001            NaN
  1294.25        2500.00                 NaN   99.3863                 NaN            NaN  0.791230E-001  0.433469                 NaN  0.101153                 NaN            NaN            NaN            NaN
  1292.66        2500.00                 NaN   99.4518                 NaN            NaN            NaN            NaN            NaN  0.894135E-001  0.527320E-001  0.406068                 NaN            NaN
  1291.07        2500.00                 NaN   99.8836                 NaN            NaN  0.175686E-001            NaN            NaN            NaN  0.987989E-001            NaN            NaN            NaN
  1289.48        2500.00                 NaN   97.6054                 NaN            NaN            NaN            NaN            NaN  0.461109       0.376110        1.55734                 NaN            NaN
  1287.89        2500.00                 NaN   99.5278                 NaN            NaN  0.222021                 NaN            NaN  0.754820E-001            NaN  0.174660                 NaN            NaN
  1286.29        2500.00                 NaN   95.0769                 NaN            NaN   1.48548                 NaN            NaN  0.625254                 NaN   2.74117       0.711756E-001            NaN
  1284.70        2500.00                 NaN   93.0726                 NaN            NaN   1.93626                 NaN            NaN  0.891833                 NaN   3.83047       0.268868                 NaN
  1283.11        2500.00                 NaN   93.4717                 NaN            NaN   1.84442                 NaN            NaN  0.844287                 NaN   3.59075       0.248810                 NaN
  1281.52        2500.00                 NaN   93.7884                 NaN            NaN   1.72524                 NaN            NaN  0.787886                 NaN   3.44884       0.249630                 NaN
  1279.93        2500.00                 NaN   93.2402                 NaN            NaN   1.39384       0.284933                 NaN  0.819366                 NaN   3.95108       0.310612                 NaN
  1278.34        2500.00                 NaN   94.3893                 NaN            NaN   1.63198                 NaN            NaN  0.754780                 NaN   3.01654       0.207354                 NaN
  1276.75        2500.00                 NaN   91.9480                 NaN            NaN   2.37829                 NaN            NaN  0.925416                 NaN   4.49584       0.252430                 NaN
  1275.16        2500.00                 NaN   97.8080                 NaN            NaN  0.753152E-001            NaN            NaN  0.654722                 NaN   1.42410       0.378363E-001            NaN
  1273.57        2500.00                 NaN   97.2534                 NaN            NaN  0.521562                 NaN            NaN  0.381154                 NaN   1.70974       0.134111                 NaN
  1271.98        2500.00                 NaN   94.5203                 NaN            NaN   2.27489                 NaN            NaN  0.409620                 NaN   2.53584       0.259371                 NaN
  1270.39        2500.00                 NaN   93.8167                 NaN            NaN   1.74753                 NaN            NaN  0.848549                 NaN   3.38948       0.197783                 NaN
  1268.80        2500.00                 NaN   96.7415                 NaN            NaN   1.12161                 NaN            NaN  0.449620                 NaN   1.59436       0.929000E-001            NaN
  1267.21        2500.00                 NaN   96.4836                 NaN            NaN  0.996696                 NaN            NaN  0.450620                 NaN   1.94104       0.128089                 NaN
  1265.62        2500.00                 NaN   94.6370                 NaN            NaN   1.49501                 NaN            NaN  0.732557                 NaN   2.94474       0.190729                 NaN
  1264.03        2500.00                 NaN   96.6181                 NaN            NaN  0.990031                 NaN            NaN  0.450379                 NaN   1.80896       0.132512                 NaN
  1262.44        2500.00                 NaN   96.5649                 NaN            NaN  0.631475                 NaN            NaN  0.419121                 NaN   2.25250       0.132015                 NaN
  1260.85        2500.00                 NaN   99.7065                 NaN            NaN  0.111347                 NaN            NaN  0.234898E-001            NaN  0.107107       0.515662E-001            NaN
  1259.26        2500.00                 NaN   94.2491                 NaN            NaN   1.86594                 NaN            NaN  0.754902                 NaN   3.00410       0.125928                 NaN
  1257.67        2500.00                 NaN   96.5165                 NaN            NaN  0.975287                 NaN            NaN  0.440191                 NaN   1.94597       0.122067                 NaN
  1256.07        2500.00                 NaN   96.7636                 NaN            NaN  0.893848                 NaN            NaN  0.408874                 NaN   1.82086       0.112773                 NaN
  1254.48        2500.00                 NaN   96.5333                 NaN            NaN  0.998875                 NaN            NaN  0.448672                 NaN   1.88063       0.138499                 NaN
  1252.89        2500.00                 NaN   97.1936                 NaN            NaN  0.690168                 NaN            NaN  0.320266                 NaN   1.70553       0.904637E-001            NaN
  1251.30        2500.00                 NaN   97.2436                 NaN            NaN  0.760301                 NaN            NaN  0.352879                 NaN   1.54800       0.952193E-001            NaN
  1249.71        2500.00                 NaN   96.8975                 NaN            NaN  0.873362                 NaN            NaN  0.393841                 NaN   1.72948       0.105803                 NaN
  1248.12        2500.00                 NaN   97.5025                 NaN            NaN  0.698097                 NaN            NaN  0.300008                 NaN   1.42225       0.771353E-001            NaN
  1246.53        2500.00                 NaN   94.3486                 NaN            NaN   1.53027                 NaN            NaN  0.699037                 NaN   3.24806       0.174066                 NaN
  1244.94        2500.00                 NaN   98.4582                 NaN            NaN  0.427620                 NaN            NaN  0.203733                 NaN  0.842126       0.683690E-001            NaN
  1243.35        2500.00                 NaN   99.4380                 NaN            NaN  0.284818                 NaN            NaN  0.740652E-001            NaN  0.186107       0.169631E-001            NaN
  1241.76        2500.00                 NaN   97.6474                 NaN            NaN  0.608561                 NaN            NaN  0.265783                 NaN   1.42164       0.565974E-001            NaN
  1240.17        2500.00                 NaN   95.3020                 NaN            NaN   1.16422                 NaN            NaN  0.532514                 NaN   2.83496       0.166257                 NaN
  1238.58        2500.00                 NaN   98.4732                 NaN            NaN  0.477822       0.709732E-001            NaN  0.225515                 NaN  0.719820       0.327173E-001            NaN
  1236.99        2500.00                 NaN   99.6338                 NaN            NaN  0.951272E-001            NaN            NaN  0.426984E-001            NaN  0.223182       0.520364E-002            NaN
  1235.40        2500.00                 NaN   99.8220                 NaN            NaN  0.579160E-001            NaN            NaN  0.104643E-001            NaN  0.104282       0.535018E-002            NaN
  1233.81        2500.00                 NaN   99.6987                 NaN            NaN  0.794532E-001            NaN            NaN  0.445625E-001            NaN  0.157885       0.193650E-001            NaN
  1232.22        2500.00                 NaN   45.8245                 NaN            NaN   6.62558        1.45795                 NaN   4.65524                 NaN   24.6231       0.728411        16.0852     
  1230.63        2500.00                 NaN            NaN            NaN            NaN   14.3233                 NaN            NaN   8.18804                 NaN   44.1287        1.17239        32.1876     
  1229.04        2500.00                 NaN            NaN            NaN            NaN   7.22855        7.08000                 NaN   8.17130                 NaN   44.1602        1.17575        32.1842     
  1227.45        2500.00                 NaN            NaN            NaN            NaN   9.50115        3.70698        1.16495        8.28905                 NaN   44.0055        1.14029        32.1921     
  1225.85        2500.00                 NaN            NaN            NaN            NaN   9.55587        3.70033        1.11807        8.29138                 NaN   44.0025        1.13969        32.1922     
  1224.26        2500.00                 NaN            NaN            NaN            NaN   9.60449        3.69601        1.07460        8.29344                 NaN   43.9999        1.13925        32.1923     
  1222.67        2500.00                 NaN            NaN            NaN            NaN  0.287611        10.4461        3.63997        8.30246                 NaN   43.9951        1.13727        32.1915     
  1221.08        2500.00                 NaN            NaN            NaN            NaN   14.3467                 NaN            NaN   8.23667                 NaN   44.0699        1.15747        32.1892     
  1219.49        2500.00                 NaN            NaN            NaN            NaN  0.263238        10.4939        3.61857        8.30597                 NaN   43.9901        1.13644        32.1918     
  1217.90        2500.00                 NaN            NaN            NaN            NaN  0.253332        10.5136        3.60960        8.30758                 NaN   43.9880        1.13606        32.1919     
  1216.31        2500.00                 NaN            NaN            NaN            NaN  0.243238        10.5338        3.60015        8.30922                 NaN   43.9859        1.13569        32.1920     
  1214.72        2500.00                 NaN            NaN            NaN            NaN  0.233329        10.5523        3.59243        8.31083                 NaN   43.9837        1.13532        32.1921     
  1213.13        2500.00                 NaN            NaN            NaN            NaN  0.230459        10.5488        3.59927        8.31208                 NaN   43.9822        1.13508        32.1921     
  1211.54        2500.00                 NaN            NaN            NaN            NaN  0.211611        10.5944        3.57377        8.31410                 NaN   43.9793        1.13456        32.1923     
  1209.95        2500.00                 NaN            NaN            NaN            NaN  0.203548        10.6094        3.56758        8.31561                 NaN   43.9772        1.13419        32.1924     
  1208.36        2500.00                 NaN            NaN            NaN            NaN  0.191981        10.6342        3.55534        8.31717                 NaN   43.9749        1.13378        32.1926     
  1206.77        2500.00                 NaN            NaN            NaN            NaN  0.183350        10.6471        3.55176        8.31887                 NaN   43.9728        1.13346        32.1927     
  1205.18        2500.00                 NaN            NaN            NaN            NaN  0.173368        10.6667        3.54294        8.32044                 NaN   43.9706        1.13308        32.1928     
  1203.59        2500.00                 NaN            NaN            NaN            NaN  0.164106        10.6840        3.53569        8.32195                 NaN   43.9686        1.13272        32.1929     
  1202.00        2500.00                 NaN            NaN            NaN            NaN  0.152976        10.7057        3.52617        8.32347                 NaN   43.9663        1.13230        32.1931     
  1200.41        2500.00                 NaN            NaN            NaN            NaN  0.145459        10.7194        3.52082        8.32494                 NaN   43.9643        1.13195        32.1932     
  1198.82        2500.00                 NaN            NaN            NaN            NaN  0.136117        10.7370        3.51334        8.32639                 NaN   43.9622        1.13158        32.1933     
  1197.23        2500.00                 NaN            NaN            NaN            NaN  0.128364        10.7525        3.50634        8.32784                 NaN   43.9603        1.13123        32.1934     
  1195.63        2500.00                 NaN            NaN            NaN            NaN  0.118611        10.7705        3.49904        8.32945                 NaN   43.9580        1.13083        32.1935     
  1194.04        2500.00                 NaN            NaN            NaN            NaN  0.111522        10.7804        3.49701        8.33075                 NaN   43.9562        1.13050        32.1937     
  1192.45        2500.00                 NaN            NaN            NaN            NaN  0.103399        10.7956        3.49077        8.33214                 NaN   43.9542        1.13013        32.1938     
  1190.86        2500.00                 NaN            NaN            NaN            NaN  0.932546E-001   10.8153        3.48209        8.33364                 NaN   43.9521        1.12974        32.1939     
  1189.27        2500.00                 NaN            NaN            NaN            NaN  0.844903E-001   10.8318        3.47525        8.33512                 NaN   43.9500        1.12936        32.1940     
  1187.68        2500.00                 NaN            NaN            NaN            NaN  0.784649E-001   10.8402        3.47360        8.33644                 NaN   43.9481        1.12902        32.1942     
  1186.09        2500.00                 NaN            NaN            NaN            NaN  0.714167E-001   10.8514        3.47026        8.33780                 NaN   43.9462        1.12866        32.1943     
  1184.50        2500.00                 NaN            NaN            NaN            NaN   11.6857        2.70814                 NaN   8.32498                 NaN   43.9622        1.12548        32.1935     
  1182.91        2500.00                 NaN            NaN            NaN            NaN   11.6993        2.69571                 NaN   8.32549                 NaN   43.9609        1.12496        32.1936     
  1181.32        2500.00                 NaN            NaN            NaN            NaN  0.808618E-001   10.7824        3.53107        8.34062                 NaN   43.9426        1.12800        32.1944     
  1179.73        2500.00                 NaN            NaN            NaN            NaN  0.754275E-001   10.7870        3.53258        8.34194                 NaN   43.9408        1.12767        32.1946     
  1178.14        2500.00                 NaN            NaN            NaN            NaN   11.6970        2.69873                 NaN   8.32754                 NaN   43.9588        1.12441        32.1936     
  1176.55        2500.00                 NaN            NaN            NaN            NaN  0.622748E-001   10.8060        3.52845        8.34461                 NaN   43.9369        1.12694        32.1948     
  1174.96        2500.00                 NaN            NaN            NaN            NaN  0.550336E-001   10.8179        3.52466        8.34599                 NaN   43.9349        1.12657        32.1949     
  1173.37        2500.00                 NaN            NaN            NaN            NaN  0.480296E-001   10.8296        3.52077        8.34735                 NaN   43.9329        1.12619        32.1951     
  1171.78        2500.00                 NaN            NaN            NaN            NaN   11.6946        2.70220                 NaN   8.33054                 NaN   43.9550        1.12392        32.1938     
  1170.19        2500.00                 NaN            NaN            NaN            NaN   11.6929        2.70419                 NaN   8.33137                 NaN   43.9540        1.12373        32.1938     
  1168.60        2500.00                 NaN            NaN            NaN            NaN   11.6758        2.72485                 NaN   8.33315                 NaN   43.9490        1.12272        32.1944     
  1167.01        2500.00                 NaN            NaN            NaN            NaN   11.6782        2.72331                 NaN   8.33391                 NaN   43.9477        1.12229        32.1946     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   11.6710        2.73109                 NaN   8.33459                 NaN   43.9466        1.12210        32.1947     
  1163.82        2500.00                 NaN            NaN            NaN            NaN   11.6727        2.72971                 NaN   8.33550                 NaN   43.9455        1.12189        32.1947     
  1162.23        2500.00                 NaN            NaN            NaN            NaN   11.6809        2.72209                 NaN   8.33682                 NaN   43.9438        1.12159        32.1948     
  1160.64        2500.00                 NaN            NaN            NaN            NaN   11.6687        2.73435                 NaN   8.33723                 NaN   43.9434        1.12154        32.1948     
  1159.05        2500.00                 NaN            NaN            NaN            NaN   11.6519        2.75119                 NaN   8.33950                 NaN   43.9413        1.12134        32.1947     
  1157.46        2500.00                 NaN            NaN            NaN            NaN   11.6611        2.74257                 NaN   8.33922                 NaN   43.9410        1.12119        32.1949     
  1155.87        2500.00                 NaN            NaN            NaN            NaN   14.4439                 NaN            NaN   8.34923                 NaN   43.8763        1.12239        32.2082     
  1154.28        2500.00                 NaN            NaN            NaN            NaN   11.6816        2.71964                 NaN   8.34038                 NaN   43.9425        1.12162        32.1943     
  1152.69        2500.00                 NaN            NaN            NaN            NaN   11.6668        2.73380                 NaN   8.34264                 NaN   43.9411        1.12148        32.1941     
  1151.10        2500.00                 NaN            NaN            NaN            NaN   11.6826        2.71913                 NaN   8.34245                 NaN   43.9403        1.12113        32.1944     
  1149.51        2500.00                 NaN            NaN            NaN            NaN   10.7680        3.63284                 NaN   8.34799                 NaN   43.9342        1.12246        32.1945     
  1147.92        2500.00                 NaN            NaN            NaN            NaN   10.8201        3.59010                 NaN   8.36612                 NaN   43.9060        1.12082        32.1968     
  1146.33        2500.00                 NaN            NaN            NaN            NaN   10.8031        3.60799                 NaN   8.36729                 NaN   43.9042        1.12045        32.1970     
  1144.74        2500.00                 NaN            NaN            NaN            NaN   14.4787                 NaN            NaN   8.38152                 NaN   43.8197        1.10725        32.2128     
  1143.15        2500.00                 NaN            NaN            NaN            NaN   11.6807        2.72432                 NaN   8.34537                 NaN   43.9348        1.11982        32.1949     
  1141.56        2500.00                 NaN            NaN            NaN            NaN   11.6819        2.72398                 NaN   8.34649                 NaN   43.9331        1.11947        32.1951     
  1139.97        2500.00                 NaN            NaN            NaN            NaN   11.6851        2.72114                 NaN   8.34719                 NaN   43.9322        1.11924        32.1951     
  1138.38        2500.00                 NaN            NaN            NaN            NaN   11.6824        2.72407                 NaN   8.34803                 NaN   43.9314        1.11903        32.1951     
  1136.79        2500.00                 NaN            NaN            NaN            NaN   11.6749        2.73185                 NaN   8.34884                 NaN   43.9303        1.11892        32.1952     
  1135.19        2500.00                 NaN            NaN            NaN            NaN   11.6761        2.73125                 NaN   8.34972                 NaN   43.9291        1.11861        32.1952     
  1133.60        2500.00                 NaN            NaN            NaN            NaN   10.7196        3.69752                 NaN   8.37616                 NaN   43.8911        1.11766        32.1979     
  1132.01        2500.00                 NaN            NaN            NaN            NaN   10.7088        3.70920                 NaN   8.37730                 NaN   43.8894        1.11729        32.1980     
  1130.42        2500.00                 NaN            NaN            NaN            NaN   10.6982        3.72064                 NaN   8.37844                 NaN   43.8877        1.11691        32.1982     
  1128.83        2500.00                 NaN            NaN            NaN            NaN   10.6879        3.73177                 NaN   8.37957                 NaN   43.8860        1.11653        32.1983     
  1127.24        2500.00                 NaN            NaN            NaN            NaN   10.6768        3.74375                 NaN   8.38073                 NaN   43.8842        1.11614        32.1984     
  1125.65        2500.00                 NaN            NaN            NaN            NaN   10.6657        3.75570                 NaN   8.38189                 NaN   43.8824        1.11575        32.1986     
  1124.06        2500.00                 NaN            NaN            NaN            NaN   10.6564        3.76582                 NaN   8.38302                 NaN   43.8807        1.11537        32.1987     
  1122.47        2500.00                 NaN            NaN            NaN            NaN   11.6727        2.73958                 NaN   8.35662                 NaN   43.9187        1.11637        32.1960     
  1120.88        2500.00                 NaN            NaN            NaN            NaN   10.6395        3.78449                 NaN   8.38529                 NaN   43.8772        1.11459        32.1990     
  1119.29        2500.00                 NaN            NaN            NaN            NaN   10.6203        3.80484                 NaN   8.38656                 NaN   43.8751        1.11411        32.1991     
  1117.70        2500.00                 NaN            NaN            NaN            NaN   10.6153        3.81059                 NaN   8.38767                 NaN   43.8735        1.11376        32.1993     
  1116.11        2500.00                 NaN            NaN            NaN            NaN   10.5916        3.83545                 NaN   8.38901                 NaN   43.8712        1.11325        32.1995     
  1114.52        2500.00                 NaN            NaN            NaN            NaN   10.5823        3.84575                 NaN   8.39027                 NaN   43.8692        1.11283        32.1996     
  1112.93        2500.00                 NaN            NaN            NaN            NaN   10.5753        3.85365                 NaN   8.39132                 NaN   43.8675        1.11242        32.1998     
  1111.34        2500.00                 NaN            NaN            NaN            NaN   10.5631        3.86685                 NaN   8.39258                 NaN   43.8655        1.11197        32.1999     
  1109.75        2500.00                 NaN            NaN            NaN            NaN   10.5499        3.88111                 NaN   8.39384                 NaN   43.8635        1.11151        32.2001     
  1108.16        2500.00                 NaN            NaN            NaN            NaN   10.5373        3.89479                 NaN   8.39507                 NaN   43.8615        1.11105        32.2003     
  1106.57        2500.00                 NaN            NaN            NaN            NaN   10.5236        3.90961                 NaN   8.39636                 NaN   43.8594        1.11059        32.2004     
  1104.97        2500.00                 NaN            NaN            NaN            NaN   10.5071        3.92725                 NaN   8.39763                 NaN   43.8573        1.11009        32.2006     
  1103.38        2500.00                 NaN            NaN            NaN            NaN   10.4965        3.93891                 NaN   8.39888                 NaN   43.8553        1.10961        32.2008     
  1101.79        2500.00                 NaN            NaN            NaN            NaN   10.4818        3.95482                 NaN   8.40016                 NaN   43.8531        1.10913        32.2010     
  1100.20        2500.00                 NaN            NaN            NaN            NaN   10.4686        3.96914                 NaN   8.40146                 NaN   43.8510        1.10863        32.2012     
  1098.61        2500.00                 NaN            NaN            NaN            NaN   10.4556        3.98324                 NaN   8.40272                 NaN   43.8489        1.10814        32.2014     
  1097.02        2500.00                 NaN            NaN            NaN            NaN   10.4380        4.00215                 NaN   8.40411                 NaN   43.8466        1.10763        32.2016     
  1095.43        2500.00                 NaN            NaN            NaN            NaN   10.4225        4.01892                 NaN   8.40543                 NaN   43.8442        1.10706        32.2018     
  1093.84        2500.00                 NaN            NaN            NaN            NaN   10.4086        4.03413                 NaN   8.40674                 NaN   43.8420        1.10655        32.2020     
  1092.25        2500.00                 NaN            NaN            NaN            NaN   10.3924        4.05171                 NaN   8.40814                 NaN   43.8396        1.10597        32.2022     
  1090.66        2500.00                 NaN            NaN            NaN            NaN   10.3755        4.06984                 NaN   8.40952                 NaN   43.8372        1.10543        32.2024     
  1089.07        2500.00                 NaN            NaN            NaN            NaN   10.3542        4.09269                 NaN   8.41101                 NaN   43.8346        1.10482        32.2027     
  1087.48        2500.00                 NaN            NaN            NaN            NaN   10.3438        4.10427                 NaN   8.41224                 NaN   43.8325        1.10431        32.2029     
  1085.89        2500.00                 NaN            NaN            NaN            NaN   10.3084        4.14149                 NaN   8.41390                 NaN   43.8293        1.10361        32.2032     
  1084.30        2500.00                 NaN            NaN            NaN            NaN   11.7289        2.69736                 NaN   8.37517                 NaN   43.8908        1.10963        32.1981     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   11.7142        2.71332                 NaN   8.37791                 NaN   43.8872        1.10914        32.1983     
  1081.12        2500.00                 NaN            NaN            NaN            NaN   11.6969        2.72878                 NaN   8.38160                 NaN   43.8856        1.10929        32.1978     
  1079.53        2500.00                 NaN            NaN            NaN            NaN   11.6473        2.77725                 NaN   8.38738                 NaN   43.8814        1.10918        32.1975     
  1077.94        2500.00                 NaN            NaN            NaN            NaN   11.6814        2.74434                 NaN   8.38484                 NaN   43.8826        1.10902        32.1978     
  1076.35        2500.00                 NaN            NaN            NaN  0.854566       0.442289        12.6624       0.668565E-002   8.28182                 NaN   44.1542        1.18521        32.4129     
  1074.75        2500.00                 NaN            NaN            NaN            NaN   7.00413        7.62887                 NaN   8.52593                 NaN   43.5548        1.04649        32.2397     
  1073.16        2500.00                 NaN            NaN            NaN            NaN   11.6711        2.75712                 NaN   8.38714                 NaN   43.8783        1.10810        32.1983     
  1071.57        2500.00                 NaN            NaN            NaN            NaN   11.6602        2.76937                 NaN   8.38873                 NaN   43.8759        1.10744        32.1984     
  1069.98        2500.00                 NaN            NaN            NaN            NaN   11.6869        2.74408                 NaN   8.38931                 NaN   43.8741        1.10688        32.1987     
  1068.39        2500.00                 NaN            NaN            NaN            NaN   11.6987        2.73314                 NaN   8.38958                 NaN   43.8734        1.10645        32.1988     
  1066.80        2500.00                 NaN            NaN            NaN            NaN  0.147577E-002   11.7171        2.71180        8.38737                 NaN   43.8765        1.10723        32.1986     
  1065.21        2500.00                 NaN            NaN            NaN            NaN   11.7194        2.71244                 NaN   8.38940                 NaN   43.8732        1.10665        32.1989     
  1063.62        2500.00                 NaN            NaN            NaN            NaN   11.7173        2.71573                 NaN   8.39055                 NaN   43.8716        1.10585        32.1990     
  1062.03        2500.00                 NaN            NaN            NaN            NaN   11.6976        2.73725                 NaN   8.39394                 NaN   43.8656        1.10593        32.1997     
  1060.44        2500.00                 NaN            NaN            NaN            NaN   11.7434        2.68806                 NaN   8.39255                 NaN   43.8707        1.10650        32.1988     
  1058.85        2500.00                 NaN            NaN            NaN            NaN  0.160050E-001   11.7815        2.63488        8.38416                 NaN   43.8782        1.10628        32.1989     
  1057.26        2500.00                 NaN            NaN            NaN            NaN  0.182300E-002   11.8070        2.62445        8.38619                 NaN   43.8754        1.10609        32.1991     
  1055.67        2500.00                 NaN            NaN            NaN            NaN   9.86496        4.61808                 NaN   8.44465                 NaN   43.7733        1.09016        32.2088     
  1054.08        2500.00                 NaN            NaN            NaN            NaN   9.82834        4.65722                 NaN   8.44666                 NaN   43.7693        1.08923        32.2093     
  1052.49        2500.00                 NaN            NaN            NaN            NaN  0.826732E-002   11.8199        2.61091        8.39127                 NaN   43.8646        1.10457        32.2004     
  1050.90        2500.00                 NaN            NaN            NaN            NaN   11.8192        2.61968                 NaN   8.39236                 NaN   43.8648        1.10394        32.2000     
  1049.31        2500.00                 NaN            NaN            NaN            NaN   11.8103        2.62864                 NaN   8.39327                 NaN   43.8642        1.10362        32.2000     
  1047.72        2500.00                 NaN            NaN            NaN            NaN  0.143747E-001   11.8040        2.62027        8.39121                 NaN   43.8667        1.10352        32.1999     
  1046.13        2500.00                 NaN            NaN            NaN            NaN  0.468971E-001   11.7621        2.62203        8.39351                 NaN   43.8695        1.10700        32.1989     
  1044.53        2500.00                 NaN            NaN            NaN            NaN  0.504750E-001   11.7582        2.62321        8.39398                 NaN   43.8683        1.10675        32.1991     
  1042.94        2500.00                 NaN            NaN            NaN            NaN  0.513489E-001   11.7549        2.62630        8.39432                 NaN   43.8674        1.10652        32.1992     
  1041.35        2500.00                 NaN            NaN            NaN            NaN  0.150222E-001   11.8067        2.61869        8.39278                 NaN   43.8625        1.10382        32.2005     
  1039.76        2500.00                 NaN            NaN            NaN            NaN   9.34275        5.17047                 NaN   8.46870                 NaN   43.7252        1.07874        32.2141     
  1038.17        2500.00                 NaN            NaN            NaN            NaN   11.2134        3.53754                 NaN   8.62185                 NaN   43.3643        1.00159        32.2613     
  1036.58        2500.00                 NaN            NaN            NaN            NaN   4.60507        10.0747                 NaN   8.56637                 NaN   43.4740        1.03035        32.2495     
  1034.99        2500.00                 NaN            NaN            NaN            NaN   8.36854        6.20786                 NaN   8.49746                 NaN   43.6303        1.06380        32.2320     
  1033.40        2500.00                 NaN            NaN            NaN            NaN   11.8763        2.88028                 NaN   8.62835                 NaN   43.3534       0.999705        32.2619     
  1031.81        2500.00                 NaN            NaN            NaN            NaN   8.49441        6.10593                 NaN   8.51875                 NaN   43.5903        1.05493        32.2357     
  1030.22        2500.00                 NaN            NaN            NaN            NaN   8.04628        6.56022                 NaN   8.52373                 NaN   43.5777        1.05450        32.2376     
  1028.63        2500.00                 NaN            NaN            NaN            NaN   2.70206        12.0619                 NaN   8.63774                 NaN   43.3396       0.994858        32.2638     
  1027.04        2500.00                 NaN            NaN            NaN            NaN   12.0110        2.73287                 NaN   8.62678                 NaN   43.3690        1.00089        32.2595     
  1025.45        2500.00                 NaN            NaN            NaN            NaN   8.71937        5.87932                 NaN   8.53939                 NaN   43.5703        1.05522        32.2364     
  1023.86        2500.00                 NaN            NaN            NaN            NaN   12.5974        2.16716                 NaN   8.64262                 NaN   43.3372       0.992708        32.2629     
  1022.27        2500.00                 NaN            NaN            NaN            NaN   12.8231        1.94998                 NaN   8.64943                 NaN   43.3240       0.989290        32.2642     
  1020.68        2500.00                 NaN            NaN            NaN            NaN   4.32371        10.4827                 NaN   8.66957                 NaN   43.2769       0.977864        32.2693     
  1019.09        2500.00                 NaN            NaN            NaN            NaN   2.41304        12.4017                 NaN   8.67616                 NaN   43.2638       0.974529        32.2708     
  1017.50        2500.00                 NaN            NaN            NaN            NaN   2.80293        11.9956                 NaN   8.66536                 NaN   43.2844       0.981531        32.2702     
  1015.91        2500.00                 NaN            NaN            NaN            NaN   6.89171        7.90232                 NaN   8.65374                 NaN   43.2957       0.986480        32.2700     
  1014.31        2500.00                 NaN            NaN            NaN            NaN  0.267906E-001   11.6096        2.82636        8.41498                 NaN   43.8252        1.09318        32.2039     
  1012.72        2500.00                 NaN            NaN            NaN            NaN  0.317728E-001   11.5914        2.84149        8.41582                 NaN   43.8227        1.09250        32.2043     
  1011.13        2500.00                 NaN            NaN            NaN            NaN   11.5940        2.87405                 NaN   8.42058                 NaN   43.8143        1.09197        32.2051     
  1009.54        2500.00                 NaN            NaN            NaN            NaN  0.561673E-003   11.6435        2.82440        8.42112                 NaN   43.8143        1.09113        32.2050     
  1007.95        2500.00                 NaN            NaN            NaN            NaN   10.4120        4.44054                 NaN   8.69922                 NaN   43.2050       0.963646        32.2797     
  1006.36        2500.00                 NaN            NaN            NaN            NaN  0.695276        9.73040        4.01580        8.44171                 NaN   43.8205        1.09673        32.1996     
  1004.77        2500.00                 NaN            NaN            NaN            NaN   9.69598        5.15386                 NaN   8.69781                 NaN   43.2076       0.965197        32.2795     
  1003.18        2500.00                 NaN            NaN            NaN            NaN  0.736760        9.70795        3.99587        8.43766                 NaN   43.8259        1.09664        32.1992     
  1001.59        2500.00                 NaN            NaN            NaN            NaN  0.788150        9.51376        4.14810        8.43655                 NaN   43.8142        1.09708        32.2022     
  1000.00        2500.00                 NaN            NaN            NaN            NaN   6.21713        8.57112                 NaN   8.65205                 NaN   43.2996       0.989254        32.2708     
