|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.25/ALH/ALH_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1217.36        500.000                 NaN   99.1011                 NaN            NaN            NaN            NaN  0.123127       0.535098E-001  0.722306                 NaN
  1216.05        500.000                 NaN   98.1092                 NaN            NaN   1.01370       0.773423E-002  0.246144                 NaN  0.623267                 NaN
  1214.74        500.000                 NaN   95.4819       0.491345                 NaN  0.783221                 NaN  0.572634       0.113261        2.55763                 NaN
  1213.43        500.000                 NaN   99.8978                 NaN            NaN  0.639450E-002  0.720459E-001  0.237501E-001            NaN            NaN            NaN
  1212.12        500.000                 NaN   99.4773                 NaN            NaN  0.213575                 NaN  0.615448E-001            NaN  0.247625                 NaN
  1210.81        500.000                 NaN   99.4236                 NaN            NaN  0.169895                 NaN  0.594223E-001  0.289662E-001  0.318114                 NaN
  1209.50        500.000                 NaN   99.3482       0.602643E-001            NaN            NaN            NaN  0.687687E-001  0.120522E-001  0.353875       0.156844     
  1208.19        500.000                 NaN   99.4382                 NaN            NaN  0.133170       0.833574E-001  0.557508E-001  0.907386E-002  0.280471                 NaN
  1206.88        500.000                 NaN   98.1848                 NaN            NaN  0.487124       0.111453       0.199234       0.401959E-001  0.977159                 NaN
  1205.57        500.000                 NaN   99.4753       0.983570E-001            NaN  0.153130                 NaN  0.929089E-001  0.112573E-001  0.169039                 NaN
  1204.26        500.000                 NaN   92.4836                 NaN            NaN  0.518825        1.45770       0.794645       0.958383E-001   3.40471        1.24469     
  1202.95        500.000                 NaN   92.3812                 NaN            NaN  0.373284       0.991550       0.661954       0.580830E-001   2.83710        2.69680     
  1201.64        500.000                 NaN   81.8734       0.798539                 NaN   1.87680                 NaN   1.53408       0.177883        6.79960        6.93973     
  1200.33        500.000                 NaN   99.9999       0.780618E-005            NaN  0.644577E-005            NaN  0.758372E-005            NaN  0.301338E-004  0.309259E-004
  1199.02        500.000                 NaN   99.9999                 NaN            NaN  0.136541E-004            NaN  0.838311E-005  0.195825E-005  0.431821E-004  0.435751E-004
  1197.72        500.000                 NaN   80.8716                 NaN            NaN  0.799658        2.22994        1.62625       0.142422        7.12814        7.20198     
  1196.41        500.000                 NaN   93.7763       0.403757E-001            NaN  0.828422                 NaN  0.540757       0.456629E-001   2.41313        2.35540     
  1195.10        500.000                 NaN   89.1923       0.206719                 NaN   1.19230       0.380003       0.897610       0.857856E-001   4.01026        4.03503     
  1193.79        500.000                 NaN   90.8368       0.205769                 NaN  0.390966       0.829024       0.764916       0.723455E-001   3.44348        3.45667     
  1192.48        500.000                 NaN   91.0215       0.228032                 NaN  0.555693       0.491463       0.750223       0.715721E-001   3.43092        3.45057     
  1191.17        500.000                 NaN   91.1155       0.310250                 NaN  0.976153                 NaN  0.724114       0.769909E-001   3.39980        3.39722     
  1189.86        500.000                 NaN   88.4488                 NaN            NaN  0.317586        1.46365       0.940548       0.667811E-001   4.41191        4.35068     
  1188.55        500.000                 NaN   85.2497       0.929287E-001            NaN  0.787349        1.23885        1.19165       0.948567E-001   5.72965        5.61504     
  1187.24        500.000                 NaN   64.8106        1.39591                 NaN   2.50153                 NaN   2.67152       0.307719        14.4044        13.9083     
  1185.93        500.000                 NaN            NaN            NaN            NaN   10.1986        2.63846        7.53455       0.592673        40.6512        38.3845     
  1184.62        500.000                 NaN            NaN   3.54789                 NaN   7.52484       0.177357E-004   7.28504       0.854794        41.4364        39.3510     
  1183.31        500.000                 NaN            NaN            NaN            NaN   1.29443        11.5650        7.55478       0.582892        40.6200        38.3829     
  1182.00        500.000                 NaN            NaN   3.57583                 NaN   7.48424                 NaN   7.28490       0.856435        41.4392        39.3594     
  1180.69        500.000                 NaN            NaN   3.56739                 NaN   7.48058       0.158649E-005   7.28063       0.861390        41.4542        39.3558     
  1179.38        500.000                 NaN            NaN   3.13913                 NaN   6.94356        1.20118        7.31996       0.822251        41.3328        39.2412     
  1178.07        500.000                 NaN            NaN   3.60504                 NaN   7.44340                 NaN   7.28584       0.857732        41.4395        39.3685     
  1176.77        500.000                 NaN            NaN   3.56606                 NaN   7.48919       0.133967E-005   7.28494       0.859335        41.4437        39.3568     
  1175.46        500.000                 NaN            NaN   3.57806                 NaN   7.47194       0.134285E-005   7.28501       0.859989        41.4446        39.3604     
  1174.15        500.000                 NaN            NaN   3.58987                 NaN   7.45501                 NaN   7.28510       0.860621        41.4453        39.3640     
  1172.84        500.000                 NaN            NaN   3.60182                 NaN   7.43783                 NaN   7.28517       0.861278        41.4462        39.3677     
  1171.53        500.000                 NaN            NaN   3.61335                 NaN   7.42131                 NaN   7.28531       0.861899        41.4469        39.3712     
  1170.22        500.000                 NaN            NaN   3.67704                 NaN   7.23209       0.107387        7.28610       0.861769        41.4453        39.3903     
  1168.91        500.000                 NaN            NaN   3.63611                 NaN   7.38863                 NaN   7.28561       0.863160        41.4483        39.3782     
  1167.60        500.000                 NaN            NaN   3.16129                 NaN   8.15184                 NaN   7.33655       0.812442        41.2881        39.2498     
  1166.29        500.000                 NaN            NaN   3.65781                 NaN   7.35766                 NaN   7.28590       0.864244        41.4495        39.3849     
  1164.98        500.000                 NaN            NaN   3.66843                 NaN   7.34250                 NaN   7.28585       0.864828        41.4502        39.3882     
  1163.67        500.000                 NaN            NaN   3.67802                 NaN   7.32901                 NaN   7.28607       0.865290        41.4504        39.3912     
  1162.36        500.000                 NaN            NaN   3.71643                 NaN   7.26826                 NaN   7.28477       0.868847        41.4600        39.4017     
  1161.05        500.000                 NaN            NaN   3.71944                 NaN   7.26027                 NaN   7.28447       0.869832        41.4644        39.4016     
  1159.74        500.000                 NaN            NaN   3.76798                 NaN   7.20862                 NaN   7.28657       0.866869        41.4517        39.4182     
  1158.43        500.000                 NaN            NaN   3.77782                 NaN   7.19463                 NaN   7.28674       0.867381        41.4521        39.4213     
  1157.12        500.000                 NaN            NaN   3.78761                 NaN   7.18070                 NaN   7.28691       0.867893        41.4525        39.4244     
  1155.82        500.000                 NaN            NaN   3.73922                 NaN   7.24187                 NaN   7.28738       0.868486        41.4528        39.4103     
  1154.51        500.000                 NaN            NaN   3.74827                 NaN   7.22907                 NaN   7.28723       0.868925        41.4534        39.4131     
  1153.20        500.000                 NaN            NaN   3.75675                 NaN   7.21738                 NaN   7.28762       0.869286        41.4531        39.4159     
  1151.89        500.000                 NaN            NaN   3.76997                 NaN   7.19783                 NaN   7.28744       0.870156        41.4547        39.4199     
  1150.58        500.000                 NaN            NaN   3.83458                 NaN   7.11408                 NaN   7.28795       0.870293        41.4539        39.4392     
  1149.27        500.000                 NaN            NaN   3.84350                 NaN   7.10147                 NaN   7.28812       0.870746        41.4541        39.4420     
  1147.96        500.000                 NaN            NaN   3.79405                 NaN   7.16437                 NaN   7.28833       0.871203        41.4544        39.4276     
  1146.65        500.000                 NaN            NaN   3.80193                 NaN   7.15309                 NaN   7.28898       0.871527        41.4544        39.4301     
  1145.34        500.000                 NaN            NaN   3.81168                 NaN   7.13952                 NaN   7.28881       0.872068        41.4546        39.4333     
  1144.03        500.000                 NaN            NaN   3.82109                 NaN   7.12600                 NaN   7.28925       0.872623        41.4547        39.4364     
  1142.72        500.000                 NaN            NaN   3.83159                 NaN   7.11097                 NaN   7.28884       0.873147        41.4560        39.4395     
  1141.41        500.000                 NaN            NaN   3.85828                 NaN   7.06790                 NaN   7.29509       0.874617        41.4585        39.4457     
  1140.10        500.000                 NaN            NaN   3.86740                 NaN   7.05527                 NaN   7.29485       0.875007        41.4590        39.4484     
  1138.79        500.000                 NaN            NaN   3.86076                 NaN   7.06903                 NaN   7.28946       0.874822        41.4572        39.4487     
  1137.48        500.000                 NaN            NaN   3.91936                 NaN   6.99474                 NaN   7.29044       0.874447        41.4546        39.4665     
  1136.17        500.000                 NaN            NaN   3.87001                 NaN   7.05782                 NaN   7.29082       0.874805        41.4544        39.4521     
  1134.87        500.000                 NaN            NaN   3.90170                 NaN   7.00747                 NaN   7.28833       0.877474        41.4647        39.4604     
  1133.56        500.000                 NaN            NaN   3.91590                 NaN   6.99362                 NaN   7.29744       0.874436        41.4541        39.4646     
  1132.25        500.000                 NaN            NaN   3.91568                 NaN   6.98354                 NaN   7.29210       0.879337        41.4634        39.4659     
  1130.94        500.000                 NaN            NaN   3.92134                 NaN   6.98132                 NaN   7.28977       0.878419        41.4615        39.4677     
  1129.63        500.000                 NaN            NaN   3.92815                 NaN   6.97180                 NaN   7.28997       0.878823        41.4613        39.4700     
  1128.32        500.000                 NaN            NaN   3.97369                 NaN   6.91879                 NaN   7.29253       0.877015        41.4537        39.4843     
  1127.01        500.000                 NaN            NaN   3.94232                 NaN   6.95336                 NaN   7.29114       0.878972        41.4597        39.4746     
  1125.70        500.000                 NaN            NaN   3.98845                 NaN   6.89828                 NaN   7.29319       0.877694        41.4532        39.4892     
  1124.39        500.000                 NaN            NaN   3.94013                 NaN   6.95968                 NaN   7.29335       0.878169        41.4535        39.4752     
  1123.08        500.000                 NaN            NaN   3.96474                 NaN   6.92079                 NaN   7.29165       0.880416        41.4603        39.4821     
  1121.77        500.000                 NaN            NaN   3.96270                 NaN   6.92683                 NaN   7.29335       0.879477        41.4556        39.4821     
  1120.46        500.000                 NaN            NaN   3.98702                 NaN   6.88608                 NaN   7.29679       0.881662        41.4591        39.4893     
  1119.15        500.000                 NaN            NaN   3.99248                 NaN   6.87895                 NaN   7.29707       0.881950        41.4582        39.4914     
  1117.84        500.000                 NaN            NaN   3.97745                 NaN   6.90784                 NaN   7.29524       0.879813        41.4520        39.4876     
  1116.53        500.000                 NaN            NaN   4.00165                 NaN   6.86604                 NaN   7.29608       0.882765        41.4593        39.4942     
  1115.22        500.000                 NaN            NaN   4.00469                 NaN   6.86480                 NaN   7.29687       0.881868        41.4568        39.4950     
  1113.92        500.000                 NaN            NaN   4.01077                 NaN   6.85644                 NaN   7.29687       0.882225        41.4567        39.4970     
  1112.61        500.000                 NaN            NaN   4.01678                 NaN   6.84805                 NaN   7.29678       0.882616        41.4568        39.4990     
  1111.30        500.000                 NaN            NaN   4.01107                 NaN   6.85986                 NaN   7.29891       0.881342        41.4508        39.4981     
  1109.99        500.000                 NaN            NaN   4.06899                 NaN   6.78771                 NaN   7.29782       0.881112        41.4477        39.5167     
  1108.68        500.000                 NaN            NaN   4.03725                 NaN   6.82171                 NaN   7.29797       0.883190        41.4536        39.5063     
  1107.37        500.000                 NaN            NaN   4.07842                 NaN   6.77589                 NaN   7.29906       0.881256        41.4451        39.5202     
  1106.06        500.000                 NaN            NaN   4.05055                 NaN   6.80410                 NaN   7.29865       0.883699        41.4520        39.5110     
  1104.75        500.000                 NaN            NaN   4.05708                 NaN   6.79471                 NaN   7.29879       0.884080        41.4522        39.5132     
  1103.44        500.000                 NaN            NaN   4.06383                 NaN   6.78585                 NaN   7.29919       0.884358        41.4512        39.5156     
  1102.13        500.000                 NaN            NaN   4.06990                 NaN   6.77689                 NaN   7.29940       0.884751        41.4514        39.5177     
  1100.82        500.000                 NaN            NaN   4.07558                 NaN   6.76810                 NaN   7.29883       0.885533        41.4524        39.5196     
  1099.51        500.000                 NaN            NaN   4.08005                 NaN   6.76264                 NaN   7.29939       0.885604        41.4510        39.5213     
  1098.20        500.000                 NaN            NaN   4.08622                 NaN   6.75424                 NaN   7.29990       0.885954        41.4500        39.5237     
  1096.89        500.000                 NaN            NaN   4.09201                 NaN   6.74651                 NaN   7.30028       0.886189        41.4492        39.5258     
  1095.58        500.000                 NaN            NaN   4.67765                 NaN  0.668587E-004   5.67567        7.19357       0.959096        41.8512        39.6427     
  1094.27        500.000                 NaN            NaN   4.10351                 NaN   6.73124                 NaN   7.30128       0.886651        41.4472        39.5301     
  1092.97        500.000                 NaN            NaN   4.10888                 NaN   6.72426                 NaN   7.30169       0.886844        41.4462        39.5321     
  1091.66        500.000                 NaN            NaN   4.11424                 NaN   6.71727                 NaN   7.30209       0.887023        41.4453        39.5341     
  1090.35        500.000                 NaN            NaN   4.12014                 NaN   6.70983                 NaN   7.30311       0.887221        41.4431        39.5366     
  1089.04        500.000                 NaN            NaN   4.12553                 NaN   6.70278                 NaN   7.30346       0.887353        41.4423        39.5385     
  1087.73        500.000                 NaN            NaN   4.68107                 NaN  0.668588E-004   5.67845        7.19306       0.956820        41.8479        39.6426     
  1086.42        500.000                 NaN            NaN   4.13707                 NaN   6.68643                 NaN   7.30397       0.887688        41.4426        39.5422     
  1085.11        500.000                 NaN            NaN   4.14356                 NaN   6.67696                 NaN   7.30530       0.887601        41.4422        39.5444     
  1083.80        500.000                 NaN            NaN   4.14882                 NaN   6.67000                 NaN   7.30577       0.887770        41.4413        39.5464     
  1082.49        500.000                 NaN            NaN   4.15464                 NaN   6.66200                 NaN   7.30502       0.888450        41.4415        39.5484     
  1081.18        500.000                 NaN            NaN   4.15823                 NaN   6.65824                 NaN   7.30583       0.888009        41.4396        39.5501     
  1079.87        500.000                 NaN            NaN   4.16342                 NaN   6.65138                 NaN   7.30635       0.888193        41.4386        39.5521     
  1078.56        500.000                 NaN            NaN   4.16906                 NaN   6.64352                 NaN   7.30776       0.888374        41.4373        39.5540     
  1077.25        500.000                 NaN            NaN   4.21600                 NaN   6.58848                 NaN   7.30918       0.886991        41.4304        39.5690     
  1075.94        500.000                 NaN            NaN   4.30822                 NaN   6.40226                 NaN   7.28612       0.906495        41.5087        39.5882     
  1074.63        500.000                 NaN            NaN   4.31158                 NaN   6.39825                 NaN   7.28682       0.906492        41.5072        39.5896     
  1073.32        500.000                 NaN            NaN   4.30812                 NaN   6.40641                 NaN   7.28852       0.905666        41.5017        39.5895     
  1072.02        500.000                 NaN            NaN   4.31355                 NaN   6.39869                 NaN   7.28891       0.905921        41.5015        39.5915     
  1070.71        500.000                 NaN            NaN   4.19828                 NaN   6.60763                 NaN   7.31016       0.887752        41.4327        39.5635     
  1069.40        500.000                 NaN            NaN   4.20248                 NaN   6.60082                 NaN   7.31230       0.888921        41.4285        39.5669     
  1068.09        500.000                 NaN            NaN   4.20637                 NaN   6.59599                 NaN   7.31177       0.889338        41.4280        39.5686     
  1066.78        500.000                 NaN            NaN   4.21112                 NaN   6.58983                 NaN   7.31235       0.889480        41.4268        39.5704     
  1065.47        500.000                 NaN            NaN   4.20693                 NaN   6.59939                 NaN   7.31463       0.888416        41.4206        39.5701     
  1064.16        500.000                 NaN            NaN   4.21170                 NaN   6.59323                 NaN   7.31519       0.888541        41.4194        39.5719     
  1062.85        500.000                 NaN            NaN   4.21615                 NaN   6.58736                 NaN   7.31585       0.888804        41.4180        39.5739     
  1061.54        500.000                 NaN            NaN   4.23217                 NaN   6.56334                 NaN   7.31281       0.889905        41.4244        39.5774     
  1060.23        500.000                 NaN            NaN   4.23712                 NaN   6.55760                 NaN   7.31399       0.890231        41.4210        39.5801     
  1058.92        500.000                 NaN            NaN   4.28096                 NaN   6.50524                 NaN   7.31786       0.888673        41.4129        39.5943     
  1057.61        500.000                 NaN            NaN   4.28531                 NaN   6.49978                 NaN   7.31856       0.888761        41.4115        39.5961     
  1056.30        500.000                 NaN            NaN   4.25190                 NaN   6.53262                 NaN   7.31483       0.892380        41.4226        39.5856     
  1054.99        500.000                 NaN            NaN   4.25732                 NaN   6.52732                 NaN   7.31527       0.892522        41.4196        39.5879     
  1053.68        500.000                 NaN            NaN   4.25822                 NaN   6.52828                 NaN   7.31863       0.890936        41.4153        39.5886     
  1052.37        500.000                 NaN            NaN   4.26256                 NaN   6.52266                 NaN   7.31912       0.891116        41.4142        39.5904     
  1051.07        500.000                 NaN            NaN   4.26655                 NaN   6.51822                 NaN   7.32008       0.891004        41.4120        39.5921     
  1049.76        500.000                 NaN            NaN   4.27098                 NaN   6.51255                 NaN   7.32063       0.891167        41.4108        39.5939     
  1048.45        500.000                 NaN            NaN   4.27698                 NaN   6.50340                 NaN   7.32053       0.891764        41.4114        39.5959     
  1047.14        500.000                 NaN            NaN   4.27929                 NaN   6.50155                 NaN   7.32141       0.891651        41.4089        39.5972     
  1045.83        500.000                 NaN            NaN   4.32723                 NaN   6.44528                 NaN   7.32415       0.890075        41.4007        39.6126     
  1044.52        500.000                 NaN            NaN   4.32996                 NaN   6.44268                 NaN   7.32509       0.889958        41.3983        39.6140     
  1043.21        500.000                 NaN            NaN   4.33556                 NaN   6.43483                 NaN   7.32554       0.890255        41.3978        39.6160     
  1041.90        500.000                 NaN            NaN   4.31423                 NaN   6.44750                 NaN   7.32178       0.894278        41.4137        39.6086     
  1040.59        500.000                 NaN            NaN   4.29937                 NaN   6.47434                 NaN   7.32283       0.893018        41.4052        39.6053     
  1039.28        500.000                 NaN            NaN   4.30448                 NaN   6.46981                 NaN   7.32512       0.892321        41.4007        39.6076     
  1037.97        500.000                 NaN            NaN   4.30561                 NaN   6.46695                 NaN   7.32345       0.893533        41.4024        39.6080     
  1036.66        500.000                 NaN            NaN   4.30305                 NaN   6.47791                 NaN   7.32912       0.890685        41.3903        39.6089     
  1035.35        500.000                 NaN            NaN   4.30770                 NaN   6.47191                 NaN   7.32979       0.890837        41.3889        39.6108     
  1034.04        500.000                 NaN            NaN   4.31165                 NaN   6.46698                 NaN   7.33051       0.890910        41.3875        39.6125     
  1032.73        500.000                 NaN            NaN   4.36825                 NaN   6.39418                 NaN   7.33133       0.890926        41.3856        39.6297     
  1031.42        500.000                 NaN            NaN   4.37214                 NaN   6.38943                 NaN   7.33209       0.890991        41.3840        39.6314     
  1030.12        500.000                 NaN            NaN   4.37587                 NaN   6.38499                 NaN   7.33288       0.891030        41.3822        39.6330     
  1028.81        500.000                 NaN            NaN   4.32756                 NaN   6.44754                 NaN   7.33357       0.891182        41.3808        39.6193     
  1027.50        500.000                 NaN            NaN   4.38399                 NaN   6.37485                 NaN   7.33436       0.891213        41.3791        39.6365     
  1026.19        500.000                 NaN            NaN   4.38744                 NaN   6.37090                 NaN   7.33521       0.891216        41.3772        39.6381     
  1024.88        500.000                 NaN            NaN   4.33819                 NaN   6.43512                 NaN   7.33605       0.891230        41.3753        39.6241     
  1023.57        500.000                 NaN            NaN   4.73392                 NaN   5.59541       0.291549E-001   7.22552       0.955743        41.7839        39.6764     
  1022.26        500.000                 NaN            NaN   4.34619                 NaN   6.42567                 NaN   7.33756       0.891193        41.3717        39.6277     
  1020.95        500.000                 NaN            NaN   4.39512                 NaN   6.36652                 NaN   7.33942       0.890059        41.3659        39.6430     
  1019.64        500.000                 NaN            NaN   4.35253                 NaN   6.41875                 NaN   7.33937       0.891107        41.3675        39.6307     
  1018.33        500.000                 NaN            NaN   4.35733                 NaN   6.41226                 NaN   7.33996       0.891317        41.3665        39.6326     
  1017.02        500.000                 NaN            NaN   4.41353                 NaN   6.33957                 NaN   7.34086       0.891561        41.3649        39.6496     
  1015.71        500.000                 NaN            NaN   4.41798                 NaN   6.33358                 NaN   7.34058       0.891906        41.3645        39.6515     
  1014.40        500.000                 NaN            NaN   4.36799                 NaN   6.39972                 NaN   7.34239       0.891430        41.3610        39.6375     
  1013.09        500.000                 NaN            NaN   4.42434                 NaN   6.32677                 NaN   7.34338       0.891673        41.3593        39.6545     
  1011.78        500.000                 NaN            NaN   4.37543                 NaN   6.39052                 NaN   7.34426       0.891701        41.3574        39.6407     
  1010.47        500.000                 NaN            NaN   4.43107                 NaN   6.31913                 NaN   7.34517       0.891677        41.3552        39.6577     
  1009.17        500.000                 NaN            NaN   4.43462                 NaN   6.31496                 NaN   7.34603       0.891711        41.3533        39.6594     
  1007.86        500.000                 NaN            NaN   4.39395                 NaN   6.36269                 NaN   7.34482       0.893143        41.3578        39.6476     
  1006.55        500.000                 NaN            NaN   4.39598                 NaN   6.36295                 NaN   7.34716       0.892433        41.3522        39.6493     
  1005.24        500.000                 NaN            NaN   4.40988                 NaN   6.33555                 NaN   7.34294       0.895624        41.3637        39.6523     
  1003.93        500.000                 NaN            NaN   4.40390                 NaN   6.35207                 NaN   7.34704       0.893129        41.3517        39.6522     
  1002.62        500.000                 NaN            NaN   4.39985                 NaN   6.36214                 NaN   7.35039       0.891864        41.3437        39.6521     
  1001.31        500.000                 NaN            NaN   4.45625                 NaN   6.28913                 NaN   7.35114       0.892003        41.3422        39.6692     
  1000.00        500.000                 NaN            NaN   4.41312                 NaN   6.34177                 NaN   7.35080       0.892968        41.3447        39.6566     
