|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.25/ALH/ALH_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1219.97        500.000                 NaN   96.0212       0.112549                 NaN  0.782454                 NaN  0.500376       0.746888E-001   2.50878                 NaN
  1218.67        500.000                 NaN   99.7737       0.680007E-006            NaN  0.196712                 NaN  0.296372E-001            NaN            NaN            NaN
  1217.36        500.000                 NaN   99.1532                 NaN            NaN            NaN            NaN  0.111845       0.283384E-001  0.706666                 NaN
  1216.05        500.000                 NaN   98.4722                 NaN            NaN  0.688309       0.535609E-002  0.223791                 NaN  0.610333                 NaN
  1214.74        500.000                 NaN   96.0879       0.286862                 NaN  0.542421                 NaN  0.520191       0.599830E-001   2.50260                 NaN
  1213.43        500.000                 NaN   99.9244                 NaN            NaN  0.430483E-002  0.498407E-001  0.214413E-001            NaN            NaN            NaN
  1212.12        500.000                 NaN   99.5604                 NaN            NaN  0.143188                 NaN  0.555681E-001            NaN  0.240802                 NaN
  1210.81        500.000                 NaN   99.5039                 NaN            NaN  0.118011                 NaN  0.536303E-001  0.152403E-001  0.309247                 NaN
  1209.50        500.000                 NaN   99.4012       0.349414E-001            NaN            NaN            NaN  0.620452E-001  0.633896E-002  0.343815       0.151617     
  1208.19        500.000                 NaN   99.5249                 NaN            NaN  0.915773E-001  0.559250E-001  0.502947E-001  0.477187E-002  0.272577                 NaN
  1206.88        500.000                 NaN   98.4395                 NaN            NaN  0.335122       0.747447E-001  0.179816       0.211477E-001  0.949711                 NaN
  1205.57        500.000                 NaN   99.5875       0.563621E-001            NaN  0.102566                 NaN  0.836644E-001  0.590918E-002  0.163980                 NaN
  1204.26        500.000                 NaN   93.3665                 NaN            NaN  0.357831       0.981060       0.719038       0.505499E-001   3.31815        1.20684     
  1202.95        500.000                 NaN   93.0820                 NaN            NaN  0.256313       0.667449       0.597374       0.305536E-001   2.75838        2.60789     
  1201.64        500.000                 NaN   83.2999       0.463443                 NaN   1.30980                 NaN   1.39618       0.943663E-001   6.66813        6.76814     
  1200.33        500.000                 NaN   99.9999       0.444946E-005            NaN  0.442486E-005            NaN  0.678388E-005            NaN  0.290611E-004  0.296458E-004
  1199.02        500.000                 NaN   99.9999                 NaN            NaN  0.938883E-005            NaN  0.749902E-005  0.102104E-005  0.416666E-004  0.417729E-004
  1197.72        500.000                 NaN   82.3494                 NaN            NaN  0.554742        1.51914        1.48007       0.755506E-001   6.99661        7.02449     
  1196.41        500.000                 NaN   94.3050       0.230940E-001            NaN  0.553886                 NaN  0.485972       0.239183E-001   2.33955        2.26858     
  1195.10        500.000                 NaN   90.1411       0.118708                 NaN  0.822719       0.255662       0.809886       0.451129E-001   3.90495        3.90189     
  1193.79        500.000                 NaN   91.6411       0.117863                 NaN  0.263569       0.570665       0.688429       0.379490E-001   3.34612        3.33432     
  1192.48        500.000                 NaN   91.7862       0.130486                 NaN  0.383180       0.330437       0.674551       0.375063E-001   3.33237        3.32530     
  1191.17        500.000                 NaN   91.8849       0.177414                 NaN  0.672852                 NaN  0.650652       0.403190E-001   3.30202        3.27185     
  1189.86        500.000                 NaN   89.4144                 NaN            NaN  0.219214       0.990985       0.846625       0.350335E-001   4.29613        4.19766     
  1188.55        500.000                 NaN   86.4155       0.533224E-001            NaN  0.543018       0.838581        1.07480       0.498610E-001   5.59638        5.42855     
  1187.24        500.000                 NaN   66.7999       0.814166                 NaN   1.77581                 NaN   2.44931       0.164417        14.3278        13.6686     
  1185.93        500.000                 NaN            NaN            NaN            NaN   7.45931        1.97687        7.31964       0.335541        42.9360        39.9726     
  1184.62        500.000                 NaN            NaN   2.18883                 NaN   5.66213       0.129425E-004   7.06516       0.483106        43.6905        40.9103     
  1183.31        500.000                 NaN            NaN            NaN            NaN  0.968048        8.48691        7.33932       0.329994        42.9025        39.9732     
  1182.00        500.000                 NaN            NaN   2.20592                 NaN   5.63347                 NaN   7.06484       0.484004        43.6916        40.9201     
  1180.69        500.000                 NaN            NaN   2.20065                 NaN   5.62820       0.118255E-005   7.06063       0.486791        43.7066        40.9171     
  1179.38        500.000                 NaN            NaN   1.93683                 NaN   5.22539       0.877726        7.10028       0.464764        43.5873        40.8077     
  1178.07        500.000                 NaN            NaN   2.22373                 NaN   5.60498                 NaN   7.06554       0.484698        43.6894        40.9317     
  1176.77        500.000                 NaN            NaN   2.19965                 NaN   5.63564       0.100201E-005   7.06470       0.485597        43.6936        40.9208     
  1175.46        500.000                 NaN            NaN   2.20698                 NaN   5.62353       0.100499E-005   7.06468       0.485953        43.6936        40.9252     
  1174.15        500.000                 NaN            NaN   2.21420                 NaN   5.61166                 NaN   7.06469       0.486296        43.6935        40.9296     
  1172.84        500.000                 NaN            NaN   2.22149                 NaN   5.59959                 NaN   7.06467       0.486653        43.6936        40.9340     
  1171.53        500.000                 NaN            NaN   2.22853                 NaN   5.58801                 NaN   7.06473       0.486990        43.6934        40.9384     
  1170.22        500.000                 NaN            NaN   2.26770                 NaN   5.45155       0.804457E-001   7.06529       0.486894        43.6900        40.9581     
  1168.91        500.000                 NaN            NaN   2.24243                 NaN   5.56504                 NaN   7.06486       0.487675        43.6931        40.9469     
  1167.60        500.000                 NaN            NaN   1.95010                 NaN   6.11327                 NaN   7.11621       0.459138        43.5357        40.8256     
  1166.29        500.000                 NaN            NaN   2.25566                 NaN   5.54342                 NaN   7.06498       0.488260        43.6925        40.9551     
  1164.98        500.000                 NaN            NaN   2.26214                 NaN   5.53277                 NaN   7.06486       0.488576        43.6925        40.9592     
  1163.67        500.000                 NaN            NaN   2.26798                 NaN   5.52335                 NaN   7.06500       0.488824        43.6918        40.9630     
  1162.36        500.000                 NaN            NaN   2.29155                 NaN   5.48010                 NaN   7.06353       0.490810        43.7002        40.9738     
  1161.05        500.000                 NaN            NaN   2.29334                 NaN   5.47385                 NaN   7.06316       0.491353        43.7039        40.9744     
  1159.74        500.000                 NaN            NaN   2.32319                 NaN   5.44016                 NaN   7.06510       0.489664        43.6896        40.9922     
  1158.43        500.000                 NaN            NaN   2.32918                 NaN   5.43037                 NaN   7.06520       0.489940        43.6892        40.9961     
  1157.12        500.000                 NaN            NaN   2.33514                 NaN   5.42064                 NaN   7.06529       0.490216        43.6887        41.0000     
  1155.82        500.000                 NaN            NaN   2.30528                 NaN   5.46243                 NaN   7.06582       0.490548        43.6891        40.9868     
  1154.51        500.000                 NaN            NaN   2.31079                 NaN   5.45343                 NaN   7.06560       0.490782        43.6889        40.9905     
  1153.20        500.000                 NaN            NaN   2.31594                 NaN   5.44545                 NaN   7.06591       0.490972        43.6877        40.9940     
  1151.89        500.000                 NaN            NaN   2.32402                 NaN   5.43156                 NaN   7.06565       0.491450        43.6885        40.9988     
  1150.58        500.000                 NaN            NaN   2.36373                 NaN   5.37411                 NaN   7.06593       0.491504        43.6859        41.0188     
  1149.27        500.000                 NaN            NaN   2.36916                 NaN   5.36534                 NaN   7.06603       0.491747        43.6853        41.0224     
  1147.96        500.000                 NaN            NaN   2.33865                 NaN   5.40829                 NaN   7.06631       0.492002        43.6857        41.0090     
  1146.65        500.000                 NaN            NaN   2.34344                 NaN   5.40044                 NaN   7.06687       0.492172        43.6848        41.0123     
  1145.34        500.000                 NaN            NaN   2.34937                 NaN   5.39096                 NaN   7.06663       0.492464        43.6843        41.0163     
  1144.03        500.000                 NaN            NaN   2.35510                 NaN   5.38153                 NaN   7.06699       0.492764        43.6835        41.0202     
  1142.72        500.000                 NaN            NaN   2.36150                 NaN   5.37094                 NaN   7.06651       0.493046        43.6840        41.0240     
  1141.41        500.000                 NaN            NaN   2.37783                 NaN   5.34064                 NaN   7.07237       0.493854        43.6849        41.0304     
  1140.10        500.000                 NaN            NaN   2.38338                 NaN   5.33179                 NaN   7.07208       0.494061        43.6847        41.0340     
  1138.79        500.000                 NaN            NaN   2.37925                 NaN   5.34163                 NaN   7.06689       0.493951        43.6827        41.0356     
  1137.48        500.000                 NaN            NaN   2.41525                 NaN   5.29100                 NaN   7.06766       0.493718        43.6783        41.0541     
  1136.17        500.000                 NaN            NaN   2.38482                 NaN   5.33412                 NaN   7.06810       0.493917        43.6783        41.0407     
  1134.87        500.000                 NaN            NaN   2.40423                 NaN   5.29806                 NaN   7.06550       0.495403        43.6875        41.0493     
  1133.56        500.000                 NaN            NaN   2.41292                 NaN   5.28875                 NaN   7.07430       0.493677        43.6758        41.0546     
  1132.25        500.000                 NaN            NaN   2.41269                 NaN   5.28125                 NaN   7.06899       0.496426        43.6844        41.0563     
  1130.94        500.000                 NaN            NaN   2.41612                 NaN   5.28016                 NaN   7.06673       0.495899        43.6819        41.0592     
  1129.63        500.000                 NaN            NaN   2.42024                 NaN   5.27357                 NaN   7.06686       0.496114        43.6809        41.0623     
  1128.32        500.000                 NaN            NaN   2.44821                 NaN   5.23828                 NaN   7.06921       0.495076        43.6716        41.0776     
  1127.01        500.000                 NaN            NaN   2.42883                 NaN   5.26101                 NaN   7.06787       0.496173        43.6776        41.0685     
  1125.70        500.000                 NaN            NaN   2.45715                 NaN   5.22407                 NaN   7.06972       0.495433        43.6695        41.0841     
  1124.39        500.000                 NaN            NaN   2.42736                 NaN   5.26600                 NaN   7.06996       0.495699        43.6699        41.0711     
  1123.08        500.000                 NaN            NaN   2.44242                 NaN   5.23818                 NaN   7.06816       0.496948        43.6758        41.0785     
  1121.77        500.000                 NaN            NaN   2.44111                 NaN   5.24294                 NaN   7.06980       0.496409        43.6703        41.0795     
  1120.46        500.000                 NaN            NaN   2.45598                 NaN   5.21367                 NaN   7.07297       0.497622        43.6726        41.0872     
  1119.15        500.000                 NaN            NaN   2.45927                 NaN   5.20894                 NaN   7.07317       0.497772        43.6709        41.0900     
  1117.84        500.000                 NaN            NaN   2.44998                 NaN   5.23025                 NaN   7.07145       0.496561        43.6643        41.0875     
  1116.53        500.000                 NaN            NaN   2.46477                 NaN   5.20019                 NaN   7.07209       0.498206        43.6704        41.0943     
  1115.22        500.000                 NaN            NaN   2.46659                 NaN   5.19927                 NaN   7.07285       0.497691        43.6674        41.0962     
  1113.92        500.000                 NaN            NaN   2.47026                 NaN   5.19348                 NaN   7.07279       0.497880        43.6665        41.0991     
  1112.61        500.000                 NaN            NaN   2.47389                 NaN   5.18764                 NaN   7.07265       0.498088        43.6658        41.1019     
  1111.30        500.000                 NaN            NaN   2.47032                 NaN   5.19666                 NaN   7.07470       0.497360        43.6590        41.1020     
  1109.99        500.000                 NaN            NaN   2.50587                 NaN   5.14788                 NaN   7.07346       0.497209        43.6542        41.1214     
  1108.68        500.000                 NaN            NaN   2.48628                 NaN   5.16974                 NaN   7.07363       0.498375        43.6602        41.1118     
  1107.37        500.000                 NaN            NaN   2.51154                 NaN   5.13996                 NaN   7.07456       0.497266        43.6500        41.1266     
  1106.06        500.000                 NaN            NaN   2.49433                 NaN   5.15769                 NaN   7.07417       0.498637        43.6570        41.1182     
  1104.75        500.000                 NaN            NaN   2.49827                 NaN   5.15112                 NaN   7.07425       0.498839        43.6564        41.1212     
  1103.44        500.000                 NaN            NaN   2.50236                 NaN   5.14521                 NaN   7.07457       0.498983        43.6545        41.1244     
  1102.13        500.000                 NaN            NaN   2.50602                 NaN   5.13893                 NaN   7.07471       0.499192        43.6539        41.1273     
  1100.82        500.000                 NaN            NaN   2.50944                 NaN   5.13272                 NaN   7.07409       0.499620        43.6542        41.1300     
  1099.51        500.000                 NaN            NaN   2.51212                 NaN   5.12920                 NaN   7.07458       0.499648        43.6519        41.1325     
  1098.20        500.000                 NaN            NaN   2.51584                 NaN   5.12341                 NaN   7.07503       0.499833        43.6502        41.1357     
  1096.89        500.000                 NaN            NaN   2.51934                 NaN   5.11823                 NaN   7.07532       0.499953        43.6485        41.1386     
  1095.58        500.000                 NaN            NaN   2.87833                 NaN  0.501433E-004   4.32414        6.96826       0.540792        44.0486        41.2399     
  1094.27        500.000                 NaN            NaN   2.52627                 NaN   5.10789                 NaN   7.07618       0.500188        43.6449        41.1446     
  1092.97        500.000                 NaN            NaN   2.52950                 NaN   5.10319                 NaN   7.07652       0.500285        43.6430        41.1475     
  1091.66        500.000                 NaN            NaN   2.53273                 NaN   5.09847                 NaN   7.07685       0.500374        43.6413        41.1503     
  1090.35        500.000                 NaN            NaN   2.53629                 NaN   5.09360                 NaN   7.07778       0.500472        43.6382        41.1537     
  1089.04        500.000                 NaN            NaN   2.53953                 NaN   5.08881                 NaN   7.07806       0.500534        43.6367        41.1564     
  1087.73        500.000                 NaN            NaN   2.88001                 NaN  0.501354E-004   4.32570        6.96762       0.539443        44.0418        41.2454     
  1086.42        500.000                 NaN            NaN   2.54649                 NaN   5.07712                 NaN   7.07845       0.500699        43.6355        41.1618     
  1085.11        500.000                 NaN            NaN   2.55039                 NaN   5.07073                 NaN   7.07965       0.500635        43.6340        41.1646     
  1083.80        500.000                 NaN            NaN   2.55356                 NaN   5.06602                 NaN   7.08005       0.500718        43.6323        41.1674     
  1082.49        500.000                 NaN            NaN   2.55707                 NaN   5.06028                 NaN   7.07928       0.501090        43.6319        41.1703     
  1081.18        500.000                 NaN            NaN   2.55921                 NaN   5.05809                 NaN   7.08000       0.500828        43.6290        41.1728     
  1079.87        500.000                 NaN            NaN   2.56232                 NaN   5.05345                 NaN   7.08045       0.500920        43.6273        41.1756     
  1078.56        500.000                 NaN            NaN   2.56572                 NaN   5.04815                 NaN   7.08175       0.501009        43.6251        41.1783     
  1077.25        500.000                 NaN            NaN   2.59451                 NaN   5.01155                 NaN   7.08300       0.500211        43.6165        41.1942     
  1075.94        500.000                 NaN            NaN   2.65097                 NaN   4.87142                 NaN   7.06002       0.511156        43.6948        41.2116     
  1074.63        500.000                 NaN            NaN   2.65296                 NaN   4.86881                 NaN   7.06064       0.511142        43.6925        41.2139     
  1073.32        500.000                 NaN            NaN   2.65077                 NaN   4.87515                 NaN   7.06228       0.510668        43.6863        41.2148     
  1072.02        500.000                 NaN            NaN   2.65403                 NaN   4.86983                 NaN   7.06260       0.510798        43.6852        41.2175     
  1070.71        500.000                 NaN            NaN   2.58325                 NaN   5.02432                 NaN   7.08373       0.500583        43.6155        41.1926     
  1069.40        500.000                 NaN            NaN   2.58576                 NaN   5.01979                 NaN   7.08575       0.501230        43.6105        41.1970     
  1068.09        500.000                 NaN            NaN   2.58809                 NaN   5.01655                 NaN   7.08520       0.501454        43.6092        41.1995     
  1066.78        500.000                 NaN            NaN   2.59094                 NaN   5.01242                 NaN   7.08570       0.501522        43.6073        41.2022     
  1065.47        500.000                 NaN            NaN   2.58830                 NaN   5.01985                 NaN   7.08791       0.500913        43.6002        41.2028     
  1064.16        500.000                 NaN            NaN   2.59116                 NaN   5.01574                 NaN   7.08839       0.500972        43.5982        41.2055     
  1062.85        500.000                 NaN            NaN   2.59382                 NaN   5.01178                 NaN   7.08898       0.501108        43.5960        41.2083     
  1061.54        500.000                 NaN            NaN   2.60360                 NaN   4.99418                 NaN   7.08597       0.501715        43.6019        41.2127     
  1060.23        500.000                 NaN            NaN   2.60657                 NaN   4.99086                 NaN   7.08705       0.501886        43.5975        41.2161     
  1058.92        500.000                 NaN            NaN   2.63342                 NaN   4.95612                 NaN   7.09064       0.500989        43.5877        41.2312     
  1057.61        500.000                 NaN            NaN   2.63602                 NaN   4.95252                 NaN   7.09127       0.501026        43.5854        41.2338     
  1056.30        500.000                 NaN            NaN   2.61541                 NaN   4.97332                 NaN   7.08765       0.503057        43.5967        41.2239     
  1054.99        500.000                 NaN            NaN   2.61868                 NaN   4.97019                 NaN   7.08804       0.503126        43.5928        41.2271     
  1053.68        500.000                 NaN            NaN   2.61916                 NaN   4.97105                 NaN   7.09125       0.502221        43.5877        41.2287     
  1052.37        500.000                 NaN            NaN   2.62176                 NaN   4.96733                 NaN   7.09167       0.502310        43.5857        41.2312     
  1051.07        500.000                 NaN            NaN   2.62414                 NaN   4.96450                 NaN   7.09255       0.502235        43.5827        41.2338     
  1049.76        500.000                 NaN            NaN   2.62678                 NaN   4.96091                 NaN   7.09302       0.502314        43.5806        41.2364     
  1048.45        500.000                 NaN            NaN   2.63040                 NaN   4.95440                 NaN   7.09286       0.502638        43.5805        41.2392     
  1047.14        500.000                 NaN            NaN   2.63174                 NaN   4.95363                 NaN   7.09366       0.502562        43.5771        41.2413     
  1045.83        500.000                 NaN            NaN   2.66112                 NaN   4.91617                 NaN   7.09619       0.501656        43.5672        41.2576     
  1044.52        500.000                 NaN            NaN   2.66273                 NaN   4.91469                 NaN   7.09706       0.501578        43.5641        41.2599     
  1043.21        500.000                 NaN            NaN   2.66610                 NaN   4.90929                 NaN   7.09743       0.501734        43.5627        41.2627     
  1041.90        500.000                 NaN            NaN   2.65291                 NaN   4.91453                 NaN   7.09377       0.503991        43.5789        41.2559     
  1040.59        500.000                 NaN            NaN   2.64374                 NaN   4.93445                 NaN   7.09484       0.503276        43.5699        41.2538     
  1039.28        500.000                 NaN            NaN   2.64679                 NaN   4.93271                 NaN   7.09695       0.502867        43.5640        41.2567     
  1037.97        500.000                 NaN            NaN   2.64739                 NaN   4.93146                 NaN   7.09523       0.503535        43.5647        41.2577     
  1036.66        500.000                 NaN            NaN   2.64578                 NaN   4.93949                 NaN   7.10079       0.501926        43.5520        41.2600     
  1035.35        500.000                 NaN            NaN   2.64856                 NaN   4.93567                 NaN   7.10137       0.501998        43.5498        41.2626     
  1034.04        500.000                 NaN            NaN   2.65092                 NaN   4.93230                 NaN   7.10203       0.502028        43.5475        41.2652     
  1032.73        500.000                 NaN            NaN   2.68558                 NaN   4.88278                 NaN   7.10262       0.502015        43.5439        41.2831     
  1031.42        500.000                 NaN            NaN   2.68790                 NaN   4.87972                 NaN   7.10331       0.502040        43.5415        41.2856     
  1030.12        500.000                 NaN            NaN   2.69012                 NaN   4.87688                 NaN   7.10403       0.502050        43.5389        41.2880     
  1028.81        500.000                 NaN            NaN   2.66039                 NaN   4.91989                 NaN   7.10478       0.502133        43.5375        41.2753     
  1027.50        500.000                 NaN            NaN   2.69495                 NaN   4.87028                 NaN   7.10535       0.502129        43.5342        41.2931     
  1026.19        500.000                 NaN            NaN   2.69700                 NaN   4.86781                 NaN   7.10612       0.502118        43.5314        41.2956     
  1024.88        500.000                 NaN            NaN   2.66671                 NaN   4.91190                 NaN   7.10703       0.502125        43.5296        41.2826     
  1023.57        500.000                 NaN            NaN   2.90866                 NaN   4.27284       0.222833E-001   6.99696       0.538233        43.9405        41.3205     
  1022.26        500.000                 NaN            NaN   2.67147                 NaN   4.90602                 NaN   7.10839       0.502079        43.5243        41.2878     
  1020.95        500.000                 NaN            NaN   2.70144                 NaN   4.86629                 NaN   7.11004       0.501422        43.5168        41.3040     
  1019.64        500.000                 NaN            NaN   2.67523                 NaN   4.90168                 NaN   7.11004       0.502008        43.5185        41.2926     
  1018.33        500.000                 NaN            NaN   2.67810                 NaN   4.89735                 NaN   7.11056       0.502114        43.5166        41.2953     
  1017.02        500.000                 NaN            NaN   2.71251                 NaN   4.84783                 NaN   7.11124       0.502229        43.5133        41.3129     
  1015.71        500.000                 NaN            NaN   2.71516                 NaN   4.84376                 NaN   7.11092       0.502412        43.5121        41.3156     
  1014.40        500.000                 NaN            NaN   2.68442                 NaN   4.88947                 NaN   7.11276       0.502142        43.5086        41.3026     
  1013.09        500.000                 NaN            NaN   2.71892                 NaN   4.83976                 NaN   7.11353       0.502257        43.5052        41.3203     
  1011.78        500.000                 NaN            NaN   2.68884                 NaN   4.88352                 NaN   7.11447       0.502271        43.5034        41.3075     
  1010.47        500.000                 NaN            NaN   2.72290                 NaN   4.83504                 NaN   7.11516       0.502236        43.4995        41.3252     
  1009.17        500.000                 NaN            NaN   2.72501                 NaN   4.83242                 NaN   7.11594       0.502243        43.4968        41.3276     
  1007.86        500.000                 NaN            NaN   2.69999                 NaN   4.86372                 NaN   7.11486       0.503046        43.5015        41.3169     
  1006.55        500.000                 NaN            NaN   2.70116                 NaN   4.86476                 NaN   7.11707       0.502635        43.4949        41.3195     
  1005.24        500.000                 NaN            NaN   2.70958                 NaN   4.84538                 NaN   7.11279       0.504410        43.5053        41.3225     
  1003.93        500.000                 NaN            NaN   2.70587                 NaN   4.85779                 NaN   7.11683       0.503001        43.4927        41.3238     
  1002.62        500.000                 NaN            NaN   2.70332                 NaN   4.86583                 NaN   7.12006       0.502280        43.4838        41.3247     
  1001.31        500.000                 NaN            NaN   2.73784                 NaN   4.81613                 NaN   7.12059       0.502336        43.4806        41.3425     
  1000.00        500.000                 NaN            NaN   2.71131                 NaN   4.85160                 NaN   7.12032       0.502875        43.4832        41.3307     
