|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.75/GRV/GRV_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1274.12        500.000                 NaN   99.3281                 NaN            NaN  0.637754E-001  0.366650                 NaN            NaN  0.203784       0.376529E-001            NaN            NaN
  1272.72        500.000                 NaN   99.2894                 NaN            NaN  0.608371E-001  0.394807                 NaN            NaN  0.214434       0.405312E-001            NaN            NaN
  1271.31        500.000                 NaN   99.2397                 NaN            NaN  0.565944E-001  0.431607                 NaN            NaN  0.228023       0.440626E-001            NaN            NaN
  1269.91        500.000                 NaN   99.1748                 NaN            NaN  0.500325E-001  0.480944                 NaN            NaN  0.245707       0.485081E-001            NaN            NaN
  1268.50        500.000                 NaN   99.0850                 NaN            NaN  0.385809E-001  0.552048                 NaN            NaN  0.269942       0.544444E-001            NaN            NaN
  1267.10        500.000                 NaN   98.9392                 NaN            NaN  0.806261E-002  0.682453                 NaN            NaN  0.307626       0.626361E-001            NaN            NaN
  1265.69        500.000                 NaN   93.8596                 NaN            NaN            NaN  0.965957       0.752251                 NaN  0.864044       0.131186        3.42697                 NaN
  1264.28        500.000                 NaN   94.2456                 NaN            NaN  0.240117E-001  0.745052       0.710403                 NaN  0.763417       0.110370        3.40114                 NaN
  1262.88        500.000                 NaN   94.6257                 NaN            NaN  0.139339       0.246086       0.965804                 NaN  0.723654       0.107629        3.19182                 NaN
  1261.47        500.000                 NaN   94.9649                 NaN            NaN  0.144080       0.140635       0.981189                 NaN  0.680603       0.101016        2.98754                 NaN
  1260.07        500.000                 NaN   95.2608                 NaN            NaN  0.135927       0.113204       0.946204                 NaN  0.642588       0.944548E-001   2.80681                 NaN
  1258.66        500.000                 NaN   95.5275                 NaN            NaN  0.134473       0.478278E-001  0.947305                 NaN  0.608240       0.888739E-001   2.64576                 NaN
  1257.25        500.000                 NaN   95.7182                 NaN            NaN  0.172841E-001  0.675788       0.422510                 NaN  0.581116       0.777663E-001   2.50730                 NaN
  1255.85        500.000                 NaN   95.9846                 NaN            NaN  0.140635       0.878636                 NaN            NaN  0.547642       0.796468E-001   2.36887                 NaN
  1254.44        500.000                 NaN   96.1810                 NaN            NaN  0.119526       0.850723                 NaN            NaN  0.522254       0.744461E-001   2.25206                 NaN
  1253.04        500.000                 NaN   96.3600                 NaN            NaN  0.123069       0.801613                 NaN            NaN  0.498159       0.709202E-001   2.14625                 NaN
  1251.63        500.000                 NaN   96.5238                 NaN            NaN  0.114215       0.771788                 NaN            NaN  0.476038       0.669583E-001   2.04716                 NaN
  1250.23        500.000                 NaN   96.6757                 NaN            NaN  0.109386       0.739431                 NaN            NaN  0.455384       0.634565E-001   1.95663                 NaN
  1248.82        500.000                 NaN   96.8171                 NaN            NaN  0.974932E-001  0.718457                 NaN            NaN  0.436076       0.597773E-001   1.87105                 NaN
  1247.41        500.000                 NaN   96.9596                 NaN            NaN  0.101716       0.674730                 NaN            NaN  0.416865       0.569922E-001   1.79011                 NaN
  1246.01        500.000                 NaN   97.0584                 NaN            NaN  0.935374E-001  0.664305                 NaN            NaN  0.402132       0.543918E-001   1.72723                 NaN
  1244.60        500.000                 NaN   97.1841                 NaN            NaN  0.888882E-001  0.635722                 NaN            NaN  0.385040       0.514326E-001   1.65484                 NaN
  1243.20        500.000                 NaN   97.2922                 NaN            NaN  0.848124E-001  0.612690                 NaN            NaN  0.369856       0.489074E-001   1.59150                 NaN
  1241.79        500.000                 NaN   97.3921                 NaN            NaN  0.842009E-001  0.588180                 NaN            NaN  0.355618       0.467154E-001   1.53324                 NaN
  1240.39        500.000                 NaN   97.4827                 NaN            NaN  0.776573E-001  0.572920                 NaN            NaN  0.342664       0.443459E-001   1.47971                 NaN
  1238.98        500.000                 NaN   97.5769                 NaN            NaN  0.744663E-001  0.552741                 NaN            NaN  0.329230       0.421706E-001   1.42452                 NaN
  1237.57        500.000                 NaN   97.6596                 NaN            NaN  0.713537E-001  0.534890                 NaN            NaN  0.317215       0.401997E-001   1.37678                 NaN
  1236.17        500.000                 NaN   97.7394                 NaN            NaN  0.669709E-001  0.519682                 NaN            NaN  0.305704       0.382331E-001   1.33001                 NaN
  1234.76        500.000                 NaN   97.8137                 NaN            NaN  0.632117E-001  0.505278                 NaN            NaN  0.294869       0.363978E-001   1.28653                 NaN
  1233.36        500.000                 NaN   97.8838                 NaN            NaN  0.535080E-001  0.499447                 NaN            NaN  0.284658       0.342982E-001   1.24425                 NaN
  1231.95        500.000                 NaN   97.9497                 NaN            NaN  0.476443E-001  0.490127                 NaN            NaN  0.274998       0.325356E-001   1.20503                 NaN
  1230.55        500.000                 NaN   98.0104                 NaN            NaN  0.406532E-001  0.483765                 NaN            NaN  0.266070       0.307639E-001   1.16834                 NaN
  1229.14        500.000                 NaN   98.0716                 NaN            NaN  0.389481E-001  0.470261                 NaN            NaN  0.256924       0.293595E-001   1.13290                 NaN
  1227.73        500.000                 NaN   98.1232                 NaN            NaN  0.248273E-001  0.475854                 NaN            NaN  0.249326       0.273517E-001   1.09939                 NaN
  1226.33        500.000                 NaN   98.1798                 NaN            NaN  0.233498E-001  0.462797                 NaN            NaN  0.240985       0.260757E-001   1.06698                 NaN
  1224.92        500.000                 NaN   98.2176                 NaN            NaN  0.268756E-002  0.481863                 NaN            NaN  0.235432       0.238719E-001   1.03850                 NaN
  1223.52        500.000                 NaN   98.2825                 NaN            NaN            NaN  0.458047E-001  0.418576                 NaN  0.224771       0.230040E-001   1.00537                 NaN
  1222.11        500.000                 NaN   98.3071                 NaN            NaN            NaN  0.465466                 NaN            NaN  0.222816       0.213221E-001  0.983330                 NaN
  1220.71        500.000                 NaN   98.3640                 NaN            NaN  0.238716E-005  0.447290                 NaN            NaN  0.214159       0.203891E-001  0.954121                 NaN
  1219.30        500.000                 NaN   98.4241                 NaN            NaN  0.821533E-006  0.133350E-001  0.413412                 NaN  0.206437       0.192474E-001  0.923423                 NaN
  1217.89        500.000                 NaN   98.4496                 NaN            NaN            NaN  0.141076       0.285292                 NaN  0.199508       0.190170E-001  0.905534                 NaN
  1216.49        500.000                 NaN   98.5003                 NaN            NaN            NaN  0.410188                 NaN            NaN  0.194147       0.176108E-001  0.877775                 NaN
  1215.08        500.000                 NaN   90.2713                 NaN            NaN  0.134896        1.12671                 NaN            NaN  0.862601       0.585240E-001   4.03302        3.51298     
  1213.68        500.000                 NaN   73.1417                 NaN            NaN  0.551915        2.48143                 NaN            NaN   2.26191       0.143875        10.5751        10.8441     
  1212.27        500.000                 NaN   76.3422                 NaN            NaN  0.505642        2.17914                 NaN            NaN   1.98836       0.125658        9.30133        9.55764     
  1210.86        500.000                 NaN   76.9180                 NaN            NaN  0.651672        1.79056                 NaN            NaN   1.91142       0.134260        9.15113        9.44298     
  1209.46        500.000                 NaN   83.3498                 NaN            NaN  0.381909        1.60540                 NaN            NaN   1.40589       0.834818E-001   6.49647        6.67708     
  1208.05        500.000                 NaN   80.3812                 NaN            NaN  0.388720        1.78256                 NaN            NaN   1.63718       0.100599        7.69579        8.01393     
  1206.65        500.000                 NaN   94.4976                 NaN            NaN  0.290790                 NaN            NaN            NaN  0.475819       0.346520E-001   2.36414        2.33705     
  1205.24        500.000                 NaN   83.4751                 NaN            NaN  0.138990        2.16244                 NaN            NaN   1.36735       0.748691E-001   6.34084        6.44038     
  1203.84        500.000                 NaN   89.3590                 NaN            NaN  0.309275       0.757417                 NaN            NaN  0.886481       0.572776E-001   4.24763        4.38290     
  1202.43        500.000                 NaN   73.8404                 NaN            NaN  0.565207        2.29581                 NaN            NaN   2.20528       0.130549        10.4290        10.5338     
  1201.02        500.000                 NaN   94.2848                 NaN            NaN  0.120377       0.574400                 NaN            NaN  0.468126       0.294535E-001   2.29638        2.22642     
  1199.62        500.000                 NaN   93.8194                 NaN            NaN  0.118331       0.618340                 NaN            NaN  0.502632       0.307165E-001   2.48815        2.42245     
  1198.21        500.000                 NaN   92.8139                 NaN            NaN  0.114341       0.640695                 NaN            NaN  0.521593       0.306566E-001   2.57979        3.29902     
  1196.81        500.000                 NaN   93.6121                 NaN            NaN  0.959717E-001  0.663994                 NaN            NaN  0.525696       0.290918E-001   2.56926        2.50387     
  1195.40        500.000                 NaN   93.1284                 NaN            NaN  0.433151E-001  0.790751       0.129104E-005            NaN  0.567942       0.269780E-001   2.75164        2.69101     
  1194.00        500.000                 NaN   93.2567                 NaN            NaN            NaN  0.887916                 NaN            NaN  0.566936       0.209605E-001   2.68712        2.58040     
  1192.59        500.000                 NaN   81.7566                 NaN            NaN            NaN   1.57032       0.215535                 NaN   1.48637       0.604423E-001   7.31673        7.59399     
  1191.18        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1189.78        500.000                 NaN   87.6072                 NaN            NaN            NaN   1.07876       0.593569       0.593122E-004   1.00053       0.369146E-001   5.12041        4.56252     
  1188.37        500.000                 NaN   70.5347                 NaN            NaN            NaN   2.86425                 NaN            NaN   2.20075       0.101488        12.4327        11.8661     
  1186.97        500.000                 NaN            NaN            NaN            NaN            NaN   1.93621        7.05006                 NaN   7.31999       0.321877        42.8688        40.5031     
  1185.56        500.000                 NaN            NaN            NaN            NaN            NaN   1.93614        7.04985                 NaN   7.31995       0.321869        42.8681        40.5041     
  1184.16        500.000                 NaN            NaN            NaN            NaN            NaN   1.93608        7.04964                 NaN   7.31991       0.321862        42.8675        40.5050     
  1182.75        500.000                 NaN            NaN            NaN            NaN            NaN   2.13099        6.85430                 NaN   7.31880       0.322030        42.8680        40.5059     
  1181.34        500.000                 NaN            NaN            NaN            NaN            NaN   2.00109        6.98407                 NaN   7.31950       0.321900        42.8665        40.5069     
  1179.94        500.000                 NaN            NaN            NaN            NaN            NaN   8.98506                 NaN            NaN   7.30773       0.323766        42.8767        40.5068     
  1178.53        500.000                 NaN            NaN            NaN            NaN            NaN   1.93605        7.04857                 NaN   7.31976       0.321831        42.8649        40.5089     
  1177.13        500.000                 NaN            NaN            NaN            NaN            NaN   1.93899        7.04537                 NaN   7.31971       0.321825        42.8642        40.5099     
  1175.72        500.000                 NaN            NaN            NaN            NaN  0.115562E-004   1.93622        7.04784                 NaN   7.31968       0.321817        42.8636        40.5108     
  1174.31        500.000                 NaN            NaN            NaN            NaN            NaN   1.93584        7.04796                 NaN   7.31965       0.321809        42.8629        40.5118     
  1172.91        500.000                 NaN            NaN            NaN            NaN            NaN   8.98871                 NaN            NaN   7.31757       0.322004        42.8594        40.5123     
  1171.50        500.000                 NaN            NaN            NaN            NaN  0.106748E-004   8.98837                 NaN            NaN   7.30332       0.323683        42.8719        40.5127     
  1170.10        500.000                 NaN            NaN            NaN            NaN  0.930166E-005   8.99007                 NaN            NaN   7.30589       0.323180        42.8669        40.5139     
  1168.69        500.000                 NaN            NaN            NaN            NaN            NaN   7.26780        1.72016                 NaN   7.32165       0.321596        42.8531        40.5157     
  1167.29        500.000                 NaN            NaN            NaN            NaN            NaN   7.60016        1.38680                 NaN   7.32187       0.321711        42.8527        40.5168     
  1165.88        500.000                 NaN            NaN            NaN            NaN            NaN   1.93373        7.04843                 NaN   7.31943       0.321763        42.8590        40.5176     
  1164.47        500.000                 NaN            NaN            NaN            NaN            NaN   1.93514        7.04674                 NaN   7.31939       0.321756        42.8584        40.5186     
  1163.07        500.000                 NaN            NaN            NaN            NaN            NaN   1.93514        7.04646       0.935886E-005   7.31935       0.321748        42.8577        40.5195     
  1161.66        500.000                 NaN            NaN            NaN            NaN            NaN   1.89425        7.06464       0.225233E-001   7.31938       0.321742        42.8569        40.5205     
  1160.26        500.000                 NaN            NaN            NaN            NaN            NaN   7.95571        1.02918                 NaN   7.32235       0.321805        42.8491        40.5219     
  1158.85        500.000                 NaN            NaN            NaN            NaN            NaN   1.92489        7.05072       0.519692E-002   7.31926       0.321726        42.8558        40.5224     
  1157.45        500.000                 NaN            NaN            NaN            NaN            NaN   8.00501       0.979224                 NaN   7.32246       0.321791        42.8475        40.5240     
  1156.04        500.000                 NaN            NaN            NaN            NaN            NaN   8.02992       0.954035                 NaN   7.32252       0.321786        42.8468        40.5250     
  1154.63        500.000                 NaN            NaN            NaN            NaN            NaN   8.05215       0.931539                 NaN   7.32258       0.321781        42.8460        40.5260     
  1153.23        500.000                 NaN            NaN            NaN            NaN            NaN   8.07218       0.911240                 NaN   7.32264       0.321774        42.8452        40.5270     
  1151.82        500.000                 NaN            NaN            NaN            NaN            NaN   8.07814       0.905177                 NaN   7.32276       0.321734        42.8442        40.5280     
  1150.42        500.000                 NaN            NaN            NaN            NaN            NaN   8.08811       0.895043                 NaN   7.32286       0.321705        42.8433        40.5290     
  1149.01        500.000                 NaN            NaN            NaN            NaN            NaN  0.885184        8.09780                 NaN   7.32296       0.321678        42.8423        40.5300     
  1147.61        500.000                 NaN            NaN            NaN            NaN            NaN  0.875597        8.10722                 NaN   7.32305       0.321651        42.8414        40.5310     
  1146.20        500.000                 NaN            NaN            NaN            NaN   1.63668        6.19241                 NaN            NaN   7.08976       0.430838        43.4169        41.2334     
  1144.79        500.000                 NaN            NaN            NaN            NaN   1.64990        6.17032                 NaN            NaN   7.08868       0.431585        43.4192        41.2403     
  1143.39        500.000                 NaN            NaN            NaN            NaN   1.66293        6.14855                 NaN            NaN   7.08762       0.432321        43.4213        41.2472     
  1141.98        500.000                 NaN            NaN            NaN            NaN   1.68626        6.10821                 NaN            NaN   7.08458       0.433974        43.4286        41.2584     
  1140.58        500.000                 NaN            NaN            NaN            NaN   1.78800        5.87198                 NaN            NaN   7.03113       0.453700        43.5608        41.2943     
  1139.17        500.000                 NaN            NaN            NaN            NaN   1.74158        6.01399                 NaN            NaN   7.07751       0.437793        43.4443        41.2848     
  1137.76        500.000                 NaN            NaN            NaN            NaN   1.76655        5.97084                 NaN            NaN   7.07424       0.439560        43.4519        41.2969     
  1136.36        500.000                 NaN            NaN            NaN            NaN   1.78969        5.93086                 NaN            NaN   7.07125       0.441193        43.4589        41.3081     
  1134.95        500.000                 NaN            NaN            NaN            NaN   1.95411        5.57535                 NaN            NaN   7.01502       0.467860        43.6179        41.3698     
  1133.55        500.000                 NaN            NaN            NaN            NaN   1.82994        5.86118                 NaN            NaN   7.06638       0.444021        43.4705        41.3280     
  1132.14        500.000                 NaN            NaN            NaN            NaN   1.84761        5.83113                 NaN            NaN   7.06429       0.445174        43.4748        41.3370     
  1130.74        500.000                 NaN            NaN            NaN            NaN   1.86411        5.80304                 NaN            NaN   7.06274       0.446272        43.4783        41.3456     
  1129.33        500.000                 NaN            NaN            NaN            NaN   1.88123        5.77347                 NaN            NaN   7.06037       0.447450        43.4834        41.3541     
  1127.92        500.000                 NaN            NaN            NaN            NaN   1.89654        5.74743                 NaN            NaN   7.05874       0.448465        43.4868        41.3620     
  1126.52        500.000                 NaN            NaN            NaN            NaN   1.96885        5.58158                 NaN            NaN   7.03169       0.460825        43.5701        41.3870     
  1125.11        500.000                 NaN            NaN            NaN            NaN   2.02122        5.47637                 NaN            NaN   7.01879       0.467269        43.6074        41.4090     
  1123.71        500.000                 NaN            NaN            NaN            NaN   2.01901        5.48304                 NaN            NaN   7.02042       0.466553        43.6014        41.4096     
  1122.30        500.000                 NaN            NaN            NaN            NaN   2.03119        5.45457                 NaN            NaN   7.01568       0.468698        43.6153        41.4146     
  1120.90        500.000                 NaN            NaN            NaN            NaN   2.03842        5.43651                 NaN            NaN   7.01237       0.470154        43.6248        41.4178     
  1119.49        500.000                 NaN            NaN            NaN            NaN   2.04047        5.43102                 NaN            NaN   7.01131       0.470594        43.6273        41.4193     
  1118.08        500.000                 NaN            NaN            NaN            NaN   2.13290        5.28486                 NaN            NaN   7.00702       0.474604        43.6359        41.4647     
  1116.68        500.000                 NaN            NaN            NaN            NaN   2.13284        5.28470                 NaN            NaN   7.00698       0.474592        43.6352        41.4657     
  1115.27        500.000                 NaN            NaN            NaN            NaN   2.13324        5.28371                 NaN            NaN   7.00687       0.474623        43.6347        41.4668     
  1113.87        500.000                 NaN            NaN            NaN            NaN   2.02109        5.53564                 NaN            NaN   7.04659       0.456483        43.5111        41.4291     
  1112.46        500.000                 NaN            NaN            NaN            NaN   2.03132        5.51840                 NaN            NaN   7.04574       0.457113        43.5125        41.4349     
  1111.06        500.000                 NaN            NaN            NaN            NaN   2.04130        5.50160                 NaN            NaN   7.04493       0.457724        43.5139        41.4406     
  1109.65        500.000                 NaN            NaN            NaN            NaN   2.05103        5.48522                 NaN            NaN   7.04415       0.458318        43.5152        41.4461     
  1108.24        500.000                 NaN            NaN            NaN            NaN   2.06054        5.46924                 NaN            NaN   7.04342       0.458895        43.5163        41.4516     
  1106.84        500.000                 NaN            NaN            NaN            NaN   2.15543        5.27280                 NaN            NaN   7.01546       0.470444        43.5976        41.4883     
  1105.43        500.000                 NaN            NaN            NaN            NaN   2.17567        5.23027                 NaN            NaN   7.00923       0.472965        43.6151        41.4967     
  1104.03        500.000                 NaN            NaN            NaN            NaN   2.08706        5.42499                 NaN            NaN   7.04160       0.460456        43.5188        41.4671     
  1102.62        500.000                 NaN            NaN            NaN            NaN   2.18806        5.20320                 NaN            NaN   7.00500       0.474593        43.6260        41.5032     
  1101.22        500.000                 NaN            NaN            NaN            NaN   2.18800        5.20304                 NaN            NaN   7.00496       0.474582        43.6253        41.5041     
  1099.81        500.000                 NaN            NaN            NaN            NaN   2.11202        5.38339                 NaN            NaN   7.03998       0.461910        43.5207        41.4820     
  1098.40        500.000                 NaN            NaN            NaN            NaN   2.12001        5.37010                 NaN            NaN   7.03949       0.462370        43.5212        41.4868     
  1097.00        500.000                 NaN            NaN            NaN            NaN   2.12785        5.35708                 NaN            NaN   7.03904       0.462820        43.5216        41.4916     
  1095.59        500.000                 NaN            NaN            NaN            NaN   2.13545        5.34449                 NaN            NaN   7.03862       0.463248        43.5219        41.4963     
  1094.19        500.000                 NaN            NaN            NaN            NaN   2.17987        5.24109                 NaN            NaN   7.01960       0.470259        43.5779        41.5113     
  1092.78        500.000                 NaN            NaN            NaN            NaN   2.20786        5.17199                 NaN            NaN   7.00552       0.475228        43.6192        41.5202     
  1091.37        500.000                 NaN            NaN            NaN            NaN   2.22913        5.13908                 NaN            NaN   7.00585       0.476109        43.6178        41.5320     
  1089.97        500.000                 NaN            NaN            NaN            NaN   2.16443        5.29662                 NaN            NaN   7.03719       0.464862        43.5226        41.5143     
  1088.56        500.000                 NaN            NaN            NaN            NaN   2.17132        5.28530                 NaN            NaN   7.03690       0.465238        43.5226        41.5187     
  1087.16        500.000                 NaN            NaN            NaN            NaN   2.17810        5.27415                 NaN            NaN   7.03662       0.465606        43.5225        41.5230     
  1085.75        500.000                 NaN            NaN            NaN            NaN   2.24854        5.10728                 NaN            NaN   7.00545       0.477061        43.6161        41.5455     
  1084.35        500.000                 NaN            NaN            NaN            NaN   2.24848        5.10713                 NaN            NaN   7.00541       0.477050        43.6154        41.5465     
  1082.94        500.000                 NaN            NaN            NaN            NaN   2.24841        5.10698                 NaN            NaN   7.00537       0.477038        43.6148        41.5474     
  1081.53        500.000                 NaN            NaN            NaN            NaN   2.26686        5.07894                 NaN            NaN   7.00599       0.477752        43.6124        41.5580     
  1080.13        500.000                 NaN            NaN            NaN            NaN   2.26679        5.07881                 NaN            NaN   7.00596       0.477739        43.6117        41.5590     
  1078.72        500.000                 NaN            NaN            NaN            NaN   2.26673        5.07865                 NaN            NaN   7.00592       0.477728        43.6111        41.5599     
  1077.32        500.000                 NaN            NaN            NaN            NaN   2.26667        5.07849                 NaN            NaN   7.00588       0.477718        43.6104        41.5608     
  1075.91        500.000                 NaN            NaN            NaN            NaN   2.26661        5.07834                 NaN            NaN   7.00584       0.477707        43.6097        41.5618     
  1074.51        500.000                 NaN            NaN            NaN            NaN   2.30014        5.02885                 NaN            NaN   7.00774       0.478858        43.6037        41.5807     
  1073.10        500.000                 NaN            NaN            NaN            NaN   2.30007        5.02870                 NaN            NaN   7.00770       0.478847        43.6031        41.5816     
  1071.69        500.000                 NaN            NaN            NaN            NaN   2.30001        5.02855                 NaN            NaN   7.00766       0.478836        43.6024        41.5826     
  1070.29        500.000                 NaN            NaN            NaN            NaN   2.29994        5.02841                 NaN            NaN   7.00763       0.478825        43.6017        41.5835     
  1068.88        500.000                 NaN            NaN            NaN            NaN   2.29988        5.02826                 NaN            NaN   7.00759       0.478814        43.6010        41.5844     
  1067.48        500.000                 NaN            NaN            NaN            NaN   2.29982        5.02811                 NaN            NaN   7.00755       0.478803        43.6003        41.5854     
  1066.07        500.000                 NaN            NaN            NaN            NaN   2.31697        5.00194                 NaN            NaN   7.00861       0.479479        43.5978        41.5952     
  1064.67        500.000                 NaN            NaN            NaN            NaN   2.31691        5.00179                 NaN            NaN   7.00858       0.479468        43.5971        41.5961     
  1063.26        500.000                 NaN            NaN            NaN            NaN   2.31685        5.00165                 NaN            NaN   7.00854       0.479456        43.5965        41.5970     
  1061.85        500.000                 NaN            NaN            NaN            NaN   2.33275        4.97840                 NaN            NaN   7.00962       0.479987        43.5924        41.6069     
  1060.45        500.000                 NaN            NaN            NaN            NaN   2.33269        4.97824                 NaN            NaN   7.00958       0.479976        43.5917        41.6078     
  1059.04        500.000                 NaN            NaN            NaN            NaN   2.33263        4.97810                 NaN            NaN   7.00955       0.479965        43.5910        41.6088     
  1057.64        500.000                 NaN            NaN            NaN            NaN   2.33256        4.97795                 NaN            NaN   7.00951       0.479954        43.5903        41.6097     
  1056.23        500.000                 NaN            NaN            NaN            NaN   2.34757        4.95633                 NaN            NaN   7.01052       0.480423        43.5860        41.6191     
  1054.82        500.000                 NaN            NaN            NaN            NaN   2.34751        4.95618                 NaN            NaN   7.01049       0.480411        43.5854        41.6200     
  1053.42        500.000                 NaN            NaN            NaN            NaN   2.34745        4.95604                 NaN            NaN   7.01045       0.480400        43.5847        41.6210     
  1052.01        500.000                 NaN            NaN            NaN            NaN   2.34738        4.95590                 NaN            NaN   7.01041       0.480389        43.5840        41.6219     
  1050.61        500.000                 NaN            NaN            NaN            NaN   2.34732        4.95575                 NaN            NaN   7.01038       0.480378        43.5833        41.6229     
  1049.20        500.000                 NaN            NaN            NaN            NaN   2.37562        4.91577                 NaN            NaN   7.01309       0.481170        43.5745        41.6399     
  1047.80        500.000                 NaN            NaN            NaN            NaN   2.37556        4.91563                 NaN            NaN   7.01305       0.481159        43.5738        41.6408     
  1046.39        500.000                 NaN            NaN            NaN            NaN   2.37549        4.91549                 NaN            NaN   7.01302       0.481148        43.5731        41.6417     
  1044.98        500.000                 NaN            NaN            NaN            NaN   2.37542        4.91535                 NaN            NaN   7.01298       0.481137        43.5724        41.6427     
  1043.58        500.000                 NaN            NaN            NaN            NaN   2.37536        4.91520                 NaN            NaN   7.01294       0.481126        43.5718        41.6436     
  1042.17        500.000                 NaN            NaN            NaN            NaN   2.37529        4.91506                 NaN            NaN   7.01291       0.481115        43.5711        41.6445     
  1040.77        500.000                 NaN            NaN            NaN            NaN   2.39902        4.92548                 NaN            NaN   7.04051       0.475764        43.4865        41.6727     
  1039.36        500.000                 NaN            NaN            NaN            NaN   2.39895        4.92534                 NaN            NaN   7.04048       0.475753        43.4858        41.6737     
  1037.96        500.000                 NaN            NaN            NaN            NaN   2.39888        4.92520                 NaN            NaN   7.04044       0.475742        43.4851        41.6746     
  1036.55        500.000                 NaN            NaN            NaN            NaN   2.39882        4.92506                 NaN            NaN   7.04040       0.475731        43.4845        41.6755     
  1035.14        500.000                 NaN            NaN            NaN            NaN   2.39875        4.92492                 NaN            NaN   7.04037       0.475720        43.4838        41.6765     
  1033.74        500.000                 NaN            NaN            NaN            NaN   2.39869        4.92477                 NaN            NaN   7.04033       0.475709        43.4831        41.6774     
  1032.33        500.000                 NaN            NaN            NaN            NaN   2.39862        4.92463                 NaN            NaN   7.04030       0.475698        43.4824        41.6783     
  1030.93        500.000                 NaN            NaN            NaN            NaN   2.39856        4.92449                 NaN            NaN   7.04026       0.475687        43.4817        41.6793     
  1029.52        500.000                 NaN            NaN            NaN            NaN   2.39849        4.92435                 NaN            NaN   7.04022       0.475676        43.4811        41.6802     
  1028.12        500.000                 NaN            NaN            NaN            NaN   2.39842        4.92421                 NaN            NaN   7.04019       0.475665        43.4804        41.6811     
  1026.71        500.000                 NaN            NaN            NaN            NaN   2.39836        4.92407                 NaN            NaN   7.04015       0.475654        43.4797        41.6821     
  1025.30        500.000                 NaN            NaN            NaN            NaN   2.39829        4.92393                 NaN            NaN   7.04012       0.475643        43.4790        41.6830     
  1023.90        500.000                 NaN            NaN            NaN            NaN   2.39822        4.92379                 NaN            NaN   7.04008       0.475632        43.4783        41.6839     
  1022.49        500.000                 NaN            NaN            NaN            NaN   2.39816        4.92365                 NaN            NaN   7.04004       0.475622        43.4777        41.6849     
  1021.09        500.000                 NaN            NaN            NaN            NaN   2.39809        4.92351                 NaN            NaN   7.04001       0.475611        43.4770        41.6858     
  1019.68        500.000                 NaN            NaN            NaN            NaN   2.39803        4.92337                 NaN            NaN   7.03997       0.475600        43.4763        41.6867     
  1018.27        500.000                 NaN            NaN            NaN            NaN   2.39796        4.92323                 NaN            NaN   7.03994       0.475589        43.4756        41.6877     
  1016.87        500.000                 NaN            NaN            NaN            NaN   2.39789        4.92309                 NaN            NaN   7.03990       0.475578        43.4750        41.6886     
  1015.46        500.000                 NaN            NaN            NaN            NaN   2.39783        4.92295                 NaN            NaN   7.03986       0.475567        43.4743        41.6895     
  1014.06        500.000                 NaN            NaN            NaN            NaN   2.39776        4.92281                 NaN            NaN   7.03983       0.475556        43.4736        41.6904     
  1012.65        500.000                 NaN            NaN            NaN            NaN   2.39769        4.92268                 NaN            NaN   7.03979       0.475545        43.4729        41.6914     
  1011.25        500.000                 NaN            NaN            NaN            NaN   2.39763        4.92254                 NaN            NaN   7.03976       0.475534        43.4722        41.6923     
  1009.84        500.000                 NaN            NaN            NaN            NaN   2.45974        4.80894                 NaN            NaN   7.03262       0.481249        43.4959        41.7215     
  1008.43        500.000                 NaN            NaN            NaN            NaN   2.45967        4.80881                 NaN            NaN   7.03259       0.481238        43.4953        41.7224     
  1007.03        500.000                 NaN            NaN            NaN            NaN   2.45961        4.80867                 NaN            NaN   7.03255       0.481227        43.4946        41.7234     
  1005.62        500.000                 NaN            NaN            NaN            NaN   2.45954        4.80854                 NaN            NaN   7.03252       0.481216        43.4939        41.7243     
  1004.22        500.000                 NaN            NaN            NaN            NaN   2.45947        4.80840                 NaN            NaN   7.03248       0.481205        43.4932        41.7252     
  1002.81        500.000                 NaN            NaN            NaN            NaN   2.45940        4.80826                 NaN            NaN   7.03244       0.481194        43.4925        41.7262     
  1001.41        500.000                 NaN            NaN            NaN            NaN   2.45933        4.80813                 NaN            NaN   7.03241       0.481183        43.4919        41.7271     
  1000.00        500.000                 NaN            NaN            NaN            NaN   2.45927        4.80799                 NaN            NaN   7.03237       0.481172        43.4912        41.7280     
