|6.6.6
Archiving\03_Data\fracLP/QFM/GRV/GRV_1.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1428.57        500.000        98.3836                 NaN            NaN            NaN  0.371417        1.24495                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.3960                 NaN            NaN            NaN  0.320765        1.22240       0.608157E-001            NaN            NaN            NaN            NaN
  1423.56        500.000        98.3674                 NaN            NaN            NaN  0.167361E-001   1.10526       0.510647                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.3818                 NaN            NaN            NaN            NaN   1.08436       0.533826                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.3972                 NaN            NaN            NaN  0.280700E-001  0.498577        1.07614                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.4145                 NaN            NaN            NaN            NaN   1.05686       0.528676                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.4289                 NaN            NaN            NaN            NaN   1.04517       0.525925                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.4316                 NaN            NaN            NaN            NaN  0.530111        1.03830                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.4705                 NaN            NaN            NaN            NaN   1.01372       0.515796                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.4722                 NaN            NaN            NaN            NaN   1.00911       0.518686                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.4857                 NaN            NaN  0.124205E-005            NaN  0.998755       0.515574                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.4971                 NaN            NaN            NaN            NaN  0.988918       0.513987                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.5094                 NaN            NaN            NaN            NaN  0.977364       0.513278                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.5223                 NaN            NaN            NaN            NaN  0.510527       0.967132                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.5330                 NaN            NaN            NaN            NaN  0.957558       0.509431                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.5431                 NaN            NaN            NaN            NaN  0.508069       0.948827                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.5539                 NaN            NaN            NaN            NaN  0.939499       0.506629                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.5657                 NaN            NaN  0.148384E-001            NaN  0.935390       0.484111                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.5889                 NaN            NaN  0.664395E-001            NaN  0.399448       0.945214                 NaN            NaN            NaN            NaN
  1380.95        500.000        98.5967                 NaN            NaN  0.661875E-001            NaN  0.400211       0.936942                 NaN            NaN            NaN            NaN
  1378.45        500.000        98.6065                 NaN            NaN  0.661256E-001            NaN  0.928110       0.399230                 NaN            NaN            NaN            NaN
  1375.94        500.000        98.6123                 NaN            NaN  0.657471E-001            NaN  0.400746       0.921231                 NaN            NaN            NaN            NaN
  1373.43        500.000        98.6221                 NaN            NaN  0.658810E-001            NaN  0.912845       0.399201                 NaN            NaN            NaN            NaN
  1370.93        500.000        98.6258                 NaN  0.588739E-002  0.575827E-001            NaN  0.898081       0.412636                 NaN            NaN            NaN            NaN
  1368.42        500.000        98.4793                 NaN  0.100236E-001  0.111604                 NaN  0.909369       0.411321       0.783846E-001            NaN            NaN            NaN
  1365.91        500.000        97.0419                 NaN  0.197119E-001  0.679618                 NaN   1.10569       0.329267       0.823801                 NaN            NaN            NaN
  1363.41        500.000        97.1353                 NaN  0.331154E-001  0.674431                 NaN   1.08116       0.281099       0.794879                 NaN            NaN            NaN
  1360.90        500.000        97.1175                 NaN  0.570398E-001  0.644824                 NaN   1.08214       0.305776       0.792681                 NaN            NaN            NaN
  1358.40        500.000        97.0802                 NaN  0.102763       0.582881                 NaN   1.08972       0.356100       0.788315                 NaN            NaN            NaN
  1355.89        500.000        96.9431                 NaN  0.203140       0.431211                 NaN   1.12451       0.505819       0.792266                 NaN            NaN            NaN
  1353.38        500.000        96.6040                 NaN  0.407393       0.103184                 NaN  0.852375        1.21940       0.813689                 NaN            NaN            NaN
  1350.88        500.000        96.3171                 NaN  0.581692                 NaN            NaN  0.876623        1.37069       0.853943                 NaN            NaN            NaN
  1348.37        500.000        96.2118                 NaN  0.670011                 NaN            NaN   1.46464       0.781795       0.871794                 NaN            NaN            NaN
  1345.86        500.000        96.2419                 NaN  0.698110                 NaN            NaN  0.712852        1.48366       0.863494                 NaN            NaN            NaN
  1343.36        500.000        96.3353                 NaN  0.698572                 NaN            NaN   1.46193       0.660882       0.843329                 NaN            NaN            NaN
  1340.85        500.000        96.4489                 NaN  0.687271                 NaN            NaN   1.42721       0.617213       0.819365                 NaN            NaN            NaN
  1338.35        500.000        96.5673                 NaN  0.671901                 NaN            NaN   1.38669       0.579456       0.794631                 NaN            NaN            NaN
  1335.84        500.000        96.6818                 NaN  0.655674                 NaN            NaN   1.34775       0.544195       0.770588                 NaN            NaN            NaN
  1333.33        500.000        96.7960                 NaN  0.638414                 NaN            NaN  0.512597        1.30631       0.746637                 NaN            NaN            NaN
  1330.83        500.000        96.9073                 NaN  0.621082                 NaN            NaN  0.482720        1.26562       0.723319                 NaN            NaN            NaN
  1328.32        500.000        97.0127                 NaN  0.603835                 NaN            NaN  0.455990        1.22638       0.701137                 NaN            NaN            NaN
  1325.81        500.000        97.1124                 NaN  0.586885                 NaN            NaN  0.431926        1.18876       0.680058                 NaN            NaN            NaN
  1323.31        500.000        97.2113                 NaN  0.570596                 NaN            NaN   1.15136       0.407663       0.659072                 NaN            NaN            NaN
  1320.80        500.000        97.3036                 NaN  0.554993                 NaN            NaN   1.11596       0.386078       0.639413                 NaN            NaN            NaN
  1318.30        500.000        97.3926                 NaN  0.540023                 NaN            NaN  0.365193        1.08173       0.620410                 NaN            NaN            NaN
  1315.79        500.000        97.4778                 NaN  0.525223                 NaN            NaN   1.04882       0.345971       0.602151                 NaN            NaN            NaN
  1313.28        500.000        97.5595                 NaN  0.510682                 NaN            NaN   1.01683       0.328525       0.584462                 NaN            NaN            NaN
  1310.78        500.000        97.6380                 NaN  0.496716                 NaN            NaN  0.986096       0.311760       0.567401                 NaN            NaN            NaN
  1308.27        500.000        97.7140                 NaN  0.483048                 NaN            NaN  0.955893       0.296214       0.550861                 NaN            NaN            NaN
  1305.76        500.000        97.7860                 NaN  0.469747                 NaN            NaN  0.927476       0.281616       0.535149                 NaN            NaN            NaN
  1303.26        500.000        97.8565                 NaN  0.456829                 NaN            NaN  0.268189       0.898914       0.519543                 NaN            NaN            NaN
  1300.75        500.000        97.9242                 NaN  0.444372                 NaN            NaN  0.254907       0.871849       0.504696                 NaN            NaN            NaN
  1298.25        500.000        97.9886                 NaN  0.431603                 NaN            NaN  0.845491       0.244023       0.490316                 NaN            NaN            NaN
  1295.74        500.000        98.0517                 NaN  0.419402                 NaN            NaN  0.819575       0.233153       0.476182                 NaN            NaN            NaN
  1293.23        500.000        98.1129                 NaN  0.407636                 NaN            NaN  0.794417       0.222523       0.462485                 NaN            NaN            NaN
  1290.73        500.000        98.1719                 NaN  0.396162                 NaN            NaN  0.770035       0.212753       0.449172                 NaN            NaN            NaN
  1288.22        500.000        98.2289                 NaN  0.384602                 NaN            NaN  0.203835       0.746389       0.436301                 NaN            NaN            NaN
  1285.71        500.000        98.2836                 NaN  0.373318                 NaN            NaN  0.722528       0.196727       0.423798                 NaN            NaN            NaN
  1283.21        500.000        98.3371                 NaN  0.362199                 NaN            NaN  0.188322       0.700888       0.411536                 NaN            NaN            NaN
  1280.70        500.000        98.3885                 NaN  0.351662                 NaN            NaN  0.678457       0.181606       0.399784                 NaN            NaN            NaN
  1278.20        500.000        98.4386                 NaN  0.340927                 NaN            NaN  0.175058       0.657279       0.388180                 NaN            NaN            NaN
  1275.69        500.000        98.4868                 NaN  0.330362                 NaN            NaN  0.636573       0.169226       0.377016                 NaN            NaN            NaN
  1273.18        500.000        98.5336                 NaN  0.320068                 NaN            NaN  0.164057       0.616203       0.366095                 NaN            NaN            NaN
  1270.68        500.000        98.5789                 NaN  0.309916                 NaN            NaN  0.596593       0.159104       0.355499                 NaN            NaN            NaN
  1268.17        500.000        98.6224                 NaN  0.299938                 NaN            NaN  0.577432       0.154987       0.345216                 NaN            NaN            NaN
  1265.66        500.000        98.6657                 NaN  0.290628                 NaN            NaN  0.558608       0.150050       0.335024                 NaN            NaN            NaN
  1263.16        500.000        98.7065                 NaN  0.280900                 NaN            NaN  0.540698       0.146441       0.325467                 NaN            NaN            NaN
  1260.65        500.000        98.7464                 NaN  0.271609                 NaN            NaN  0.522783       0.143340       0.315906                 NaN            NaN            NaN
  1258.15        500.000        98.7843                 NaN  0.262455                 NaN            NaN  0.140543       0.505678       0.307054                 NaN            NaN            NaN
  1255.64        500.000        98.8228                 NaN  0.253774                 NaN            NaN  0.489374       0.136338       0.297757                 NaN            NaN            NaN
  1253.13        500.000        98.8585                 NaN  0.245107                 NaN            NaN  0.134104       0.473296       0.289035                 NaN            NaN            NaN
  1250.63        500.000        98.8933                 NaN  0.236551                 NaN            NaN  0.457762       0.131660       0.280716                 NaN            NaN            NaN
  1248.12        500.000        95.7525                 NaN  0.369010                 NaN            NaN  0.717524       0.557578       0.586844        2.01650                 NaN            NaN
  1245.61        500.000        94.3709                 NaN  0.426351                 NaN            NaN  0.823952       0.718032       0.711435        2.94937                 NaN            NaN
  1243.11        500.000        94.7565                 NaN  0.409842                 NaN            NaN  0.632429       0.782393       0.661785        2.75702                 NaN            NaN
  1240.60        500.000        95.1008                 NaN  0.394562                 NaN            NaN  0.745269       0.555827       0.616765        2.58678                 NaN            NaN
  1238.10        500.000        95.4056                 NaN  0.379665                 NaN            NaN  0.709972       0.490999       0.576523        2.43725                 NaN            NaN
  1235.59        500.000        95.6850                 NaN  0.365901                 NaN            NaN  0.431006       0.677773       0.539248        2.30109                 NaN            NaN
  1233.08        500.000        95.2834                 NaN  0.441763                 NaN            NaN  0.197407       0.767024       0.598685        2.71175                 NaN            NaN
  1230.58        500.000        96.8772                 NaN  0.256398                 NaN            NaN  0.501877       0.500883       0.374122        1.48949                 NaN            NaN
  1228.07        500.000        92.4761                 NaN  0.246152                 NaN            NaN  0.755561        1.44845       0.864503        4.20921                 NaN            NaN
  1225.56        500.000        99.6373                 NaN  0.157659                 NaN            NaN  0.104728                 NaN  0.100360                 NaN            NaN            NaN
  1223.06        500.000        97.2857                 NaN  0.320997                 NaN            NaN  0.556345                 NaN  0.331720        1.50523                 NaN            NaN
  1220.55        500.000        96.9619                 NaN  0.353756                 NaN            NaN  0.614693                 NaN  0.360130        1.70947                 NaN            NaN
  1218.05        500.000        97.2335                 NaN  0.297613                 NaN            NaN  0.555131       0.329768E-001  0.322404        1.55834                 NaN            NaN
  1215.54        500.000        47.3254                 NaN   2.97246                 NaN            NaN   4.52786                 NaN   4.38797        20.3840        20.4023                 NaN
  1213.03        500.000        51.0339                 NaN   2.69385                 NaN            NaN   4.11901                 NaN   4.04107        18.7841        19.3280                 NaN
  1210.53        500.000        63.1919                 NaN   2.01938                 NaN            NaN   3.07240                 NaN   3.02801        14.1144        14.5739                 NaN
  1208.02        500.000        70.2532                 NaN   1.59789                 NaN            NaN   2.48695                 NaN   2.44186        11.4372        11.7829                 NaN
  1205.51        500.000        76.0347                 NaN   1.29101                 NaN            NaN   2.02527                 NaN   1.96272        9.17699        9.50935                 NaN
  1203.01        500.000        79.2253                 NaN   1.08845                 NaN            NaN   1.75696                 NaN   1.69557        7.98844        8.24529                 NaN
  1200.50        500.000        78.4710                 NaN   1.10602                 NaN            NaN   1.75973                 NaN   1.75135        8.22452        8.68741                 NaN
  1197.99        500.000        84.7009                 NaN  0.790453                 NaN            NaN   1.28752                 NaN   1.23574        5.95280        6.03264                 NaN
  1195.49        500.000        84.0501                 NaN  0.789390                 NaN            NaN   1.31286                 NaN   1.27862        6.22227        6.34674                 NaN
  1192.98        500.000        81.0706                 NaN  0.900717                 NaN            NaN   1.35633                 NaN   1.49978        7.50003        7.67256                 NaN
  1190.48        500.000        84.9997                 NaN  0.710180                 NaN            NaN   1.29704                 NaN   1.16880        5.92092        5.90333                 NaN
  1187.97        500.000        73.7900                 NaN   1.14303                 NaN            NaN   1.83120                 NaN   1.98019        10.6838        10.5718                 NaN
  1185.46        500.000                 NaN            NaN   3.93770                 NaN            NaN   6.14807                 NaN   7.13820        42.1875        40.5301       0.584344E-001
  1182.96        500.000                 NaN            NaN   3.92486                 NaN            NaN   6.14835                 NaN   7.14018        42.1829        40.5314       0.722847E-001
  1180.45        500.000                 NaN            NaN   3.94260                 NaN            NaN   6.15078                 NaN   7.14111        42.1781        40.5331       0.542510E-001
  1177.94        500.000                 NaN            NaN   3.92886                 NaN            NaN   6.14969                 NaN   7.14418        42.1740        40.5344       0.689307E-001
  1175.44        500.000                 NaN            NaN   3.89653                 NaN            NaN   6.15150                 NaN   7.14362        42.1698        40.5353       0.103229     
  1172.93        500.000                 NaN            NaN   3.88810                 NaN            NaN   6.14930                 NaN   7.14842        42.1655        40.5366       0.112069     
  1170.43        500.000                 NaN            NaN   3.87529                 NaN            NaN   6.14775                 NaN   7.15067        42.1619        40.5379       0.126430     
  1167.92        500.000                 NaN            NaN   3.84958                 NaN            NaN   6.14928                 NaN   7.15501        42.1574        40.5372       0.151523     
  1165.41        500.000                 NaN            NaN   3.84770                 NaN            NaN   6.15029                 NaN   7.15506        42.1524        40.5397       0.154793     
  1162.91        500.000                 NaN            NaN   3.84603                 NaN            NaN   6.13726                 NaN   7.15527        42.1544        40.5435       0.163497     
  1160.40        500.000                 NaN            NaN   3.82641                 NaN            NaN   6.12951                 NaN   7.15983        42.1481        40.5491       0.187056     
  1157.89        500.000                 NaN            NaN   3.79801                 NaN            NaN   6.17050                 NaN   7.16500        42.1296        40.5390       0.197928     
  1155.39        500.000                 NaN            NaN   3.78557                 NaN            NaN   6.16954                 NaN   7.16729        42.1257        40.5403       0.211647     
  1152.88        500.000                 NaN            NaN   3.77330                 NaN            NaN   6.16852                 NaN   7.16945        42.1218        40.5416       0.225261     
  1150.38        500.000                 NaN            NaN   3.76028                 NaN            NaN   6.15617                 NaN   7.17285        42.1239        40.5436       0.243244     
  1147.87        500.000                 NaN            NaN   3.74829                 NaN            NaN   6.15709                 NaN   7.17535        42.1189        40.5447       0.255718     
  1145.36        500.000                 NaN            NaN   3.73737                 NaN            NaN   6.16578                 NaN   7.17628        42.1095        40.5460       0.265098     
  1142.86        500.000                 NaN            NaN   3.72538                 NaN            NaN   6.16455                 NaN   7.17862        42.1055        40.5474       0.278479     
  1140.35        500.000                 NaN            NaN   3.71385                 NaN            NaN   6.16355                 NaN   7.18089        42.1014        40.5490       0.291369     
  1137.84        500.000                 NaN            NaN   3.70451                 NaN            NaN   6.16201                 NaN   7.18323        42.0962        40.5516       0.302480     
  1135.34        500.000                 NaN            NaN   3.78933                 NaN            NaN   2.66207        3.14467        7.19547        42.1743        40.6514       0.382761     
  1132.83        500.000                 NaN            NaN   3.79467                 NaN            NaN   2.77616        3.04001        7.19824        42.1632        40.6526       0.375139     
  1130.33        500.000                 NaN            NaN   3.67074                 NaN            NaN   6.15867                 NaN   7.19034        42.0835        40.5563       0.340395     
  1127.82        500.000                 NaN            NaN   3.65972                 NaN            NaN   6.15733                 NaN   7.19272        42.0794        40.5580       0.352874     
  1125.31        500.000                 NaN            NaN   3.64885                 NaN            NaN   6.15600                 NaN   7.19514        42.0752        40.5596       0.365208     
  1122.81        500.000                 NaN            NaN   3.63812                 NaN            NaN   6.15462                 NaN   7.19757        42.0710        40.5613       0.377412     
  1120.30        500.000                 NaN            NaN   3.62756                 NaN            NaN   6.15323                 NaN   7.20002        42.0667        40.5630       0.389463     
  1117.79        500.000                 NaN            NaN   3.61715                 NaN            NaN   6.15188                 NaN   7.20246        42.0624        40.5647       0.401349     
  1115.29        500.000                 NaN            NaN   3.60689                 NaN            NaN   6.15037                 NaN   7.20494        42.0582        40.5665       0.413143     
  1112.78        500.000                 NaN            NaN   3.59681                 NaN            NaN   6.14888                 NaN   7.20744        42.0539        40.5682       0.424753     
  1110.28        500.000                 NaN            NaN   3.58687                 NaN            NaN   6.14733                 NaN   7.20999        42.0495        40.5701       0.436229     
  1107.77        500.000                 NaN            NaN   3.57710                 NaN            NaN   6.14576                 NaN   7.21252        42.0452        40.5719       0.447545     
  1105.26        500.000                 NaN            NaN   3.56751                 NaN            NaN   6.14416                 NaN   7.21506        42.0408        40.5738       0.458702     
  1102.76        500.000                 NaN            NaN   3.65257                 NaN            NaN   2.69374        3.10132        7.21377        42.1517        40.6585       0.528474     
  1100.25        500.000                 NaN            NaN   3.54878                 NaN            NaN   6.14098                 NaN   7.22022        42.0319        40.5776       0.480552     
  1097.74        500.000                 NaN            NaN   3.53931                 NaN            NaN   6.14021                 NaN   7.22298        42.0269        40.5794       0.491239     
  1095.24        500.000                 NaN            NaN   3.53071                 NaN            NaN   6.13774                 NaN   7.22551        42.0228        40.5815       0.501786     
  1092.73        500.000                 NaN            NaN   3.61468                 NaN            NaN   2.70464        3.08711        7.21970        42.1443        40.6607       0.568801     
  1090.23        500.000                 NaN            NaN   3.51132                 NaN            NaN   6.13332                 NaN   7.23150        42.0146        40.5850       0.524347     
  1087.72        500.000                 NaN            NaN   3.50487                 NaN            NaN   6.13270                 NaN   7.23352        42.0089        40.5876       0.532417     
  1085.21        500.000                 NaN            NaN   3.49745                 NaN            NaN   6.12961                 NaN   7.23610        42.0046        40.5901       0.542174     
  1082.71        500.000                 NaN            NaN   3.48987                 NaN            NaN   6.12693                 NaN   7.23875        42.0001        40.5925       0.551867     
  1080.20        500.000                 NaN            NaN   3.48259                 NaN            NaN   6.12379                 NaN   7.24138        41.9957        40.5951       0.561489     
  1077.69        500.000                 NaN            NaN   3.47547                 NaN            NaN   6.12081                 NaN   7.24407        41.9911        40.5976       0.570890     
  1075.19        500.000                 NaN            NaN   3.46844                 NaN            NaN   6.11791                 NaN   7.24676        41.9866        40.6002       0.580146     
  1072.68        500.000                 NaN            NaN   3.46151                 NaN            NaN   6.11509                 NaN   7.24949        41.9820        40.6027       0.589257     
  1070.18        500.000                 NaN            NaN   3.45471                 NaN            NaN   6.11229                 NaN   7.25224        41.9773        40.6052       0.598219     
  1067.67        500.000                 NaN            NaN   3.44793                 NaN            NaN   6.10967                 NaN   7.25496        41.9727        40.6077       0.607037     
  1065.16        500.000                 NaN            NaN   3.44150                 NaN            NaN   6.10668                 NaN   7.25774        41.9680        40.6103       0.615727     
  1062.66        500.000                 NaN            NaN   3.43516                 NaN            NaN   6.10382                 NaN   7.26055        41.9632        40.6130       0.624266     
  1060.15        500.000                 NaN            NaN   3.42882                 NaN            NaN   6.10125                 NaN   7.26341        41.9583        40.6155       0.632656     
  1057.64        500.000                 NaN            NaN   3.42244                 NaN            NaN   6.09908                 NaN   7.26633        41.9532        40.6180       0.640893     
  1055.14        500.000                 NaN            NaN   3.41647                 NaN            NaN   6.09631                 NaN   7.26922        41.9483        40.6207       0.649017     
  1052.63        500.000                 NaN            NaN   3.41064                 NaN            NaN   6.09355                 NaN   7.27213        41.9433        40.6234       0.657006     
  1050.13        500.000                 NaN            NaN   3.40510                 NaN            NaN   6.09041                 NaN   7.27503        41.9384        40.6262       0.664879     
  1047.62        500.000                 NaN            NaN   3.39913                 NaN            NaN   6.08851                 NaN   7.27806        41.9330        40.6287       0.672572     
  1045.11        500.000                 NaN            NaN   3.39361                 NaN            NaN   6.08592                 NaN   7.28106        41.9278        40.6314       0.680166     
  1042.61        500.000                 NaN            NaN   3.38816                 NaN            NaN   6.08348                 NaN   7.28409        41.9225        40.6341       0.687610     
  1040.10        500.000                 NaN            NaN   3.38279                 NaN            NaN   6.08107                 NaN   7.28715        41.9172        40.6369       0.694958     
  1037.59        500.000                 NaN            NaN   3.37750                 NaN            NaN   6.07881                 NaN   7.29025        41.9117        40.6396       0.702167     
  1035.09        500.000                 NaN            NaN   3.37236                 NaN            NaN   6.07643                 NaN   7.29334        41.9063        40.6423       0.709257     
  1032.58        500.000                 NaN            NaN   3.36730                 NaN            NaN   6.07838                 NaN   7.29707        41.8979        40.6450       0.714360     
  1030.08        500.000                 NaN            NaN   3.36291                 NaN            NaN   6.07512                 NaN   7.30022        41.8926        40.6480       0.721119     
  1027.57        500.000                 NaN            NaN   3.35801                 NaN            NaN   6.07290                 NaN   7.30345        41.8869        40.6508       0.727917     
  1025.06        500.000                 NaN            NaN   3.35305                 NaN            NaN   6.07096                 NaN   7.30668        41.8811        40.6536       0.734659     
  1022.56        500.000                 NaN            NaN   3.33910                 NaN            NaN   6.08674                 NaN   7.31118        41.8712        40.6505       0.741222     
  1020.05        500.000                 NaN            NaN   3.33437                 NaN            NaN   6.08520                 NaN   7.31449        41.8652        40.6532       0.747543     
  1017.54        500.000                 NaN            NaN   3.32970                 NaN            NaN   6.08361                 NaN   7.31778        41.8592        40.6559       0.753835     
  1015.04        500.000                 NaN            NaN   3.32512                 NaN            NaN   6.08201                 NaN   7.32114        41.8531        40.6586       0.760031     
  1012.53        500.000                 NaN            NaN   3.31603                 NaN            NaN   6.08448                 NaN   7.32802        41.8421        40.6610       0.768415     
  1010.03        500.000                 NaN            NaN   3.31622                 NaN            NaN   6.07881                 NaN   7.32803        41.8407        40.6641       0.772112     
  1007.52        500.000                 NaN            NaN   3.31200                 NaN            NaN   6.07734                 NaN   7.33146        41.8344        40.6669       0.777920     
  1005.01        500.000                 NaN            NaN   3.30786                 NaN            NaN   6.07586                 NaN   7.33489        41.8280        40.6697       0.783639     
  1002.51        500.000                 NaN            NaN   3.30376                 NaN            NaN   6.07445                 NaN   7.33843        41.8215        40.6725       0.789296     
  1000.00        500.000                 NaN            NaN   3.29977                 NaN            NaN   6.07304                 NaN   7.34198        41.8150        40.6754       0.794834     
