|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.75/Y98/Y98_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        an             O(HP)          ilm            San(TH)        q             
  1167.28        500.000                 NaN   12.2732                 NaN            NaN   7.53387                 NaN  0.557740        40.7169        38.9184     
  1166.18        500.000                 NaN   10.8564        1.40208       0.753368E-004   7.52546       0.123900E-005  0.563417        40.7339        38.9186     
  1165.08        500.000                 NaN   10.9610        1.30003                 NaN   7.52844       0.125584E-005  0.562281        40.7295        38.9188     
  1163.97        500.000                 NaN   11.1187        1.14394                 NaN   7.53095       0.133544E-005  0.561526        40.7262        38.9187     
  1162.87        500.000                 NaN   12.2815                 NaN            NaN   7.55304                 NaN  0.555392        40.6903        38.9198     
  1161.77        500.000                 NaN   1.36794        10.9037                 NaN   7.53883                 NaN  0.557736        40.7129        38.9189     
  1160.67        500.000                 NaN   1.21978        11.0542                 NaN   7.54165                 NaN  0.556596        40.7088        38.9190     
  1159.57        500.000                 NaN  0.962894        11.3135                 NaN   7.54446                 NaN  0.555466        40.7046        38.9191     
  1158.47        500.000                 NaN   12.2902                 NaN            NaN   7.54634                 NaN  0.551588        40.6906        38.9213     
  1157.37        500.000                 NaN   11.8697       0.411077                 NaN   7.55038       0.454985E-005  0.553298        40.6961        38.9194     
  1156.27        500.000                 NaN   7.75542       0.824549E-003            NaN   7.22617        2.96734       0.805454        41.5355        39.7093     
  1155.17        500.000                 NaN   7.75547       0.731363E-003            NaN   7.22617        2.96737       0.805456        41.5355        39.7093     
  1154.07        500.000                 NaN   12.1803                 NaN            NaN   7.55401       0.746367E-001  0.554119        40.6971        38.9398     
  1152.97        500.000                 NaN   12.0165                 NaN            NaN   7.54732       0.187188       0.560863        40.7178        38.9703     
  1151.87        500.000                 NaN   11.7996                 NaN            NaN   7.53739       0.335527       0.570169        40.7467        39.0106     
  1150.77        500.000                 NaN   1.44641        10.8392                 NaN   7.55832                 NaN  0.551320        40.6833        38.9214     
  1149.67        500.000                 NaN   1.29847        10.9895                 NaN   7.56122                 NaN  0.550192        40.6790        38.9216     
  1148.57        500.000                 NaN   8.20895       0.187603E-002            NaN   7.30934        2.73445       0.756182        41.3263        39.6629     
  1147.47        500.000                 NaN   8.13768                 NaN            NaN   7.30517        2.78311       0.760047        41.3375        39.6765     
  1146.37        500.000                 NaN   8.07105                 NaN            NaN   7.30145        2.82750       0.763556        41.3476        39.6889     
  1145.27        500.000                 NaN   8.01049                 NaN            NaN   7.29811        2.86785       0.766735        41.3566        39.7002     
  1144.17        500.000                 NaN   7.95494                 NaN            NaN   7.29510        2.90486       0.769643        41.3649        39.7106     
  1143.07        500.000                 NaN   7.90276                 NaN            NaN   7.29231        2.93966       0.772365        41.3726        39.7203     
  1141.96        500.000                 NaN   7.85390                 NaN            NaN   7.28974        2.97226       0.774907        41.3797        39.7295     
  1140.86        500.000                 NaN   7.80769                 NaN            NaN   7.28736        3.00314       0.777301        41.3863        39.7382     
  1139.76        500.000                 NaN   7.76405                 NaN            NaN   7.28523        3.03231       0.779569        41.3923        39.7465     
  1138.66        500.000                 NaN   7.72314                 NaN            NaN   7.28307        3.05960       0.781669        41.3983        39.7542     
  1137.56        500.000                 NaN   7.68374                 NaN            NaN   7.28113        3.08597       0.783691        41.4037        39.7617     
  1136.46        500.000                 NaN   7.64655                 NaN            NaN   7.27933        3.11086       0.785594        41.4089        39.7688     
  1135.36        500.000                 NaN   7.61025                 NaN            NaN   7.27757        3.13514       0.787454        41.4139        39.7757     
  1134.26        500.000                 NaN   7.57552                 NaN            NaN   7.27596        3.15845       0.789214        41.4185        39.7824     
  1133.16        500.000                 NaN   7.54277                 NaN            NaN   7.27440        3.18033       0.790890        41.4230        39.7886     
  1132.06        500.000                 NaN   7.68251                 NaN            NaN   7.28589        3.09213       0.781691        41.3927        39.7651     
  1130.96        500.000                 NaN   7.75592                 NaN            NaN   7.22616        2.96756       0.805470        41.5355        39.7094     
  1129.86        500.000                 NaN   7.61314                 NaN            NaN   7.28258        3.13866       0.785225        41.4020        39.7784     
  1128.76        500.000                 NaN   7.42238                 NaN            NaN   7.26898        3.26108       0.796968        41.4388        39.8118     
  1127.66        500.000                 NaN   7.54936                 NaN            NaN   7.27963        3.18148       0.788454        41.4104        39.7907     
  1126.56        500.000                 NaN   7.36748                 NaN            NaN   7.26661        3.29796       0.799723        41.4458        39.8225     
  1125.46        500.000                 NaN   7.75585                 NaN            NaN   7.22616        2.96761       0.805470        41.5355        39.7094     
  1124.36        500.000                 NaN   7.38539                 NaN            NaN   7.26989        3.28872       0.797789        41.4375        39.8207     
  1123.26        500.000                 NaN   7.29159                 NaN            NaN   7.26350        3.34903       0.803493        41.4551        39.8373     
  1122.16        500.000                 NaN   7.41083                 NaN            NaN   7.27366        3.27484       0.795352        41.4276        39.8177     
  1121.06        500.000                 NaN   7.38606                 NaN            NaN   7.27268        3.29159       0.796565        41.4305        39.8226     
  1119.95        500.000                 NaN   7.22391                 NaN            NaN   7.26095        3.39474       0.806811        41.4629        39.8507     
  1118.85        500.000                 NaN   7.68218                 NaN            NaN   7.23128        3.02644       0.805837        41.5255        39.7288     
  1117.75        500.000                 NaN   7.17785                 NaN            NaN   7.25916        3.42574       0.809070        41.4684        39.8597     
  1116.65        500.000                 NaN   7.75575                 NaN            NaN   7.22616        2.96769       0.805472        41.5355        39.7094     
  1115.55        500.000                 NaN   7.75546                 NaN            NaN   7.22618        2.96791       0.805476        41.5355        39.7095     
  1114.45        500.000                 NaN   7.11589                 NaN            NaN   7.25683        3.46755       0.812127        41.4756        39.8720     
  1113.35        500.000                 NaN   7.74911                 NaN            NaN   7.22653        2.97279       0.805589        41.5349        39.7111     
  1112.25        500.000                 NaN   7.07561                 NaN            NaN   7.25547        3.49460       0.814148        41.4802        39.8800     
  1111.15        500.000                 NaN   7.05639                 NaN            NaN   7.25475        3.50729       0.815164        41.4828        39.8837     
  1110.05        500.000                 NaN   7.75410                 NaN            NaN   7.22624        2.96895       0.805500        41.5354        39.7098     
  1108.95        500.000                 NaN   7.47286                 NaN            NaN   7.23677        3.18489       0.809790        41.5163        39.7794     
  1107.85        500.000                 NaN   7.00338                 NaN            NaN   7.25292        3.54362       0.817673        41.4878        39.8946     
  1106.75        500.000                 NaN   7.27097                 NaN            NaN   7.24152        3.33420       0.816039        41.5099        39.8274     
  1105.65        500.000                 NaN   7.71837                 NaN            NaN   7.22729        2.99585       0.806297        41.5337        39.7185     
  1104.55        500.000                 NaN   7.75421                 NaN            NaN   7.22622        2.96885       0.805504        41.5354        39.7098     
  1103.45        500.000                 NaN   7.06401                 NaN            NaN   7.26156        3.51052       0.811967        41.4645        39.8874     
  1102.35        500.000                 NaN   7.75396                 NaN            NaN   7.22621        2.96903       0.805509        41.5354        39.7098     
  1101.25        500.000                 NaN   6.90742                 NaN            NaN   7.25271        3.60837       0.821982        41.4958        39.9137     
  1100.15        500.000                 NaN   7.75408                 NaN            NaN   7.22620        2.96894       0.805508        41.5354        39.7098     
  1099.05        500.000                 NaN   6.87168                 NaN            NaN   7.24916        3.63270       0.824037        41.5012        39.9213     
  1097.94        500.000                 NaN   6.85699                 NaN            NaN   7.25145        3.63999       0.824505        41.5039        39.9231     
  1096.84        500.000                 NaN   6.83294                 NaN            NaN   7.24936        3.65791       0.826124        41.5048        39.9288     
  1095.74        500.000                 NaN   6.82979                 NaN            NaN   7.25023        3.66130       0.825260        41.5036        39.9298     
  1094.64        500.000                 NaN   6.89319                 NaN            NaN   7.24935        3.61277       0.826348        41.5023        39.9160     
  1093.54        500.000                 NaN   6.81247                 NaN            NaN   7.25080        3.67537       0.825922        41.5004        39.9350     
  1092.44        500.000                 NaN   6.78315                 NaN            NaN   7.24866        3.69324       0.827969        41.5075        39.9395     
  1091.34        500.000                 NaN   7.72304                 NaN            NaN   7.22684        2.99424       0.806792        41.5304        39.7187     
  1090.24        500.000                 NaN   6.77474                 NaN            NaN   7.24915        3.70090       0.827640        41.5054        39.9422     
  1089.14        500.000                 NaN   6.76220                 NaN            NaN   7.24884        3.70959       0.828191        41.5063        39.9449     
  1088.04        500.000                 NaN   6.82153                 NaN            NaN   7.24853        3.66272       0.828760        41.5072        39.9312     
  1086.94        500.000                 NaN   6.73721                 NaN            NaN   7.24825        3.72687       0.829299        41.5081        39.9503     
  1085.84        500.000                 NaN   6.72614                 NaN            NaN   7.24793        3.73439       0.829859        41.5091        39.9526     
  1084.74        500.000                 NaN   7.74218                 NaN            NaN   7.22644        2.97870       0.806023        41.5334        39.7133     
  1083.64        500.000                 NaN   7.74207                 NaN            NaN   7.22644        2.97879       0.806028        41.5334        39.7133     
  1082.54        500.000                 NaN   7.74196                 NaN            NaN   7.22645        2.97888       0.806032        41.5334        39.7133     
  1081.44        500.000                 NaN   6.74940                 NaN            NaN   7.24703        3.71279       0.831884        41.5120        39.9469     
  1080.34        500.000                 NaN   6.73841                 NaN            NaN   7.24685        3.72052       0.832337        41.5126        39.9493     
  1079.24        500.000                 NaN   6.72672                 NaN            NaN   7.24665        3.72860       0.832850        41.5133        39.9519     
  1078.14        500.000                 NaN   6.71570                 NaN            NaN   7.24649        3.73631       0.833314        41.5139        39.9543     
  1077.04        500.000                 NaN   7.74142                 NaN            NaN   7.22646        2.97932       0.806054        41.5333        39.7135     
  1075.93        500.000                 NaN   6.67115                 NaN            NaN   7.24884        3.77004       0.833418        41.5112        39.9653     
  1074.83        500.000                 NaN   6.68422                 NaN            NaN   7.24613        3.75854       0.834605        41.5151        39.9614     
  1073.73        500.000                 NaN   6.67570                 NaN            NaN   7.24610        3.76493       0.834886        41.5148        39.9636     
  1072.63        500.000                 NaN   7.74100                 NaN            NaN   7.22647        2.97967       0.806071        41.5332        39.7136     
  1071.53        500.000                 NaN   6.65570                 NaN            NaN   7.24595        3.77917       0.835699        41.5153        39.9682     
  1070.43        500.000                 NaN   6.64697                 NaN            NaN   7.24592        3.78564       0.836010        41.5151        39.9704     
  1069.33        500.000                 NaN   6.63009                 NaN            NaN   7.24762        3.79632       0.835782        41.5165        39.9737     
  1068.23        500.000                 NaN   7.75839                 NaN            NaN   7.22668        2.96715       0.805549        41.5325        39.7098     
  1067.13        500.000                 NaN   6.52002                 NaN            NaN   7.24392        3.87495       0.839714        41.5245        39.9969     
  1066.03        500.000                 NaN   6.51024                 NaN            NaN   7.24374        3.88186       0.840107        41.5249        39.9991     
  1064.93        500.000                 NaN   6.50051                 NaN            NaN   7.24372        3.88863       0.840526        41.5253        40.0013     
  1063.83        500.000                 NaN   6.49100                 NaN            NaN   7.24370        3.89524       0.840932        41.5257        40.0034     
  1062.73        500.000                 NaN   6.48155                 NaN            NaN   7.24371        3.90186       0.841331        41.5260        40.0056     
  1061.63        500.000                 NaN   6.47227                 NaN            NaN   7.24370        3.90838       0.841716        41.5262        40.0077     
  1060.53        500.000                 NaN   6.46570                 NaN            NaN   7.24399        3.91323       0.841919        41.5258        40.0094     
  1059.43        500.000                 NaN   6.46881                 NaN            NaN   7.24534        3.91239       0.841407        41.5224        40.0096     
  1058.33        500.000                 NaN   6.47052                 NaN            NaN   7.24653        3.91243       0.840987        41.5194        40.0101     
  1057.23        500.000                 NaN   6.48081                 NaN            NaN   7.24848        3.90745       0.839931        41.5140        40.0093     
  1056.13        500.000                 NaN   6.57464                 NaN            NaN   7.25763        3.85410       0.832246        41.4849        39.9965     
  1055.03        500.000                 NaN   6.56643                 NaN            NaN   7.25783        3.86009       0.832543        41.4846        39.9986     
  1053.92        500.000                 NaN   6.55871                 NaN            NaN   7.25789        3.86570       0.832804        41.4844        40.0005     
  1052.82        500.000                 NaN   6.55203                 NaN            NaN   7.25830        3.87076       0.832976        41.4837        40.0022     
  1051.72        500.000                 NaN   6.39320                 NaN            NaN   7.24377        3.96384       0.845006        41.5282        40.0260     
  1050.62        500.000                 NaN   6.38499                 NaN            NaN   7.24382        3.96963       0.845338        41.5283        40.0279     
  1049.52        500.000                 NaN   6.52817                 NaN            NaN   7.25899        3.88814       0.833789        41.4827        40.0082     
  1048.42        500.000                 NaN   6.40015                 NaN            NaN   7.24712        3.96284       0.843490        41.5193        40.0271     
  1047.32        500.000                 NaN   6.44220                 NaN            NaN   7.23774        3.92761       0.846389        41.5313        40.0147     
  1046.22        500.000                 NaN   6.43598                 NaN            NaN   7.23824        3.93460       0.845699        41.5285        40.0170     
  1045.12        500.000                 NaN   6.41236                 NaN            NaN   7.24519        3.94625       0.846892        41.5269        40.0224     
  1044.02        500.000                 NaN   6.40789                 NaN            NaN   7.23588        3.94732       0.850289        41.5368        40.0219     
  1042.92        500.000                 NaN   6.40299                 NaN            NaN   7.24558        3.95321       0.846822        41.5263        40.0251     
  1041.82        500.000                 NaN   6.32184                 NaN            NaN   7.24462        4.01381       0.847924        41.5292        40.0426     
  1040.72        500.000                 NaN   6.46748                 NaN            NaN   7.26020        3.93241       0.835969        41.4805        40.0235     
  1039.62        500.000                 NaN   6.46052                 NaN            NaN   7.26046        3.93757       0.836168        41.4800        40.0253     
  1038.52        500.000                 NaN   6.45361                 NaN            NaN   7.26064        3.94270       0.836425        41.4795        40.0271     
  1037.42        500.000                 NaN   6.44672                 NaN            NaN   7.26086        3.94780       0.836651        41.4790        40.0289     
  1036.32        500.000                 NaN   6.30232                 NaN            NaN   7.24781        4.03039       0.847979        41.5221        40.0494     
  1035.22        500.000                 NaN   6.27579                 NaN            NaN   7.24590        4.04647       0.849784        41.5283        40.0538     
  1034.12        500.000                 NaN   6.26865                 NaN            NaN   7.24608        4.05156       0.850061        41.5281        40.0555     
  1033.02        500.000                 NaN   6.26159                 NaN            NaN   7.24627        4.05660       0.850334        41.5279        40.0573     
  1031.91        500.000                 NaN   6.32270                 NaN            NaN   7.24588        4.00969       0.850473        41.5273        40.0440     
  1030.81        500.000                 NaN   6.24824                 NaN            NaN   7.24683        4.06640       0.850832        41.5269        40.0608     
  1029.71        500.000                 NaN   6.24098                 NaN            NaN   7.24706        4.07166       0.851077        41.5266        40.0626     
  1028.61        500.000                 NaN   6.23785                 NaN            NaN   7.24658        4.07444       0.851170        41.5262        40.0637     
  1027.51        500.000                 NaN   6.23101                 NaN            NaN   7.24653        4.07938       0.851601        41.5259        40.0656     
  1026.41        500.000                 NaN   6.22577                 NaN            NaN   7.24662        4.08332       0.851408        41.5263        40.0666     
  1025.31        500.000                 NaN   6.21604                 NaN            NaN   7.24784        4.08997       0.851717        41.5253        40.0691     
  1024.21        500.000                 NaN   6.21321                 NaN            NaN   7.24692        4.09241       0.851841        41.5260        40.0696     
  1023.11        500.000                 NaN   6.20453                 NaN            NaN   7.24844        4.09830       0.852155        41.5243        40.0722     
  1022.01        500.000                 NaN   6.20052                 NaN            NaN   7.24748        4.10158       0.852305        41.5251        40.0730     
  1020.91        500.000                 NaN   6.18994                 NaN            NaN   7.24799        4.10872       0.852951        41.5245        40.0759     
  1019.81        500.000                 NaN   6.18406                 NaN            NaN   7.24856        4.11253       0.853275        41.5243        40.0772     
  1018.71        500.000                 NaN   6.18951                 NaN            NaN   7.24924        4.10820       0.853321        41.5235        40.0762     
  1017.61        500.000                 NaN   6.33550                 NaN            NaN   7.26715        4.03175       0.839783        41.4663        40.0595     
  1016.51        500.000                 NaN   6.32992                 NaN            NaN   7.26754        4.03604       0.839925        41.4654        40.0612     
  1015.41        500.000                 NaN   6.32382                 NaN            NaN   7.26694        4.04062       0.840288        41.4654        40.0630     
  1014.31        500.000                 NaN   6.31978                 NaN            NaN   7.26839        4.04406       0.840118        41.4634        40.0642     
  1013.21        500.000                 NaN   6.31553                 NaN            NaN   7.26852        4.04805       0.840022        41.4618        40.0661     
  1012.11        500.000                 NaN   6.24799                 NaN            NaN   7.25310        4.07015       0.850831        41.5109        40.0670     
  1011.01        500.000                 NaN   6.30348                 NaN            NaN   7.26967        4.05668       0.840529        41.4606        40.0691     
  1009.90        500.000                 NaN   6.29809                 NaN            NaN   7.27007        4.06081       0.840668        41.4597        40.0706     
  1008.80        500.000                 NaN   6.18846                 NaN            NaN   7.25196        4.10619       0.855404        41.5199        40.0781     
  1007.70        500.000                 NaN   6.28777                 NaN            NaN   7.27096        4.06892       0.840889        41.4577        40.0738     
  1006.60        500.000                 NaN   6.28225                 NaN            NaN   7.27136        4.07312       0.841043        41.4568        40.0754     
  1005.50        500.000                 NaN   6.19634                 NaN            NaN   7.25384        4.10489       0.853083        41.5142        40.0776     
  1004.40        500.000                 NaN   6.17628                 NaN            NaN   7.25533        4.11891       0.854699        41.5109        40.0839     
  1003.30        500.000                 NaN   6.16099                 NaN            NaN   7.25373        4.12657       0.856266        41.5167        40.0857     
  1002.20        500.000                 NaN   6.15508                 NaN            NaN   7.25399        4.13077       0.856508        41.5164        40.0872     
  1001.10        500.000                 NaN   6.17369                 NaN            NaN   7.25617        4.12193       0.854309        41.5087        40.0852     
  1000.00        500.000                 NaN   6.17454                 NaN            NaN   7.25806        4.11744       0.853271        41.5147        40.0820     
