|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/TAY13/TAY13_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1254.51        500.000                 NaN   97.5032                 NaN            NaN  0.630621                 NaN            NaN  0.319340        1.54683                 NaN            NaN
  1253.09        500.000                 NaN   97.5920                 NaN            NaN  0.608122                 NaN            NaN  0.308420        1.49141                 NaN            NaN
  1251.66        500.000                 NaN   97.6732                 NaN            NaN  0.588677                 NaN            NaN  0.297180        1.44091                 NaN            NaN
  1250.24        500.000                 NaN   97.7548                 NaN            NaN  0.567855                 NaN            NaN  0.286129        1.39124                 NaN            NaN
  1248.82        500.000                 NaN   97.8198                 NaN            NaN  0.552332                 NaN            NaN  0.278955        1.34892                 NaN            NaN
  1247.40        500.000                 NaN   97.8877                 NaN            NaN  0.535863                 NaN            NaN  0.270326        1.30613                 NaN            NaN
  1245.98        500.000                 NaN   97.9561                 NaN            NaN  0.517318                 NaN            NaN  0.262707        1.26389                 NaN            NaN
  1244.55        500.000                 NaN   98.0163                 NaN            NaN  0.504637                 NaN            NaN  0.251787        1.22726                 NaN            NaN
  1243.13        500.000                 NaN   98.0724                 NaN            NaN  0.490365                 NaN            NaN  0.245529        1.19175                 NaN            NaN
  1241.71        500.000                 NaN   98.1274                 NaN            NaN  0.476335                 NaN            NaN  0.239573        1.15668                 NaN            NaN
  1240.29        500.000                 NaN   98.1778                 NaN            NaN  0.464083                 NaN            NaN  0.233227        1.12484                 NaN            NaN
  1238.87        500.000                 NaN   98.2310                 NaN            NaN  0.451085                 NaN            NaN  0.225194        1.09273                 NaN            NaN
  1237.45        500.000                 NaN   98.2765                 NaN            NaN  0.440194                 NaN            NaN  0.219089        1.06420                 NaN            NaN
  1236.02        500.000                 NaN   98.3226                 NaN            NaN  0.428913                 NaN            NaN  0.212829        1.03562                 NaN            NaN
  1234.60        500.000                 NaN   98.3649                 NaN            NaN  0.418611                 NaN            NaN  0.207504        1.00897                 NaN            NaN
  1233.18        500.000                 NaN   98.4087                 NaN            NaN  0.407582                 NaN            NaN  0.201229       0.982443                 NaN            NaN
  1231.76        500.000                 NaN   98.4470                 NaN            NaN  0.398635                 NaN            NaN  0.196222       0.958181                 NaN            NaN
  1230.34        500.000                 NaN   98.4860                 NaN            NaN  0.389106                 NaN            NaN  0.190416       0.934517                 NaN            NaN
  1228.91        500.000                 NaN   98.5202                 NaN            NaN  0.380392                 NaN            NaN  0.187050       0.912338                 NaN            NaN
  1227.49        500.000                 NaN   98.5585                 NaN            NaN  0.370607                 NaN            NaN  0.181512       0.889342                 NaN            NaN
  1226.07        500.000                 NaN   98.5904                 NaN            NaN  0.363069                 NaN            NaN  0.177771       0.868770                 NaN            NaN
  1224.65        500.000                 NaN   98.6253                 NaN            NaN  0.354567                 NaN            NaN  0.171943       0.848190                 NaN            NaN
  1223.23        500.000                 NaN   98.6564                 NaN            NaN  0.346787                 NaN            NaN  0.167995       0.828810                 NaN            NaN
  1221.81        500.000                 NaN   98.6865                 NaN            NaN  0.338808                 NaN            NaN  0.164289       0.810399                 NaN            NaN
  1220.38        500.000                 NaN   98.7147                 NaN            NaN  0.332902                 NaN            NaN  0.159998       0.792394                 NaN            NaN
  1218.96        500.000                 NaN   98.7453                 NaN            NaN  0.325230                 NaN            NaN  0.154762       0.774692                 NaN            NaN
  1217.54        500.000                 NaN   98.7187                 NaN            NaN  0.317408                 NaN            NaN  0.159057       0.795667       0.913962E-002            NaN
  1216.12        500.000                 NaN   98.7040                 NaN            NaN  0.308010                 NaN            NaN  0.160309       0.810342       0.173617E-001            NaN
  1214.70        500.000                 NaN   98.7433                 NaN            NaN  0.296918                 NaN            NaN  0.156855       0.786729       0.161654E-001            NaN
  1213.27        500.000                 NaN   98.7654                 NaN            NaN  0.294253                 NaN            NaN  0.150454       0.773657       0.162077E-001            NaN
  1211.85        500.000                 NaN   98.7865                 NaN            NaN  0.225083                 NaN            NaN  0.124610       0.840248       0.235754E-001            NaN
  1210.43        500.000                 NaN   91.8795                 NaN            NaN   1.29956                 NaN            NaN  0.749012        3.94422       0.569648E-001   2.07073     
  1209.01        500.000                 NaN   94.4033                 NaN            NaN  0.183391                 NaN            NaN  0.512916        2.49138       0.372525E-001   2.37175     
  1207.59        500.000                 NaN   96.3081                 NaN            NaN  0.128294       0.352137                 NaN  0.338871        1.57271                 NaN   1.29991     
  1206.17        500.000                 NaN   95.4563       0.872897E-001            NaN  0.343056       0.323487E-005            NaN  0.363876        1.85710       0.429963E-001   1.84937     
  1204.74        500.000                 NaN   94.5287                 NaN            NaN  0.650426                 NaN            NaN  0.414507        2.20564       0.285891E-001   2.17218     
  1203.32        500.000                 NaN   99.6188                 NaN            NaN  0.259699                 NaN            NaN            NaN            NaN            NaN  0.121482     
  1201.90        500.000                 NaN   94.9623                 NaN            NaN  0.607780                 NaN            NaN  0.384978        1.93474       0.171590E-001   2.09308     
  1200.48        500.000                 NaN   91.4366                 NaN            NaN  0.635000       0.329487                 NaN  0.689140        3.40924       0.313686E-001   3.46912     
  1199.06        500.000                 NaN   91.2041                 NaN            NaN  0.953137                 NaN            NaN  0.680913        3.52962       0.363555E-001   3.59591     
  1197.63        500.000                 NaN   91.2232                 NaN            NaN  0.947667                 NaN            NaN  0.696271        3.52222       0.311276E-001   3.57950     
  1196.21        500.000                 NaN   90.8572                 NaN            NaN  0.978128                 NaN            NaN  0.721477        3.68522       0.308518E-001   3.72710     
  1194.79        500.000                 NaN   92.9074       0.633108E-001            NaN  0.758412                 NaN            NaN  0.637155        2.58805       0.137266E-001   3.03199     
  1193.37        500.000                 NaN   83.8788                 NaN            NaN  0.893610       0.612490                 NaN   1.12310        6.98553       0.686867E-001   6.43782     
  1191.95        500.000                 NaN   78.8476                 NaN            NaN   1.40153       0.604367                 NaN   1.58329        8.85019       0.642793E-001   8.64878     
  1190.53        500.000                 NaN            NaN            NaN            NaN   7.90890       0.462002                 NaN   6.95609        43.1366       0.350537        41.1858     
  1189.10        500.000                 NaN            NaN            NaN            NaN   8.40040                 NaN            NaN   6.97016        43.0885       0.346118        41.1948     
  1187.68        500.000                 NaN            NaN            NaN            NaN   8.38380       0.249326E-003            NaN   6.97531        43.1031       0.347779        41.1897     
  1186.26        500.000                 NaN            NaN            NaN            NaN   2.27798        6.11983                 NaN   6.96925        43.0904       0.346321        41.1962     
  1184.84        500.000                 NaN            NaN            NaN            NaN   7.73911       0.631199       0.248170E-005   6.99256        43.0981       0.350650        41.1884     
  1183.42        500.000                 NaN            NaN            NaN            NaN   8.38269                 NaN            NaN   6.96865        43.1082       0.347872        41.1926     
  1181.99        500.000                 NaN            NaN            NaN            NaN   8.37882                 NaN            NaN   6.96712        43.1126       0.348758        41.1927     
  1180.57        500.000                 NaN            NaN  0.171953E-001            NaN   8.35006       0.674259E-005            NaN   6.96548        43.1167       0.349648        41.2009     
  1179.15        500.000                 NaN            NaN  0.367229E-001            NaN   8.31857       0.656446E-005            NaN   6.96418        43.1198       0.350393        41.2104     
  1177.73        500.000                 NaN            NaN  0.586083E-001            NaN   8.28285       0.124358E-003            NaN   6.96242        43.1239       0.351301        41.2208     
  1176.31        500.000                 NaN            NaN  0.804607E-001            NaN   8.24741       0.640808E-005            NaN   6.96061        43.1281       0.352218        41.2312     
  1174.89        500.000                 NaN            NaN  0.996779E-001            NaN   8.21637       0.626745E-005            NaN   6.95921        43.1312       0.352965        41.2405     
  1173.46        500.000                 NaN            NaN  0.122185                 NaN   8.17965       0.618372E-005            NaN   6.95721        43.1358       0.353936        41.2512     
  1172.04        500.000                 NaN            NaN  0.143145                 NaN   8.14558       0.607557E-005            NaN   6.95543        43.1398       0.354813        41.2613     
  1170.62        500.000                 NaN            NaN  0.163798                 NaN   8.11201       0.596367E-005            NaN   6.95366        43.1437       0.355676        41.2712     
  1169.20        500.000                 NaN            NaN  0.184185                 NaN   8.07888       0.584894E-005            NaN   6.95190        43.1475       0.356528        41.2810     
  1167.78        500.000                 NaN            NaN  0.204683                 NaN   8.04552       0.116647E-004            NaN   6.95007        43.1515       0.357397        41.2908     
  1166.35        500.000                 NaN            NaN  0.225164                 NaN   8.01218       0.114407E-004            NaN   6.94820        43.1555       0.358272        41.3007     
  1164.93        500.000                 NaN            NaN  0.243430                 NaN   7.98267       0.111537E-004            NaN   6.94671        43.1586       0.359000        41.3096     
  1163.51        500.000                 NaN            NaN  0.265312                 NaN   7.94685       0.109767E-004            NaN   6.94450        43.1633       0.359986        41.3200     
  1162.09        500.000                 NaN            NaN  0.285460                 NaN   7.91403       0.553798E-005            NaN   6.94258        43.1674       0.360860        41.3297     
  1160.67        500.000                 NaN            NaN  0.304451                 NaN   7.88319                 NaN            NaN   6.94083        43.1709       0.361660        41.3389     
  1159.24        500.000                 NaN            NaN  0.323482                 NaN   7.85225                 NaN            NaN   6.93904        43.1746       0.362471        41.3482     
  1157.82        500.000                 NaN            NaN  0.341698                 NaN   7.82270                 NaN            NaN   6.93738        43.1779       0.363229        41.3571     
  1156.40        500.000                 NaN            NaN  0.365040                 NaN   7.78422                 NaN            NaN   6.93466        43.1836       0.364364        41.3681     
  1154.98        500.000                 NaN            NaN  0.376647                 NaN   7.76614                 NaN            NaN   6.93422        43.1840       0.364665        41.3743     
  1153.56        500.000                 NaN            NaN  0.400001                 NaN   7.72758                 NaN            NaN   6.93143        43.1899       0.365816        41.3853     
  1152.14        500.000                 NaN            NaN  0.420659                 NaN   7.69369                 NaN            NaN   6.92912        43.1946       0.366782        41.3952     
  1150.71        500.000                 NaN            NaN  0.439382                 NaN   7.66314                 NaN            NaN   6.92717        43.1984       0.367618        41.4043     
  1149.29        500.000                 NaN            NaN  0.458160                 NaN   7.63247                 NaN            NaN   6.92516        43.2023       0.368464        41.4134     
  1147.87        500.000                 NaN            NaN  0.476228                 NaN   7.60302                 NaN            NaN   6.92327        43.2060       0.369266        41.4222     
  1146.45        500.000                 NaN            NaN  0.494428                 NaN   7.57331                 NaN            NaN   6.92131        43.2097       0.370085        41.4311     
  1145.03        500.000                 NaN            NaN  0.512280                 NaN   7.54419                 NaN            NaN   6.91939        43.2134       0.370887        41.4399     
  1143.60        500.000                 NaN            NaN  0.529859                 NaN   7.51551                 NaN            NaN   6.91750        43.2170       0.371675        41.4485     
  1142.18        500.000                 NaN            NaN  0.547680                 NaN   7.48639                 NaN            NaN   6.91552        43.2207       0.372490        41.4572     
  1140.76        500.000                 NaN            NaN  0.564846                 NaN   7.45839                 NaN            NaN   6.91364        43.2242       0.373263        41.4657     
  1139.34        500.000                 NaN            NaN  0.584338                 NaN   7.42627                 NaN            NaN   6.91123        43.2289       0.374220        41.4750     
  1137.92        500.000                 NaN            NaN  0.595893                 NaN   7.40810                 NaN            NaN   6.91050        43.2297       0.374579        41.4812     
  1136.50        500.000                 NaN            NaN  0.617773                 NaN   7.37172                 NaN            NaN   6.90751        43.2357       0.375736        41.4916     
  1135.07        500.000                 NaN            NaN  0.634161                 NaN   7.34499                 NaN            NaN   6.90567        43.2390       0.376480        41.4997     
  1133.65        500.000                 NaN            NaN  0.650280                 NaN  0.105992E-004   7.31870                 NaN   6.90387        43.2422       0.377210        41.5077     
  1132.23        500.000                 NaN            NaN  0.666630                 NaN  0.105989E-004   7.29198                 NaN   6.90198        43.2456       0.377966        41.5158     
  1130.81        500.000                 NaN            NaN  0.682461                 NaN  0.105983E-004   7.26615                 NaN   6.90018        43.2488       0.378688        41.5237     
  1129.39        500.000                 NaN            NaN  0.698197                 NaN  0.105979E-004   7.24048                 NaN   6.89837        43.2520       0.379409        41.5316     
  1127.96        500.000                 NaN            NaN  0.713652                 NaN  0.105975E-004   7.21527                 NaN   6.89659        43.2551       0.380116        41.5393     
  1126.54        500.000                 NaN            NaN  0.728531                 NaN  0.105968E-004   7.19106                 NaN   6.89492        43.2579       0.380783        41.5468     
  1125.12        500.000                 NaN            NaN  0.743491                 NaN  0.105964E-004   7.16668                 NaN   6.89320        43.2608       0.381464        41.5543     
  1123.70        500.000                 NaN            NaN  0.758254                 NaN  0.105960E-004   7.14263                 NaN   6.89151        43.2637       0.382135        41.5618     
  1122.28        500.000                 NaN            NaN  0.772819                 NaN  0.105956E-004   7.11891                 NaN   6.88983        43.2665       0.382797        41.5691     
  1120.86        500.000                 NaN            NaN  0.787167                 NaN  0.105951E-004   7.09555                 NaN   6.88818        43.2693       0.383449        41.5764     
  1119.43        500.000                 NaN            NaN  0.801323                 NaN  0.105946E-004   7.07251                 NaN   6.88654        43.2719       0.384091        41.5836     
  1118.01        500.000                 NaN            NaN  0.815236                 NaN  0.105943E-004   7.04988                 NaN   6.88495        43.2745       0.384718        41.5907     
  1116.59        500.000                 NaN            NaN  0.829060                 NaN  0.105937E-004   7.02739                 NaN   6.88335        43.2771       0.385346        41.5977     
  1115.17        500.000                 NaN            NaN  0.840776                 NaN  0.105933E-004   7.00865                 NaN   6.88222        43.2786       0.385805        41.6039     
  1113.75        500.000                 NaN            NaN  0.854194                 NaN  0.105929E-004   6.98685                 NaN   6.88067        43.2810       0.386411        41.6108     
  1112.32        500.000                 NaN            NaN  0.867390                 NaN  0.105924E-004   6.96541                 NaN   6.87915        43.2834       0.387003        41.6176     
  1110.90        500.000                 NaN            NaN  0.881078                 NaN  0.105919E-004   6.94308                 NaN   6.87750        43.2861       0.387644        41.6246     
  1109.48        500.000                 NaN            NaN  0.893661                 NaN  0.105916E-004   6.92270                 NaN   6.87609        43.2882       0.388196        41.6311     
  1108.06        500.000                 NaN            NaN  0.905925                 NaN  0.105911E-004   6.90289                 NaN   6.87473        43.2902       0.388726        41.6376     
  1106.64        500.000                 NaN            NaN  0.918350                 NaN  0.105907E-004   6.88275                 NaN   6.87331        43.2923       0.389279        41.6440     
  1105.22        500.000                 NaN            NaN  0.932361                 NaN  0.105903E-004   6.85974       0.112900E-005   6.87148        43.2953       0.389973        41.6511     
  1103.79        500.000                 NaN            NaN  0.944018                 NaN  0.105898E-004   6.84095       0.105305E-005   6.87022        43.2970       0.390469        41.6573     
  1102.37        500.000                 NaN            NaN  0.956028                 NaN  0.105894E-004   6.82151       0.979857E-006   6.86885        43.2990       0.391002        41.6636     
  1100.95        500.000                 NaN            NaN  0.967829                 NaN  0.105890E-004   6.80241       0.402138E-005   6.86751        43.3009       0.391521        41.6698     
  1099.53        500.000                 NaN            NaN  0.979472                 NaN  0.105886E-004   6.78359       0.372410E-005   6.86619        43.3027       0.392032        41.6760     
  1098.11        500.000                 NaN            NaN  0.990402                 NaN   6.76598                 NaN            NaN   6.86500        43.3043       0.392507        41.6818     
  1096.68        500.000                 NaN            NaN   1.00191                 NaN   6.74739       0.240025E-005            NaN   6.86370        43.3061       0.393007        41.6879     
  1095.26        500.000                 NaN            NaN   1.01291                 NaN   6.72975       0.224001E-005            NaN   6.86252        43.3076       0.393464        41.6938     
  1093.84        500.000                 NaN            NaN   1.02413                 NaN   6.71161       0.208635E-005            NaN   6.86123        43.3093       0.393959        41.6998     
  1092.42        500.000                 NaN            NaN   1.03508                 NaN  0.103569E-004   6.69394       0.259795E-005   6.86000        43.3109       0.394435        41.7056     
  1091.00        500.000                 NaN            NaN   1.04539                 NaN   6.67743       0.149052E-004            NaN   6.85893        43.3121       0.394857        41.7113     
  1089.58        500.000                 NaN            NaN   1.05599                 NaN   6.66038       0.101108E-004            NaN   6.85776        43.3136       0.395310        41.7170     
  1088.15        500.000                 NaN            NaN   1.06615                 NaN   6.64414                 NaN            NaN   6.85669        43.3148       0.395727        41.7225     
  1086.73        500.000                 NaN            NaN   1.07681                 NaN   6.62693       0.212408E-005            NaN   6.85547        43.3163       0.396196        41.7283     
  1085.31        500.000                 NaN            NaN   1.08670                 NaN   6.61111       0.858430E-005            NaN   6.85445        43.3174       0.396598        41.7337     
  1083.89        500.000                 NaN            NaN   1.09660                 NaN   6.59530                 NaN            NaN   6.85341        43.3186       0.397005        41.7391     
  1082.47        500.000                 NaN            NaN   1.10634                 NaN   6.57973                 NaN            NaN   6.85239        43.3196       0.397402        41.7445     
  1081.04        500.000                 NaN            NaN   1.11602                 NaN   6.56427                 NaN            NaN   6.85138        43.3207       0.397798        41.7498     
  1079.62        500.000                 NaN            NaN   1.12550                 NaN   6.54916                 NaN            NaN   6.85041        43.3216       0.398178        41.7551     
  1078.20        500.000                 NaN            NaN   1.13483                 NaN   6.53430                 NaN            NaN   6.84947        43.3225       0.398549        41.7603     
  1076.78        500.000                 NaN            NaN   1.14413                 NaN   6.51950                 NaN            NaN   6.84853        43.3234       0.398920        41.7655     
  1075.36        500.000                 NaN            NaN   1.15329                 NaN   6.50493                 NaN            NaN   6.84760        43.3243       0.399283        41.7706     
  1073.94        500.000                 NaN            NaN   1.16233                 NaN   6.49057                 NaN            NaN   6.84670        43.3250       0.399639        41.7757     
  1072.51        500.000                 NaN            NaN   1.17126                 NaN   6.47640                 NaN            NaN   6.84582        43.3258       0.399988        41.7808     
  1071.09        500.000                 NaN            NaN   1.18007                 NaN   6.46243       0.826088E-006            NaN   6.84495        43.3265       0.400330        41.7858     
  1069.67        500.000                 NaN            NaN   1.18877                 NaN   6.44865       0.832741E-006            NaN   6.84410        43.3271       0.400665        41.7907     
  1068.25        500.000                 NaN            NaN   1.19735                 NaN   6.43509       0.864056E-006            NaN   6.84328        43.3277       0.400991        41.7956     
  1066.83        500.000                 NaN            NaN   1.20582                 NaN   6.42172       0.867677E-006            NaN   6.84248        43.3282       0.401311        41.8005     
  1065.40        500.000                 NaN            NaN   1.21448                 NaN   6.40802       0.870329E-006            NaN   6.84172        43.3288       0.401638        41.8054     
  1063.98        500.000                 NaN            NaN   1.22266                 NaN   6.39512       0.850483E-006            NaN   6.84088        43.3293       0.401950        41.8101     
  1062.56        500.000                 NaN            NaN   1.23077                 NaN   6.38241                 NaN            NaN   6.84013        43.3296       0.402233        41.8148     
  1061.14        500.000                 NaN            NaN   1.23886                 NaN   6.36966       0.862152E-006            NaN   6.83941        43.3300       0.402542        41.8195     
  1059.72        500.000                 NaN            NaN   1.24683                 NaN   6.35715       0.877245E-006            NaN   6.83869        43.3303       0.402831        41.8242     
  1058.30        500.000                 NaN            NaN   1.25470                 NaN   6.34483       0.877300E-006            NaN   6.83800        43.3306       0.403111        41.8288     
  1056.87        500.000                 NaN            NaN   1.26256                 NaN   6.33251       0.878151E-006            NaN   6.83730        43.3308       0.403394        41.8334     
  1055.45        500.000                 NaN            NaN   1.27018                 NaN   6.32063       0.881219E-006            NaN   6.83666        43.3310       0.403656        41.8379     
  1054.03        500.000                 NaN            NaN   1.27785                 NaN   6.30865       0.883475E-006            NaN   6.83600        43.3311       0.403925        41.8424     
  1052.61        500.000                 NaN            NaN   1.28534                 NaN   6.29698       0.846801E-006            NaN   6.83538        43.3312       0.404182        41.8469     
  1051.19        500.000                 NaN            NaN   1.29271                 NaN   6.28552       0.885832E-006            NaN   6.83479        43.3312       0.404429        41.8513     
  1049.76        500.000                 NaN            NaN   1.30017                 NaN   6.27392       0.883231E-006            NaN   6.83416        43.3313       0.404685        41.8558     
  1048.34        500.000                 NaN            NaN   1.30733                 NaN   6.26285       0.889074E-006            NaN   6.83361        43.3312       0.404916        41.8601     
  1046.92        500.000                 NaN            NaN   1.31448                 NaN   6.25178                 NaN            NaN   6.83306        43.3311       0.405149        41.8644     
  1045.50        500.000                 NaN            NaN   1.32158                 NaN   6.24081                 NaN            NaN   6.83251        43.3310       0.405380        41.8687     
  1044.08        500.000                 NaN            NaN   1.32855                 NaN   6.23007                 NaN            NaN   6.83200        43.3308       0.405598        41.8730     
  1042.65        500.000                 NaN            NaN   1.33546                 NaN   6.21945                 NaN            NaN   6.83150        43.3306       0.405812        41.8772     
  1041.23        500.000                 NaN            NaN   1.34209                 NaN   6.20933                 NaN            NaN   6.83107        43.3302       0.406002        41.8813     
  1039.81        500.000                 NaN            NaN   1.34883                 NaN   6.19900                 NaN            NaN   6.83060        43.3299       0.406205        41.8855     
  1038.39        500.000                 NaN            NaN   1.35565                 NaN   6.18849                 NaN            NaN   6.83010        43.3297       0.406420        41.8897     
  1036.97        500.000                 NaN            NaN   1.36227                 NaN   6.17838                 NaN            NaN   6.82967        43.3293       0.406613        41.8938     
  1035.55        500.000                 NaN            NaN   1.36884                 NaN   6.16837                 NaN            NaN   6.82924        43.3289       0.406804        41.8979     
  1034.12        500.000                 NaN            NaN   1.37529                 NaN   6.15857                 NaN            NaN   6.82884        43.3284       0.406986        41.9019     
  1032.70        500.000                 NaN            NaN   1.38169                 NaN   6.14883                 NaN            NaN   6.82844        43.3279       0.407165        41.9060     
  1031.28        500.000                 NaN            NaN   1.38793                 NaN   6.13941                 NaN            NaN   6.82810        43.3273       0.407328        41.9099     
  1029.86        500.000                 NaN            NaN   1.39428                 NaN   6.12977                 NaN            NaN   6.82771        43.3268       0.407506        41.9139     
  1028.44        500.000                 NaN            NaN   1.40047                 NaN   6.12044                 NaN            NaN   6.82736        43.3262       0.407668        41.9179     
  1027.01        500.000                 NaN            NaN   1.40651                 NaN   6.11139                 NaN            NaN   6.82706        43.3254       0.407816        41.9218     
  1025.59        500.000                 NaN            NaN   1.41257                 NaN   6.10227                 NaN            NaN   6.82674        43.3248       0.407971        41.9257     
  1024.17        500.000                 NaN            NaN   1.41857                 NaN   6.09328                 NaN            NaN   6.82643        43.3240       0.408120        41.9296     
  1022.75        500.000                 NaN            NaN   1.42451                 NaN   6.08439                 NaN            NaN   6.82614        43.3233       0.408264        41.9334     
  1021.33        500.000                 NaN            NaN   1.43035                 NaN   6.07569                 NaN            NaN   6.82589        43.3225       0.408398        41.9372     
  1019.91        500.000                 NaN            NaN   1.43618                 NaN   6.06702                 NaN            NaN   6.82562        43.3216       0.408533        41.9410     
  1018.48        500.000                 NaN            NaN   1.44192                 NaN   6.05849                 NaN            NaN   6.82538        43.3207       0.408661        41.9448     
  1017.06        500.000                 NaN            NaN   1.44773                 NaN   6.04984                 NaN            NaN   6.82511        43.3199       0.408799        41.9486     
  1015.64        500.000                 NaN            NaN   1.45330                 NaN   6.04163                 NaN            NaN   6.82492        43.3189       0.408911        41.9523     
  1014.22        500.000                 NaN            NaN   1.45884                 NaN   6.03349                 NaN            NaN   6.82473        43.3179       0.409022        41.9560     
  1012.80        500.000                 NaN            NaN   1.46438                 NaN   6.02535                 NaN            NaN   6.82454        43.3169       0.409133        41.9597     
  1011.37        500.000                 NaN            NaN   1.46982                 NaN   6.01738                 NaN            NaN   6.82438        43.3158       0.409236        41.9634     
  1009.95        500.000                 NaN            NaN   1.47522                 NaN   6.00950                 NaN            NaN   6.82423        43.3147       0.409335        41.9670     
  1008.53        500.000                 NaN            NaN   1.48055                 NaN   6.00174                 NaN            NaN   6.82409        43.3136       0.409429        41.9706     
  1007.11        500.000                 NaN            NaN   1.48608                 NaN   5.99358                 NaN            NaN   6.82388        43.3126       0.409549        41.9743     
  1005.69        500.000                 NaN            NaN   1.49131                 NaN   5.98603                 NaN            NaN   6.82378        43.3113       0.409632        41.9779     
  1004.27        500.000                 NaN            NaN   1.49644                 NaN   5.97864                 NaN            NaN   6.82369        43.3101       0.409709        41.9815     
  1002.84        500.000                 NaN            NaN   1.50157                 NaN   5.97127                 NaN            NaN   6.82361        43.3088       0.409784        41.9850     
  1001.42        500.000                 NaN            NaN   1.50668                 NaN   5.96394                 NaN            NaN   6.82354        43.3074       0.409856        41.9885     
  1000.00        500.000                 NaN            NaN   1.51168                 NaN   5.95681                 NaN            NaN   6.82349        43.3061       0.409923        41.9920     
