|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/TAY13/TAY13_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1253.09        500.000                 NaN   97.3014                 NaN            NaN  0.861453                 NaN            NaN  0.334694        1.50246                 NaN            NaN
  1251.66        500.000                 NaN   97.3889                 NaN            NaN  0.835158                 NaN            NaN  0.322836        1.45309                 NaN            NaN
  1250.24        500.000                 NaN   97.4776                 NaN            NaN  0.806762                 NaN            NaN  0.311158        1.40446                 NaN            NaN
  1248.82        500.000                 NaN   97.5467                 NaN            NaN  0.786528                 NaN            NaN  0.303670        1.36312                 NaN            NaN
  1247.40        500.000                 NaN   97.6197                 NaN            NaN  0.764462                 NaN            NaN  0.294584        1.32125                 NaN            NaN
  1245.98        500.000                 NaN   97.6939                 NaN            NaN  0.739688                 NaN            NaN  0.286582        1.27986                 NaN            NaN
  1244.55        500.000                 NaN   97.7592                 NaN            NaN  0.721769                 NaN            NaN  0.274954        1.24403                 NaN            NaN
  1243.13        500.000                 NaN   97.8195                 NaN            NaN  0.702847                 NaN            NaN  0.268395        1.20926                 NaN            NaN
  1241.71        500.000                 NaN   97.8787                 NaN            NaN  0.684319                 NaN            NaN  0.262154        1.17487                 NaN            NaN
  1240.29        500.000                 NaN   97.9329                 NaN            NaN  0.667971                 NaN            NaN  0.255474        1.14370                 NaN            NaN
  1238.87        500.000                 NaN   97.9909                 NaN            NaN  0.649935                 NaN            NaN  0.246930        1.11219                 NaN            NaN
  1237.45        500.000                 NaN   98.0400                 NaN            NaN  0.635244                 NaN            NaN  0.240480        1.08424                 NaN            NaN
  1236.02        500.000                 NaN   98.0901                 NaN            NaN  0.619858                 NaN            NaN  0.233847        1.05619                 NaN            NaN
  1234.60        500.000                 NaN   98.1356                 NaN            NaN  0.606074                 NaN            NaN  0.228228        1.03005                 NaN            NaN
  1233.18        500.000                 NaN   98.1836                 NaN            NaN  0.590829                 NaN            NaN  0.221551        1.00398                 NaN            NaN
  1231.76        500.000                 NaN   98.2248                 NaN            NaN  0.578793                 NaN            NaN  0.216256       0.980158                 NaN            NaN
  1230.34        500.000                 NaN   98.2674                 NaN            NaN  0.565604                 NaN            NaN  0.210067       0.956906                 NaN            NaN
  1228.91        500.000                 NaN   98.3041                 NaN            NaN  0.554216                 NaN            NaN  0.206560       0.935112                 NaN            NaN
  1227.49        500.000                 NaN   98.3462                 NaN            NaN  0.540706                 NaN            NaN  0.200647       0.912465                 NaN            NaN
  1226.07        500.000                 NaN   98.3805                 NaN            NaN  0.530593                 NaN            NaN  0.196706       0.892232                 NaN            NaN
  1224.65        500.000                 NaN   98.4191                 NaN            NaN  0.518542                 NaN            NaN  0.190446       0.871951                 NaN            NaN
  1223.23        500.000                 NaN   98.4529                 NaN            NaN  0.507966                 NaN            NaN  0.186257       0.852863                 NaN            NaN
  1221.81        500.000                 NaN   98.4857                 NaN            NaN  0.497281                 NaN            NaN  0.182328       0.834737                 NaN            NaN
  1220.38        500.000                 NaN   98.5163                 NaN            NaN  0.488965                 NaN            NaN  0.177739       0.816974                 NaN            NaN
  1218.96        500.000                 NaN   98.5505                 NaN            NaN  0.477953                 NaN            NaN  0.172090       0.799497                 NaN            NaN
  1217.54        500.000                 NaN   98.5165                 NaN            NaN  0.467152                 NaN            NaN  0.177032       0.821904       0.174481E-001            NaN
  1216.12        500.000                 NaN   98.4968                 NaN            NaN  0.453512                 NaN            NaN  0.178608       0.837915       0.331792E-001            NaN
  1214.70        500.000                 NaN   98.5411                 NaN            NaN  0.438645                 NaN            NaN  0.174954       0.814388       0.309278E-001            NaN
  1213.27        500.000                 NaN   98.5652                 NaN            NaN  0.434078                 NaN            NaN  0.167994       0.801706       0.310425E-001            NaN
  1211.85        500.000                 NaN   98.6153                 NaN            NaN  0.328473                 NaN            NaN  0.139288       0.871707       0.452037E-001            NaN
  1210.43        500.000                 NaN   90.9163                 NaN            NaN   1.92477                 NaN            NaN  0.832482        4.06974       0.108606        2.14810     
  1209.01        500.000                 NaN   94.0393                 NaN            NaN  0.260006                 NaN            NaN  0.573134        2.58269       0.714060E-001   2.47351     
  1207.59        500.000                 NaN   95.9235                 NaN            NaN  0.187885       0.522472                 NaN  0.378777        1.63127                 NaN   1.35608     
  1206.17        500.000                 NaN   95.0043       0.150723                 NaN  0.502145       0.485305E-005            NaN  0.406591        1.92527       0.824181E-001   1.92857     
  1204.74        500.000                 NaN   93.9819                 NaN            NaN  0.952416                 NaN            NaN  0.462857        2.28445       0.547658E-001   2.26363     
  1203.32        500.000                 NaN   99.4884                 NaN            NaN  0.384335                 NaN            NaN            NaN            NaN            NaN  0.127261     
  1201.90        500.000                 NaN   94.4497                 NaN            NaN  0.896272                 NaN            NaN  0.430545        2.00615       0.329218E-001   2.18443     
  1200.48        500.000                 NaN   90.6136                 NaN            NaN  0.941102       0.483870                 NaN  0.768430        3.52330       0.600083E-001   3.60971     
  1199.06        500.000                 NaN   90.3796                 NaN            NaN   1.40029                 NaN            NaN  0.759590        3.64778       0.695800E-001   3.74317     
  1197.63        500.000                 NaN   90.3959                 NaN            NaN   1.39894                 NaN            NaN  0.777157        3.64033       0.596089E-001   3.72806     
  1196.21        500.000                 NaN   90.0009                 NaN            NaN   1.44425                 NaN            NaN  0.805516        3.80746       0.590983E-001   3.88275     
  1194.79        500.000                 NaN   92.1710       0.111327                 NaN   1.13301                 NaN            NaN  0.713273        2.67810       0.263648E-001   3.16697     
  1193.37        500.000                 NaN   82.5866                 NaN            NaN   1.29482       0.892727                 NaN   1.24818        7.17106       0.130976        6.67560     
  1191.95        500.000                 NaN   77.2307                 NaN            NaN   2.03921       0.891834                 NaN   1.75227        9.03340       0.122062        8.93050     
  1190.53        500.000                 NaN            NaN            NaN            NaN   10.7625       0.614526                 NaN   7.19568        41.0566       0.622179        39.7485     
  1189.10        500.000                 NaN            NaN            NaN            NaN   11.4102                 NaN            NaN   7.21006        41.0103       0.614334        39.7551     
  1187.68        500.000                 NaN            NaN            NaN            NaN   11.3906       0.335629E-003            NaN   7.21560        41.0259       0.617310        39.7502     
  1186.26        500.000                 NaN            NaN            NaN            NaN   3.11443        8.29311                 NaN   7.20924        41.0137       0.614728        39.7548     
  1184.84        500.000                 NaN            NaN            NaN            NaN   10.5272       0.846574       0.334866E-005   7.23360        41.0228       0.622444        39.7474     
  1183.42        500.000                 NaN            NaN            NaN            NaN   11.3907                 NaN            NaN   7.20885        41.0328       0.617523        39.7502     
  1181.99        500.000                 NaN            NaN            NaN            NaN   11.3863                 NaN            NaN   7.20733        41.0378       0.619112        39.7495     
  1180.57        500.000                 NaN            NaN  0.279650E-001            NaN   11.3456       0.930671E-005            NaN   7.20577        41.0429       0.620716        39.7570     
  1179.15        500.000                 NaN            NaN  0.597256E-001            NaN   11.3008       0.905959E-005            NaN   7.20457        41.0471       0.622062        39.7657     
  1177.73        500.000                 NaN            NaN  0.953240E-001            NaN   11.2501       0.171188E-003            NaN   7.20290        41.0523       0.623698        39.7755     
  1176.31        500.000                 NaN            NaN  0.130872                 NaN   11.1997       0.884127E-005            NaN   7.20119        41.0576       0.625351        39.7852     
  1174.89        500.000                 NaN            NaN  0.162136                 NaN   11.1556       0.864605E-005            NaN   7.19988        41.0619       0.626702        39.7938     
  1173.46        500.000                 NaN            NaN  0.198755                 NaN   11.1034       0.852931E-005            NaN   7.19797        41.0676       0.628452        39.8038     
  1172.04        500.000                 NaN            NaN  0.232861                 NaN   11.0550       0.837896E-005            NaN   7.19628        41.0726       0.630033        39.8132     
  1170.62        500.000                 NaN            NaN  0.266469                 NaN   11.0073       0.822347E-005            NaN   7.19460        41.0776       0.631591        39.8224     
  1169.20        500.000                 NaN            NaN  0.299648                 NaN   10.9602       0.806411E-005            NaN   7.19292        41.0826       0.633130        39.8315     
  1167.78        500.000                 NaN            NaN  0.333010                 NaN   10.9128       0.160802E-004            NaN   7.19117        41.0876       0.634698        39.8407     
  1166.35        500.000                 NaN            NaN  0.366347                 NaN   10.8654       0.157691E-004            NaN   7.18939        41.0927       0.636275        39.8498     
  1164.93        500.000                 NaN            NaN  0.396083                 NaN   10.8234       0.153715E-004            NaN   7.18798        41.0969       0.637593        39.8581     
  1163.51        500.000                 NaN            NaN  0.431706                 NaN   10.7725       0.151252E-004            NaN   7.18585        41.1027       0.639370        39.8678     
  1162.09        500.000                 NaN            NaN  0.464510                 NaN   10.7259       0.762992E-005            NaN   7.18401        41.1078       0.640947        39.8768     
  1160.67        500.000                 NaN            NaN  0.495434                 NaN   10.6820                 NaN            NaN   7.18234        41.1125       0.642393        39.8853     
  1159.24        500.000                 NaN            NaN  0.526426                 NaN   10.6381                 NaN            NaN   7.18063        41.1172       0.643857        39.8939     
  1157.82        500.000                 NaN            NaN  0.556092                 NaN   10.5960                 NaN            NaN   7.17904        41.1216       0.645229        39.9020     
  1156.40        500.000                 NaN            NaN  0.594108                 NaN   10.5414                 NaN            NaN   7.17640        41.1284       0.647271        39.9124     
  1154.98        500.000                 NaN            NaN  0.613021                 NaN   10.5155                 NaN            NaN   7.17605        41.1298       0.647827        39.9178     
  1153.56        500.000                 NaN            NaN  0.651061                 NaN   10.4609                 NaN            NaN   7.17332        41.1367       0.649898        39.9281     
  1152.14        500.000                 NaN            NaN  0.684714                 NaN   10.4127                 NaN            NaN   7.17108        41.1425       0.651641        39.9374     
  1150.71        500.000                 NaN            NaN  0.715221                 NaN   10.3693                 NaN            NaN   7.16919        41.1474       0.653150        39.9458     
  1149.29        500.000                 NaN            NaN  0.745819                 NaN   10.3257                 NaN            NaN   7.16726        41.1523       0.654677        39.9542     
  1147.87        500.000                 NaN            NaN  0.775264                 NaN   10.2839                 NaN            NaN   7.16544        41.1570       0.656127        39.9623     
  1146.45        500.000                 NaN            NaN  0.804925                 NaN   10.2416                 NaN            NaN   7.16355        41.1618       0.657608        39.9705     
  1145.03        500.000                 NaN            NaN  0.834022                 NaN   10.2002                 NaN            NaN   7.16169        41.1665       0.659056        39.9785     
  1143.60        500.000                 NaN            NaN  0.862677                 NaN   10.1595                 NaN            NaN   7.15986        41.1711       0.660483        39.9864     
  1142.18        500.000                 NaN            NaN  0.891730                 NaN   10.1181                 NaN            NaN   7.15795        41.1759       0.661955        39.9944     
  1140.76        500.000                 NaN            NaN  0.919717                 NaN   10.0783                 NaN            NaN   7.15614        41.1804       0.663352        40.0021     
  1139.34        500.000                 NaN            NaN  0.951497                 NaN   10.0327                 NaN            NaN   7.15379        41.1861       0.665080        40.0108     
  1137.92        500.000                 NaN            NaN  0.970346                 NaN   10.0067                 NaN            NaN   7.15313        41.1879       0.665740        40.0162     
  1136.50        500.000                 NaN            NaN   1.00602                 NaN   9.95512                 NaN            NaN   7.15019        41.1950       0.667823        40.0259     
  1135.07        500.000                 NaN            NaN   1.03275                 NaN   9.91710                 NaN            NaN   7.14842        41.1993       0.669169        40.0333     
  1133.65        500.000                 NaN            NaN   1.05904                 NaN  0.144401E-004   9.87971                 NaN   7.14667        41.2035       0.670490        40.0405     
  1132.23        500.000                 NaN            NaN   1.08572                 NaN  0.144403E-004   9.84172                 NaN   7.14484        41.2079       0.671858        40.0479     
  1130.81        500.000                 NaN            NaN   1.11154                 NaN  0.144401E-004   9.80500                 NaN   7.14310        41.2121       0.673165        40.0551     
  1129.39        500.000                 NaN            NaN   1.13722                 NaN  0.144402E-004   9.76848                 NaN   7.14135        41.2163       0.674472        40.0622     
  1127.96        500.000                 NaN            NaN   1.16244                 NaN  0.144402E-004   9.73262                 NaN   7.13964        41.2204       0.675753        40.0691     
  1126.54        500.000                 NaN            NaN   1.18672                 NaN  0.144399E-004   9.69817                 NaN   7.13802        41.2242       0.676963        40.0759     
  1125.12        500.000                 NaN            NaN   1.21114                 NaN  0.144400E-004   9.66348                 NaN   7.13637        41.2281       0.678197        40.0827     
  1123.70        500.000                 NaN            NaN   1.23523                 NaN  0.144401E-004   9.62926                 NaN   7.13473        41.2320       0.679414        40.0894     
  1122.28        500.000                 NaN            NaN   1.25901                 NaN  0.144402E-004   9.59550                 NaN   7.13311        41.2358       0.680615        40.0960     
  1120.86        500.000                 NaN            NaN   1.28243                 NaN  0.144400E-004   9.56226                 NaN   7.13151        41.2395       0.681796        40.1025     
  1119.43        500.000                 NaN            NaN   1.30555                 NaN  0.144401E-004   9.52946                 NaN   7.12994        41.2432       0.682962        40.1089     
  1118.01        500.000                 NaN            NaN   1.32827                 NaN  0.144402E-004   9.49725                 NaN   7.12840        41.2467       0.684101        40.1152     
  1116.59        500.000                 NaN            NaN   1.35084                 NaN  0.144401E-004   9.46523                 NaN   7.12685        41.2503       0.685240        40.1215     
  1115.17        500.000                 NaN            NaN   1.36998                 NaN  0.144400E-004   9.43847                 NaN   7.12579        41.2527       0.686079        40.1269     
  1113.75        500.000                 NaN            NaN   1.39190                 NaN  0.144402E-004   9.40741                 NaN   7.12430        41.2562       0.687179        40.1330     
  1112.32        500.000                 NaN            NaN   1.41346                 NaN  0.144401E-004   9.37689                 NaN   7.12283        41.2595       0.688257        40.1391     
  1110.90        500.000                 NaN            NaN   1.43582                 NaN  0.144400E-004   9.34509                 NaN   7.12123        41.2632       0.689419        40.1453     
  1109.48        500.000                 NaN            NaN   1.45638                 NaN  0.144402E-004   9.31606                 NaN   7.11988        41.2662       0.690423        40.1510     
  1108.06        500.000                 NaN            NaN   1.47642                 NaN  0.144401E-004   9.28780                 NaN   7.11858        41.2691       0.691390        40.1567     
  1106.64        500.000                 NaN            NaN   1.49672                 NaN  0.144401E-004   9.25910                 NaN   7.11722        41.2722       0.692396        40.1624     
  1105.22        500.000                 NaN            NaN   1.51962                 NaN  0.144401E-004   9.22637       0.154565E-005   7.11543        41.2762       0.693654        40.1687     
  1103.79        500.000                 NaN            NaN   1.53868                 NaN  0.144401E-004   9.19957       0.144138E-005   7.11423        41.2789       0.694560        40.1741     
  1102.37        500.000                 NaN            NaN   1.55831                 NaN  0.144402E-004   9.17184       0.134091E-005   7.11291        41.2818       0.695529        40.1796     
  1100.95        500.000                 NaN            NaN   1.57760                 NaN  0.144402E-004   9.14462       0.550193E-005   7.11162        41.2847       0.696477        40.1850     
  1099.53        500.000                 NaN            NaN   1.59664                 NaN  0.144402E-004   9.11777       0.509402E-005   7.11036        41.2874       0.697409        40.1904     
  1098.11        500.000                 NaN            NaN   1.61452                 NaN   9.09263                 NaN            NaN   7.10923        41.2899       0.698275        40.1954     
  1096.68        500.000                 NaN            NaN   1.63334                 NaN   9.06611       0.328155E-005            NaN   7.10799        41.2927       0.699187        40.2007     
  1095.26        500.000                 NaN            NaN   1.65132                 NaN   9.04090       0.306169E-005            NaN   7.10686        41.2951       0.700022        40.2058     
  1093.84        500.000                 NaN            NaN   1.66968                 NaN   9.01502       0.285088E-005            NaN   7.10562        41.2978       0.700927        40.2110     
  1092.42        500.000                 NaN            NaN   1.68760                 NaN  0.141270E-004   8.98980       0.354895E-005   7.10445        41.3003       0.701795        40.2160     
  1091.00        500.000                 NaN            NaN   1.70447                 NaN   8.96620       0.203792E-004            NaN   7.10343        41.3025       0.702568        40.2208     
  1089.58        500.000                 NaN            NaN   1.72182                 NaN   8.94185       0.138216E-004            NaN   7.10231        41.3049       0.703397        40.2257     
  1088.15        500.000                 NaN            NaN   1.73844                 NaN   8.91861                 NaN            NaN   7.10130        41.3070       0.704161        40.2305     
  1086.73        500.000                 NaN            NaN   1.75589                 NaN   8.89405       0.289849E-005            NaN   7.10014        41.3095       0.705019        40.2354     
  1085.31        500.000                 NaN            NaN   1.77208                 NaN   8.87142       0.117281E-004            NaN   7.09916        41.3115       0.705756        40.2400     
  1083.89        500.000                 NaN            NaN   1.78828                 NaN   8.84879                 NaN            NaN   7.09818        41.3136       0.706502        40.2446     
  1082.47        500.000                 NaN            NaN   1.80424                 NaN   8.82652                 NaN            NaN   7.09722        41.3156       0.707231        40.2492     
  1081.04        500.000                 NaN            NaN   1.82008                 NaN   8.80440                 NaN            NaN   7.09626        41.3176       0.707956        40.2537     
  1079.62        500.000                 NaN            NaN   1.83560                 NaN   8.78277                 NaN            NaN   7.09534        41.3195       0.708656        40.2582     
  1078.20        500.000                 NaN            NaN   1.85089                 NaN   8.76148                 NaN            NaN   7.09446        41.3213       0.709338        40.2625     
  1076.78        500.000                 NaN            NaN   1.86612                 NaN   8.74029                 NaN            NaN   7.09357        41.3231       0.710019        40.2669     
  1075.36        500.000                 NaN            NaN   1.88113                 NaN   8.71941                 NaN            NaN   7.09270        41.3249       0.710687        40.2712     
  1073.94        500.000                 NaN            NaN   1.89594                 NaN   8.69883                 NaN            NaN   7.09185        41.3266       0.711342        40.2755     
  1072.51        500.000                 NaN            NaN   1.91057                 NaN   8.67852                 NaN            NaN   7.09102        41.3282       0.711985        40.2797     
  1071.09        500.000                 NaN            NaN   1.92502                 NaN   8.65848       0.111883E-005            NaN   7.09021        41.3298       0.712616        40.2839     
  1069.67        500.000                 NaN            NaN   1.93928                 NaN   8.63872       0.112655E-005            NaN   7.08942        41.3314       0.713233        40.2880     
  1068.25        500.000                 NaN            NaN   1.95333                 NaN   8.61926       0.116773E-005            NaN   7.08866        41.3329       0.713836        40.2920     
  1066.83        500.000                 NaN            NaN   1.96722                 NaN   8.60007       0.117168E-005            NaN   7.08791        41.3343       0.714426        40.2960     
  1065.40        500.000                 NaN            NaN   1.98141                 NaN   8.58040       0.117445E-005            NaN   7.08721        41.3358       0.715029        40.3001     
  1063.98        500.000                 NaN            NaN   1.99483                 NaN   8.56188       0.114698E-005            NaN   7.08642        41.3372       0.715607        40.3040     
  1062.56        500.000                 NaN            NaN   2.00814                 NaN   8.54360                 NaN            NaN   7.08572        41.3385       0.716131        40.3079     
  1061.14        500.000                 NaN            NaN   2.02140                 NaN   8.52529       0.116146E-005            NaN   7.08505        41.3398       0.716704        40.3118     
  1059.72        500.000                 NaN            NaN   2.03449                 NaN   8.50729       0.118122E-005            NaN   7.08439        41.3410       0.717239        40.3156     
  1058.30        500.000                 NaN            NaN   2.04739                 NaN   8.48956       0.118078E-005            NaN   7.08376        41.3422       0.717759        40.3194     
  1056.87        500.000                 NaN            NaN   2.06029                 NaN   8.47184       0.118143E-005            NaN   7.08312        41.3434       0.718284        40.3231     
  1055.45        500.000                 NaN            NaN   2.07279                 NaN   8.45473       0.118510E-005            NaN   7.08253        41.3444       0.718773        40.3268     
  1054.03        500.000                 NaN            NaN   2.08538                 NaN   8.43748       0.118769E-005            NaN   7.08193        41.3455       0.719272        40.3305     
  1052.61        500.000                 NaN            NaN   2.09767                 NaN   8.42067       0.113800E-005            NaN   7.08136        41.3465       0.719751        40.3341     
  1051.19        500.000                 NaN            NaN   2.10978                 NaN   8.40414       0.119003E-005            NaN   7.08082        41.3474       0.720211        40.3377     
  1049.76        500.000                 NaN            NaN   2.12201                 NaN   8.38742       0.118615E-005            NaN   7.08026        41.3484       0.720689        40.3412     
  1048.34        500.000                 NaN            NaN   2.13377                 NaN   8.37143       0.119362E-005            NaN   7.07977        41.3492       0.721121        40.3447     
  1046.92        500.000                 NaN            NaN   2.14553                 NaN   8.35545                 NaN            NaN   7.07927        41.3500       0.721557        40.3482     
  1045.50        500.000                 NaN            NaN   2.15718                 NaN   8.33961                 NaN            NaN   7.07878        41.3508       0.721989        40.3517     
  1044.08        500.000                 NaN            NaN   2.16863                 NaN   8.32410                 NaN            NaN   7.07832        41.3515       0.722398        40.3551     
  1042.65        500.000                 NaN            NaN   2.17998                 NaN   8.30874                 NaN            NaN   7.07788        41.3522       0.722800        40.3584     
  1041.23        500.000                 NaN            NaN   2.19087                 NaN   8.29409                 NaN            NaN   7.07751        41.3527       0.723158        40.3617     
  1039.81        500.000                 NaN            NaN   2.20195                 NaN   8.27913                 NaN            NaN   7.07710        41.3533       0.723542        40.3650     
  1038.39        500.000                 NaN            NaN   2.21317                 NaN   8.26393                 NaN            NaN   7.07665        41.3540       0.723945        40.3683     
  1036.97        500.000                 NaN            NaN   2.22404                 NaN   8.24929                 NaN            NaN   7.07627        41.3545       0.724309        40.3716     
  1035.55        500.000                 NaN            NaN   2.23484                 NaN   8.23477                 NaN            NaN   7.07591        41.3550       0.724670        40.3748     
  1034.12        500.000                 NaN            NaN   2.24545                 NaN   8.22055                 NaN            NaN   7.07556        41.3554       0.725015        40.3780     
  1032.70        500.000                 NaN            NaN   2.25598                 NaN   8.20643                 NaN            NaN   7.07522        41.3558       0.725354        40.3812     
  1031.28        500.000                 NaN            NaN   2.26624                 NaN   8.19274                 NaN            NaN   7.07494        41.3561       0.725665        40.3843     
  1029.86        500.000                 NaN            NaN   2.27668                 NaN   8.17875                 NaN            NaN   7.07460        41.3565       0.726003        40.3874     
  1028.44        500.000                 NaN            NaN   2.28686                 NaN   8.16518                 NaN            NaN   7.07432        41.3568       0.726312        40.3905     
  1027.01        500.000                 NaN            NaN   2.29679                 NaN   8.15200                 NaN            NaN   7.07407        41.3570       0.726596        40.3936     
  1025.59        500.000                 NaN            NaN   2.30678                 NaN   8.13873                 NaN            NaN   7.07381        41.3572       0.726892        40.3966     
  1024.17        500.000                 NaN            NaN   2.31665                 NaN   8.12563                 NaN            NaN   7.07357        41.3574       0.727177        40.3996     
  1022.75        500.000                 NaN            NaN   2.32643                 NaN   8.11268                 NaN            NaN   7.07333        41.3575       0.727454        40.4026     
  1021.33        500.000                 NaN            NaN   2.33604                 NaN   8.09998                 NaN            NaN   7.07314        41.3576       0.727714        40.4055     
  1019.91        500.000                 NaN            NaN   2.34563                 NaN   8.08734                 NaN            NaN   7.07293        41.3577       0.727974        40.4085     
  1018.48        500.000                 NaN            NaN   2.35509                 NaN   8.07487                 NaN            NaN   7.07275        41.3577       0.728222        40.4114     
  1017.06        500.000                 NaN            NaN   2.36465                 NaN   8.06225                 NaN            NaN   7.07254        41.3578       0.728488        40.4143     
  1015.64        500.000                 NaN            NaN   2.37383                 NaN   8.05023                 NaN            NaN   7.07241        41.3577       0.728708        40.4171     
  1014.22        500.000                 NaN            NaN   2.38295                 NaN   8.03832                 NaN            NaN   7.07228        41.3576       0.728925        40.4200     
  1012.80        500.000                 NaN            NaN   2.39208                 NaN   8.02639                 NaN            NaN   7.07215        41.3574       0.729144        40.4228     
  1011.37        500.000                 NaN            NaN   2.40104                 NaN   8.01471                 NaN            NaN   7.07205        41.3573       0.729347        40.4256     
  1009.95        500.000                 NaN            NaN   2.40993                 NaN   8.00315                 NaN            NaN   7.07196        41.3571       0.729544        40.4284     
  1008.53        500.000                 NaN            NaN   2.41873                 NaN   7.99174                 NaN            NaN   7.07188        41.3568       0.729732        40.4311     
  1007.11        500.000                 NaN            NaN   2.42784                 NaN   7.97979                 NaN            NaN   7.07173        41.3567       0.729966        40.4339     
  1005.69        500.000                 NaN            NaN   2.43645                 NaN   7.96868                 NaN            NaN   7.07169        41.3564       0.730133        40.4366     
  1004.27        500.000                 NaN            NaN   2.44492                 NaN   7.95778                 NaN            NaN   7.07166        41.3560       0.730291        40.4393     
  1002.84        500.000                 NaN            NaN   2.45338                 NaN   7.94692                 NaN            NaN   7.07165        41.3556       0.730443        40.4420     
  1001.42        500.000                 NaN            NaN   2.46180                 NaN   7.93612                 NaN            NaN   7.07164        41.3552       0.730592        40.4446     
  1000.00        500.000                 NaN            NaN   2.47005                 NaN   7.92558                 NaN            NaN   7.07165        41.3547       0.730731        40.4473     
