|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.75/T13/T13_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1431.08        500.000        98.6286                 NaN            NaN            NaN            NaN  0.471667       0.899697                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.3358                 NaN            NaN            NaN            NaN   1.20284       0.461408                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.3605                 NaN            NaN            NaN            NaN  0.455057        1.18444                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.3734                 NaN            NaN            NaN            NaN  0.452456        1.17410                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.3925                 NaN            NaN            NaN            NaN   1.15958       0.447913                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.4086                 NaN            NaN            NaN            NaN  0.444379        1.14703                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.4231                 NaN            NaN            NaN            NaN  0.439117        1.13783                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.4406                 NaN            NaN            NaN            NaN   1.12243       0.436944                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.4545                 NaN            NaN            NaN            NaN  0.434082        1.11144                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.4685                 NaN            NaN            NaN            NaN   1.09979       0.431663                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.4789                 NaN            NaN            NaN            NaN  0.428299        1.09285                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.0137                 NaN            NaN            NaN            NaN   1.10931       0.667765       0.209255                 NaN            NaN            NaN
  1401.00        500.000        96.1250                 NaN            NaN            NaN            NaN   1.18357        1.64222        1.04922                 NaN            NaN            NaN
  1398.50        500.000        96.2013                 NaN            NaN            NaN            NaN   1.61004        1.16229        1.02637                 NaN            NaN            NaN
  1395.99        500.000        96.2938                 NaN            NaN            NaN            NaN   1.13370        1.57412       0.998337                 NaN            NaN            NaN
  1393.48        500.000        96.3798                 NaN            NaN            NaN            NaN   1.10776        1.53985       0.972597                 NaN            NaN            NaN
  1390.98        500.000        96.4316                 NaN  0.290244                 NaN            NaN   1.05108        1.23547       0.991643                 NaN            NaN            NaN
  1388.47        500.000        96.4387                 NaN  0.660246                 NaN            NaN   1.43189       0.436394        1.03276                 NaN            NaN            NaN
  1385.96        500.000        96.5803                 NaN  0.660404                 NaN            NaN  0.376835        1.39149       0.990943                 NaN            NaN            NaN
  1383.46        500.000        96.6303                 NaN  0.685011                 NaN            NaN   1.39307       0.313329       0.978284                 NaN            NaN            NaN
  1380.95        500.000        96.7062                 NaN  0.703289                 NaN            NaN  0.245390        1.38712       0.958005                 NaN            NaN            NaN
  1378.45        500.000        96.7794                 NaN  0.712699                 NaN            NaN  0.192219        1.37909       0.936593                 NaN            NaN            NaN
  1375.94        500.000        96.8421                 NaN  0.729686                 NaN            NaN   1.37721       0.131555       0.919461                 NaN            NaN            NaN
  1373.43        500.000        96.9071                 NaN  0.742985                 NaN            NaN  0.761891E-001   1.37266       0.901104                 NaN            NaN            NaN
  1370.93        500.000        96.9768                 NaN  0.754993                 NaN            NaN  0.213344E-001   1.36528       0.881625                 NaN            NaN            NaN
  1368.42        500.000        97.0255                 NaN  0.733919                 NaN            NaN   1.32546       0.508249E-001  0.864257                 NaN            NaN            NaN
  1365.91        500.000        97.0852                 NaN  0.749104                 NaN            NaN   1.31812                 NaN  0.847552                 NaN            NaN            NaN
  1363.41        500.000        97.1349                 NaN  0.745782                 NaN            NaN   1.28788                 NaN  0.831474                 NaN            NaN            NaN
  1360.90        500.000        97.1886                 NaN  0.735500                 NaN            NaN   1.26237                 NaN  0.813557                 NaN            NaN            NaN
  1358.40        500.000        97.2345                 NaN  0.729552                 NaN            NaN   1.23758                 NaN  0.798332                 NaN            NaN            NaN
  1355.89        500.000        97.2838                 NaN  0.720584                 NaN            NaN   1.21347                 NaN  0.782159                 NaN            NaN            NaN
  1353.38        500.000        97.3305                 NaN  0.715619                 NaN            NaN   1.18720                 NaN  0.766669                 NaN            NaN            NaN
  1350.88        500.000        97.0663                 NaN  0.897752                 NaN            NaN   1.13077                 NaN  0.905222                 NaN            NaN            NaN
  1348.37        500.000        97.7626                 NaN  0.526082                 NaN            NaN   1.13382                 NaN  0.577444                 NaN            NaN            NaN
  1345.86        500.000        97.4589                 NaN  0.701693                 NaN            NaN   1.11550                 NaN  0.723878                 NaN            NaN            NaN
  1343.36        500.000        97.5039                 NaN  0.694018                 NaN            NaN   1.09314                 NaN  0.708972                 NaN            NaN            NaN
  1340.85        500.000        97.5426                 NaN  0.686273                 NaN            NaN   1.07569                 NaN  0.695448                 NaN            NaN            NaN
  1338.35        500.000        97.5791                 NaN  0.683062                 NaN            NaN   1.05503                 NaN  0.682833                 NaN            NaN            NaN
  1335.84        500.000        97.6199                 NaN  0.674987                 NaN            NaN   1.03592                 NaN  0.669200                 NaN            NaN            NaN
  1333.33        500.000        97.6579                 NaN  0.664893                 NaN            NaN   1.02120                 NaN  0.656019                 NaN            NaN            NaN
  1330.83        500.000        97.6976                 NaN  0.657179                 NaN            NaN   1.00233                 NaN  0.642902                 NaN            NaN            NaN
  1328.32        500.000        97.7302                 NaN  0.651402                 NaN            NaN  0.987241                 NaN  0.631143                 NaN            NaN            NaN
  1325.81        500.000        97.7659                 NaN  0.644194                 NaN            NaN  0.970791                 NaN  0.619074                 NaN            NaN            NaN
  1323.31        500.000        97.7987                 NaN  0.638225                 NaN            NaN  0.955154                 NaN  0.607939                 NaN            NaN            NaN
  1320.80        500.000        97.8354                 NaN  0.627865                 NaN            NaN  0.941350                 NaN  0.595338                 NaN            NaN            NaN
  1318.30        500.000        97.8679                 NaN  0.619262                 NaN            NaN  0.928944                 NaN  0.583868                 NaN            NaN            NaN
  1315.79        500.000        97.9001                 NaN  0.610060                 NaN            NaN  0.917146                 NaN  0.572681                 NaN            NaN            NaN
  1313.28        500.000        97.9287                 NaN  0.604495                 NaN            NaN  0.904123                 NaN  0.562661                 NaN            NaN            NaN
  1310.78        500.000        97.9626                 NaN  0.593060                 NaN            NaN  0.893171                 NaN  0.551157                 NaN            NaN            NaN
  1308.27        500.000        97.9940                 NaN  0.584741                 NaN            NaN  0.880323                 NaN  0.540939                 NaN            NaN            NaN
  1305.76        500.000        98.0234                 NaN  0.576192                 NaN            NaN  0.870283                 NaN  0.530100                 NaN            NaN            NaN
  1303.26        500.000        98.0544                 NaN  0.565154                 NaN            NaN  0.860725                 NaN  0.519771                 NaN            NaN            NaN
  1300.75        500.000        98.0869                 NaN  0.555751                 NaN            NaN  0.847846                 NaN  0.509459                 NaN            NaN            NaN
  1298.25        500.000        98.1141                 NaN  0.547438                 NaN            NaN  0.838687                 NaN  0.499740                 NaN            NaN            NaN
  1295.74        500.000        98.1445                 NaN  0.537394                 NaN            NaN  0.828133                 NaN  0.489987                 NaN            NaN            NaN
  1293.23        500.000        98.0300                 NaN  0.449186       0.114374                 NaN  0.900981                 NaN  0.505420                 NaN            NaN            NaN
  1290.73        500.000        97.9311                 NaN  0.363257       0.223288                 NaN  0.963891                 NaN  0.518470                 NaN            NaN            NaN
  1288.22        500.000        97.9826                 NaN  0.355832       0.215734                 NaN  0.940405                 NaN  0.505407                 NaN            NaN            NaN
  1285.71        500.000        98.0355                 NaN  0.348039       0.208836                 NaN  0.915621                 NaN  0.492017                 NaN            NaN            NaN
  1283.21        500.000        98.0832                 NaN  0.334467       0.203681                 NaN  0.898276                 NaN  0.480380                 NaN            NaN            NaN
  1280.70        500.000        98.1392                 NaN  0.332522       0.194540                 NaN  0.868490                 NaN  0.465260                 NaN            NaN            NaN
  1278.20        500.000        98.1873                 NaN  0.323814       0.188090                 NaN  0.846982                 NaN  0.453843                 NaN            NaN            NaN
  1275.69        500.000        98.2295                 NaN  0.319782       0.181713                 NaN  0.826581                 NaN  0.442431                 NaN            NaN            NaN
  1273.18        500.000        98.2797                 NaN  0.310353       0.175403                 NaN  0.804505                 NaN  0.430076                 NaN            NaN            NaN
  1270.68        500.000        98.3240                 NaN  0.304627       0.169037                 NaN  0.783605                 NaN  0.418778                 NaN            NaN            NaN
  1268.17        500.000        98.3701                 NaN  0.296574       0.162931                 NaN  0.763322                 NaN  0.407028                 NaN            NaN            NaN
  1265.66        500.000        98.4155                 NaN  0.289091       0.156908                 NaN  0.742958                 NaN  0.395568                 NaN            NaN            NaN
  1263.16        500.000        98.4577                 NaN  0.283257       0.150957                 NaN  0.723346                 NaN  0.384734                 NaN            NaN            NaN
  1260.65        500.000        98.5013                 NaN  0.275901       0.145371                 NaN  0.703700                 NaN  0.373756                 NaN            NaN            NaN
  1258.15        500.000        98.5433                 NaN  0.269808       0.139987                 NaN  0.683400                 NaN  0.363544                 NaN            NaN            NaN
  1255.64        500.000        98.5849                 NaN  0.260875       0.134351                 NaN  0.667823                 NaN  0.352055                 NaN            NaN            NaN
  1253.13        500.000        98.6257                 NaN  0.254630       0.129031                 NaN  0.648497                 NaN  0.342165                 NaN            NaN            NaN
  1250.63        500.000        98.6665                 NaN  0.247443       0.124025                 NaN  0.630018                 NaN  0.332002                 NaN            NaN            NaN
  1248.12        500.000        98.7047                 NaN  0.240832       0.119004                 NaN  0.613219                 NaN  0.322293                 NaN            NaN            NaN
  1245.61        500.000        98.7425                 NaN  0.234432       0.114140                 NaN  0.596154                 NaN  0.312764                 NaN            NaN            NaN
  1243.11        500.000        98.7784                 NaN  0.228560       0.109530                 NaN  0.579850                 NaN  0.303683                 NaN            NaN            NaN
  1240.60        500.000        98.8152                 NaN  0.221445       0.104811                 NaN  0.564174                 NaN  0.294373                 NaN            NaN            NaN
  1238.10        500.000        95.6243                 NaN  0.357617       0.274601                 NaN   1.05962                 NaN  0.600132        2.08378                 NaN            NaN
  1235.59        500.000        94.7522                 NaN  0.392453       0.314266                 NaN   1.19154                 NaN  0.682585        2.66692                 NaN            NaN
  1233.08        500.000        95.5316                 NaN  0.335984       0.269963                 NaN   1.02329                 NaN  0.576157        2.26297                 NaN            NaN
  1230.58        500.000        95.5675                 NaN  0.322070       0.263279                 NaN   1.01242                 NaN  0.570319        2.26440                 NaN            NaN
  1228.07        500.000        95.7547                 NaN  0.299196       0.251613                 NaN  0.973242                 NaN  0.542830        2.17840                 NaN            NaN
  1225.56        500.000        96.0950                 NaN  0.293893       0.220813                 NaN  0.888571                 NaN  0.497465        2.00422                 NaN            NaN
  1223.06        500.000        96.2546                 NaN  0.265297       0.212492                 NaN  0.858161                 NaN  0.473690        1.93574                 NaN            NaN
  1220.55        500.000        96.3825                 NaN  0.373218       0.376032E-001            NaN  0.800061                 NaN  0.457471        1.87481       0.743648E-001            NaN
  1218.05        500.000        96.4635                 NaN  0.379602                 NaN            NaN  0.770011                 NaN  0.444678        1.83966       0.102538                 NaN
  1215.54        500.000        96.6528                 NaN  0.357580                 NaN            NaN  0.727890                 NaN  0.417524        1.74931       0.948797E-001            NaN
  1213.03        500.000        96.8282                 NaN  0.335828                 NaN            NaN  0.689881                 NaN  0.392284        1.66594       0.878412E-001            NaN
  1210.53        500.000        92.7494                 NaN  0.520031                 NaN            NaN   1.04205                 NaN  0.725937        3.12176       0.123900        1.71691     
  1208.02        500.000        64.2144                 NaN   1.90500                 NaN            NaN   3.61127                 NaN   3.10110        13.2983       0.392516        13.4774     
  1205.51        500.000        66.2336                 NaN   1.77622                 NaN            NaN   3.35271                 NaN   2.91481        12.5353       0.365015        12.8224     
  1203.01        500.000        79.1120                 NaN   1.31439                 NaN            NaN   1.71019                 NaN   1.83257        7.86490       0.222241        7.94374     
  1200.50        500.000        34.7819                 NaN   3.47340                 NaN            NaN   6.31728                 NaN   5.59373        23.8073       0.663355        25.3631     
  1197.99        500.000        99.4876                 NaN  0.159761                 NaN            NaN  0.143663                 NaN            NaN  0.187399       0.216158E-001            NaN
  1195.49        500.000        98.8252                 NaN  0.442470E-001            NaN            NaN  0.324462                 NaN            NaN  0.806083                 NaN            NaN
  1192.98        500.000        98.0550                 NaN            NaN            NaN            NaN  0.575115                 NaN  0.145412        1.21415       0.103307E-001            NaN
  1190.48        500.000        97.7319                 NaN  0.187433                 NaN            NaN  0.478388                 NaN  0.250190        1.29189       0.601756E-001            NaN
  1187.97        500.000        91.1554                 NaN  0.659099                 NaN            NaN  0.258628                 NaN  0.751600        3.62924       0.966629E-001   3.44934     
  1185.46        500.000        47.8692                 NaN   2.32016                 NaN            NaN   4.10318                 NaN   4.00756        21.0247       0.492053        20.1832     
  1182.96        500.000                 NaN            NaN   4.23208                 NaN            NaN   7.02619                 NaN   7.38335        41.4082       0.924684        39.0255     
  1180.45        500.000                 NaN            NaN   4.25653                 NaN            NaN   6.99500                 NaN   7.38222        41.4118       0.925491        39.0290     
  1177.94        500.000                 NaN            NaN   4.03307                 NaN            NaN   7.36451                 NaN   7.41395        41.3064       0.902153        38.9799     
  1175.44        500.000                 NaN            NaN   4.00450                 NaN            NaN   7.42115                 NaN   7.41436        41.2975       0.894294        38.9682     
  1172.93        500.000                 NaN            NaN   4.03548                 NaN            NaN   7.37552                 NaN   7.41446        41.3007       0.896292        38.9775     
  1170.43        500.000                 NaN            NaN   4.30307                 NaN            NaN   6.94083                 NaN   7.37054        41.4034       0.926634        39.0556     
  1167.92        500.000                 NaN            NaN   4.09157                 NaN            NaN   7.29314                 NaN   7.41524        41.3055       0.899859        38.9947     
  1165.41        500.000                 NaN            NaN   4.12074                 NaN            NaN   7.24913                 NaN   7.41628        41.3077       0.902288        39.0039     
  1162.91        500.000                 NaN            NaN   4.14244                 NaN            NaN   7.21881                 NaN   7.41618        41.3091       0.903001        39.0105     
  1160.40        500.000                 NaN            NaN   4.16633                 NaN            NaN   7.18395                 NaN   7.41671        41.3106       0.904461        39.0179     
  1157.89        500.000                 NaN            NaN   4.18895                 NaN            NaN   7.15108                 NaN   7.41732        41.3118       0.905814        39.0250     
  1155.39        500.000                 NaN            NaN   4.21082                 NaN            NaN   7.11935                 NaN   7.41796        41.3128       0.907112        39.0319     
  1152.88        500.000                 NaN            NaN   4.23185                 NaN            NaN   7.08893                 NaN   7.41864        41.3136       0.908343        39.0386     
  1150.38        500.000                 NaN            NaN   4.25214                 NaN            NaN   7.05963                 NaN   7.41936        41.3142       0.909520        39.0451     
  1147.87        500.000                 NaN            NaN   4.27176                 NaN            NaN   7.03134                 NaN   7.42011        41.3147       0.910646        39.0514     
  1145.36        500.000                 NaN            NaN   4.29069                 NaN            NaN   7.00411                 NaN   7.42091        41.3151       0.911717        39.0575     
  1142.86        500.000                 NaN            NaN   4.30906                 NaN            NaN   6.97774                 NaN   7.42170        41.3152       0.912753        39.0635     
  1140.35        500.000                 NaN            NaN   4.32686                 NaN            NaN   6.95224                 NaN   7.42253        41.3153       0.913740        39.0693     
  1137.84        500.000                 NaN            NaN   4.34414                 NaN            NaN   6.92749                 NaN   7.42337        41.3153       0.914696        39.0750     
  1135.34        500.000                 NaN            NaN   4.36087                 NaN            NaN   6.90364                 NaN   7.42427        41.3151       0.915604        39.0806     
  1132.83        500.000                 NaN            NaN   4.37711                 NaN            NaN   6.88055                 NaN   7.42519        41.3147       0.916472        39.0860     
  1130.33        500.000                 NaN            NaN   4.39287                 NaN            NaN   6.85822                 NaN   7.42616        41.3142       0.917301        39.0913     
  1127.82        500.000                 NaN            NaN   4.40824                 NaN            NaN   6.83644                 NaN   7.42712        41.3136       0.918108        39.0965     
  1125.31        500.000                 NaN            NaN   4.42318                 NaN            NaN   6.81535                 NaN   7.42812        41.3129       0.918878        39.1016     
  1122.81        500.000                 NaN            NaN   4.43773                 NaN            NaN   6.79486                 NaN   7.42914        41.3121       0.919618        39.1066     
  1120.30        500.000                 NaN            NaN   4.57822                 NaN            NaN   6.56121                 NaN   7.41667        41.3661       0.934277        39.1435     
  1117.79        500.000                 NaN            NaN   4.58719                 NaN            NaN   6.54954                 NaN   7.41805        41.3637       0.934522        39.1470     
  1115.29        500.000                 NaN            NaN   4.59609                 NaN            NaN   6.53793                 NaN   7.41942        41.3614       0.934773        39.1504     
  1112.78        500.000                 NaN            NaN   4.60486                 NaN            NaN   6.52656                 NaN   7.42083        41.3589       0.935007        39.1538     
  1110.28        500.000                 NaN            NaN   4.61353                 NaN            NaN   6.51534                 NaN   7.42226        41.3564       0.935234        39.1572     
  1107.77        500.000                 NaN            NaN   4.62209                 NaN            NaN   6.50430                 NaN   7.42371        41.3538       0.935456        39.1606     
  1105.26        500.000                 NaN            NaN   4.63056                 NaN            NaN   6.49342                 NaN   7.42513        41.3512       0.935670        39.1640     
  1102.76        500.000                 NaN            NaN   4.63893                 NaN            NaN   6.48267                 NaN   7.42662        41.3486       0.935878        39.1673     
  1100.25        500.000                 NaN            NaN   4.64721                 NaN            NaN   6.47206                 NaN   7.42810        41.3459       0.936083        39.1707     
  1097.74        500.000                 NaN            NaN   4.65540                 NaN            NaN   6.46161                 NaN   7.42959        41.3431       0.936280        39.1740     
  1095.24        500.000                 NaN            NaN   4.66349                 NaN            NaN   6.45131                 NaN   7.43109        41.3403       0.936470        39.1773     
  1092.73        500.000                 NaN            NaN   4.67149                 NaN            NaN   6.44115                 NaN   7.43260        41.3375       0.936655        39.1806     
  1090.23        500.000                 NaN            NaN   4.67940                 NaN            NaN   6.43113                 NaN   7.43412        41.3346       0.936835        39.1839     
  1087.72        500.000                 NaN            NaN   4.68722                 NaN            NaN   6.42127                 NaN   7.43567        41.3317       0.937007        39.1871     
  1085.21        500.000                 NaN            NaN   4.69495                 NaN            NaN   6.41154                 NaN   7.43723        41.3287       0.937175        39.1904     
  1082.71        500.000                 NaN            NaN   4.70259                 NaN            NaN   6.40197                 NaN   7.43880        41.3257       0.937335        39.1936     
  1080.20        500.000                 NaN            NaN   4.71015                 NaN            NaN   6.39251                 NaN   7.44038        41.3226       0.937491        39.1969     
  1077.69        500.000                 NaN            NaN   4.71763                 NaN            NaN   6.38320                 NaN   7.44198        41.3195       0.937641        39.2001     
  1075.19        500.000                 NaN            NaN   4.72502                 NaN            NaN   6.37401                 NaN   7.44360        41.3163       0.937784        39.2033     
  1072.68        500.000                 NaN            NaN   4.72626                 NaN            NaN   6.37584                 NaN   7.44610        41.3096       0.937143        39.2050     
  1070.18        500.000                 NaN            NaN   4.73542                 NaN            NaN   6.36349                 NaN   7.44749        41.3074       0.937517        39.2087     
  1067.67        500.000                 NaN            NaN   4.74383                 NaN            NaN   6.35248                 NaN   7.44898        41.3048       0.937799        39.2121     
  1065.16        500.000                 NaN            NaN   4.75372                 NaN            NaN   6.33872                 NaN   7.45024        41.3031       0.938294        39.2159     
  1062.66        500.000                 NaN            NaN   4.76075                 NaN            NaN   6.33012                 NaN   7.45193        41.2997       0.938415        39.2191     
  1060.15        500.000                 NaN            NaN   4.76768                 NaN            NaN   6.32169                 NaN   7.45364        41.2963       0.938526        39.2222     
  1057.64        500.000                 NaN            NaN   4.77453                 NaN            NaN   6.31341                 NaN   7.45538        41.2927       0.938630        39.2253     
  1055.14        500.000                 NaN            NaN   4.78129                 NaN            NaN   6.30527                 NaN   7.45713        41.2892       0.938728        39.2284     
  1052.63        500.000                 NaN            NaN   4.78798                 NaN            NaN   6.29723                 NaN   7.45890        41.2855       0.938821        39.2315     
  1050.13        500.000                 NaN            NaN   4.79450                 NaN            NaN   6.28939                 NaN   7.46057        41.2820       0.938956        39.2346     
  1047.62        500.000                 NaN            NaN   4.80105                 NaN            NaN   6.28150                 NaN   7.46242        41.2783       0.939037        39.2377     
  1045.11        500.000                 NaN            NaN   4.80752                 NaN            NaN   6.27384                 NaN   7.46425        41.2745       0.939112        39.2407     
  1042.61        500.000                 NaN            NaN   4.81392                 NaN            NaN   6.26630                 NaN   7.46610        41.2707       0.939182        39.2438     
  1040.10        500.000                 NaN            NaN   4.82022                 NaN            NaN   6.25892                 NaN   7.46797        41.2668       0.939225        39.2469     
  1037.59        500.000                 NaN            NaN   4.82655                 NaN            NaN   6.25143                 NaN   7.46997        41.2628       0.939307        39.2499     
  1035.09        500.000                 NaN            NaN   4.83281                 NaN            NaN   6.24439                 NaN   7.47184        41.2586       0.939310        39.2530     
  1032.58        500.000                 NaN            NaN   4.83881                 NaN            NaN   6.23730                 NaN   7.47367        41.2548       0.939399        39.2560     
  1030.08        500.000                 NaN            NaN   4.84483                 NaN            NaN   6.23042                 NaN   7.47555        41.2507       0.939435        39.2591     
  1027.57        500.000                 NaN            NaN   4.85080                 NaN            NaN   6.22364                 NaN   7.47746        41.2465       0.939468        39.2621     
  1025.06        500.000                 NaN            NaN   4.85673                 NaN            NaN   6.21687                 NaN   7.47945        41.2423       0.939526        39.2652     
  1022.56        500.000                 NaN            NaN   4.86250                 NaN            NaN   6.21042                 NaN   7.48132        41.2379       0.939608        39.2682     
  1020.05        500.000                 NaN            NaN   4.86898                 NaN            NaN   6.20311                 NaN   7.48368        41.2334       0.939473        39.2714     
  1017.54        500.000                 NaN            NaN   4.87491                 NaN            NaN   6.19654                 NaN   7.48579        41.2289       0.939416        39.2744     
  1015.04        500.000                 NaN            NaN   4.88027                 NaN            NaN   6.19038                 NaN   7.48785        41.2246       0.939567        39.2773     
  1012.53        500.000                 NaN            NaN   4.88588                 NaN            NaN   6.18420                 NaN   7.48997        41.2200       0.939567        39.2803     
  1010.03        500.000                 NaN            NaN   4.89144                 NaN            NaN   6.17813                 NaN   7.49212        41.2154       0.939556        39.2834     
  1007.52        500.000                 NaN            NaN   4.89692                 NaN            NaN   6.17215                 NaN   7.49426        41.2108       0.939555        39.2863     
  1005.01        500.000                 NaN            NaN   4.90235                 NaN            NaN   6.16630                 NaN   7.49647        41.2060       0.939531        39.2894     
  1002.51        500.000                 NaN            NaN   4.90770                 NaN            NaN   6.16053                 NaN   7.49864        41.2013       0.939518        39.2923     
  1000.00        500.000                 NaN            NaN   4.91303                 NaN            NaN   6.15489                 NaN   7.50090        41.1963       0.939486        39.2954     
