|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.75/T13/T13_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1431.08        500.000        98.8158                 NaN            NaN            NaN            NaN  0.410966       0.773191                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5561                 NaN            NaN            NaN            NaN   1.04762       0.396278                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5791                 NaN            NaN            NaN            NaN  0.390317        1.03057                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.5918                 NaN            NaN            NaN            NaN  0.387636        1.02061                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.6096                 NaN            NaN            NaN            NaN   1.00706       0.383294                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.6249                 NaN            NaN            NaN            NaN  0.379831       0.995260                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.6389                 NaN            NaN            NaN            NaN  0.374847       0.986206                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6554                 NaN            NaN            NaN            NaN  0.972003       0.372558                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6688                 NaN            NaN            NaN            NaN  0.369664       0.961543                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6824                 NaN            NaN            NaN            NaN  0.950516       0.367130                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6927                 NaN            NaN            NaN            NaN  0.363784       0.943486                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.2527                 NaN            NaN            NaN            NaN  0.957131       0.566659       0.223462                 NaN            NaN            NaN
  1401.00        500.000        96.4646                 NaN            NaN            NaN            NaN   1.02077        1.39284        1.12179                 NaN            NaN            NaN
  1398.50        500.000        96.5381                 NaN            NaN            NaN            NaN   1.36340        1.00104        1.09741                 NaN            NaN            NaN
  1395.99        500.000        96.6268                 NaN            NaN            NaN            NaN  0.975013        1.33075        1.06742                 NaN            NaN            NaN
  1393.48        500.000        96.7091                 NaN            NaN            NaN            NaN  0.951389        1.29963        1.03986                 NaN            NaN            NaN
  1390.98        500.000        96.7727                 NaN  0.222435                 NaN            NaN  0.885525        1.05933        1.05996                 NaN            NaN            NaN
  1388.47        500.000        96.8008                 NaN  0.503937                 NaN            NaN   1.22518       0.366844        1.10323                 NaN            NaN            NaN
  1385.96        500.000        96.9363                 NaN  0.502099                 NaN            NaN  0.316018        1.18806        1.05753                 NaN            NaN            NaN
  1383.46        500.000        96.9894                 NaN  0.518580                 NaN            NaN   1.18685       0.262094        1.04303                 NaN            NaN            NaN
  1380.95        500.000        97.0655                 NaN  0.530270                 NaN            NaN  0.204739        1.17916        1.02032                 NaN            NaN            NaN
  1378.45        500.000        97.1392                 NaN  0.535108                 NaN            NaN  0.159962        1.16932       0.996380                 NaN            NaN            NaN
  1375.94        500.000        97.2035                 NaN  0.545558                 NaN            NaN   1.16483       0.109185       0.976977                 NaN            NaN            NaN
  1373.43        500.000        97.2695                 NaN  0.553166                 NaN            NaN  0.630520E-001   1.15806       0.956244                 NaN            NaN            NaN
  1370.93        500.000        97.3394                 NaN  0.559785                 NaN            NaN  0.176100E-001   1.14895       0.934299                 NaN            NaN            NaN
  1368.42        500.000        97.3891                 NaN  0.541895                 NaN            NaN   1.11253       0.418348E-001  0.914617                 NaN            NaN            NaN
  1365.91        500.000        97.4500                 NaN  0.550747                 NaN            NaN   1.10361                 NaN  0.895625                 NaN            NaN            NaN
  1363.41        500.000        97.5012                 NaN  0.545906                 NaN            NaN   1.07556                 NaN  0.877304                 NaN            NaN            NaN
  1360.90        500.000        97.5554                 NaN  0.536223                 NaN            NaN   1.05134                 NaN  0.857049                 NaN            NaN            NaN
  1358.40        500.000        97.6028                 NaN  0.529618                 NaN            NaN   1.02791                 NaN  0.839652                 NaN            NaN            NaN
  1355.89        500.000        97.6526                 NaN  0.520943                 NaN            NaN   1.00517                 NaN  0.821271                 NaN            NaN            NaN
  1353.38        500.000        97.7004                 NaN  0.515162                 NaN            NaN  0.980815                 NaN  0.803631                 NaN            NaN            NaN
  1350.88        500.000        97.4759                 NaN  0.643792                 NaN            NaN  0.933081                 NaN  0.947262                 NaN            NaN            NaN
  1348.37        500.000        98.0905                 NaN  0.375402                 NaN            NaN  0.931247                 NaN  0.602862                 NaN            NaN            NaN
  1345.86        500.000        97.8324                 NaN  0.498765                 NaN            NaN  0.914181                 NaN  0.754698                 NaN            NaN            NaN
  1343.36        500.000        97.8776                 NaN  0.491291                 NaN            NaN  0.893371                 NaN  0.737759                 NaN            NaN            NaN
  1340.85        500.000        97.9174                 NaN  0.483781                 NaN            NaN  0.876557                 NaN  0.722293                 NaN            NaN            NaN
  1338.35        500.000        97.9554                 NaN  0.479486                 NaN            NaN  0.857353                 NaN  0.707799                 NaN            NaN            NaN
  1335.84        500.000        97.9964                 NaN  0.471868                 NaN            NaN  0.839454                 NaN  0.692273                 NaN            NaN            NaN
  1333.33        500.000        98.0348                 NaN  0.462898                 NaN            NaN  0.825054                 NaN  0.677253                 NaN            NaN            NaN
  1330.83        500.000        98.0744                 NaN  0.455695                 NaN            NaN  0.807541                 NaN  0.662336                 NaN            NaN            NaN
  1328.32        500.000        98.1083                 NaN  0.449784                 NaN            NaN  0.793074                 NaN  0.648858                 NaN            NaN            NaN
  1325.81        500.000        98.1443                 NaN  0.442990                 NaN            NaN  0.777644                 NaN  0.635091                 NaN            NaN            NaN
  1323.31        500.000        98.1777                 NaN  0.437085                 NaN            NaN  0.762908                 NaN  0.622319                 NaN            NaN            NaN
  1320.80        500.000        98.2140                 NaN  0.428303                 NaN            NaN  0.749619                 NaN  0.608080                 NaN            NaN            NaN
  1318.30        500.000        98.2468                 NaN  0.420749                 NaN            NaN  0.737430                 NaN  0.595045                 NaN            NaN            NaN
  1315.79        500.000        98.2789                 NaN  0.412814                 NaN            NaN  0.725912                 NaN  0.582335                 NaN            NaN            NaN
  1313.28        500.000        98.3082                 NaN  0.407382                 NaN            NaN  0.713532                 NaN  0.570852                 NaN            NaN            NaN
  1310.78        500.000        98.3413                 NaN  0.398120                 NaN            NaN  0.702679                 NaN  0.557899                 NaN            NaN            NaN
  1308.27        500.000        98.3722                 NaN  0.391016                 NaN            NaN  0.690522                 NaN  0.546293                 NaN            NaN            NaN
  1305.76        500.000        98.4016                 NaN  0.383716                 NaN            NaN  0.680587                 NaN  0.534103                 NaN            NaN            NaN
  1303.26        500.000        98.4316                 NaN  0.374937                 NaN            NaN  0.670978                 NaN  0.522469                 NaN            NaN            NaN
  1300.75        500.000        98.4628                 NaN  0.367386                 NaN            NaN  0.658906                 NaN  0.510896                 NaN            NaN            NaN
  1298.25        500.000        98.4898                 NaN  0.360387                 NaN            NaN  0.649862                 NaN  0.499966                 NaN            NaN            NaN
  1295.74        500.000        98.5188                 NaN  0.352457                 NaN            NaN  0.639721                 NaN  0.489041                 NaN            NaN            NaN
  1293.23        500.000        98.4429                 NaN  0.293530       0.663097E-001            NaN  0.693966                 NaN  0.503254                 NaN            NaN            NaN
  1290.73        500.000        98.3797                 NaN  0.236444       0.129040                 NaN  0.740010                 NaN  0.514826                 NaN            NaN            NaN
  1288.22        500.000        98.4256                 NaN  0.230613       0.124231                 NaN  0.719291                 NaN  0.500268                 NaN            NaN            NaN
  1285.71        500.000        98.4722                 NaN  0.224607       0.119836                 NaN  0.697876                 NaN  0.485485                 NaN            NaN            NaN
  1283.21        500.000        98.5139                 NaN  0.215000       0.116453                 NaN  0.682095                 NaN  0.472527                 NaN            NaN            NaN
  1280.70        500.000        98.5628                 NaN  0.212843       0.110861                 NaN  0.657303                 NaN  0.456240                 NaN            NaN            NaN
  1278.20        500.000        98.6043                 NaN  0.206432       0.106826                 NaN  0.638703                 NaN  0.443689                 NaN            NaN            NaN
  1275.69        500.000        98.6416                 NaN  0.203015       0.102850                 NaN  0.621275                 NaN  0.431229                 NaN            NaN            NaN
  1273.18        500.000        98.6842                 NaN  0.196272       0.989562E-001            NaN  0.602615                 NaN  0.417930                 NaN            NaN            NaN
  1270.68        500.000        98.7223                 NaN  0.191889       0.950474E-001            NaN  0.585038                 NaN  0.405750                 NaN            NaN            NaN
  1268.17        500.000        98.7614                 NaN  0.186126       0.913256E-001            NaN  0.567982                 NaN  0.393215                 NaN            NaN            NaN
  1265.66        500.000        98.7994                 NaN  0.180764       0.876743E-001            NaN  0.551077                 NaN  0.381044                 NaN            NaN            NaN
  1263.16        500.000        98.8351                 NaN  0.176459       0.840800E-001            NaN  0.534809                 NaN  0.369558                 NaN            NaN            NaN
  1260.65        500.000        98.8713                 NaN  0.171268       0.807218E-001            NaN  0.518668                 NaN  0.358010                 NaN            NaN            NaN
  1258.15        500.000        98.9061                 NaN  0.166905       0.774934E-001            NaN  0.502192                 NaN  0.347269                 NaN            NaN            NaN
  1255.64        500.000        98.9404                 NaN  0.160821       0.741624E-001            NaN  0.489222                 NaN  0.335386                 NaN            NaN            NaN
  1253.13        500.000        98.9738                 NaN  0.156443       0.710213E-001            NaN  0.473681                 NaN  0.325097                 NaN            NaN            NaN
  1250.63        500.000        99.0069                 NaN  0.151548       0.680772E-001            NaN  0.458859                 NaN  0.314617                 NaN            NaN            NaN
  1248.12        500.000        99.0379                 NaN  0.147014       0.651360E-001            NaN  0.445347                 NaN  0.304635                 NaN            NaN            NaN
  1245.61        500.000        99.0684                 NaN  0.142663       0.623090E-001            NaN  0.431762                 NaN  0.294886                 NaN            NaN            NaN
  1243.11        500.000        99.0973                 NaN  0.138654       0.596289E-001            NaN  0.418830                 NaN  0.285620                 NaN            NaN            NaN
  1240.60        500.000        99.1266                 NaN  0.133946       0.569190E-001            NaN  0.406380                 NaN  0.276195                 NaN            NaN            NaN
  1238.10        500.000        96.2060                 NaN  0.216083       0.149112                 NaN  0.762549                 NaN  0.562965        2.10330                 NaN            NaN
  1235.59        500.000        95.4153                 NaN  0.236023       0.170197                 NaN  0.854774                 NaN  0.638689        2.68504                 NaN            NaN
  1233.08        500.000        96.1164                 NaN  0.201376       0.145707                 NaN  0.730279                 NaN  0.536957        2.26925                 NaN            NaN
  1230.58        500.000        96.1531                 NaN  0.192263       0.141685                 NaN  0.719613                 NaN  0.529840        2.26351                 NaN            NaN
  1228.07        500.000        96.3251                 NaN  0.177874       0.134984                 NaN  0.689031                 NaN  0.502641        2.17033                 NaN            NaN
  1225.56        500.000        96.6324                 NaN  0.174033       0.118079                 NaN  0.626357                 NaN  0.459084        1.99003                 NaN            NaN
  1223.06        500.000        96.7759                 NaN  0.156504       0.113298                 NaN  0.602518                 NaN  0.435779        1.91602                 NaN            NaN
  1220.55        500.000        96.8914                 NaN  0.219366       0.199913E-001            NaN  0.559662                 NaN  0.419613        1.85019       0.397694E-001            NaN
  1218.05        500.000        96.9693                 NaN  0.222331                 NaN            NaN  0.536748                 NaN  0.406702        1.81023       0.546763E-001            NaN
  1215.54        500.000        97.1384                 NaN  0.208670                 NaN            NaN  0.505602                 NaN  0.380727        1.71616       0.504398E-001            NaN
  1213.03        500.000        97.2943                 NaN  0.195300                 NaN            NaN  0.477539                 NaN  0.356676        1.62962       0.465613E-001            NaN
  1210.53        500.000        93.5178                 NaN  0.302500                 NaN            NaN  0.721931                 NaN  0.660741        3.05696       0.657421E-001   1.67430     
  1208.02        500.000        66.3900                 NaN   1.13299                 NaN            NaN   2.56732                 NaN   2.89117        13.3422       0.213325        13.4630     
  1205.51        500.000        68.3372                 NaN   1.05290                 NaN            NaN   2.38832                 NaN   2.70943        12.5431       0.197782        12.7712     
  1203.01        500.000        80.6460                 NaN  0.768788                 NaN            NaN   1.20169                 NaN   1.68162        7.77192       0.118874        7.81113     
  1200.50        500.000        37.0397                 NaN   2.11075                 NaN            NaN   4.67314                 NaN   5.34220        24.5074       0.369272        25.9576     
  1197.99        500.000        99.6164                 NaN  0.911856E-001            NaN            NaN  0.996030E-001            NaN            NaN  0.181558       0.113018E-001            NaN
  1195.49        500.000        98.9686                 NaN  0.252434E-001            NaN            NaN  0.224916                 NaN            NaN  0.781247                 NaN            NaN
  1192.98        500.000        98.2898                 NaN            NaN            NaN            NaN  0.397843                 NaN  0.130387        1.17658       0.539890E-002            NaN
  1190.48        500.000        98.0538                 NaN  0.106822                 NaN            NaN  0.330987                 NaN  0.224125        1.25284       0.314170E-001            NaN
  1187.97        500.000        91.8587                 NaN  0.377138                 NaN            NaN  0.180485                 NaN  0.676021        3.53144       0.506691E-001   3.32557     
  1185.46        500.000        50.1440                 NaN   1.37776                 NaN            NaN   2.98241                 NaN   3.74091        21.2912       0.267673        20.1960     
  1182.96        500.000                 NaN            NaN   2.61519                 NaN            NaN   5.32086                 NaN   7.17236        43.7277       0.523459        40.6404     
  1180.45        500.000                 NaN            NaN   2.63015                 NaN            NaN   5.29929                 NaN   7.17114        43.7300       0.523891        40.6455     
  1177.94        500.000                 NaN            NaN   2.49231                 NaN            NaN   5.56815                 NaN   7.20295        43.6239       0.510732        40.6020     
  1175.44        500.000                 NaN            NaN   2.47459                 NaN            NaN   5.60880                 NaN   7.20346        43.6144       0.506274        40.5925     
  1172.93        500.000                 NaN            NaN   2.49357                 NaN            NaN   5.57664                 NaN   7.20336        43.6158       0.507375        40.6033     
  1170.43        500.000                 NaN            NaN   2.65833                 NaN            NaN   5.26311                 NaN   7.15938        43.7155       0.524439        40.6793     
  1167.92        500.000                 NaN            NaN   2.52790                 NaN            NaN   5.51868                 NaN   7.20375        43.6170       0.509335        40.6233     
  1165.41        500.000                 NaN            NaN   2.54575                 NaN            NaN   5.48790                 NaN   7.20456        43.6173       0.510679        40.6338     
  1162.91        500.000                 NaN            NaN   2.55900                 NaN            NaN   5.46651                 NaN   7.20432        43.6172       0.511056        40.6419     
  1160.40        500.000                 NaN            NaN   2.57360                 NaN            NaN   5.44201                 NaN   7.20466        43.6170       0.511853        40.6508     
  1157.89        500.000                 NaN            NaN   2.58741                 NaN            NaN   5.41897                 NaN   7.20509        43.6165       0.512591        40.6594     
  1155.39        500.000                 NaN            NaN   2.60075                 NaN            NaN   5.39675                 NaN   7.20555        43.6158       0.513297        40.6678     
  1152.88        500.000                 NaN            NaN   2.61358                 NaN            NaN   5.37550                 NaN   7.20606        43.6149       0.513966        40.6760     
  1150.38        500.000                 NaN            NaN   2.62595                 NaN            NaN   5.35501                 NaN   7.20661        43.6139       0.514604        40.6840     
  1147.87        500.000                 NaN            NaN   2.63791                 NaN            NaN   5.33525                 NaN   7.20718        43.6127       0.515214        40.6918     
  1145.36        500.000                 NaN            NaN   2.64943                 NaN            NaN   5.31624                 NaN   7.20781        43.6113       0.515792        40.6994     
  1142.86        500.000                 NaN            NaN   2.66062                 NaN            NaN   5.29785                 NaN   7.20843        43.6099       0.516351        40.7069     
  1140.35        500.000                 NaN            NaN   2.67145                 NaN            NaN   5.28009                 NaN   7.20910        43.6083       0.516882        40.7142     
  1137.84        500.000                 NaN            NaN   2.68196                 NaN            NaN   5.26279                 NaN   7.20978        43.6066       0.517396        40.7214     
  1135.34        500.000                 NaN            NaN   2.69212                 NaN            NaN   5.24621                 NaN   7.21051        43.6048       0.517883        40.7285     
  1132.83        500.000                 NaN            NaN   2.70199                 NaN            NaN   5.23018                 NaN   7.21127        43.6028       0.518347        40.7355     
  1130.33        500.000                 NaN            NaN   2.71156                 NaN            NaN   5.21472                 NaN   7.21207        43.6006       0.518789        40.7423     
  1127.82        500.000                 NaN            NaN   2.72089                 NaN            NaN   5.19960                 NaN   7.21287        43.5984       0.519219        40.7490     
  1125.31        500.000                 NaN            NaN   2.72995                 NaN            NaN   5.18500                 NaN   7.21371        43.5961       0.519628        40.7557     
  1122.81        500.000                 NaN            NaN   2.73877                 NaN            NaN   5.17084                 NaN   7.21457        43.5936       0.520021        40.7622     
  1120.30        500.000                 NaN            NaN   2.82505                 NaN            NaN   5.00159                 NaN   7.20167        43.6451       0.528235        40.7983     
  1117.79        500.000                 NaN            NaN   2.83043                 NaN            NaN   4.99376                 NaN   7.20291        43.6412       0.528349        40.8034     
  1115.29        500.000                 NaN            NaN   2.83577                 NaN            NaN   4.98595                 NaN   7.20413        43.6372       0.528465        40.8084     
  1112.78        500.000                 NaN            NaN   2.84103                 NaN            NaN   4.97833                 NaN   7.20540        43.6332       0.528573        40.8135     
  1110.28        500.000                 NaN            NaN   2.84622                 NaN            NaN   4.97083                 NaN   7.20668        43.6291       0.528677        40.8185     
  1107.77        500.000                 NaN            NaN   2.85134                 NaN            NaN   4.96346                 NaN   7.20798        43.6249       0.528777        40.8235     
  1105.26        500.000                 NaN            NaN   2.85641                 NaN            NaN   4.95621                 NaN   7.20926        43.6208       0.528874        40.8285     
  1102.76        500.000                 NaN            NaN   2.86142                 NaN            NaN   4.94905                 NaN   7.21060        43.6165       0.528967        40.8334     
  1100.25        500.000                 NaN            NaN   2.86637                 NaN            NaN   4.94200                 NaN   7.21193        43.6122       0.529057        40.8384     
  1097.74        500.000                 NaN            NaN   2.87126                 NaN            NaN   4.93507                 NaN   7.21328        43.6079       0.529144        40.8433     
  1095.24        500.000                 NaN            NaN   2.87610                 NaN            NaN   4.92825                 NaN   7.21463        43.6036       0.529227        40.8482     
  1092.73        500.000                 NaN            NaN   2.88087                 NaN            NaN   4.92154                 NaN   7.21599        43.5991       0.529307        40.8531     
  1090.23        500.000                 NaN            NaN   2.88560                 NaN            NaN   4.91494                 NaN   7.21737        43.5947       0.529384        40.8580     
  1087.72        500.000                 NaN            NaN   2.89026                 NaN            NaN   4.90845                 NaN   7.21877        43.5902       0.529457        40.8629     
  1085.21        500.000                 NaN            NaN   2.89487                 NaN            NaN   4.90206                 NaN   7.22018        43.5856       0.529527        40.8678     
  1082.71        500.000                 NaN            NaN   2.89942                 NaN            NaN   4.89579                 NaN   7.22160        43.5810       0.529593        40.8726     
  1080.20        500.000                 NaN            NaN   2.90393                 NaN            NaN   4.88961                 NaN   7.22304        43.5763       0.529656        40.8774     
  1077.69        500.000                 NaN            NaN   2.90838                 NaN            NaN   4.88354                 NaN   7.22449        43.5716       0.529717        40.8822     
  1075.19        500.000                 NaN            NaN   2.91278                 NaN            NaN   4.87756                 NaN   7.22596        43.5669       0.529774        40.8871     
  1072.68        500.000                 NaN            NaN   2.91340                 NaN            NaN   4.87970                 NaN   7.22833        43.5586       0.529390        40.8906     
  1070.18        500.000                 NaN            NaN   2.91889                 NaN            NaN   4.87141                 NaN   7.22956        43.5548       0.529576        40.8958     
  1067.67        500.000                 NaN            NaN   2.92391                 NaN            NaN   4.86410                 NaN   7.23091        43.5506       0.529710        40.9008     
  1065.16        500.000                 NaN            NaN   2.92984                 NaN            NaN   4.85476                 NaN   7.23201        43.5473       0.529964        40.9061     
  1062.66        500.000                 NaN            NaN   2.93402                 NaN            NaN   4.84923                 NaN   7.23355        43.5423       0.530008        40.9109     
  1060.15        500.000                 NaN            NaN   2.93813                 NaN            NaN   4.84384                 NaN   7.23512        43.5372       0.530047        40.9156     
  1057.64        500.000                 NaN            NaN   2.94219                 NaN            NaN   4.83855                 NaN   7.23670        43.5321       0.530081        40.9204     
  1055.14        500.000                 NaN            NaN   2.94620                 NaN            NaN   4.83338                 NaN   7.23830        43.5269       0.530112        40.9251     
  1052.63        500.000                 NaN            NaN   2.95016                 NaN            NaN   4.82828                 NaN   7.23992        43.5217       0.530141        40.9298     
  1050.13        500.000                 NaN            NaN   2.95402                 NaN            NaN   4.82332                 NaN   7.24145        43.5166       0.530193        40.9345     
  1047.62        500.000                 NaN            NaN   2.95790                 NaN            NaN   4.81834                 NaN   7.24315        43.5113       0.530214        40.9391     
  1045.11        500.000                 NaN            NaN   2.96172                 NaN            NaN   4.81354                 NaN   7.24483        43.5059       0.530233        40.9438     
  1042.61        500.000                 NaN            NaN   2.96551                 NaN            NaN   4.80883                 NaN   7.24653        43.5004       0.530248        40.9485     
  1040.10        500.000                 NaN            NaN   2.96923                 NaN            NaN   4.80422                 NaN   7.24824        43.4949       0.530249        40.9531     
  1037.59        500.000                 NaN            NaN   2.97297                 NaN            NaN   4.79956                 NaN   7.25009        43.4893       0.530271        40.9578     
  1035.09        500.000                 NaN            NaN   2.97666                 NaN            NaN   4.79527                 NaN   7.25180        43.4835       0.530249        40.9625     
  1032.58        500.000                 NaN            NaN   2.98020                 NaN            NaN   4.79088                 NaN   7.25348        43.4780       0.530275        40.9671     
  1030.08        500.000                 NaN            NaN   2.98375                 NaN            NaN   4.78667                 NaN   7.25521        43.4723       0.530271        40.9718     
  1027.57        500.000                 NaN            NaN   2.98727                 NaN            NaN   4.78255                 NaN   7.25697        43.4665       0.530266        40.9764     
  1025.06        500.000                 NaN            NaN   2.99076                 NaN            NaN   4.77845                 NaN   7.25880        43.4607       0.530275        40.9811     
  1022.56        500.000                 NaN            NaN   2.99416                 NaN            NaN   4.77458                 NaN   7.26053        43.4547       0.530298        40.9857     
  1020.05        500.000                 NaN            NaN   2.99799                 NaN            NaN   4.77014                 NaN   7.26272        43.4485       0.530198        40.9905     
  1017.54        500.000                 NaN            NaN   3.00148                 NaN            NaN   4.76619                 NaN   7.26467        43.4424       0.530142        40.9951     
  1015.04        500.000                 NaN            NaN   3.00462                 NaN            NaN   4.76256                 NaN   7.26658        43.4364       0.530203        40.9996     
  1012.53        500.000                 NaN            NaN   3.00791                 NaN            NaN   4.75892                 NaN   7.26853        43.4302       0.530179        41.0042     
  1010.03        500.000                 NaN            NaN   3.01117                 NaN            NaN   4.75538                 NaN   7.27053        43.4239       0.530149        41.0088     
  1007.52        500.000                 NaN            NaN   3.01438                 NaN            NaN   4.75190                 NaN   7.27251        43.4177       0.530125        41.0134     
  1005.01        500.000                 NaN            NaN   3.01757                 NaN            NaN   4.74853                 NaN   7.27456        43.4112       0.530088        41.0180     
  1002.51        500.000                 NaN            NaN   3.02070                 NaN            NaN   4.74521                 NaN   7.27658        43.4048       0.530057        41.0226     
  1000.00        500.000                 NaN            NaN   3.02382                 NaN            NaN   4.74201                 NaN   7.27867        43.3983       0.530015        41.0272     
