|6.6.6
Archiving\03_Data\DfracLP/QFM_m3/YM20/YM20_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1433.58        500.000        95.2163                 NaN            NaN            NaN            NaN   1.83303        1.38166        1.56897                 NaN            NaN            NaN
  1431.08        500.000        95.4083                 NaN            NaN            NaN            NaN   1.32895        1.75526        1.50750                 NaN            NaN            NaN
  1428.57        500.000        95.5887                 NaN            NaN            NaN            NaN   1.27962        1.68223        1.44947                 NaN            NaN            NaN
  1426.07        500.000        95.7592                 NaN            NaN            NaN            NaN   1.61302        1.23316        1.39467                 NaN            NaN            NaN
  1423.56        500.000        95.9171                 NaN            NaN            NaN            NaN   1.55026        1.18918        1.34346                 NaN            NaN            NaN
  1421.05        500.000        96.0613                 NaN            NaN            NaN            NaN   1.49330        1.14865        1.29672                 NaN            NaN            NaN
  1418.55        500.000        96.1999                 NaN            NaN            NaN            NaN   1.43949        1.10872        1.25193                 NaN            NaN            NaN
  1416.04        500.000        96.3275                 NaN            NaN            NaN            NaN   1.07373        1.38883        1.20999                 NaN            NaN            NaN
  1413.53        500.000        96.4535                 NaN            NaN            NaN            NaN   1.33944        1.03801        1.16903                 NaN            NaN            NaN
  1411.03        500.000        96.5671                 NaN            NaN            NaN            NaN   1.00581        1.29533        1.13172                 NaN            NaN            NaN
  1408.52        500.000        96.6770                 NaN            NaN            NaN            NaN   1.25373       0.973554        1.09576                 NaN            NaN            NaN
  1406.02        500.000        96.7773                 NaN            NaN            NaN            NaN  0.944720        1.21531        1.06263                 NaN            NaN            NaN
  1403.51        500.000        96.8762                 NaN            NaN            NaN            NaN  0.916097        1.17763        1.03005                 NaN            NaN            NaN
  1401.00        500.000        96.9687                 NaN            NaN            NaN            NaN  0.888789        1.14333       0.999207                 NaN            NaN            NaN
  1398.50        500.000        97.0546                 NaN            NaN            NaN            NaN  0.863425        1.11121       0.970763                 NaN            NaN            NaN
  1395.99        500.000        97.1384                 NaN            NaN            NaN            NaN   1.08119       0.837763       0.942670                 NaN            NaN            NaN
  1393.48        500.000        97.2157                 NaN            NaN            NaN            NaN   1.05286       0.814696       0.916773                 NaN            NaN            NaN
  1390.98        500.000        97.2917                 NaN            NaN            NaN            NaN   1.02397       0.792857       0.891444                 NaN            NaN            NaN
  1388.47        500.000        97.3632                 NaN            NaN            NaN            NaN  0.998753       0.770813       0.867259                 NaN            NaN            NaN
  1385.96        500.000        97.4314                 NaN            NaN            NaN            NaN  0.750279       0.974011       0.844296                 NaN            NaN            NaN
  1383.46        500.000        97.4955                 NaN            NaN            NaN            NaN  0.949930       0.732096       0.822480                 NaN            NaN            NaN
  1380.95        500.000        97.5560                 NaN            NaN            NaN            NaN  0.712621       0.929257       0.802089                 NaN            NaN            NaN
  1378.45        500.000        97.6300                 NaN  0.204837                 NaN            NaN  0.476639       0.872745       0.815816                 NaN            NaN            NaN
  1375.94        500.000        97.7022                 NaN  0.357874                 NaN            NaN  0.120650       0.998521       0.820743                 NaN            NaN            NaN
  1373.43        500.000        97.7612                 NaN  0.359802                 NaN            NaN  0.988637       0.893475E-001  0.801055                 NaN            NaN            NaN
  1370.93        500.000        97.8243                 NaN  0.362916                 NaN            NaN  0.983153       0.492293E-001  0.780451                 NaN            NaN            NaN
  1368.42        500.000        97.8838                 NaN  0.364825                 NaN            NaN  0.975129       0.153486E-001  0.760922                 NaN            NaN            NaN
  1365.91        500.000        97.9356                 NaN  0.357865                 NaN            NaN  0.950187       0.143084E-001  0.741990                 NaN            NaN            NaN
  1363.41        500.000        97.9862                 NaN  0.360300                 NaN            NaN  0.928382                 NaN  0.725134                 NaN            NaN            NaN
  1360.90        500.000        98.0323                 NaN  0.343663                 NaN            NaN  0.917600                 NaN  0.706388                 NaN            NaN            NaN
  1358.40        500.000        98.0789                 NaN  0.338334                 NaN            NaN  0.893244                 NaN  0.689532                 NaN            NaN            NaN
  1355.89        500.000        98.1146                 NaN  0.330660                 NaN            NaN  0.878191                 NaN  0.676530                 NaN            NaN            NaN
  1353.38        500.000        98.1769                 NaN  0.322880                 NaN            NaN  0.847545                 NaN  0.652636                 NaN            NaN            NaN
  1350.88        500.000        98.2104                 NaN  0.320446                 NaN            NaN  0.827972                 NaN  0.641151                 NaN            NaN            NaN
  1348.37        500.000        98.2524                 NaN  0.311415                 NaN            NaN  0.811359                 NaN  0.624790                 NaN            NaN            NaN
  1345.86        500.000        98.2927                 NaN  0.309485                 NaN            NaN  0.787371                 NaN  0.610454                 NaN            NaN            NaN
  1343.36        500.000        98.3245                 NaN  0.300601                 NaN            NaN  0.777391                 NaN  0.597528                 NaN            NaN            NaN
  1340.85        500.000        98.3734                 NaN  0.292996                 NaN            NaN  0.754246                 NaN  0.579364                 NaN            NaN            NaN
  1338.35        500.000        98.4084                 NaN  0.289391                 NaN            NaN  0.735605                 NaN  0.566620                 NaN            NaN            NaN
  1335.84        500.000        98.4426                 NaN  0.283365                 NaN            NaN  0.720587                 NaN  0.553491                 NaN            NaN            NaN
  1333.33        500.000        98.4782                 NaN  0.277893                 NaN            NaN  0.703821                 NaN  0.540091                 NaN            NaN            NaN
  1330.83        500.000        98.5060                 NaN  0.273141                 NaN            NaN  0.691467                 NaN  0.529354                 NaN            NaN            NaN
  1328.32        500.000        98.5480                 NaN  0.267630                 NaN            NaN  0.671266                 NaN  0.513058                 NaN            NaN            NaN
  1325.81        500.000        98.5766                 NaN  0.260653                 NaN            NaN  0.660477                 NaN  0.502225                 NaN            NaN            NaN
  1323.31        500.000        98.6083                 NaN  0.255313                 NaN            NaN  0.646264                 NaN  0.490120                 NaN            NaN            NaN
  1320.80        500.000        98.6383                 NaN  0.247654                 NaN            NaN  0.635825                 NaN  0.478261                 NaN            NaN            NaN
  1318.30        500.000        98.6675                 NaN  0.243854                 NaN            NaN  0.621602                 NaN  0.467063                 NaN            NaN            NaN
  1315.79        500.000        98.6967                 NaN  0.237443                 NaN            NaN  0.610162                 NaN  0.455673                 NaN            NaN            NaN
  1313.28        500.000        98.7236                 NaN  0.232751                 NaN            NaN  0.598599                 NaN  0.445055                 NaN            NaN            NaN
  1310.78        500.000        98.7513                 NaN  0.226573                 NaN            NaN  0.587820                 NaN  0.434327                 NaN            NaN            NaN
  1308.27        500.000        98.7765                 NaN  0.220979                 NaN            NaN  0.578255                 NaN  0.424251                 NaN            NaN            NaN
  1305.76        500.000        98.8030                 NaN  0.215545                 NaN            NaN  0.567554                 NaN  0.413903                 NaN            NaN            NaN
  1303.26        500.000        98.8284                 NaN  0.209169                 NaN            NaN  0.558521                 NaN  0.403934                 NaN            NaN            NaN
  1300.75        500.000        98.8528                 NaN  0.202427                 NaN            NaN  0.550538                 NaN  0.394246                 NaN            NaN            NaN
  1298.25        500.000        98.8783                 NaN  0.196735                 NaN            NaN  0.540490                 NaN  0.384465                 NaN            NaN            NaN
  1295.74        500.000        98.8990                 NaN  0.191500                 NaN            NaN  0.533603                 NaN  0.375867                 NaN            NaN            NaN
  1293.23        500.000        98.9221                 NaN  0.185755                 NaN            NaN  0.525172                 NaN  0.366971                 NaN            NaN            NaN
  1290.73        500.000        98.9439                 NaN  0.180652                 NaN            NaN  0.517212                 NaN  0.358277                 NaN            NaN            NaN
  1288.22        500.000        98.9666                 NaN  0.175418                 NaN            NaN  0.508481                 NaN  0.349517                 NaN            NaN            NaN
  1285.71        500.000        98.9861                 NaN  0.168697                 NaN            NaN  0.503589                 NaN  0.341635                 NaN            NaN            NaN
  1283.21        500.000        99.0069                 NaN  0.162757                 NaN            NaN  0.496861                 NaN  0.333495                 NaN            NaN            NaN
  1280.70        500.000        99.0297                 NaN  0.161922                 NaN            NaN  0.482347                 NaN  0.326068                 NaN            NaN            NaN
  1278.20        500.000        99.0454                 NaN  0.150378                 NaN            NaN  0.486892                 NaN  0.317377                 NaN            NaN            NaN
  1275.69        500.000        99.0641                 NaN  0.146392                 NaN            NaN  0.478497                 NaN  0.310996                 NaN            NaN            NaN
  1273.18        500.000        99.0823                 NaN  0.140569                 NaN            NaN  0.473284                 NaN  0.303809                 NaN            NaN            NaN
  1270.68        500.000        99.1008                 NaN  0.134502                 NaN            NaN  0.467856                 NaN  0.296854                 NaN            NaN            NaN
  1268.17        500.000        99.1164                 NaN  0.127494                 NaN            NaN  0.465804                 NaN  0.290302                 NaN            NaN            NaN
  1265.66        500.000        95.0204                 NaN  0.199681                 NaN            NaN   1.21491                 NaN  0.710380        2.85467                 NaN            NaN
  1263.16        500.000        93.6199                 NaN  0.174799                 NaN            NaN   1.53425                 NaN  0.847736        3.82327                 NaN            NaN
  1260.65        500.000        93.8840                 NaN  0.505674E-001            NaN            NaN   1.63395                 NaN  0.818291        3.61321                 NaN            NaN
  1258.15        500.000        94.1977                 NaN            NaN            NaN            NaN   1.62360                 NaN  0.785282        3.39337                 NaN            NaN
  1255.64        500.000        94.3027                 NaN  0.522352E-005            NaN            NaN   1.56855                 NaN  0.774966        3.32749       0.262919E-001            NaN
  1253.13        500.000        93.9440                 NaN            NaN            NaN            NaN   1.57345                 NaN  0.821606        3.56036       0.100590                 NaN
  1250.63        500.000        94.3819                 NaN  0.127055E-004            NaN            NaN   1.46531                 NaN  0.758949        3.30105       0.928301E-001            NaN
  1248.12        500.000        94.7685                 NaN  0.124072E-004            NaN            NaN   1.37008                 NaN  0.705996        3.07053       0.848522E-001            NaN
  1245.61        500.000        95.1176                 NaN            NaN            NaN            NaN   1.28246                 NaN  0.657899        2.86434       0.776663E-001            NaN
  1243.11        500.000        95.4267                 NaN  0.898393E-005            NaN            NaN   1.20526                 NaN  0.614175        2.68249       0.713703E-001            NaN
  1240.60        500.000        95.7129                 NaN  0.726110E-005            NaN            NaN   1.13117                 NaN  0.572401        2.51752       0.659746E-001            NaN
  1238.10        500.000        95.9414                 NaN  0.630265E-005            NaN            NaN   1.07901                 NaN  0.543096        2.37679       0.597002E-001            NaN
  1235.59        500.000        96.1820                 NaN  0.438793E-005            NaN            NaN   1.01642                 NaN  0.510474        2.23677       0.543768E-001            NaN
  1233.08        500.000        96.3959                 NaN  0.396823E-005            NaN            NaN  0.960789                 NaN  0.477787        2.11501       0.504916E-001            NaN
  1230.58        500.000        96.5969                 NaN  0.292791E-005            NaN            NaN  0.907540                 NaN  0.448666        2.00046       0.464607E-001            NaN
  1228.07        500.000        96.7745                 NaN  0.214502E-005            NaN            NaN  0.862197                 NaN  0.423486        1.89722       0.425750E-001            NaN
  1225.56        500.000        96.9453                 NaN  0.154472E-005            NaN            NaN  0.816689                 NaN  0.398799        1.80014       0.391029E-001            NaN
  1223.06        500.000        97.1016                 NaN            NaN            NaN            NaN  0.775349                 NaN  0.376324        1.71086       0.359065E-001            NaN
  1220.55        500.000        97.2481                 NaN            NaN            NaN            NaN  0.736080                 NaN  0.354187        1.62847       0.332094E-001            NaN
  1218.05        500.000        97.3874                 NaN            NaN            NaN            NaN  0.697999                 NaN  0.332878        1.55089       0.308033E-001            NaN
  1215.54        500.000        97.5151                 NaN            NaN            NaN            NaN  0.663080                 NaN  0.315710        1.47813       0.280221E-001            NaN
  1213.03        500.000        94.3518                 NaN            NaN            NaN            NaN  0.915972                 NaN  0.536558        2.73629       0.479345E-001   1.41141     
  1210.53        500.000        77.6831                 NaN  0.276085E-001            NaN            NaN   2.72292                 NaN   1.91009        8.72757       0.812656E-001   8.84740     
  1208.02        500.000        76.5570                 NaN            NaN            NaN            NaN   2.80685                 NaN   1.93208        9.17439       0.947198E-001   9.43494     
  1205.51        500.000        80.3153                 NaN            NaN            NaN            NaN   1.44470       0.876271        1.64569        7.71918       0.715364E-001   7.92727     
  1203.01        500.000        79.7867                 NaN            NaN            NaN            NaN   2.36988                 NaN   1.61042        7.95227       0.780124E-001   8.20276     
  1200.50        500.000        76.0360                 NaN  0.279434                 NaN            NaN   2.22706       0.269181E-005   1.99717        9.69789       0.939992E-001   9.66840     
  1197.99        500.000        59.0344                 NaN  0.411822                 NaN            NaN   3.74219                 NaN   3.21335        15.6823       0.156399        17.7595     
  1195.49        500.000        98.6700                 NaN            NaN            NaN            NaN  0.259026                 NaN  0.184248E-001   1.00336       0.492051E-001            NaN
  1192.98        500.000        91.3194                 NaN  0.184644                 NaN            NaN  0.697042                 NaN  0.714107        3.68347                 NaN   3.40130     
  1190.48        500.000        96.6495                 NaN            NaN            NaN            NaN  0.735053                 NaN  0.185238        2.09927       0.593531E-003  0.330313     
  1187.97        500.000                 NaN            NaN  0.950352                 NaN            NaN   6.96584       0.229398E-005   6.97399        43.3870       0.390639        41.3322     
  1185.46        500.000                 NaN            NaN  0.973233                 NaN            NaN   6.92896       0.227024E-005   6.97273        43.3895       0.391519        41.3441     
  1182.96        500.000                 NaN            NaN  0.996068                 NaN            NaN   6.89196       0.521379E-004   6.97145        43.3921       0.392406        41.3559     
  1180.45        500.000                 NaN            NaN   1.01847                 NaN            NaN   6.85603       0.222175E-005   6.97020        43.3944       0.393264        41.3676     
  1177.94        500.000                 NaN            NaN   1.04112                 NaN            NaN   6.81931       0.445064E-004   6.96880        43.3971       0.394165        41.3794     
  1175.44        500.000                 NaN            NaN   1.06345                 NaN            NaN   6.78329       0.411395E-004   6.96742        43.3997       0.395047        41.3911     
  1172.93        500.000                 NaN            NaN   1.08558                 NaN            NaN   6.74757       0.380365E-004   6.96600        43.4022       0.395930        41.4027     
  1170.43        500.000                 NaN            NaN   1.10735                 NaN            NaN   6.71258                 NaN   6.96460        43.4046       0.396793        41.4141     
  1167.92        500.000                 NaN            NaN   1.12926                 NaN            NaN   6.67705       0.209547E-005   6.96307        43.4073       0.397693        41.4256     
  1165.41        500.000                 NaN            NaN   1.15079                 NaN            NaN   6.64226       0.206938E-005   6.96157        43.4098       0.398571        41.4370     
  1162.91        500.000                 NaN            NaN   1.17190                 NaN            NaN   6.60828       0.218835E-005   6.96011        43.4122       0.399425        41.4481     
  1160.40        500.000                 NaN            NaN   1.19295                 NaN            NaN   6.57425       0.215709E-005   6.95858        43.4146       0.400293        41.4593     
  1157.89        500.000                 NaN            NaN   1.21389                 NaN            NaN   6.54027       0.212583E-005   6.95700        43.4173       0.401173        41.4704     
  1155.39        500.000                 NaN            NaN   1.23442                 NaN            NaN   6.50707       0.210172E-005   6.95545        43.4197       0.402029        41.4813     
  1152.88        500.000                 NaN            NaN   1.25468                 NaN            NaN   6.47433       0.210039E-005   6.95391        43.4220       0.402876        41.4922     
  1150.38        500.000                 NaN            NaN   1.27465                 NaN            NaN   6.44205       0.209912E-005   6.95236        43.4243       0.403714        41.5029     
  1147.87        500.000                 NaN            NaN   1.29419                 NaN            NaN   6.41058       0.209792E-005   6.95087        43.4264       0.404525        41.5134     
  1145.36        500.000                 NaN            NaN   1.31372                 NaN            NaN   6.37890       0.209679E-005   6.94930        43.4288       0.405361        41.5239     
  1142.86        500.000                 NaN            NaN   1.33281                 NaN            NaN   6.34805       0.209526E-005   6.94778        43.4309       0.406169        41.5343     
  1140.35        500.000                 NaN            NaN   1.35160                 NaN            NaN   6.31770       0.210334E-005   6.94628        43.4330       0.406965        41.5445     
  1137.84        500.000                 NaN            NaN   1.37009                 NaN            NaN   6.28784       0.210333E-005   6.94479        43.4349       0.407749        41.5546     
  1135.34        500.000                 NaN            NaN   1.38828                 NaN            NaN   6.25848       0.210446E-005   6.94332        43.4368       0.408521        41.5646     
  1132.83        500.000                 NaN            NaN   1.40616                 NaN            NaN   6.22962       0.208421E-005   6.94187        43.4386       0.409281        41.5744     
  1130.33        500.000                 NaN            NaN   1.25883                 NaN            NaN   6.46977       0.238966E-003   6.97400        43.3899       0.400152        41.5071     
  1127.82        500.000                 NaN            NaN   1.44102                 NaN            NaN   6.17342       0.209885E-005   6.93904        43.4420       0.410761        41.5938     
  1125.31        500.000                 NaN            NaN   1.45799                 NaN            NaN   6.14607       0.209777E-005   6.93767        43.4436       0.411481        41.6032     
  1122.81        500.000                 NaN            NaN   1.47467                 NaN            NaN   6.11922       0.209746E-005   6.93632        43.4450       0.412188        41.6126     
  1120.30        500.000                 NaN            NaN   1.49105                 NaN            NaN   6.09286       0.208537E-005   6.93499        43.4464       0.412881        41.6218     
  1117.79        500.000                 NaN            NaN   1.50714                 NaN            NaN   6.06699       0.201359E-005   6.93370        43.4477       0.413560        41.6309     
  1115.29        500.000                 NaN            NaN   1.52295                 NaN            NaN   6.04160       0.201236E-005   6.93243        43.4489       0.414226        41.6399     
  1112.78        500.000                 NaN            NaN   1.53847                 NaN            NaN   6.01668       0.201372E-005   6.93120        43.4500       0.414877        41.6488     
  1110.28        500.000                 NaN            NaN   1.55371                 NaN            NaN   5.99224       0.201774E-005   6.92999        43.4510       0.415515        41.6576     
  1107.77        500.000                 NaN            NaN   1.56867                 NaN            NaN   5.96827       0.202017E-005   6.92882        43.4519       0.416139        41.6662     
  1105.26        500.000                 NaN            NaN   1.58337                 NaN            NaN   5.94473       0.153368E-004   6.92768        43.4527       0.416749        41.6748     
  1102.76        500.000                 NaN            NaN   1.59780                 NaN            NaN   5.92166       0.135136E-004   6.92657        43.4534       0.417346        41.6832     
  1100.25        500.000                 NaN            NaN   1.57220                 NaN            NaN   5.95657       0.344687E-005   6.92570        43.4549       0.417927        41.6727     
  1097.74        500.000                 NaN            NaN   1.62582                 NaN            NaN   5.87705                 NaN   6.92449        43.4544       0.418487        41.6997     
  1095.24        500.000                 NaN            NaN   1.63955                 NaN            NaN   5.85506       0.204140E-005   6.92344        43.4550       0.419056        41.7079     
  1092.73        500.000                 NaN            NaN   1.65297                 NaN            NaN   5.83370       0.204624E-005   6.92246        43.4554       0.419600        41.7159     
  1090.23        500.000                 NaN            NaN   1.66615                 NaN            NaN   5.81276       0.440820E-005   6.92152        43.4556       0.420130        41.7238     
  1087.72        500.000                 NaN            NaN   1.67909                 NaN            NaN   5.79221       0.387056E-005   6.92061        43.4558       0.420647        41.7316     
  1085.21        500.000                 NaN            NaN   1.69180                 NaN            NaN   5.77203       0.421964E-004   6.91973        43.4559       0.421152        41.7394     
  1082.71        500.000                 NaN            NaN   1.70429                 NaN            NaN   5.75229       0.320897E-005   6.91889        43.4559       0.421644        41.7470     
  1080.20        500.000                 NaN            NaN   1.67802                 NaN            NaN   5.78854                 NaN   6.91824        43.4568       0.422134        41.7363     
  1077.69        500.000                 NaN            NaN   1.72857                 NaN            NaN   5.71406                 NaN   6.91733        43.4554       0.422581        41.7620     
  1075.19        500.000                 NaN            NaN   1.70219                 NaN            NaN   5.75048                 NaN   6.91671        43.4563       0.423057        41.7513     
  1072.68        500.000                 NaN            NaN   1.71396                 NaN            NaN   5.73199                 NaN   6.91600        43.4559       0.423500        41.7586     
  1070.18        500.000                 NaN            NaN   1.72548                 NaN            NaN   5.71402                 NaN   6.91535        43.4553       0.423922        41.7659     
  1067.67        500.000                 NaN            NaN   1.73685                 NaN            NaN   5.69622                 NaN   6.91470        43.4548       0.424342        41.7731     
  1065.16        500.000                 NaN            NaN   1.74807                 NaN            NaN   5.67860                 NaN   6.91405        43.4543       0.424760        41.7803     
  1062.66        500.000                 NaN            NaN   1.75906                 NaN            NaN   5.66147                 NaN   6.91347        43.4535       0.425158        41.7873     
  1060.15        500.000                 NaN            NaN   1.80740                 NaN            NaN   5.59048                 NaN   6.91276        43.4518       0.425534        41.8121     
  1057.64        500.000                 NaN            NaN   1.78048                 NaN            NaN   5.62816                 NaN   6.91240        43.4519       0.425919        41.8012     
  1055.14        500.000                 NaN            NaN   1.79093                 NaN            NaN   5.61198                 NaN   6.91191        43.4509       0.426284        41.8080     
  1052.63        500.000                 NaN            NaN   1.80120                 NaN            NaN   5.59609                 NaN   6.91145        43.4498       0.426637        41.8148     
  1050.13        500.000                 NaN            NaN   1.81131                 NaN            NaN   5.58050                 NaN   6.91103        43.4487       0.426980        41.8215     
  1047.62        500.000                 NaN            NaN   1.82125                 NaN            NaN   5.56520                 NaN   6.91064        43.4475       0.427313        41.8281     
  1045.11        500.000                 NaN            NaN   2.26356                 NaN            NaN   4.55686       0.215228E-005   6.72470        44.0006       0.495265        41.9590     
  1042.61        500.000                 NaN            NaN   1.84066                 NaN            NaN   5.53545                 NaN   6.90994        43.4448       0.427948        41.8412     
  1040.10        500.000                 NaN            NaN   1.85013                 NaN            NaN   5.52098                 NaN   6.90964        43.4433       0.428250        41.8477     
  1037.59        500.000                 NaN            NaN   1.87861                 NaN            NaN   5.47973                 NaN   6.90751        43.4423       0.428766        41.8631     
  1035.09        500.000                 NaN            NaN   1.86863                 NaN            NaN   5.49284                 NaN   6.90913        43.4402       0.428825        41.8604     
  1032.58        500.000                 NaN            NaN   1.87766                 NaN            NaN   5.47916                 NaN   6.90892        43.4385       0.429098        41.8667     
  1030.08        500.000                 NaN            NaN   1.88656                 NaN            NaN   5.46573                 NaN   6.90874        43.4367       0.429362        41.8729     
  1027.57        500.000                 NaN            NaN   1.89529                 NaN            NaN   5.45266                 NaN   6.90861        43.4348       0.429608        41.8791     
  1025.06        500.000                 NaN            NaN   1.90392                 NaN            NaN   5.43971                 NaN   6.90849        43.4328       0.429853        41.8852     
  1022.56        500.000                 NaN            NaN   1.91241                 NaN            NaN   5.42700                 NaN   6.90840        43.4308       0.430089        41.8913     
  1020.05        500.000                 NaN            NaN   1.92078                 NaN            NaN   5.41453                 NaN   6.90834        43.4288       0.430316        41.8973     
  1017.54        500.000                 NaN            NaN   1.92902                 NaN            NaN   5.40228                 NaN   6.90831        43.4266       0.430533        41.9033     
  1015.04        500.000                 NaN            NaN   1.93714                 NaN            NaN   5.39025                 NaN   6.90830        43.4244       0.430742        41.9092     
  1012.53        500.000                 NaN            NaN   1.94514                 NaN            NaN   5.37845                 NaN   6.90833        43.4220       0.430942        41.9151     
  1010.03        500.000                 NaN            NaN   1.95302                 NaN            NaN   5.36686                 NaN   6.90838        43.4197       0.431133        41.9209     
  1007.52        500.000                 NaN            NaN   1.96081                 NaN            NaN   5.35540                 NaN   6.90845        43.4173       0.431322        41.9268     
  1005.01        500.000                 NaN            NaN   1.96846                 NaN            NaN   5.34424                 NaN   6.90856        43.4147       0.431496        41.9325     
  1002.51        500.000                 NaN            NaN   1.97601                 NaN            NaN   5.33328                 NaN   6.90871        43.4121       0.431661        41.9382     
  1000.00        500.000                 NaN            NaN   2.01464                 NaN            NaN   5.26198                 NaN   6.89861        43.4344       0.434958        41.9554     
