|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.75/TIS/TIS_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1230.00        2500.00                 NaN   97.4798                 NaN  0.782506                 NaN            NaN            NaN            NaN  0.178339       0.566466       0.107409E-001  0.982127     
  1228.90        2500.00                 NaN   92.1347                 NaN  0.926629       0.223372       0.157978E-005            NaN            NaN  0.696191        3.42510       0.790465E-001   2.51497     
  1227.80        2500.00                 NaN   74.1302                 NaN   3.41503                 NaN            NaN            NaN            NaN   2.44883        11.3583       0.198441        8.44916     
  1226.70        2500.00                 NaN   98.8184                 NaN  0.784319                 NaN            NaN            NaN            NaN  0.320737                 NaN            NaN  0.764945E-001
  1225.60        2500.00                 NaN   98.1124                 NaN  0.222531       0.330290                 NaN            NaN            NaN  0.138407        1.19639                 NaN            NaN
  1224.50        2500.00                 NaN   83.3905                 NaN   1.08230        1.32355                 NaN            NaN            NaN   1.52196        7.55009       0.729509E-001   5.05868     
  1223.40        2500.00                 NaN            NaN            NaN   10.6624        2.15987       0.895702E-006            NaN            NaN   8.67349        46.3704       0.657199        31.4767     
  1222.30        2500.00                 NaN            NaN            NaN   10.6708        2.15075       0.145062E-003            NaN            NaN   8.67799        46.3662       0.656826        31.4773     
  1221.20        2500.00                 NaN            NaN            NaN  0.937769E-002   1.52422        11.2368                 NaN            NaN   8.66037        46.4430       0.661677        31.4646     
  1220.10        2500.00                 NaN            NaN            NaN   10.6890        2.13364       0.133553E-003            NaN            NaN   8.68674        46.3564       0.656090        31.4780     
  1219.00        2500.00                 NaN            NaN            NaN  0.950999E-002   1.51471        11.2475                 NaN            NaN   8.66931        46.4328       0.660891        31.4653     
  1217.90        2500.00                 NaN            NaN            NaN   6.75581        6.26133                 NaN            NaN            NaN   8.75300        46.1147       0.610113        31.5050     
  1216.80        2500.00                 NaN            NaN            NaN   4.39688        8.55538                 NaN            NaN            NaN   8.66855        46.2525       0.621388        31.5053     
  1215.70        2500.00                 NaN            NaN            NaN  0.316483E-004  0.611279        12.2156                 NaN            NaN   8.86794        46.1939       0.662908        31.4483     
  1214.60        2500.00                 NaN            NaN            NaN   10.7350        2.09051       0.421457E-004            NaN            NaN   8.70869        46.3317       0.654193        31.4799     
  1213.50        2500.00                 NaN            NaN            NaN   10.7434        2.08273                 NaN            NaN            NaN   8.71302        46.3268       0.653837        31.4803     
  1212.40        2500.00                 NaN            NaN            NaN   13.0224                 NaN            NaN            NaN            NaN   8.66737        46.1640       0.629061        31.5172     
  1211.30        2500.00                 NaN            NaN            NaN   6.48010        6.46308                 NaN            NaN            NaN   8.73839        46.1823       0.636031        31.5001     
  1210.20        2500.00                 NaN            NaN            NaN   10.7642        2.06362       0.346090E-004            NaN            NaN   8.72593        46.3120       0.652707        31.4815     
  1209.10        2500.00                 NaN            NaN            NaN   10.7760        2.05258       0.892216E-006            NaN            NaN   8.73042        46.3069       0.652311        31.4819     
  1207.99        2500.00                 NaN            NaN            NaN   10.7809        2.04829       0.380672E-004            NaN            NaN   8.73460        46.3020       0.651933        31.4823     
  1206.89        2500.00                 NaN            NaN            NaN   10.7874        2.04239       0.739135E-005            NaN            NaN   8.73886        46.2970       0.651552        31.4827     
  1205.79        2500.00                 NaN            NaN            NaN   10.7875        2.04290       0.526615E-004  0.202976E-004            NaN   8.74281        46.2923       0.651204        31.4833     
  1204.69        2500.00                 NaN            NaN            NaN   11.2253        1.60752       0.640320E-005            NaN            NaN   8.78113        46.2653       0.648070        31.4727     
  1203.59        2500.00                 NaN            NaN            NaN   10.8044        2.02728       0.539539E-004  0.212639E-004            NaN   8.75159        46.2822       0.650410        31.4841     
  1202.49        2500.00                 NaN            NaN            NaN   10.8024        1.97109       0.595491E-001  0.319687E-005            NaN   8.75641        46.2759       0.649968        31.4847     
  1201.39        2500.00                 NaN            NaN            NaN   10.8209        2.01217       0.542082E-004  0.218483E-004            NaN   8.76031        46.2720       0.649611        31.4849     
  1200.29        2500.00                 NaN            NaN            NaN   10.8301        2.00366       0.777993E-004            NaN            NaN   8.76474        46.2669       0.649200        31.4853     
  1199.19        2500.00                 NaN            NaN            NaN  0.110636E-001   1.44486        11.3283                 NaN            NaN   8.74850        46.3412       0.653691        31.4724     
  1198.09        2500.00                 NaN            NaN            NaN   11.0593        1.77635       0.215728E-004  0.351967E-005            NaN   8.78563        46.2487       0.647173        31.4828     
  1196.99        2500.00                 NaN            NaN            NaN  0.759728E-003   1.44629        11.3383                 NaN            NaN   8.75705        46.3316       0.652906        31.4731     
  1195.89        2500.00                 NaN            NaN            NaN  0.732735E-003   1.44145        11.3443                 NaN            NaN   8.76039        46.3268       0.652445        31.4738     
  1194.79        2500.00                 NaN            NaN            NaN  0.145541E-001   1.41989        11.3536                 NaN            NaN   8.76687        46.3192       0.651869        31.4741     
  1193.69        2500.00                 NaN            NaN            NaN   1.75415        11.0872       0.525833E-005            NaN            NaN   8.80118        46.2274       0.644748        31.4852     
  1192.59        2500.00                 NaN            NaN            NaN   1.73728        11.1093                 NaN            NaN            NaN   8.80504        46.2186       0.643088        31.4867     
  1191.49        2500.00                 NaN            NaN            NaN  0.113484E-001   1.42570        11.3525                 NaN            NaN   8.77874        46.3055       0.650796        31.4754     
  1190.39        2500.00                 NaN            NaN            NaN  0.116878E-001   1.42316        11.3555                 NaN            NaN   8.78301        46.3003       0.650370        31.4759     
  1189.29        2500.00                 NaN            NaN            NaN   1.95052        10.8908                 NaN            NaN            NaN   8.80735        46.2162       0.645166        31.4900     
  1188.19        2500.00                 NaN            NaN            NaN   1.94141        10.9009                 NaN            NaN            NaN   8.81197        46.2106       0.644707        31.4905     
  1187.09        2500.00                 NaN            NaN            NaN   1.93900        10.9039                 NaN            NaN            NaN   8.81597        46.2058       0.644330        31.4910     
  1185.98        2500.00                 NaN            NaN            NaN  0.456527E-004   1.42143        11.3716                 NaN            NaN   8.79996        46.2806       0.648729        31.4776     
  1184.88        2500.00                 NaN            NaN            NaN  0.208050E-002   1.57527        11.2128                 NaN            NaN   8.79371        46.2842       0.650216        31.4818     
  1183.78        2500.00                 NaN            NaN            NaN   1.92869        10.9166                 NaN            NaN            NaN   8.82849        46.1905       0.643109        31.4925     
  1182.68        2500.00                 NaN            NaN            NaN   1.92484        10.9213                 NaN            NaN            NaN   8.83267        46.1855       0.642696        31.4931     
  1181.58        2500.00                 NaN            NaN            NaN   1.92135        10.9256                 NaN            NaN            NaN   8.83684        46.1803       0.642282        31.4936     
  1180.48        2500.00                 NaN            NaN            NaN   1.91716        10.9307                 NaN            NaN            NaN   8.84105        46.1752       0.641862        31.4941     
  1179.38        2500.00                 NaN            NaN            NaN   1.91424        10.9344                 NaN            NaN            NaN   8.84520        46.1700       0.641447        31.4946     
  1178.28        2500.00                 NaN            NaN            NaN   11.9459       0.946111                 NaN            NaN            NaN   8.91666        46.0671       0.643461        31.4808     
  1177.18        2500.00                 NaN            NaN            NaN  0.262032E-001   1.50000        11.2561                 NaN            NaN   8.82742        46.2653       0.647157        31.4779     
  1176.08        2500.00                 NaN            NaN            NaN  0.262012E-001   1.54752        11.2077                 NaN            NaN   8.82801        46.2638       0.647379        31.4793     
  1174.98        2500.00                 NaN            NaN            NaN   1.90117        10.9510                 NaN            NaN            NaN   8.86186        46.1494       0.639762        31.4968     
  1173.88        2500.00                 NaN            NaN            NaN   1.98932        10.8861                 NaN            NaN            NaN   8.87263        46.1047       0.637055        31.5103     
  1172.78        2500.00                 NaN            NaN            NaN  0.261992E-001   1.54022        11.2176                 NaN            NaN   8.84067        46.2484       0.646080        31.4808     
  1171.68        2500.00                 NaN            NaN            NaN  0.140878E-003   1.40786        11.3961                 NaN            NaN   8.85448        46.2142       0.643154        31.4841     
  1170.58        2500.00                 NaN            NaN            NaN  0.119232E-003   1.40755        11.3972                 NaN            NaN   8.85857        46.2092       0.642734        31.4846     
  1169.48        2500.00                 NaN            NaN            NaN  0.612776E-003   1.40362        11.4014                 NaN            NaN   8.86274        46.2041       0.642357        31.4851     
  1168.38        2500.00                 NaN            NaN            NaN   10.3120        2.63042                 NaN            NaN            NaN   8.70928        46.1472       0.653985        31.5472     
  1167.28        2500.00                 NaN            NaN            NaN  0.101579E-003   1.42199        11.3700                 NaN            NaN   8.86912        46.2166       0.642150        31.4801     
  1166.18        2500.00                 NaN            NaN            NaN  0.157330E-003   1.40543        11.4027                 NaN            NaN   8.87504        46.1888       0.641029        31.4868     
  1165.08        2500.00                 NaN            NaN            NaN   1.66910        11.1947                 NaN            NaN            NaN   8.90920        46.0946       0.634074        31.4984     
  1163.97        2500.00                 NaN            NaN            NaN  0.209337E-004   7.16449                 NaN            NaN   3.34343        8.69037        47.0462       0.835244        32.9203     
  1162.87        2500.00                 NaN            NaN            NaN  0.534189        12.4443                 NaN            NaN            NaN   8.98009        45.9244       0.608151        31.5089     
  1161.77        2500.00                 NaN            NaN            NaN  0.116312E-003   1.40769        11.4038                 NaN            NaN   8.89010        46.1696       0.639424        31.4892     
  1160.67        2500.00                 NaN            NaN            NaN  0.476191        12.5067                 NaN            NaN            NaN   8.98980        45.9110       0.606531        31.5098     
  1159.57        2500.00                 NaN            NaN            NaN  0.824354E-004   1.40358        11.4098                 NaN            NaN   8.89950        46.1585       0.638487        31.4901     
  1158.47        2500.00                 NaN            NaN            NaN   11.6593        1.31208                 NaN            NaN            NaN   8.93732        45.9711       0.606327        31.5139     
  1157.37        2500.00                 NaN            NaN            NaN  0.121773E-003   1.40541        11.4098                 NaN            NaN   8.90743        46.1484       0.637639        31.4913     
  1156.27        2500.00                 NaN            NaN            NaN  0.116196E-003   1.40656        11.4095                 NaN            NaN   8.91134        46.1435       0.637222        31.4918     
  1155.17        2500.00                 NaN            NaN            NaN   10.4527        2.43591                 NaN            NaN            NaN   8.94110        46.0369       0.628358        31.5050     
  1154.07        2500.00                 NaN            NaN            NaN   2.36835        10.5200                 NaN            NaN            NaN   8.94482        46.0328       0.628178        31.5058     
  1152.97        2500.00                 NaN            NaN            NaN  0.192115E-004   4.77957                 NaN            NaN   4.57884        8.52743        47.7774       0.936731        33.4000     
  1151.87        2500.00                 NaN            NaN            NaN   2.33419        10.5551                 NaN            NaN            NaN   8.95155        46.0240       0.627646        31.5076     
  1150.77        2500.00                 NaN            NaN            NaN   2.31226        10.5775                 NaN            NaN            NaN   8.95519        46.0193       0.627337        31.5084     
  1149.67        2500.00                 NaN            NaN            NaN   2.28632        10.6040                 NaN            NaN            NaN   8.95904        46.0145       0.626990        31.5091     
  1148.57        2500.00                 NaN            NaN            NaN   2.26826        10.6227                 NaN            NaN            NaN   8.96278        46.0098       0.626653        31.5099     
  1147.47        2500.00                 NaN            NaN            NaN   2.25318        10.6382                 NaN            NaN            NaN   8.96653        46.0051       0.626300        31.5107     
  1146.37        2500.00                 NaN            NaN            NaN   2.24864        10.6434                 NaN            NaN            NaN   8.96996        46.0004       0.625985        31.5116     
  1145.27        2500.00                 NaN            NaN            NaN   2.22649        10.6664                 NaN            NaN            NaN   8.97403        45.9953       0.625571        31.5123     
  1144.17        2500.00                 NaN            NaN            NaN  0.192080E-004   4.77683                 NaN            NaN   4.58370        8.53551        47.7556       0.936110        33.4123     
  1143.07        2500.00                 NaN            NaN            NaN   2.20194        10.6925                 NaN            NaN            NaN   8.98163        45.9853       0.624810        31.5138     
  1141.96        2500.00                 NaN            NaN            NaN   2.19631        10.6989                 NaN            NaN            NaN   8.98525        45.9805       0.624447        31.5146     
  1140.86        2500.00                 NaN            NaN            NaN  0.212958E-004   6.42269                 NaN            NaN   3.77513        8.66668        47.1303       0.863401        33.1417     
  1139.76        2500.00                 NaN            NaN            NaN   2.17862        10.7183                 NaN            NaN            NaN   8.99279        45.9704       0.623671        31.5162     
  1138.66        2500.00                 NaN            NaN            NaN   2.16967        10.7281                 NaN            NaN            NaN   8.99661        45.9654       0.623272        31.5170     
  1137.56        2500.00                 NaN            NaN            NaN   2.16165        10.7370                 NaN            NaN            NaN   9.00041        45.9603       0.622870        31.5177     
  1136.46        2500.00                 NaN            NaN            NaN   3.34298        9.52766                 NaN            NaN            NaN   8.90033        46.0494       0.637886        31.5418     
  1135.36        2500.00                 NaN            NaN            NaN   2.14500        10.7556                 NaN            NaN            NaN   9.00811        45.9500       0.622043        31.5193     
  1134.26        2500.00                 NaN            NaN            NaN  0.206280E-004   4.75914                 NaN            NaN   4.59306        8.53476        47.7533       0.936494        33.4232     
  1133.16        2500.00                 NaN            NaN            NaN   2.13336        10.7691                 NaN            NaN            NaN   9.01567        45.9398       0.621226        31.5209     
  1132.06        2500.00                 NaN            NaN            NaN   2.12829        10.7751                 NaN            NaN            NaN   9.01944        45.9346       0.620816        31.5217     
  1130.96        2500.00                 NaN            NaN            NaN   2.12377        10.7806                 NaN            NaN            NaN   9.02320        45.9295       0.620404        31.5225     
  1129.86        2500.00                 NaN            NaN            NaN  0.214488E-004   6.16983                 NaN            NaN   3.91870        8.66974        47.1592       0.872958        33.2095     
  1128.76        2500.00                 NaN            NaN            NaN   2.13077        10.7755                 NaN            NaN            NaN   9.02999        45.9198       0.619690        31.5243     
  1127.66        2500.00                 NaN            NaN            NaN   2.11143        10.7960                 NaN            NaN            NaN   9.03449        45.9140       0.619150        31.5249     
  1126.56        2500.00                 NaN            NaN            NaN   2.10862        10.7998                 NaN            NaN            NaN   9.03821        45.9089       0.618735        31.5257     
  1125.46        2500.00                 NaN            NaN            NaN   2.10748        10.8019                 NaN            NaN            NaN   9.04186        45.9038       0.618347        31.5266     
  1124.36        2500.00                 NaN            NaN            NaN   2.10668        10.8038                 NaN            NaN            NaN   9.04550        45.8987       0.617943        31.5274     
  1123.26        2500.00                 NaN            NaN            NaN   2.10332        10.8082                 NaN            NaN            NaN   9.04929        45.8934       0.617514        31.5283     
  1122.16        2500.00                 NaN            NaN            NaN   2.09876        10.8138                 NaN            NaN            NaN   9.05317        45.8881       0.617070        31.5291     
  1121.06        2500.00                 NaN            NaN            NaN   10.8168        2.09688                 NaN            NaN            NaN   9.05684        45.8829       0.616644        31.5299     
  1119.95        2500.00                 NaN            NaN            NaN   10.8197        2.09502                 NaN            NaN            NaN   9.06057        45.8777       0.616216        31.5308     
  1118.85        2500.00                 NaN            NaN            NaN   10.8252        2.09068                 NaN            NaN            NaN   9.06443        45.8723       0.615762        31.5316     
  1117.75        2500.00                 NaN            NaN            NaN   10.8274        2.08957                 NaN            NaN            NaN   9.06813        45.8671       0.615335        31.5324     
  1116.65        2500.00                 NaN            NaN            NaN  0.205922E-004   4.74074                 NaN            NaN   4.60546        8.54100        47.7319       0.936342        33.4445     
  1115.55        2500.00                 NaN            NaN            NaN   10.8332        2.08606                 NaN            NaN            NaN   9.07561        45.8566       0.614461        31.5341     
  1114.45        2500.00                 NaN            NaN            NaN   10.8170        2.10305                 NaN            NaN            NaN   9.07833        45.8521       0.614209        31.5352     
  1113.35        2500.00                 NaN            NaN            NaN   2.99372        9.89179                 NaN            NaN            NaN   9.00181        45.9270       0.629571        31.5561     
  1112.25        2500.00                 NaN            NaN            NaN   10.8108        2.11136                 NaN            NaN            NaN   9.08517        45.8421       0.613444        31.5371     
  1111.15        2500.00                 NaN            NaN            NaN   10.8186        2.10488                 NaN            NaN            NaN   9.08919        45.8365       0.612948        31.5379     
  1110.05        2500.00                 NaN            NaN            NaN   10.8228        2.10186                 NaN            NaN            NaN   9.09302        45.8311       0.612485        31.5388     
  1108.95        2500.00                 NaN            NaN            NaN   2.98619        9.89333                 NaN            NaN            NaN   9.00665        45.9304       0.629390        31.5540     
  1107.85        2500.00                 NaN            NaN            NaN   3.05638        9.83939                 NaN            NaN            NaN   9.01206        45.9052       0.626907        31.5601     
  1106.75        2500.00                 NaN            NaN            NaN   10.8385        2.08990                 NaN            NaN            NaN   9.10473        45.8146       0.611037        31.5413     
  1105.65        2500.00                 NaN            NaN            NaN   10.8395        2.09004                 NaN            NaN            NaN   9.10840        45.8093       0.610595        31.5422     
  1104.55        2500.00                 NaN            NaN            NaN   2.99571        9.89849                 NaN            NaN            NaN   9.02349        45.8944       0.626264        31.5616     
  1103.45        2500.00                 NaN            NaN            NaN   2.96922        9.92880                 NaN            NaN            NaN   9.03536        45.8799       0.625162        31.5616     
  1102.35        2500.00                 NaN            NaN            NaN   10.8410        2.09218                 NaN            NaN            NaN   9.11935        45.7933       0.609273        31.5449     
  1101.25        2500.00                 NaN            NaN            NaN   10.8413        2.09309                 NaN            NaN            NaN   9.12299        45.7879       0.608828        31.5458     
  1100.15        2500.00                 NaN            NaN            NaN   10.8412        2.09442                 NaN            NaN            NaN   9.12661        45.7826       0.608387        31.5467     
  1099.05        2500.00                 NaN            NaN            NaN   9.98607        2.90967                 NaN            NaN            NaN   9.04816        45.8681       0.621996        31.5660     
  1097.94        2500.00                 NaN            NaN            NaN   9.99934        2.89934                 NaN            NaN            NaN   9.05327        45.8602       0.623578        31.5643     
  1096.84        2500.00                 NaN            NaN            NaN   10.0109        2.88820                 NaN            NaN            NaN   9.05716        45.8556       0.623179        31.5649     
  1095.74        2500.00                 NaN            NaN            NaN   2.10404        10.8365                 NaN            NaN            NaN   9.14081        45.7615       0.606673        31.5505     
  1094.64        2500.00                 NaN            NaN            NaN   2.94140        9.96417                 NaN            NaN            NaN   9.06126        45.8420       0.622095        31.5691     
  1093.54        2500.00                 NaN            NaN            NaN   10.0012        2.89993                 NaN            NaN            NaN   9.06817        45.8416       0.622129        31.5670     
  1092.44        2500.00                 NaN            NaN            NaN   2.10679        10.8376                 NaN            NaN            NaN   9.15176        45.7452       0.605302        31.5533     
  1091.34        2500.00                 NaN            NaN            NaN   2.10889        10.8368                 NaN            NaN            NaN   9.15534        45.7398       0.604858        31.5543     
  1090.24        2500.00                 NaN            NaN            NaN   2.19845        10.7480                 NaN            NaN            NaN   9.15348        45.7374       0.604922        31.5577     
  1089.14        2500.00                 NaN            NaN            NaN   2.11387        10.8344                 NaN            NaN            NaN   9.16246        45.7291       0.603971        31.5563     
  1088.04        2500.00                 NaN            NaN            NaN   2.11640        10.8331                 NaN            NaN            NaN   9.16601        45.7237       0.603527        31.5572     
  1086.94        2500.00                 NaN            NaN            NaN   2.13865        10.8116                 NaN            NaN            NaN   9.16826        45.7195       0.603363        31.5586     
  1085.84        2500.00                 NaN            NaN            NaN   2.17117        10.7812                 NaN            NaN            NaN   9.17033        45.7139       0.602627        31.5608     
  1084.74        2500.00                 NaN            NaN            NaN   2.86334        10.0527                 NaN            NaN            NaN   9.10269        45.7881       0.617556        31.5756     
  1083.64        2500.00                 NaN            NaN            NaN   2.85976        10.0579                 NaN            NaN            NaN   9.10658        45.7820       0.617093        31.5767     
  1082.54        2500.00                 NaN            NaN            NaN   2.88281        10.0295                 NaN            NaN            NaN   9.10825        45.7851       0.617998        31.5764     
  1081.44        2500.00                 NaN            NaN            NaN   2.87120        10.0416                 NaN            NaN            NaN   9.11189        45.7805       0.617607        31.5772     
  1080.34        2500.00                 NaN            NaN            NaN   2.13836        10.8203                 NaN            NaN            NaN   9.19060        45.6860       0.600435        31.5643     
  1079.24        2500.00                 NaN            NaN            NaN   2.20317        10.7553                 NaN            NaN            NaN   9.18600        45.6870       0.601002        31.5676     
  1078.14        2500.00                 NaN            NaN            NaN   2.15463        10.8065                 NaN            NaN            NaN   9.19693        45.6758       0.599697        31.5665     
  1077.04        2500.00                 NaN            NaN            NaN  0.191808E-004   4.73573                 NaN            NaN   4.62662        8.59258        47.6005       0.932547        33.5119     
  1075.93        2500.00                 NaN            NaN            NaN   2.14871        10.8155                 NaN            NaN            NaN   9.20479        45.6641       0.598608        31.5683     
  1074.83        2500.00                 NaN            NaN            NaN   2.17342        10.9322                 NaN            NaN            NaN   9.10047        45.5817       0.571736        31.6405     
  1073.73        2500.00                 NaN            NaN            NaN   2.17688        10.9301                 NaN            NaN            NaN   9.10292        45.5774       0.571209        31.6416     
  1072.63        2500.00                 NaN            NaN            NaN   2.18043        10.9278                 NaN            NaN            NaN   9.10537        45.5730       0.570684        31.6427     
  1071.53        2500.00                 NaN            NaN            NaN   2.18400        10.9256                 NaN            NaN            NaN   9.10782        45.5687       0.570157        31.6438     
  1070.43        2500.00                 NaN            NaN            NaN   2.16681        10.8043                 NaN            NaN            NaN   9.22219        45.6368       0.596360        31.5735     
  1069.33        2500.00                 NaN            NaN            NaN   2.17073        10.8018                 NaN            NaN            NaN   9.22565        45.6313       0.595912        31.5746     
  1068.23        2500.00                 NaN            NaN            NaN   2.17469        10.7992                 NaN            NaN            NaN   9.22910        45.6258       0.595465        31.5757     
  1067.13        2500.00                 NaN            NaN            NaN   2.19834        10.9166                 NaN            NaN            NaN   9.11767        45.5512       0.568048        31.6482     
  1066.03        2500.00                 NaN            NaN            NaN   2.18133        10.7955                 NaN            NaN            NaN   9.23609        45.6148       0.594542        31.5778     
  1064.93        2500.00                 NaN            NaN            NaN   2.18522        10.7930                 NaN            NaN            NaN   9.23954        45.6092       0.594089        31.5789     
  1063.83        2500.00                 NaN            NaN            NaN   2.18914        10.7906                 NaN            NaN            NaN   9.24300        45.6037       0.593634        31.5799     
  1062.73        2500.00                 NaN            NaN            NaN   2.21433        10.9060                 NaN            NaN            NaN   9.12755        45.5335       0.565967        31.6526     
  1061.63        2500.00                 NaN            NaN            NaN   2.83535        10.1108                 NaN            NaN            NaN   9.18107        45.6686       0.607981        31.5963     
  1060.53        2500.00                 NaN            NaN            NaN   2.83323        10.1143                 NaN            NaN            NaN   9.18492        45.6628       0.607509        31.5972     
  1059.43        2500.00                 NaN            NaN            NaN   2.83123        10.1178                 NaN            NaN            NaN   9.18876        45.6570       0.607035        31.5982     
  1058.33        2500.00                 NaN            NaN            NaN   2.82889        10.1215                 NaN            NaN            NaN   9.19259        45.6512       0.606564        31.5992     
  1057.23        2500.00                 NaN            NaN            NaN   2.80726        10.1527                 NaN            NaN            NaN   9.20535        45.6292       0.603541        31.6019     
  1056.13        2500.00                 NaN            NaN            NaN   2.31319        10.6998                 NaN            NaN            NaN   9.26352        45.5384       0.587507        31.5976     
  1055.03        2500.00                 NaN            NaN            NaN  0.223711E-004   4.69299                 NaN            NaN   4.64388        8.57011        47.6367       0.935039        33.5212     
  1053.92        2500.00                 NaN            NaN            NaN  0.223707E-004   4.69230                 NaN            NaN   4.64448        8.57067        47.6349       0.935012        33.5226     
  1052.82        2500.00                 NaN            NaN            NaN  0.307010E-004   4.69042                 NaN            NaN   4.64546        8.57052        47.6347       0.935064        33.5238     
  1051.72        2500.00                 NaN            NaN            NaN   10.6914        2.33957                 NaN            NaN            NaN   9.28336        45.4967       0.583927        31.6050     
  1050.62        2500.00                 NaN            NaN            NaN   2.78888        10.1794                 NaN            NaN            NaN   9.22346        45.5960       0.602501        31.6097     
  1049.52        2500.00                 NaN            NaN            NaN  0.223687E-004   4.68974                 NaN            NaN   4.64683        8.57288        47.6276       0.934906        33.5281     
  1048.42        2500.00                 NaN            NaN            NaN  0.223682E-004   4.68907                 NaN            NaN   4.64742        8.57345        47.6257       0.934878        33.5294     
  1047.32        2500.00                 NaN            NaN            NaN  0.223677E-004   4.68837                 NaN            NaN   4.64802        8.57407        47.6239       0.934841        33.5308     
  1046.22        2500.00                 NaN            NaN            NaN  0.223673E-004   4.68772                 NaN            NaN   4.64861        8.57463        47.6220       0.934818        33.5322     
  1045.12        2500.00                 NaN            NaN            NaN   5.61035       0.408326E-005            NaN            NaN   4.27080        8.71062        47.0601       0.887555        33.4606     
  1044.02        2500.00                 NaN            NaN            NaN   5.60691                 NaN            NaN            NaN   4.27327        8.71114        47.0579       0.887699        33.4631     
  1042.92        2500.00                 NaN            NaN            NaN   5.60460                 NaN            NaN            NaN   4.27520        8.71175        47.0551       0.887798        33.4655     
  1041.82        2500.00                 NaN            NaN            NaN   5.60134                 NaN            NaN            NaN   4.27760        8.71232        47.0527       0.887937        33.4681     
  1040.72        2500.00                 NaN            NaN            NaN   5.59744                 NaN            NaN            NaN   4.28031        8.71287        47.0505       0.888103        33.4708     
  1039.62        2500.00                 NaN            NaN            NaN   5.59370                 NaN            NaN            NaN   4.28297        8.71348        47.0481       0.888257        33.4735     
  1038.52        2500.00                 NaN            NaN            NaN   5.57991                 NaN            NaN            NaN   4.29070        8.71417        47.0452       0.889774        33.4802     
  1037.42        2500.00                 NaN            NaN            NaN   5.57658                 NaN            NaN            NaN   4.29323        8.71519        47.0424       0.889773        33.4829     
  1036.32        2500.00                 NaN            NaN            NaN  0.110815E-004   4.68282                 NaN            NaN   4.65386        8.58036        47.6042       0.934314        33.5445     
  1035.22        2500.00                 NaN            NaN            NaN   5.56963                 NaN            NaN            NaN   4.29839        8.71702        47.0371       0.889799        33.4880     
  1034.12        2500.00                 NaN            NaN            NaN  0.110811E-004   4.68031                 NaN            NaN   4.65533        8.58179        47.6000       0.934602        33.5479     
  1033.02        2500.00                 NaN            NaN            NaN  0.223624E-004   4.69971                 NaN            NaN   4.65671        8.58306        47.5731       0.932584        33.5548     
  1031.91        2500.00                 NaN            NaN            NaN  0.110807E-004   4.67995                 NaN            NaN   4.65602        8.58229        47.5974       0.934431        33.5499     
  1030.81        2500.00                 NaN            NaN            NaN  0.223608E-004   4.68305                 NaN            NaN   4.65272        8.58290        47.5936       0.935285        33.5524     
  1029.71        2500.00                 NaN            NaN            NaN  0.110800E-004   4.68018                 NaN            NaN   4.65732        8.58471        47.5912       0.933795        33.5527     
  1028.61        2500.00                 NaN            NaN            NaN  0.110798E-004   4.67984                 NaN            NaN   4.65792        8.58554        47.5889       0.933658        33.5541     
  1027.51        2500.00                 NaN            NaN            NaN  0.110797E-004   4.67932                 NaN            NaN   4.65846        8.58616        47.5869       0.933625        33.5555     
  1026.41        2500.00                 NaN            NaN            NaN  0.110791E-004   4.67881                 NaN            NaN   4.65899        8.58676        47.5850       0.933597        33.5569     
  1025.31        2500.00                 NaN            NaN            NaN  0.460083E-004   4.67810                 NaN            NaN   4.65891        8.58664        47.5849       0.933771        33.5577     
  1024.21        2500.00                 NaN            NaN            NaN  0.110790E-004   4.67758                 NaN            NaN   4.65945        8.58719        47.5830       0.933757        33.5590     
  1023.11        2500.00                 NaN            NaN            NaN  0.110787E-004   4.67526                 NaN            NaN   4.66055        8.58698        47.5817       0.934326        33.5611     
  1022.01        2500.00                 NaN            NaN            NaN  0.110784E-004   4.67523                 NaN            NaN   4.66087        8.58769        47.5798       0.934158        33.5622     
  1020.91        2500.00                 NaN            NaN            NaN  0.110782E-004   4.67473                 NaN            NaN   4.66140        8.58833        47.5778       0.934125        33.5636     
  1019.81        2500.00                 NaN            NaN            NaN   5.52068                 NaN            NaN            NaN   4.33456        8.72699        47.0029       0.890597        33.5243     
  1018.71        2500.00                 NaN            NaN            NaN   5.52190                 NaN            NaN            NaN   4.33384        8.72761        47.0039       0.889565        33.5232     
  1017.61        2500.00                 NaN            NaN            NaN   5.51676                 NaN            NaN            NaN   4.33716        8.72844        47.0018       0.889689        33.5261     
  1016.51        2500.00                 NaN            NaN            NaN  0.110775E-004   4.67275                 NaN            NaN   4.66352        8.59097        47.5696       0.933993        33.5691     
  1015.41        2500.00                 NaN            NaN            NaN  0.110768E-004   4.67227                 NaN            NaN   4.66401        8.59158        47.5677       0.933968        33.5705     
  1014.31        2500.00                 NaN            NaN            NaN  0.110766E-004   4.67180                 NaN            NaN   4.66456        8.59211        47.5657       0.933943        33.5718     
  1013.21        2500.00                 NaN            NaN            NaN  0.384722E-004   4.67795                 NaN            NaN   4.66477        8.59084        47.5575       0.934056        33.5749     
