|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.25/LAR/LAR_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1151.62        500.000                 NaN  0.807799        10.9337                 NaN            NaN   7.39468        40.7894       0.555393        39.5190     
  1150.62        500.000                 NaN  0.539581        11.2062                 NaN            NaN   7.39821        40.7826       0.553753        39.5197     
  1149.61        500.000                 NaN  0.245810        11.5045                 NaN            NaN   7.40199        40.7753       0.551991        39.5204     
  1148.61        500.000                 NaN   11.7544                 NaN            NaN            NaN   7.40540        40.7687       0.550410        39.5210     
  1147.60        500.000                 NaN   3.26715        2.54120        5.90731                 NaN   7.37630        40.8280       0.564787        39.5153     
  1146.60        500.000                 NaN   7.20371        4.45801                 NaN            NaN   7.32980        40.9152       0.585873        39.5074     
  1145.60        500.000                 NaN   11.7586                 NaN            NaN            NaN   7.40966        40.7613       0.548643        39.5217     
  1144.59        500.000                 NaN   11.7601                 NaN            NaN            NaN   7.41110        40.7588       0.548045        39.5220     
  1143.59        500.000                 NaN   11.7615                 NaN            NaN            NaN   7.41253        40.7563       0.547452        39.5222     
  1142.58        500.000                 NaN   11.7629                 NaN            NaN            NaN   7.41398        40.7538       0.546848        39.5225     
  1141.58        500.000                 NaN   11.7644                 NaN            NaN            NaN   7.41544        40.7512       0.546237        39.5227     
  1140.58        500.000                 NaN   11.7658                 NaN            NaN            NaN   7.41693        40.7487       0.545621        39.5229     
  1139.57        500.000                 NaN   11.7673                 NaN            NaN            NaN   7.41843        40.7461       0.544996        39.5232     
  1138.57        500.000                 NaN   11.7688                 NaN            NaN            NaN   7.41995        40.7434       0.544360        39.5234     
  1137.56        500.000                 NaN   7.53283        4.19264                 NaN            NaN   7.38712        40.8099       0.560565        39.5170     
  1136.56        500.000                 NaN   6.90168        4.87026                 NaN            NaN   7.42308        40.7380       0.543050        39.5240     
  1135.55        500.000                 NaN   6.97406        4.79948                 NaN            NaN   7.42470        40.7352       0.542370        39.5242     
  1134.55        500.000                 NaN   7.44513        4.33000                 NaN            NaN   7.42634        40.7324       0.541680        39.5245     
  1133.55        500.000                 NaN   5.70111        6.07610                 NaN            NaN   7.42840        40.7288       0.540786        39.5248     
  1132.54        500.000                 NaN   4.99985        6.77909                 NaN            NaN   7.43013        40.7259       0.540051        39.5250     
  1131.54        500.000                 NaN   4.49710        7.28362                 NaN            NaN   7.43190        40.7228       0.539291        39.5253     
  1130.53        500.000                 NaN   4.00374        7.77883                 NaN            NaN   7.43373        40.7196       0.538500        39.5256     
  1129.53        500.000                 NaN   3.52101        8.26349                 NaN            NaN   7.43562        40.7164       0.537678        39.5258     
  1128.53        500.000                 NaN   3.04771        8.73879                 NaN            NaN   7.43756        40.7130       0.536825        39.5261     
  1127.52        500.000                 NaN   7.43294        4.35034                 NaN            NaN   7.43498        40.7175       0.538186        39.5260     
  1126.52        500.000                 NaN   2.47169        9.31881                 NaN            NaN   7.44140        40.7063       0.535127        39.5267     
  1125.51        500.000                 NaN   7.79663        3.93528                 NaN            NaN   7.39578        40.7934       0.558101        39.5208     
  1124.51        500.000                 NaN   1.70360        10.0988                 NaN            NaN   7.44845        40.6901       0.530303        39.5287     
  1123.51        500.000                 NaN   2.22587        9.57299                 NaN            NaN   7.44390        40.6969       0.531892        39.5284     
  1122.50        500.000                 NaN   1.85407        9.93251                 NaN            NaN   7.44507        40.7094       0.534520        39.5245     
  1121.50        500.000                 NaN   11.8031                 NaN            NaN            NaN   7.45239        40.6860       0.529997        39.5285     
  1120.49        500.000                 NaN   1.64367        10.1579                 NaN            NaN   7.45744        40.6876       0.526914        39.5265     
  1119.49        500.000                 NaN   7.46924        4.31950                 NaN            NaN   7.44328        40.7053       0.535630        39.5270     
  1118.49        500.000                 NaN   7.45189        4.33809                 NaN            NaN   7.44460        40.7031       0.535095        39.5272     
  1117.48        500.000                 NaN   6.86959        4.92084                 NaN            NaN   7.44537        40.7020       0.534894        39.5274     
  1116.48        500.000                 NaN   3.79654        6.60087        1.42322                 NaN   7.46704        40.6556       0.523686        39.5330     
  1115.47        500.000                 NaN   3.68255        6.50570        1.63357                 NaN   7.46837        40.6536       0.523114        39.5331     
  1114.47        500.000                 NaN   7.53027        4.29700                 NaN            NaN   7.46871        40.6488       0.520980        39.5342     
  1113.46        500.000                 NaN   3.49727        8.32717                 NaN            NaN   7.47120        40.6491       0.521874        39.5334     
  1112.46        500.000                 NaN   4.94723        6.86499                 NaN            NaN   7.46234        40.6691       0.526097        39.5303     
  1111.46        500.000                 NaN   3.36024        8.46711                 NaN            NaN   7.47421        40.6442       0.520540        39.5337     
  1110.45        500.000                 NaN   3.30637        8.52251                 NaN            NaN   7.47576        40.6416       0.519850        39.5339     
  1109.45        500.000                 NaN   9.02470        2.79666                 NaN            NaN   7.47308        40.6524       0.521838        39.5313     
  1108.44        500.000                 NaN   2.14677        9.65740                 NaN            NaN   7.48477        40.6617       0.522190        39.5272     
  1107.44        500.000                 NaN   11.8297                 NaN            NaN            NaN   7.47749        40.6417       0.518639        39.5324     
  1106.44        500.000                 NaN   5.74768        6.06755                 NaN            NaN   7.47931        40.6518       0.522915        39.5307     
  1105.43        500.000                 NaN   11.8337                 NaN            NaN            NaN   7.48107        40.6352       0.516984        39.5331     
  1104.43        500.000                 NaN   4.17673        7.66123       0.157986E-004            NaN   7.48476        40.6252       0.516318        39.5357     
  1103.42        500.000                 NaN   3.66473        8.18040                 NaN            NaN   7.48955        40.6165       0.512621        39.5362     
  1102.42        500.000                 NaN   7.32487        4.51128                 NaN            NaN   7.48374        40.6304       0.515985        39.5337     
  1101.42        500.000                 NaN  0.291882E-001   11.8119                 NaN            NaN   7.48786        40.6230       0.513851        39.5342     
  1100.41        500.000                 NaN   7.11050        4.72979                 NaN            NaN   7.48741        40.6237       0.514271        39.5344     
  1099.41        500.000                 NaN   8.64240        3.20053                 NaN            NaN   7.48935        40.6198       0.513194        39.5347     
  1098.40        500.000                 NaN   7.94713        3.89757                 NaN            NaN   7.49118        40.6166       0.512446        39.5350     
  1097.40        500.000                 NaN   4.72982        7.10686                 NaN            NaN   7.48537        40.6259       0.516649        39.5353     
  1096.39        500.000                 NaN   11.8510                 NaN            NaN            NaN   7.49668        40.6069       0.509651        39.5358     
  1095.39        500.000                 NaN   11.8368                 NaN            NaN            NaN   7.48858        40.6259       0.515290        39.5335     
  1094.39        500.000                 NaN   2.84494        9.00303                 NaN            NaN   7.50139        40.6038       0.510561        39.5362     
  1093.38        500.000                 NaN   3.99317        7.85700                 NaN            NaN   7.49700        40.6052       0.510548        39.5371     
  1092.38        500.000                 NaN   7.62776        4.21991                 NaN            NaN   7.50354        40.6020       0.510916        39.5359     
  1091.37        500.000                 NaN   11.8631                 NaN            NaN            NaN   7.50710        40.5875       0.504718        39.5376     
  1090.37        500.000                 NaN   8.88187        2.97137                 NaN            NaN   7.50145        40.5986       0.509145        39.5376     
  1089.37        500.000                 NaN   4.61048        7.24230                 NaN            NaN   7.50139        40.6008       0.508792        39.5362     
  1088.36        500.000                 NaN  0.867056        11.0022                 NaN            NaN   7.51275        40.5771       0.502184        39.5387     
  1087.36        500.000                 NaN  0.391443        11.4790                 NaN            NaN   7.51370        40.5753       0.501682        39.5389     
  1086.35        500.000                 NaN   8.82665       0.771140                 NaN   1.52175        7.32425        40.9890       0.623203        39.9440     
  1085.35        500.000                 NaN   9.52339       0.573486E-005            NaN   1.57146        7.31792        41.0028       0.627220        39.9572     
  1084.35        500.000                 NaN   11.8790                 NaN            NaN            NaN   7.52083        40.5621       0.498079        39.5400     
  1083.34        500.000                 NaN   9.65916        2.21737                 NaN            NaN   7.51926        40.5649       0.499225        39.5401     
  1082.34        500.000                 NaN   2.58290        9.29327                 NaN            NaN   7.51975        40.5642       0.499423        39.5405     
  1081.33        500.000                 NaN   2.37173        9.50712                 NaN            NaN   7.52198        40.5601       0.498270        39.5408     
  1080.33        500.000                 NaN   3.68524        7.66250                 NaN  0.355911        7.47774        40.6567       0.526458        39.6354     
  1079.32        500.000                 NaN   3.27278        8.12750                 NaN  0.322591        7.48418        40.6434       0.522607        39.6269     
  1078.32        500.000                 NaN   9.48370       0.459939E-005            NaN   1.59820        7.31478        41.0097       0.629259        39.9644     
  1077.32        500.000                 NaN   9.43062                 NaN            NaN   1.63312        7.30978        41.0204       0.632432        39.9736     
  1076.31        500.000                 NaN   9.42449                 NaN            NaN   1.63713        7.30925        41.0217       0.632797        39.9747     
  1075.31        500.000                 NaN   9.43359                 NaN            NaN   1.63141        7.31033        41.0193       0.632133        39.9732     
  1074.30        500.000                 NaN   9.36854                 NaN            NaN   1.67610        7.30623        41.0284       0.635031        39.9857     
  1073.30        500.000                 NaN   9.41088                 NaN            NaN   1.64612        7.30808        41.0243       0.633573        39.9771     
  1072.30        500.000                 NaN   9.40581                 NaN            NaN   1.64993        7.30798        41.0244       0.633680        39.9782     
  1071.29        500.000                 NaN   9.18402                 NaN            NaN   1.79852        7.29013        41.0633       0.645547        40.0184     
  1070.29        500.000                 NaN   9.38193                 NaN            NaN   1.66579        7.30609        41.0288       0.635014        39.9824     
  1069.28        500.000                 NaN   9.39718                 NaN            NaN   1.65530        7.30699        41.0267       0.634311        39.9796     
  1068.28        500.000                 NaN   8.83028                 NaN            NaN   2.03314        7.25955        41.1298       0.665788        40.0815     
  1067.28        500.000                 NaN   8.78202                 NaN            NaN   2.06506        7.25532        41.1390       0.668516        40.0901     
  1066.27        500.000                 NaN   8.72775                 NaN            NaN   2.10094        7.25068        41.1492       0.671623        40.0998     
  1065.27        500.000                 NaN   8.65491                 NaN            NaN   2.14872        7.24410        41.1637       0.675975        40.1126     
  1064.26        500.000                 NaN   8.67206                 NaN            NaN   2.13930        7.24710        41.1570       0.674199        40.1104     
  1063.26        500.000                 NaN   8.63798                 NaN            NaN   2.16238        7.24461        41.1624       0.675936        40.1167     
  1062.25        500.000                 NaN   8.55147                 NaN            NaN   2.21863        7.23645        41.1804       0.681307        40.1317     
  1061.25        500.000                 NaN   8.50689                 NaN            NaN   2.24928        7.23328        41.1867       0.683563        40.1403     
  1060.25        500.000                 NaN   8.45891                 NaN            NaN   2.28107        7.22923        41.1955       0.686309        40.1489     
  1059.24        500.000                 NaN   8.44037                 NaN            NaN   2.29426        7.22840        41.1972       0.687027        40.1528     
  1058.24        500.000                 NaN   8.36772                 NaN            NaN   2.34084        7.22119        41.2135       0.691720        40.1650     
  1057.23        500.000                 NaN   8.34574                 NaN            NaN   2.35604        7.21991        41.2163       0.692708        40.1693     
  1056.23        500.000                 NaN   8.28679                 NaN            NaN   2.39407        7.21432        41.2290       0.696417        40.1794     
  1055.23        500.000                 NaN   8.26150                 NaN            NaN   2.41132        7.21260        41.2327       0.697667        40.1842     
  1054.22        500.000                 NaN   8.23680                 NaN            NaN   2.42817        7.21094        41.2363       0.698883        40.1889     
  1053.22        500.000                 NaN   8.22340                 NaN            NaN   2.43808        7.21059        41.2369       0.699251        40.1918     
  1052.21        500.000                 NaN   8.20045                 NaN            NaN   2.45391        7.20916        41.2398       0.700340        40.1963     
  1051.21        500.000                 NaN   8.10185                 NaN            NaN   2.52178        7.20300        41.2531       0.704992        40.2153     
  1050.21        500.000                 NaN   8.14544                 NaN            NaN   2.49075        7.20501        41.2490       0.703297        40.2065     
  1049.20        500.000                 NaN   8.12410                 NaN            NaN   2.50544        7.20368        41.2518       0.704309        40.2107     
  1048.20        500.000                 NaN   8.10317                 NaN            NaN   2.51985        7.20238        41.2545       0.705297        40.2148     
  1047.19        500.000                 NaN   8.08264                 NaN            NaN   2.53400        7.20112        41.2572       0.706263        40.2188     
  1046.19        500.000                 NaN   8.06249                 NaN            NaN   2.54790        7.19990        41.2598       0.707208        40.2227     
  1045.18        500.000                 NaN   8.04271                 NaN            NaN   2.56156        7.19870        41.2623       0.708133        40.2266     
  1044.18        500.000                 NaN   8.02328                 NaN            NaN   2.57498        7.19754        41.2647       0.709037        40.2305     
  1043.18        500.000                 NaN   8.00419                 NaN            NaN   2.58817        7.19641        41.2671       0.709922        40.2342     
  1042.17        500.000                 NaN   7.98544                 NaN            NaN   2.60115        7.19531        41.2694       0.710789        40.2379     
  1041.17        500.000                 NaN   7.96701                 NaN            NaN   2.61391        7.19423        41.2716       0.711638        40.2416     
  1040.16        500.000                 NaN   7.95786                 NaN            NaN   2.62171        7.19465        41.2699       0.711633        40.2442     
  1039.16        500.000                 NaN   7.93965                 NaN            NaN   2.63424        7.19353        41.2723       0.712485        40.2478     
  1038.16        500.000                 NaN   7.94276                 NaN            NaN   2.63254        7.19402        41.2714       0.712143        40.2471     
  1037.15        500.000                 NaN   7.90446                 NaN            NaN   2.65865        7.19152        41.2764       0.714094        40.2548     
  1036.15        500.000                 NaN   7.88729                 NaN            NaN   2.67058        7.19056        41.2784       0.714875        40.2583     
  1035.14        500.000                 NaN   7.87040                 NaN            NaN   2.68232        7.18962        41.2804       0.715640        40.2617     
  1034.14        500.000                 NaN   7.85377                 NaN            NaN   2.69389        7.18870        41.2822       0.716390        40.2650     
  1033.14        500.000                 NaN   7.83739                 NaN            NaN   2.70529        7.18781        41.2841       0.717126        40.2683     
  1032.13        500.000                 NaN   7.82127                 NaN            NaN   2.71653        7.18694        41.2858       0.717848        40.2716     
  1031.13        500.000                 NaN   7.80538                 NaN            NaN   2.72760        7.18609        41.2876       0.718556        40.2748     
  1030.12        500.000                 NaN   7.78974                 NaN            NaN   2.73853        7.18526        41.2892       0.719251        40.2780     
  1029.12        500.000                 NaN   7.77432                 NaN            NaN   2.74930        7.18446        41.2909       0.719933        40.2811     
  1028.12        500.000                 NaN   7.75914                 NaN            NaN   2.75992        7.18367        41.2924       0.720603        40.2842     
  1027.11        500.000                 NaN   7.74415                 NaN            NaN   2.77041        7.18291        41.2940       0.721258        40.2873     
  1026.11        500.000                 NaN   7.72938                 NaN            NaN   2.78075        7.18216        41.2955       0.721903        40.2903     
  1025.10        500.000                 NaN   7.71481                 NaN            NaN   2.79097        7.18143        41.2969       0.722537        40.2933     
  1024.10        500.000                 NaN   7.70050                 NaN            NaN   2.80102        7.18073        41.2983       0.723156        40.2963     
  1023.09        500.000                 NaN   7.68631                 NaN            NaN   2.81098        7.18004        41.2997       0.723766        40.2992     
  1022.09        500.000                 NaN   7.67234                 NaN            NaN   2.82081        7.17936        41.3010       0.724368        40.3021     
  1021.09        500.000                 NaN   7.65855                 NaN            NaN   2.83051        7.17870        41.3023       0.724957        40.3050     
  1020.08        500.000                 NaN   7.64492                 NaN            NaN   2.84009        7.17806        41.3036       0.725544        40.3078     
  1019.08        500.000                 NaN   7.63155                 NaN            NaN   2.84955        7.17744        41.3048       0.726107        40.3106     
  1018.07        500.000                 NaN   7.61826                 NaN            NaN   2.85891        7.17681        41.3059       0.726684        40.3134     
  1017.07        500.000                 NaN   7.60497                 NaN            NaN   2.86830        7.17623        41.3071       0.727228        40.3162     
  1016.07        500.000                 NaN   7.59173                 NaN            NaN   2.87764        7.17561        41.3082       0.727809        40.3190     
  1015.06        500.000                 NaN   7.57877                 NaN            NaN   2.88681        7.17505        41.3093       0.728339        40.3217     
  1014.06        500.000                 NaN   7.56594                 NaN            NaN   2.89588        7.17449        41.3104       0.728871        40.3244     
  1013.05        500.000                 NaN   7.55325                 NaN            NaN   2.90487        7.17393        41.3114       0.729417        40.3271     
  1012.05        500.000                 NaN   7.54170                 NaN            NaN   2.91318        7.17352        41.3121       0.729839        40.3296     
  1011.05        500.000                 NaN   7.53140                 NaN            NaN   2.92074        7.17327        41.3124       0.730176        40.3320     
  1010.04        500.000                 NaN   7.52131                 NaN            NaN   2.92817        7.17302        41.3127       0.730510        40.3343     
  1009.04        500.000                 NaN   7.51118                 NaN            NaN   2.93561        7.17278        41.3130       0.730841        40.3366     
  1008.03        500.000                 NaN   7.50117                 NaN            NaN   2.94297        7.17256        41.3133       0.731157        40.3389     
  1007.03        500.000                 NaN   7.48463                 NaN            NaN   2.95428        7.17154        41.3154       0.731985        40.3422     
  1006.02        500.000                 NaN   7.47452                 NaN            NaN   2.96153        7.17124        41.3160       0.732351        40.3443     
  1005.02        500.000                 NaN   7.47263                 NaN            NaN   2.96413        7.17195        41.3138       0.732038        40.3455     
  1004.02        500.000                 NaN   7.45373                 NaN            NaN   2.97670        7.17068        41.3168       0.733069        40.3490     
  1003.01        500.000                 NaN   7.44268                 NaN            NaN   2.98451        7.17020        41.3177       0.733533        40.3514     
  1002.01        500.000                 NaN   7.44466                 NaN            NaN   2.98489        7.17150        41.3141       0.732878        40.3520     
  1001.00        500.000                 NaN   7.44495                 NaN            NaN   2.98370        7.17085        41.3164       0.733131        40.3510     
  1000.00        500.000                 NaN   7.41127                 NaN            NaN   3.00727        7.16937        41.3191       0.734645        40.3584     
