|6.6.6
Archiving\03_Data\Deqfrac/QFM_m0.5/WD94/WD94_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1308.58        2500.00       0.202040                 NaN   98.7506                 NaN            NaN  0.479841       0.274564                 NaN  0.292912                 NaN            NaN            NaN
  1307.02        2500.00       0.198649                 NaN   98.7686                 NaN  0.150572E-005  0.471268       0.272225                 NaN  0.289223                 NaN            NaN            NaN
  1305.45        2500.00       0.195308                 NaN   98.7866                 NaN  0.473018E-005  0.462911       0.269612                 NaN  0.285529                 NaN            NaN            NaN
  1303.88        2500.00       0.192186                 NaN   98.8050                 NaN            NaN  0.454539       0.266506                 NaN  0.281738                 NaN            NaN            NaN
  1302.32        2500.00       0.188741                 NaN   98.8227                 NaN            NaN  0.264388       0.446069                 NaN  0.278056                 NaN            NaN            NaN
  1300.75        2500.00       0.185488                 NaN   98.8399                 NaN            NaN  0.262281       0.437811                 NaN  0.274471                 NaN            NaN            NaN
  1299.19        2500.00       0.182097                 NaN   98.8567                 NaN            NaN  0.429604       0.260613                 NaN  0.271015                 NaN            NaN            NaN
  1297.62        2500.00       0.179115                 NaN   98.8734                 NaN  0.309585E-005  0.257905       0.422045                 NaN  0.267508                 NaN            NaN            NaN
  1296.05        2500.00       0.175636                 NaN   98.8900                 NaN            NaN  0.413512       0.256732                 NaN  0.264084                 NaN            NaN            NaN
  1294.49        2500.00       0.172464                 NaN   98.9069                 NaN            NaN  0.405902       0.254093                 NaN  0.260639                 NaN            NaN            NaN
  1292.92        2500.00       0.169400                 NaN   98.9225                 NaN            NaN  0.251935       0.398811                 NaN  0.257316                 NaN            NaN            NaN
  1291.35        2500.00       0.439155                 NaN   95.1772                 NaN            NaN  0.881607       0.781669                 NaN  0.708881        2.01150                 NaN            NaN
  1289.79        2500.00        1.25374                 NaN   83.0659                 NaN            NaN   2.34183        2.63714                 NaN   2.17235        8.52906                 NaN            NaN
  1288.22        2500.00        1.04686                 NaN   85.5166                 NaN            NaN   2.34822        1.95563                 NaN   1.87405        7.25864                 NaN            NaN
  1286.65        2500.00       0.894800                 NaN   87.3393                 NaN            NaN   2.12783        1.67057                 NaN   1.65077        6.31674                 NaN            NaN
  1285.09        2500.00       0.967275                 NaN   86.4276                 NaN            NaN   1.95003        1.98962                 NaN   1.78717        6.87830                 NaN            NaN
  1283.52        2500.00        1.63982                 NaN   75.7488                 NaN            NaN   4.40904        3.00870                 NaN   3.24666        11.9470                 NaN            NaN
  1281.95        2500.00                 NaN            NaN   95.5917                 NaN            NaN   1.61830                 NaN            NaN  0.535547        2.25445                 NaN            NaN
  1280.39        2500.00       0.207636                 NaN   99.7049                 NaN            NaN            NaN            NaN            NaN  0.874483E-001            NaN            NaN            NaN
  1278.82        2500.00       0.259482                 NaN   96.3513                 NaN            NaN  0.912819       0.285918                 NaN  0.466576        1.72391                 NaN            NaN
  1277.26        2500.00       0.339630                 NaN   94.0420                 NaN            NaN   1.26904       0.641376                 NaN  0.803016        2.90490                 NaN            NaN
  1275.69        2500.00       0.461579                 NaN   92.9279                 NaN            NaN   1.41305       0.773956                 NaN  0.956841        3.46670                 NaN            NaN
  1274.12        2500.00       0.383227                 NaN   93.8187                 NaN            NaN   1.23976       0.723230                 NaN  0.839651        2.99545                 NaN            NaN
  1272.56        2500.00       0.367654                 NaN   94.2347                 NaN            NaN  0.656273        1.15902                 NaN  0.785311        2.79707                 NaN            NaN
  1270.99        2500.00       0.475393                 NaN   92.9435                 NaN            NaN  0.845116        1.38701                 NaN  0.992943        3.35606                 NaN            NaN
  1269.42        2500.00       0.210344                 NaN   95.9486                 NaN            NaN  0.403269       0.892353                 NaN  0.526769        2.01869                 NaN            NaN
  1267.86        2500.00       0.338262                 NaN   94.7832                 NaN            NaN  0.706615       0.925281                 NaN  0.715636        2.53099                 NaN            NaN
  1266.29        2500.00       0.432605                 NaN   91.9790                 NaN            NaN   2.18745       0.396146                 NaN   1.12320        3.88156                 NaN            NaN
  1264.72        2500.00       0.767449E-001            NaN   98.8093                 NaN            NaN  0.165056       0.222776                 NaN  0.161739       0.564418                 NaN            NaN
  1263.16        2500.00       0.371675E-001            NaN   99.4604                 NaN            NaN  0.138284       0.121565E-002            NaN  0.819415E-001  0.281032                 NaN            NaN
  1261.59        2500.00       0.536013                 NaN   92.1323                 NaN            NaN   1.20226        1.29600                 NaN   1.06115        3.77230                 NaN            NaN
  1260.03        2500.00       0.200916                 NaN   95.7891                 NaN            NaN  0.245127        1.18438                 NaN  0.586875        1.99361                 NaN            NaN
  1258.46        2500.00       0.195458                 NaN   94.8734                 NaN            NaN  0.305359        1.50299                 NaN  0.742404        2.38042                 NaN            NaN
  1256.89        2500.00       0.550283       0.249777        95.4880                 NaN            NaN  0.864947                 NaN            NaN  0.617499        2.22953                 NaN            NaN
  1255.33        2500.00                 NaN            NaN   97.0033                 NaN            NaN  0.960110       0.169094                 NaN  0.417204        1.45031                 NaN            NaN
  1253.76        2500.00       0.438062E-001            NaN   89.7718                 NaN            NaN   3.90204                 NaN            NaN   1.41400        4.86831                 NaN            NaN
  1252.19        2500.00                 NaN            NaN   99.9123                 NaN            NaN  0.295543E-001            NaN            NaN  0.271975E-001  0.309408E-001            NaN            NaN
  1250.63        2500.00       0.624716E-002            NaN   98.6825                 NaN            NaN  0.812690E-001  0.421002       0.212585E-005  0.175270       0.633670                 NaN            NaN
  1249.06        2500.00       0.155035                 NaN   98.0898                 NaN            NaN  0.621091                 NaN            NaN  0.242629       0.891489                 NaN            NaN
  1247.49        2500.00       0.154232                 NaN   98.1584                 NaN            NaN  0.251818E-001  0.532303                 NaN  0.240277       0.889649                 NaN            NaN
  1245.93        2500.00       0.167570                 NaN   97.3113                 NaN            NaN  0.311088       0.572460                 NaN  0.367857        1.26977                 NaN            NaN
  1244.36        2500.00       0.292307                 NaN   96.4232                 NaN            NaN   1.00933                 NaN            NaN  0.463779        1.79689       0.145374E-001            NaN
  1242.79        2500.00       0.358703                 NaN   94.1387                 NaN            NaN   1.71984                 NaN            NaN  0.833546        2.94923                 NaN            NaN
  1241.23        2500.00                 NaN            NaN   99.8615                 NaN            NaN  0.104425       0.177804E-001            NaN  0.163296E-001            NaN            NaN            NaN
  1239.66        2500.00                 NaN            NaN   97.8038                 NaN            NaN  0.741072                 NaN            NaN  0.272271        1.10977       0.730454E-001            NaN
  1238.10        2500.00                 NaN            NaN   99.9171                 NaN            NaN  0.728682E-002            NaN            NaN  0.408037E-002  0.714856E-001            NaN            NaN
  1236.53        2500.00                 NaN            NaN   95.7412                 NaN            NaN  0.120583        1.59327                 NaN  0.614600        1.90054       0.298005E-001            NaN
  1234.96        2500.00                 NaN            NaN   97.4164                 NaN            NaN  0.826397       0.333401E-002            NaN  0.355233        1.32500       0.735915E-001            NaN
  1233.40        2500.00                 NaN            NaN   97.5757                 NaN            NaN  0.691220E-001  0.799887                 NaN  0.327343        1.16400       0.639425E-001            NaN
  1231.83        2500.00       0.102922                 NaN   97.5603                 NaN            NaN  0.329335                 NaN            NaN  0.298375        1.02931       0.238830E-001  0.655892     
  1230.26        2500.00                 NaN            NaN   87.8535                 NaN            NaN   2.30455       0.621317                 NaN   1.22324        4.97252       0.163372        2.86147     
  1228.70        2500.00                 NaN            NaN   88.2722                 NaN            NaN  0.455903        1.94251                 NaN   1.14541        4.70629       0.161518        3.31620     
  1227.13        2500.00                 NaN            NaN   88.6913                 NaN            NaN   2.14484       0.139490                 NaN   1.09697        4.59096       0.154234        3.18225     
  1225.56        2500.00       0.258730                 NaN   92.8757                 NaN            NaN  0.851582       0.240393                 NaN  0.684001        2.95132                 NaN   2.13828     
  1224.00        2500.00        1.38626                 NaN   66.6181                 NaN            NaN   2.08802        2.58267                 NaN   3.01471        14.1010                 NaN   10.2093     
  1222.43        2500.00        3.94321                 NaN            NaN            NaN            NaN   6.00987        6.76205                 NaN   8.60886        43.4224                 NaN   31.2536     
  1220.86        2500.00        3.93820                 NaN            NaN            NaN            NaN   6.82819        5.95260                 NaN   8.61373        43.4157                 NaN   31.2515     
  1219.30        2500.00        3.94867                 NaN            NaN            NaN            NaN   5.95650        6.80541                 NaN   8.61727        43.4127                 NaN   31.2595     
  1217.73        2500.00        3.98193                 NaN            NaN            NaN            NaN   6.24351        6.45708                 NaN   8.61018        43.4266                 NaN   31.2807     
  1216.17        2500.00        3.96875                 NaN            NaN            NaN            NaN   6.29205        6.43059                 NaN   8.61617        43.4195                 NaN   31.2729     
  1214.60        2500.00        3.95515                 NaN            NaN            NaN            NaN   6.36032        6.38506                 NaN   8.62234        43.4123                 NaN   31.2649     
  1213.03        2500.00        3.94133                 NaN            NaN            NaN            NaN   6.43371        6.33479                 NaN   8.62860        43.4049                 NaN   31.2567     
  1211.47        2500.00        3.99794                 NaN            NaN            NaN            NaN   6.74365        5.92198                 NaN   8.62466        43.4220                 NaN   31.2898     
  1209.90        2500.00       0.461453                 NaN            NaN            NaN            NaN  0.961080        16.2132                 NaN   8.89971        42.9282       0.980170        29.5562     
  1208.33        2500.00                 NaN            NaN            NaN            NaN            NaN   16.9715       0.754315                 NaN   8.92985        42.8958        1.12149        29.3271     
  1206.77        2500.00                 NaN            NaN            NaN            NaN            NaN   9.68448        4.68370        3.36905        8.95117        42.8735        1.10169        29.3364     
  1205.20        2500.00                 NaN            NaN            NaN            NaN            NaN   16.7374       0.990235                 NaN   8.93676        42.8893        1.11949        29.3269     
  1203.63        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4961        1.24368                 NaN   8.94044        42.8726        1.11555        29.3317     
  1202.07        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6259        1.10530                 NaN   8.95114        42.8732        1.11658        29.3279     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   16.6842        1.06336                 NaN   8.96233        42.8505        1.11026        29.3293     
  1198.93        2500.00                 NaN            NaN            NaN            NaN            NaN   16.5261        1.20506                 NaN   8.96420        42.8620        1.11513        29.3275     
  1197.37        2500.00                 NaN            NaN            NaN            NaN            NaN   16.3837        1.34430                 NaN   8.96787        42.8609        1.11591        29.3274     
  1195.80        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2763        1.44938                 NaN   8.97225        42.8586        1.11631        29.3272     
  1194.24        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2010        1.52325                 NaN   8.97741        42.8552        1.11634        29.3268     
  1192.67        2500.00                 NaN            NaN            NaN            NaN            NaN   16.1398        1.58251                 NaN   8.97940        42.8544        1.11657        29.3273     
  1191.10        2500.00                 NaN            NaN            NaN            NaN            NaN   16.1543        1.56793                 NaN   8.98707        42.8477        1.11606        29.3269     
  1189.54        2500.00                 NaN            NaN            NaN            NaN            NaN   16.1332        1.58841                 NaN   8.99297        42.8431        1.11573        29.3266     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   16.1253        1.65751                 NaN   8.95140        42.8387        1.09094        29.3362     
  1186.40        2500.00                 NaN            NaN            NaN            NaN            NaN   1.33231        16.4204                 NaN   9.01178        42.8026        1.10374        29.3292     
  1184.84        2500.00                 NaN            NaN            NaN            NaN            NaN   16.3339        1.41779                 NaN   9.01604        42.7992        1.10368        29.3293     
  1183.27        2500.00                 NaN            NaN            NaN            NaN            NaN   1.39811        16.3470                 NaN   9.03936        42.8051        1.08794        29.3224     
  1181.70        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2472        1.50079                 NaN   9.03143        42.7882        1.10326        29.3292     
  1180.14        2500.00                 NaN            NaN            NaN            NaN            NaN   15.4931        2.28679                 NaN   8.95284        42.8358        1.09004        29.3414     
  1178.57        2500.00                 NaN            NaN            NaN            NaN            NaN   16.3187        1.44875                 NaN   9.02373        42.7856        1.09357        29.3296     
  1177.01        2500.00                 NaN            NaN            NaN            NaN            NaN   16.1299        1.61534                 NaN   9.04205        42.7820        1.10302        29.3277     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   14.1879        3.55000                 NaN   8.95593        42.8618        1.10070        29.3436     
  1173.87        2500.00                 NaN            NaN            NaN            NaN            NaN   15.3088        2.46378                 NaN   8.96093        42.8350        1.09097        29.3405     
  1172.31        2500.00                 NaN            NaN            NaN            NaN            NaN   15.8825        1.85135                 NaN   9.05156        42.7814        1.10587        29.3273     
  1170.74        2500.00                 NaN            NaN            NaN            NaN            NaN   15.9275        1.82371                 NaN   9.05585        42.7589        1.10161        29.3324     
  1169.17        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1697        2.60956                 NaN   8.97541        42.8160        1.08716        29.3421     
  1167.61        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7555        3.00435                 NaN   8.95603        42.8276        1.09778        29.3588     
  1166.04        2500.00                 NaN            NaN            NaN            NaN            NaN   15.8121        1.93540                 NaN   9.07215        42.7500        1.09983        29.3306     
  1164.47        2500.00                 NaN            NaN            NaN            NaN            NaN   15.7661        1.98149                 NaN   9.08040        42.7430        1.09891        29.3301     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   2.02960        15.7176                 NaN   9.08493        42.7389        1.09865        29.3303     
  1161.34        2500.00                 NaN            NaN            NaN            NaN            NaN   15.6734        2.07322                 NaN   9.08926        42.7354        1.09836        29.3303     
  1159.77        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04900        15.7017                 NaN   9.09621        42.7260        1.09652        29.3305     
  1158.21        2500.00                 NaN            NaN            NaN            NaN            NaN   15.6738        2.10615                 NaN   9.06089        42.7428        1.08142        29.3350     
  1156.64        2500.00                 NaN            NaN            NaN            NaN            NaN   15.6447        2.10601                 NaN   9.10649        42.7163        1.09561        29.3309     
  1155.08        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5184        2.21530                 NaN   9.11022        42.7279        1.10000        29.3282     
  1153.51        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5455        2.20085                 NaN   9.11537        42.7121        1.09569        29.3305     
  1151.94        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5439        2.20652                 NaN   9.12085        42.7028        1.09444        29.3315     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5272        2.22391                 NaN   9.12607        42.6973        1.09378        29.3317     
  1148.81        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4632        3.28955                 NaN   9.00960        42.7986        1.09330        29.3457     
  1147.24        2500.00                 NaN            NaN            NaN            NaN            NaN   15.3786        2.36990                 NaN   9.13025        42.6934        1.09489        29.3330     
  1145.68        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5089        2.25203                 NaN   9.12806        42.6868        1.08979        29.3344     
  1144.11        2500.00                 NaN            NaN            NaN            NaN            NaN   15.3661        2.39201                 NaN   9.13346        42.6839        1.08939        29.3351     
  1142.54        2500.00                 NaN            NaN            NaN            NaN            NaN   15.3770        2.37409                 NaN   9.14992        42.6746        1.09167        29.3327     
  1140.98        2500.00                 NaN            NaN            NaN            NaN            NaN   15.2475        2.49801                 NaN   9.14986        42.6778        1.09360        29.3333     
  1139.41        2500.00                 NaN            NaN            NaN            NaN            NaN   15.2230        2.52262                 NaN   9.15465        42.6731        1.09315        29.3335     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1993        2.54654                 NaN   9.15945        42.6683        1.09268        29.3338     
  1136.28        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1762        2.56980                 NaN   9.16425        42.6635        1.09221        29.3340     
  1134.71        2500.00                 NaN            NaN            NaN            NaN            NaN   14.6891        3.07230                 NaN   9.08574        42.7147        1.08683        29.3514     
  1133.15        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1277        2.61877                 NaN   9.17371        42.6539        1.09130        29.3346     
  1131.58        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1040        2.64270                 NaN   9.17843        42.6491        1.09084        29.3349     
  1130.01        2500.00                 NaN            NaN            NaN            NaN            NaN   14.6488        3.11377                 NaN   9.10064        42.7008        1.08498        29.3511     
  1128.45        2500.00                 NaN            NaN            NaN            NaN            NaN   14.6358        3.12716                 NaN   9.10559        42.6961        1.08436        29.3510     
  1126.88        2500.00                 NaN            NaN            NaN            NaN            NaN   14.6230        3.14034                 NaN   9.11054        42.6915        1.08373        29.3509     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   14.6105        3.15332                 NaN   9.11549        42.6868        1.08309        29.3508     
  1123.75        2500.00                 NaN            NaN            NaN            NaN            NaN   14.5981        3.16610                 NaN   9.12043        42.6822        1.08245        29.3507     
  1122.18        2500.00                 NaN            NaN            NaN            NaN            NaN   14.5860        3.17869                 NaN   9.12536        42.6775        1.08181        29.3506     
  1120.61        2500.00                 NaN            NaN            NaN            NaN            NaN   14.5741        3.19109                 NaN   9.13029        42.6729        1.08116        29.3505     
  1119.05        2500.00                 NaN            NaN            NaN            NaN            NaN   14.5624        3.20330                 NaN   9.13521        42.6682        1.08051        29.3504     
  1117.48        2500.00                 NaN            NaN            NaN            NaN            NaN   14.0159        3.67830                 NaN   9.25948        42.6027        1.10139        29.3422     
  1115.91        2500.00                 NaN            NaN            NaN            NaN            NaN   3.67929        14.0151                 NaN   9.26056        42.6016        1.10121        29.3422     
  1114.35        2500.00                 NaN            NaN            NaN            NaN            NaN   14.0143        3.68028                 NaN   9.26165        42.6006        1.10103        29.3422     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   14.0135        3.68127                 NaN   9.26274        42.5995        1.10085        29.3421     
  1111.22        2500.00                 NaN            NaN            NaN            NaN            NaN   14.0127        3.68227                 NaN   9.26382        42.5984        1.10068        29.3421     
  1109.65        2500.00                 NaN            NaN            NaN            NaN            NaN   14.0119        3.68327                 NaN   9.26490        42.5974        1.10050        29.3421     
  1108.08        2500.00                 NaN            NaN            NaN            NaN            NaN   14.0111        3.68428                 NaN   9.26599        42.5963        1.10031        29.3420     
  1106.52        2500.00                 NaN            NaN            NaN            NaN            NaN   3.43392        14.2820                 NaN   9.27482        42.5757        1.09255        29.3411     
  1104.95        2500.00                 NaN            NaN            NaN            NaN            NaN   3.44255        14.2733                 NaN   9.27644        42.5742        1.09239        29.3411     
  1103.38        2500.00                 NaN            NaN            NaN            NaN            NaN   3.45097        14.2649                 NaN   9.27803        42.5728        1.09222        29.3411     
  1101.82        2500.00                 NaN            NaN            NaN            NaN            NaN   3.45918        14.2567                 NaN   9.27959        42.5714        1.09206        29.3411     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   3.46719        14.2487                 NaN   9.28113        42.5700        1.09190        29.3411     
  1098.68        2500.00                 NaN            NaN            NaN            NaN            NaN   3.68794        14.0153                 NaN   9.28186        42.5758        1.09644        29.3427     
  1097.12        2500.00                 NaN            NaN            NaN            NaN            NaN   3.68794        14.0153                 NaN   9.28186        42.5758        1.09644        29.3427     
  1095.55        2500.00                 NaN            NaN            NaN            NaN            NaN   3.68794        14.0153                 NaN   9.28186        42.5758        1.09644        29.3427     
  1093.98        2500.00                 NaN            NaN            NaN            NaN            NaN   3.68794        14.0153                 NaN   9.28186        42.5758        1.09644        29.3427     
  1092.42        2500.00                 NaN            NaN            NaN            NaN            NaN   3.68794        14.0153                 NaN   9.28186        42.5758        1.09644        29.3427     
  1090.85        2500.00                 NaN            NaN            NaN            NaN            NaN   3.68794        14.0153                 NaN   9.28186        42.5758        1.09644        29.3427     
  1089.29        2500.00                 NaN            NaN            NaN            NaN            NaN   3.68794        14.0153                 NaN   9.28186        42.5758        1.09644        29.3427     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3248        3.40267                 NaN   9.29934        42.5399        1.08776        29.3455     
  1086.15        2500.00                 NaN            NaN            NaN            NaN            NaN   14.2511        3.47001                 NaN   9.29760        42.5450        1.09019        29.3461     
  1084.59        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4999        3.24653                 NaN   9.31462        42.5127        1.08022        29.3461     
  1083.02        2500.00                 NaN            NaN            NaN            NaN            NaN   13.9982        3.70075                 NaN   9.28315        42.5789        1.09728        29.3417     
  1081.45        2500.00                 NaN            NaN            NaN            NaN            NaN   13.9974        3.70180                 NaN   9.28421        42.5778        1.09709        29.3417     
  1079.89        2500.00                 NaN            NaN            NaN            NaN            NaN   14.2671        3.45628                 NaN   9.30481        42.5347        1.08925        29.3478     
  1078.32        2500.00                 NaN            NaN            NaN            NaN            NaN   14.5479        3.20985                 NaN   9.33465        42.4845        1.07512        29.3479     
  1076.75        2500.00                 NaN            NaN            NaN            NaN            NaN   14.2873        3.43742                 NaN   9.31198        42.5266        1.08845        29.3483     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3015        3.42477                 NaN   9.31333        42.5241        1.08785        29.3485     
  1073.62        2500.00                 NaN            NaN            NaN            NaN            NaN   14.2903        3.43559                 NaN   9.31643        42.5203        1.08803        29.3494     
  1072.06        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3001        3.42694                 NaN   9.31932        42.5156        1.08761        29.3504     
  1070.49        2500.00                 NaN            NaN            NaN            NaN            NaN   14.2597        3.45939                 NaN   9.31264        42.5273        1.09113        29.3499     
  1068.92        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3047        3.42422                 NaN   9.32127        42.5127        1.08675        29.3504     
  1067.36        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3235        3.40609                 NaN   9.32545        42.5081        1.08632        29.3505     
  1065.79        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3232        3.40703                 NaN   9.32624        42.5058        1.08608        29.3516     
  1064.22        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3261        3.40541                 NaN   9.32861        42.5028        1.08535        29.3518     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN   14.5882        3.19827                 NaN   9.39771        42.4015        1.06091        29.3534     
  1061.09        2500.00                 NaN            NaN            NaN            NaN            NaN   14.5500        3.23159                 NaN   9.39688        42.4049        1.06295        29.3537     
  1059.52        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3382        3.39599                 NaN   9.33393        42.4943        1.08452        29.3531     
  1057.96        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3438        3.39156                 NaN   9.33663        42.4906        1.08389        29.3535     
  1056.39        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3464        3.39042                 NaN   9.34117        42.4832        1.08358        29.3553     
  1054.82        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3311        3.40722                 NaN   9.33842        42.4841        1.08359        29.3555     
  1053.26        2500.00                 NaN            NaN            NaN            NaN            NaN   14.5299        3.26263                 NaN   9.42737        42.3663        1.05680        29.3571     
  1051.69        2500.00                 NaN            NaN            NaN            NaN            NaN   14.5480        3.24976                 NaN   9.43369        42.3561        1.05468        29.3577     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3655        3.37474                 NaN   9.34663        42.4744        1.08232        29.3564     
  1048.56        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3702        3.37351                 NaN   9.35140        42.4661        1.08126        29.3576     
  1046.99        2500.00                 NaN            NaN            NaN            NaN            NaN   14.5149        3.28663                 NaN   9.44712        42.3391        1.05265        29.3597     
  1045.43        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3667        3.37470                 NaN   9.34997        42.4683        1.08222        29.3581     
  1043.86        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3474        3.38938                 NaN   9.34375        42.4765        1.08457        29.3585     
  1042.29        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3721        3.37119                 NaN   9.35450        42.4616        1.08137        29.3592     
  1040.73        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3601        3.39073                 NaN   9.36493        42.4452        1.07844        29.3605     
  1039.16        2500.00                 NaN            NaN            NaN            NaN            NaN   3.34747        14.4452                 NaN   9.46865        42.3233        1.05404        29.3613     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4648        3.34236                 NaN   9.47651        42.3038        1.04879        29.3638     
  1036.03        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4371        3.40979                 NaN   9.41432        42.3357        1.03207        29.3710     
  1034.46        2500.00                 NaN            NaN            NaN            NaN            NaN   3.34157        14.4613                 NaN   9.48608        42.2984        1.04927        29.3634     
  1032.89        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4611        3.34450                 NaN   9.49173        42.2903        1.04803        29.3643     
  1031.33        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4592        3.34850                 NaN   9.49714        42.2832        1.04696        29.3650     
  1029.76        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4586        3.35145                 NaN   9.50250        42.2761        1.04577        29.3656     
  1028.20        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4564        3.35565                 NaN   9.50765        42.2692        1.04477        29.3664     
  1026.63        2500.00                 NaN            NaN            NaN            NaN            NaN   3.47019        14.3274                 NaN   9.50104        42.2829        1.05136        29.3671     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   3.41622        14.4058                 NaN   9.51456        42.2514        1.04189        29.3701     
  1023.50        2500.00                 NaN            NaN            NaN            NaN            NaN   3.48063        14.3201                 NaN   9.51075        42.2702        1.04966        29.3686     
  1021.93        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3641        3.45639                 NaN   9.52263        42.2432        1.04217        29.3715     
  1020.36        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3680        3.45616                 NaN   9.52788        42.2350        1.04064        29.3723     
  1018.80        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3647        3.46206                 NaN   9.53306        42.2275        1.03946        29.3732     
  1017.23        2500.00                 NaN            NaN            NaN            NaN            NaN   3.46811        14.3613                 NaN   9.53802        42.2202        1.03833        29.3741     
  1015.66        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3590        3.47326                 NaN   9.54324        42.2124        1.03708        29.3750     
  1014.10        2500.00                 NaN            NaN            NaN            NaN            NaN   3.48041        14.3542                 NaN   9.54838        42.2049        1.03604        29.3760     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3481        3.48847                 NaN   9.55402        42.1971        1.03519        29.3772     
  1010.96        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3745        3.46927                 NaN   9.56124        42.1852        1.03212        29.3776     
  1009.40        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3813        3.46620                 NaN   9.56732        42.1758        1.03057        29.3788     
  1007.83        2500.00                 NaN            NaN            NaN            NaN            NaN   14.3221        3.51581                 NaN   9.56678        42.1825        1.03365        29.3792     
  1006.27        2500.00                 NaN            NaN            NaN            NaN            NaN   3.57255        14.2456                 NaN   9.56311        42.1999        1.04087        29.3779     
  1004.70        2500.00                 NaN            NaN            NaN            NaN            NaN   14.2428        3.57776                 NaN   9.56812        42.1926        1.03979        29.3789     
  1003.13        2500.00                 NaN            NaN            NaN            NaN            NaN   3.58271        14.2403                 NaN   9.57319        42.1853        1.03871        29.3798     
  1001.57        2500.00                 NaN            NaN            NaN            NaN            NaN   3.58744        14.2379                 NaN   9.57829        42.1780        1.03761        29.3807     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN   3.59177        14.2361                 NaN   9.58344        42.1706        1.03647        29.3816     
