|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1.5/WD94/WD94_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1211.80        500.000        98.8528                 NaN  0.894134E-001  0.361724                 NaN  0.842451E-001  0.611796                 NaN            NaN
  1210.30        500.000        96.2760                 NaN  0.387795E-001  0.432250                 NaN  0.355413        2.27798       0.303246E-001  0.589298     
  1208.80        500.000        93.7822                 NaN  0.128891       0.858483                 NaN  0.571325        2.33371       0.181332E-001   2.30724     
  1207.30        500.000        88.0449                 NaN  0.140399        1.20901       0.158719E-003  0.940487        4.51539       0.641729E-001   5.08553     
  1205.80        500.000        99.4797                 NaN  0.332365E-001  0.141870                 NaN  0.535441E-001  0.285952       0.565244E-002            NaN
  1204.29        500.000        85.2530                 NaN  0.393840        1.09776                 NaN   1.23018        5.88127       0.827802E-001   6.06120     
  1202.79        500.000        91.6668                 NaN  0.181067       0.850803                 NaN  0.698317        3.31881       0.434272E-001   3.24078     
  1201.29        500.000        89.1338                 NaN  0.217941       0.988984                 NaN  0.898821        4.31240       0.561450E-001   4.39189     
  1199.79        500.000        86.8534                 NaN  0.327578        1.07187                 NaN   1.09663        5.20791       0.658169E-001   5.37679     
  1198.28        500.000        91.9952                 NaN  0.955023E-001  0.906038                 NaN  0.666578        3.17548       0.363061E-001   3.12488     
  1196.78        500.000        90.5287                 NaN            NaN  0.102473        1.03627       0.798433        3.74226       0.346127E-001   3.75727     
  1195.28        500.000        90.0971                 NaN  0.232777       0.802900                 NaN  0.807718        3.97924       0.492620E-001   4.03105     
  1193.78        500.000        86.9377                 NaN  0.278652        1.06170       0.116408E-005   1.05877        5.22009       0.617105E-001   5.38133     
  1192.28        500.000        94.4519                 NaN            NaN  0.702571E-001  0.612781       0.458988        2.29216       0.200113E-001   2.09394     
  1190.77        500.000        86.6169                 NaN            NaN  0.230956        1.26956        1.08781        5.37188       0.450542E-001   5.37782     
  1189.27        500.000        94.3606                 NaN            NaN  0.700728       0.607485E-002  0.479915        2.18478       0.172762E-001   2.25059     
  1187.77        500.000        55.6876                 NaN  0.910043        2.56571                 NaN   3.20811        19.2442       0.212647        18.1716     
  1186.27        500.000                 NaN            NaN   1.96456        5.93594       0.244339E-004   7.03765        43.6159       0.464371        40.9815     
  1184.77        500.000                 NaN            NaN   1.97627        5.91636       0.210356E-004   7.03716        43.6172       0.464991        40.9880     
  1183.26        500.000                 NaN            NaN   1.98758        5.89751       0.180807E-004   7.03671        43.6183       0.465585        40.9943     
  1181.76        500.000                 NaN            NaN   1.97141        5.92853       0.141187E-004   7.04058        43.6066       0.463891        40.9890     
  1180.26        500.000                 NaN            NaN   1.95454        5.96042       0.380743E-003   7.04459        43.5945       0.462136        40.9834     
  1178.76        500.000                 NaN            NaN   2.02088        5.84152       0.393051E-003   7.03537        43.6217       0.467349        41.0128     
  1177.25        500.000                 NaN            NaN   2.03043        5.82592       0.336268E-003   7.03515        43.6220       0.467810        41.0183     
  1175.75        500.000                 NaN            NaN   2.04050        5.80926       0.288196E-003   7.03483        43.6227       0.468323        41.0241     
  1174.25        500.000                 NaN            NaN   2.05049        5.79272       0.246903E-003   7.03450        43.6234       0.468833        41.0298     
  1172.75        500.000                 NaN            NaN   2.06025        5.77655       0.211343E-003   7.03419        43.6240       0.469330        41.0354     
  1171.25        500.000                 NaN            NaN   2.06931        5.76167       0.180410E-003   7.03400        43.6243       0.469768        41.0407     
  1169.74        500.000                 NaN            NaN   2.08158        5.74084       0.155844E-003   7.03324        43.6263       0.470495        41.0474     
  1168.24        500.000                 NaN            NaN   2.09081        5.72558       0.133117E-003   7.03298        43.6267       0.470959        41.0528     
  1166.74        500.000                 NaN            NaN   2.09988        5.71059       0.113460E-003   7.03274        43.6271       0.471413        41.0582     
  1165.24        500.000                 NaN            NaN   2.10881        5.69585       0.968022E-004   7.03251        43.6274       0.471859        41.0634     
  1163.73        500.000                 NaN            NaN   2.07950        5.73609       0.985476E-004   7.03240        43.6290       0.472323        41.0506     
  1162.23        500.000                 NaN            NaN   2.08820        5.72175       0.952759E-004   7.03219        43.6292       0.472749        41.0558     
  1160.73        500.000                 NaN            NaN   2.09677        5.70763       0.926017E-004   7.03201        43.6294       0.473169        41.0609     
  1159.23        500.000                 NaN            NaN   2.10519        5.69385       0.232008E-005   7.03183        43.6295       0.473578        41.0660     
  1157.73        500.000                 NaN            NaN   2.15048        5.62719       0.230742E-005   7.03166        43.6282       0.473896        41.0886     
  1156.22        500.000                 NaN            NaN   2.72574       0.342294E-004   4.46135        6.90352        44.0898       0.530857        41.2887     
  1154.72        500.000                 NaN            NaN   2.16623        5.60135       0.215503E-005   7.03141        43.6281       0.474650        41.0983     
  1153.22        500.000                 NaN            NaN   2.17390        5.58879                 NaN   7.03132        43.6279       0.475014        41.1031     
  1151.72        500.000                 NaN            NaN   2.18143        5.57647                 NaN   7.03123        43.6277       0.475369        41.1078     
  1150.22        500.000                 NaN            NaN   2.18883        5.56439                 NaN   7.03117        43.6275       0.475713        41.1124     
  1148.71        500.000                 NaN            NaN   2.19508        5.55444                 NaN   7.03130        43.6266       0.475956        41.1166     
  1147.21        500.000                 NaN            NaN   2.16842        5.59006                 NaN   7.03090        43.6291       0.476617        41.1049     
  1145.71        500.000                 NaN            NaN   2.20845        5.53288                 NaN   7.03139        43.6254       0.476532        41.1253     
  1144.21        500.000                 NaN            NaN   2.21584        5.52075                 NaN   7.03128        43.6253       0.476890        41.1300     
  1142.70        500.000                 NaN            NaN   2.22306        5.50893                 NaN   7.03121        43.6250       0.477235        41.1345     
  1141.20        500.000                 NaN            NaN   2.22994        5.49774                 NaN   7.03119        43.6246       0.477552        41.1390     
  1139.70        500.000                 NaN            NaN   2.23667        5.48679                 NaN   7.03118        43.6241       0.477859        41.1433     
  1138.20        500.000                 NaN            NaN   2.24328        5.47609                 NaN   7.03120        43.6236       0.478156        41.1477     
  1136.70        500.000                 NaN            NaN   2.22847        5.48942                 NaN   7.02875        43.6325       0.479924        41.1409     
  1135.19        500.000                 NaN            NaN   2.23422        5.47949                 NaN   7.03523        43.6262       0.480146        41.1447     
  1133.69        500.000                 NaN            NaN   2.22838        5.49315                 NaN   7.03103        43.6241       0.479244        41.1441     
  1132.19        500.000                 NaN            NaN   2.23911        5.47451                 NaN   7.03029        43.6261       0.479960        41.1501     
  1130.69        500.000                 NaN            NaN   2.27614        5.42266                 NaN   7.03121        43.6211       0.479671        41.1692     
  1129.19        500.000                 NaN            NaN   2.27925        5.41857                 NaN   7.03187        43.6185       0.479642        41.1722     
  1127.68        500.000                 NaN            NaN   2.28510        5.40923                 NaN   7.03199        43.6176       0.479884        41.1762     
  1126.18        500.000                 NaN            NaN   2.29094        5.39989                 NaN   7.03210        43.6167       0.480129        41.1802     
  1124.68        500.000                 NaN            NaN   2.29672        5.39069                 NaN   7.03224        43.6158       0.480367        41.1842     
  1123.18        500.000                 NaN            NaN   2.30381        5.37887                 NaN   7.03209        43.6158       0.480745        41.1887     
  1121.67        500.000                 NaN            NaN   2.30941        5.36996                 NaN   7.03223        43.6148       0.480973        41.1926     
  1120.17        500.000                 NaN            NaN   2.31500        5.36105                 NaN   7.03238        43.6138       0.481204        41.1966     
  1118.67        500.000                 NaN            NaN   2.32062        5.35206                 NaN   7.03250        43.6129       0.481440        41.2005     
  1117.17        500.000                 NaN            NaN   2.32629        5.34297                 NaN   7.03262        43.6120       0.481684        41.2044     
  1115.67        500.000                 NaN            NaN   2.33201        5.33377                 NaN   7.03273        43.6111       0.481935        41.2084     
  1114.16        500.000                 NaN            NaN   2.33774        5.32455                 NaN   7.03283        43.6103       0.482190        41.2124     
  1112.66        500.000                 NaN            NaN   2.34340        5.31544                 NaN   7.03293        43.6095       0.482441        41.2163     
  1111.16        500.000                 NaN            NaN   2.34898        5.30648                 NaN   7.03305        43.6086       0.482686        41.2202     
  1109.66        500.000                 NaN            NaN   2.31900        5.34879                 NaN   7.03330        43.6087       0.482942        41.2073     
  1108.16        500.000                 NaN            NaN   2.32424        5.34051                 NaN   7.03350        43.6075       0.483150        41.2111     
  1106.65        500.000                 NaN            NaN   2.32965        5.33184                 NaN   7.03366        43.6065       0.483378        41.2149     
  1105.15        500.000                 NaN            NaN   2.33509        5.32314                 NaN   7.03379        43.6056       0.483615        41.2188     
  1103.65        500.000                 NaN            NaN   2.34042        5.31462                 NaN   7.03396        43.6045       0.483841        41.2226     
  1102.15        500.000                 NaN            NaN   2.34551        5.30603                 NaN   7.03618        43.6025       0.484034        41.2257     
  1100.64        500.000                 NaN            NaN   2.35070        5.29835                 NaN   7.03433        43.6023       0.484262        41.2301     
  1099.14        500.000                 NaN            NaN   2.35553        5.29077                 NaN   7.03459        43.6009       0.484442        41.2337     
  1097.64        500.000                 NaN            NaN   2.39199        5.23948                 NaN   7.03546        43.5961       0.484241        41.2527     
  1096.14        500.000                 NaN            NaN   2.36546        5.27509                 NaN   7.03502        43.5985       0.484840        41.2411     
  1094.64        500.000                 NaN            NaN   2.36739        5.27329                 NaN   7.03591        43.5951       0.484712        41.2436     
  1093.13        500.000                 NaN            NaN   2.38166        5.24681                 NaN   7.03404        43.6007       0.485932        41.2509     
  1091.63        500.000                 NaN            NaN   2.38565        5.24087                 NaN   7.03446        43.5988       0.486035        41.2541     
  1090.13        500.000                 NaN            NaN   2.38337        5.24750                 NaN   7.03630        43.5923       0.485449        41.2551     
  1088.63        500.000                 NaN            NaN   2.39358        5.22904                 NaN   7.03530        43.5951       0.486241        41.2607     
  1087.13        500.000                 NaN            NaN   2.39745        5.22332                 NaN   7.03574        43.5932       0.486335        41.2640     
  1085.62        500.000                 NaN            NaN   2.40119        5.21770                 NaN   7.03724        43.5905       0.486399        41.2669     
  1084.12        500.000                 NaN            NaN   2.39613        5.23015                 NaN   7.03875        43.5824       0.485511        41.2671     
  1082.62        500.000                 NaN            NaN   2.39923        5.22585                 NaN   7.04051        43.5791       0.485492        41.2698     
  1081.12        500.000                 NaN            NaN   2.40836        5.20935                 NaN   7.03921        43.5816       0.486255        41.2752     
  1079.61        500.000                 NaN            NaN   2.41903        5.19012                 NaN   7.03799        43.5849       0.487064        41.2809     
  1078.11        500.000                 NaN            NaN   2.42194        5.18627                 NaN   7.03852        43.5824       0.487062        41.2838     
  1076.61        500.000                 NaN            NaN   2.78102       0.723937E-004   4.38504        6.92671        43.9912       0.530123        41.3858     
  1075.11        500.000                 NaN            NaN   2.43002        5.17440                 NaN   7.03917        43.5786       0.487297        41.2905     
  1073.61        500.000                 NaN            NaN   2.43373        5.16905                 NaN   7.03953        43.5766       0.487382        41.2937     
  1072.10        500.000                 NaN            NaN   2.43870        5.16011                 NaN   7.03982        43.5763       0.487693        41.2974     
  1070.60        500.000                 NaN            NaN   2.44469        5.15121                 NaN   7.03788        43.5773       0.487944        41.3010     
  1069.10        500.000                 NaN            NaN   2.44474        5.15316                 NaN   7.04050        43.5707       0.487626        41.3032     
  1067.60        500.000                 NaN            NaN   2.78680       0.720043E-004   4.37450        6.92637        43.9859       0.530613        41.3957     
  1066.09        500.000                 NaN            NaN   2.45322        5.13902                 NaN   7.04144        43.5682       0.488032        41.3101     
  1064.59        500.000                 NaN            NaN   2.78878       0.116635E-004   4.37219        6.92702        43.9822       0.530548        41.3992     
  1063.09        500.000                 NaN            NaN   2.78968       0.116329E-004   4.37117        6.92740        43.9803       0.530504        41.4009     
  1061.59        500.000                 NaN            NaN   2.79058       0.116034E-004   4.37017        6.92778        43.9783       0.530459        41.4027     
  1060.09        500.000                 NaN            NaN   2.79148       0.115753E-004   4.36918        6.92817        43.9763       0.530412        41.4044     
  1058.58        500.000                 NaN            NaN   2.49731        5.08009                 NaN   7.04575        43.5500       0.487519        41.3393     
  1057.08        500.000                 NaN            NaN   2.50084        5.07496                 NaN   7.04626        43.5479       0.487606        41.3425     
  1055.58        500.000                 NaN            NaN   2.50429        5.06996                 NaN   7.04679        43.5457       0.487687        41.3456     
  1054.08        500.000                 NaN            NaN   2.50772        5.06502                 NaN   7.04733        43.5435       0.487765        41.3487     
  1052.58        500.000                 NaN            NaN   2.51114        5.06007                 NaN   7.04786        43.5413       0.487844        41.3518     
  1051.07        500.000                 NaN            NaN   2.48803        5.08871                 NaN   7.04642        43.5466       0.488788        41.3415     
  1049.57        500.000                 NaN            NaN   2.49177        5.08308                 NaN   7.04687        43.5446       0.488910        41.3447     
  1048.07        500.000                 NaN            NaN   2.49501        5.07850                 NaN   7.04744        43.5423       0.488971        41.3478     
  1046.57        500.000                 NaN            NaN   2.49846        5.07334                 NaN   7.04825        43.5400       0.489092        41.3508     
  1045.06        500.000                 NaN            NaN   2.50133        5.06955                 NaN   7.04896        43.5373       0.489105        41.3537     
  1043.56        500.000                 NaN            NaN   2.50470        5.06418                 NaN   7.04805        43.5367       0.489421        41.3570     
  1042.06        500.000                 NaN            NaN   2.50794        5.05948                 NaN   7.04848        43.5346       0.489516        41.3600     
  1040.56        500.000                 NaN            NaN   2.50522        5.06826                 NaN   7.05224        43.5248       0.488573        41.3609     
  1039.06        500.000                 NaN            NaN   2.51458        5.04962                 NaN   7.04942        43.5305       0.489732        41.3662     
  1037.55        500.000                 NaN            NaN   2.51692        5.04810                 NaN   7.05159        43.5251       0.489318        41.3689     
  1036.05        500.000                 NaN            NaN   2.52087        5.04091                 NaN   7.05094        43.5253       0.489749        41.3722     
  1034.55        500.000                 NaN            NaN   2.52335        5.03859                 NaN   7.05312        43.5206       0.489531        41.3748     
  1033.05        500.000                 NaN            NaN   2.52635        5.03446                 NaN   7.05379        43.5180       0.489574        41.3778     
  1031.55        500.000                 NaN            NaN   2.52930        5.03047                 NaN   7.05444        43.5154       0.489611        41.3808     
  1030.04        500.000                 NaN            NaN   2.83771       0.106354E-004   4.30307        6.94268        43.9329       0.530012        41.4536     
  1028.54        500.000                 NaN            NaN   2.53567        5.02098                 NaN   7.05510        43.5114       0.489786        41.3871     
  1027.04        500.000                 NaN            NaN   2.53749        5.02055                 NaN   7.05587        43.5068       0.489579        41.3897     
  1025.54        500.000                 NaN            NaN   2.54023        5.01613                 NaN   7.05683        43.5054       0.489489        41.3920     
  1024.03        500.000                 NaN            NaN   2.84149       0.106340E-004   4.29871        6.94508        43.9238       0.529846        41.4611     
  1022.53        500.000                 NaN            NaN   2.54591        5.00881                 NaN   7.05761        43.4996       0.489758        41.3983     
  1021.03        500.000                 NaN            NaN   2.54863        5.00572                 NaN   7.05899        43.4957       0.489650        41.4013     
  1019.53        500.000                 NaN            NaN   2.57951        4.96481                 NaN   7.06171        43.4869       0.489056        41.4181     
  1018.03        500.000                 NaN            NaN   2.58228        4.96114                 NaN   7.06245        43.4841       0.489082        41.4210     
  1016.52        500.000                 NaN            NaN   2.58503        4.95756                 NaN   7.06320        43.4812       0.489104        41.4239     
  1015.02        500.000                 NaN            NaN   2.58775        4.95403                 NaN   7.06397        43.4784       0.489123        41.4268     
  1013.52        500.000                 NaN            NaN   2.56202        4.98711                 NaN   7.06178        43.4839       0.489876        41.4153     
  1012.02        500.000                 NaN            NaN   2.56501        4.98412                 NaN   7.06383        43.4785       0.489717        41.4188     
  1010.52        500.000                 NaN            NaN   2.56672        4.98203                 NaN   7.06375        43.4771       0.489674        41.4207     
  1009.01        500.000                 NaN            NaN   2.56904        4.97907                 NaN   7.06446        43.4745       0.489625        41.4233     
  1007.51        500.000                 NaN            NaN   2.57439        4.97204                 NaN   7.06490        43.4695       0.490461        41.4287     
  1006.01        500.000                 NaN            NaN   2.58242        4.95225                 NaN   7.06465        43.4760       0.491316        41.4334     
  1004.51        500.000                 NaN            NaN   2.57715        4.96767                 NaN   7.06603        43.4674       0.489913        41.4319     
  1003.00        500.000                 NaN            NaN   2.58110        4.96628                 NaN   7.06901        43.4565       0.489850        41.4372     
  1001.50        500.000                 NaN            NaN   2.58379        4.96279                 NaN   7.06988        43.4535       0.489862        41.4401     
  1000.00        500.000                 NaN            NaN   2.58641        4.95942                 NaN   7.07084        43.4505       0.489844        41.4430     
