|6.6.6
Archiving\03_Data\fracLP/QFM_m4.25/KHA22/KHA22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1503.76        500.000        99.2722                 NaN            NaN  0.397165E-002            NaN  0.723835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2832                 NaN            NaN            NaN            NaN  0.716843                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2910                 NaN            NaN            NaN            NaN  0.708984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.3000                 NaN            NaN            NaN            NaN  0.699951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.3101                 NaN            NaN            NaN            NaN  0.689912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.3084                 NaN            NaN  0.101740E-004            NaN  0.691552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.3215                 NaN            NaN  0.217144E-005            NaN  0.678507                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.3313                 NaN            NaN            NaN            NaN  0.668708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2686                 NaN            NaN            NaN            NaN  0.310749       0.420649                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2278                 NaN            NaN            NaN            NaN  0.656581E-001  0.706581                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2346                 NaN            NaN            NaN            NaN  0.589671E-001  0.706437                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2406                 NaN            NaN            NaN            NaN  0.515618E-001  0.707843                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2470                 NaN            NaN            NaN            NaN  0.449407E-001  0.708014                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2525                 NaN            NaN            NaN            NaN  0.374572E-001  0.710070                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2580                 NaN            NaN            NaN            NaN  0.302941E-001  0.711741                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2630                 NaN            NaN            NaN            NaN  0.227395E-001  0.714230                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2676                 NaN            NaN            NaN            NaN  0.152745E-001  0.717110                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2710                 NaN            NaN            NaN            NaN  0.708310E-002  0.721965                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2739                 NaN            NaN            NaN            NaN            NaN  0.726105                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2808                 NaN            NaN            NaN            NaN  0.399818E-001  0.679194                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2816                 NaN            NaN            NaN            NaN  0.849664E-002  0.709854                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2824                 NaN            NaN            NaN            NaN            NaN  0.717558                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2785                 NaN            NaN            NaN            NaN            NaN  0.721468                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2886                 NaN            NaN            NaN            NaN            NaN  0.711403                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2803                 NaN            NaN            NaN            NaN            NaN  0.719679                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.2860                 NaN            NaN            NaN            NaN            NaN  0.713999                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.2781                 NaN            NaN            NaN            NaN            NaN  0.721915                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.1737                 NaN            NaN            NaN            NaN            NaN  0.188136       0.638143                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.9138                 NaN            NaN            NaN            NaN            NaN  0.689454       0.396777                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.9311                 NaN            NaN            NaN            NaN            NaN  0.389549       0.679323                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.9486                 NaN            NaN            NaN            NaN            NaN  0.382860       0.668515                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.9653                 NaN            NaN            NaN            NaN            NaN  0.658072       0.376588                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.9813                 NaN            NaN            NaN            NaN            NaN  0.369823       0.648918                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.9971                 NaN            NaN            NaN            NaN            NaN  0.638605       0.364280                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        99.0132                 NaN            NaN            NaN            NaN            NaN  0.629168       0.357606                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        99.0275                 NaN            NaN            NaN            NaN            NaN  0.619959       0.352545                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.2460                 NaN            NaN            NaN            NaN            NaN  0.672210       0.679061                 NaN  0.402748                 NaN            NaN            NaN
  1411.03        500.000        97.3176                 NaN            NaN            NaN            NaN            NaN  0.725055        1.06955                 NaN  0.887809                 NaN            NaN            NaN
  1408.52        500.000        97.4129                 NaN            NaN            NaN            NaN            NaN  0.699667        1.03054                 NaN  0.856893                 NaN            NaN            NaN
  1406.02        500.000        97.4974                 NaN            NaN            NaN            NaN            NaN  0.996701       0.676026                 NaN  0.829838                 NaN            NaN            NaN
  1403.51        500.000        97.5765                 NaN            NaN            NaN            NaN            NaN  0.654625       0.964923                 NaN  0.803973                 NaN            NaN            NaN
  1401.00        500.000        97.6553                 NaN            NaN            NaN            NaN            NaN  0.632932       0.933385                 NaN  0.778349                 NaN            NaN            NaN
  1398.50        500.000        97.7295                 NaN            NaN            NaN            NaN            NaN  0.612374       0.903745                 NaN  0.754385                 NaN            NaN            NaN
  1395.99        500.000        97.7991                 NaN            NaN            NaN            NaN            NaN  0.876372       0.592728                 NaN  0.731847                 NaN            NaN            NaN
  1393.48        500.000        97.8669                 NaN            NaN            NaN            NaN            NaN  0.850647       0.572899                 NaN  0.709519                 NaN            NaN            NaN
  1390.98        500.000        97.9290                 NaN            NaN            NaN            NaN            NaN  0.825820       0.555908                 NaN  0.689262                 NaN            NaN            NaN
  1388.47        500.000        97.9903                 NaN            NaN            NaN            NaN            NaN  0.538598       0.802009                 NaN  0.669142                 NaN            NaN            NaN
  1385.96        500.000        98.0485                 NaN            NaN            NaN            NaN            NaN  0.779573       0.521581                 NaN  0.650388                 NaN            NaN            NaN
  1383.46        500.000        98.1045                 NaN            NaN            NaN            NaN            NaN  0.757390       0.506608                 NaN  0.631532                 NaN            NaN            NaN
  1380.95        500.000        98.1555                 NaN            NaN            NaN            NaN            NaN  0.737943       0.491858                 NaN  0.614710                 NaN            NaN            NaN
  1378.45        500.000        98.2053                 NaN            NaN            NaN            NaN            NaN  0.478300       0.718163                 NaN  0.598219                 NaN            NaN            NaN
  1375.94        500.000        98.2562                 NaN            NaN            NaN            NaN            NaN  0.463532       0.698982                 NaN  0.581318                 NaN            NaN            NaN
  1373.43        500.000        98.3029                 NaN            NaN            NaN            NaN            NaN  0.449954       0.681328                 NaN  0.565862                 NaN            NaN            NaN
  1370.93        500.000        98.3473                 NaN            NaN            NaN            NaN            NaN  0.663355       0.438415                 NaN  0.550964                 NaN            NaN            NaN
  1368.42        500.000        98.3897                 NaN            NaN            NaN            NaN            NaN  0.425743       0.647702                 NaN  0.536842                 NaN            NaN            NaN
  1365.91        500.000        98.4318                 NaN            NaN            NaN            NaN            NaN  0.631819       0.413555                 NaN  0.522809                 NaN            NaN            NaN
  1363.41        500.000        98.4712                 NaN            NaN            NaN            NaN            NaN  0.402172       0.617006                 NaN  0.509653                 NaN            NaN            NaN
  1360.90        500.000        98.5093                 NaN            NaN            NaN            NaN            NaN  0.602237       0.391707                 NaN  0.496762                 NaN            NaN            NaN
  1358.40        500.000        98.5466                 NaN            NaN            NaN            NaN            NaN  0.588194       0.380891                 NaN  0.484361                 NaN            NaN            NaN
  1355.89        500.000        98.5821                 NaN            NaN            NaN            NaN            NaN  0.574840       0.370650                 NaN  0.472389                 NaN            NaN            NaN
  1353.38        500.000        98.6164                 NaN            NaN            NaN            NaN            NaN  0.360643       0.562076                 NaN  0.460835                 NaN            NaN            NaN
  1350.88        500.000        98.6493                 NaN            NaN            NaN            NaN            NaN  0.549781       0.351214                 NaN  0.449745                 NaN            NaN            NaN
  1348.37        500.000        98.6814                 NaN            NaN            NaN            NaN            NaN  0.342040       0.537646                 NaN  0.438902                 NaN            NaN            NaN
  1345.86        500.000        98.7122                 NaN            NaN            NaN            NaN            NaN  0.333492       0.525934                 NaN  0.428410                 NaN            NaN            NaN
  1343.36        500.000        98.7420                 NaN            NaN            NaN            NaN            NaN  0.324374       0.515285                 NaN  0.418332                 NaN            NaN            NaN
  1340.85        500.000        98.7704                 NaN            NaN            NaN            NaN            NaN  0.504711       0.316214                 NaN  0.408684                 NaN            NaN            NaN
  1338.35        500.000        98.7983                 NaN            NaN            NaN            NaN            NaN  0.308320       0.494166                 NaN  0.399177                 NaN            NaN            NaN
  1335.84        500.000        98.8257                 NaN            NaN            NaN            NaN            NaN  0.484220       0.300160                 NaN  0.389924                 NaN            NaN            NaN
  1333.33        500.000        98.8510                 NaN            NaN            NaN            NaN            NaN  0.474979       0.292527                 NaN  0.381496                 NaN            NaN            NaN
  1330.83        500.000        98.8779                 NaN            NaN            NaN            NaN            NaN  0.465243       0.284772                 NaN  0.372110                 NaN            NaN            NaN
  1328.32        500.000        98.9014                 NaN            NaN            NaN            NaN            NaN  0.456172       0.278368                 NaN  0.364110                 NaN            NaN            NaN
  1325.81        500.000        98.9254                 NaN            NaN            NaN            NaN            NaN  0.271284       0.447443                 NaN  0.355850                 NaN            NaN            NaN
  1323.31        500.000        98.9477                 NaN            NaN            NaN            NaN            NaN  0.265181       0.438873                 NaN  0.348247                 NaN            NaN            NaN
  1320.80        500.000        98.9708                 NaN            NaN            NaN            NaN            NaN  0.258223       0.430676                 NaN  0.340336                 NaN            NaN            NaN
  1318.30        500.000        98.9916                 NaN            NaN            NaN            NaN            NaN  0.252110       0.423077                 NaN  0.333188                 NaN            NaN            NaN
  1315.79        500.000        99.0133                 NaN            NaN            NaN            NaN            NaN  0.245656       0.415177                 NaN  0.325824                 NaN            NaN            NaN
  1313.28        500.000        99.0335                 NaN            NaN            NaN            NaN            NaN  0.407670       0.239959                 NaN  0.318891                 NaN            NaN            NaN
  1310.78        500.000        99.0534                 NaN            NaN            NaN            NaN            NaN  0.233748       0.400762                 NaN  0.312053                 NaN            NaN            NaN
  1308.27        500.000        99.0726                 NaN            NaN            NaN            NaN            NaN  0.228479       0.393478                 NaN  0.305430                 NaN            NaN            NaN
  1305.76        500.000        99.0915                 NaN            NaN            NaN            NaN            NaN  0.386547       0.223040                 NaN  0.298934                 NaN            NaN            NaN
  1303.26        500.000        99.1091                 NaN            NaN            NaN            NaN            NaN  0.380129       0.217846                 NaN  0.292917                 NaN            NaN            NaN
  1300.75        500.000        99.1276                 NaN            NaN            NaN            NaN            NaN  0.212150       0.373679                 NaN  0.286566                 NaN            NaN            NaN
  1298.25        500.000        99.1445                 NaN            NaN            NaN            NaN            NaN  0.206965       0.367760                 NaN  0.280814                 NaN            NaN            NaN
  1295.74        500.000        99.1615                 NaN            NaN  0.189681E-003            NaN            NaN  0.203273       0.360020                 NaN  0.274991                 NaN            NaN            NaN
  1293.23        500.000        99.1819                 NaN            NaN  0.462049E-001            NaN            NaN  0.258807       0.238318                 NaN  0.274792                 NaN            NaN            NaN
  1290.73        500.000        81.1863                 NaN            NaN            NaN            NaN            NaN   1.63184        2.94159                 NaN   2.22241        12.0178                 NaN            NaN
  1288.22        500.000        82.4673                 NaN            NaN            NaN            NaN            NaN   2.71060        1.53045                 NaN   2.07534        11.2163                 NaN            NaN
  1285.71        500.000        85.5062                 NaN            NaN            NaN            NaN            NaN   1.28706        2.23190                 NaN   1.73286        9.24195                 NaN            NaN
  1283.21        500.000        87.7097                 NaN            NaN            NaN            NaN            NaN   1.10845        1.88358                 NaN   1.48213        7.81613                 NaN            NaN
  1280.70        500.000        89.3666                 NaN            NaN            NaN            NaN            NaN   1.62209       0.972473                 NaN   1.29222        6.74665                 NaN            NaN
  1278.20        500.000        90.6529                 NaN            NaN            NaN            NaN            NaN  0.866041        1.41849                 NaN   1.14357        5.91896                 NaN            NaN
  1275.69        500.000        91.6774                 NaN            NaN            NaN            NaN            NaN  0.780270        1.25702                 NaN   1.02417        5.26109                 NaN            NaN
  1273.18        500.000        92.4992                 NaN            NaN            NaN            NaN            NaN   1.12919       0.709428                 NaN  0.927302        4.73487                 NaN            NaN
  1270.68        500.000        93.2091                 NaN            NaN            NaN            NaN            NaN   1.01436       0.650711                 NaN  0.843293        4.28254                 NaN            NaN
  1268.17        500.000        93.7912                 NaN            NaN            NaN            NaN            NaN  0.594325       0.929648                 NaN  0.773708        3.91112                 NaN            NaN
  1265.66        500.000        94.2793                 NaN            NaN            NaN            NaN            NaN  0.549559       0.855592                 NaN  0.714879        3.60066                 NaN            NaN
  1263.16        500.000        94.7120                 NaN            NaN            NaN            NaN            NaN  0.504809       0.794432                 NaN  0.662189        3.32656                 NaN            NaN
  1260.65        500.000        95.0853                 NaN            NaN            NaN            NaN            NaN  0.747129       0.460837                 NaN  0.616268        3.09043                 NaN            NaN
  1258.15        500.000        95.4143                 NaN            NaN            NaN            NaN            NaN  0.725128       0.402340                 NaN  0.575558        2.88266                 NaN            NaN
  1255.64        500.000        95.7081                 NaN            NaN            NaN            NaN            NaN   1.05520                 NaN            NaN  0.538970        2.69778                 NaN            NaN
  1253.13        500.000        95.9681                 NaN            NaN            NaN            NaN            NaN  0.991133                 NaN            NaN  0.505686        2.53510                 NaN            NaN
  1250.63        500.000        96.2090                 NaN            NaN            NaN            NaN            NaN  0.932605                 NaN            NaN  0.474913        2.38351                 NaN            NaN
  1248.12        500.000        96.4219                 NaN            NaN            NaN            NaN            NaN  0.878658                 NaN            NaN  0.448805        2.25060                 NaN            NaN
  1245.61        500.000        96.6098                 NaN            NaN            NaN            NaN            NaN  0.834682                 NaN            NaN  0.422367        2.13312                 NaN            NaN
  1243.11        500.000        96.7845                 NaN            NaN            NaN            NaN            NaN  0.791745                 NaN            NaN  0.400421        2.02337                 NaN            NaN
  1240.60        500.000        96.9417                 NaN            NaN            NaN            NaN            NaN  0.751967                 NaN            NaN  0.381019        1.92535                 NaN            NaN
  1238.10        500.000        97.0955                 NaN            NaN            NaN            NaN            NaN  0.715513                 NaN            NaN  0.359553        1.82944                 NaN            NaN
  1235.59        500.000        97.2291                 NaN            NaN            NaN            NaN            NaN  0.682895                 NaN            NaN  0.342080        1.74588                 NaN            NaN
  1233.08        500.000        97.3522                 NaN            NaN            NaN            NaN            NaN  0.653331                 NaN            NaN  0.325563        1.66889                 NaN            NaN
  1230.58        500.000        97.4691                 NaN            NaN            NaN            NaN            NaN  0.624126                 NaN            NaN  0.310816        1.59593                 NaN            NaN
  1228.07        500.000        97.5793                 NaN            NaN            NaN            NaN            NaN  0.596983                 NaN            NaN  0.296057        1.52770                 NaN            NaN
  1225.56        500.000        97.6741                 NaN            NaN            NaN            NaN            NaN  0.575514                 NaN            NaN  0.283154        1.46724                 NaN            NaN
  1223.06        500.000        97.7758                 NaN            NaN            NaN            NaN            NaN  0.548747                 NaN            NaN  0.270138        1.40531                 NaN            NaN
  1220.55        500.000        97.8567                 NaN            NaN            NaN            NaN            NaN  0.531478                 NaN            NaN  0.258098        1.35376                 NaN            NaN
  1218.05        500.000        97.9403                 NaN            NaN            NaN            NaN            NaN  0.510909                 NaN            NaN  0.247200        1.30160                 NaN            NaN
  1215.54        500.000        98.0176                 NaN            NaN            NaN            NaN            NaN  0.492297                 NaN            NaN  0.236691        1.25345                 NaN            NaN
  1213.03        500.000        98.0909                 NaN            NaN            NaN            NaN            NaN  0.474692                 NaN            NaN  0.226310        1.20806                 NaN            NaN
  1210.53        500.000        96.9796                 NaN            NaN            NaN            NaN            NaN  0.558192                 NaN            NaN  0.304835        1.60048       0.556879                 NaN
  1208.02        500.000        86.0082                 NaN            NaN            NaN            NaN            NaN   1.50900                 NaN            NaN   1.11445        5.59641        5.77193                 NaN
  1205.51        500.000        85.8985                 NaN            NaN            NaN            NaN            NaN   1.53500                 NaN            NaN   1.12926        5.62547        5.79652       0.152913E-001
  1203.01        500.000        79.3599                 NaN            NaN            NaN            NaN            NaN   1.37630       0.683778                 NaN   1.67899        8.32490        8.49342       0.826639E-001
  1200.50        500.000        83.1291                 NaN            NaN            NaN            NaN            NaN   1.82379                 NaN            NaN   1.30721        6.78528        6.88513       0.694978E-001
  1197.99        500.000        91.9641                 NaN            NaN            NaN            NaN            NaN   1.11980                 NaN            NaN  0.661669        3.06288        3.17194       0.195864E-001
  1195.49        500.000        84.1779                 NaN            NaN            NaN            NaN            NaN   1.44105       0.172993                 NaN   1.24875        6.45292        6.45127       0.551421E-001
  1192.98        500.000        79.6199                 NaN            NaN            NaN            NaN            NaN  0.460362        1.50047                 NaN   1.59034        8.42368        8.34672       0.585732E-001
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.56148       0.936234                 NaN   6.90799        43.0593        41.1666       0.368396     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.49644       0.575024E-001            NaN   6.89071        42.9969        41.1943       0.364202     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.50295                 NaN            NaN   6.95051        43.0218        41.1631       0.361651     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.43716       0.117230                 NaN   6.89094        42.9925        41.1982       0.363972     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.97149       0.523323                 NaN   6.94854        43.0287        41.1646       0.363377     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.12495       0.427529                 NaN   6.89656        42.9876        41.2001       0.363275     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.51768                 NaN            NaN   6.96540        42.9859        41.1733       0.357797     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.52071                 NaN            NaN   6.96882        42.9780        41.1756       0.356883     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.79468       0.757580                 NaN   6.90226        42.9786        41.2046       0.362290     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.73660        5.77184                 NaN   6.96371        42.9908        41.1770       0.360045     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.49364        1.05766                 NaN   6.90745        42.9730        41.2068       0.361485     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.34404        1.20765                 NaN   6.90974        42.9690        41.2084       0.361232     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.16067        1.39169                 NaN   6.91378        42.9635        41.2097       0.360599     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.00415        1.54850                 NaN   6.91624        42.9600        41.2111       0.360075     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.75164        1.80106                 NaN   6.92030        42.9558        41.2118       0.359434     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.53899        2.01243                 NaN   6.92482        42.9523        41.2126       0.358814     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.29892        2.25415                 NaN   6.92824        42.9459        41.2145       0.358294     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.22928        2.32634                 NaN   6.92944        42.9403        41.2170       0.357656     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.69986        2.85654                 NaN   6.94105        42.9306        41.2162       0.355756     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.52684       0.289207E-001            NaN   6.87350        42.9718        41.2340       0.364862     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.86306        1.69569                 NaN   6.94289        42.9222        41.2209       0.355237     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.94143        1.61895                 NaN   6.94930        42.9142        41.2220       0.354103     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.03099        1.53135                 NaN   6.95670        42.9052        41.2230       0.352793     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.13499        1.42972                 NaN   6.96536        42.8949        41.2238       0.351262     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.25800        1.30965                 NaN   6.97565        42.8828        41.2244       0.349442     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.83302        6.73815                 NaN   7.02409        42.8455        41.2167       0.342539     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.39230        7.18409                 NaN   7.02877        42.8343        41.2194       0.341165     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.917318        7.66447                 NaN   7.03356        42.8227        41.2222       0.339746     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.429064        8.15874                 NaN   7.03866        42.8102        41.2251       0.338214     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.59261                 NaN            NaN   7.04272        42.7998        41.2278       0.337053     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.140380        8.44178                 NaN   7.03606        42.8149        41.2273       0.339652     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.80172       0.785290                 NaN   7.03918        42.8064        41.2292       0.338202     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.14842        1.38315        1.02968        6.91121        42.9170        41.2521       0.358475     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.46344        1.28280        1.81781        6.92566        42.9021        41.2521       0.356100     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.89160        1.82820       0.846542        6.92111        42.9006        41.2556       0.356287     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.77784        3.81354       0.279459E-004   7.04655        42.7869        41.2386       0.336523     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.61346                 NaN            NaN   7.06272        42.7479        41.2443       0.331628     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.61647                 NaN            NaN   7.06518        42.7406        41.2468       0.331003     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.54107        5.07732                 NaN   7.06843        42.7346        41.2486       0.330013     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.90757        2.73187                 NaN   7.08312        42.6973        41.2550       0.325117     
  1090.23        500.000                 NaN            NaN            NaN  0.118140                 NaN            NaN   8.42818                 NaN            NaN   7.05485        42.7603        41.3035       0.335007     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.64667       0.113890E-005            NaN   7.09005        42.6809        41.2594       0.323043     
  1085.21        500.000                 NaN            NaN            NaN  0.338468                 NaN            NaN   8.02735       0.112028E-005            NaN   6.99714        42.8878        41.3933       0.355881     
  1082.71        500.000                 NaN            NaN            NaN  0.453921                 NaN            NaN   7.82692       0.122901E-005            NaN   6.97195        42.9400        41.4428       0.364343     
  1080.20        500.000                 NaN            NaN            NaN  0.550981                 NaN            NaN   7.65809       0.141141E-005            NaN   6.95073        42.9841        41.4846       0.371445     
  1077.69        500.000                 NaN            NaN            NaN  0.598494                 NaN            NaN   7.58767                 NaN            NaN   6.94411        42.9865        41.5101       0.373131     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.28889        3.34186                 NaN   7.07892        42.6962        41.2666       0.327526     
  1072.68        500.000                 NaN            NaN            NaN  0.264923                 NaN            NaN   8.18945                 NaN            NaN   7.04340        42.7815        41.3794       0.341337     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.48513        3.17228                 NaN   7.10390        42.6442        41.2743       0.320250     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.41087        5.25007       0.259584E-004   7.10531        42.6383        41.2764       0.318960     
  1065.16        500.000                 NaN            NaN            NaN  0.125617                 NaN            NaN   4.85644        3.56679                 NaN   7.06502        42.7261        41.3267       0.333248     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.320373E-001   3.56563        5.07963        7.11885        42.6058        41.2832       0.314882     
  1060.15        500.000                 NaN            NaN            NaN  0.182272                 NaN            NaN   4.62662        3.70532                 NaN   7.05945        42.7357        41.3551       0.335543     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.154548E-001   4.07117        4.59784        7.13237        42.5835        41.2877       0.311995     
  1055.14        500.000                 NaN            NaN            NaN  0.424930                 NaN            NaN  0.163649        7.78010                 NaN   7.02628        42.7928        41.4656       0.346594     
  1052.63        500.000                 NaN            NaN            NaN  0.420396                 NaN            NaN  0.476025        7.47928                 NaN   7.03030        42.7823        41.4663       0.345353     
  1050.13        500.000                 NaN            NaN            NaN  0.501872                 NaN            NaN   7.82334                 NaN            NaN   7.02165        42.8005        41.5039       0.348679     
  1047.62        500.000                 NaN            NaN            NaN  0.396768                 NaN            NaN   8.02806                 NaN            NaN   7.05964        42.7139        41.4661       0.335499     
  1045.11        500.000                 NaN            NaN            NaN  0.463102                 NaN            NaN   7.91425                 NaN            NaN   7.04580        42.7408        41.4958       0.340268     
  1042.61        500.000                 NaN            NaN            NaN   1.06859                 NaN            NaN   3.14085        3.64870                 NaN   6.86300        43.1417        41.7344       0.402709     
  1040.10        500.000                 NaN            NaN            NaN  0.645371                 NaN            NaN   7.59511                 NaN            NaN   7.00327        42.8266        41.5748       0.354908     
  1037.59        500.000                 NaN            NaN            NaN  0.698669                 NaN            NaN   7.50355                 NaN            NaN   6.99190        42.8480        41.5991       0.358790     
  1035.09        500.000                 NaN            NaN            NaN  0.758999                 NaN            NaN   7.40035                 NaN            NaN   6.97863        42.8710        41.6276       0.363471     
  1032.58        500.000                 NaN            NaN            NaN  0.767789                 NaN            NaN   7.38888                 NaN            NaN   6.97998        42.8676        41.6328       0.362973     
  1030.08        500.000                 NaN            NaN            NaN   1.19782                 NaN            NaN   6.56859                 NaN            NaN   6.83811        43.1853        41.7984       0.411738     
  1027.57        500.000                 NaN            NaN            NaN  0.896346                 NaN            NaN   7.15959                 NaN            NaN   6.94670        42.9342        41.6889       0.374271     
  1025.06        500.000                 NaN            NaN            NaN  0.898769                 NaN            NaN   7.16175                 NaN            NaN   6.95077        42.9229        41.6929       0.372954     
  1022.56        500.000                 NaN            NaN            NaN  0.925458                 NaN            NaN   7.11646                 NaN            NaN   6.94632        42.9311        41.7061       0.374623     
  1020.05        500.000                 NaN            NaN            NaN  0.953352                 NaN            NaN   7.06890                 NaN            NaN   6.94024        42.9408        41.7198       0.376897     
  1017.54        500.000                 NaN            NaN            NaN  0.966651                 NaN            NaN   7.05328                 NaN            NaN   6.94235        42.9325        41.7289       0.376265     
  1015.04        500.000                 NaN            NaN            NaN   1.00661                 NaN            NaN   6.98268                 NaN            NaN   6.93284        42.9511        41.7472       0.379581     
  1012.53        500.000                 NaN            NaN            NaN   1.04062                 NaN            NaN   6.92169                 NaN            NaN   6.92540        42.9673        41.7628       0.382250     
