|6.6.6
Archiving\03_Data\frac/QFM_m0.75/TIS/TIS_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.75832        15.6229                 NaN            NaN   9.08676        42.8718       0.954457        28.7057     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   6.76990                 NaN            NaN   8.29565       0.277107E-003            NaN            NaN   8.74196        44.2314        1.42307        30.5377     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.68423        16.7923                 NaN            NaN   9.15708        42.7359       0.919329        28.7111     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   6.83755                 NaN            NaN   8.19617       0.150103E-003            NaN            NaN   8.74263        44.2371        1.42764        30.5587     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.6619        2.72907                 NaN            NaN   9.12268        42.8307       0.948049        28.7076     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   6.89824                 NaN            NaN   8.10732       0.139368E-003            NaN            NaN   8.74367        44.2411        1.43163        30.5779     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.72261        15.6737                 NaN            NaN   9.14061        42.8098       0.944737        28.7086     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   6.95347                 NaN            NaN   8.02689       0.131884E-003            NaN            NaN   8.74502        44.2438        1.43518        30.5955     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.6817        2.72004                 NaN            NaN   9.15851        42.7886       0.941361        28.7097     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.80807        14.5670                 NaN            NaN   9.08666        42.8484       0.963201        28.7266     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.72049        15.6870                 NaN            NaN   9.17637        42.7673       0.937929        28.7109     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   7.05129                 NaN            NaN   7.88555       0.122313E-003            NaN            NaN   8.74840        44.2459        1.44126        30.6275     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.72351        15.6899                 NaN            NaN   9.19418        42.7458       0.934443        28.7121     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.70564        14.6798                 NaN            NaN   9.12747        42.8031       0.956055        28.7280     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   7.11601                 NaN            NaN   7.79287       0.169772E-003            NaN            NaN   8.75143        44.2452        1.44513        30.6492     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   7.13628                 NaN            NaN   7.76408       0.109739E-003            NaN            NaN   8.75252        44.2446        1.44631        30.6561     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   7.15596                 NaN            NaN   7.73625                 NaN            NaN            NaN   8.75365        44.2439        1.44745        30.6628     
  1085.21        2500.00                 NaN            NaN            NaN            NaN   7.17503                 NaN            NaN   7.70926                 NaN            NaN            NaN   8.75481        44.2430        1.44854        30.6694     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   7.19357                 NaN            NaN   7.68309                 NaN            NaN            NaN   8.75600        44.2419        1.44959        30.6758     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.19966        16.2803                 NaN            NaN   9.12272        42.7604       0.911284        28.7256     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   7.22915                 NaN            NaN   7.63309                 NaN            NaN            NaN   8.75849        44.2394        1.45157        30.6883     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   7.24625                 NaN            NaN   7.60916                 NaN            NaN            NaN   8.75979        44.2379        1.45250        30.6944     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   7.26292                 NaN            NaN   7.58591                 NaN            NaN            NaN   8.76111        44.2363        1.45340        30.7004     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   7.27913                 NaN            NaN   7.56335                 NaN            NaN            NaN   8.76247        44.2345        1.45426        30.7062     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   7.29500                 NaN            NaN   7.54135                 NaN            NaN            NaN   8.76386        44.2327        1.45510        30.7120     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   7.31050                 NaN            NaN   7.51993                 NaN            NaN            NaN   8.76527        44.2307        1.45591        30.7177     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.6768        2.78301                 NaN            NaN   9.31812        42.5910       0.908594        28.7225     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   7.34043                 NaN            NaN   7.47876                 NaN            NaN            NaN   8.76818        44.2264        1.45744        30.7288     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   7.35491                 NaN            NaN   7.45895                 NaN            NaN            NaN   8.76968        44.2241        1.45816        30.7342     
  1055.14        2500.00                 NaN            NaN            NaN            NaN   7.36906                 NaN            NaN   7.43965                 NaN            NaN            NaN   8.77121        44.2216        1.45887        30.7396     
  1052.63        2500.00                 NaN            NaN            NaN            NaN   7.38291                 NaN            NaN   7.42081                 NaN            NaN            NaN   8.77276        44.2191        1.45954        30.7449     
  1050.13        2500.00                 NaN            NaN            NaN            NaN   7.39648                 NaN            NaN   7.40244                 NaN            NaN            NaN   8.77434        44.2164        1.46020        30.7501     
  1047.62        2500.00                 NaN            NaN            NaN            NaN   7.40976                 NaN            NaN   7.38451                 NaN            NaN            NaN   8.77595        44.2137        1.46083        30.7553     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.83644        15.6503                 NaN            NaN   9.37953        42.5089       0.895078        28.7297     
  1042.61        2500.00                 NaN            NaN            NaN            NaN   7.43553                 NaN            NaN   7.34992                 NaN            NaN            NaN   8.77925        44.2079        1.46203        30.7654     
  1040.10        2500.00                 NaN            NaN            NaN            NaN   7.44803                 NaN            NaN   7.33323                 NaN            NaN            NaN   8.78095        44.2048        1.46260        30.7704     
  1037.59        2500.00                 NaN            NaN            NaN            NaN   7.46029                 NaN            NaN   7.31693                 NaN            NaN            NaN   8.78267        44.2017        1.46315        30.7753     
  1035.09        2500.00                 NaN            NaN            NaN            NaN   7.47232                 NaN            NaN   7.30100                 NaN            NaN            NaN   8.78441        44.1984        1.46368        30.7802     
  1032.58        2500.00                 NaN            NaN            NaN            NaN   7.48411                 NaN            NaN   7.28544                 NaN            NaN            NaN   8.78619        44.1951        1.46419        30.7850     
  1030.08        2500.00                 NaN            NaN            NaN            NaN   7.49569                 NaN            NaN   7.27022                 NaN            NaN            NaN   8.78799        44.1916        1.46469        30.7898     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.84479        15.6652                 NaN            NaN   9.45450        42.4195       0.881704        28.7343     
  1025.06        2500.00                 NaN            NaN            NaN            NaN   7.51822                 NaN            NaN   7.24082                 NaN            NaN            NaN   8.79168        44.1844        1.46563        30.7992     
  1022.56        2500.00                 NaN            NaN            NaN            NaN   7.52918                 NaN            NaN   7.22661                 NaN            NaN            NaN   8.79357        44.1807        1.46607        30.8039     
  1020.05        2500.00                 NaN            NaN            NaN            NaN   7.53994                 NaN            NaN   7.21271                 NaN            NaN            NaN   8.79548        44.1769        1.46650        30.8085     
  1017.54        2500.00                 NaN            NaN            NaN            NaN   7.55052                 NaN            NaN   7.19912                 NaN            NaN            NaN   8.79742        44.1730        1.46691        30.8130     
  1015.04        2500.00                 NaN            NaN            NaN            NaN   7.56091                 NaN            NaN   7.18583                 NaN            NaN            NaN   8.79939        44.1690        1.46731        30.8176     
  1012.53        2500.00                 NaN            NaN            NaN            NaN   7.57112                 NaN            NaN   7.17283                 NaN            NaN            NaN   8.80139        44.1649        1.46769        30.8221     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.87870        15.6701                 NaN            NaN   9.52031        42.3240       0.863184        28.7437     
  1007.52        2500.00                 NaN            NaN            NaN            NaN   7.59103                 NaN            NaN   7.14768                 NaN            NaN            NaN   8.80548        44.1564        1.46841        30.8310     
  1005.01        2500.00                 NaN            NaN            NaN            NaN   7.60074                 NaN            NaN   7.13552                 NaN            NaN            NaN   8.80756        44.1521        1.46875        30.8354     
  1002.51        2500.00                 NaN            NaN            NaN            NaN   7.55924                 NaN            NaN   7.17899                 NaN            NaN            NaN   8.80461        44.1614        1.47271        30.8231     
  1000.00        2500.00                 NaN            NaN            NaN            NaN   7.56724                 NaN            NaN   7.16991                 NaN            NaN            NaN   8.80691        44.1562        1.47273        30.8270     
