|6.6.6
Archiving\03_Data\frac/QFM_m0.75/TIS/TIS_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.12779        11.5479                 NaN            NaN   9.02371        46.1829       0.552519        30.5652     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   4.26059                 NaN            NaN   6.38200       0.203182E-003            NaN            NaN   8.65111        47.4808       0.820902        32.4044     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.30356        12.4585                 NaN            NaN   9.09393        46.0365       0.532172        30.5753     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   4.30263                 NaN            NaN   6.31084       0.110074E-003            NaN            NaN   8.65138        47.4831       0.823446        32.4285     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5759        2.10901                 NaN            NaN   9.05922        46.1344       0.548729        30.5727     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   4.34029                 NaN            NaN   6.24741       0.102213E-003            NaN            NaN   8.65207        47.4837       0.825663        32.4507     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.10573        11.5842                 NaN            NaN   9.07694        46.1098       0.546772        30.5766     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   4.37452                 NaN            NaN   6.19011       0.967333E-004            NaN            NaN   8.65307        47.4831       0.827627        32.4715     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5897        2.10536                 NaN            NaN   9.09462        46.0849       0.544779        30.5806     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.94933        10.7238                 NaN            NaN   9.02305        46.1471       0.557386        30.5993     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.10726        11.5932                 NaN            NaN   9.11228        46.0599       0.542753        30.5846     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   4.43505                 NaN            NaN   6.08970       0.897299E-004            NaN            NaN   8.65583        47.4787       0.830969        32.5097     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.11109        11.5950                 NaN            NaN   9.12989        46.0346       0.540697        30.5887     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.87404        10.8090                 NaN            NaN   9.06341        46.0940       0.553170        30.6063     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   4.47502                 NaN            NaN   6.02411       0.124559E-003            NaN            NaN   8.65843        47.4732       0.833081        32.5361     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   4.48752                 NaN            NaN   6.00378       0.805169E-004            NaN            NaN   8.65937        47.4710       0.833725        32.5445     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   4.49965                 NaN            NaN   5.98416                 NaN            NaN            NaN   8.66036        47.4687       0.834342        32.5528     
  1085.21        2500.00                 NaN            NaN            NaN            NaN   4.51140                 NaN            NaN   5.96514                 NaN            NaN            NaN   8.66139        47.4662       0.834932        32.5609     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   4.52281                 NaN            NaN   5.94673                 NaN            NaN            NaN   8.66246        47.4636       0.835498        32.5690     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.70900        12.0492                 NaN            NaN   9.05874        46.0428       0.527168        30.6131     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   4.54470                 NaN            NaN   5.91162                 NaN            NaN            NaN   8.66469        47.4578       0.836563        32.5846     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   4.55521                 NaN            NaN   5.89485                 NaN            NaN            NaN   8.66586        47.4548       0.837064        32.5922     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   4.56545                 NaN            NaN   5.87858                 NaN            NaN            NaN   8.66706        47.4516       0.837546        32.5998     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   4.57541                 NaN            NaN   5.86272                 NaN            NaN            NaN   8.66831        47.4483       0.838006        32.6072     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   4.58514                 NaN            NaN   5.84737                 NaN            NaN            NaN   8.66957        47.4449       0.838451        32.6146     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   4.59465                 NaN            NaN   5.83245                 NaN            NaN            NaN   8.67087        47.4413       0.838880        32.6218     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5842        2.16727                 NaN            NaN   9.25224        45.8522       0.525466        30.6186     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   4.61298                 NaN            NaN   5.80382                 NaN            NaN            NaN   8.67355        47.4339       0.839690        32.6361     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   4.62184                 NaN            NaN   5.79009                 NaN            NaN            NaN   8.67493        47.4300       0.840073        32.6431     
  1055.14        2500.00                 NaN            NaN            NaN            NaN   4.63050                 NaN            NaN   5.77672                 NaN            NaN            NaN   8.67634        47.4260       0.840441        32.6500     
  1052.63        2500.00                 NaN            NaN            NaN            NaN   4.63897                 NaN            NaN   5.76371                 NaN            NaN            NaN   8.67779        47.4219       0.840796        32.6569     
  1050.13        2500.00                 NaN            NaN            NaN            NaN   4.64726                 NaN            NaN   5.75103                 NaN            NaN            NaN   8.67926        47.4177       0.841137        32.6637     
  1047.62        2500.00                 NaN            NaN            NaN            NaN   4.65537                 NaN            NaN   5.73868                 NaN            NaN            NaN   8.68076        47.4133       0.841466        32.6704     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.21325        11.5637                 NaN            NaN   9.31297        45.7566       0.517521        30.6360     
  1042.61        2500.00                 NaN            NaN            NaN            NaN   4.67109                 NaN            NaN   5.71492                 NaN            NaN            NaN   8.68385        47.4044       0.842087        32.6837     
  1040.10        2500.00                 NaN            NaN            NaN            NaN   4.67871                 NaN            NaN   5.70350                 NaN            NaN            NaN   8.68543        47.3998       0.842380        32.6902     
  1037.59        2500.00                 NaN            NaN            NaN            NaN   4.68617                 NaN            NaN   5.69236                 NaN            NaN            NaN   8.68705        47.3950       0.842662        32.6967     
  1035.09        2500.00                 NaN            NaN            NaN            NaN   4.69349                 NaN            NaN   5.68150                 NaN            NaN            NaN   8.68869        47.3902       0.842933        32.7032     
  1032.58        2500.00                 NaN            NaN            NaN            NaN   4.70067                 NaN            NaN   5.67091                 NaN            NaN            NaN   8.69036        47.3853       0.843193        32.7096     
  1030.08        2500.00                 NaN            NaN            NaN            NaN   4.70771                 NaN            NaN   5.66058                 NaN            NaN            NaN   8.69206        47.3803       0.843444        32.7159     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.22413        11.5763                 NaN            NaN   9.38707        45.6526       0.509658        30.6502     
  1025.06        2500.00                 NaN            NaN            NaN            NaN   4.72139                 NaN            NaN   5.64070                 NaN            NaN            NaN   8.69555        47.3699       0.843915        32.7285     
  1022.56        2500.00                 NaN            NaN            NaN            NaN   4.72804                 NaN            NaN   5.63112                 NaN            NaN            NaN   8.69734        47.3646       0.844137        32.7347     
  1020.05        2500.00                 NaN            NaN            NaN            NaN   4.73457                 NaN            NaN   5.62178                 NaN            NaN            NaN   8.69915        47.3592       0.844349        32.7409     
  1017.54        2500.00                 NaN            NaN            NaN            NaN   4.74098                 NaN            NaN   5.61267                 NaN            NaN            NaN   8.70099        47.3537       0.844552        32.7471     
  1015.04        2500.00                 NaN            NaN            NaN            NaN   4.74727                 NaN            NaN   5.60379                 NaN            NaN            NaN   8.70287        47.3481       0.844747        32.7532     
  1012.53        2500.00                 NaN            NaN            NaN            NaN   4.75346                 NaN            NaN   5.59512                 NaN            NaN            NaN   8.70477        47.3425       0.844933        32.7593     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.25486        11.5815                 NaN            NaN   9.45219        45.5428       0.498832        30.6699     
  1007.52        2500.00                 NaN            NaN            NaN            NaN   4.76549                 NaN            NaN   5.57844                 NaN            NaN            NaN   8.70866        47.3308       0.845280        32.7713     
  1005.01        2500.00                 NaN            NaN            NaN            NaN   4.77135                 NaN            NaN   5.57041                 NaN            NaN            NaN   8.71065        47.3248       0.845441        32.7773     
  1002.51        2500.00                 NaN            NaN            NaN            NaN   4.74515                 NaN            NaN   5.59905                 NaN            NaN            NaN   8.70779        47.3343       0.847702        32.7660     
  1000.00        2500.00                 NaN            NaN            NaN            NaN   4.74995                 NaN            NaN   5.59328                 NaN            NaN            NaN   8.71000        47.3275       0.847682        32.7716     
