|6.6.6
Archiving\03_Data\eq/QFM_m4.75/TIS/TIS_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1349.36        2500.00        3.21538       0.984266                 NaN            NaN   1.27152        26.2592                 NaN   23.4448        37.4338        7.39101                 NaN            NaN
  1346.15        2500.00        3.21538       0.984266                 NaN            NaN   1.27152        26.2592                 NaN   23.4448        37.4338        7.39101                 NaN            NaN
  1342.95        2500.00        3.21538       0.984266                 NaN            NaN   1.27152        26.2592                 NaN   23.4448        37.4338        7.39101                 NaN            NaN
  1339.74        2500.00        3.21538       0.984266                 NaN            NaN   1.27152        26.2592                 NaN   23.4448        37.4338        7.39101                 NaN            NaN
  1336.54        2500.00        3.21538       0.984266                 NaN            NaN   1.27152        26.2592                 NaN   23.4448        37.4338        7.39101                 NaN            NaN
  1333.33        2500.00       0.673574       0.984267                 NaN            NaN   1.28472        26.3411                 NaN   38.7901        23.1438        8.78242                 NaN            NaN
  1330.13        2500.00       0.673574       0.984267                 NaN            NaN   1.28472        26.3411                 NaN   38.7901        23.1438        8.78242                 NaN            NaN
  1326.92        2500.00       0.133815       0.984267                 NaN            NaN   1.28727        26.3361                 NaN   23.0597        39.1101        9.08880                 NaN            NaN
  1323.72        2500.00                 NaN  0.984267                 NaN            NaN   1.28934        26.3444                 NaN   23.0221        39.1781        9.18183                 NaN            NaN
  1320.51        2500.00                 NaN  0.984267                 NaN            NaN   1.29236        26.3645                 NaN   39.1256        23.0190        9.21440                 NaN            NaN
  1317.31        2500.00                 NaN  0.984267                 NaN            NaN   1.29236        26.3645                 NaN   39.1256        23.0190        9.21440                 NaN            NaN
  1314.10        2500.00                 NaN  0.984267                 NaN            NaN   1.29236        26.3645                 NaN   39.1256        23.0190        9.21440                 NaN            NaN
  1310.90        2500.00                 NaN  0.984267                 NaN            NaN   1.29236        26.3645                 NaN   39.1256        23.0190        9.21440                 NaN            NaN
  1307.69        2500.00                 NaN  0.984268                 NaN            NaN   1.30328        26.4402                 NaN   38.9238        23.0085        9.33998                 NaN            NaN
  1304.49        2500.00                 NaN  0.984268                 NaN            NaN   1.30328        26.4402                 NaN   38.9238        23.0085        9.33998                 NaN            NaN
  1301.28        2500.00                 NaN  0.984268                 NaN            NaN   1.30328        26.4402                 NaN   38.9238        23.0085        9.33998                 NaN            NaN
  1298.08        2500.00                 NaN  0.984268                 NaN            NaN   1.30328        26.4402                 NaN   38.9238        23.0085        9.33998                 NaN            NaN
  1294.87        2500.00                 NaN  0.984268                 NaN            NaN   1.30328        26.4402                 NaN   38.9238        23.0085        9.33998                 NaN            NaN
  1291.67        2500.00                 NaN  0.984268                 NaN            NaN   1.30328        26.4402                 NaN   38.9238        23.0085        9.33998                 NaN            NaN
  1288.46        2500.00                 NaN  0.984268                 NaN            NaN   1.30328        26.4402                 NaN   38.9238        23.0085        9.33998                 NaN            NaN
  1285.26        2500.00                 NaN  0.984268                 NaN            NaN   1.30328        26.4402                 NaN   38.9238        23.0085        9.33998                 NaN            NaN
  1282.05        2500.00                 NaN  0.984270                 NaN            NaN   1.32565        26.5800                 NaN   22.9343        38.6027        9.57315                 NaN            NaN
  1278.85        2500.00                 NaN  0.984270                 NaN            NaN   1.32565        26.5800                 NaN   22.9343        38.6027        9.57315                 NaN            NaN
  1275.64        2500.00                 NaN  0.984270                 NaN            NaN   1.32565        26.5800                 NaN   22.9343        38.6027        9.57315                 NaN            NaN
  1272.44        2500.00                 NaN  0.984270                 NaN            NaN   1.32565        26.5800                 NaN   22.9343        38.6027        9.57315                 NaN            NaN
  1269.23        2500.00                 NaN  0.984270                 NaN            NaN   1.33690        26.6466                 NaN   38.4807        22.8677        9.68372                 NaN            NaN
  1266.03        2500.00                 NaN  0.984270                 NaN            NaN   1.33690        26.6466                 NaN   38.4807        22.8677        9.68372                 NaN            NaN
  1262.82        2500.00                 NaN  0.984270                 NaN            NaN   1.34209        26.6783                 NaN   22.8442        38.4153        9.73579                 NaN            NaN
  1259.62        2500.00                 NaN  0.984271                 NaN            NaN   1.34487        26.6934                 NaN   22.8361        38.3813        9.76002                 NaN            NaN
  1256.41        2500.00                 NaN  0.984270                 NaN            NaN   1.34042        26.7096       0.197356        22.8588        38.1327        9.77692                 NaN            NaN
  1253.21        2500.00                 NaN  0.984270                 NaN            NaN   1.33037        26.7246       0.548305        22.9151        37.7124        9.78490                 NaN            NaN
  1250.00        2500.00                 NaN  0.984270                 NaN            NaN   1.32026        26.7450       0.913743        22.9710        37.2691        9.79054       0.610599E-002            NaN
  1246.79        2500.00                 NaN  0.984270                 NaN            NaN   1.32026        26.7450       0.913743        22.9710        37.2691        9.79054       0.610599E-002            NaN
  1243.59        2500.00                 NaN  0.984269                 NaN            NaN   1.30121        26.7840        1.62196        36.4153        23.0705        9.79515       0.275670E-001            NaN
  1240.38        2500.00                 NaN  0.984269                 NaN            NaN   1.30121        26.7840        1.62196        36.4153        23.0705        9.79515       0.275670E-001            NaN
  1237.18        2500.00                 NaN  0.984269                 NaN            NaN   1.30121        26.7840        1.62196        36.4153        23.0705        9.79515       0.275670E-001            NaN
  1233.97        2500.00                 NaN  0.984269                 NaN            NaN   1.30121        26.7840        1.62196        36.4153        23.0705        9.79515       0.275670E-001            NaN
  1230.77        2500.00                 NaN  0.984268                 NaN            NaN   1.26660        26.8581        2.96713        34.8176        23.2344        9.80515       0.667321E-001            NaN
  1227.56        2500.00                 NaN  0.984268                 NaN            NaN   1.26660        26.8581        2.96713        34.8176        23.2344        9.80515       0.667321E-001            NaN
  1224.36        2500.00                 NaN  0.984268                 NaN            NaN   1.26660        26.8581        2.96713        34.8176        23.2344        9.80515       0.667321E-001            NaN
  1221.15        2500.00                 NaN  0.984268                 NaN            NaN   1.26660        26.8581        2.96713        34.8176        23.2344        9.80515       0.667321E-001            NaN
  1217.95        2500.00                 NaN  0.984268                 NaN            NaN   1.26660        26.8581        2.96713        34.8176        23.2344        9.80515       0.667321E-001            NaN
  1214.74        2500.00                 NaN  0.984268                 NaN            NaN   1.26660        26.8581        2.96713        34.8176        23.2344        9.80515       0.667321E-001            NaN
  1211.54        2500.00                 NaN  0.984268                 NaN            NaN   1.26660        26.8581        2.96713        34.8176        23.2344        9.80515       0.667321E-001            NaN
  1208.33        2500.00                 NaN  0.984268                 NaN            NaN   1.26660        26.8581        2.96713        34.8176        23.2344        9.80515       0.667321E-001            NaN
  1205.13        2500.00                 NaN  0.984266                 NaN            NaN   1.21158        26.9836        5.38042        23.4427        32.0401        9.82803       0.129347                 NaN
  1201.92        2500.00                 NaN  0.984266                 NaN            NaN   1.21158        26.9836        5.38042        23.4427        32.0401        9.82803       0.129347                 NaN
  1198.72        2500.00                 NaN  0.984266                 NaN            NaN   1.21158        26.9836        5.38042        23.4427        32.0401        9.82803       0.129347                 NaN
  1195.51        2500.00                 NaN  0.984266                 NaN            NaN   1.21158        26.9836        5.38042        23.4427        32.0401        9.82803       0.129347                 NaN
  1192.31        2500.00                 NaN  0.984266                 NaN            NaN   1.21158        26.9836        5.38042        23.4427        32.0401        9.82803       0.129347                 NaN
  1189.10        2500.00                 NaN  0.984266                 NaN            NaN   1.21158        26.9836        5.38042        23.4427        32.0401        9.82803       0.129347                 NaN
  1185.90        2500.00                 NaN  0.984266                 NaN            NaN   1.21158        26.9836        5.38042        23.4427        32.0401        9.82803       0.129347                 NaN
  1182.69        2500.00                 NaN  0.984266                 NaN            NaN   1.21158        26.9836        5.38042        23.4427        32.0401        9.82803       0.129347                 NaN
  1179.49        2500.00                 NaN  0.984265                 NaN            NaN   1.17234        27.0854        7.49716        23.5350        29.6965        9.85467       0.174668                 NaN
  1176.28        2500.00                 NaN  0.984265                 NaN            NaN   1.17234        27.0854        7.49716        23.5350        29.6965        9.85467       0.174668                 NaN
  1173.08        2500.00                 NaN  0.984265                 NaN            NaN   1.17234        27.0854        7.49716        23.5350        29.6965        9.85467       0.174668                 NaN
  1169.87        2500.00                 NaN  0.984265                 NaN            NaN   1.17234        27.0854        7.49716        23.5350        29.6965        9.85467       0.174668                 NaN
  1166.67        2500.00                 NaN  0.984265                 NaN            NaN   1.17234        27.0854        7.49716        23.5350        29.6965        9.85467       0.174668                 NaN
  1163.46        2500.00                 NaN  0.984265                 NaN            NaN   1.17234        27.0854        7.49716        23.5350        29.6965        9.85467       0.174668                 NaN
  1160.26        2500.00                 NaN  0.984265                 NaN            NaN   1.17234        27.0854        7.49716        23.5350        29.6965        9.85467       0.174668                 NaN
  1157.05        2500.00                 NaN  0.984265                 NaN            NaN   1.17234        27.0854        7.49716        23.5350        29.6965        9.85467       0.174668                 NaN
  1153.85        2500.00                 NaN  0.984263                 NaN            NaN   1.14600        27.1668        9.38473        27.6740        23.5551        9.88453       0.204566                 NaN
  1150.64        2500.00                 NaN  0.984263                 NaN            NaN   1.14600        27.1668        9.38473        27.6740        23.5551        9.88453       0.204566                 NaN
  1147.44        2500.00                 NaN  0.984263                 NaN            NaN   1.14600        27.1668        9.38473        27.6740        23.5551        9.88453       0.204566                 NaN
  1144.23        2500.00                 NaN  0.984263                 NaN            NaN   1.14600        27.1668        9.38473        27.6740        23.5551        9.88453       0.204566                 NaN
  1141.03        2500.00                 NaN  0.984263                 NaN            NaN   1.14600        27.1668        9.38473        27.6740        23.5551        9.88453       0.204566                 NaN
  1137.82        2500.00                 NaN  0.984263                 NaN            NaN   1.14600        27.1668        9.38473        27.6740        23.5551        9.88453       0.204566                 NaN
  1134.62        2500.00                 NaN  0.984263                 NaN            NaN   1.14600        27.1668        9.38473        27.6740        23.5551        9.88453       0.204566                 NaN
  1131.41        2500.00                 NaN  0.984263                 NaN            NaN   1.14600        27.1668        9.38473        27.6740        23.5551        9.88453       0.204566                 NaN
  1128.21        2500.00                 NaN  0.984262                 NaN            NaN   1.13095        27.2311        11.0942        25.8977        23.5241        9.91668       0.221050                 NaN
  1125.00        2500.00                 NaN  0.984262                 NaN            NaN   1.13095        27.2311        11.0942        25.8977        23.5241        9.91668       0.221050                 NaN
  1121.79        2500.00                 NaN  0.984262                 NaN            NaN   1.13095        27.2311        11.0942        25.8977        23.5241        9.91668       0.221050                 NaN
  1118.59        2500.00                 NaN  0.984262                 NaN            NaN   1.13095        27.2311        11.0942        25.8977        23.5241        9.91668       0.221050                 NaN
  1115.38        2500.00                 NaN  0.984262                 NaN            NaN   1.12720        27.2573        11.8974        23.4976        25.0785        9.93323       0.224463                 NaN
  1112.18        2500.00                 NaN  0.984262                 NaN            NaN   1.12720        27.2573        11.8974        23.4976        25.0785        9.93323       0.224463                 NaN
  1108.97        2500.00                 NaN  0.984262                 NaN            NaN   1.12638        27.2676        12.2808        24.6920        23.4824        9.94239       0.224176                 NaN
  1105.77        2500.00                 NaN  0.984262                 NaN            NaN   1.12616        27.2728        12.4702        23.4733        24.5024        9.94697                 NaN  0.223874     
  1102.56        2500.00                 NaN  0.984262                 NaN            NaN   1.12597        27.2797        12.6607        23.4616        24.3114        9.95069                 NaN  0.225589     
  1099.36        2500.00                 NaN  0.984262                 NaN            NaN   1.12597        27.2797        12.6607        23.4616        24.3114        9.95069                 NaN  0.225589     
  1096.15        2500.00                 NaN  0.984262                 NaN            NaN   1.12597        27.2797        12.6607        23.4616        24.3114        9.95069                 NaN  0.225589     
  1092.95        2500.00                 NaN  0.984262                 NaN            NaN   1.12597        27.2797        12.6607        23.4616        24.3114        9.95069                 NaN  0.225589     
  1089.74        2500.00                 NaN  0.984262                 NaN            NaN   1.12597        27.2797        12.6607        23.4616        24.3114        9.95069                 NaN  0.225589     
  1086.54        2500.00                 NaN  0.984262                 NaN            NaN   1.12597        27.2797        12.6607        23.4616        24.3114        9.95069                 NaN  0.225589     
  1083.33        2500.00                 NaN  0.984262                 NaN            NaN   1.12597        27.2797        12.6607        23.4616        24.3114        9.95069                 NaN  0.225589     
  1080.13        2500.00                 NaN  0.984262                 NaN            NaN   1.12597        27.2797        12.6607        23.4616        24.3114        9.95069                 NaN  0.225589     
  1076.92        2500.00                 NaN  0.984261                 NaN            NaN   1.13064        27.3164        14.1160        23.3800        22.8618        9.97946                 NaN  0.231401     
  1073.72        2500.00                 NaN  0.984261                 NaN            NaN   1.13064        27.3164        14.1160        23.3800        22.8618        9.97946                 NaN  0.231401     
  1070.51        2500.00                 NaN  0.984261                 NaN            NaN   1.13064        27.3164        14.1160        23.3800        22.8618        9.97946                 NaN  0.231401     
  1067.31        2500.00                 NaN  0.984261                 NaN            NaN   1.13064        27.3164        14.1160        23.3800        22.8618        9.97946                 NaN  0.231401     
  1064.10        2500.00                 NaN  0.984261                 NaN            NaN   1.13064        27.3164        14.1160        23.3800        22.8618        9.97946                 NaN  0.231401     
  1060.90        2500.00                 NaN  0.984261                 NaN            NaN   1.13064        27.3164        14.1160        23.3800        22.8618        9.97946                 NaN  0.231401     
  1057.69        2500.00                 NaN  0.984261                 NaN            NaN   1.13064        27.3164        14.1160        23.3800        22.8618        9.97946                 NaN  0.231401     
  1054.49        2500.00                 NaN  0.984261                 NaN            NaN   1.13064        27.3164        14.1160        23.3800        22.8618        9.97946                 NaN  0.231401     
  1051.28        2500.00                 NaN  0.984260                 NaN            NaN   1.14412        27.3422        15.4747        21.5362        23.2776        10.0075                 NaN  0.233415     
  1048.08        2500.00                 NaN  0.984260                 NaN            NaN   1.14412        27.3422        15.4747        21.5362        23.2776        10.0075                 NaN  0.233415     
  1044.87        2500.00                 NaN  0.984260                 NaN            NaN   1.14412        27.3422        15.4747        21.5362        23.2776        10.0075                 NaN  0.233415     
  1041.67        2500.00                 NaN  0.984260                 NaN            NaN   1.14412        27.3422        15.4747        21.5362        23.2776        10.0075                 NaN  0.233415     
  1038.46        2500.00                 NaN  0.984260                 NaN            NaN   1.14412        27.3422        15.4747        21.5362        23.2776        10.0075                 NaN  0.233415     
  1035.26        2500.00                 NaN  0.984260                 NaN            NaN   1.14412        27.3422        15.4747        21.5362        23.2776        10.0075                 NaN  0.233415     
  1032.05        2500.00                 NaN  0.984260                 NaN            NaN   1.14412        27.3422        15.4747        21.5362        23.2776        10.0075                 NaN  0.233415     
  1028.85        2500.00                 NaN  0.984260                 NaN            NaN   1.14412        27.3422        15.4747        21.5362        23.2776        10.0075                 NaN  0.233415     
  1025.64        2500.00                 NaN  0.984260                 NaN            NaN   1.16631        27.3584        16.7561        23.1624        20.3056        10.0335                 NaN  0.233416     
  1022.44        2500.00                 NaN  0.984260                 NaN            NaN   1.16631        27.3584        16.7561        23.1624        20.3056        10.0335                 NaN  0.233416     
  1019.23        2500.00                 NaN  0.984260                 NaN            NaN   1.16631        27.3584        16.7561        23.1624        20.3056        10.0335                 NaN  0.233416     
  1016.03        2500.00                 NaN  0.984260                 NaN            NaN   1.16631        27.3584        16.7561        23.1624        20.3056        10.0335                 NaN  0.233416     
  1012.82        2500.00                 NaN  0.984260                 NaN            NaN   1.16631        27.3584        16.7561        23.1624        20.3056        10.0335                 NaN  0.233416     
  1009.62        2500.00                 NaN  0.984260                 NaN            NaN   1.16631        27.3584        16.7561        23.1624        20.3056        10.0335                 NaN  0.233416     
  1006.41        2500.00                 NaN  0.984260                 NaN            NaN   1.16631        27.3584        16.7561        23.1624        20.3056        10.0335                 NaN  0.233416     
  1003.21        2500.00                 NaN  0.984260                 NaN            NaN   1.16631        27.3584        16.7561        23.1624        20.3056        10.0335                 NaN  0.233416     
  1000.00        2500.00                 NaN  0.984260                 NaN            NaN   1.19734        27.3613        17.9688        23.0405        19.1599        10.0580                 NaN  0.229945     
