|6.6.6
Archiving\03_Data\eq/QFM_m4.75/TIS/TIS_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1349.36        2500.00        4.06519       0.898799                 NaN            NaN  0.985487        24.2203                 NaN   23.5991        37.1502        9.08091                 NaN            NaN
  1346.15        2500.00        4.06507       0.898804                 NaN            NaN  0.985511        24.2202                 NaN   23.5990        37.1501        9.08140                 NaN            NaN
  1342.95        2500.00        4.06495       0.898809                 NaN            NaN  0.985535        24.2201                 NaN   23.5988        37.1499        9.08189                 NaN            NaN
  1339.74        2500.00        4.06483       0.898814                 NaN            NaN  0.985559        24.2200                 NaN   23.5987        37.1498        9.08238                 NaN            NaN
  1336.54        2500.00        4.06471       0.898819                 NaN            NaN  0.985583        24.2198                 NaN   23.5985        37.1497        9.08287                 NaN            NaN
  1333.33        2500.00       0.869765       0.901656                 NaN            NaN   1.00015        24.3603                 NaN   38.6542        23.3866        10.8274                 NaN            NaN
  1330.13        2500.00       0.869745       0.901659                 NaN            NaN   1.00018        24.3602                 NaN   38.6540        23.3864        10.8279                 NaN            NaN
  1326.92        2500.00       0.173613       0.902336                 NaN            NaN   1.00327        24.3724                 NaN   23.3219        39.0118        11.2146                 NaN            NaN
  1323.72        2500.00                 NaN  0.902476                 NaN            NaN   1.00509        24.3820                 NaN   23.2909        39.0879        11.3317                 NaN            NaN
  1320.51        2500.00                 NaN  0.902412                 NaN            NaN   1.00730        24.3965                 NaN   39.0328        23.2894        11.3716                 NaN            NaN
  1317.31        2500.00                 NaN  0.902415                 NaN            NaN   1.00732        24.3964                 NaN   39.0325        23.2892        11.3722                 NaN            NaN
  1314.10        2500.00                 NaN  0.902417                 NaN            NaN   1.00734        24.3962                 NaN   39.0323        23.2890        11.3728                 NaN            NaN
  1310.90        2500.00                 NaN  0.902420                 NaN            NaN   1.00736        24.3960                 NaN   39.0321        23.2887        11.3734                 NaN            NaN
  1307.69        2500.00                 NaN  0.902161                 NaN            NaN   1.01513        24.4530                 NaN   38.8191        23.2849        11.5257                 NaN            NaN
  1304.49        2500.00                 NaN  0.902164                 NaN            NaN   1.01515        24.4528                 NaN   38.8189        23.2847        11.5263                 NaN            NaN
  1301.28        2500.00                 NaN  0.902166                 NaN            NaN   1.01518        24.4526                 NaN   38.8187        23.2845        11.5269                 NaN            NaN
  1298.08        2500.00                 NaN  0.902168                 NaN            NaN   1.01520        24.4524                 NaN   38.8184        23.2843        11.5274                 NaN            NaN
  1294.87        2500.00                 NaN  0.902171                 NaN            NaN   1.01522        24.4523                 NaN   38.8182        23.2841        11.5280                 NaN            NaN
  1291.67        2500.00                 NaN  0.902173                 NaN            NaN   1.01524        24.4521                 NaN   38.8180        23.2839        11.5286                 NaN            NaN
  1288.46        2500.00                 NaN  0.902175                 NaN            NaN   1.01526        24.4519                 NaN   38.8177        23.2837        11.5292                 NaN            NaN
  1285.26        2500.00                 NaN  0.902177                 NaN            NaN   1.01528        24.4517                 NaN   38.8175        23.2835        11.5298                 NaN            NaN
  1282.05        2500.00                 NaN  0.901693                 NaN            NaN   1.03134        24.5559                 NaN   23.2219        38.4774        11.8119                 NaN            NaN
  1278.85        2500.00                 NaN  0.901695                 NaN            NaN   1.03136        24.5557                 NaN   23.2217        38.4771        11.8125                 NaN            NaN
  1275.64        2500.00                 NaN  0.901697                 NaN            NaN   1.03138        24.5555                 NaN   23.2214        38.4769        11.8131                 NaN            NaN
  1272.44        2500.00                 NaN  0.901699                 NaN            NaN   1.03140        24.5553                 NaN   23.2212        38.4767        11.8137                 NaN            NaN
  1269.23        2500.00                 NaN  0.901470                 NaN            NaN   1.03950        24.6042                 NaN   38.3466        23.1606        11.9477                 NaN            NaN
  1266.03        2500.00                 NaN  0.901472                 NaN            NaN   1.03952        24.6040                 NaN   38.3463        23.1604        11.9483                 NaN            NaN
  1262.82        2500.00                 NaN  0.901365                 NaN            NaN   1.04323        24.6270                 NaN   23.1397        38.2770        12.0117                 NaN            NaN
  1259.62        2500.00                 NaN  0.901316                 NaN            NaN   1.04528        24.6373                 NaN   23.1333        38.2413        12.0415                 NaN            NaN
  1256.41        2500.00                 NaN  0.901286                 NaN            NaN   1.04176        24.6495       0.194505        23.1580        37.9924        12.0625                 NaN            NaN
  1253.21        2500.00                 NaN  0.901278                 NaN            NaN   1.03389        24.6614       0.540343        23.2175        37.5727        12.0729                 NaN            NaN
  1250.00        2500.00                 NaN  0.901261                 NaN            NaN   1.02601        24.6759       0.900452        23.2764        37.1317        12.0802       0.808991E-002            NaN
  1246.79        2500.00                 NaN  0.901263                 NaN            NaN   1.02603        24.6757       0.900445        23.2762        37.1315        12.0808       0.809001E-002            NaN
  1243.59        2500.00                 NaN  0.901217                 NaN            NaN   1.01106        24.7052        1.59814        36.2795        23.3819        12.0865       0.365229E-001            NaN
  1240.38        2500.00                 NaN  0.901219                 NaN            NaN   1.01108        24.7050        1.59813        36.2793        23.3817        12.0871       0.365233E-001            NaN
  1237.18        2500.00                 NaN  0.901220                 NaN            NaN   1.01110        24.7048        1.59812        36.2791        23.3815        12.0877       0.365238E-001            NaN
  1233.97        2500.00                 NaN  0.901222                 NaN            NaN   1.01112        24.7046        1.59810        36.2789        23.3812        12.0883       0.365242E-001            NaN
  1230.77        2500.00                 NaN  0.901138                 NaN            NaN  0.983939        24.7596        2.92290        34.6865        23.5574        12.1002       0.884078E-001            NaN
  1227.56        2500.00                 NaN  0.901139                 NaN            NaN  0.983959        24.7594        2.92287        34.6863        23.5572        12.1008       0.884089E-001            NaN
  1224.36        2500.00                 NaN  0.901141                 NaN            NaN  0.983978        24.7592        2.92285        34.6861        23.5569        12.1014       0.884099E-001            NaN
  1221.15        2500.00                 NaN  0.901142                 NaN            NaN  0.983998        24.7590        2.92283        34.6860        23.5567        12.1020       0.884110E-001            NaN
  1217.95        2500.00                 NaN  0.901144                 NaN            NaN  0.984018        24.7588        2.92280        34.6858        23.5565        12.1026       0.884121E-001            NaN
  1214.74        2500.00                 NaN  0.901145                 NaN            NaN  0.984038        24.7586        2.92278        34.6856        23.5563        12.1032       0.884132E-001            NaN
  1211.54        2500.00                 NaN  0.901146                 NaN            NaN  0.984058        24.7584        2.92276        34.6854        23.5560        12.1038       0.884143E-001            NaN
  1208.33        2500.00                 NaN  0.901148                 NaN            NaN  0.984077        24.7582        2.92273        34.6852        23.5558        12.1044       0.884153E-001            NaN
  1205.13        2500.00                 NaN  0.901009                 NaN            NaN  0.940922        24.8498        5.29813        23.7874        31.9199        12.1315       0.171351                 NaN
  1201.92        2500.00                 NaN  0.901011                 NaN            NaN  0.940941        24.8496        5.29809        23.7871        31.9198        12.1321       0.171354                 NaN
  1198.72        2500.00                 NaN  0.901012                 NaN            NaN  0.940959        24.8494        5.29805        23.7869        31.9196        12.1327       0.171356                 NaN
  1195.51        2500.00                 NaN  0.901013                 NaN            NaN  0.940978        24.8492        5.29801        23.7867        31.9194        12.1333       0.171358                 NaN
  1192.31        2500.00                 NaN  0.901014                 NaN            NaN  0.940997        24.8490        5.29796        23.7865        31.9193        12.1339       0.171360                 NaN
  1189.10        2500.00                 NaN  0.901015                 NaN            NaN  0.941015        24.8488        5.29792        23.7862        31.9191        12.1345       0.171362                 NaN
  1185.90        2500.00                 NaN  0.901017                 NaN            NaN  0.941034        24.8486        5.29788        23.7860        31.9189        12.1351       0.171364                 NaN
  1182.69        2500.00                 NaN  0.901018                 NaN            NaN  0.941052        24.8484        5.29784        23.7858        31.9188        12.1358       0.171366                 NaN
  1179.49        2500.00                 NaN  0.900914                 NaN            NaN  0.910289        24.9202        7.38015        23.9002        29.5890        12.1679       0.231384                 NaN
  1176.28        2500.00                 NaN  0.900915                 NaN            NaN  0.910307        24.9200        7.38009        23.9000        29.5888        12.1685       0.231387                 NaN
  1173.08        2500.00                 NaN  0.900916                 NaN            NaN  0.910324        24.9198        7.38003        23.8998        29.5887        12.1691       0.231390                 NaN
  1169.87        2500.00                 NaN  0.900917                 NaN            NaN  0.910342        24.9196        7.37997        23.8996        29.5885        12.1697       0.231393                 NaN
  1166.67        2500.00                 NaN  0.900918                 NaN            NaN  0.910360        24.9194        7.37992        23.8993        29.5884        12.1703       0.231395                 NaN
  1163.46        2500.00                 NaN  0.900919                 NaN            NaN  0.910378        24.9192        7.37986        23.8991        29.5882        12.1709       0.231398                 NaN
  1160.26        2500.00                 NaN  0.900920                 NaN            NaN  0.910395        24.9190        7.37980        23.8989        29.5881        12.1716       0.231401                 NaN
  1157.05        2500.00                 NaN  0.900921                 NaN            NaN  0.910413        24.9188        7.37974        23.8986        29.5879        12.1722       0.231404                 NaN
  1153.85        2500.00                 NaN  0.900847                 NaN            NaN  0.889779        24.9736        9.23573        27.5805        23.9399        12.2087       0.270993                 NaN
  1150.64        2500.00                 NaN  0.900848                 NaN            NaN  0.889797        24.9734        9.23566        27.5804        23.9397        12.2093       0.270997                 NaN
  1147.44        2500.00                 NaN  0.900849                 NaN            NaN  0.889814        24.9732        9.23559        27.5803        23.9394        12.2099       0.271000                 NaN
  1144.23        2500.00                 NaN  0.900850                 NaN            NaN  0.889831        24.9729        9.23552        27.5801        23.9392        12.2105       0.271003                 NaN
  1141.03        2500.00                 NaN  0.900851                 NaN            NaN  0.889848        24.9727        9.23545        27.5800        23.9390        12.2111       0.271006                 NaN
  1137.82        2500.00                 NaN  0.900852                 NaN            NaN  0.889865        24.9725        9.23538        27.5799        23.9387        12.2118       0.271009                 NaN
  1134.62        2500.00                 NaN  0.900852                 NaN            NaN  0.889882        24.9723        9.23531        27.5798        23.9385        12.2124       0.271012                 NaN
  1131.41        2500.00                 NaN  0.900853                 NaN            NaN  0.889899        24.9721        9.23523        27.5796        23.9383        12.2130       0.271016                 NaN
  1128.21        2500.00                 NaN  0.900808                 NaN            NaN  0.878170        25.0119        10.9157        25.8194        23.9284        12.2527       0.292842                 NaN
  1125.00        2500.00                 NaN  0.900809                 NaN            NaN  0.878186        25.0117        10.9156        25.8193        23.9282        12.2533       0.292845                 NaN
  1121.79        2500.00                 NaN  0.900810                 NaN            NaN  0.878203        25.0115        10.9155        25.8192        23.9280        12.2540       0.292849                 NaN
  1118.59        2500.00                 NaN  0.900810                 NaN            NaN  0.878220        25.0113        10.9155        25.8191        23.9277        12.2546       0.292852                 NaN
  1115.38        2500.00                 NaN  0.900800                 NaN            NaN  0.875350        25.0258        11.7051        23.9116        25.0085        12.2755       0.297373                 NaN
  1112.18        2500.00                 NaN  0.900800                 NaN            NaN  0.875366        25.0255        11.7050        23.9114        25.0084        12.2761       0.297376                 NaN
  1108.97        2500.00                 NaN  0.900797                 NaN            NaN  0.874763        25.0310        12.0819        24.6261        23.9005        12.2880       0.296999                 NaN
  1105.77        2500.00                 NaN  0.900796                 NaN            NaN  0.874625        25.0334        12.2682        23.8938        24.4383        12.2943                 NaN  0.296544     
  1102.56        2500.00                 NaN  0.900793                 NaN            NaN  0.874493        25.0367        12.4553        23.8850        24.2495        12.2994                 NaN  0.298812     
  1099.36        2500.00                 NaN  0.900794                 NaN            NaN  0.874509        25.0365        12.4552        23.8847        24.2494        12.3000                 NaN  0.298811     
  1096.15        2500.00                 NaN  0.900794                 NaN            NaN  0.874526        25.0363        12.4551        23.8845        24.2493        12.3007                 NaN  0.298808     
  1092.95        2500.00                 NaN  0.900795                 NaN            NaN  0.874542        25.0361        12.4551        23.8842        24.2492        12.3013                 NaN  0.298806     
  1089.74        2500.00                 NaN  0.900795                 NaN            NaN  0.874559        25.0359        12.4550        23.8840        24.2491        12.3019                 NaN  0.298803     
  1086.54        2500.00                 NaN  0.900795                 NaN            NaN  0.874575        25.0357        12.4549        23.8838        24.2490        12.3025                 NaN  0.298799     
  1083.33        2500.00                 NaN  0.900796                 NaN            NaN  0.874591        25.0354        12.4548        23.8835        24.2489        12.3031                 NaN  0.298796     
  1080.13        2500.00                 NaN  0.900796                 NaN            NaN  0.874608        25.0352        12.4547        23.8833        24.2488        12.3037                 NaN  0.298791     
  1076.92        2500.00                 NaN  0.900786                 NaN            NaN  0.878418        25.0515        13.8851        23.8215        22.8163        12.3398                 NaN  0.306482     
  1073.72        2500.00                 NaN  0.900786                 NaN            NaN  0.878434        25.0513        13.8850        23.8213        22.8163        12.3404                 NaN  0.306476     
  1070.51        2500.00                 NaN  0.900786                 NaN            NaN  0.878450        25.0511        13.8849        23.8210        22.8162        12.3410                 NaN  0.306471     
  1067.31        2500.00                 NaN  0.900787                 NaN            NaN  0.878467        25.0509        13.8848        23.8208        22.8161        12.3417                 NaN  0.306465     
  1064.10        2500.00                 NaN  0.900787                 NaN            NaN  0.878483        25.0507        13.8847        23.8206        22.8160        12.3423                 NaN  0.306459     
  1060.90        2500.00                 NaN  0.900787                 NaN            NaN  0.878499        25.0505        13.8846        23.8203        22.8159        12.3429                 NaN  0.306453     
  1057.69        2500.00                 NaN  0.900787                 NaN            NaN  0.878515        25.0503        13.8845        23.8201        22.8159        12.3435                 NaN  0.306446     
  1054.49        2500.00                 NaN  0.900787                 NaN            NaN  0.878531        25.0501        13.8844        23.8199        22.8158        12.3441                 NaN  0.306439     
  1051.28        2500.00                 NaN  0.900789                 NaN            NaN  0.889257        25.0569        15.2199        21.5069        23.7378        12.3794                 NaN  0.309100     
  1048.08        2500.00                 NaN  0.900789                 NaN            NaN  0.889273        25.0567        15.2198        21.5068        23.7376        12.3800                 NaN  0.309093     
  1044.87        2500.00                 NaN  0.900789                 NaN            NaN  0.889289        25.0565        15.2197        21.5067        23.7373        12.3806                 NaN  0.309086     
  1041.67        2500.00                 NaN  0.900789                 NaN            NaN  0.889305        25.0563        15.2196        21.5067        23.7371        12.3813                 NaN  0.309079     
  1038.46        2500.00                 NaN  0.900789                 NaN            NaN  0.889322        25.0560        15.2194        21.5066        23.7368        12.3819                 NaN  0.309072     
  1035.26        2500.00                 NaN  0.900789                 NaN            NaN  0.889338        25.0558        15.2193        21.5065        23.7366        12.3825                 NaN  0.309065     
  1032.05        2500.00                 NaN  0.900789                 NaN            NaN  0.889354        25.0556        15.2192        21.5065        23.7364        12.3831                 NaN  0.309058     
  1028.85        2500.00                 NaN  0.900789                 NaN            NaN  0.889370        25.0554        15.2191        21.5064        23.7361        12.3837                 NaN  0.309051     
  1025.64        2500.00                 NaN  0.900801                 NaN            NaN  0.907000        25.0532        16.4788        23.6414        20.2930        12.4167                 NaN  0.309050     
  1022.44        2500.00                 NaN  0.900801                 NaN            NaN  0.907016        25.0530        16.4787        23.6412        20.2929        12.4174                 NaN  0.309043     
  1019.23        2500.00                 NaN  0.900801                 NaN            NaN  0.907032        25.0528        16.4786        23.6409        20.2929        12.4180                 NaN  0.309036     
  1016.03        2500.00                 NaN  0.900801                 NaN            NaN  0.907049        25.0526        16.4785        23.6407        20.2928        12.4186                 NaN  0.309029     
  1012.82        2500.00                 NaN  0.900800                 NaN            NaN  0.907065        25.0523        16.4783        23.6404        20.2928        12.4192                 NaN  0.309022     
  1009.62        2500.00                 NaN  0.900800                 NaN            NaN  0.907081        25.0521        16.4782        23.6402        20.2927        12.4198                 NaN  0.309015     
  1006.41        2500.00                 NaN  0.900800                 NaN            NaN  0.907097        25.0519        16.4781        23.6400        20.2927        12.4204                 NaN  0.309009     
  1003.21        2500.00                 NaN  0.900799                 NaN            NaN  0.907114        25.0517        16.4780        23.6397        20.2926        12.4211                 NaN  0.309002     
  1000.00        2500.00                 NaN  0.900823                 NaN            NaN  0.931781        25.0392        17.6707        23.5375        19.1633        12.4523                 NaN  0.304409     
