|6.6.6
Archiving\03_Data\DfracLP/QFM_m1.5/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1431.08        500.000        96.2184                 NaN            NaN            NaN            NaN   1.37625        1.52533       0.880046                 NaN            NaN            NaN
  1428.57        500.000        95.0295                 NaN            NaN            NaN            NaN   1.50955        2.07265        1.38826                 NaN            NaN            NaN
  1426.07        500.000        95.2082                 NaN            NaN            NaN            NaN   1.45831        1.99611        1.33736                 NaN            NaN            NaN
  1423.56        500.000        95.3745                 NaN            NaN            NaN            NaN   1.40974        1.92544        1.29028                 NaN            NaN            NaN
  1421.05        500.000        95.5288                 NaN            NaN            NaN            NaN   1.36475        1.86029        1.24613                 NaN            NaN            NaN
  1418.55        500.000        95.6771                 NaN            NaN            NaN            NaN   1.32163        1.79727        1.20396                 NaN            NaN            NaN
  1416.04        500.000        95.8125                 NaN            NaN            NaN            NaN   1.74213        1.27995        1.16542                 NaN            NaN            NaN
  1413.53        500.000        95.9455                 NaN            NaN            NaN            NaN   1.24112        1.68641        1.12693                 NaN            NaN            NaN
  1411.03        500.000        96.0621                 NaN            NaN            NaN            NaN   1.20697        1.63764        1.09328                 NaN            NaN            NaN
  1408.52        500.000        96.1883                 NaN            NaN            NaN            NaN   1.58634        1.16819        1.05714                 NaN            NaN            NaN
  1406.02        500.000        96.2919                 NaN  0.282579E-005            NaN            NaN   1.13716        1.54401        1.02693                 NaN            NaN            NaN
  1403.51        500.000        96.3923                 NaN            NaN            NaN            NaN   1.10648        1.50379       0.997435                 NaN            NaN            NaN
  1401.00        500.000        96.4942                 NaN            NaN            NaN            NaN   1.46263        1.07520       0.967983                 NaN            NaN            NaN
  1398.50        500.000        96.5846                 NaN            NaN            NaN            NaN   1.04767        1.42634       0.941358                 NaN            NaN            NaN
  1395.99        500.000        96.6721                 NaN  0.115826E-001            NaN            NaN   1.37300        1.02609       0.917177                 NaN            NaN            NaN
  1393.48        500.000        96.7315                 NaN  0.452859                 NaN            NaN  0.645294        1.21442       0.955948                 NaN            NaN            NaN
  1390.98        500.000        96.8274                 NaN  0.460873                 NaN            NaN   1.19046       0.592453       0.928836                 NaN            NaN            NaN
  1388.47        500.000        96.8996                 NaN  0.469759                 NaN            NaN  0.542599        1.17939       0.908680                 NaN            NaN            NaN
  1385.96        500.000        96.9807                 NaN  0.479049                 NaN            NaN   1.16439       0.489622       0.886205                 NaN            NaN            NaN
  1383.46        500.000        97.0552                 NaN  0.488399                 NaN            NaN   1.15012       0.440674       0.865596                 NaN            NaN            NaN
  1380.95        500.000        97.1224                 NaN  0.496002                 NaN            NaN   1.13957       0.395604       0.846470                 NaN            NaN            NaN
  1378.45        500.000        97.1884                 NaN  0.504912                 NaN            NaN   1.12705       0.351802       0.827854                 NaN            NaN            NaN
  1375.94        500.000        97.2585                 NaN  0.511424                 NaN            NaN   1.11523       0.306637       0.808184                 NaN            NaN            NaN
  1373.43        500.000        97.3201                 NaN  0.519028                 NaN            NaN   1.10646       0.263716       0.790719                 NaN            NaN            NaN
  1370.93        500.000        97.3796                 NaN  0.527388                 NaN            NaN   1.09550       0.223704       0.773856                 NaN            NaN            NaN
  1368.42        500.000        97.4391                 NaN  0.531472                 NaN            NaN  0.186279        1.08660       0.756598                 NaN            NaN            NaN
  1365.91        500.000        97.4937                 NaN  0.537828                 NaN            NaN  0.148955        1.07848       0.740988                 NaN            NaN            NaN
  1363.41        500.000        97.5460                 NaN  0.542651                 NaN            NaN  0.114347        1.07126       0.725760                 NaN            NaN            NaN
  1360.90        500.000        97.5992                 NaN  0.547126                 NaN            NaN  0.814879E-001   1.06191       0.710247                 NaN            NaN            NaN
  1358.40        500.000        97.6500                 NaN  0.551150                 NaN            NaN   1.05305       0.503404E-001  0.695449                 NaN            NaN            NaN
  1355.89        500.000        97.7005                 NaN  0.554003                 NaN            NaN  0.198467E-001   1.04496       0.680650                 NaN            NaN            NaN
  1353.38        500.000        97.7449                 NaN  0.553876                 NaN            NaN   1.03423                 NaN  0.666980                 NaN            NaN            NaN
  1350.88        500.000        97.7916                 NaN  0.540076                 NaN            NaN  0.157470E-001   1.00038       0.652247                 NaN            NaN            NaN
  1348.37        500.000        97.8317                 NaN  0.537198                 NaN            NaN  0.992426                 NaN  0.638692                 NaN            NaN            NaN
  1345.86        500.000        97.8682                 NaN  0.532349                 NaN            NaN  0.972571                 NaN  0.626911                 NaN            NaN            NaN
  1343.36        500.000        97.9124                 NaN  0.520782                 NaN            NaN  0.954444                 NaN  0.612412                 NaN            NaN            NaN
  1340.85        500.000        97.9479                 NaN  0.510289                 NaN            NaN  0.941890                 NaN  0.599921                 NaN            NaN            NaN
  1338.35        500.000        97.9852                 NaN  0.505793                 NaN            NaN  0.921095                 NaN  0.587871                 NaN            NaN            NaN
  1335.84        500.000        98.0175                 NaN  0.501865                 NaN            NaN  0.903575                 NaN  0.577084                 NaN            NaN            NaN
  1333.33        500.000        98.0570                 NaN  0.492805                 NaN            NaN  0.886040                 NaN  0.564121                 NaN            NaN            NaN
  1330.83        500.000        98.0852                 NaN  0.493826                 NaN            NaN  0.864875                 NaN  0.556075                 NaN            NaN            NaN
  1328.32        500.000        98.1328                 NaN  0.472962                 NaN            NaN  0.856296                 NaN  0.537962                 NaN            NaN            NaN
  1325.81        500.000        98.1587                 NaN  0.468772                 NaN            NaN  0.842353                 NaN  0.530173                 NaN            NaN            NaN
  1323.31        500.000        98.1927                 NaN  0.460513                 NaN            NaN  0.827745                 NaN  0.519041                 NaN            NaN            NaN
  1320.80        500.000        98.2231                 NaN  0.453767                 NaN            NaN  0.814361                 NaN  0.508766                 NaN            NaN            NaN
  1318.30        500.000        98.2534                 NaN  0.445986                 NaN            NaN  0.802231                 NaN  0.498396                 NaN            NaN            NaN
  1315.79        500.000        98.2868                 NaN  0.436826                 NaN            NaN  0.788657                 NaN  0.487672                 NaN            NaN            NaN
  1313.28        500.000        98.3138                 NaN  0.429802                 NaN            NaN  0.778256                 NaN  0.478190                 NaN            NaN            NaN
  1310.78        500.000        98.3447                 NaN  0.421593                 NaN            NaN  0.765562                 NaN  0.468107                 NaN            NaN            NaN
  1308.27        500.000        98.3721                 NaN  0.414459                 NaN            NaN  0.754598                 NaN  0.458860                 NaN            NaN            NaN
  1305.76        500.000        98.3996                 NaN  0.406004                 NaN            NaN  0.744824                 NaN  0.449584                 NaN            NaN            NaN
  1303.26        500.000        98.4268                 NaN  0.398222                 NaN            NaN  0.734640                 NaN  0.440346                 NaN            NaN            NaN
  1300.75        500.000        98.4534                 NaN  0.392854                 NaN            NaN  0.722062                 NaN  0.431693                 NaN            NaN            NaN
  1298.25        500.000        98.4816                 NaN  0.381271                 NaN            NaN  0.714788                 NaN  0.422343                 NaN            NaN            NaN
  1295.74        500.000        98.4129                 NaN  0.701408                 NaN            NaN  0.372295                 NaN  0.513431                 NaN            NaN            NaN
  1293.23        500.000        97.7265                 NaN   1.09422                 NaN            NaN  0.475591                 NaN  0.703656                 NaN            NaN            NaN
  1290.73        500.000        99.1329                 NaN            NaN            NaN            NaN  0.678944                 NaN  0.188199                 NaN            NaN            NaN
  1288.22        500.000        98.7225                 NaN            NaN            NaN            NaN  0.992057                 NaN  0.285404                 NaN            NaN            NaN
  1285.71        500.000        98.8689                 NaN  0.160667E-001            NaN            NaN  0.830979                 NaN  0.284079                 NaN            NaN            NaN
  1283.21        500.000        98.6285                 NaN  0.331219                 NaN            NaN  0.666563                 NaN  0.373758                 NaN            NaN            NaN
  1280.70        500.000        98.6520                 NaN  0.325230                 NaN            NaN  0.656500                 NaN  0.366235                 NaN            NaN            NaN
  1278.20        500.000        98.6737                 NaN  0.315559                 NaN            NaN  0.651623                 NaN  0.359069                 NaN            NaN            NaN
  1275.69        500.000        98.6840                 NaN  0.307508                 NaN            NaN  0.651929                 NaN  0.356530                 NaN            NaN            NaN
  1273.18        500.000        98.7257                 NaN  0.297235                 NaN            NaN  0.636477                 NaN  0.340570                 NaN            NaN            NaN
  1270.68        500.000        98.7404                 NaN  0.289880                 NaN            NaN  0.632053                 NaN  0.337672                 NaN            NaN            NaN
  1268.17        500.000        98.7616                 NaN  0.280099                 NaN            NaN  0.627387                 NaN  0.330917                 NaN            NaN            NaN
  1265.66        500.000        98.7815                 NaN  0.271258                 NaN            NaN  0.622702                 NaN  0.324532                 NaN            NaN            NaN
  1263.16        500.000        98.8026                 NaN  0.259306                 NaN            NaN  0.620064                 NaN  0.317990                 NaN            NaN            NaN
  1260.65        500.000        95.0729                 NaN  0.473995                 NaN            NaN   1.38122                 NaN  0.698131        2.37373                 NaN            NaN
  1258.15        500.000        91.4438                 NaN  0.454767                 NaN            NaN  0.383036        1.94922        1.10001        4.46351       0.205612                 NaN
  1255.64        500.000        91.4049                 NaN  0.367600                 NaN            NaN   1.83546       0.556945        1.10541        4.45393       0.275770                 NaN
  1253.13        500.000        92.1288                 NaN  0.342550                 NaN            NaN   1.72681       0.469974        1.01526        4.06709       0.249546                 NaN
  1250.63        500.000        92.7470                 NaN  0.324301                 NaN            NaN  0.378798        1.64579       0.937324        3.73957       0.227250                 NaN
  1248.12        500.000        93.2838                 NaN  0.305220                 NaN            NaN   1.56141       0.315565       0.868783        3.45758       0.207603                 NaN
  1245.61        500.000        93.7522                 NaN  0.285613                 NaN            NaN   1.47925       0.271885       0.808230        3.21276       0.190099                 NaN
  1243.11        500.000        94.1551                 NaN  0.237790                 NaN            NaN  0.349257        1.32757       0.755304        3.00179       0.173157                 NaN
  1240.60        500.000        94.5417                 NaN  0.273576                 NaN            NaN   1.40600       0.107998       0.704203        2.80501       0.161475                 NaN
  1238.10        500.000        94.8627                 NaN  0.220489                 NaN            NaN   1.20469       0.266152       0.661149        2.63780       0.146966                 NaN
  1235.59        500.000        95.1582                 NaN  0.194117                 NaN            NaN   1.08810       0.318248       0.621163        2.48544       0.134774                 NaN
  1233.08        500.000        95.4251                 NaN  0.165142                 NaN            NaN  0.957188       0.396955       0.584753        2.34756       0.123337                 NaN
  1230.58        500.000        95.6647                 NaN  0.130762                 NaN            NaN  0.801876       0.515871       0.551722        2.22252       0.112527                 NaN
  1228.07        500.000        95.8834                 NaN  0.941770E-001            NaN            NaN  0.634609       0.656120       0.521405        2.10802       0.102279                 NaN
  1225.56        500.000        96.0770                 NaN  0.469735E-001            NaN            NaN  0.454985       0.829977       0.494453        2.00434       0.922295E-001            NaN
  1223.06        500.000        96.2627                 NaN  0.186143E-001            NaN            NaN  0.976562       0.283852       0.468567        1.90614       0.835315E-001            NaN
  1220.55        500.000        96.4440                 NaN            NaN            NaN            NaN  0.987982       0.233233       0.443582        1.81501       0.761549E-001            NaN
  1218.05        500.000        96.6052                 NaN            NaN            NaN            NaN  0.873306       0.296819       0.420631        1.73381       0.701866E-001            NaN
  1215.54        500.000        96.7720                 NaN            NaN            NaN            NaN  0.749799       0.361785       0.397086        1.65442       0.649490E-001            NaN
  1213.03        500.000        96.9057                 NaN  0.559781E-004            NaN            NaN  0.943758       0.127304       0.379858        1.58437       0.589303E-001            NaN
  1210.53        500.000        97.0584                 NaN  0.272101E-004            NaN            NaN  0.927480E-001  0.923009       0.358742        1.51269       0.543941E-001            NaN
  1208.02        500.000        76.3388                 NaN  0.875555                 NaN            NaN   2.77499                 NaN   2.02310        8.89025       0.233263        8.86401     
  1205.51        500.000        74.7070                 NaN  0.861805                 NaN            NaN   3.04622                 NaN   2.13613        9.38658       0.234160        9.62807     
  1203.01        500.000        76.6010                 NaN  0.727307                 NaN            NaN   2.86414                 NaN   1.96652        8.68436       0.211073        8.94560     
  1200.50        500.000        81.2016                 NaN  0.581362                 NaN            NaN   2.37585                 NaN   1.60455        6.99346       0.154285        7.08892     
  1197.99        500.000        81.7932                 NaN  0.474037                 NaN            NaN   2.34366                 NaN   1.53286        6.78900       0.146321        6.92091     
  1195.49        500.000        82.4099                 NaN            NaN            NaN            NaN   2.44006       0.427627        1.49447        6.52811       0.109369        6.59052     
  1192.98        500.000        81.5258                 NaN  0.779129                 NaN            NaN   1.70139                 NaN   1.50860        7.11547       0.168072        7.20154     
  1190.48        500.000        81.2135                 NaN            NaN            NaN            NaN  0.393222        2.55778        1.54604        7.12710       0.108384        7.05403     
  1187.97        500.000        61.4810                 NaN            NaN            NaN            NaN   4.44678       0.843153        3.04029        15.2541       0.221455        14.7133     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN   9.71092        2.70373        7.53279        40.6745       0.598454        38.7796     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN   9.97592        2.44520        7.54258        40.6613       0.595305        38.7797     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN   2.15311        10.2680        7.54482        40.6591       0.594662        38.7803     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN   9.95656        2.47216        7.55189        40.6475       0.591777        38.7801     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN   10.4750        1.95948        7.55948        40.6363       0.589240        38.7805     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN   10.2312        2.20569        7.56277        40.6316       0.588018        38.7807     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN   10.2827        2.16537        7.56967        40.6162       0.583882        38.7823     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN   10.8234        1.62422        7.58438        40.6042       0.582602        38.7812     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN   10.7108        1.74239        7.58495        40.6018       0.579278        38.7808     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN   10.9149        1.54629        7.59184        40.5885       0.576880        38.7816     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN   10.7413        1.72083        7.59347        40.5867       0.576099        38.7816     
  1157.89        500.000                 NaN            NaN  0.285875E-005            NaN            NaN   11.5911       0.881377        7.60416        40.5696       0.571800        38.7820     
  1155.39        500.000                 NaN            NaN   2.93879                 NaN            NaN   8.08216                 NaN   7.35074        41.2484       0.795583        39.5844     
  1152.88        500.000                 NaN            NaN   2.99461                 NaN            NaN   7.99994                 NaN   7.34535        41.2599       0.799555        39.6007     
  1150.38        500.000                 NaN            NaN   3.05562                 NaN            NaN   7.90935                 NaN   7.34069        41.2716       0.804293        39.6184     
  1147.87        500.000                 NaN            NaN   3.11243                 NaN            NaN   7.82446                 NaN   7.33833        41.2821       0.808364        39.6343     
  1145.36        500.000                 NaN            NaN   3.16511                 NaN            NaN   7.74564                 NaN   7.33555        41.2920       0.812246        39.6495     
  1142.86        500.000                 NaN            NaN   3.20937                 NaN            NaN   7.67957                 NaN   7.33225        41.3012       0.815464        39.6621     
  1140.35        500.000                 NaN            NaN   3.25108                 NaN            NaN   7.61791                 NaN   7.33000        41.3081       0.818516        39.6744     
  1137.84        500.000                 NaN            NaN   3.29148                 NaN            NaN   7.55813                 NaN   7.32826        41.3145       0.821409        39.6863     
  1135.34        500.000                 NaN            NaN   3.32870                 NaN            NaN   7.50336                 NaN   7.32665        41.3201       0.823969        39.6973     
  1132.83        500.000                 NaN            NaN   3.36390                 NaN            NaN   7.45144                 NaN   7.32513        41.3254       0.826445        39.7077     
  1130.33        500.000                 NaN            NaN   3.45881                 NaN            NaN   7.30590                 NaN   7.31681        41.3494       0.834646        39.7344     
  1127.82        500.000                 NaN            NaN   3.43769                 NaN            NaN   7.34258                 NaN   7.32365        41.3350       0.831434        39.7297     
  1125.31        500.000                 NaN            NaN   3.46146                 NaN            NaN   7.30739                 NaN   7.32134        41.3397       0.833130        39.7369     
  1122.81        500.000                 NaN            NaN   3.46653                 NaN            NaN   7.29335                 NaN   7.32138        41.3466       0.835068        39.7371     
  1120.30        500.000                 NaN            NaN   3.52360                 NaN            NaN   7.21571                 NaN   7.31750        41.3501       0.837900        39.7552     
  1117.79        500.000                 NaN            NaN   3.55051                 NaN            NaN   7.17669                 NaN   7.31817        41.3519       0.839417        39.7633     
  1115.29        500.000                 NaN            NaN   3.57173                 NaN            NaN   7.14088                 NaN   7.31817        41.3588       0.841414        39.7690     
  1112.78        500.000                 NaN            NaN   3.59223                 NaN            NaN   7.11700                 NaN   7.31748        41.3549       0.841879        39.7765     
  1110.28        500.000                 NaN            NaN   3.62198                 NaN            NaN   7.07240                 NaN   7.31605        41.3599       0.844225        39.7855     
  1107.77        500.000                 NaN            NaN   3.64158                 NaN            NaN   7.04468                 NaN   7.31691        41.3603       0.845128        39.7914     
  1105.26        500.000                 NaN            NaN   3.66378                 NaN            NaN   7.01137                 NaN   7.31503        41.3646       0.846956        39.7983     
  1102.76        500.000                 NaN            NaN   3.75675                 NaN            NaN   6.83528                 NaN   7.29019        41.4380       0.862883        39.8169     
  1100.25        500.000                 NaN            NaN   3.77368                 NaN            NaN   6.80193                 NaN   7.28499        41.4531       0.866139        39.8202     
  1097.74        500.000                 NaN            NaN   3.82854                 NaN            NaN   6.72606                 NaN   7.28681        41.4517       0.868595        39.8383     
  1095.24        500.000                 NaN            NaN   3.82854                 NaN            NaN   6.72606                 NaN   7.28681        41.4517       0.868595        39.8383     
  1092.73        500.000                 NaN            NaN   3.82854                 NaN            NaN   6.72606                 NaN   7.28681        41.4517       0.868595        39.8383     
  1090.23        500.000                 NaN            NaN   3.77223                 NaN            NaN   6.85807                 NaN   7.31585        41.3677       0.852916        39.8332     
  1087.72        500.000                 NaN            NaN   3.78890                 NaN            NaN   6.83446                 NaN   7.31599        41.3682       0.853854        39.8386     
  1085.21        500.000                 NaN            NaN   3.80363                 NaN            NaN   6.81394                 NaN   7.31641        41.3678       0.854609        39.8436     
  1082.71        500.000                 NaN            NaN   3.81937                 NaN            NaN   6.79176                 NaN   7.31665        41.3680       0.855470        39.8488     
  1080.20        500.000                 NaN            NaN   3.83445                 NaN            NaN   6.77063                 NaN   7.31697        41.3679       0.856268        39.8538     
  1077.69        500.000                 NaN            NaN   3.90840                 NaN            NaN   6.62806                 NaN   7.29643        41.4300       0.869257        39.8678     
  1075.19        500.000                 NaN            NaN   3.91363                 NaN            NaN   6.61948                 NaN   7.29616        41.4316       0.869794        39.8693     
  1072.68        500.000                 NaN            NaN   3.95327                 NaN            NaN   6.56566                 NaN   7.29846        41.4281       0.871427        39.8831     
  1070.18        500.000                 NaN            NaN   3.95647                 NaN            NaN   6.56070                 NaN   7.29828        41.4288       0.871707        39.8840     
  1067.67        500.000                 NaN            NaN   3.95929                 NaN            NaN   6.55631                 NaN   7.29811        41.4295       0.871959        39.8849     
  1065.16        500.000                 NaN            NaN   3.96177                 NaN            NaN   6.55243                 NaN   7.29795        41.4301       0.872185        39.8856     
  1062.66        500.000                 NaN            NaN   3.97031                 NaN            NaN   6.53395                 NaN   7.29473        41.4397       0.874199        39.8871     
  1060.15        500.000                 NaN            NaN   4.03712                 NaN            NaN   6.48810                 NaN   7.32441        41.3602       0.866711        39.9235     
  1057.64        500.000                 NaN            NaN   4.02663                 NaN            NaN   6.50279                 NaN   7.32381        41.3612       0.866103        39.9195     
  1055.14        500.000                 NaN            NaN   4.02842                 NaN            NaN   6.50033                 NaN   7.32389        41.3611       0.866188        39.9201     
  1052.63        500.000                 NaN            NaN   4.03022                 NaN            NaN   6.49784                 NaN   7.32398        41.3610       0.866276        39.9207     
  1050.13        500.000                 NaN            NaN   4.03166                 NaN            NaN   6.49586                 NaN   7.32405        41.3609       0.866346        39.9212     
  1047.62        500.000                 NaN            NaN   4.03299                 NaN            NaN   6.49404                 NaN   7.32411        41.3608       0.866411        39.9217     
  1045.11        500.000                 NaN            NaN   4.03712                 NaN            NaN   6.48810                 NaN   7.32441        41.3602       0.866711        39.9235     
  1042.61        500.000                 NaN            NaN   4.03711                 NaN            NaN   6.48810                 NaN   7.32441        41.3602       0.866711        39.9235     
  1040.10        500.000                 NaN            NaN   4.03712                 NaN            NaN   6.48810                 NaN   7.32441        41.3602       0.866711        39.9235     
  1037.59        500.000                 NaN            NaN   4.03712                 NaN            NaN   6.48810                 NaN   7.32441        41.3602       0.866711        39.9235     
  1035.09        500.000                 NaN            NaN   4.06807                 NaN            NaN   6.44995                 NaN   7.32826        41.3509       0.867280        39.9355     
  1032.58        500.000                 NaN            NaN   4.07228                 NaN            NaN   6.44429                 NaN   7.32858        41.3503       0.867454        39.9371     
  1030.08        500.000                 NaN            NaN   4.07401                 NaN            NaN   6.44026                 NaN   7.32787        41.3524       0.867936        39.9375     
  1027.57        500.000                 NaN            NaN   4.07787                 NaN            NaN   6.43510                 NaN   7.32809        41.3518       0.868050        39.9391     
  1025.06        500.000                 NaN            NaN   4.07787                 NaN            NaN   6.43510                 NaN   7.32809        41.3518       0.868050        39.9391     
  1022.56        500.000                 NaN            NaN   4.07787                 NaN            NaN   6.43510                 NaN   7.32809        41.3518       0.868050        39.9391     
  1020.05        500.000                 NaN            NaN   4.07787                 NaN            NaN   6.43510                 NaN   7.32809        41.3518       0.868050        39.9391     
  1017.54        500.000                 NaN            NaN   4.07787                 NaN            NaN   6.43510                 NaN   7.32809        41.3518       0.868050        39.9391     
  1015.04        500.000                 NaN            NaN   4.18231                 NaN            NaN   6.30424                 NaN   7.34410        41.3171       0.870656        39.9816     
  1012.53        500.000                 NaN            NaN   4.18231                 NaN            NaN   6.30424                 NaN   7.34410        41.3171       0.870656        39.9816     
  1010.03        500.000                 NaN            NaN   4.18231                 NaN            NaN   6.30424                 NaN   7.34410        41.3171       0.870656        39.9816     
  1007.52        500.000                 NaN            NaN   4.18231                 NaN            NaN   6.30424                 NaN   7.34410        41.3171       0.870656        39.9816     
  1005.01        500.000                 NaN            NaN   4.18231                 NaN            NaN   6.30424                 NaN   7.34410        41.3171       0.870656        39.9816     
  1002.51        500.000                 NaN            NaN   4.17227                 NaN            NaN   6.32096                 NaN   7.34474        41.3141       0.869552        39.9784     
  1000.00        500.000                 NaN            NaN   4.18143                 NaN            NaN   6.30831                 NaN   7.34567        41.3123       0.870150        39.9821     
