|6.6.6
Archiving\03_Data\DfracLP/QFM_m1.5/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1431.08        500.000        96.5789                 NaN            NaN            NaN            NaN   1.19180        1.30392       0.925399                 NaN            NaN            NaN
  1428.57        500.000        95.4622                 NaN            NaN            NaN            NaN   1.30660        1.77031        1.46089                 NaN            NaN            NaN
  1426.07        500.000        95.6307                 NaN            NaN            NaN            NaN   1.26048        1.70184        1.40702                 NaN            NaN            NaN
  1423.56        500.000        95.7876                 NaN            NaN            NaN            NaN   1.21669        1.63857        1.35715                 NaN            NaN            NaN
  1421.05        500.000        95.9334                 NaN            NaN            NaN            NaN   1.17608        1.58018        1.31035                 NaN            NaN            NaN
  1418.55        500.000        96.0734                 NaN            NaN            NaN            NaN   1.13718        1.52385        1.26560                 NaN            NaN            NaN
  1416.04        500.000        96.2014                 NaN            NaN            NaN            NaN   1.47429        1.09959        1.22468                 NaN            NaN            NaN
  1413.53        500.000        96.3271                 NaN            NaN            NaN            NaN   1.06460        1.42451        1.18379                 NaN            NaN            NaN
  1411.03        500.000        96.4378                 NaN            NaN            NaN            NaN   1.03359        1.38067        1.14798                 NaN            NaN            NaN
  1408.52        500.000        96.5566                 NaN            NaN            NaN            NaN   1.33495       0.998858        1.10955                 NaN            NaN            NaN
  1406.02        500.000        96.6551                 NaN  0.219109E-005            NaN            NaN  0.970703        1.29681        1.07736                 NaN            NaN            NaN
  1403.51        500.000        96.7506                 NaN            NaN            NaN            NaN  0.942908        1.26054        1.04591                 NaN            NaN            NaN
  1401.00        500.000        96.8470                 NaN            NaN            NaN            NaN   1.22373       0.914748        1.01451                 NaN            NaN            NaN
  1398.50        500.000        96.9331                 NaN            NaN            NaN            NaN  0.889784        1.19102       0.986074                 NaN            NaN            NaN
  1395.99        500.000        97.0167                 NaN  0.886429E-002            NaN            NaN   1.14423       0.869967       0.960196                 NaN            NaN            NaN
  1393.48        500.000        97.0910                 NaN  0.345171                 NaN            NaN  0.536504        1.02741       0.999889                 NaN            NaN            NaN
  1390.98        500.000        97.1833                 NaN  0.349932                 NaN            NaN   1.00494       0.491403       0.970426                 NaN            NaN            NaN
  1388.47        500.000        97.2545                 NaN  0.355146                 NaN            NaN  0.448856       0.993257       0.948262                 NaN            NaN            NaN
  1385.96        500.000        97.3331                 NaN  0.360706                 NaN            NaN  0.978457       0.404055       0.923669                 NaN            NaN            NaN
  1383.46        500.000        97.4057                 NaN  0.366241                 NaN            NaN  0.964254       0.362738       0.901039                 NaN            NaN            NaN
  1380.95        500.000        97.4719                 NaN  0.370346                 NaN            NaN  0.953058       0.324773       0.879970                 NaN            NaN            NaN
  1378.45        500.000        97.5368                 NaN  0.375444                 NaN            NaN  0.940295       0.288045       0.859440                 NaN            NaN            NaN
  1375.94        500.000        97.6048                 NaN  0.378751                 NaN            NaN  0.928220       0.250425       0.837828                 NaN            NaN            NaN
  1373.43        500.000        97.6653                 NaN  0.382830                 NaN            NaN  0.918580       0.214778       0.818529                 NaN            NaN            NaN
  1370.93        500.000        97.7238                 NaN  0.387402                 NaN            NaN  0.907244       0.181703       0.799870                 NaN            NaN            NaN
  1368.42        500.000        97.7820                 NaN  0.388798                 NaN            NaN  0.150889       0.897484       0.780824                 NaN            NaN            NaN
  1365.91        500.000        97.8358                 NaN  0.391815                 NaN            NaN  0.120322       0.888526       0.763505                 NaN            NaN            NaN
  1363.41        500.000        97.8874                 NaN  0.393690                 NaN            NaN  0.921060E-001  0.880226       0.746603                 NaN            NaN            NaN
  1360.90        500.000        97.9395                 NaN  0.395344                 NaN            NaN  0.654535E-001  0.870240       0.729431                 NaN            NaN            NaN
  1358.40        500.000        97.9893                 NaN  0.396624                 NaN            NaN  0.860728       0.403224E-001  0.713023                 NaN            NaN            NaN
  1355.89        500.000        98.0386                 NaN  0.397095                 NaN            NaN  0.158519E-001  0.851811       0.696642                 NaN            NaN            NaN
  1353.38        500.000        98.0824                 NaN  0.395378                 NaN            NaN  0.840740                 NaN  0.681453                 NaN            NaN            NaN
  1350.88        500.000        98.1268                 NaN  0.384142                 NaN            NaN  0.125042E-001  0.811360       0.665212                 NaN            NaN            NaN
  1348.37        500.000        98.1669                 NaN  0.380382                 NaN            NaN  0.802507                 NaN  0.650220                 NaN            NaN            NaN
  1345.86        500.000        98.2031                 NaN  0.375362                 NaN            NaN  0.784446                 NaN  0.637066                 NaN            NaN            NaN
  1343.36        500.000        98.2453                 NaN  0.365845                 NaN            NaN  0.767672                 NaN  0.621183                 NaN            NaN            NaN
  1340.85        500.000        98.2802                 NaN  0.357016                 NaN            NaN  0.755386                 NaN  0.607386                 NaN            NaN            NaN
  1338.35        500.000        98.3166                 NaN  0.352492                 NaN            NaN  0.736804                 NaN  0.594071                 NaN            NaN            NaN
  1335.84        500.000        98.3488                 NaN  0.348228                 NaN            NaN  0.720892                 NaN  0.582069                 NaN            NaN            NaN
  1333.33        500.000        98.3864                 NaN  0.340696                 NaN            NaN  0.705024                 NaN  0.567904                 NaN            NaN            NaN
  1330.83        500.000        98.4146                 NaN  0.340219                 NaN            NaN  0.686484                 NaN  0.558727                 NaN            NaN            NaN
  1328.32        500.000        98.4585                 NaN  0.324455                 NaN            NaN  0.677611                 NaN  0.539475                 NaN            NaN            NaN
  1325.81        500.000        98.4842                 NaN  0.320369                 NaN            NaN  0.664782                 NaN  0.530637                 NaN            NaN            NaN
  1323.31        500.000        98.5165                 NaN  0.313560                 NaN            NaN  0.651504                 NaN  0.518480                 NaN            NaN            NaN
  1320.80        500.000        98.5458                 NaN  0.307759                 NaN            NaN  0.639244                 NaN  0.507221                 NaN            NaN            NaN
  1318.30        500.000        98.5748                 NaN  0.301366                 NaN            NaN  0.627976                 NaN  0.495905                 NaN            NaN            NaN
  1315.79        500.000        98.6059                 NaN  0.294157                 NaN            NaN  0.615668                 NaN  0.484274                 NaN            NaN            NaN
  1313.28        500.000        98.6319                 NaN  0.288267                 NaN            NaN  0.605910                 NaN  0.473922                 NaN            NaN            NaN
  1310.78        500.000        98.6608                 NaN  0.281765                 NaN            NaN  0.594439                 NaN  0.463008                 NaN            NaN            NaN
  1308.27        500.000        98.6867                 NaN  0.275972                 NaN            NaN  0.584338                 NaN  0.452963                 NaN            NaN            NaN
  1305.76        500.000        98.7125                 NaN  0.269421                 NaN            NaN  0.575140                 NaN  0.442924                 NaN            NaN            NaN
  1303.26        500.000        98.7380                 NaN  0.263239                 NaN            NaN  0.565786                 NaN  0.432961                 NaN            NaN            NaN
  1300.75        500.000        98.7630                 NaN  0.258791                 NaN            NaN  0.554648                 NaN  0.423609                 NaN            NaN            NaN
  1298.25        500.000        98.7885                 NaN  0.250299                 NaN            NaN  0.547542                 NaN  0.413610                 NaN            NaN            NaN
  1295.74        500.000        98.7543                 NaN  0.459138                 NaN            NaN  0.284840                 NaN  0.501731                 NaN            NaN            NaN
  1293.23        500.000        98.2367                 NaN  0.713989                 NaN            NaN  0.363233                 NaN  0.686093                 NaN            NaN            NaN
  1290.73        500.000        99.3019                 NaN            NaN            NaN            NaN  0.515419                 NaN  0.182706                 NaN            NaN            NaN
  1288.22        500.000        98.9712                 NaN            NaN            NaN            NaN  0.751862                 NaN  0.276946                 NaN            NaN            NaN
  1285.71        500.000        99.0868                 NaN  0.103602E-001            NaN            NaN  0.627590                 NaN  0.275269                 NaN            NaN            NaN
  1283.21        500.000        98.9227                 NaN  0.213059                 NaN            NaN  0.502449                 NaN  0.361750                 NaN            NaN            NaN
  1280.70        500.000        98.9441                 NaN  0.208528                 NaN            NaN  0.493610                 NaN  0.353779                 NaN            NaN            NaN
  1278.20        500.000        98.9636                 NaN  0.201661                 NaN            NaN  0.488578                 NaN  0.346186                 NaN            NaN            NaN
  1275.69        500.000        98.9740                 NaN  0.195715                 NaN            NaN  0.487232                 NaN  0.343078                 NaN            NaN            NaN
  1273.18        500.000        99.0094                 NaN  0.188747                 NaN            NaN  0.474813                 NaN  0.327083                 NaN            NaN            NaN
  1270.68        500.000        99.0226                 NaN  0.183545                 NaN            NaN  0.470206                 NaN  0.323687                 NaN            NaN            NaN
  1268.17        500.000        99.0411                 NaN  0.176806                 NaN            NaN  0.465486                 NaN  0.316613                 NaN            NaN            NaN
  1265.66        500.000        99.0585                 NaN  0.170712                 NaN            NaN  0.460825                 NaN  0.309922                 NaN            NaN            NaN
  1263.16        500.000        99.0766                 NaN  0.162740                 NaN            NaN  0.457577                 NaN  0.303110                 NaN            NaN            NaN
  1260.65        500.000        95.5816                 NaN  0.297081                 NaN            NaN   1.01750                 NaN  0.666112        2.43771                 NaN            NaN
  1258.15        500.000        92.2515                 NaN  0.284511                 NaN            NaN  0.277222        1.43278        1.05068        4.58869       0.114561                 NaN
  1255.64        500.000        92.2519                 NaN  0.228900                 NaN            NaN   1.34321       0.401552        1.05330        4.56783       0.153275                 NaN
  1253.13        500.000        92.9345                 NaN  0.212071                 NaN            NaN   1.25696       0.337245       0.964109        4.15693       0.138223                 NaN
  1250.63        500.000        93.5160                 NaN  0.199666                 NaN            NaN  0.270577        1.19187       0.887100        3.80931       0.125446                 NaN
  1248.12        500.000        94.0195                 NaN  0.186925                 NaN            NaN   1.12518       0.224406       0.819489        3.51033       0.114215                 NaN
  1245.61        500.000        94.4575                 NaN  0.174025                 NaN            NaN   1.06086       0.192503       0.759861        3.25102       0.104236                 NaN
  1243.11        500.000        94.8320                 NaN  0.144164                 NaN            NaN  0.246206       0.947493       0.707808        3.02772       0.946366E-001            NaN
  1240.60        500.000        95.1940                 NaN  0.165087                 NaN            NaN  0.999244       0.758318E-001  0.657792        2.82013       0.879646E-001            NaN
  1238.10        500.000        95.4900                 NaN  0.132441                 NaN            NaN  0.852429       0.186124       0.615623        2.64362       0.798047E-001            NaN
  1235.59        500.000        95.7627                 NaN  0.116085                 NaN            NaN  0.766742       0.221682       0.576598        2.48320       0.729554E-001            NaN
  1233.08        500.000        96.0084                 NaN  0.983355E-001            NaN            NaN  0.671804       0.275439       0.541151        2.33831       0.665593E-001            NaN
  1230.58        500.000        96.2284                 NaN  0.775424E-001            NaN            NaN  0.560626       0.356598       0.509068        2.20719       0.605432E-001            NaN
  1228.07        500.000        96.4284                 NaN  0.556245E-001            NaN            NaN  0.442078       0.451882       0.479700        2.08741       0.548679E-001            NaN
  1225.56        500.000        96.6050                 NaN  0.276386E-001            NaN            NaN  0.315788       0.569430       0.453621        1.97914       0.493359E-001            NaN
  1223.06        500.000        96.7746                 NaN  0.109116E-001            NaN            NaN  0.667930       0.196332       0.428686        1.87697       0.445583E-001            NaN
  1220.55        500.000        96.9385                 NaN            NaN            NaN            NaN  0.673078       0.160800       0.404726        1.78236       0.405118E-001            NaN
  1218.05        500.000        97.0856                 NaN            NaN            NaN            NaN  0.592304       0.203992       0.382767        1.69811       0.372365E-001            NaN
  1215.54        500.000        97.2350                 NaN            NaN            NaN            NaN  0.506355       0.247774       0.360391        1.61609       0.343660E-001            NaN
  1213.03        500.000        97.3575                 NaN  0.323697E-004            NaN            NaN  0.636786       0.870117E-001  0.343876        1.54370       0.311009E-001            NaN
  1210.53        500.000        97.4929                 NaN  0.156853E-004            NaN            NaN  0.631291E-001  0.621280       0.323933        1.47009       0.286328E-001            NaN
  1208.02        500.000        78.0648                 NaN  0.512583                 NaN            NaN   1.93191                 NaN   1.85759        8.78776       0.124854        8.72046     
  1205.51        500.000        76.5217                 NaN  0.504395                 NaN            NaN   2.12430                 NaN   1.96217        9.28553       0.125381        9.47650     
  1203.01        500.000        78.3187                 NaN  0.424223                 NaN            NaN   1.99575                 NaN   1.80098        8.56871       0.112678        8.77894     
  1200.50        500.000        82.6952                 NaN  0.337262                 NaN            NaN   1.63876                 NaN   1.46147        6.86609       0.819112E-001   6.91928     
  1197.99        500.000        83.2411                 NaN  0.274265                 NaN            NaN   1.61616                 NaN   1.39335        6.65565       0.775227E-001   6.74196     
  1195.49        500.000        83.8282                 NaN            NaN            NaN            NaN   1.66045       0.295339        1.35603        6.39314       0.578402E-001   6.40902     
  1192.98        500.000        82.9441                 NaN  0.449337                 NaN            NaN   1.18580                 NaN   1.36750        6.96783       0.887945E-001   6.99662     
  1190.48        500.000        82.6903                 NaN            NaN            NaN            NaN  0.273313        1.74471        1.40050        6.98484       0.572206E-001   6.84913     
  1187.97        500.000        63.6754                 NaN            NaN            NaN            NaN   3.07711       0.595485        2.79729        15.2253       0.118746        14.5107     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN   7.09512        2.01783        7.30982        42.8990       0.338437        40.3398     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN   7.29186        1.82669        7.31926        42.8839       0.336642        40.3416     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN   1.61227        7.50577        7.32136        42.8804       0.336264        40.3439     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN   7.28042        1.84449        7.32815        42.8669       0.334618        40.3454     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN   7.66612        1.46386        7.33545        42.8539       0.333170        40.3475     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN   7.48541        1.64652        7.33856        42.8476       0.332464        40.3494     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN   7.52587        1.61558        7.34521        42.8303       0.330113        40.3529     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN   7.92760        1.21420        7.35938        42.8162       0.329373        40.3532     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN   7.84488        1.30082        7.35985        42.8124       0.327481        40.3545     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN   7.99794        1.15477        7.36651        42.7974       0.326112        40.3572     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN   7.86663        1.28670        7.36800        42.7942       0.325657        40.3588     
  1157.89        500.000                 NaN            NaN  0.176386E-005            NaN            NaN   8.50273       0.659460        7.37833        42.7752       0.323214        40.3611     
  1155.39        500.000                 NaN            NaN   1.81073                 NaN            NaN   6.04762                 NaN   7.12245        43.4296       0.449064        41.1405     
  1152.88        500.000                 NaN            NaN   1.84497                 NaN            NaN   5.98942                 NaN   7.11696        43.4393       0.451275        41.1580     
  1150.38        500.000                 NaN            NaN   1.88235                 NaN            NaN   5.92537                 NaN   7.11217        43.4492       0.453916        41.1770     
  1147.87        500.000                 NaN            NaN   1.91718                 NaN            NaN   5.86539                 NaN   7.10960        43.4576       0.456181        41.1940     
  1145.36        500.000                 NaN            NaN   1.94948                 NaN            NaN   5.80966                 NaN   7.10663        43.4656       0.458339        41.2103     
  1142.86        500.000                 NaN            NaN   1.97657                 NaN            NaN   5.76228                 NaN   7.10324        43.4734       0.460127        41.2244     
  1140.35        500.000                 NaN            NaN   2.00211                 NaN            NaN   5.71885                 NaN   7.10084        43.4785       0.461820        41.2379     
  1137.84        500.000                 NaN            NaN   2.02690                 NaN            NaN   5.67670                 NaN   7.09893        43.4830       0.463422        41.2511     
  1135.34        500.000                 NaN            NaN   2.04969                 NaN            NaN   5.63812                 NaN   7.09715        43.4868       0.464838        41.2634     
  1132.83        500.000                 NaN            NaN   2.07125                 NaN            NaN   5.60156                 NaN   7.09548        43.4903       0.466206        41.2752     
  1130.33        500.000                 NaN            NaN   2.12943                 NaN            NaN   5.49756                 NaN   7.08703        43.5124       0.470791        41.3027     
  1127.82        500.000                 NaN            NaN   2.11634                 NaN            NaN   5.52544                 NaN   7.09360        43.4960       0.468960        41.2996     
  1125.31        500.000                 NaN            NaN   2.13085                 NaN            NaN   5.50036                 NaN   7.09122        43.4993       0.469892        41.3084     
  1122.81        500.000                 NaN            NaN   2.13384                 NaN            NaN   5.48942                 NaN   7.09111        43.5048       0.470960        41.3098     
  1120.30        500.000                 NaN            NaN   2.16882                 NaN            NaN   5.43567                 NaN   7.08713        43.5064       0.472527        41.3294     
  1117.79        500.000                 NaN            NaN   2.18524                 NaN            NaN   5.40839                 NaN   7.08761        43.5064       0.473356        41.3390     
  1115.29        500.000                 NaN            NaN   2.19815                 NaN            NaN   5.38251                 NaN   7.08741        43.5117       0.474454        41.3458     
  1112.78        500.000                 NaN            NaN   2.21068                 NaN            NaN   5.36665                 NaN   7.08665        43.5061       0.474694        41.3552     
  1110.28        500.000                 NaN            NaN   2.22882                 NaN            NaN   5.33525                 NaN   7.08507        43.5094       0.475989        41.3655     
  1107.77        500.000                 NaN            NaN   2.24072                 NaN            NaN   5.31604                 NaN   7.08577        43.5081       0.476473        41.3729     
  1105.26        500.000                 NaN            NaN   2.25421                 NaN            NaN   5.29251                 NaN   7.08379        43.5108       0.477477        41.3812     
  1102.76        500.000                 NaN            NaN   2.31129                 NaN            NaN   5.15663                 NaN   7.05939        43.5856       0.486417        41.4007     
  1100.25        500.000                 NaN            NaN   2.32171                 NaN            NaN   5.13030                 NaN   7.05424        43.6000       0.488229        41.4055     
  1097.74        500.000                 NaN            NaN   2.35527                 NaN            NaN   5.07885                 NaN   7.05571        43.5959       0.489577        41.4247     
  1095.24        500.000                 NaN            NaN   2.35515                 NaN            NaN   5.07858                 NaN   7.05564        43.5947       0.489557        41.4263     
  1092.73        500.000                 NaN            NaN   2.35504                 NaN            NaN   5.07832                 NaN   7.05558        43.5935       0.489536        41.4280     
  1090.23        500.000                 NaN            NaN   2.32013                 NaN            NaN   5.18612                 NaN   7.08375        43.5041       0.480688        41.4252     
  1087.72        500.000                 NaN            NaN   2.33023                 NaN            NaN   5.16976                 NaN   7.08375        43.5030       0.481192        41.4321     
  1085.21        500.000                 NaN            NaN   2.33920                 NaN            NaN   5.15557                 NaN   7.08403        43.5010       0.481594        41.4386     
  1082.71        500.000                 NaN            NaN   2.34873                 NaN            NaN   5.14024                 NaN   7.08414        43.4995       0.482054        41.4453     
  1080.20        500.000                 NaN            NaN   2.35786                 NaN            NaN   5.12566                 NaN   7.08432        43.4978       0.482480        41.4519     
  1077.69        500.000                 NaN            NaN   2.40302                 NaN            NaN   5.01546                 NaN   7.06414        43.5608       0.489763        41.4668     
  1075.19        500.000                 NaN            NaN   2.40611                 NaN            NaN   5.00889                 NaN   7.06380        43.5612       0.490043        41.4699     
  1072.68        500.000                 NaN            NaN   2.43030                 NaN            NaN   4.97284                 NaN   7.06579        43.5552       0.490932        41.4849     
  1070.18        500.000                 NaN            NaN   2.43214                 NaN            NaN   4.96906                 NaN   7.06553        43.5547       0.491068        41.4875     
  1067.67        500.000                 NaN            NaN   2.43375                 NaN            NaN   4.96568                 NaN   7.06529        43.5541       0.491189        41.4900     
  1065.16        500.000                 NaN            NaN   2.43515                 NaN            NaN   4.96266                 NaN   7.06506        43.5534       0.491295        41.4924     
  1062.66        500.000                 NaN            NaN   2.44058                 NaN            NaN   4.94738                 NaN   7.06186        43.5623       0.492408        41.4955     
  1060.15        500.000                 NaN            NaN   2.48144                 NaN            NaN   4.93057                 NaN   7.09032        43.4757       0.488156        41.5338     
  1057.64        500.000                 NaN            NaN   2.47458                 NaN            NaN   4.94075                 NaN   7.08970        43.4757       0.487795        41.5315     
  1055.14        500.000                 NaN            NaN   2.47556                 NaN            NaN   4.93884                 NaN   7.08971        43.4743       0.487822        41.5338     
  1052.63        500.000                 NaN            NaN   2.47654                 NaN            NaN   4.93690                 NaN   7.08972        43.4729       0.487851        41.5361     
  1050.13        500.000                 NaN            NaN   2.47730                 NaN            NaN   4.93532                 NaN   7.08972        43.4716       0.487870        41.5382     
  1047.62        500.000                 NaN            NaN   2.47799                 NaN            NaN   4.93382                 NaN   7.08971        43.4702       0.487886        41.5404     
  1045.11        500.000                 NaN            NaN   2.48070                 NaN            NaN   4.92907                 NaN   7.08993        43.4684       0.488035        41.5439     
  1042.61        500.000                 NaN            NaN   2.48058                 NaN            NaN   4.92883                 NaN   7.08986        43.4672       0.488015        41.5456     
  1040.10        500.000                 NaN            NaN   2.48046                 NaN            NaN   4.92858                 NaN   7.08980        43.4659       0.487995        41.5472     
  1037.59        500.000                 NaN            NaN   2.48034                 NaN            NaN   4.92833                 NaN   7.08973        43.4647       0.487975        41.5489     
  1035.09        500.000                 NaN            NaN   2.49886                 NaN            NaN   4.90536                 NaN   7.09320        43.4524       0.488262        41.5619     
  1032.58        500.000                 NaN            NaN   2.50132                 NaN            NaN   4.90134                 NaN   7.09344        43.4504       0.488339        41.5651     
  1030.08        500.000                 NaN            NaN   2.50227                 NaN            NaN   4.89724                 NaN   7.09271        43.4517       0.488593        41.5674     
  1027.57        500.000                 NaN            NaN   2.50482                 NaN            NaN   4.89309                 NaN   7.09286        43.4498       0.488637        41.5708     
  1025.06        500.000                 NaN            NaN   2.50469                 NaN            NaN   4.89284                 NaN   7.09280        43.4486       0.488617        41.5724     
  1022.56        500.000                 NaN            NaN   2.50457                 NaN            NaN   4.89260                 NaN   7.09273        43.4474       0.488597        41.5741     
  1020.05        500.000                 NaN            NaN   2.50445                 NaN            NaN   4.89235                 NaN   7.09267        43.4462       0.488577        41.5758     
  1017.54        500.000                 NaN            NaN   2.50432                 NaN            NaN   4.89211                 NaN   7.09261        43.4450       0.488557        41.5774     
  1015.04        500.000                 NaN            NaN   2.56815                 NaN            NaN   4.81031                 NaN   7.10752        43.4037       0.489968        41.6203     
  1012.53        500.000                 NaN            NaN   2.56802                 NaN            NaN   4.81007                 NaN   7.10746        43.4025       0.489949        41.6220     
  1010.03        500.000                 NaN            NaN   2.56789                 NaN            NaN   4.80984                 NaN   7.10740        43.4013       0.489929        41.6236     
  1007.52        500.000                 NaN            NaN   2.56777                 NaN            NaN   4.80960                 NaN   7.10733        43.4001       0.489909        41.6253     
  1005.01        500.000                 NaN            NaN   2.56764                 NaN            NaN   4.80936                 NaN   7.10727        43.3989       0.489889        41.6269     
  1002.51        500.000                 NaN            NaN   2.56114                 NaN            NaN   4.82301                 NaN   7.10776        43.3940       0.489243        41.6248     
  1000.00        500.000                 NaN            NaN   2.56664                 NaN            NaN   4.81455                 NaN   7.10855        43.3906       0.489557        41.6301     
