|6.6.6
Archiving\03_Data\eq/QFM_m0.5/WD94/WD94_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1291.67        2500.00                 NaN            NaN   1.19905        54.0293       0.850354        25.8147        9.26768        4.75758        1.71246        2.36890                 NaN
  1288.46        2500.00                 NaN            NaN   1.19905        54.0293       0.850354        25.8147        9.26768        4.75758        1.71246        2.36890                 NaN
  1285.26        2500.00                 NaN            NaN   1.19905        54.0293       0.850354        25.8147        9.26768        4.75758        1.71246        2.36890                 NaN
  1282.05        2500.00                 NaN            NaN   1.23409        54.1296       0.850371        25.7540        9.15211        4.65428        1.84254        2.38307                 NaN
  1278.85        2500.00                 NaN            NaN   1.23409        54.1296       0.850371        25.7540        9.15211        4.65428        1.84254        2.38307                 NaN
  1275.64        2500.00                 NaN            NaN   1.23409        54.1296       0.850371        25.7540        9.15211        4.65428        1.84254        2.38307                 NaN
  1272.44        2500.00                 NaN            NaN   1.23409        54.1296       0.850371        25.7540        9.15211        4.65428        1.84254        2.38307                 NaN
  1269.23        2500.00                 NaN            NaN   1.23409        54.1296       0.850371        25.7540        9.15211        4.65428        1.84254        2.38307                 NaN
  1266.03        2500.00                 NaN            NaN   1.23409        54.1296       0.850371        25.7540        9.15211        4.65428        1.84254        2.38307                 NaN
  1262.82        2500.00                 NaN            NaN   1.23409        54.1296       0.850371        25.7540        9.15211        4.65428        1.84254        2.38307                 NaN
  1259.62        2500.00                 NaN            NaN   1.23409        54.1296       0.850371        25.7540        9.15211        4.65428        1.84254        2.38307                 NaN
  1256.41        2500.00                 NaN            NaN   1.27165        54.2134       0.850386        25.6987        4.55451        9.05691        1.96090        2.39354                 NaN
  1253.21        2500.00                 NaN            NaN   1.27165        54.2134       0.850386        25.6987        4.55451        9.05691        1.96090        2.39354                 NaN
  1250.00        2500.00                 NaN            NaN   1.27165        54.2134       0.850386        25.6987        4.55451        9.05691        1.96090        2.39354                 NaN
  1246.79        2500.00                 NaN            NaN   1.27165        54.2134       0.850386        25.6987        4.55451        9.05691        1.96090        2.39354                 NaN
  1243.59        2500.00                 NaN            NaN   1.27165        54.2134       0.850386        25.6987        4.55451        9.05691        1.96090        2.39354                 NaN
  1240.38        2500.00                 NaN            NaN   1.27165        54.2134       0.850386        25.6987        4.55451        9.05691        1.96090        2.39354                 NaN
  1237.18        2500.00                 NaN            NaN   1.27165        54.2134       0.850386        25.6987        4.55451        9.05691        1.96090        2.39354                 NaN
  1233.97        2500.00                 NaN            NaN   1.27165        54.2134       0.850386        25.6987        4.55451        9.05691        1.96090        2.39354                 NaN
  1230.77        2500.00                 NaN            NaN   1.31170        54.2836       0.850400        25.6507        4.45673        8.97743        2.06758        2.40184                 NaN
  1227.56        2500.00                 NaN            NaN   1.31170        54.2836       0.850400        25.6507        4.45673        8.97743        2.06758        2.40184                 NaN
  1224.36        2500.00                 NaN            NaN   1.31170        54.2836       0.850400        25.6507        4.45673        8.97743        2.06758        2.40184                 NaN
  1221.15        2500.00                 NaN            NaN   1.31170        54.2836       0.850400        25.6507        4.45673        8.97743        2.06758        2.40184                 NaN
  1217.95        2500.00                 NaN            NaN   1.31170        54.2836       0.850400        25.6507        4.45673        8.97743        2.06758        2.40184                 NaN
  1214.74        2500.00                 NaN            NaN   1.31170        54.2836       0.850400        25.6507        4.45673        8.97743        2.06758        2.40184                 NaN
  1211.54        2500.00                 NaN            NaN   1.31170        54.2836       0.850400        25.6507        4.45673        8.97743        2.06758        2.40184                 NaN
  1208.33        2500.00                 NaN            NaN   1.31170        54.2836       0.850400        25.6507        4.45673        8.97743        2.06758        2.40184                 NaN
  1205.13        2500.00                 NaN            NaN   1.35522        54.3317       0.850413        25.6212        4.35936        8.91285        2.16223        2.40711                 NaN
  1201.92        2500.00                 NaN            NaN   1.35522        54.3317       0.850413        25.6212        4.35936        8.91285        2.16223        2.40711                 NaN
  1198.72        2500.00                 NaN            NaN   1.35522        54.3317       0.850413        25.6212        4.35936        8.91285        2.16223        2.40711                 NaN
  1195.51        2500.00                 NaN            NaN   1.35522        54.3317       0.850413        25.6212        4.35936        8.91285        2.16223        2.40711                 NaN
  1192.31        2500.00                 NaN            NaN   1.35522        54.3317       0.850413        25.6212        4.35936        8.91285        2.16223        2.40711                 NaN
  1189.10        2500.00                 NaN            NaN   1.35522        54.3317       0.850413        25.6212        4.35936        8.91285        2.16223        2.40711                 NaN
  1185.90        2500.00                 NaN            NaN   1.35522        54.3317       0.850413        25.6212        4.35936        8.91285        2.16223        2.40711                 NaN
  1182.69        2500.00                 NaN            NaN   1.35522        54.3317       0.850413        25.6212        4.35936        8.91285        2.16223        2.40711                 NaN
  1179.49        2500.00                 NaN            NaN   1.40174        54.3669       0.850424        25.6027        8.85995        4.26234        2.24602        2.40990                 NaN
  1176.28        2500.00                 NaN            NaN   1.40174        54.3669       0.850424        25.6027        8.85995        4.26234        2.24602        2.40990                 NaN
  1173.08        2500.00                 NaN            NaN   1.40174        54.3669       0.850424        25.6027        8.85995        4.26234        2.24602        2.40990                 NaN
  1169.87        2500.00                 NaN            NaN   1.40174        54.3669       0.850424        25.6027        8.85995        4.26234        2.24602        2.40990                 NaN
  1166.67        2500.00                 NaN            NaN   1.40174        54.3669       0.850424        25.6027        8.85995        4.26234        2.24602        2.40990                 NaN
  1163.46        2500.00                 NaN            NaN   1.40174        54.3669       0.850424        25.6027        8.85995        4.26234        2.24602        2.40990                 NaN
  1160.26        2500.00                 NaN            NaN   1.40174        54.3669       0.850424        25.6027        8.85995        4.26234        2.24602        2.40990                 NaN
  1157.05        2500.00                 NaN            NaN   1.40174        54.3669       0.850424        25.6027        8.85995        4.26234        2.24602        2.40990                 NaN
  1153.85        2500.00                 NaN            NaN   1.45040        54.3925       0.850435        25.5944        8.81406        4.16601        2.32121        2.41101                 NaN
  1150.64        2500.00                 NaN            NaN   1.45040        54.3925       0.850435        25.5944        8.81406        4.16601        2.32121        2.41101                 NaN
  1147.44        2500.00                 NaN            NaN   1.45040        54.3925       0.850435        25.5944        8.81406        4.16601        2.32121        2.41101                 NaN
  1144.23        2500.00                 NaN            NaN   1.45040        54.3925       0.850435        25.5944        8.81406        4.16601        2.32121        2.41101                 NaN
  1141.03        2500.00                 NaN            NaN   1.45040        54.3925       0.850435        25.5944        8.81406        4.16601        2.32121        2.41101                 NaN
  1137.82        2500.00                 NaN            NaN   1.45040        54.3925       0.850435        25.5944        8.81406        4.16601        2.32121        2.41101                 NaN
  1134.62        2500.00                 NaN            NaN   1.45040        54.3925       0.850435        25.5944        8.81406        4.16601        2.32121        2.41101                 NaN
  1131.41        2500.00                 NaN            NaN   1.45040        54.3925       0.850435        25.5944        8.81406        4.16601        2.32121        2.41101                 NaN
  1128.21        2500.00                 NaN            NaN   1.50276        54.4047       0.850445        25.5989        8.77896        4.06925        2.38540        2.40958                 NaN
  1125.00        2500.00                 NaN            NaN   1.50276        54.4047       0.850445        25.5989        8.77896        4.06925        2.38540        2.40958                 NaN
  1121.79        2500.00                 NaN            NaN   1.50276        54.4047       0.850445        25.5989        8.77896        4.06925        2.38540        2.40958                 NaN
  1118.59        2500.00                 NaN            NaN   1.50276        54.4047       0.850445        25.5989        8.77896        4.06925        2.38540        2.40958                 NaN
  1115.38        2500.00                 NaN            NaN   1.50276        54.4047       0.850445        25.5989        8.77896        4.06925        2.38540        2.40958                 NaN
  1112.18        2500.00                 NaN            NaN   1.50276        54.4047       0.850445        25.5989        8.77896        4.06925        2.38540        2.40958                 NaN
  1108.97        2500.00                 NaN            NaN   1.50276        54.4047       0.850445        25.5989        8.77896        4.06925        2.38540        2.40958                 NaN
  1105.77        2500.00                 NaN            NaN   1.50276        54.4047       0.850445        25.5989        8.77896        4.06925        2.38540        2.40958                 NaN
  1102.56        2500.00                 NaN            NaN   1.55870        54.4055       0.850454        25.6167        8.75044        3.97196        2.43977        2.40645                 NaN
  1099.36        2500.00                 NaN            NaN   1.55870        54.4055       0.850454        25.6167        8.75044        3.97196        2.43977        2.40645                 NaN
  1096.15        2500.00                 NaN            NaN   1.55870        54.4055       0.850454        25.6167        8.75044        3.97196        2.43977        2.40645                 NaN
  1092.95        2500.00                 NaN            NaN   1.55870        54.4055       0.850454        25.6167        8.75044        3.97196        2.43977        2.40645                 NaN
  1089.74        2500.00                 NaN            NaN   1.55870        54.4055       0.850454        25.6167        8.75044        3.97196        2.43977        2.40645                 NaN
  1086.54        2500.00                 NaN            NaN   1.55870        54.4055       0.850454        25.6167        8.75044        3.97196        2.43977        2.40645                 NaN
  1083.33        2500.00                 NaN            NaN   1.55870        54.4055       0.850454        25.6167        8.75044        3.97196        2.43977        2.40645                 NaN
  1080.13        2500.00                 NaN            NaN   1.55870        54.4055       0.850454        25.6167        8.75044        3.97196        2.43977        2.40645                 NaN
  1076.92        2500.00                 NaN            NaN   1.61939        54.3911       0.850463        25.6487        3.87460        8.73324        2.48259        2.39995                 NaN
  1073.72        2500.00                 NaN            NaN   1.61939        54.3911       0.850463        25.6487        3.87460        8.73324        2.48259        2.39995                 NaN
  1070.51        2500.00                 NaN            NaN   1.61939        54.3911       0.850463        25.6487        3.87460        8.73324        2.48259        2.39995                 NaN
  1067.31        2500.00                 NaN            NaN   1.61939        54.3911       0.850463        25.6487        3.87460        8.73324        2.48259        2.39995                 NaN
  1064.10        2500.00                 NaN            NaN   1.61939        54.3911       0.850463        25.6487        3.87460        8.73324        2.48259        2.39995                 NaN
  1060.90        2500.00                 NaN            NaN   1.61939        54.3911       0.850463        25.6487        3.87460        8.73324        2.48259        2.39995                 NaN
  1057.69        2500.00                 NaN            NaN   1.61939        54.3911       0.850463        25.6487        3.87460        8.73324        2.48259        2.39995                 NaN
  1054.49        2500.00                 NaN            NaN   1.61939        54.3911       0.850463        25.6487        3.87460        8.73324        2.48259        2.39995                 NaN
  1051.28        2500.00                 NaN            NaN   1.68471        54.3628       0.850471        25.6965        8.72418        3.77603        2.51439        2.39098                 NaN
  1048.08        2500.00                 NaN            NaN   1.69341        54.3579       0.850472        25.7035        8.72378        3.76391        2.51711        2.38983                 NaN
  1044.87        2500.00                 NaN            NaN   1.70235        54.3499       0.850472        25.7121        8.72695        3.75360        2.52068        1.89758       0.486404     
  1041.67        2500.00                 NaN            NaN   1.70235        54.3499       0.850472        25.7121        8.72695        3.75360        2.52068        1.89758       0.486404     
  1038.46        2500.00                 NaN            NaN   1.72184        54.3257       0.850473        25.7325        8.74040        3.73998        2.52539       0.523766E-001   2.31132     
  1035.26        2500.00                 NaN            NaN   1.73093        54.3200       0.850474        25.7408        8.74048        3.72670        2.52734                 NaN   2.36328     
  1032.05        2500.00                 NaN            NaN   1.73984        54.3153       0.850475        25.7484        8.73965        3.71353        2.52884                 NaN   2.36390     
  1028.85        2500.00                 NaN            NaN   1.73984        54.3153       0.850475        25.7484        8.73965        3.71353        2.52884                 NaN   2.36390     
  1025.64        2500.00                 NaN            NaN   1.75791        54.3061       0.850477        25.7629        3.68711        8.73808        2.53242                 NaN   2.36493     
  1022.44        2500.00                 NaN            NaN   1.75791        54.3061       0.850477        25.7629        3.68711        8.73808        2.53242                 NaN   2.36493     
  1019.23        2500.00                 NaN            NaN   1.75791        54.3061       0.850477        25.7629        3.68711        8.73808        2.53242                 NaN   2.36493     
  1016.03        2500.00                 NaN            NaN   1.75791        54.3061       0.850477        25.7629        3.68711        8.73808        2.53242                 NaN   2.36493     
  1012.82        2500.00                 NaN            NaN   1.75791        54.3061       0.850477        25.7629        3.68711        8.73808        2.53242                 NaN   2.36493     
  1009.62        2500.00                 NaN            NaN   1.75791        54.3061       0.850477        25.7629        3.68711        8.73808        2.53242                 NaN   2.36493     
  1006.41        2500.00                 NaN            NaN   1.75791        54.3061       0.850477        25.7629        3.68711        8.73808        2.53242                 NaN   2.36493     
  1003.21        2500.00                 NaN            NaN   1.75791        54.3061       0.850477        25.7629        3.68711        8.73808        2.53242                 NaN   2.36493     
  1000.00        2500.00                 NaN            NaN   1.83438        54.2599       0.850484        25.8318        3.57932        8.73729        2.53657                 NaN   2.37025     
