|6.6.6
Archiving\03_Data\eq/QFM_m0.5/WD94/WD94_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1291.67        2500.00                 NaN            NaN  0.957989        52.7392       0.773785        25.9629        9.48941        4.85732        2.09844        3.12097                 NaN
  1288.46        2500.00                 NaN            NaN  0.958012        52.7389       0.773791        25.9629        9.48941        4.85734        2.09856        3.12103                 NaN
  1285.26        2500.00                 NaN            NaN  0.958035        52.7387       0.773798        25.9629        9.48941        4.85736        2.09868        3.12109                 NaN
  1282.05        2500.00                 NaN            NaN  0.985414        52.8143       0.773609        25.9003        9.37605        4.75376        2.25761        3.13890                 NaN
  1278.85        2500.00                 NaN            NaN  0.985438        52.8141       0.773615        25.9003        9.37605        4.75378        2.25773        3.13896                 NaN
  1275.64        2500.00                 NaN            NaN  0.985462        52.8138       0.773621        25.9004        9.37604        4.75381        2.25786        3.13902                 NaN
  1272.44        2500.00                 NaN            NaN  0.985486        52.8136       0.773627        25.9004        9.37604        4.75383        2.25799        3.13908                 NaN
  1269.23        2500.00                 NaN            NaN  0.985509        52.8133       0.773633        25.9004        9.37604        4.75385        2.25812        3.13914                 NaN
  1266.03        2500.00                 NaN            NaN  0.985533        52.8130       0.773639        25.9004        9.37604        4.75388        2.25825        3.13920                 NaN
  1262.82        2500.00                 NaN            NaN  0.985557        52.8128       0.773645        25.9004        9.37604        4.75390        2.25837        3.13926                 NaN
  1259.62        2500.00                 NaN            NaN  0.985580        52.8125       0.773651        25.9005        9.37603        4.75392        2.25850        3.13932                 NaN
  1256.41        2500.00                 NaN            NaN   1.01509        52.8754       0.773487        25.8438        4.65377        9.28296        2.40315        3.15232                 NaN
  1253.21        2500.00                 NaN            NaN   1.01511        52.8752       0.773492        25.8438        4.65379        9.28296        2.40328        3.15238                 NaN
  1250.00        2500.00                 NaN            NaN   1.01514        52.8749       0.773498        25.8438        4.65381        9.28295        2.40342        3.15244                 NaN
  1246.79        2500.00                 NaN            NaN   1.01516        52.8746       0.773504        25.8439        4.65384        9.28295        2.40356        3.15250                 NaN
  1243.59        2500.00                 NaN            NaN   1.01519        52.8744       0.773510        25.8439        4.65386        9.28295        2.40369        3.15256                 NaN
  1240.38        2500.00                 NaN            NaN   1.01521        52.8741       0.773516        25.8439        4.65389        9.28294        2.40383        3.15262                 NaN
  1237.18        2500.00                 NaN            NaN   1.01523        52.8738       0.773521        25.8439        4.65391        9.28294        2.40396        3.15268                 NaN
  1233.97        2500.00                 NaN            NaN   1.01526        52.8736       0.773527        25.8440        4.65394        9.28293        2.40410        3.15274                 NaN
  1230.77        2500.00                 NaN            NaN   1.04687        52.9254       0.773385        25.7952        4.55587        9.20584        2.53451        3.16299                 NaN
  1227.56        2500.00                 NaN            NaN   1.04690        52.9251       0.773390        25.7952        4.55590        9.20583        2.53465        3.16305                 NaN
  1224.36        2500.00                 NaN            NaN   1.04692        52.9248       0.773396        25.7952        4.55592        9.20583        2.53479        3.16310                 NaN
  1221.15        2500.00                 NaN            NaN   1.04695        52.9245       0.773402        25.7952        4.55595        9.20582        2.53493        3.16316                 NaN
  1217.95        2500.00                 NaN            NaN   1.04697        52.9243       0.773407        25.7953        4.55597        9.20582        2.53508        3.16322                 NaN
  1214.74        2500.00                 NaN            NaN   1.04700        52.9240       0.773413        25.7953        4.55600        9.20581        2.53522        3.16328                 NaN
  1211.54        2500.00                 NaN            NaN   1.04702        52.9237       0.773418        25.7953        4.55602        9.20580        2.53536        3.16334                 NaN
  1208.33        2500.00                 NaN            NaN   1.04705        52.9234       0.773424        25.7954        4.55605        9.20580        2.53551        3.16340                 NaN
  1205.13        2500.00                 NaN            NaN   1.08138        52.9604       0.773303        25.7627        4.45790        9.14331        2.65125        3.16977                 NaN
  1201.92        2500.00                 NaN            NaN   1.08141        52.9601       0.773309        25.7627        4.45793        9.14330        2.65140        3.16983                 NaN
  1198.72        2500.00                 NaN            NaN   1.08143        52.9599       0.773314        25.7627        4.45795        9.14329        2.65155        3.16988                 NaN
  1195.51        2500.00                 NaN            NaN   1.08146        52.9596       0.773319        25.7627        4.45798        9.14329        2.65170        3.16994                 NaN
  1192.31        2500.00                 NaN            NaN   1.08148        52.9593       0.773325        25.7628        4.45800        9.14328        2.65185        3.17000                 NaN
  1189.10        2500.00                 NaN            NaN   1.08151        52.9590       0.773330        25.7628        4.45803        9.14327        2.65200        3.17006                 NaN
  1185.90        2500.00                 NaN            NaN   1.08153        52.9587       0.773335        25.7628        4.45806        9.14326        2.65214        3.17012                 NaN
  1182.69        2500.00                 NaN            NaN   1.08156        52.9584       0.773341        25.7629        4.45808        9.14326        2.65229        3.17018                 NaN
  1179.49        2500.00                 NaN            NaN   1.11844        52.9846       0.773242        25.7421        9.09289        4.36046        2.75483        3.17336                 NaN
  1176.28        2500.00                 NaN            NaN   1.11847        52.9844       0.773247        25.7422        9.09288        4.36049        2.75499        3.17342                 NaN
  1173.08        2500.00                 NaN            NaN   1.11849        52.9841       0.773252        25.7422        9.09287        4.36051        2.75514        3.17348                 NaN
  1169.87        2500.00                 NaN            NaN   1.11852        52.9838       0.773257        25.7422        9.09286        4.36054        2.75529        3.17354                 NaN
  1166.67        2500.00                 NaN            NaN   1.11855        52.9835       0.773262        25.7423        9.09285        4.36056        2.75545        3.17359                 NaN
  1163.46        2500.00                 NaN            NaN   1.11857        52.9832       0.773267        25.7423        9.09284        4.36059        2.75560        3.17365                 NaN
  1160.26        2500.00                 NaN            NaN   1.11860        52.9829       0.773272        25.7423        9.09283        4.36062        2.75576        3.17371                 NaN
  1157.05        2500.00                 NaN            NaN   1.11862        52.9826       0.773277        25.7423        9.09282        4.36064        2.75591        3.17377                 NaN
  1153.85        2500.00                 NaN            NaN   1.15749        53.0006       0.773195        25.7323        9.04968        4.26399        2.84797        3.17479                 NaN
  1150.64        2500.00                 NaN            NaN   1.15751        53.0003       0.773200        25.7323        9.04967        4.26401        2.84813        3.17485                 NaN
  1147.44        2500.00                 NaN            NaN   1.15754        53.0000       0.773205        25.7323        9.04966        4.26404        2.84829        3.17491                 NaN
  1144.23        2500.00                 NaN            NaN   1.15757        52.9997       0.773210        25.7324        9.04965        4.26407        2.84845        3.17496                 NaN
  1141.03        2500.00                 NaN            NaN   1.15759        52.9994       0.773215        25.7324        9.04964        4.26409        2.84860        3.17502                 NaN
  1137.82        2500.00                 NaN            NaN   1.15762        52.9991       0.773220        25.7325        9.04963        4.26412        2.84876        3.17508                 NaN
  1134.62        2500.00                 NaN            NaN   1.15765        52.9988       0.773225        25.7325        9.04962        4.26415        2.84892        3.17513                 NaN
  1131.41        2500.00                 NaN            NaN   1.15767        52.9985       0.773230        25.7325        9.04961        4.26417        2.84908        3.17519                 NaN
  1128.21        2500.00                 NaN            NaN   1.19968        53.0052       0.773171        25.7364        9.01758        4.16729        2.92776        3.17296                 NaN
  1125.00        2500.00                 NaN            NaN   1.19971        53.0049       0.773175        25.7364        9.01757        4.16732        2.92792        3.17302                 NaN
  1121.79        2500.00                 NaN            NaN   1.19974        53.0046       0.773180        25.7365        9.01756        4.16734        2.92808        3.17308                 NaN
  1118.59        2500.00                 NaN            NaN   1.19977        53.0042       0.773185        25.7365        9.01754        4.16737        2.92825        3.17313                 NaN
  1115.38        2500.00                 NaN            NaN   1.19979        53.0039       0.773190        25.7365        9.01753        4.16740        2.92841        3.17319                 NaN
  1112.18        2500.00                 NaN            NaN   1.19982        53.0036       0.773194        25.7366        9.01752        4.16743        2.92857        3.17325                 NaN
  1108.97        2500.00                 NaN            NaN   1.19985        53.0033       0.773199        25.7366        9.01751        4.16745        2.92874        3.17330                 NaN
  1105.77        2500.00                 NaN            NaN   1.19987        53.0030       0.773204        25.7367        9.01750        4.16748        2.92890        3.17336                 NaN
  1102.56        2500.00                 NaN            NaN   1.24498        52.9998       0.773164        25.7546        8.99256        4.07025        2.99562        3.16898                 NaN
  1099.36        2500.00                 NaN            NaN   1.24501        52.9995       0.773169        25.7547        8.99254        4.07028        2.99579        3.16903                 NaN
  1096.15        2500.00                 NaN            NaN   1.24504        52.9992       0.773173        25.7547        8.99253        4.07031        2.99595        3.16909                 NaN
  1092.95        2500.00                 NaN            NaN   1.24506        52.9989       0.773178        25.7547        8.99252        4.07033        2.99612        3.16914                 NaN
  1089.74        2500.00                 NaN            NaN   1.24509        52.9986       0.773182        25.7548        8.99251        4.07036        2.99629        3.16920                 NaN
  1086.54        2500.00                 NaN            NaN   1.24512        52.9983       0.773187        25.7548        8.99250        4.07039        2.99645        3.16925                 NaN
  1083.33        2500.00                 NaN            NaN   1.24515        52.9980       0.773191        25.7549        8.99248        4.07042        2.99662        3.16931                 NaN
  1080.13        2500.00                 NaN            NaN   1.24517        52.9977       0.773195        25.7549        8.99247        4.07045        2.99679        3.16936                 NaN
  1076.92        2500.00                 NaN            NaN   1.29438        52.9815       0.773182        25.7886        3.97317        8.97906        3.04945        3.16065                 NaN
  1073.72        2500.00                 NaN            NaN   1.29441        52.9812       0.773186        25.7886        3.97320        8.97905        3.04962        3.16071                 NaN
  1070.51        2500.00                 NaN            NaN   1.29444        52.9809       0.773190        25.7887        3.97323        8.97903        3.04979        3.16076                 NaN
  1067.31        2500.00                 NaN            NaN   1.29447        52.9806       0.773195        25.7887        3.97326        8.97902        3.04995        3.16082                 NaN
  1064.10        2500.00                 NaN            NaN   1.29450        52.9803       0.773199        25.7887        3.97328        8.97901        3.05012        3.16087                 NaN
  1060.90        2500.00                 NaN            NaN   1.29453        52.9800       0.773203        25.7888        3.97331        8.97899        3.05029        3.16093                 NaN
  1057.69        2500.00                 NaN            NaN   1.29455        52.9796       0.773208        25.7888        3.97334        8.97898        3.05046        3.16098                 NaN
  1054.49        2500.00                 NaN            NaN   1.29458        52.9793       0.773212        25.7889        3.97337        8.97897        3.05063        3.16104                 NaN
  1051.28        2500.00                 NaN            NaN   1.34795        52.9513       0.773221        25.8390        8.97428        3.87517        3.08987        3.14917                 NaN
  1048.08        2500.00                 NaN            NaN   1.35512        52.9464       0.773228        25.8464        8.97448        3.86321        3.09340        3.14771                 NaN
  1044.87        2500.00                 NaN            NaN   1.36247        52.9387       0.773239        25.8560        8.97900        3.85332        3.09797        2.49946       0.639865     
  1041.67        2500.00                 NaN            NaN   1.36251        52.9384       0.773243        25.8560        8.97899        3.85335        3.09815        2.49950       0.639854     
  1038.46        2500.00                 NaN            NaN   1.37880        52.9157       0.773271        25.8783        8.99786        3.84237        3.10420       0.690012E-001   3.04053     
  1035.26        2500.00                 NaN            NaN   1.38622        52.9103       0.773278        25.8869        8.99860        3.82913        3.10678                 NaN   3.10883     
  1032.05        2500.00                 NaN            NaN   1.39368        52.9056       0.773285        25.8947        8.99838        3.81598        3.10879                 NaN   3.10961     
  1028.85        2500.00                 NaN            NaN   1.39371        52.9053       0.773289        25.8948        8.99837        3.81601        3.10897                 NaN   3.10956     
  1025.64        2500.00                 NaN            NaN   1.40849        52.8961       0.773298        25.9102        3.78966        8.99784        3.11355                 NaN   3.11087     
  1022.44        2500.00                 NaN            NaN   1.40852        52.8959       0.773302        25.9103        3.78969        8.99784        3.11372                 NaN   3.11082     
  1019.23        2500.00                 NaN            NaN   1.40856        52.8956       0.773307        25.9103        3.78973        8.99783        3.11390                 NaN   3.11076     
  1016.03        2500.00                 NaN            NaN   1.40859        52.8953       0.773312        25.9104        3.78976        8.99783        3.11407                 NaN   3.11072     
  1012.82        2500.00                 NaN            NaN   1.40862        52.8950       0.773317        25.9105        3.78979        8.99783        3.11425                 NaN   3.11067     
  1009.62        2500.00                 NaN            NaN   1.40865        52.8948       0.773321        25.9106        3.78983        8.99782        3.11442                 NaN   3.11062     
  1006.41        2500.00                 NaN            NaN   1.40869        52.8945       0.773326        25.9106        3.78986        8.99782        3.11460                 NaN   3.11057     
  1003.21        2500.00                 NaN            NaN   1.40872        52.8942       0.773331        25.9107        3.78990        8.99782        3.11477                 NaN   3.11052     
  1000.00        2500.00                 NaN            NaN   1.47168        52.8502       0.773362        25.9829        3.68192        9.00221        3.12014                 NaN   3.11755     
